osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,maxspeed
406071480,residential,False,True,19.373,,,,"LINESTRING (24.7743531 35.0689579, 24.7741466 35.0689156)",
241131712,primary,False,False,84.07900000000001,2,ΕΟ97,Φαιστού - Τυμπακίου,"LINESTRING (24.7743531 35.0689579, 24.7742228 35.0690192, 24.7741238 35.0690932, 24.7739559 35.0692414, 24.7737213 35.069499)",
241131712,primary,False,True,32.116,2,ΕΟ97,Φαιστού - Τυμπακίου,"LINESTRING (24.7743531 35.0689579, 24.7744736 35.0689072, 24.7745632 35.0688772, 24.7746752 35.0688406)",
1112526846,primary,False,True,19.503,2,ΕΟ97,Φαιστού - Τυμπακίου,"LINESTRING (24.7712201 35.0713781, 24.7714179 35.0713106)",
241518746,residential,False,False,131.008,,,,"LINESTRING (24.7712201 35.0713781, 24.7711216 35.0710984, 24.771023 35.0707936, 24.7709357 35.0704816, 24.7708072 35.0702529)",
1112526846,primary,False,False,41.309,2,ΕΟ97,Φαιστού - Τυμπακίου,"LINESTRING (24.7712201 35.0713781, 24.7708429 35.0714993, 24.7707976 35.0715139)",
241131712,primary,False,False,32.116,2,ΕΟ97,Φαιστού - Τυμπακίου,"LINESTRING (24.7746752 35.0688406, 24.7745632 35.0688772, 24.7744736 35.0689072, 24.7743531 35.0689579)",
28834956,tertiary,False,False,81.471,,,Τιμίου Σταυρού,"LINESTRING (24.7720619 35.0710888, 24.7721261 35.0712587, 24.7721981 35.0714036, 24.772232 35.0714719, 24.7723177 35.0716098, 24.7724405 35.0717469)",
241131712,primary,False,True,36.830999999999996,2,ΕΟ97,Φαιστού - Τυμπακίου,"LINESTRING (24.7720619 35.0710888, 24.772287 35.0709884, 24.7724133 35.0709247)",
241518734,residential,False,True,120.873,,,Τιμίου Σταυρού,"LINESTRING (24.7720619 35.0710888, 24.7720102 35.0709244, 24.7718684 35.0704765, 24.7718096 35.0702504, 24.771772 35.0701267, 24.7716809 35.0700663)",
1112526846,primary,False,False,63.586,2,ΕΟ97,Φαιστού - Τυμπακίου,"LINESTRING (24.7720619 35.0710888, 24.7715947 35.0712502, 24.7714179 35.0713106)",
28834956,tertiary,False,False,70.862,,,Τιμίου Σταυρού,"LINESTRING (24.7724405 35.0717469, 24.7730184 35.072174)",
169884855,residential,False,False,114.321,,,,"LINESTRING (24.7724405 35.0717469, 24.7735172 35.0712173)",
169884855,residential,False,True,69.323,,,,"LINESTRING (24.7724405 35.0717469, 24.7717845 35.0720638)",
28834956,tertiary,False,True,81.471,,,Τιμίου Σταυρού,"LINESTRING (24.7724405 35.0717469, 24.7723177 35.0716098, 24.772232 35.0714719, 24.7721981 35.0714036, 24.7721261 35.0712587, 24.7720619 35.0710888)",
169884968,residential,False,False,25.255,,,,"LINESTRING (24.7671187 35.068775, 24.7668572 35.068851)",
169884895,residential,False,True,60.339,,,Βενιζελου,"LINESTRING (24.7671187 35.068775, 24.767183 35.0688691, 24.7673855 35.0692711)",
241518755,residential,False,False,149.846,,,,"LINESTRING (24.7671187 35.068775, 24.7679555 35.0684901, 24.7681788 35.0684041, 24.7686252 35.0682321)",
406071480,residential,False,False,19.373,,,,"LINESTRING (24.7741466 35.0689156, 24.7743531 35.0689579)",
406071480,residential,False,True,171.312,,,,"LINESTRING (24.7741466 35.0689156, 24.7724235 35.0682954)",
169884865,residential,False,False,134.418,,,,"LINESTRING (24.7741466 35.0689156, 24.7731798 35.0690822, 24.7727017 35.0691662)",
169884968,residential,False,False,41.617,,,,"LINESTRING (24.7660848 35.0690973, 24.7659147 35.0691994, 24.7658186 35.0692728, 24.7657907 35.0693104, 24.7657588 35.0693531)",
169884968,residential,False,True,49.059,,,,"LINESTRING (24.7660848 35.0690973, 24.766189 35.0690631, 24.766356 35.0690319, 24.7665902 35.0689483)",
801050051,residential,False,False,38.141,,,,"LINESTRING (24.7660848 35.0690973, 24.7660971 35.0688984, 24.7661229 35.0687561)",
211531618,residential,False,False,22.887,,,Βενιζελου,"LINESTRING (24.7678418 35.0700156, 24.767979 35.0701881)",
169884865,residential,False,True,112.41,,,,"LINESTRING (24.7678418 35.0700156, 24.7680582 35.0699686, 24.7683218 35.0699188, 24.769057 35.0698447)",
169884895,residential,False,False,92.674,,,Βενιζελου,"LINESTRING (24.7678418 35.0700156, 24.7676658 35.0697599, 24.7676054 35.0696546, 24.7675525 35.0695623, 24.7673855 35.0692711)",
211531541,residential,False,True,13.691,,,,"LINESTRING (24.7650873 35.0703777, 24.7652202 35.0704354)",
169884970,residential,False,False,77.152,,,,"LINESTRING (24.7650873 35.0703777, 24.76482 35.070668, 24.764608 35.0709491)",
169884855,residential,False,False,68.857,,,,"LINESTRING (24.7735684 35.0711921, 24.7743033 35.0710448)",
169884855,residential,False,True,5.437,,,,"LINESTRING (24.7735684 35.0711921, 24.7735172 35.0712173)",
342357346,residential,False,True,111.808,,,,"LINESTRING (24.7735684 35.0711921, 24.7735007 35.0711738, 24.7734326 35.0711664, 24.7733092 35.0711733, 24.773176 35.0711826, 24.773078 35.0711763, 24.7729368 35.0711329, 24.7728366 35.0710944, 24.7726773 35.0710333, 24.7724133 35.0709247)",
169884970,residential,False,True,66.161,,,,"LINESTRING (24.7642362 35.0714604, 24.764608 35.0709491)",
169884855,residential,False,False,14.098,,,,"LINESTRING (24.7716489 35.0721251, 24.7717845 35.0720638)",
169884855,residential,False,True,38.409,,,,"LINESTRING (24.7716489 35.0721251, 24.7712447 35.0722245)",
