osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,width
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,48.886,"LINESTRING (22.6342975 38.0769405, 22.6348552 38.0769169)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,47.598,"LINESTRING (22.6342975 38.0769405, 22.6339822 38.0769611, 22.6337577 38.0769896)",,
764197130,False,,,Οδυσσέως,residential,False,51.72,"LINESTRING (22.6342975 38.0769405, 22.6342225 38.0766784, 22.6341768 38.0765663, 22.6341416 38.0764926)",,
224239676,False,,,Ασπ. Κρινάκου,residential,False,142.904,"LINESTRING (22.6358465 38.0768098, 22.6350752 38.0756771)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,29.373,"LINESTRING (22.6358465 38.0768098, 22.6361629 38.0767218)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,17.238,"LINESTRING (22.6358465 38.0768098, 22.6357472 38.0768319, 22.6356562 38.0768496)",,
480416525,False,,,Αγ. Μακαρίου,tertiary,True,62.797000000000004,"LINESTRING (22.6368995 38.0764454, 22.6369485 38.0764983, 22.6373224 38.0769016)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,71.48599999999999,"LINESTRING (22.6368995 38.0764454, 22.6366945 38.0765325, 22.6365291 38.0765984, 22.6363602 38.0766565, 22.6361629 38.0767218)",,
"[989701593, 764329346, 989701591]",False,2,ΕΟ8,Ιωάννου,primary,False,83.779,"LINESTRING (22.6368995 38.0764454, 22.6369063 38.0764422, 22.6371409 38.0763315, 22.637478 38.0761724, 22.6377156 38.0760519)",,
224239678,False,,,Πετρίδη,residential,True,16.547,"LINESTRING (22.6295978 38.0747832, 22.6296414 38.074928)",,
218395841,True,,,Γ.Νικολόπουλου,residential,False,48.425,"LINESTRING (22.6314178 38.0792836, 22.6313785 38.0788492)",,
764139431,True,,,Κωνσταντίνου Καραμανλή,tertiary,False,55.96,"LINESTRING (22.6314178 38.0792836, 22.6308121 38.0791225)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,8.558,"LINESTRING (22.6312331 38.077734, 22.6313272 38.0777131)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,42.701,"LINESTRING (22.6312331 38.077734, 22.6307637 38.0778386)",,
275861214,True,,,Αραβαντινού,residential,False,100.393,"LINESTRING (22.6315737 38.0776331, 22.6319837 38.0784763)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,71.768,"LINESTRING (22.6315737 38.0776331, 22.6323365 38.0773964)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,23.338,"LINESTRING (22.6315737 38.0776331, 22.6313272 38.0777131)",,
480416513,True,,,Αδαμοπούλου,tertiary,False,109.224,"LINESTRING (22.6329086 38.0772051, 22.6332614 38.0781473)",30,5
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,6.174,"LINESTRING (22.6329086 38.0772051, 22.6329739 38.0771841)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,54.407,"LINESTRING (22.6329086 38.0772051, 22.6323365 38.0773964)",,
224239676,False,,,Ασπ. Κρινάκου,residential,False,138.126,"LINESTRING (22.6350752 38.0756771, 22.634376 38.0745635)",,
224239676,False,,,Ασπ. Κρινάκου,residential,True,142.904,"LINESTRING (22.6350752 38.0756771, 22.6358465 38.0768098)",,
763740302,False,,,Νοταρά,tertiary,False,67.611,"LINESTRING (22.6350752 38.0756771, 22.634333 38.0758455)",,
763740302,False,,,Νοταρά,tertiary,True,96.159,"LINESTRING (22.6350752 38.0756771, 22.6361366 38.0754541)",,
763740302,False,,,Νοταρά,tertiary,False,80.357,"LINESTRING (22.634333 38.0758455, 22.633448 38.0760376)",,
763740302,False,,,Νοταρά,tertiary,True,67.611,"LINESTRING (22.634333 38.0758455, 22.6350752 38.0756771)",,
764192864,True,1,,Συνταγματάρχου Γ.Βαγενά,tertiary,False,127.602,"LINESTRING (22.634333 38.0758455, 22.6348552 38.0769169)",,
223002563,True,1,,Γεωργίου Κρινάκου,tertiary,False,124.486,"LINESTRING (22.633448 38.0760376, 22.6330195 38.0749701)",,
763740302,False,,,Νοταρά,tertiary,False,73.69,"LINESTRING (22.633448 38.0760376, 22.6326364 38.0762137)",,
763740302,False,,,Νοταρά,tertiary,True,80.357,"LINESTRING (22.633448 38.0760376, 22.634333 38.0758455)",,
224239674,False,,,Δημητρίου Μούσουρα,residential,True,68.464,"LINESTRING (22.6327648 38.0743172, 22.6320159 38.0744948)",,
224239686,False,1,,Δημητρίου Μούσουρα,tertiary,False,69.966,"LINESTRING (22.6327648 38.0743172, 22.6335265 38.0741265)",,
30185936,False,,,Ξυλόκαστρο - Χούνη,tertiary,False,14.834,"LINESTRING (22.6335265 38.0741265, 22.6335711 38.0739978)",,
224239686,False,1,,Δημητρίου Μούσουρα,tertiary,True,69.966,"LINESTRING (22.6335265 38.0741265, 22.6327648 38.0743172)",,
224239679,False,1,,Συνταγματάρχου Γ.Βαγενά,tertiary,False,72.723,"LINESTRING (22.6335265 38.0741265, 22.633551 38.0742444, 22.6337658 38.0747515)",,
661039220,False,2,ΕΟ8,Κωνσταντίνου Τσαλδάρη,primary,True,34.48,"LINESTRING (22.6285414 38.0782643, 22.6281951 38.0781165)",,
217775843,True,,,Παναγή Τσαλδάρη,tertiary,False,84.452,"LINESTRING (22.6285414 38.0782643, 22.6292007 38.0785599, 22.6293726 38.0786494)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,64.89999999999999,"LINESTRING (22.6285414 38.0782643, 22.6285979 38.0782517, 22.6292546 38.0781047)",,
763740302,False,,,Νοταρά,tertiary,False,80.24,"LINESTRING (22.6376514 38.0746344, 22.636896 38.0750432)",,
763873318,True,,,Παναγή Ταράση,residential,False,135.627,"LINESTRING (22.6376514 38.0746344, 22.6385279 38.0756402)",,
763740302,False,,,Νοταρά,tertiary,True,111.07,"LINESTRING (22.6376514 38.0746344, 22.6381842 38.074346, 22.638697 38.0740685)",,
763740302,False,,,Νοταρά,tertiary,False,111.07,"LINESTRING (22.638697 38.0740685, 22.6381842 38.074346, 22.6376514 38.0746344)",,
223002563,True,1,,Γεωργίου Κρινάκου,tertiary,False,109.32499999999999,"LINESTRING (22.6337577 38.0769896, 22.6334614 38.0761107, 22.633448 38.0760376)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,47.598,"LINESTRING (22.6337577 38.0769896, 22.6339822 38.0769611, 22.6342975 38.0769405)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,72.062,"LINESTRING (22.6337577 38.0769896, 22.633591 38.077017, 22.6334093 38.0770577, 22.6329739 38.0771841)",,
217776047,True,,,Δαμασκηνού,residential,False,95.2,"LINESTRING (22.6276007 38.0769432, 22.6274273 38.0777884)",,
763740302,False,,,Νοταρά,tertiary,True,69.3,"LINESTRING (22.6276007 38.0769432, 22.6283895 38.0768897)",,
661039220,False,2,ΕΟ8,Κωνσταντίνου Τσαλδάρη,primary,False,64.751,"LINESTRING (22.6274273 38.0777884, 22.6280793 38.0780635)",,
763757388,True,,,Δαμασκηνού,residential,False,35.957,"LINESTRING (22.6274273 38.0777884, 22.6273481 38.0781057)",,
764133140,True,,,Γ.Νικολόπουλου,residential,False,28.826,"LINESTRING (22.6313785 38.0788492, 22.6313644 38.0785902)",,
764133139,True,,,Παναγή Τσαλδάρη,tertiary,False,66.636,"LINESTRING (22.6313785 38.0788492, 22.6315677 38.0788702, 22.6316965 38.0788639, 22.6318547 38.0788322, 22.6321173 38.0787605)",,
224239678,False,,,Πετρίδη,residential,False,121.618,"LINESTRING (22.630189 38.0767448, 22.6298683 38.0756806)",,
763740302,False,,,Νοταρά,tertiary,True,78.547,"LINESTRING (22.630189 38.0767448, 22.6310541 38.0765571)",,
763740302,False,,,Νοταρά,tertiary,False,96.781,"LINESTRING (22.630189 38.0767448, 22.6299677 38.0767784, 22.6290916 38.076846)",,
840607806,True,,,Αντιπτεράρχου Βλ. Δέδε,residential,False,42.754000000000005,"LINESTRING (22.6273481 38.0781057, 22.6273616 38.0781556, 22.6276686 38.0783854)",,
764133141,True,,,Παναγή Τσαλδάρη,tertiary,False,2.777,"LINESTRING (22.6301485 38.0786908, 22.6301798 38.0786949)",,
764134717,True,,,Πετρίδη,residential,False,84.738,"LINESTRING (22.6301485 38.0786908, 22.6301785 38.0779291)",,
661039216,False,,,Νικηταρά,residential,False,77.412,"LINESTRING (22.6314091 38.0753471, 22.6322536 38.0751404)",,
661039217,True,,,Αγίου Βλασσίου,residential,False,72.614,"LINESTRING (22.6314091 38.0753471, 22.631133 38.0747313)",,
224239676,False,,,Ασπ. Κρινάκου,residential,True,138.126,"LINESTRING (22.634376 38.0745635, 22.6350752 38.0756771)",,
764192863,False,,,Νικηταρά,residential,False,56.53,"LINESTRING (22.634376 38.0745635, 22.6349667 38.074358)",,
764192863,False,,,Νικηταρά,residential,True,57.358,"LINESTRING (22.634376 38.0745635, 22.6337658 38.0747515)",,
764192863,False,,,Νικηταρά,residential,True,44.547,"LINESTRING (22.6354317 38.0741952, 22.6349667 38.074358)",,
733427337,False,,,Αγ. Μακαρίου,residential,True,80.15200000000002,"LINESTRING (22.6354317 38.0741952, 22.6356628 38.074692, 22.6356778 38.0747799, 22.6356609 38.0748418, 22.6356384 38.0748774)",,
"[224239673, 764192863]",False,,,"['Σταματούλη', 'Νικηταρά']",residential,False,192.15500000000003,"LINESTRING (22.6354317 38.0741952, 22.6358961 38.0740213, 22.635967 38.0740173, 22.6360244 38.0740367, 22.636896 38.0750432)",,
480416515,True,1,,Γεωργίου Κρινάκου,tertiary,False,93.31,"LINESTRING (22.6344659 38.0789896, 22.6341377 38.0781912)",,
764148311,False,,,,residential,False,1.214,"LINESTRING (22.6344659 38.0789896, 22.6344697 38.0790001)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,48.886,"LINESTRING (22.6348552 38.0769169, 22.6342975 38.0769405)",,
480416526,True,1,,Βαγενά,tertiary,False,50.620999999999995,"LINESTRING (22.6348552 38.0769169, 22.6348738 38.0769557, 22.6350398 38.0773483)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,70.553,"LINESTRING (22.6348552 38.0769169, 22.6354414 38.0768774, 22.6355565 38.0768633, 22.6356562 38.0768496)",,
392611325,True,,,Αγ. Μακαρίου,residential,False,128.878,"LINESTRING (22.6361366 38.0754541, 22.6368995 38.0764454)",,
763740302,False,,,Νοταρά,tertiary,False,96.159,"LINESTRING (22.6361366 38.0754541, 22.6350752 38.0756771)",,
763740302,False,,,Νοταρά,tertiary,True,80.661,"LINESTRING (22.6361366 38.0754541, 22.636896 38.0750432)",,
764259370,False,,,Αγ. Μακαρίου,residential,False,77.549,"LINESTRING (22.6361366 38.0754541, 22.6356384 38.0748774)",,
218395852,False,,,Αδαμοπούλου,residential,False,123.96,"LINESTRING (22.6322536 38.0751404, 22.6326364 38.0762137)",,
218395852,False,,,Αδαμοπούλου,residential,True,74.742,"LINESTRING (22.6322536 38.0751404, 22.6320159 38.0744948)",,
661039216,False,,,Νικηταρά,residential,False,69.665,"LINESTRING (22.6322536 38.0751404, 22.6330195 38.0749701)",,
661039216,False,,,Νικηταρά,residential,True,77.412,"LINESTRING (22.6322536 38.0751404, 22.6314091 38.0753471)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,6.174,"LINESTRING (22.6329739 38.0771841, 22.6329086 38.0772051)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,72.062,"LINESTRING (22.6329739 38.0771841, 22.6334093 38.0770577, 22.633591 38.077017, 22.6337577 38.0769896)",,
480416520,True,,,Αγίου Βλασσίου,residential,False,121.749,"LINESTRING (22.631872 38.0763796, 22.6314091 38.0753471)",,
763740302,False,,,Νοταρά,tertiary,False,74.263,"LINESTRING (22.631872 38.0763796, 22.6310541 38.0765571)",,
763740302,False,,,Νοταρά,tertiary,True,69.406,"LINESTRING (22.631872 38.0763796, 22.6326364 38.0762137)",,
661039215,True,1,,Γεωργίου Κρινάκου,tertiary,False,75.945,"LINESTRING (22.6330195 38.0749701, 22.6327648 38.0743172)",,
661039216,False,,,Νικηταρά,residential,False,69.702,"LINESTRING (22.6330195 38.0749701, 22.6337658 38.0747515)",,
661039216,False,,,Νικηταρά,residential,True,69.665,"LINESTRING (22.6330195 38.0749701, 22.6322536 38.0751404)",,
218395852,False,,,Αδαμοπούλου,residential,False,74.742,"LINESTRING (22.6320159 38.0744948, 22.6322536 38.0751404)",,
224239674,False,,,Δημητρίου Μούσουρα,residential,False,68.464,"LINESTRING (22.6320159 38.0744948, 22.6327648 38.0743172)",,
224239674,False,,,Δημητρίου Μούσουρα,residential,True,83.727,"LINESTRING (22.6320159 38.0744948, 22.6311734 38.0746813, 22.6311366 38.0747046, 22.631133 38.0747313)",,
661039216,False,,,Νικηταρά,residential,True,69.702,"LINESTRING (22.6337658 38.0747515, 22.6330195 38.0749701)",,
764192863,False,,,Νικηταρά,residential,False,57.358,"LINESTRING (22.6337658 38.0747515, 22.634376 38.0745635)",,
224239679,False,1,,Συνταγματάρχου Γ.Βαγενά,tertiary,True,72.723,"LINESTRING (22.6337658 38.0747515, 22.633551 38.0742444, 22.6335265 38.0741265)",,
764192864,True,1,,Συνταγματάρχου Γ.Βαγενά,tertiary,False,131.558,"LINESTRING (22.6337658 38.0747515, 22.6342553 38.0757433, 22.634333 38.0758455)",,
224239675,False,,,Αγ. Μακαρίου,tertiary,False,70.443,"LINESTRING (22.6381149 38.0779478, 22.6376807 38.0774144)",,
764114354,True,,,Κωνσταντίνου Καραμανλή,tertiary,False,76.499,"LINESTRING (22.6356977 38.0786408, 22.636545 38.0784721)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,False,23.338,"LINESTRING (22.6313272 38.0777131, 22.6315737 38.0776331)",,
764128086,False,2,ΕΟ8,Ιωάννου,primary,True,8.558,"LINESTRING (22.6313272 38.0777131, 22.6312331 38.077734)",,
764259370,False,,,Αγ. Μακαρίου,residential,True,77.549,"LINESTRING (22.6356384 38.0748774, 22.6361366 38.0754541)",,
733427337,False,,,Αγ. Μακαρίου,residential,False,80.152,"LINESTRING (22.6356384 38.0748774, 22.6356609 38.0748418, 22.6356778 38.0747799, 22.6356628 38.074692, 22.6354317 38.0741952)",,
733427342,False,,,,residential,True,105.14600000000002,"LINESTRING (22.6356384 38.0748774, 22.6355554 38.0749118, 22.6354721 38.0749302, 22.6354212 38.0749382, 22.6353796 38.0749419, 22.6353407 38.0749445, 22.6352937 38.0749429, 22.6352596 38.0749387, 22.635227 38.0749287, 22.6352061 38.0749046, 22.6349667 38.074358)",,
218395853,True,,,Γ.Νικολόπουλου,residential,False,130.745,"LINESTRING (22.6310541 38.0765571, 22.6313272 38.0777131)",,
763740302,False,,,Νοταρά,tertiary,False,78.547,"LINESTRING (22.6310541 38.0765571, 22.630189 38.0767448)",,
763740302,False,,,Νοταρά,tertiary,True,74.263,"LINESTRING (22.6310541 38.0765571, 22.631872 38.0763796)",,
1268320131,False,,,Γ.Νικολόπουλου,residential,False,92.803,"LINESTRING (22.6310541 38.0765571, 22.6308038 38.0757461)",,
764139431,True,,,Κωνσταντίνου Καραμανλή,tertiary,False,73.399,"LINESTRING (22.633223 38.0792768, 22.6323883 38.0793402)",,
