osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,junction,access
305635726,False,2,ΕΟ14,Σαρδέων,primary,False,54.134,"LINESTRING (24.882468 41.1407386, 24.8819469 41.1404505)",,,
305635726,False,2,ΕΟ14,Σαρδέων,primary,True,35.249,"LINESTRING (24.882468 41.1407386, 24.8824834 41.1408276, 24.882452 41.140926, 24.8823862 41.1410419)",,,
305635726,False,2,ΕΟ14,Σαρδέων,primary,True,17.361,"LINESTRING (24.8823862 41.1410419, 24.8822875 41.1411792)",,,
305635726,False,2,ΕΟ14,Σαρδέων,primary,False,35.248999999999995,"LINESTRING (24.8823862 41.1410419, 24.882452 41.140926, 24.8824834 41.1408276, 24.882468 41.1407386)",,,
142724329,True,1,ΕΟ2,Ανδρέου Δημητρίου,primary,False,6.472,"LINESTRING (24.8853371 41.1339274, 24.8853384 41.1338692)",50,,
142724335,True,2,,Περικλέους,tertiary,False,49.731,"LINESTRING (24.8853371 41.1339274, 24.884744 41.1339493)",50,,
142739689,False,2,,Μιχαήλ Καραολή,secondary,False,12.36,"LINESTRING (24.8885016 41.139231, 24.8886155 41.1391603)",50,,
306165775,False,2,,Βασιλέων Γεωργίου και Παύλου,secondary,False,67.767,"LINESTRING (24.8885016 41.139231, 24.8884308 41.1392857, 24.8884045 41.1393103, 24.888383 41.1393412, 24.8883579 41.1394072, 24.8882693 41.1397995)",50,,
305907092,True,,,Π. Τσαλδάρη,secondary,False,112.15899999999999,"LINESTRING (24.8882693 41.1397995, 24.8883036 41.1398079, 24.8884155 41.1398463, 24.8885697 41.1399007, 24.8888139 41.1399977, 24.8891003 41.140119, 24.8891807 41.1401518, 24.8892898 41.1401888, 24.8894686 41.140246)",50,,
306165775,False,2,,Βασιλέων Γεωργίου και Παύλου,secondary,True,67.767,"LINESTRING (24.8882693 41.1397995, 24.8883579 41.1394072, 24.888383 41.1393412, 24.8884045 41.1393103, 24.8884308 41.1392857, 24.8885016 41.139231)",50,,
"[290309910, 794929807]",False,2,,Βασιλέως Κωνσταντίνου,secondary,True,231.387,"LINESTRING (24.8882693 41.1397995, 24.8881929 41.1397879, 24.8881291 41.1397811, 24.8880074 41.1397745, 24.8878529 41.139774, 24.8877015 41.1397949, 24.8875821 41.1398422, 24.8875083 41.1399006, 24.8874369 41.1400314, 24.8873554 41.1401793, 24.8872601 41.1403347, 24.8872752 41.1407274, 24.8872614 41.141329)",50,,
142724354,False,1,,Καβάλας,residential,False,42.421,"LINESTRING (24.8871235 41.1338464, 24.8866287 41.133928)",50,,
142724354,False,1,,Καβάλας,residential,True,45.388,"LINESTRING (24.8871235 41.1338464, 24.8876651 41.1338317)",50,,
245835367,True,1,,28ης Οκτωβρίου,primary,False,63.086,"LINESTRING (24.8871235 41.1338464, 24.8873258 41.1343929)",60,,
142724346,True,1,,Ποντίων,residential,False,6.618,"LINESTRING (24.8847457 41.1338898, 24.884744 41.1339493)",50,,
426307800,True,2,,Περικλέους,tertiary,False,49.691,"LINESTRING (24.8847457 41.1338898, 24.8852399 41.1338726, 24.8853384 41.1338692)",50,,
426307800,True,2,,Περικλέους,tertiary,False,50.06,"LINESTRING (24.8841486 41.1339106, 24.8847457 41.1338898)",50,,
426307795,True,1,,Ανδριανουπόλεως,tertiary,False,6.914,"LINESTRING (24.8834548 41.1339347, 24.8834626 41.1339966)",50,,
426307800,True,2,,Περικλέους,tertiary,False,58.167,"LINESTRING (24.8834548 41.1339347, 24.8841486 41.1339106)",50,,
142724354,False,1,,Καβάλας,residential,False,47.043,"LINESTRING (24.8866287 41.133928, 24.8860799 41.1340182)",50,,
142724354,False,1,,Καβάλας,residential,True,42.421,"LINESTRING (24.8866287 41.133928, 24.8871235 41.1338464)",50,,
142724335,True,2,,Περικλέους,tertiary,False,49.48,"LINESTRING (24.884744 41.1339493, 24.8841539 41.1339711)",50,,
142724346,True,1,,Ποντίων,residential,False,89.977,"LINESTRING (24.884744 41.1339493, 24.884767 41.1347583)",50,,
426307800,True,2,,Περικλέους,tertiary,False,52.189,"LINESTRING (24.8828323 41.1339563, 24.8834548 41.1339347)",50,,
142724335,True,2,,Περικλέους,tertiary,False,57.965,"LINESTRING (24.8841539 41.1339711, 24.8834626 41.1339966)",50,,
142724361,True,1,,Ευζώνων,residential,False,6.742,"LINESTRING (24.8841539 41.1339711, 24.8841486 41.1339106)",50,,
142724376,True,1,,Σαρανταπόρου,residential,False,7.2,"LINESTRING (24.882251 41.1339766, 24.8822586 41.1340411)",50,,
426307800,True,2,,Περικλέους,tertiary,False,48.736,"LINESTRING (24.882251 41.1339766, 24.8828323 41.1339563)",50,,
426307800,True,2,,Περικλέους,tertiary,False,51.125,"LINESTRING (24.8816412 41.1339978, 24.882251 41.1339766)",50,,
142724335,True,2,,Περικλέους,tertiary,False,51.945,"LINESTRING (24.8834626 41.1339966, 24.8828431 41.1340195)",50,,
426307795,True,1,,Ανδριανουπόλεως,tertiary,False,82.701,"LINESTRING (24.8834626 41.1339966, 24.8835575 41.1347369)",50,,
142724354,False,1,,Καβάλας,residential,True,47.043,"LINESTRING (24.8860799 41.1340182, 24.8866287 41.133928)",50,,
142724378,True,1,,Αγίου Ελευθερίου,residential,False,48.93,"LINESTRING (24.8860799 41.1340182, 24.8861137 41.1344575)",50,,
142724354,False,1,,Καβάλας,residential,False,62.47,"LINESTRING (24.8860799 41.1340182, 24.8853931 41.1340425, 24.8853348 41.1340446)",50,,
142724328,True,1,,Αρχιεπισκόπου Χριστοδούλου,residential,False,7.484,"LINESTRING (24.8811014 41.1340165, 24.8811024 41.1340838)",50,,
426307800,True,2,,Περικλέους,tertiary,False,45.256,"LINESTRING (24.8811014 41.1340165, 24.8815735 41.1340001, 24.8816412 41.1339978)",50,,
142724335,True,2,,Περικλέους,tertiary,False,49.01,"LINESTRING (24.8828431 41.1340195, 24.8822586 41.1340411)",50,,
