osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,access,maxspeed,width
"[790400743, 23182767]",True,6,ΕΟ1,Πλατεία Συντάγματος,primary,False,141.239,"LINESTRING (23.7343793 37.9761998, 23.7342959 37.9761689, 23.7342506 37.9761376, 23.7342129 37.9761067, 23.7341961 37.976085, 23.7341505 37.9760105, 23.734045 37.9757955, 23.7340216 37.9757405, 23.734002 37.9756916, 23.733989 37.9756233, 23.7339801 37.9755371, 23.733993 37.9753021, 23.7339994 37.9752137, 23.7340101 37.9751738, 23.7340304 37.9751424, 23.7340904 37.9750499)",,,
789796816,True,,,Καραγιώργη Σερβίας,residential,False,82.44600000000001,"LINESTRING (23.7343793 37.9761998, 23.7340812 37.9762601, 23.7338002 37.9763107, 23.7337544 37.9763175, 23.7336867 37.9763254, 23.7334596 37.9763519)",,,
400607897,True,,,Σουρή,residential,False,17.573999999999998,"LINESTRING (23.7346981 37.9730447, 23.7347372 37.9730297, 23.734792 37.9730066, 23.7348737 37.9729686)",,,
"[651185398, 295081887]",True,2,,Βασιλίσσης Αμαλίας,busway,False,136.801,"LINESTRING (23.7346981 37.9730447, 23.7346552 37.9729936, 23.7344623 37.9727596, 23.7343153 37.9725947, 23.734144 37.9724069, 23.7340962 37.9723507, 23.7338171 37.9720294)",no,,
789796816,True,,,Καραγιώργη Σερβίας,residential,False,68.846,"LINESTRING (23.7334596 37.9763519, 23.7332339 37.9763846, 23.7331488 37.9763955, 23.7330306 37.9764148, 23.7326858 37.9764576)",,,
86351768,True,1,,Λέκκα,residential,False,145.476,"LINESTRING (23.7321748 37.9765197, 23.7320964 37.9766611, 23.7320372 37.9767613, 23.7319929 37.9768271, 23.7319686 37.9768632, 23.7318804 37.9769654, 23.7318574 37.9769929, 23.7317933 37.9770641, 23.7317344 37.9771217, 23.7316924 37.9771621, 23.7315841 37.9772577, 23.7312543 37.9775467, 23.7312178 37.9775761)",,,
318678267,True,1,,Μητροπόλεως,residential,False,45.11,"LINESTRING (23.7324118 37.9752261, 23.7319023 37.9752833)",,,
254731664,True,1,,Βουλής,residential,False,55.321,"LINESTRING (23.7324118 37.9752261, 23.7323143 37.9748088, 23.7322983 37.9747367)",,,
23182774,True,,,Απόλλωνος,residential,False,35.759,"LINESTRING (23.7322983 37.9747367, 23.7318905 37.9747278)",,,
254731664,True,1,,Βουλής,residential,False,118.834,"LINESTRING (23.7322983 37.9747367, 23.7321642 37.9741748, 23.7320563 37.9736852)",,,
264095736,True,1,,Ναυάρχου Νικοδήμου,residential,False,54.713,"LINESTRING (23.7320563 37.9736852, 23.7326737 37.9736128)",,,
"[254731664, 840919438]",True,1,,"['Υπερείδου', 'Βουλής']",residential,False,98.54100000000001,"LINESTRING (23.7320563 37.9736852, 23.7320487 37.9736493, 23.7320474 37.9736293, 23.7320513 37.9736048, 23.7321222 37.9734415, 23.7318409 37.9733555, 23.7317864 37.9733319, 23.7316161 37.9732259, 23.7316076 37.9732115, 23.7314442 37.9731188)",,,
318678267,True,1,,Μητροπόλεως,residential,False,71.295,"LINESTRING (23.7332186 37.9751447, 23.7324118 37.9752261)",,,
194100444,True,,,Νίκης,residential,False,135.89000000000001,"LINESTRING (23.7332186 37.9751447, 23.7332231 37.9751741, 23.7332261 37.9751936, 23.733342 37.9757695, 23.7333457 37.9757879, 23.7334259 37.9761864, 23.7334596 37.9763519)",,,
194100444,True,,,Νίκης,residential,False,40.931,"LINESTRING (23.7330807 37.9743138, 23.7331402 37.9746789)",,,
23182774,True,,,Απόλλωνος,residential,False,50.867999999999995,"LINESTRING (23.7331402 37.9746789, 23.732864 37.9747085, 23.7325636 37.9747296)",,,
194100444,True,,,Νίκης,residential,False,52.26,"LINESTRING (23.7331402 37.9746789, 23.7332066 37.9750967, 23.7332186 37.9751447)",,,
23182774,True,,,Απόλλωνος,residential,False,23.268,"LINESTRING (23.7325636 37.9747296, 23.7322983 37.9747367)",,,
23184060,True,1,,Σκούφου,residential,False,124.55799999999999,"LINESTRING (23.7325636 37.9747296, 23.7326693 37.9736508, 23.7326737 37.9736128)",,,
23182775,True,,,Πεντέλης,residential,False,61.778,"LINESTRING (23.7318905 37.9747278, 23.7319023 37.9752833)",,,
23182774,True,,,Απόλλωνος,residential,False,56.298,"LINESTRING (23.7318905 37.9747278, 23.7315272 37.9746999, 23.7312518 37.9746746)",,,
318678267,True,1,,Μητροπόλεως,residential,False,51.396,"LINESTRING (23.7319023 37.9752833, 23.7318533 37.9752886, 23.7313211 37.9753445)",,,
52493742,True,3,ΕΟ1,Σταδίου,primary,False,91.842,"LINESTRING (23.7315863 37.9800553, 23.7317162 37.979896, 23.7319804 37.9795818, 23.7321624 37.9793654)",,,
23183271,True,,,Εδουάρδου Λω,residential,False,119.49,"LINESTRING (23.7327189 37.9787013, 23.7336538 37.9792412, 23.733687 37.9792599, 23.73382 37.9793349)",,,
51249356,True,,,Χρήστου Λαδά,residential,False,54.024,"LINESTRING (23.7327189 37.9787013, 23.7326408 37.978658, 23.7322178 37.9784184)",,,
704293239,True,3,ΕΟ1,Σταδίου,primary,False,82.102,"LINESTRING (23.7327189 37.9787013, 23.7331314 37.978191, 23.7331607 37.9781547, 23.733224 37.9780795)",,,
299506410,True,3,ΕΟ1,Σταδίου,primary,False,78.13300000000001,"LINESTRING (23.733224 37.9780795, 23.7334356 37.9778312, 23.7334512 37.9778129, 23.7336461 37.9775975, 23.7336669 37.9775725, 23.7337272 37.9774996)",,,
"[23183808, 921453820]",True,3,,Αμερικής,tertiary,False,120.25500000000001,"LINESTRING (23.7337272 37.9774996, 23.7337999 37.9775377, 23.7340637 37.9776738, 23.7340981 37.9776916, 23.7346859 37.977996, 23.7347453 37.9780268, 23.7347879 37.9780489, 23.7348738 37.9780935)",,,
"[789798944, 207979572, 401608893]",True,3,ΕΟ1,Σταδίου,primary,False,164.564,"LINESTRING (23.7337272 37.9774996, 23.7340839 37.9770782, 23.7343545 37.9767585, 23.7343863 37.9767209, 23.734435 37.9766622, 23.7344574 37.9766165, 23.7344685 37.9765823, 23.7344673 37.9765445, 23.7344311 37.9764027, 23.7344138 37.9763347, 23.7344026 37.976291, 23.7343793 37.9761998)",,,
207979566,True,2,,Αμερικής,tertiary,False,169.13099999999997,"LINESTRING (23.7348738 37.9780935, 23.7349831 37.9781499, 23.7351379 37.9782301, 23.7353279 37.9783285, 23.7359395 37.9786452, 23.7361586 37.9787586, 23.7363773 37.9788719, 23.7363911 37.978879, 23.7364867 37.9789285)",,,
207979569,True,5,,Πανεπιστημίου,primary,False,79.621,"LINESTRING (23.7348738 37.9780935, 23.7344379 37.978607, 23.7344107 37.978639, 23.7343686 37.9786886)",,50,
207979569,True,5,,Πανεπιστημίου,primary,False,86.467,"LINESTRING (23.7343686 37.9786886, 23.7339627 37.9791668, 23.73382 37.9793349)",,50,
"[295081898, 299510530]",True,,,Ομήρου,residential,False,121.07900000000001,"LINESTRING (23.7343686 37.9786886, 23.7342842 37.9786445, 23.7342382 37.9786162, 23.7336929 37.9783236, 23.7333584 37.9781441, 23.7333252 37.9781263, 23.733224 37.9780795)",,,
299644700,True,4,,Ακαδημίας,secondary,False,49.807,"LINESTRING (23.7372101 37.978045, 23.7375028 37.9776989, 23.7375253 37.9776723)",,,
734707701,True,2,,Σόλωνος,secondary,False,48.165,"LINESTRING (23.7382559 37.9785906, 23.73796 37.9789556)",,,
393398564,True,,,Βουκουρεστίου,residential,False,56.717999999999996,"LINESTRING (23.7382559 37.9785906, 23.7382452 37.978585, 23.7377161 37.9783093)",,,
299657353,True,,,Σκουφά,tertiary,False,69.874,"LINESTRING (23.7391538 37.9790602, 23.7395797 37.978529)",,,
