osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,bridge
14748762,True,,residential,30,False,95.838,"LINESTRING (22.9233455 40.4276265, 22.9234485 40.4276717, 22.9236383 40.4277429, 22.9239941 40.427873, 22.9242315 40.4279547, 22.924367 40.4279971)",Βασιλέως Γεωργίου,
429288156,False,2,tertiary,,False,36.315,"LINESTRING (22.9227383 40.4241134, 22.9230115 40.4238616)",Αγίων Θεόδωρων,
19213291,False,,residential,,True,22.555,"LINESTRING (22.9227383 40.4241134, 22.9228167 40.4241514, 22.9228811 40.4242055, 22.9228945 40.4242637)",,
"[893158194, 893158195, 429288156]",False,2,tertiary,,True,75.574,"LINESTRING (22.9227383 40.4241134, 22.9226209 40.4242708, 22.9225083 40.4243944, 22.9223443 40.4245399, 22.9223058 40.424574, 22.9222066 40.4246561)",Αγίων Θεόδωρων,yes
429288156,False,2,tertiary,,True,36.315,"LINESTRING (22.9230115 40.4238616, 22.9227383 40.4241134)",Αγίων Θεόδωρων,
19213416,False,,residential,,False,44.395,"LINESTRING (22.9230115 40.4238616, 22.9232069 40.4240113, 22.9232538 40.4240422, 22.9233764 40.4241479)",,
300262991,False,2,secondary,,True,19.956,"LINESTRING (22.9264869 40.4286966, 22.9264118 40.4287251, 22.9262772 40.4287786)",28ης Οκτωβρίου,
429288160,True,2,secondary,,False,59.113,"LINESTRING (22.9264869 40.4286966, 22.9265242 40.4285403, 22.9266355 40.4281773)",Καβαρτίνα,
572748049,False,2,secondary,,False,51.852000000000004,"LINESTRING (22.9264869 40.4286966, 22.9267092 40.4286625, 22.9268448 40.4286557, 22.926946 40.428676, 22.9269882 40.4287025, 22.9270184 40.4287675)",28ης Οκτωβρίου,
14748162,False,,residential,,False,118.59999999999998,"LINESTRING (22.9270184 40.4287675, 22.9270653 40.4287636, 22.9271232 40.4287614, 22.9272397 40.4287791, 22.9273604 40.4287893, 22.9275052 40.4288169, 22.9277869 40.4288751, 22.9280041 40.4289404, 22.9281744 40.4290098, 22.9283205 40.4290998)",,
429288168,False,2,secondary,30,False,51.806,"LINESTRING (22.9270184 40.4287675, 22.9270519 40.4288292, 22.9270937 40.4289108, 22.9271445 40.4289854, 22.9272182 40.4290816, 22.9272976 40.4291808)",Βασιλέως Κωνσταντίνου,
572748049,False,2,secondary,,True,51.852000000000004,"LINESTRING (22.9270184 40.4287675, 22.9269882 40.4287025, 22.926946 40.428676, 22.9268448 40.4286557, 22.9267092 40.4286625, 22.9264869 40.4286966)",28ης Οκτωβρίου,
591401676,False,,residential,,True,46.55200000000001,"LINESTRING (22.9270184 40.4287675, 22.9269708 40.4288062, 22.9269376 40.4288473, 22.9269194 40.4289706, 22.9268843 40.4290497, 22.9268597 40.4290889, 22.9268493 40.4291548)",,
300558628,False,1,tertiary,,True,38.772000000000006,"LINESTRING (22.9272976 40.4291808, 22.9275029 40.4292707, 22.9277119 40.4293259)",,
429288168,False,2,secondary,30,False,12.367,"LINESTRING (22.9272976 40.4291808, 22.9273308 40.4292299, 22.9273647 40.4292796)",Βασιλέως Κωνσταντίνου,
429288168,False,2,secondary,30,True,51.806000000000004,"LINESTRING (22.9272976 40.4291808, 22.9272182 40.4290816, 22.9271445 40.4289854, 22.9270937 40.4289108, 22.9270519 40.4288292, 22.9270184 40.4287675)",Βασιλέως Κωνσταντίνου,
429288168,False,2,secondary,30,True,13.606,"LINESTRING (22.927672 40.4297642, 22.9276016 40.4296542)",Βασιλέως Κωνσταντίνου,
812595826,False,,residential,,False,70.079,"LINESTRING (22.927672 40.4297642, 22.9284999 40.4297712)",,
429288168,False,2,secondary,30,False,37.793,"LINESTRING (22.927672 40.4297642, 22.927686 40.4298568, 22.927699 40.429955, 22.9276931 40.4301029)",Βασιλέως Κωνσταντίνου,
19212120,False,,residential,,False,55.807,"LINESTRING (22.9276931 40.4301029, 22.9277493 40.4301603, 22.9277933 40.4301974, 22.9278311 40.4302553, 22.9278736 40.4303253, 22.9279255 40.430452, 22.9279549 40.4305467, 22.9279597 40.4305544)",,
19212120,False,,residential,,True,92.77,"LINESTRING (22.9276931 40.4301029, 22.9276192 40.430096, 22.9275054 40.4301017, 22.927051 40.4301787, 22.9266112 40.4302123)",,
429288168,False,2,secondary,30,False,79.83200000000001,"LINESTRING (22.9276931 40.4301029, 22.9276811 40.430573, 22.9276952 40.4307762, 22.9276956 40.4307872, 22.9277043 40.4308198)",Βασιλέως Κωνσταντίνου,
429288168,False,2,secondary,30,True,37.793,"LINESTRING (22.9276931 40.4301029, 22.927699 40.429955, 22.927686 40.4298568, 22.927672 40.4297642)",Βασιλέως Κωνσταντίνου,
300562723,True,2,secondary,30,False,42.814,"LINESTRING (22.9303887 40.4272437, 22.9302734 40.4276186)",Αγνώστου Στρατιώτου,
14749170,False,,residential,,False,23.36,"LINESTRING (22.9303887 40.4272437, 22.9305073 40.4272669, 22.9306523 40.4273053)",,
14749170,False,,residential,,True,40.774,"LINESTRING (22.9303887 40.4272437, 22.9302531 40.427157, 22.9301389 40.4270811, 22.9300442 40.4269896)",,
19211431,False,,residential,,False,42.79299999999999,"LINESTRING (22.9303887 40.4272437, 22.9304999 40.4272049, 22.9305419 40.4271912, 22.9306443 40.4271481, 22.9307365 40.4271051, 22.9308482 40.4270956)",,
429288148,False,2,secondary,30,False,28.005000000000003,"LINESTRING (22.9303887 40.4272437, 22.9304885 40.4270453, 22.9305027 40.4270074)",Αγνώστου Στρατιώτου,
14749111,False,,residential,,True,34.511,"LINESTRING (22.9302734 40.4276186, 22.9306522 40.4277334)",,
14749245,False,,residential,,True,52.824000000000005,"LINESTRING (22.9302734 40.4276186, 22.9303879 40.4275866, 22.9304842 40.4275644, 22.9305428 40.4275459, 22.930576 40.427514, 22.9306523 40.4273053)",,
300562723,True,2,secondary,30,False,101.31700000000001,"LINESTRING (22.9302734 40.4276186, 22.9301956 40.427792, 22.9301579 40.4278491, 22.9300507 40.4279543, 22.9298831 40.4280687, 22.9296766 40.4281503, 22.9294713 40.4282444)",Αγνώστου Στρατιώτου,
14752971,False,,residential,,False,98.34200000000001,"LINESTRING (22.9295287 40.4286952, 22.9299175 40.4288536, 22.9301235 40.4289657, 22.9301964 40.4290319, 22.9302169 40.4290762, 22.9302546 40.4291381, 22.9303935 40.4292506)",,
"[808879032, 1120747739]",True,2,secondary,30,False,45.369,"LINESTRING (22.9295287 40.4286952, 22.9296577 40.4289283, 22.9297368 40.4290712)",,
300558630,True,2,secondary,30,False,31.858,"LINESTRING (22.9299019 40.4294602, 22.9299247 40.4295723, 22.929935 40.4297452)",,
429288154,True,1,secondary_link,,False,23.609,"LINESTRING (22.9299019 40.4294602, 22.9300347 40.4294681, 22.930177 40.4294442)",,
19212120,False,,residential,,True,55.806999999999995,"LINESTRING (22.9279597 40.4305544, 22.9279549 40.4305467, 22.9279255 40.430452, 22.9278736 40.4303253, 22.9278311 40.4302553, 22.9277933 40.4301974, 22.9277493 40.4301603, 22.9276931 40.4301029)",,
429288083,True,2,secondary,30,False,30.782,"LINESTRING (22.9279597 40.4305544, 22.9279203 40.4305794, 22.9278987 40.4306065, 22.9278626 40.4306468, 22.9277748 40.4307892)",Παπανικολάου,
429288083,True,2,secondary,30,False,18.823,"LINESTRING (22.9277748 40.4307892, 22.9277587 40.4308515, 22.9277407 40.4309564)",Παπανικολάου,
429288176,True,1,tertiary,,False,9.225999999999999,"LINESTRING (22.9277748 40.4307892, 22.9277495 40.4308255, 22.927729 40.4308345, 22.9277043 40.4308198)",,
429288168,False,2,secondary,30,True,15.499,"LINESTRING (22.9277407 40.4309564, 22.9277043 40.4308198)",Βασιλέως Κωνσταντίνου,
1120749769,False,2,secondary,30,False,10.16,"LINESTRING (22.9277407 40.4309564, 22.9277614 40.4310464)",Βασιλέως Κωνσταντίνου,
14751527,False,,residential,,False,42.296,"LINESTRING (22.9286351 40.4264974, 22.9285102 40.4261291)",Ιπποδρομίου,
14751527,False,,residential,,True,35.864000000000004,"LINESTRING (22.9286351 40.4264974, 22.9286794 40.4266899, 22.9287384 40.4268088)",Ιπποδρομίου,
429288072,False,2,tertiary,,False,26.631999999999998,"LINESTRING (22.9286351 40.4264974, 22.9285929 40.4265097, 22.9284735 40.4265138, 22.9283246 40.4265271)",Σχολείου,
429288072,False,2,tertiary,,True,103.03200000000001,"LINESTRING (22.9286351 40.4264974, 22.9287685 40.4264158, 22.9289241 40.426231, 22.9291132 40.4259911, 22.9293104 40.4257348)",Σχολείου,
14751527,False,,residential,,True,42.296,"LINESTRING (22.9285102 40.4261291, 22.9286351 40.4264974)",Ιπποδρομίου,
14751527,False,,residential,,False,80.94800000000001,"LINESTRING (22.9285102 40.4261291, 22.9283037 40.4257695, 22.9281456 40.4254563)",Ιπποδρομίου,
19214262,False,,residential,,False,89.39000000000001,"LINESTRING (22.9285102 40.4261291, 22.9286206 40.4260892, 22.9287202 40.4260156, 22.9288209 40.4258737, 22.928959 40.4257011, 22.9290207 40.4256276, 22.9290756 40.4255898, 22.9291897 40.4255439)",,
14751527,False,,residential,,False,31.191,"LINESTRING (22.9281073 40.4253165, 22.9279985 40.4250485)",Ιπποδρομίου,
14751527,False,,residential,,True,15.88,"LINESTRING (22.9281073 40.4253165, 22.9281456 40.4254563)",Ιπποδρομίου,
19214148,False,,residential,,False,109.97599999999998,"LINESTRING (22.9281073 40.4253165, 22.9282032 40.4252882, 22.9282624 40.4252302, 22.9283228 40.4251013, 22.9283826 40.4249964, 22.9284057 40.4249651, 22.9284511 40.4249336, 22.9284897 40.4249149, 22.9285452 40.4248998, 22.9286418 40.4248907, 22.928777 40.4248601, 22.9289645 40.4248395, 22.9290931 40.4248446)",,
14751527,False,,residential,,True,31.191,"LINESTRING (22.9279985 40.4250485, 22.9281073 40.4253165)",Ιπποδρομίου,
14751527,False,,residential,,False,85.39,"LINESTRING (22.9279985 40.4250485, 22.9278942 40.4248115, 22.9278686 40.4246196, 22.9278791 40.4242946)",Ιπποδρομίου,
19214109,False,,residential,,False,25.34,"LINESTRING (22.9279985 40.4250485, 22.9281311 40.4249369, 22.9281678 40.4249068, 22.9281844 40.4248951, 22.9281966 40.4248784)",,
14751527,False,,residential,,False,22.231,"LINESTRING (22.9278791 40.4242946, 22.9279282 40.4240982)",Ιπποδρομίου,
14745953,False,,residential,,False,76.24,"LINESTRING (22.9278791 40.4242946, 22.9277159 40.4243579, 22.9275424 40.4244242, 22.9273803 40.4244919, 22.9270876 40.4246213)",Νταβέλα,
14751527,False,,residential,,True,85.39,"LINESTRING (22.9278791 40.4242946, 22.9278686 40.4246196, 22.9278942 40.4248115, 22.9279985 40.4250485)",Ιπποδρομίου,
14751527,False,,residential,,False,20.578,"LINESTRING (22.9279282 40.4240982, 22.927975 40.4239166)",Ιπποδρομίου,
14751527,False,,residential,,True,22.231,"LINESTRING (22.9279282 40.4240982, 22.9278791 40.4242946)",Ιπποδρομίου,
19213126,False,,residential,,False,115.98,"LINESTRING (22.9279282 40.4240982, 22.9281154 40.4240524, 22.9282308 40.4240523, 22.9283823 40.4240432, 22.9285392 40.4240667, 22.9287256 40.4241279, 22.9288718 40.424184, 22.9290662 40.4241994, 22.92925 40.4241923)",,
14745953,False,,residential,,True,45.35,"LINESTRING (22.9266334 40.4248376, 22.9270876 40.4246213)",Νταβέλα,
429288094,False,2,tertiary,,False,37.975,"LINESTRING (22.9266334 40.4248376, 22.9268949 40.4251151)",25ης Μαρτίου,
429288094,False,2,tertiary,,True,6.129,"LINESTRING (22.9266334 40.4248376, 22.9265891 40.424794)",25ης Μαρτίου,
429288178,False,2,tertiary,,False,23.558,"LINESTRING (22.9291897 40.4255439, 22.9293104 40.4257348)",Αγίου Γεωργίου,
429288178,False,2,tertiary,,True,26.735,"LINESTRING (22.9291897 40.4255439, 22.929128 40.4253081)",Αγίου Γεωργίου,
19214262,False,,residential,,True,89.39,"LINESTRING (22.9291897 40.4255439, 22.9290756 40.4255898, 22.9290207 40.4256276, 22.928959 40.4257011, 22.9288209 40.4258737, 22.9287202 40.4260156, 22.9286206 40.4260892, 22.9285102 40.4261291)",,
300558627,False,2,residential,,True,41.66,"LINESTRING (22.9299672 40.4312462, 22.9299586 40.4308716)",,
14747474,False,,residential,,False,64.45700000000001,"LINESTRING (22.9299672 40.4312462, 22.9299512 40.4314065, 22.9299777 40.4315683, 22.9300286 40.4317046, 22.9300916 40.4318082)",,
693649153,False,2,residential,,False,41.283,"LINESTRING (22.9299672 40.4312462, 22.9296691 40.4312522, 22.9294813 40.4312327)",Αγίου Αργυρίου,
19917995,False,,residential,,True,109.94,"LINESTRING (22.9293895 40.4312276, 22.9293958 40.4302389)",,
693649153,False,2,residential,,True,7.791,"LINESTRING (22.9293895 40.4312276, 22.9294813 40.4312327)",Αγίου Αργυρίου,
693649153,False,2,residential,,False,140.38400000000001,"LINESTRING (22.9293895 40.4312276, 22.9291441 40.4312256, 22.9288208 40.431222, 22.9285717 40.4312133, 22.9284318 40.4311891, 22.9282496 40.4311475, 22.9279974 40.4311005, 22.9278646 40.4310628, 22.9277614 40.4310464)",Αγίου Αργυρίου,
429288172,False,,residential,,True,47.522000000000006,"LINESTRING (22.9297915 40.4319454, 22.9298978 40.4321208, 22.9299471 40.4321886, 22.9300144 40.4322375, 22.9301052 40.4322885)",,
19917995,False,,residential,,False,109.94,"LINESTRING (22.9293958 40.4302389, 22.9293895 40.4312276)",,
429288083,True,2,secondary,30,False,49.09,"LINESTRING (22.9293958 40.4302389, 22.9292314 40.4302187, 22.9290218 40.4302234, 22.928821 40.4302497)",Παπανικολάου,
14747474,False,,residential,,False,52.828,"LINESTRING (22.9300916 40.4318082, 22.9301071 40.431968, 22.9301972 40.4322753)",,
14747474,False,,residential,,True,64.45700000000001,"LINESTRING (22.9300916 40.4318082, 22.9300286 40.4317046, 22.9299777 40.4315683, 22.9299512 40.4314065, 22.9299672 40.4312462)",,
19215254,False,,residential,,False,206.56,"LINESTRING (22.9300916 40.4318082, 22.9301644 40.431896, 22.9302292 40.4319621, 22.930332 40.4321702, 22.9303685 40.4322603, 22.9304283 40.4323182, 22.9305121 40.4323476, 22.9306624 40.432369, 22.9320561 40.4326381)",,
19918178,False,,residential,,True,7.924,"LINESTRING (22.9301972 40.4322753, 22.9301052 40.4322885)",,
14747474,False,,residential,,True,52.828,"LINESTRING (22.9301972 40.4322753, 22.9301071 40.431968, 22.9300916 40.4318082)",,
14738849,True,2,tertiary,,False,50.397000000000006,"LINESTRING (22.9261574 40.4307647, 22.9259699 40.4307661, 22.925562 40.4307688)",Αγίου Αργυρίου,
19212136,False,,residential,,True,62.271,"LINESTRING (22.9261574 40.4307647, 22.926254 40.4305013, 22.9262902 40.430387, 22.9262996 40.4303206, 22.9263049 40.4302185)",,
300562783,False,2,tertiary,,False,118.673,"LINESTRING (22.9240155 40.4307561, 22.9239508 40.4306572, 22.9239077 40.4305845, 22.9238047 40.4304383, 22.9233398 40.4298215)",Αγίου Σπυρίδωνος,
300562788,True,2,tertiary,,False,195.044,"LINESTRING (22.9240155 40.4307561, 22.9238559 40.4307145, 22.9237189 40.4307044, 22.9235046 40.4306914, 22.9231519 40.4306977, 22.9227535 40.4307187, 22.9224483 40.4307474, 22.922133 40.4307896, 22.9217355 40.4308412)",Αγίου Αργυρίου,
429288171,True,,tertiary,,False,5.697,"LINESTRING (22.9217355 40.4308412, 22.9216985 40.4307984)",,
300562788,True,2,tertiary,,False,36.714,"LINESTRING (22.9217355 40.4308412, 22.9216095 40.4308654, 22.9213145 40.4309207)",Αγίου Αργυρίου,
14748162,False,,residential,,True,118.59999999999998,"LINESTRING (22.9283205 40.4290998, 22.9281744 40.4290098, 22.9280041 40.4289404, 22.9277869 40.4288751, 22.9275052 40.4288169, 22.9273604 40.4287893, 22.9272397 40.4287791, 22.9271232 40.4287614, 22.9270653 40.4287636, 22.9270184 40.4287675)",,
19212054,True,2,tertiary,,False,17.962,"LINESTRING (22.9283205 40.4290998, 22.9284561 40.4290423, 22.928504 40.4290188)",,
19212087,False,,residential,,True,77.71000000000001,"LINESTRING (22.9283205 40.4290998, 22.9283851 40.4291703, 22.9284144 40.4292308, 22.9284856 40.4294293, 22.9285076 40.4296588, 22.9284999 40.4297712)",,
19212054,True,2,tertiary,,False,42.149,"LINESTRING (22.928504 40.4290188, 22.92876 40.4290287, 22.9289983 40.4290591)",,
19212443,False,,residential,,True,66.69300000000001,"LINESTRING (22.928504 40.4290188, 22.9285151 40.4288098, 22.9285379 40.4285913, 22.9285493 40.4284201)",,
19212054,True,2,tertiary,,False,41.849000000000004,"LINESTRING (22.9289983 40.4290591, 22.929207 40.4291185, 22.9294574 40.4291986)",,
812595825,False,,residential,,False,101.822,"LINESTRING (22.9289983 40.4290591, 22.928947 40.4287725, 22.9289402 40.4287271, 22.9289724 40.4286862, 22.9291132 40.428623, 22.9292366 40.4285627, 22.9293157 40.4285117, 22.9293794 40.4284065, 22.9294719 40.4283323)",,
812595827,False,,residential,,True,33.254000000000005,"LINESTRING (22.9289983 40.4290591, 22.9289483 40.4291007, 22.9288792 40.4293376)",,
19212054,True,2,tertiary,,False,34.194,"LINESTRING (22.9295413 40.4291967, 22.9297054 40.4293059, 22.9298603 40.4293843)",,
609278031,True,,secondary_link,,False,21.684,"LINESTRING (22.9295413 40.4291967, 22.9295799 40.4291752, 22.9296228 40.4291517, 22.9296644 40.4291221, 22.9297368 40.4290712)",,
14753062,False,2,tertiary,,False,51.172,"LINESTRING (22.9311862 40.4285723, 22.9311039 40.428661, 22.9309438 40.4288433, 22.9308204 40.4289365)",Παύλου Μελά,
14753062,False,2,tertiary,,True,65.04299999999999,"LINESTRING (22.9311862 40.4285723, 22.9314922 40.4282437, 22.9316406 40.4281008)",Παύλου Μελά,
19214901,False,,residential,,True,19.458,"LINESTRING (22.9311862 40.4285723, 22.9311913 40.4286467, 22.9311604 40.4287444)",,
300558632,True,2,tertiary,,False,30.748,"LINESTRING (22.9321354 40.4278802, 22.9319913 40.4279072, 22.9317968 40.4279767)",Παύλου Μελά,
"[429288177, 14749331, 429288153]",False,,residential,,True,214.061,"LINESTRING (22.9327607 40.4257483, 22.9325759 40.4257543, 22.9323842 40.4257859, 22.9322769 40.4257961, 22.9321562 40.4258022, 22.9320436 40.425792, 22.931837 40.4257706, 22.931619 40.4257246, 22.9311993 40.4256507, 22.9308459 40.4256481, 22.930685 40.4256705, 22.9306126 40.4256705, 22.9305572 40.4256678, 22.9304714 40.4256417, 22.9302862 40.4255794)",,yes
429288121,True,,residential,,False,13.393,"LINESTRING (22.9326871 40.425974, 22.9327207 40.4258563)",Σουλίου,
19211468,False,,residential,,False,59.149,"LINESTRING (22.9323386 40.4266986, 22.9320373 40.4266176, 22.9316726 40.4265384)",,
429288121,True,,residential,,False,28.636000000000003,"LINESTRING (22.9323386 40.4266986, 22.9324781 40.4265403, 22.9325237 40.4264831)",Σουλίου,
14753062,False,2,tertiary,,False,19.111,"LINESTRING (22.9317968 40.4279767, 22.9316406 40.4281008)",Παύλου Μελά,
429288121,True,,residential,,False,153.139,"LINESTRING (22.9317968 40.4279767, 22.9317753 40.4277858, 22.9317713 40.4276623, 22.9317941 40.427553, 22.9318558 40.4274315, 22.9319255 40.4273254, 22.9320516 40.427159, 22.9321253 40.4270304, 22.9321951 40.4268967, 22.9323386 40.4266986)",Σουλίου,
14322211,False,,residential,,True,44.963,"LINESTRING (22.9308204 40.4289365, 22.930838 40.4289985, 22.9308553 40.4290778, 22.9308876 40.4291261, 22.9309388 40.4291789, 22.9310132 40.4291974, 22.9311146 40.4291724)",,
14753062,False,2,tertiary,,False,50.371,"LINESTRING (22.9308204 40.4289365, 22.9306538 40.4290397, 22.9305464 40.4291326, 22.9303935 40.4292506)",Παύλου Μελά,
14753062,False,2,tertiary,,True,51.172,"LINESTRING (22.9308204 40.4289365, 22.9309438 40.4288433, 22.9311039 40.428661, 22.9311862 40.4285723)",Παύλου Μελά,
19214865,False,,residential,,False,37.921,"LINESTRING (22.9308204 40.4289365, 22.9309084 40.4289275, 22.9309986 40.4288964, 22.9310775 40.4288459, 22.9311394 40.4287665, 22.9311604 40.4287444)",,
19214744,False,,residential,,True,94.559,"LINESTRING (22.9300947 40.4285749, 22.9301506 40.4282825, 22.930176 40.4282161, 22.9302203 40.4281605, 22.9302847 40.4281094, 22.9303598 40.4280538, 22.9303993 40.428016, 22.9304563 40.4279813, 22.9305093 40.4279492, 22.9305723 40.4279165, 22.9306323 40.4278829)",,
300558624,True,,residential,,False,73.463,"LINESTRING (22.9300947 40.4285749, 22.9304789 40.4287805, 22.9308204 40.4289365)",,
14751527,False,,residential,,False,48.888,"LINESTRING (22.9290849 40.4275303, 22.9291215 40.4274129, 22.9290837 40.4273078, 22.9290311 40.4271509, 22.9290183 40.4271038)",Ιπποδρομίου,
1120747738,True,2,secondary,,False,25.35,"LINESTRING (22.9290849 40.4275303, 22.9291333 40.4275755, 22.9292446 40.4277225)",,
19212660,False,,residential,,False,46.824999999999996,"LINESTRING (22.9247586 40.4264362, 22.9246661 40.426526, 22.9245749 40.4266383, 22.9244663 40.4267925)",,
425204487,False,,residential,,False,66.438,"LINESTRING (22.9247586 40.4264362, 22.9244054 40.4261345, 22.9242061 40.4260146)",Αγίας Κυριακής,
425204487,False,,residential,,True,35.105,"LINESTRING (22.9247586 40.4264362, 22.9249625 40.4266118, 22.9250054 40.4266863)",Αγίας Κυριακής,
19212690,False,,residential,,False,24.799,"LINESTRING (22.9250054 40.4266863, 22.9251295 40.4266183, 22.9252694 40.4266132)",,
425204487,False,,residential,,False,35.105,"LINESTRING (22.9250054 40.4266863, 22.9249625 40.4266118, 22.9247586 40.4264362)",Αγίας Κυριακής,
425204487,False,,residential,,True,39.689,"LINESTRING (22.9250054 40.4266863, 22.9250698 40.4267945, 22.9252032 40.4270099)",Αγίας Κυριακής,
22376583,False,,residential,,False,46.958,"LINESTRING (22.9252032 40.4270099, 22.9248918 40.4273594)",,
425204487,False,,residential,,True,12.953,"LINESTRING (22.9252032 40.4270099, 22.9252799 40.4271107)",Αγίας Κυριακής,
425204487,False,,residential,,False,39.689,"LINESTRING (22.9252032 40.4270099, 22.9250698 40.4267945, 22.9250054 40.4266863)",Αγίας Κυριακής,
425204487,False,,residential,,False,12.953,"LINESTRING (22.9252799 40.4271107, 22.9252032 40.4270099)",Αγίας Κυριακής,
14752873,False,,residential,,False,62.82599999999999,"LINESTRING (22.9252799 40.4271107, 22.9253749 40.4270081, 22.9254071 40.4269421, 22.9254417 40.426857, 22.92539 40.42674, 22.9252694 40.4266132)",,
425204487,False,,residential,,True,42.728,"LINESTRING (22.9252799 40.4271107, 22.925464 40.427229, 22.9256696 40.4273549)",Αγίας Κυριακής,
22376589,False,,residential,,False,77.603,"LINESTRING (22.9261105 40.4276286, 22.9262323 40.4275364, 22.9262835 40.4274724, 22.9263329 40.4274062, 22.9263986 40.4273335, 22.9264687 40.4272734, 22.9265222 40.4272855, 22.9267219 40.427423)",,
425204487,False,,residential,,False,31.936999999999998,"LINESTRING (22.9261105 40.4276286, 22.9260449 40.4275511, 22.9258338 40.4274406)",Αγίας Κυριακής,
425204487,False,,residential,,True,71.231,"LINESTRING (22.9261105 40.4276286, 22.9264042 40.4279614, 22.9266308 40.4281278)",Αγίας Κυριακής,
22376590,False,,residential,,True,17.928,"LINESTRING (22.926919 40.4282196, 22.9269842 40.4280662)",,
"[331558610, 429288093]",True,,residential,,False,144.10299999999998,"LINESTRING (22.926919 40.4282196, 22.9272669 40.4283365, 22.927434 40.4284048, 22.927575 40.428456, 22.9278457 40.4284325, 22.9281939 40.4284234, 22.9285493 40.4284201)","['Αγίας Κυριακής', '28ης Οκτωβρίου']",
14748762,True,,residential,30,False,44.709,"LINESTRING (22.9247177 40.4280941, 22.9250926 40.4281712, 22.9252287 40.4281957)",Βασιλέως Γεωργίου,
21811121,False,,residential,,True,46.83,"LINESTRING (22.9262486 40.4294049, 22.9264564 40.4296894, 22.9265274 40.4297683)",,
300562803,False,,residential,,False,167.096,"LINESTRING (22.9262486 40.4294049, 22.9261561 40.4294815, 22.9260099 40.4295917, 22.9258369 40.4298367, 22.9257792 40.4299623, 22.9257792 40.4300491, 22.9257886 40.4301409, 22.9257698 40.4302144, 22.9257403 40.4303186, 22.9256988 40.4304492, 22.925562 40.4307688)",,
300562803,False,,residential,,True,70.236,"LINESTRING (22.9262486 40.4294049, 22.9262795 40.4292079, 22.9262835 40.4290231, 22.9262969 40.4289333, 22.9263063 40.428873, 22.9262942 40.4288159, 22.9262772 40.4287786)",,
