osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,junction
119959700,False,2,tertiary,50,False,18.406,"LINESTRING (21.3562994 37.799645, 21.3563067 37.7997176, 21.3562997 37.799764, 21.3562632 37.7997998)",,
119959700,False,2,tertiary,50,True,70.08,"LINESTRING (21.3562994 37.799645, 21.3562544 37.7994607, 21.3561247 37.7991224, 21.3560855 37.7990389)",,
120745978,False,2,residential,50,True,3.421,"LINESTRING (21.3555782 37.7998252, 21.3555393 37.7998239)",,
119959700,False,2,tertiary,50,False,109.872,"LINESTRING (21.3555782 37.7998252, 21.3555581 37.7998604, 21.3555507 37.7998938, 21.3555504 37.7999518, 21.3556261 37.800355, 21.3556925 37.8008019)",,
119959700,False,2,tertiary,50,True,60.56099999999999,"LINESTRING (21.3555782 37.7998252, 21.355775 37.7998225, 21.3561968 37.7998188, 21.3562632 37.7997998)",,
119760227,False,2,unclassified,50,False,5.095,"LINESTRING (21.3562632 37.7997998, 21.3563192 37.7998117)",Ξυδιά,
119959700,False,2,tertiary,50,False,60.56099999999999,"LINESTRING (21.3562632 37.7997998, 21.3561968 37.7998188, 21.355775 37.7998225, 21.3555782 37.7998252)",,
119959700,False,2,tertiary,50,True,18.406,"LINESTRING (21.3562632 37.7997998, 21.3562997 37.799764, 21.3563067 37.7997176, 21.3562994 37.799645)",,
120745951,False,2,residential,50,True,119.613,"LINESTRING (21.3570216 37.8009432, 21.356573 37.8008229, 21.3562806 37.8007794, 21.3560888 37.800772, 21.3556925 37.8008019)",,
119760227,False,2,unclassified,50,True,5.095,"LINESTRING (21.3563192 37.7998117, 21.3562632 37.7997998)",Ξυδιά,
119760345,False,2,residential,50,False,90.72,"LINESTRING (21.3563192 37.7998117, 21.3563128 37.7998623, 21.3563088 37.7999571, 21.3563167 37.8000759, 21.3563356 37.8002761, 21.3563664 37.8003948, 21.3564174 37.8006205)",,
119762353,False,2,tertiary,50,True,32.735,"LINESTRING (21.355368 37.7991412, 21.3552184 37.7991666, 21.3550032 37.799201)",,
119762361,False,2,residential,50,False,77.667,"LINESTRING (21.355368 37.7991412, 21.3554196 37.7992599, 21.3554612 37.7993828, 21.3555081 37.7995841, 21.3555393 37.7998239)",,
1264140281,True,2,tertiary,50,False,64.077,"LINESTRING (21.355368 37.7991412, 21.3554481 37.7991271, 21.3559081 37.7990588, 21.3559993 37.7990487, 21.3560855 37.7990389)",,
119762345,False,2,residential,50,False,68.223,"LINESTRING (21.3550032 37.799201, 21.3550506 37.7998134)",,
119762353,False,2,tertiary,50,False,32.735,"LINESTRING (21.3550032 37.799201, 21.3552184 37.7991666, 21.355368 37.7991412)",,
119762353,False,2,tertiary,50,True,67.929,"LINESTRING (21.3550032 37.799201, 21.3547973 37.7992445, 21.3546914 37.7992858, 21.3543145 37.7994681)",,
124692339,False,2,residential,50,False,65.341,"LINESTRING (21.3543545 37.7977929, 21.3542743 37.7972087)",,
119762346,False,2,residential,50,True,63.041000000000004,"LINESTRING (21.3543545 37.7977929, 21.3550497 37.797752, 21.35507 37.7977507)",,
"[124692339, 416147438]",False,2,residential,50,True,77.69999999999999,"LINESTRING (21.3543545 37.7977929, 21.3544067 37.7982783, 21.3544033 37.7984899)",,
119762328,True,1,residential,50,False,105.711,"LINESTRING (21.349854 37.7980412, 21.3499694 37.7989875)",Κουρογιανοπούλου,
