osmid,oneway,lanes,highway,junction,reversed,length,name,maxspeed,geometry,access,bridge
"[512350105, 45838901]",True,2,tertiary,,False,709.745,Jalan Masjid Omar Ali Saifuddien,50,"LINESTRING (114.941706 4.887092, 114.9416711 4.8870782, 114.941497 4.886992, 114.941336 4.8868924, 114.9410887 4.8867229, 114.9408979 4.8865961, 114.9404857 4.8863202, 114.9403812 4.886259, 114.9402842 4.8862527, 114.9402136 4.8862832, 114.9401511 4.8863544, 114.9397819 4.8869077, 114.9395159 4.8872964, 114.9392417 4.8876979, 114.9392181 4.8877744, 114.9392169 4.8878268, 114.9392164 4.8878459, 114.9392307 4.8879116, 114.9392755 4.8879689, 114.9395729 4.8882253, 114.9398035 4.8884253, 114.9398867 4.8885358, 114.9399281 4.8886244, 114.9399598 4.8887214, 114.9399675 4.8888298, 114.9399654 4.8891811, 114.9399633 4.8893861, 114.939955 4.8902209, 114.9399929 4.8903195)",,
1127451782,False,2,unclassified,,False,81.387,Jalan Pemancha,50,"LINESTRING (114.9418073 4.8887365, 114.9410727 4.8887363)",,
1127451782,False,2,unclassified,,True,5.462,Jalan Pemancha,50,"LINESTRING (114.9418073 4.8887365, 114.9418566 4.8887362)",,
1127451772,True,2,primary,,False,6.917,Jalan Sungai Kianggeh,,"LINESTRING (114.9443081 4.8881864, 114.9442987 4.8882479)",,
"[524228398, 1127451771, 1127451774]",True,1,unclassified,,False,147.11,Jalan Cator,50,"LINESTRING (114.9443081 4.8881864, 114.943944 4.8881299, 114.9433327 4.8880303, 114.9429976 4.8879735)",,
45792083,False,,unclassified,,False,129.533,Jalan Pengiran Shahbandar,,"LINESTRING (114.9390891 4.8931981, 114.937987 4.893587)",,
87026883,False,2,unclassified,,True,70.456,Jalan Sumbiling,,"LINESTRING (114.9390891 4.8931981, 114.9388966 4.8925942)",,
45792083,False,,unclassified,,True,129.533,Jalan Pengiran Shahbandar,,"LINESTRING (114.937987 4.893587, 114.9390891 4.8931981)",,
157650931,False,2,tertiary,,False,69.713,Jalan Stoney,,"LINESTRING (114.940313 4.8914502, 114.9404035 4.8917201, 114.9404448 4.8918416, 114.9405137 4.8920444)",,
157650931,False,2,tertiary,,True,80.271,Jalan Stoney,,"LINESTRING (114.940313 4.8914502, 114.9402456 4.8912351, 114.9402135 4.8911452, 114.9400891 4.8907637)",,
508073821,False,2,unclassified,,True,12.493,Jalan James Pearce,,"LINESTRING (114.9422289 4.8913429, 114.9421183 4.891321)",,
1127451788,True,3,primary,,False,110.45400000000001,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9422289 4.8913429, 114.9423285 4.890986, 114.9424486 4.8905472, 114.9424545 4.8905243, 114.9425001 4.8903872)",,
157650905,True,2,secondary,,False,11.158,Jalan Kampong Kianggeh,,"LINESTRING (114.9438825 4.8911687, 114.9437834 4.8911508)",,
376623377,True,2,primary,,False,17.391,Jalan Sungai Kianggeh,,"LINESTRING (114.9438825 4.8911687, 114.9439131 4.8910153)",,
157650906,True,1,unclassified,,False,7.567,Jalan Pemancha,,"LINESTRING (114.9442517 4.8890069, 114.9441842 4.8889965)",,
1127451768,True,2,primary,,False,84.305,Jalan Sungai Kianggeh,50,"LINESTRING (114.9442517 4.8890069, 114.9442738 4.888882, 114.9443075 4.8886795, 114.9443687 4.8882578)",,
524117328,True,1,unclassified,,False,7.998,Jalan Cator,50,"LINESTRING (114.9443798 4.8881948, 114.9443081 4.8881864)",,
"[376623376, 524117330]",True,2,primary,,False,110.084,Jalan Sungai Kianggeh,,"LINESTRING (114.9443798 4.8881948, 114.9444075 4.8880445, 114.9445173 4.8873013, 114.9445214 4.8872701, 114.9445289 4.8872161)",,
508073821,False,2,unclassified,,False,12.493,Jalan James Pearce,,"LINESTRING (114.9421183 4.891321, 114.9422289 4.8913429)",,
"[45820379, 1127451789]",True,2,unclassified,,False,201.779,Jalan James Pearce,,"LINESTRING (114.9421183 4.891321, 114.9420751 4.8913163, 114.9419197 4.8912983, 114.9417359 4.8912724, 114.9416333 4.8912682, 114.9415316 4.8912766, 114.9412492 4.8913152, 114.9411212 4.8913331, 114.940313 4.8914502)",,
1127451787,True,2,primary,,False,109.718,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9421183 4.891321, 114.9420734 4.8914858, 114.9420176 4.8917378, 114.941908 4.8921965, 114.9418952 4.8922468, 114.9418855 4.8922799)",yes,
514352098,False,2,unclassified,,True,87.286,Jalan Elizabeth Dua,50,"LINESTRING (114.9399929 4.8903195, 114.9407807 4.8903284)",,
157650918,True,2,tertiary,,False,629.735,Jalan Masjid Omar Ali Saifuddien,50,"LINESTRING (114.9399929 4.8903195, 114.9400272 4.890222, 114.9400361 4.8898148, 114.9400392 4.8896829, 114.94004 4.8893859, 114.9400409 4.8891827, 114.94004 4.8887713, 114.9400361 4.8886683, 114.94002 4.888594, 114.9399987 4.8885313, 114.9399649 4.888475, 114.9399342 4.8884285, 114.9399157 4.8884014, 114.9398061 4.8882958, 114.939581 4.888096, 114.939527 4.8880307, 114.9394849 4.8879643, 114.9394511 4.8878874, 114.9394368 4.8878197, 114.9394349 4.8877399, 114.9394483 4.8876541, 114.9394684 4.8875769, 114.9395037 4.8874996, 114.9398686 4.8869654, 114.9402042 4.8864662, 114.9402315 4.8864337, 114.9402659 4.8864047, 114.9403348 4.8863803, 114.9404002 4.8863781, 114.9404508 4.886395, 114.9404912 4.8864133, 114.9410407 4.8867903, 114.9411723 4.8868802, 114.9413528 4.8870007)",,
157650931,False,2,tertiary,,False,50.926,Jalan Stoney,,"LINESTRING (114.9399929 4.8903195, 114.9399932 4.8904044, 114.9400096 4.8905219, 114.9400419 4.8906218, 114.9400891 4.8907637)",,
665725079,False,,unclassified,,False,73.989,Jalan Elizabeth Dua,,"LINESTRING (114.9399929 4.8903195, 114.9397916 4.8903199, 114.9394379 4.8903151, 114.9393251 4.8903148)",,
665725079,False,,unclassified,,True,73.989,Jalan Elizabeth Dua,,"LINESTRING (114.9393251 4.8903148, 114.9394379 4.8903151, 114.9397916 4.8903199, 114.9399929 4.8903195)",,
514352098,False,2,unclassified,,False,87.286,Jalan Elizabeth Dua,50,"LINESTRING (114.9407807 4.8903284, 114.9399929 4.8903195)",,
28955617,False,4,unclassified,,False,148.707,Jalan Pretty,,"LINESTRING (114.9407807 4.8903284, 114.9407867 4.8897216, 114.9407899 4.8891841, 114.9407929 4.8889911)",,
514352098,False,2,unclassified,,True,130.425,Jalan Elizabeth Dua,50,"LINESTRING (114.9407807 4.8903284, 114.9412876 4.8903329, 114.9419579 4.8903356)",,
87026883,False,2,unclassified,,False,70.456,Jalan Sumbiling,,"LINESTRING (114.9388966 4.8925942, 114.9390891 4.8931981)",,
87026883,False,2,unclassified,,True,331.51199999999994,Jalan Sumbiling,,"LINESTRING (114.9388966 4.8925942, 114.9386512 4.8918359, 114.9385466 4.8915136, 114.9385235 4.8914294, 114.9385282 4.8913442, 114.9385837 4.8912764, 114.9386452 4.8912459, 114.9388618 4.8911701, 114.9390089 4.8911211, 114.9394281 4.8909818, 114.9400891 4.8907637)",,
166937173,False,2,unclassified,,False,189.307,Jalan Dato Ibrahim,,"LINESTRING (114.9388966 4.8925942, 114.9390038 4.8925579, 114.9393164 4.8924521, 114.9401755 4.8921641, 114.9404048 4.8920829, 114.9405137 4.8920444)",,
517807334,False,2,residential,,False,18.951,Jalan Berangan,30,"LINESTRING (114.943914 4.8937994, 114.9437533 4.8938578)",,
201562825,False,2,unclassified,,False,142.34300000000002,Simpang 2,,"LINESTRING (114.943914 4.8937994, 114.9439295 4.8936735, 114.944002 4.8934276, 114.9440692 4.8932503, 114.9441086 4.8931803, 114.9441394 4.8931443, 114.9442193 4.8930938, 114.944334 4.8930808, 114.9443916 4.8930587, 114.9444325 4.893026, 114.9444506 4.8929812, 114.9444726 4.8929057, 114.9445053 4.8927799)",,
517807334,False,2,residential,,True,55.185,Jalan Berangan,30,"LINESTRING (114.943914 4.8937994, 114.9440751 4.8937549, 114.9441757 4.8937395, 114.9442991 4.8937255, 114.944404 4.893729)",,
157650931,False,2,tertiary,,False,150.383,Jalan Stoney,,"LINESTRING (114.9405137 4.8920444, 114.9405546 4.8921692, 114.9409348 4.8933301)",,
157650931,False,2,tertiary,,True,69.713,Jalan Stoney,,"LINESTRING (114.9405137 4.8920444, 114.9404448 4.8918416, 114.9404035 4.8917201, 114.940313 4.8914502)",,
166937173,False,2,unclassified,,True,189.30700000000002,Jalan Dato Ibrahim,,"LINESTRING (114.9405137 4.8920444, 114.9404048 4.8920829, 114.9401755 4.8921641, 114.9393164 4.8924521, 114.9390038 4.8925579, 114.9388966 4.8925942)",,
201865284,True,2,unclassified,,False,36.66,Jalan Pemancha,,"LINESTRING (114.9424509 4.8887453, 114.9425522 4.8887934, 114.9426317 4.8888062, 114.9427004 4.8888164, 114.9427684 4.8888261)",,
"[314217112, 1127451782]",False,2,unclassified,,False,65.874,Jalan Pemancha,50,"LINESTRING (114.9424509 4.8887453, 114.9424148 4.888741, 114.9421618 4.8887384, 114.9418566 4.8887362)",,
201562820,False,2,residential,,False,96.87299999999999,Simpang 8,,"LINESTRING (114.944404 4.893729, 114.9444366 4.8936474, 114.9444701 4.8934315, 114.9444775 4.893316, 114.9447799 4.8931829, 114.9448543 4.8930888)",,
517807334,False,2,residential,,False,55.185,Jalan Berangan,30,"LINESTRING (114.944404 4.893729, 114.9442991 4.8937255, 114.9441757 4.8937395, 114.9440751 4.8937549, 114.943914 4.8937994)",,
179249270,True,2,primary,,False,260.61,Jalan Sungai Kianggeh,50,"LINESTRING (114.9432116 4.8936247, 114.9432858 4.8935414, 114.9433778 4.8934271, 114.9434397 4.8933217, 114.9435044 4.8931983, 114.9435636 4.8930524, 114.9435875 4.8929619, 114.9436093 4.892861, 114.943634 4.8927303, 114.9436934 4.892393, 114.9438315 4.8914077)",,
314217106,True,1,primary_link,,False,38.102999999999994,,,"LINESTRING (114.9421172 4.8924906, 114.9420796 4.8923331, 114.9420432 4.892156)",,
1127451756,True,1,secondary,,False,21.734,Jalan Bendahara,,"LINESTRING (114.9421172 4.8924906, 114.9420822 4.8924334, 114.9420471 4.892393, 114.9420328 4.8923783, 114.9419936 4.8923402)",,
201864259,True,1,primary_link,,False,37.897000000000006,,,"LINESTRING (114.9412786 4.8936144, 114.9412186 4.893656, 114.9411672 4.893675, 114.9411257 4.8936719, 114.9410978 4.8936634, 114.9410677 4.8936443, 114.9410057 4.8935566)",,
524243276,True,2,primary,,False,32.896,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9412786 4.8936144, 114.9412266 4.8936942, 114.9411672 4.8937647, 114.9410916 4.893843)",yes,
157650931,False,2,tertiary,,False,26.382,Jalan Stoney,,"LINESTRING (114.9409348 4.8933301, 114.9410057 4.8935566)",,
157650931,False,2,tertiary,,True,150.383,Jalan Stoney,,"LINESTRING (114.9409348 4.8933301, 114.9405546 4.8921692, 114.9405137 4.8920444)",,
157650931,False,2,tertiary,,True,26.382,Jalan Stoney,,"LINESTRING (114.9410057 4.8935566, 114.9409348 4.8933301)",,
157650931,False,2,tertiary,,False,33.239000000000004,Jalan Stoney,,"LINESTRING (114.9410057 4.8935566, 114.94106 4.8937352, 114.9410916 4.893843)",,
"[376641683, 524226140]",True,2,primary,,False,174.20299999999997,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9429051 4.887208, 114.942907 4.8875537, 114.9429082 4.8879836, 114.9428956 4.8880886, 114.9428783 4.8881886, 114.9428731 4.8882285, 114.9428394 4.8884618, 114.9428058 4.8886745, 114.942795 4.8887244, 114.9427868 4.8887651)",yes,
519725105,True,2,primary,roundabout,False,11.911999999999999,,,"LINESTRING (114.9429051 4.887208, 114.9429194 4.8872188, 114.942936 4.8872255, 114.9429538 4.8872276, 114.9429715 4.8872249, 114.9429878 4.8872177, 114.9430017 4.8872063)",,
201865301,True,1,primary_link,,False,46.626999999999995,,,"LINESTRING (114.9436265 4.8903939, 114.9437814 4.8904324, 114.9438317 4.8904705, 114.9438638 4.8905146, 114.9438808 4.8905783, 114.9438906 4.8906546)",,
376641659,True,2,unclassified,,False,34.69,Jalan Elizabeth Dua,50,"LINESTRING (114.9436265 4.8903939, 114.9438611 4.8904083, 114.9439388 4.8904158)",,
201865297,True,1,primary_link,,False,37.18,,50,"LINESTRING (114.9418624 4.8927097, 114.941912 4.8926823, 114.9419622 4.8926765, 114.9420474 4.8926825, 114.9420703 4.8926885, 114.9421803 4.8927344)",,
523878861,True,2,primary,,False,35.793,Jalan Sultan Omar Ali Saifuddien,65,"LINESTRING (114.9418624 4.8927097, 114.9419385 4.8925066, 114.9419509 4.8924647, 114.9419731 4.8924074)",yes,
"[524226130, 376641675, 1127451779]",True,"['2', '3']",unclassified,,False,179.74,Jalan Pretty,50,"LINESTRING (114.9415382 4.887345, 114.9415026 4.8873993, 114.9413774 4.8875906, 114.9412679 4.8877576, 114.9410322 4.8880848, 114.9409386 4.888229, 114.9408927 4.8882997, 114.9408331 4.8883999, 114.9407886 4.8884969, 114.9407713 4.8886033, 114.9407704 4.8886661, 114.9407684 4.8887374)",,
1127451764,True,3,primary,,False,56.439,Jalan Sungai Kianggeh,50,"LINESTRING (114.9438906 4.8906546, 114.9437834 4.8911508)",,
1127451778,True,2,tertiary,,False,5.307,Jalan McArthur,50,"LINESTRING (114.9418221 4.8872147, 114.94187 4.8872154)",,
45768755,True,1,unclassified,,False,169.238,Jalan Roberts,50,"LINESTRING (114.9418221 4.8872147, 114.9418214 4.8877472, 114.941819 4.8883749, 114.9418073 4.8887365)",,
201873719,False,,living_street,,True,153.644,Jalan Sungai Kianggeh,,"LINESTRING (114.945373 4.8922557, 114.9450673 4.8921842, 114.9446859 4.8918668, 114.9446047 4.8917879, 114.944582 4.8917381, 114.9446538 4.8913384)",,
517807335,False,2,secondary,,True,17.451,Jalan Kampong Kianggeh,,"LINESTRING (114.9446538 4.8913384, 114.944499 4.8913094)",,
201873719,False,,living_street,,False,153.644,Jalan Sungai Kianggeh,,"LINESTRING (114.9446538 4.8913384, 114.944582 4.8917381, 114.9446047 4.8917879, 114.9446859 4.8918668, 114.9450673 4.8921842, 114.945373 4.8922557)",,
512360939,True,2,secondary,,False,32.305,Jalan Bendahara,,"LINESTRING (114.9423772 4.8934213, 114.9424033 4.8935529, 114.942428 4.8936358, 114.942448 4.8937028)",yes,
512360940,False,2,secondary,,True,79.435,Jalan Bendahara,,"LINESTRING (114.9423772 4.8934213, 114.9423646 4.8933801, 114.9422919 4.8931243, 114.9422753 4.8930661, 114.9421803 4.8927344)",yes,
517807334,False,2,residential,,True,18.951,Jalan Berangan,30,"LINESTRING (114.9437533 4.8938578, 114.943914 4.8937994)",,
"[524187479, 201865263]",True,2,residential,,False,27.348999999999997,Jalan Berangan,,"LINESTRING (114.9437533 4.8938578, 114.9436777 4.8938594, 114.9436266 4.8938604, 114.9435065 4.8938578)",,yes
167974929,True,1,primary_link,,False,46.663,,,"LINESTRING (114.9435065 4.8938578, 114.9433998 4.8938259, 114.943316 4.8937997, 114.9432684 4.8937769, 114.9432323 4.8937355, 114.9432155 4.8936861, 114.9432116 4.8936247)",,
524187476,True,2,residential,,False,89.282,Jalan Berangan,,"LINESTRING (114.9435065 4.8938578, 114.9434287 4.8938618, 114.9433738 4.8938785, 114.9433335 4.8939105, 114.9432778 4.8939546, 114.9432096 4.8940171, 114.943142 4.894071, 114.9430901 4.8940896, 114.9430351 4.8940952, 114.9429734 4.8940869, 114.9429208 4.8940666, 114.9428566 4.8940305, 114.9428026 4.893993)",,
1127451766,True,1,unclassified,,False,7.662,Jalan Pemancha,,"LINESTRING (114.9441755 4.8890418, 114.9442437 4.8890532)",,
1127451765,True,2,primary,,False,148.46099999999998,Jalan Sungai Kianggeh,50,"LINESTRING (114.9441755 4.8890418, 114.9441109 4.8893987, 114.9440534 4.8897484, 114.9439549 4.8903181, 114.9439484 4.8903576)",,
157650918,True,2,tertiary,,False,38.405,Jalan Masjid Omar Ali Saifuddien,50,"LINESTRING (114.9413528 4.8870007, 114.9414881 4.8870824, 114.941593 4.8871371, 114.9416244 4.8871523, 114.9416558 4.887168)",,
314217110,True,1,tertiary_link,,False,45.344,,50,"LINESTRING (114.9413528 4.8870007, 114.9414357 4.8870847, 114.9415012 4.8871601, 114.941523 4.8872196, 114.9415355 4.8872714, 114.9415382 4.887345)",,
1127451777,True,2,tertiary,,False,113.83999999999999,Jalan McArthur,50,"LINESTRING (114.94187 4.8872154, 114.9419891 4.8872125, 114.942137 4.8872079, 114.9423149 4.8872021, 114.9425168 4.887202, 114.9428973 4.8871986)",,
508071645,True,2,primary,,False,10.127,Jalan Sungai Kianggeh,,"LINESTRING (114.9445289 4.8872161, 114.94454 4.8871257)",,
679597871,True,2,primary,,False,7.083,Jalan Sultan Omar Ali Saifuddien,65,"LINESTRING (114.9427868 4.8887651, 114.9427684 4.8888261)",yes,
376641711,True,1,unclassified,,False,37.581999999999994,Jalan Pemancha,,"LINESTRING (114.9427868 4.8887651, 114.9427129 4.8887547, 114.9425575 4.8887317, 114.9424509 4.8887453)",,
376641708,True,1,unclassified,,False,10.121,Jalan Pemancha,,"LINESTRING (114.942877 4.8887795, 114.9427868 4.8887651)",,
376641681,True,2,primary,,False,84.994,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.942877 4.8887795, 114.9428867 4.888734, 114.9429582 4.8882865, 114.942965 4.8882436, 114.9429969 4.8880246)",,
1127451782,False,2,unclassified,,False,5.462,Jalan Pemancha,50,"LINESTRING (114.9418566 4.8887362, 114.9418073 4.8887365)",,
314217085,True,1,unclassified,,False,169.14499999999998,Jalan Roberts,50,"LINESTRING (114.9418566 4.8887362, 114.9418578 4.8886508, 114.9418732 4.8881954, 114.9418653 4.8877203, 114.9418663 4.8874928, 114.9418681 4.8873219, 114.94187 4.8872154)",,
"[314217112, 1127451782]",False,2,unclassified,,True,65.87400000000001,Jalan Pemancha,50,"LINESTRING (114.9418566 4.8887362, 114.9421618 4.8887384, 114.9424148 4.888741, 114.9424509 4.8887453)",,
376641705,True,1,unclassified,,False,10.439,Jalan Pemancha,,"LINESTRING (114.9427684 4.8888261, 114.942862 4.8888369)",,
524226134,True,2,primary,,False,71.64500000000001,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9427684 4.8888261, 114.9427504 4.8888918, 114.9427031 4.8891463, 114.9426633 4.8893166, 114.942626 4.8894542)",yes,
314217088,True,2,primary,,False,6.595,Jalan Sultan Omar Ali Saifuddien,,"LINESTRING (114.942862 4.8888369, 114.942877 4.8887795)",,
376641716,True,1,unclassified,,False,147.299,Jalan Pemancha,,"LINESTRING (114.942862 4.8888369, 114.9429313 4.8888466, 114.9432575 4.8888978, 114.9436853 4.8889626, 114.9440554 4.8890219, 114.9441755 4.8890418)",,
376641655,True,2,unclassified,,False,10.889,Jalan Elizabeth Dua,,"LINESTRING (114.9439388 4.8904158, 114.9440357 4.8904322)",,
376641685,True,3,primary,,False,27.085,Jalan Sungai Kianggeh,50,"LINESTRING (114.9439388 4.8904158, 114.9438906 4.8906546)",,
314217090,True,2,primary,,False,7.045,Jalan Sungai Kianggeh,,"LINESTRING (114.9440357 4.8904322, 114.9440455 4.8903696)",,
1127451759,True,2,primary,,False,17.18,Jalan Sungai Kianggeh,50,"LINESTRING (114.9438315 4.8914077, 114.9438648 4.8912568)",,
"[508078810, 665725111]",True,1,primary_link,,False,24.592000000000002,,,"LINESTRING (114.9438315 4.8914077, 114.9438643 4.8913466, 114.9439028 4.891305, 114.9439082 4.8913026, 114.943946 4.8912878, 114.943994 4.8912775)",,yes
314217094,True,2,primary,,False,136.016,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9412758 4.893782, 114.9414672 4.8934768, 114.9416068 4.8932364, 114.9416866 4.8930961, 114.9417633 4.892936, 114.9418395 4.892766, 114.9418624 4.8927097)",yes,
1127451781,True,2,unclassified,,False,172.789,Jalan Pretty,50,"LINESTRING (114.9409086 4.8885156, 114.9409488 4.888423, 114.941179 4.8880389, 114.9416739 4.8873127, 114.9416844 4.8872927, 114.941726 4.8871959)",,
314217091,True,2,primary,,False,6.558,Jalan Sungai Kianggeh,,"LINESTRING (114.9439484 4.8903576, 114.9439388 4.8904158)",,
376641660,True,2,unclassified,,False,157.73900000000003,Jalan Elizabeth Dua,50,"LINESTRING (114.9439484 4.8903576, 114.9438755 4.8903476, 114.9437451 4.890328, 114.9436365 4.8903205, 114.9435442 4.8903149, 114.9433752 4.8903147, 114.9432733 4.8903141, 114.9430612 4.8903121, 114.9426227 4.8903081, 114.9426012 4.890304, 114.942528 4.8902971)",,
157650903,True,2,unclassified,,False,10.84,Jalan Elizabeth Dua,,"LINESTRING (114.9440455 4.8903696, 114.9439484 4.8903576)",,
524117332,True,2,primary,,False,148.047,Jalan Sungai Kianggeh,50,"LINESTRING (114.9440455 4.8903696, 114.9441079 4.8898717, 114.9441236 4.8897596, 114.9442437 4.8890532)",,
665923789,True,2,secondary,,False,11.103,Jalan Kampong Kianggeh,,"LINESTRING (114.9437661 4.8912395, 114.9438648 4.8912568)",,
"[524245605, 1127451757, 376623374]",True,"['2', '3']",primary,,False,332.92600000000004,Jalan Sungai Kianggeh,50,"LINESTRING (114.9437661 4.8912395, 114.9437561 4.8912865, 114.9437533 4.8913078, 114.9437287 4.8914999, 114.9436849 4.8918421, 114.9436197 4.8923825, 114.9435627 4.8927244, 114.9435298 4.8928396, 114.9434864 4.8929738, 114.9434203 4.8931381, 114.9433215 4.8933072, 114.9431967 4.8934696, 114.9430806 4.8935907, 114.9428554 4.8937956, 114.9427152 4.893918)",,
665923786,True,2,primary,,False,9.991,Jalan Sungai Kianggeh,50,"LINESTRING (114.9438648 4.8912568, 114.9438825 4.8911687)",,
"[665725115, 508078806]",True,2,secondary,,False,14.499,Jalan Kampong Kianggeh,,"LINESTRING (114.9438648 4.8912568, 114.9438986 4.8912627, 114.9439097 4.8912645, 114.943994 4.8912775)",,yes
325387816,False,3,primary,,True,12.628,Jalan Pehin Dato Isa,,"LINESTRING (114.9411259 4.8939513, 114.9410916 4.893843)",,
314217094,True,2,primary,,False,25.167,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9411259 4.8939513, 114.9412097 4.8938688, 114.9412758 4.893782)",yes,
376641707,True,2,tertiary,,False,8.373,Jalan McArthur,,"LINESTRING (114.9416558 4.887168, 114.941726 4.8871959)",,
376641675,True,2,unclassified,,False,23.616,Jalan Pretty,50,"LINESTRING (114.9416558 4.887168, 114.9416082 4.8872458, 114.9415382 4.887345)",,
438393395,True,2,unclassified,,False,10.392,Jalan Pretty,,"LINESTRING (114.941726 4.8871959, 114.941753 4.8871064)",,
201865287,True,2,tertiary,,False,10.866,Jalan McArthur,50,"LINESTRING (114.941726 4.8871959, 114.9417766 4.8872085, 114.9418221 4.8872147)",,
679601549,True,2,primary,,False,10.738,Jalan Sultan Omar Ali Saifuddien,65,"LINESTRING (114.9423931 4.890292, 114.9423681 4.8903853)",yes,
376641658,True,1,unclassified,,False,48.552,Jalan Elizabeth Dua,50,"LINESTRING (114.9423931 4.890292, 114.9422813 4.8903011, 114.9421969 4.8903108, 114.942074 4.8903137, 114.9419579 4.8903356)",,
376641657,True,1,unclassified,,False,14.956,Jalan Elizabeth Dua,,"LINESTRING (114.942528 4.8902971, 114.9423931 4.890292)",,
314217089,True,2,primary,,False,32.921,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.942528 4.8902971, 114.9425556 4.8902009, 114.9426085 4.8900121)",,
201865268,True,2,unclassified,,False,45.888999999999996,Jalan Elizabeth Dua,50,"LINESTRING (114.9419579 4.8903356, 114.9420828 4.8903587, 114.9421982 4.8903615, 114.9422429 4.8903651, 114.9422815 4.8903731, 114.9423681 4.8903853)",,
514352098,False,2,unclassified,,False,130.425,Jalan Elizabeth Dua,50,"LINESTRING (114.9419579 4.8903356, 114.9412876 4.8903329, 114.9407807 4.8903284)",,
376641653,True,2,unclassified,,False,14.626,Jalan Elizabeth Dua,,"LINESTRING (114.9423681 4.8903853, 114.9425001 4.8903872)",,
679602706,True,2,primary,,False,107.702,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9423681 4.8903853, 114.9423445 4.8905005, 114.9422184 4.8909848, 114.9421183 4.891321)",yes,
376641680,True,2,primary,,False,10.485,Jalan Sultan Omar Ali Saifuddien,,"LINESTRING (114.9425001 4.8903872, 114.942528 4.8902971)",,
376641659,True,2,unclassified,,False,124.914,Jalan Elizabeth Dua,50,"LINESTRING (114.9425001 4.8903872, 114.9425834 4.8903814, 114.9426133 4.8903789, 114.9430605 4.8903722, 114.9432713 4.8903739, 114.9433758 4.8903755, 114.9435037 4.8903828, 114.9436265 4.8903939)",,
