osmid,oneway,lanes,highway,reversed,length,geometry,ref
620846342,False,,residential,False,202.24900000000002,"LINESTRING (2.0729076 7.183907, 2.0727763 7.1831831, 2.0727065 7.1827866, 2.0726102 7.1821125)",
180995256,False,,residential,False,109.668,"LINESTRING (2.0721351 7.1778714, 2.0731214 7.1777484)",
180995256,False,,residential,True,108.822,"LINESTRING (2.0721351 7.1778714, 2.0711562 7.1779918)",
"[620846341, 180994110]",False,,residential,True,142.191,"LINESTRING (2.0721351 7.1778714, 2.0722285 7.1787167, 2.0722768 7.1791424)",
620846339,False,,residential,False,137.745,"LINESTRING (2.0704978 7.1793168, 2.0692638 7.1795054)",
620846339,False,,residential,True,88.681,"LINESTRING (2.0704978 7.1793168, 2.0712972 7.1792332)",
620852095,False,,residential,False,151.169,"LINESTRING (2.0704978 7.1793168, 2.0706405 7.1806689)",
620852095,False,,residential,True,137.665,"LINESTRING (2.0704978 7.1793168, 2.0703032 7.1780939)",
180995256,False,,residential,False,108.822,"LINESTRING (2.0711562 7.1779918, 2.0721351 7.1778714)",
180996645,False,,tertiary,False,9.88,"LINESTRING (2.0711562 7.1779918, 2.0711017 7.1779213)",RN 20
180996645,False,,tertiary,True,8.378,"LINESTRING (2.0711562 7.1779918, 2.0711992 7.1780539)",RN 20
620846330,False,,residential,True,94.788,"LINESTRING (2.0711562 7.1779918, 2.0703032 7.1780939)",
180995255,False,,residential,False,37.055,"LINESTRING (2.0692638 7.1795054, 2.0692185 7.1791752)",
620846339,False,,residential,False,64.524,"LINESTRING (2.0692638 7.1795054, 2.0686821 7.1795657)",
620846339,False,,residential,True,137.745,"LINESTRING (2.0692638 7.1795054, 2.0704978 7.1793168)",
180995255,False,,residential,True,148.76999999999998,"LINESTRING (2.0692638 7.1795054, 2.0693202 7.1801627, 2.0694009 7.1808362)",
620846330,False,,residential,False,94.788,"LINESTRING (2.0703032 7.1780939, 2.0711562 7.1779918)",
620846330,False,,residential,True,134.849,"LINESTRING (2.0703032 7.1780939, 2.0690882 7.1782263)",
620852095,False,,residential,False,137.665,"LINESTRING (2.0703032 7.1780939, 2.0704978 7.1793168)",
180995258,False,,residential,False,62.122,"LINESTRING (2.0724355 7.1804557, 2.072995 7.1803927)",
180995258,False,,residential,True,110.359,"LINESTRING (2.0724355 7.1804557, 2.0714422 7.1805731)",
620846342,False,,residential,False,113.357,"LINESTRING (2.0724355 7.1804557, 2.0722997 7.1794452)",
620846342,False,,residential,True,185.233,"LINESTRING (2.0724355 7.1804557, 2.0726102 7.1821125)",
180995258,False,,residential,False,110.359,"LINESTRING (2.0714422 7.1805731, 2.0724355 7.1804557)",
180995258,False,,residential,True,89.085,"LINESTRING (2.0714422 7.1805731, 2.0706405 7.1806689)",
620846335,False,,residential,False,184.457,"LINESTRING (2.0714422 7.1805731, 2.0716443 7.1822198)",
620846335,False,,residential,True,149.847,"LINESTRING (2.0714422 7.1805731, 2.0712972 7.1792332)",
180994117,False,,residential,False,107.226,"LINESTRING (2.0726102 7.1821125, 2.0716443 7.1822198)",
180994117,False,,residential,True,114.388,"LINESTRING (2.0726102 7.1821125, 2.0736398 7.1819911)",
620846342,False,,residential,False,185.233,"LINESTRING (2.0726102 7.1821125, 2.0724355 7.1804557)",
620846342,False,,residential,True,202.24900000000002,"LINESTRING (2.0726102 7.1821125, 2.0727065 7.1827866, 2.0727763 7.1831831, 2.0729076 7.183907)",
180996645,False,,tertiary,False,158.939,"LINESTRING (2.0720971 7.1791717, 2.0711992 7.1780539)",RN 20
180996645,False,,tertiary,True,37.742,"LINESTRING (2.0720971 7.1791717, 2.0722997 7.1794452)",RN 20
620846339,False,,residential,False,88.512,"LINESTRING (2.0720971 7.1791717, 2.0712972 7.1792332)",
620846340,False,,residential,True,20.091,"LINESTRING (2.0720971 7.1791717, 2.0722768 7.1791424)",
181002924,False,,residential,False,147.28,"LINESTRING (2.065771 7.1812534, 2.0656146 7.179938)",
181002924,False,,residential,True,189.244,"LINESTRING (2.065771 7.1812534, 2.0659684 7.182944)",
809470366,False,,residential,False,109.132,"LINESTRING (2.065771 7.1812534, 2.0667515 7.1811235)",
180994117,False,,residential,False,89.512,"LINESTRING (2.0716443 7.1822198, 2.070841 7.182333)",
180994117,False,,residential,True,107.226,"LINESTRING (2.0716443 7.1822198, 2.0726102 7.1821125)",
620846335,False,,residential,True,184.457,"LINESTRING (2.0716443 7.1822198, 2.0714422 7.1805731)",
585184215,False,,residential,True,354.983,"LINESTRING (2.0716443 7.1822198, 2.0718744 7.1843767, 2.0718977 7.1845949, 2.0719333 7.1849289, 2.0719603 7.1851816, 2.071983 7.1853945)",
180994117,False,,residential,True,89.512,"LINESTRING (2.070841 7.182333, 2.0716443 7.1822198)",
620852095,False,,residential,True,186.357,"LINESTRING (2.070841 7.182333, 2.0706405 7.1806689)",
180994117,False,,residential,False,135.987,"LINESTRING (2.070841 7.182333, 2.0700725 7.1824419, 2.069621 7.1825076)",
180995258,False,,residential,True,52.621,"LINESTRING (2.0734668 7.1803232, 2.072995 7.1803927)",
180995265,False,,residential,True,145.378,"LINESTRING (2.0734668 7.1803232, 2.0732992 7.1790264)",
622443484,False,,residential,False,90.203,"LINESTRING (2.0734668 7.1803232, 2.0735585 7.1811293)",
180995255,False,,residential,False,187.431,"LINESTRING (2.069621 7.1825076, 2.0694009 7.1808362)",
180995255,False,,residential,True,154.912,"LINESTRING (2.069621 7.1825076, 2.069786 7.1838911)",
180994117,False,,residential,False,51.804,"LINESTRING (2.069621 7.1825076, 2.069453 7.1825351, 2.0691555 7.1825676)",
180994117,False,,residential,True,135.987,"LINESTRING (2.069621 7.1825076, 2.0700725 7.1824419, 2.070841 7.182333)",
180995256,False,,residential,True,109.668,"LINESTRING (2.0731214 7.1777484, 2.0721351 7.1778714)",
180995265,False,,residential,False,143.455,"LINESTRING (2.0731214 7.1777484, 2.0732992 7.1790264)",
180995265,False,,residential,True,49.753,"LINESTRING (2.0731214 7.1777484, 2.0730763 7.1773032)",
180995505,False,,residential,False,82.596,"LINESTRING (2.0673663 7.1796749, 2.0666256 7.179783)",
373963093,False,2,trunk,True,133.803,"LINESTRING (2.0673663 7.1796749, 2.0672535 7.1784768)",
373963093,False,2,trunk,False,149.891,"LINESTRING (2.0673663 7.1796749, 2.067385 7.1798509, 2.0675288 7.1810132)",
180996645,False,,tertiary,False,102.827,"LINESTRING (2.0735585 7.1811293, 2.072995 7.1803927)",RN 20
622443483,False,,residential,False,96.247,"LINESTRING (2.0735585 7.1811293, 2.0736398 7.1819911)",
622443484,False,,residential,True,90.203,"LINESTRING (2.0735585 7.1811293, 2.0734668 7.1803232)",
180995255,False,,residential,False,154.912,"LINESTRING (2.069786 7.1838911, 2.069621 7.1825076)",
617447039,False,,residential,False,76.31,"LINESTRING (2.069786 7.1838911, 2.0704663 7.183767)",
180995255,False,,residential,True,196.60399999999998,"LINESTRING (2.069786 7.1838911, 2.0698306 7.1843697, 2.0700121 7.1856445)",
617447039,False,,residential,True,93.34299999999999,"LINESTRING (2.069786 7.1838911, 2.0694101 7.1840174, 2.0691968 7.1840812, 2.0689755 7.1841288)",
617447032,False,,residential,False,136.557,"LINESTRING (2.0685289 7.1842127, 2.0683714 7.1829946)",
617447039,False,,residential,False,50.145,"LINESTRING (2.0685289 7.1842127, 2.0689755 7.1841288)",
617447039,False,,residential,True,59.495,"LINESTRING (2.0685289 7.1842127, 2.0681173 7.1842569, 2.0679926 7.1842688)",
180995505,False,,residential,False,112.861,"LINESTRING (2.0666256 7.179783, 2.0656146 7.179938)",
180995505,False,,residential,True,82.596,"LINESTRING (2.0666256 7.179783, 2.0673663 7.1796749)",
181002928,False,,residential,False,135.858,"LINESTRING (2.0666256 7.179783, 2.0665752 7.1792593, 2.0664847 7.1785694)",
181002928,False,,residential,True,149.708,"LINESTRING (2.0666256 7.179783, 2.0666982 7.1806145, 2.0667515 7.1811235)",
181002926,False,,residential,True,63.474,"LINESTRING (2.0673715 7.1855791, 2.0672502 7.1850211)",
317948665,False,,residential,False,57.786,"LINESTRING (2.0673715 7.1855791, 2.0668501 7.1856287)",
181002923,False,,unclassified,False,101.371,"LINESTRING (2.0670766 7.1843407, 2.0679926 7.1842688)",
181002923,False,,unclassified,True,101.994,"LINESTRING (2.0670766 7.1843407, 2.0661566 7.1844312)",
181002926,False,,residential,False,78.044,"LINESTRING (2.0670766 7.1843407, 2.0672502 7.1850211)",
181002928,False,,residential,False,170.686,"LINESTRING (2.0670766 7.1843407, 2.0669567 7.1828103)",
317948688,False,,residential,True,128.411,"LINESTRING (2.0655394 7.1786937, 2.0653958 7.1775477)",
181002924,False,,residential,True,138.676,"LINESTRING (2.0655394 7.1786937, 2.0655533 7.1792446, 2.0656013 7.1797874, 2.0656146 7.179938)",
617447035,False,2,secondary,False,105.201,"LINESTRING (2.0655394 7.1786937, 2.0660121 7.1786315, 2.0664847 7.1785694)",
181002928,False,,residential,False,188.925,"LINESTRING (2.0669567 7.1828103, 2.0667515 7.1811235)",
181002928,False,,residential,True,170.686,"LINESTRING (2.0669567 7.1828103, 2.0670766 7.1843407)",
180994117,False,,residential,False,110.072,"LINESTRING (2.0669567 7.1828103, 2.0666798 7.1828585, 2.0659684 7.182944)",
180994117,False,,residential,True,94.27000000000001,"LINESTRING (2.0669567 7.1828103, 2.0671491 7.1827933, 2.0674254 7.1827573, 2.0678005 7.1826822)",
617447039,False,,residential,True,76.31,"LINESTRING (2.0704663 7.183767, 2.069786 7.1838911)",
181002923,False,,unclassified,True,101.371,"LINESTRING (2.0679926 7.1842688, 2.0670766 7.1843407)",
373963093,False,2,trunk,True,136.984,"LINESTRING (2.0679926 7.1842688, 2.0678583 7.1830441)",
373963093,False,2,trunk,False,183.459,"LINESTRING (2.0679926 7.1842688, 2.0681098 7.1857444, 2.0681275 7.1859132)",
617447039,False,,residential,False,59.495,"LINESTRING (2.0679926 7.1842688, 2.0681173 7.1842569, 2.0685289 7.1842127)",
617447035,False,2,secondary,False,85.439,"LINESTRING (2.0664847 7.1785694, 2.0672535 7.1784768)",
181002928,False,,residential,True,135.858,"LINESTRING (2.0664847 7.1785694, 2.0665752 7.1792593, 2.0666256 7.179783)",
617447035,False,2,secondary,True,105.201,"LINESTRING (2.0664847 7.1785694, 2.0660121 7.1786315, 2.0655394 7.1786937)",
180994117,False,,residential,False,83.029,"LINESTRING (2.0659684 7.182944, 2.0652206 7.1830282)",
181002924,False,,residential,False,189.244,"LINESTRING (2.0659684 7.182944, 2.065771 7.1812534)",
180994117,False,,residential,True,110.072,"LINESTRING (2.0659684 7.182944, 2.0666798 7.1828585, 2.0669567 7.1828103)",
181002924,False,,residential,True,166.709,"LINESTRING (2.0659684 7.182944, 2.0660023 7.1833068, 2.0660533 7.1836701, 2.0661136 7.1840653, 2.0661566 7.1844312)",
617447033,False,,residential,False,134.532,"LINESTRING (2.0689755 7.1841288, 2.068834 7.1829271)",
617447039,False,,residential,True,50.145,"LINESTRING (2.0689755 7.1841288, 2.0685289 7.1842127)",
617447039,False,,residential,False,93.34299999999999,"LINESTRING (2.0689755 7.1841288, 2.0691968 7.1840812, 2.0694101 7.1840174, 2.069786 7.1838911)",
180995505,False,,residential,True,112.861,"LINESTRING (2.0656146 7.179938, 2.0666256 7.179783)",
181002924,False,,residential,True,147.28,"LINESTRING (2.0656146 7.179938, 2.065771 7.1812534)",
181002924,False,,residential,False,138.676,"LINESTRING (2.0656146 7.179938, 2.0656013 7.1797874, 2.0655533 7.1792446, 2.0655394 7.1786937)",
181002923,False,,unclassified,False,101.994,"LINESTRING (2.0661566 7.1844312, 2.0670766 7.1843407)",
181002923,False,,unclassified,True,85.196,"LINESTRING (2.0661566 7.1844312, 2.0653862 7.1844842)",
181002924,False,,residential,True,78.324,"LINESTRING (2.0661566 7.1844312, 2.0662185 7.1851329)",
181002924,False,,residential,False,166.709,"LINESTRING (2.0661566 7.1844312, 2.0661136 7.1840653, 2.0660533 7.1836701, 2.0660023 7.1833068, 2.0659684 7.182944)",
317948688,False,,residential,False,128.411,"LINESTRING (2.0653958 7.1775477, 2.0655394 7.1786937)",
181002923,False,,unclassified,False,85.196,"LINESTRING (2.0653862 7.1844842, 2.0661566 7.1844312)",
317948678,False,,residential,True,162.928,"LINESTRING (2.0653862 7.1844842, 2.0652206 7.1830282)",
181002926,False,,residential,False,63.474,"LINESTRING (2.0672502 7.1850211, 2.0673715 7.1855791)",
181002926,False,,residential,True,78.044,"LINESTRING (2.0672502 7.1850211, 2.0670766 7.1843407)",
317948672,False,,residential,False,114.496,"LINESTRING (2.0672502 7.1850211, 2.0662185 7.1851329)",
181002924,False,,residential,False,78.324,"LINESTRING (2.0662185 7.1851329, 2.0661566 7.1844312)",
181002924,False,,residential,True,60.706,"LINESTRING (2.0662185 7.1851329, 2.0662967 7.1856733)",
317948672,False,,residential,False,27.133,"LINESTRING (2.0662185 7.1851329, 2.0659737 7.1851564)",
317948672,False,,residential,True,114.496,"LINESTRING (2.0662185 7.1851329, 2.0672502 7.1850211)",
317948651,False,,residential,False,67.467,"LINESTRING (2.0659737 7.1851564, 2.0658089 7.1857407)",
317948672,False,,residential,True,27.133,"LINESTRING (2.0659737 7.1851564, 2.0662185 7.1851329)",
317948665,False,,residential,False,61.253,"LINESTRING (2.0668501 7.1856287, 2.0662967 7.1856733)",
317948665,False,,residential,True,57.786,"LINESTRING (2.0668501 7.1856287, 2.0673715 7.1855791)",
181002924,False,,residential,False,60.706,"LINESTRING (2.0662967 7.1856733, 2.0662185 7.1851329)",
317948665,False,,residential,True,61.253,"LINESTRING (2.0662967 7.1856733, 2.0668501 7.1856287)",
180995265,False,,residential,False,49.753,"LINESTRING (2.0730763 7.1773032, 2.0731214 7.1777484)",
317948651,False,,residential,True,67.467,"LINESTRING (2.0658089 7.1857407, 2.0659737 7.1851564)",
617447032,False,,residential,True,136.557,"LINESTRING (2.0683714 7.1829946, 2.0685289 7.1842127)",
617447034,False,,residential,False,56.873,"LINESTRING (2.0683714 7.1829946, 2.0678583 7.1830441)",
617447034,False,,residential,True,51.584,"LINESTRING (2.0683714 7.1829946, 2.068834 7.1829271)",
617447033,False,,residential,True,134.532,"LINESTRING (2.068834 7.1829271, 2.0689755 7.1841288)",
617447034,False,,residential,False,51.584,"LINESTRING (2.068834 7.1829271, 2.0683714 7.1829946)",
617447034,False,,residential,True,19.971,"LINESTRING (2.068834 7.1829271, 2.0690131 7.182901)",
373963093,False,2,trunk,False,136.984,"LINESTRING (2.0678583 7.1830441, 2.0679926 7.1842688)",
617447034,False,,residential,True,56.873,"LINESTRING (2.0678583 7.1830441, 2.0683714 7.1829946)",
373963093,False,2,trunk,True,40.75,"LINESTRING (2.0678583 7.1830441, 2.0678474 7.1829583, 2.0678005 7.1826822)",
617447034,False,,residential,False,19.971,"LINESTRING (2.0690131 7.182901, 2.068834 7.1829271)",
180994117,False,,residential,False,150.352,"LINESTRING (2.0691555 7.1825676, 2.0679672 7.1826972, 2.0678005 7.1826822)",
180994117,False,,residential,True,51.804,"LINESTRING (2.0691555 7.1825676, 2.069453 7.1825351, 2.069621 7.1825076)",
617447042,False,,residential,True,188.255,"LINESTRING (2.0691555 7.1825676, 2.0690909 7.1821931, 2.0689876 7.1816276, 2.0688337 7.1809052)",
373963093,False,2,trunk,True,183.459,"LINESTRING (2.0681275 7.1859132, 2.0681098 7.1857444, 2.0679926 7.1842688)",
617447041,False,,residential,True,210.118,"LINESTRING (2.0681275 7.1859132, 2.0683211 7.1858908, 2.0688508 7.1858336, 2.0694999 7.1857311, 2.0700121 7.1856445)",
180995255,False,,residential,False,196.60399999999998,"LINESTRING (2.0700121 7.1856445, 2.0698306 7.1843697, 2.069786 7.1838911)",
617447041,False,,residential,False,210.118,"LINESTRING (2.0700121 7.1856445, 2.0694999 7.1857311, 2.0688508 7.1858336, 2.0683211 7.1858908, 2.0681275 7.1859132)",
622443479,False,,residential,False,183.532,"LINESTRING (2.0700121 7.1856445, 2.0713828 7.185467, 2.0716611 7.1854265)",
620846339,False,,residential,False,110.575,"LINESTRING (2.0686821 7.1795657, 2.0676827 7.1796411)",
620846339,False,,residential,True,64.524,"LINESTRING (2.0686821 7.1795657, 2.0692638 7.1795054)",
617447042,False,,residential,False,149.889,"LINESTRING (2.0686821 7.1795657, 2.0687717 7.1802984, 2.0688337 7.1809052)",
180995255,False,,residential,False,106.488,"LINESTRING (2.0692185 7.1791752, 2.0690882 7.1782263)",
"[620846330, 620846331]",False,,residential,False,409.183,"LINESTRING (2.0692185 7.1791752, 2.0686457 7.1792233, 2.0683962 7.1792286, 2.0682567 7.1792206, 2.0681441 7.1791887, 2.0680126 7.1791354, 2.0678544 7.1790583, 2.0677847 7.1790051, 2.0677069 7.1789385, 2.0676425 7.1788613, 2.0675915 7.1787576, 2.0675701 7.1786378, 2.067562 7.1785473, 2.0675433 7.1784196, 2.0690882 7.1782263)",
180995255,False,,residential,True,37.055,"LINESTRING (2.0692185 7.1791752, 2.0692638 7.1795054)",
180995269,False,,residential,True,113.53,"LINESTRING (2.0722768 7.1791424, 2.0732992 7.1790264)",
620846340,False,,residential,False,20.091,"LINESTRING (2.0722768 7.1791424, 2.0720971 7.1791717)",
620846342,False,,residential,True,33.765,"LINESTRING (2.0722768 7.1791424, 2.0722997 7.1794452)",
"[620846341, 180994110]",False,,residential,False,142.191,"LINESTRING (2.0722768 7.1791424, 2.0722285 7.1787167, 2.0721351 7.1778714)",
180996645,False,,tertiary,False,8.378,"LINESTRING (2.0711992 7.1780539, 2.0711562 7.1779918)",RN 20
180996645,False,,tertiary,True,158.939,"LINESTRING (2.0711992 7.1780539, 2.0720971 7.1791717)",RN 20
620846335,False,,residential,False,132.632,"LINESTRING (2.0711992 7.1780539, 2.0711763 7.1781069, 2.0711656 7.1781854, 2.0711844 7.1783324, 2.0712972 7.1792332)",
180996645,False,,tertiary,True,9.88,"LINESTRING (2.0711017 7.1779213, 2.0711562 7.1779918)",RN 20
622688114,False,,residential,False,58.949,"LINESTRING (2.071983 7.1853945, 2.0720558 7.1859197)",
585184215,False,,residential,False,354.98299999999995,"LINESTRING (2.071983 7.1853945, 2.0719603 7.1851816, 2.0719333 7.1849289, 2.0718977 7.1845949, 2.0718744 7.1843767, 2.0716443 7.1822198)",
622443479,False,,residential,True,35.694,"LINESTRING (2.071983 7.1853945, 2.0719039 7.1854004, 2.0716611 7.1854265)",
622694512,False,,residential,False,60.179,"LINESTRING (2.0716611 7.1854265, 2.0717248 7.185964)",
622443479,False,,residential,False,35.694,"LINESTRING (2.0716611 7.1854265, 2.0719039 7.1854004, 2.071983 7.1853945)",
622443479,False,,residential,True,183.532,"LINESTRING (2.0716611 7.1854265, 2.0713828 7.185467, 2.0700121 7.1856445)",
622688114,False,,residential,True,58.949,"LINESTRING (2.0720558 7.1859197, 2.071983 7.1853945)",
622689580,False,,residential,True,36.847,"LINESTRING (2.0720558 7.1859197, 2.0717248 7.185964)",
622689580,False,,residential,False,36.847,"LINESTRING (2.0717248 7.185964, 2.0720558 7.1859197)",
622689580,False,,residential,True,63.275,"LINESTRING (2.0717248 7.185964, 2.0711575 7.1860478)",
622694512,False,,residential,True,60.179,"LINESTRING (2.0717248 7.185964, 2.0716611 7.1854265)",
622689580,False,,residential,False,63.275,"LINESTRING (2.0711575 7.1860478, 2.0717248 7.185964)",
620846339,False,,residential,True,110.575,"LINESTRING (2.0676827 7.1796411, 2.0686821 7.1795657)",
