osmid,highway,oneway,reversed,length,lanes,ref,geometry
377938701,residential,False,False,16.556,,,"LINESTRING (2.4412386 9.7467034, 2.4411693 9.7465711)"
378145950,primary,False,False,10.059,2,RN 6,"LINESTRING (2.4412386 9.7467034, 2.4413169 9.7466562)"
378145950,primary,False,True,89.026,2,RN 6,"LINESTRING (2.4412386 9.7467034, 2.4405442 9.7471189)"
378145950,primary,False,False,55.538,2,RN 6,"LINESTRING (2.4355233 9.7498831, 2.4357748 9.7498183, 2.4360088 9.7497409)"
378145950,primary,False,True,232.883,2,RN 6,"LINESTRING (2.4431296 9.7455632, 2.4413169 9.7466562)"
"[375580680, 375580717]",unclassified,False,"[False, True]",662.5530000000001,,,"LINESTRING (2.4431296 9.7455632, 2.4434075 9.7460051, 2.4436396 9.7463759, 2.4436665 9.7464288, 2.4437617 9.7465348, 2.4439059 9.7466768, 2.4440964 9.7468116, 2.4446973 9.7472883, 2.444795 9.7473653, 2.4449538 9.7475146, 2.4450955 9.7477024, 2.4451956 9.747842, 2.4452078 9.7479528, 2.4451932 9.7480683, 2.4450583 9.7483142, 2.4448493 9.7484933, 2.4446261 9.748625, 2.4444612 9.7487376, 2.4441692 9.7488898, 2.4439032 9.7490407, 2.4437383 9.7490932, 2.4434606 9.7492109, 2.4431179 9.7493273, 2.4429427 9.7493656)"
"[375580680, 375580717]",unclassified,False,"[False, True]",662.5530000000001,,,"LINESTRING (2.4429427 9.7493656, 2.4431179 9.7493273, 2.4434606 9.7492109, 2.4437383 9.7490932, 2.4439032 9.7490407, 2.4441692 9.7488898, 2.4444612 9.7487376, 2.4446261 9.748625, 2.4448493 9.7484933, 2.4450583 9.7483142, 2.4451932 9.7480683, 2.4452078 9.7479528, 2.4451956 9.747842, 2.4450955 9.7477024, 2.4449538 9.7475146, 2.444795 9.7473653, 2.4446973 9.7472883, 2.4440964 9.7468116, 2.4439059 9.7466768, 2.4437617 9.7465348, 2.4436665 9.7464288, 2.4436396 9.7463759, 2.4434075 9.7460051, 2.4431296 9.7455632)"
375580717,unclassified,False,True,338.79699999999997,,,"LINESTRING (2.4429427 9.7493656, 2.4427493 9.7494398, 2.4425313 9.7495102, 2.4422951 9.7496138, 2.4421964 9.7496752, 2.4421069 9.7497366, 2.441846 9.7498556, 2.4416903 9.7499425, 2.4415086 9.750073, 2.4413658 9.7501805, 2.4412282 9.7503033, 2.4409492 9.7505399, 2.4408401 9.750623, 2.4407324 9.7506972, 2.4406312 9.7507407, 2.4404534 9.7507612, 2.4402665 9.7507574)"
724880222,unclassified,False,True,355.55,,,"LINESTRING (2.4429427 9.7493656, 2.442873 9.7488721, 2.4427018 9.7486905, 2.4420113 9.747755, 2.4419233 9.7476225, 2.4413169 9.7466562)"
375580717,unclassified,False,False,338.797,,,"LINESTRING (2.4402665 9.7507574, 2.4404534 9.7507612, 2.4406312 9.7507407, 2.4407324 9.7506972, 2.4408401 9.750623, 2.4409492 9.7505399, 2.4412282 9.7503033, 2.4413658 9.7501805, 2.4415086 9.750073, 2.4416903 9.7499425, 2.441846 9.7498556, 2.4421069 9.7497366, 2.4421964 9.7496752, 2.4422951 9.7496138, 2.4425313 9.7495102, 2.4427493 9.7494398, 2.4429427 9.7493656)"
377416261,unclassified,False,True,343.58299999999997,,,"LINESTRING (2.4402665 9.7507574, 2.4402523 9.7506825, 2.4399948 9.7500148, 2.4399456 9.7499335, 2.4398553 9.7498456, 2.4396461 9.749695, 2.4395576 9.7496394, 2.4391848 9.7494333, 2.4391204 9.7493883, 2.439063 9.7493315, 2.438997 9.749235, 2.4385428 9.7483126)"
377416228,unclassified,False,False,12.192,,,"LINESTRING (2.4398321 9.7475428, 2.4398934 9.7476343)"
378145950,primary,False,False,91.169,2,RN 6,"LINESTRING (2.4398321 9.7475428, 2.4405442 9.7471189)"
378145950,primary,False,True,52.385,2,RN 6,"LINESTRING (2.4398321 9.7475428, 2.4394245 9.7477889)"
377416228,unclassified,False,True,12.192,,,"LINESTRING (2.4398934 9.7476343, 2.4398321 9.7475428)"
378145950,primary,False,False,112.816,2,RN 6,"LINESTRING (2.4385428 9.7483126, 2.4394245 9.7477889)"
378145950,primary,False,True,84.303,2,RN 6,"LINESTRING (2.4385428 9.7483126, 2.4378954 9.7487221)"
377416261,unclassified,False,False,343.583,,,"LINESTRING (2.4385428 9.7483126, 2.438997 9.749235, 2.439063 9.7493315, 2.4391204 9.7493883, 2.4391848 9.7494333, 2.4395576 9.7496394, 2.4396461 9.749695, 2.4398553 9.7498456, 2.4399456 9.7499335, 2.4399948 9.7500148, 2.4402523 9.7506825, 2.4402665 9.7507574)"
377938683,residential,False,True,137.457,,,"LINESTRING (2.4398017 9.7460941, 2.4396956 9.7461289, 2.4395848 9.7462614, 2.4393397 9.7463566, 2.4393037 9.7464889, 2.4390404 9.7466827, 2.4388303 9.7467912)"
377938701,residential,False,True,39.478,,,"LINESTRING (2.4410041 9.7462556, 2.4411693 9.7465711)"
377938701,residential,False,False,39.478,,,"LINESTRING (2.4411693 9.7465711, 2.4410041 9.7462556)"
377938701,residential,False,True,16.556,,,"LINESTRING (2.4411693 9.7465711, 2.4412386 9.7467034)"
377938730,residential,False,False,97.162,,,"LINESTRING (2.4411693 9.7465711, 2.4406978 9.7468383, 2.4403606 9.746778)"
377938690,residential,False,True,42.915,,,"LINESTRING (2.4403606 9.746778, 2.4405442 9.7471189)"
377938730,residential,False,False,167.18800000000002,,,"LINESTRING (2.4403606 9.746778, 2.4399316 9.7468128, 2.4394483 9.7469173, 2.4391183 9.7470939, 2.438899 9.7471427)"
377938730,residential,False,True,97.162,,,"LINESTRING (2.4403606 9.746778, 2.4406978 9.7468383, 2.4411693 9.7465711)"
377938706,residential,False,True,39.804,,,"LINESTRING (2.4388303 9.7467912, 2.438899 9.7471427)"
377938683,residential,False,False,137.457,,,"LINESTRING (2.4388303 9.7467912, 2.4390404 9.7466827, 2.4393037 9.7464889, 2.4393397 9.7463566, 2.4395848 9.7462614, 2.4396956 9.7461289, 2.4398017 9.7460941)"
377938683,residential,False,True,108.25,,,"LINESTRING (2.4388303 9.7467912, 2.4380902 9.7469128, 2.4378551 9.7469457)"
377938683,residential,False,False,9.478,,,"LINESTRING (2.4377695 9.7469579, 2.4378551 9.7469457)"
377938689,residential,False,False,49.67,,,"LINESTRING (2.4377695 9.7469579, 2.4378053 9.7474032)"
377938683,residential,False,True,198.14799999999997,,,"LINESTRING (2.4377695 9.7469579, 2.4375067 9.7469949, 2.4370433 9.7471066, 2.4367151 9.7473345, 2.4361048 9.7475925)"
377938690,residential,False,False,42.915,,,"LINESTRING (2.4405442 9.7471189, 2.4403606 9.746778)"
378145950,primary,False,False,89.026,2,RN 6,"LINESTRING (2.4405442 9.7471189, 2.4412386 9.7467034)"
378145950,primary,False,True,91.169,2,RN 6,"LINESTRING (2.4405442 9.7471189, 2.4398321 9.7475428)"
377938706,residential,False,False,39.804,,,"LINESTRING (2.438899 9.7471427, 2.4388303 9.7467912)"
377938706,residential,False,True,51.804,,,"LINESTRING (2.438899 9.7471427, 2.4392437 9.7474615)"
377938730,residential,False,False,40.738,,,"LINESTRING (2.438899 9.7471427, 2.4385407 9.7472403)"
377938730,residential,False,True,167.18800000000002,,,"LINESTRING (2.438899 9.7471427, 2.4391183 9.7470939, 2.4394483 9.7469173, 2.4399316 9.7468128, 2.4403606 9.746778)"
377938730,residential,False,True,40.738,,,"LINESTRING (2.4385407 9.7472403, 2.438899 9.7471427)"
377938689,residential,False,True,49.67,,,"LINESTRING (2.4378053 9.7474032, 2.4377695 9.7469579)"
377938718,residential,False,True,63.837,,,"LINESTRING (2.4378053 9.7474032, 2.4372243 9.7474445)"
"[377938718, 377938702]",residential,False,False,114.82900000000001,,,"LINESTRING (2.4378053 9.7474032, 2.4379817 9.7473906, 2.4383424 9.7472558, 2.4385878 9.7476683)"
377938691,residential,False,False,60.399,,,"LINESTRING (2.4372243 9.7474445, 2.4372957 9.7479831)"
377938718,residential,False,False,63.837,,,"LINESTRING (2.4372243 9.7474445, 2.4378053 9.7474032)"
377938718,residential,False,True,10.032,,,"LINESTRING (2.4372243 9.7474445, 2.437133 9.747451)"
377938718,residential,False,False,10.032,,,"LINESTRING (2.437133 9.747451, 2.4372243 9.7474445)"
377938706,residential,False,False,51.804,,,"LINESTRING (2.4392437 9.7474615, 2.438899 9.7471427)"
377938706,residential,False,True,41.448,,,"LINESTRING (2.4392437 9.7474615, 2.4394245 9.7477889)"
377938719,residential,False,True,76.015,,,"LINESTRING (2.4392437 9.7474615, 2.4390104 9.7474944, 2.4385878 9.7476683)"
377938715,residential,False,True,48.36,,,"LINESTRING (2.4361048 9.7475925, 2.436091 9.7480272)"
377938683,residential,False,False,198.148,,,"LINESTRING (2.4361048 9.7475925, 2.4367151 9.7473345, 2.4370433 9.7471066, 2.4375067 9.7469949, 2.4377695 9.7469579)"
377938702,residential,False,False,47.463,,,"LINESTRING (2.4385878 9.7476683, 2.4388069 9.7480365)"
"[377938702, 377938718]",residential,False,True,114.82900000000001,,,"LINESTRING (2.4385878 9.7476683, 2.4383424 9.7472558, 2.4379817 9.7473906, 2.4378053 9.7474032)"
377938719,residential,False,False,76.015,,,"LINESTRING (2.4385878 9.7476683, 2.4390104 9.7474944, 2.4392437 9.7474615)"
377938719,residential,False,True,122.936,,,"LINESTRING (2.4385878 9.7476683, 2.4381668 9.7479084, 2.4376578 9.7482832)"
377938706,residential,False,False,41.448,,,"LINESTRING (2.4394245 9.7477889, 2.4392437 9.7474615)"
378145950,primary,False,False,52.385,2,RN 6,"LINESTRING (2.4394245 9.7477889, 2.4398321 9.7475428)"
378145950,primary,False,True,112.816,2,RN 6,"LINESTRING (2.4394245 9.7477889, 2.4385428 9.7483126)"
377938691,residential,False,True,60.399,,,"LINESTRING (2.4372957 9.7479831, 2.4372243 9.7474445)"
377938703,residential,False,True,51.848,,,"LINESTRING (2.4372957 9.7479831, 2.4376578 9.7482832)"
377938708,residential,False,True,135.127,,,"LINESTRING (2.4372957 9.7479831, 2.437133 9.7480784, 2.4368572 9.7480784, 2.436091 9.7480272)"
377938715,residential,False,False,48.36,,,"LINESTRING (2.436091 9.7480272, 2.4361048 9.7475925)"
377938708,residential,False,False,135.12699999999998,,,"LINESTRING (2.436091 9.7480272, 2.4368572 9.7480784, 2.437133 9.7480784, 2.4372957 9.7479831)"
377938715,residential,False,True,67.45400000000001,,,"LINESTRING (2.436091 9.7480272, 2.4360226 9.7484385, 2.4359685 9.7486207)"
377938702,residential,False,True,47.463,,,"LINESTRING (2.4388069 9.7480365, 2.4385878 9.7476683)"
377938703,residential,False,False,51.848,,,"LINESTRING (2.4376578 9.7482832, 2.4372957 9.7479831)"
377938703,residential,False,True,55.315,,,"LINESTRING (2.4376578 9.7482832, 2.4378954 9.7487221)"
377938719,residential,False,True,45.752,,,"LINESTRING (2.4376578 9.7482832, 2.4373233 9.7485294)"
377938714,residential,False,True,190.668,,,"LINESTRING (2.4376578 9.7482832, 2.4374041 9.7482921, 2.4370151 9.7484013, 2.4367087 9.7483943, 2.4359685 9.7486207)"
377938719,residential,False,False,122.936,,,"LINESTRING (2.4376578 9.7482832, 2.4381668 9.7479084, 2.4385878 9.7476683)"
377938719,residential,False,False,45.752,,,"LINESTRING (2.4373233 9.7485294, 2.4376578 9.7482832)"
377938714,residential,False,False,190.668,,,"LINESTRING (2.4359685 9.7486207, 2.4367087 9.7483943, 2.4370151 9.7484013, 2.4374041 9.7482921, 2.4376578 9.7482832)"
377938715,residential,False,False,67.45400000000001,,,"LINESTRING (2.4359685 9.7486207, 2.4360226 9.7484385, 2.436091 9.7480272)"
"[377938715, 377938695]",residential,False,True,125.929,,,"LINESTRING (2.4359685 9.7486207, 2.4359142 9.7488033, 2.4360088 9.7497409)"
377938703,residential,False,False,55.315,,,"LINESTRING (2.4378954 9.7487221, 2.4376578 9.7482832)"
378145950,primary,False,False,84.303,2,RN 6,"LINESTRING (2.4378954 9.7487221, 2.4385428 9.7483126)"
378145950,primary,False,True,236.135,2,RN 6,"LINESTRING (2.4378954 9.7487221, 2.4371114 9.7491954, 2.4365965 9.7494782, 2.4364084 9.7495754, 2.4361914 9.7496685, 2.4360088 9.7497409)"
"[377938715, 377938695]",residential,False,False,125.929,,,"LINESTRING (2.4360088 9.7497409, 2.4359142 9.7488033, 2.4359685 9.7486207)"
378145950,primary,False,False,236.13500000000002,2,RN 6,"LINESTRING (2.4360088 9.7497409, 2.4361914 9.7496685, 2.4364084 9.7495754, 2.4365965 9.7494782, 2.4371114 9.7491954, 2.4378954 9.7487221)"
378145950,primary,False,True,55.538,2,RN 6,"LINESTRING (2.4360088 9.7497409, 2.4357748 9.7498183, 2.4355233 9.7498831)"
377938717,unclassified,False,True,83.195,,,"LINESTRING (2.4375095 9.7462806, 2.4376289 9.7465396, 2.4376881 9.7466563, 2.4378142 9.7468618, 2.4378551 9.7469457)"
377938683,residential,False,True,9.478,,,"LINESTRING (2.4378551 9.7469457, 2.4377695 9.7469579)"
377938683,residential,False,False,108.25,,,"LINESTRING (2.4378551 9.7469457, 2.4380902 9.7469128, 2.4388303 9.7467912)"
