osmid,oneway,lanes,name,highway,junction,reversed,length,geometry,maxspeed,ref,bridge
451378331,False,2,Rue Agbéto Amandote,residential,,True,16.951,"LINESTRING (2.4297297 6.364471, 2.4296095 6.3643763)",,5.158,
468679067,True,2,,tertiary,,False,72.583,"LINESTRING (2.4297297 6.364471, 2.4293228 6.3649834)",,,
31760331,True,2,Boulevard Saint Michel,primary,,False,58.506,"LINESTRING (2.4283057 6.3659939, 2.4278903 6.3656677)",,,
81773418,True,2,,tertiary,,False,16.567,"LINESTRING (2.4283057 6.3659939, 2.4283994 6.3658776)",,,
31760331,True,2,Boulevard Saint Michel,primary,,False,17.745,"LINESTRING (2.428431 6.3660937, 2.428366 6.3660419, 2.4283057 6.3659939)",,,
234097606,False,,,residential,,False,81.434,"LINESTRING (2.422169 6.3676674, 2.4226223 6.36709)",,,
234097606,False,,,residential,,True,83.603,"LINESTRING (2.422169 6.3676674, 2.4217034 6.36826)",,,
272076262,False,,Rue 7.020,residential,,False,119.463,"LINESTRING (2.422169 6.3676674, 2.4230163 6.3683346)",,,
234097606,False,,,residential,,False,84.61,"LINESTRING (2.4212324 6.3688599, 2.4217034 6.36826)",,,
234097606,False,,,residential,,True,85.181,"LINESTRING (2.4212324 6.3688599, 2.4207579 6.3694636)",,,
272076263,False,2,,residential,,False,122.223,"LINESTRING (2.4212324 6.3688599, 2.4220939 6.3695492)",,,
234097606,False,,,residential,,False,85.181,"LINESTRING (2.4207579 6.3694636, 2.4212324 6.3688599)",,,
272076264,False,,,residential,,True,165.624,"LINESTRING (2.4207579 6.3694636, 2.4214942 6.3700506, 2.421927 6.3703956)",,,
1037975800,False,1,Avenue Codje Tovalou Quénum,residential,,True,241.091,"LINESTRING (2.4274776 6.369714, 2.4257731 6.3683607)",,,
234097598,True,2,Avenue de la République,primary,,False,18.737,"LINESTRING (2.4252757 6.3701136, 2.4254441 6.370094)",,,
272076262,False,,Rue 7.020,residential,,True,202.121,"LINESTRING (2.4252757 6.3701136, 2.4238421 6.3689848)",,,
234097598,True,2,Avenue de la République,primary,,False,124.133,"LINESTRING (2.4230462 6.370311, 2.4241651 6.3702124)",,,
272076263,False,2,,residential,,True,21.745,"LINESTRING (2.4230462 6.370311, 2.4228929 6.3701884)",,,
234097598,True,2,Avenue de la République,primary,,False,94.58,"LINESTRING (2.421927 6.3703956, 2.4227804 6.3703311)",,,
272076264,False,,,residential,,False,165.624,"LINESTRING (2.421927 6.3703956, 2.4214942 6.3700506, 2.4207579 6.3694636)",,,
272265746,False,2,,residential,,False,14.342,"LINESTRING (2.4208488 6.3704867, 2.4209502 6.3705672)",,,
234097598,True,2,Avenue de la République,primary,,False,119.581,"LINESTRING (2.4208488 6.3704867, 2.4216111 6.3704207, 2.421927 6.3703956)",,,
272265746,False,2,,residential,,True,143.837,"LINESTRING (2.4219668 6.371375, 2.4209502 6.3705672)",,,
816143983,False,2,,residential,,False,78.357,"LINESTRING (2.4219668 6.371375, 2.4224078 6.3708232)",,,
816143983,False,2,,residential,,True,81.366,"LINESTRING (2.4219668 6.371375, 2.421509 6.3719481)",,,
624774279,False,2,,residential,,True,83.319,"LINESTRING (2.4294617 6.3715114, 2.4289912 6.3720969)",,,
272456913,False,,,residential,,True,234.349,"LINESTRING (2.4294617 6.3715114, 2.4285646 6.3708029, 2.4277864 6.3702195)",,,
"[272456914, 339760479, 624774279]",False,2,,residential,,"[False, True]",21.52,"LINESTRING (2.4294617 6.3715114, 2.4294814 6.3714869, 2.4295682 6.371382, 2.4295841 6.3713609)",,,yes
94599771,False,2,Rue de Ouidah,secondary,,False,85.298,"LINESTRING (2.4219546 6.364395, 2.4224326 6.3637927)",,7.031,
94599771,False,2,Rue de Ouidah,secondary,,True,81.151,"LINESTRING (2.4219546 6.364395, 2.4215002 6.3649683)",,7.031,
620610943,False,,,residential,,False,122.555,"LINESTRING (2.4219546 6.364395, 2.4228226 6.365081)",,,
31760331,True,2,Boulevard Saint Michel,primary,,False,236.998,"LINESTRING (2.4270065 6.3649715, 2.4253395 6.3636306)",,,
620610934,False,2,,residential,,True,70.512,"LINESTRING (2.4270065 6.3649715, 2.4266129 6.3654706)",,,
234097606,False,,,residential,,False,73.892,"LINESTRING (2.4241474 6.3651481, 2.424559 6.3646244)",,,
234097606,False,,,residential,,True,85.294,"LINESTRING (2.4241474 6.3651481, 2.4236724 6.3657527)",,,
620610948,False,,Rue des Missions,residential,,True,242.127,"LINESTRING (2.4241474 6.3651481, 2.4224326 6.3637927)",,7.012,
620610948,False,,Rue des Missions,residential,,False,122.191,"LINESTRING (2.4241474 6.3651481, 2.4249715 6.3657995, 2.4250128 6.3658321)",,7.012,
234097606,False,,,residential,,False,85.294,"LINESTRING (2.4236724 6.3657527, 2.4241474 6.3651481)",,,
234097606,False,,,residential,,True,81.685,"LINESTRING (2.4236724 6.3657527, 2.423218 6.3663321)",,,
620610943,False,,,residential,,False,119.35,"LINESTRING (2.4236724 6.3657527, 2.4245429 6.366388)",,,
620610943,False,,,residential,,True,119.991,"LINESTRING (2.4236724 6.3657527, 2.4228226 6.365081)",,,
388261809,True,1,,residential,,False,105.83,"LINESTRING (2.4257376 6.3664142, 2.4255826 6.365475)",,,
620610948,False,,Rue des Missions,residential,,False,12.788,"LINESTRING (2.4257376 6.3664142, 2.4258456 6.3664555)",,7.012,
620610948,False,,Rue des Missions,residential,,True,102.981,"LINESTRING (2.4257376 6.3664142, 2.4250128 6.3658321)",,7.012,
94999944,False,,Rue 7.018,residential,,False,113.999,"LINESTRING (2.4226223 6.36709, 2.4234523 6.3676988)",,,
94999944,False,,Rue 7.018,residential,,True,243.492,"LINESTRING (2.4226223 6.36709, 2.4209135 6.3657076)",,,
234097606,False,,,residential,,False,86.377,"LINESTRING (2.4226223 6.36709, 2.4231033 6.3664777)",,,
234097606,False,,,residential,,True,81.434,"LINESTRING (2.4226223 6.36709, 2.422169 6.3676674)",,,
620610934,False,2,,residential,,False,69.308,"LINESTRING (2.4253857 6.3670697, 2.4257638 6.3665724)",,,
620610934,False,2,,residential,,True,85.468,"LINESTRING (2.4253857 6.3670697, 2.4248882 6.3676582)",,,
620610943,False,,,residential,,False,78.501,"LINESTRING (2.4253857 6.3670697, 2.4259223 6.3675323)",,,
620610943,False,,,residential,,True,120.085,"LINESTRING (2.4253857 6.3670697, 2.4245429 6.366388)",,,
388261809,True,1,,residential,,False,108.164,"LINESTRING (2.4259223 6.3675323, 2.4257638 6.3665724)",,,
620610943,False,,,residential,,False,16.2,"LINESTRING (2.4259223 6.3675323, 2.4260343 6.3676263)",,,
620610943,False,,,residential,,True,78.501,"LINESTRING (2.4259223 6.3675323, 2.4253857 6.3670697)",,,
94599775,True,1,Avenue Codje Tovalou Quénum,residential,,False,125.159,"LINESTRING (2.4248882 6.3676582, 2.4257731 6.3683607)",,,
620610934,False,2,,residential,,False,85.468,"LINESTRING (2.4248882 6.3676582, 2.4253857 6.3670697)",,,
620610934,False,2,,residential,,True,20.78,"LINESTRING (2.4248882 6.3676582, 2.4247721 6.3678052)",,,
234097606,False,,,residential,,False,83.603,"LINESTRING (2.4217034 6.36826, 2.422169 6.3676674)",,,
234097606,False,,,residential,,True,84.61,"LINESTRING (2.4217034 6.36826, 2.4212324 6.3688599)",,,
272484171,False,,,residential,,False,119.795,"LINESTRING (2.4217034 6.36826, 2.4225507 6.368932)",,,
94999944,False,,Rue 7.018,residential,,False,125.331,"LINESTRING (2.424312 6.3683887, 2.4251879 6.3691047)",,,
94999944,False,,Rue 7.018,residential,,True,122.11,"LINESTRING (2.424312 6.3683887, 2.4234523 6.3676988)",,,
620610934,False,2,,residential,,False,82.431,"LINESTRING (2.424312 6.3683887, 2.4247721 6.3678052)",,,
620610934,False,2,,residential,,True,84.202,"LINESTRING (2.424312 6.3683887, 2.4238421 6.3689848)",,,
620610956,False,2,,residential,,False,42.434,"LINESTRING (2.4257731 6.3683607, 2.4260094 6.3680599)",,,
620610956,False,2,,residential,,True,20.908,"LINESTRING (2.4257731 6.3683607, 2.4256564 6.3685087)",,,
1037975800,False,1,Avenue Codje Tovalou Quénum,residential,,False,241.091,"LINESTRING (2.4257731 6.3683607, 2.4274776 6.369714)",,,
620610948,False,,Rue des Missions,residential,,True,266.298,"LINESTRING (2.4285938 6.3686625, 2.4267078 6.3671718)",,7.012,
468679100,True,2,Avenue Mgr. François Steinmetz,primary,,False,70.233,"LINESTRING (2.4285938 6.3686625, 2.4288051 6.3683968, 2.4289878 6.3681669)",50,,
272076262,False,,Rue 7.020,residential,,False,202.121,"LINESTRING (2.4238421 6.3689848, 2.4252757 6.3701136)",,,
272076262,False,,Rue 7.020,residential,,True,116.427,"LINESTRING (2.4238421 6.3689848, 2.4230163 6.3683346)",,,
620610934,False,2,,residential,,False,84.202,"LINESTRING (2.4238421 6.3689848, 2.424312 6.3683887)",,,
620610934,False,2,,residential,,True,84.431,"LINESTRING (2.4238421 6.3689848, 2.4233709 6.3695825)",,,
468679100,True,2,Avenue Mgr. François Steinmetz,primary,,False,85.266,"LINESTRING (2.4281155 6.3692642, 2.4285938 6.3686625)",50,,
620610943,False,,,residential,,True,265.859,"LINESTRING (2.4281155 6.3692642, 2.4262325 6.3677761)",,,
272484171,False,,,residential,,False,112.289,"LINESTRING (2.4233709 6.3695825, 2.4241651 6.3702124)",,,
272484171,False,,,residential,,True,115.963,"LINESTRING (2.4233709 6.3695825, 2.4225507 6.368932)",,,
620610934,False,2,,residential,,False,84.431,"LINESTRING (2.4233709 6.3695825, 2.4238421 6.3689848)",,,
620610934,False,2,,residential,,True,85.612,"LINESTRING (2.4233709 6.3695825, 2.4228929 6.3701884)",,,
94999944,False,,Rue 7.018,residential,,True,90.301,"LINESTRING (2.4258485 6.3695827, 2.4251879 6.3691047)",,,
272484168,False,,,residential,,False,79.975,"LINESTRING (2.4258485 6.3695827, 2.4262958 6.3690173)",,,
272484168,False,,,residential,,True,72.316,"LINESTRING (2.4258485 6.3695827, 2.4254441 6.370094)",,,
272484168,False,,,residential,,False,72.316,"LINESTRING (2.4254441 6.370094, 2.4258485 6.3695827)",,,
234097598,True,2,Avenue de la République,primary,,False,221.947,"LINESTRING (2.4254441 6.370094, 2.4271698 6.3699379, 2.4274415 6.3698921)",,,
234097598,True,2,Avenue de la République,primary,,False,123.222,"LINESTRING (2.4241651 6.3702124, 2.4252757 6.3701136)",,,
272265741,False,,,residential,,False,16.181,"LINESTRING (2.4241651 6.3702124, 2.424283 6.3702987)",,,
272484171,False,,,residential,,True,112.289,"LINESTRING (2.4241651 6.3702124, 2.4233709 6.3695825)",,,
272076263,False,2,,residential,,False,21.745,"LINESTRING (2.4228929 6.3701884, 2.4230462 6.370311)",,,
272076263,False,2,,residential,,True,113.349,"LINESTRING (2.4228929 6.3701884, 2.4220939 6.3695492)",,,
620610934,False,2,,residential,,False,85.612,"LINESTRING (2.4228929 6.3701884, 2.4233709 6.3695825)",,,
620610934,False,2,,residential,,True,20.158,"LINESTRING (2.4228929 6.3701884, 2.4227804 6.3703311)",,,
94599771,False,2,Rue de Ouidah,secondary,,False,20.322,"LINESTRING (2.4213862 6.3651117, 2.4215002 6.3649683)",,7.031,
94599771,False,2,Rue de Ouidah,secondary,,True,84.376,"LINESTRING (2.4213862 6.3651117, 2.4209135 6.3657076)",,7.031,
94599771,False,2,Rue de Ouidah,secondary,,True,70.418,"LINESTRING (2.422827 6.3632953, 2.4224326 6.3637927)",,7.031,
272650909,False,,,residential,,False,241.82,"LINESTRING (2.422827 6.3632953, 2.424559 6.3646244)",,,
94599771,False,2,Rue de Ouidah,secondary,,False,70.418,"LINESTRING (2.4224326 6.3637927, 2.422827 6.3632953)",,7.031,
94599771,False,2,Rue de Ouidah,secondary,,True,85.298,"LINESTRING (2.4224326 6.3637927, 2.4219546 6.364395)",,7.031,
620610948,False,,Rue des Missions,residential,,False,242.127,"LINESTRING (2.4224326 6.3637927, 2.4241474 6.3651481)",,7.012,
234097606,False,,,residential,,False,70.252,"LINESTRING (2.4249483 6.3641286, 2.4253395 6.3636306)",,,
234097606,False,,,residential,,True,69.93,"LINESTRING (2.4249483 6.3641286, 2.424559 6.3646244)",,,
272650910,False,,,residential,,False,70.685,"LINESTRING (2.4249483 6.3641286, 2.4254294 6.3645475)",,,
272650910,False,,,residential,,True,70.685,"LINESTRING (2.4254294 6.3645475, 2.4249483 6.3641286)",,,
388261813,True,1,,residential,,False,22.284,"LINESTRING (2.4254294 6.3645475, 2.4254451 6.3643477)",,,
620610930,False,,,residential,,False,19.268,"LINESTRING (2.4254294 6.3645475, 2.4255796 6.3646355)",,,
234097606,False,,,residential,,False,69.93,"LINESTRING (2.424559 6.3646244, 2.4249483 6.3641286)",,,
234097606,False,,,residential,,True,73.892,"LINESTRING (2.424559 6.3646244, 2.4241474 6.3651481)",,,
272650909,False,,,residential,,False,147.45,"LINESTRING (2.424559 6.3646244, 2.4255826 6.365475)",,,
272650909,False,,,residential,,True,241.82,"LINESTRING (2.424559 6.3646244, 2.422827 6.3632953)",,,
272650909,False,,,residential,,True,147.45,"LINESTRING (2.4255826 6.365475, 2.424559 6.3646244)",,,
388261809,True,1,,residential,,False,104.514,"LINESTRING (2.4255826 6.365475, 2.4254294 6.3645475)",,,
620610932,False,,,residential,,False,17.574,"LINESTRING (2.4255826 6.365475, 2.4257039 6.3655772)",,,
31760331,True,2,Boulevard Saint Michel,primary,,False,124.628,"LINESTRING (2.4278903 6.3656677, 2.4270065 6.3649715)",,,
620610956,False,2,,residential,,True,140.583,"LINESTRING (2.4278903 6.3656677, 2.427107 6.3666639)",,,
272650908,False,,,residential,,True,71.771,"LINESTRING (2.4262204 6.3659685, 2.4257039 6.3655772)",,,
388261811,False,,,residential,,False,124.815,"LINESTRING (2.4262204 6.3659685, 2.427107 6.3666639)",,,
620610934,False,2,,residential,,False,70.332,"LINESTRING (2.4262204 6.3659685, 2.4266129 6.3654706)",,,
620610934,False,2,,residential,,True,68.176,"LINESTRING (2.4262204 6.3659685, 2.4258456 6.3664555)",,,
31760331,True,2,Boulevard Saint Michel,primary,,False,68.452,"LINESTRING (2.4289145 6.3664785, 2.428431 6.3660937)",,,
272650912,False,,,residential,,False,192.65300000000002,"LINESTRING (2.4289145 6.3664785, 2.4285311 6.3669511, 2.428529 6.3669777, 2.4285384 6.3670024, 2.4293896 6.3676615)",,,
388261811,False,,,residential,,True,124.815,"LINESTRING (2.427107 6.3666639, 2.4262204 6.3659685)",,,
620610956,False,2,,residential,,False,140.583,"LINESTRING (2.427107 6.3666639, 2.4278903 6.3656677)",,,
620610956,False,2,,residential,,True,71.664,"LINESTRING (2.427107 6.3666639, 2.4267078 6.3671718)",,,
620610948,False,,Rue des Missions,residential,,False,266.298,"LINESTRING (2.4267078 6.3671718, 2.4285938 6.3686625)",,7.012,
620610948,False,,Rue des Missions,residential,,True,124.187,"LINESTRING (2.4267078 6.3671718, 2.4258456 6.3664555)",,7.012,
620610956,False,2,,residential,,False,71.664,"LINESTRING (2.4267078 6.3671718, 2.427107 6.3666639)",,,
620610956,False,2,,residential,,True,85.288,"LINESTRING (2.4267078 6.3671718, 2.4262325 6.3677761)",,,
272650912,False,,,residential,,True,192.653,"LINESTRING (2.4293896 6.3676615, 2.4285384 6.3670024, 2.428529 6.3669777, 2.4285311 6.3669511, 2.4289145 6.3664785)",,,
815485567,True,2,Avenue Mgr. François Steinmetz,primary,,False,71.826,"LINESTRING (2.4294671 6.3677206, 2.4290636 6.368227)",50,,
620903306,False,,,residential,,True,10.716,"LINESTRING (2.4290636 6.368227, 2.4289878 6.3681669)",,,
815485567,True,2,Avenue Mgr. François Steinmetz,primary,,False,68.344,"LINESTRING (2.4290636 6.368227, 2.4286796 6.3687088)",50,,
815485567,True,2,Avenue Mgr. François Steinmetz,primary,,False,88.0,"LINESTRING (2.4286796 6.3687088, 2.4281852 6.3693292)",50,,
815485567,True,2,Avenue Mgr. François Steinmetz,primary,,False,69.56,"LINESTRING (2.4281852 6.3693292, 2.4277944 6.3698196)",50,,
623498031,False,,,residential,,True,88.318,"LINESTRING (2.4281852 6.3693292, 2.4283646 6.3694619, 2.4288264 6.3698033)",,,
623498031,False,,,residential,,True,14.192,"LINESTRING (2.4288264 6.3698033, 2.4289289 6.3698802)",,,
623498031,False,,,residential,,False,88.318,"LINESTRING (2.4288264 6.3698033, 2.4283646 6.3694619, 2.4281852 6.3693292)",,,
139721766,True,2,Avenue de la République,primary,,False,120.298,"LINESTRING (2.4289289 6.3698802, 2.4278448 6.3699783)",50,,
623498031,False,,,residential,,False,14.192,"LINESTRING (2.4289289 6.3698802, 2.4288264 6.3698033)",,,
620610934,False,2,,residential,,False,70.512,"LINESTRING (2.4266129 6.3654706, 2.4270065 6.3649715)",,,
620610934,False,2,,residential,,True,70.332,"LINESTRING (2.4266129 6.3654706, 2.4262204 6.3659685)",,,
620610945,False,,,residential,,True,147.18,"LINESTRING (2.4266129 6.3654706, 2.4255796 6.3646355)",,,
620610952,False,,,residential,,False,126.354,"LINESTRING (2.4280997 6.3674512, 2.4289878 6.3681669)",,,
468679100,True,2,Avenue Mgr. François Steinmetz,primary,,False,71.623,"LINESTRING (2.4289878 6.3681669, 2.4293896 6.3676615)",50,,
620610952,False,,,residential,,True,126.354,"LINESTRING (2.4289878 6.3681669, 2.4280997 6.3674512)",,,
620903306,False,,,residential,,False,10.716,"LINESTRING (2.4289878 6.3681669, 2.4290636 6.368227)",,,
272653646,False,,,residential,,True,260.993,"LINESTRING (2.4289912 6.3720969, 2.4271398 6.3706396)",,,
624774279,False,2,,residential,,False,83.319,"LINESTRING (2.4289912 6.3720969, 2.4294617 6.3715114)",,,
273385199,False,2,Rue Révérend Père Kitti,residential,,False,179.503,"LINESTRING (2.4262603 6.3633348, 2.4275267 6.3643457)",,5.162,
816220779,False,2,Avenue Augustin Nikoué,tertiary,,True,73.037,"LINESTRING (2.4262603 6.3633348, 2.425852 6.3638513)",,5.125,
81773418,True,2,,tertiary,,False,67.315,"LINESTRING (2.4292287 6.3648488, 2.4296095 6.3643763)",,,
273385196,False,,Rue Général Félix Éboue,residential,,True,182.456,"LINESTRING (2.4292287 6.3648488, 2.4284969 6.3642995, 2.4281937 6.3640717, 2.4279131 6.3638574)",,5.160,
81773418,True,2,,tertiary,,False,74.17,"LINESTRING (2.4288091 6.3653694, 2.4292287 6.3648488)",,,
273385199,False,2,Rue Révérend Père Kitti,residential,,False,17.435,"LINESTRING (2.4288091 6.3653694, 2.4289321 6.3654676)",,5.162,
273385199,False,2,Rue Révérend Père Kitti,residential,,True,181.773,"LINESTRING (2.4288091 6.3653694, 2.4275267 6.3643457)",,5.162,
273385199,False,2,Rue Révérend Père Kitti,residential,,True,17.435,"LINESTRING (2.4289321 6.3654676, 2.4288091 6.3653694)",,5.162,
468679067,True,2,,tertiary,,False,72.376,"LINESTRING (2.4289321 6.3654676, 2.4286903 6.3657698, 2.4285244 6.365977)",,,
468679067,True,2,,tertiary,,False,69.014,"LINESTRING (2.4293228 6.3649834, 2.4289321 6.3654676)",,,
"[624774279, 272456914, 339760479]",False,2,,residential,,"[False, True]",21.520000000000003,"LINESTRING (2.4295841 6.3713609, 2.4295682 6.371382, 2.4294814 6.3714869, 2.4294617 6.3715114)",,,yes
274955314,False,,,residential,,True,230.73700000000002,"LINESTRING (2.4295841 6.3713609, 2.4286786 6.3706363, 2.4279403 6.3700818)",,,
451378331,False,2,Rue Agbéto Amandote,residential,,False,183.025,"LINESTRING (2.428311 6.3633546, 2.4296095 6.3643763)",,5.158,
458301141,False,,,residential,,False,71.129,"LINESTRING (2.428311 6.3633546, 2.4280809 6.3636454, 2.4279131 6.3638574)",,,
273385196,False,,Rue Général Félix Éboue,residential,,False,182.456,"LINESTRING (2.4279131 6.3638574, 2.4281937 6.3640717, 2.4284969 6.3642995, 2.4292287 6.3648488)",,5.160,
458301141,False,,,residential,,False,69.076,"LINESTRING (2.4279131 6.3638574, 2.4276411 6.3642011, 2.4275267 6.3643457)",,,
458301141,False,,,residential,,True,71.129,"LINESTRING (2.4279131 6.3638574, 2.4280809 6.3636454, 2.428311 6.3633546)",,,
273385199,False,2,Rue Révérend Père Kitti,residential,,False,181.773,"LINESTRING (2.4275267 6.3643457, 2.4288091 6.3653694)",,5.162,
273385199,False,2,Rue Révérend Père Kitti,residential,,True,179.503,"LINESTRING (2.4275267 6.3643457, 2.4262603 6.3633348)",,5.162,
458301141,False,,,residential,,False,72.725,"LINESTRING (2.4275267 6.3643457, 2.4271199 6.3648598)",,,
458301141,False,,,residential,,True,69.076,"LINESTRING (2.4275267 6.3643457, 2.4276411 6.3642011, 2.4279131 6.3638574)",,,
388261809,True,1,,residential,,False,59.451,"LINESTRING (2.4260094 6.3680599, 2.4259223 6.3675323)",,,
620610956,False,2,,residential,,False,16.246,"LINESTRING (2.4260094 6.3680599, 2.426084 6.367934)",,,
620610956,False,2,,residential,,True,42.434,"LINESTRING (2.4260094 6.3680599, 2.4257731 6.3683607)",,,
426289737,False,,,residential,,True,81.426,"LINESTRING (2.4228226 6.365081, 2.4223557 6.3656475)",,,
620610943,False,,,residential,,False,119.991,"LINESTRING (2.4228226 6.365081, 2.4236724 6.3657527)",,,
620610943,False,,,residential,,True,122.555,"LINESTRING (2.4228226 6.365081, 2.4219546 6.364395)",,,
94599775,True,1,Avenue Codje Tovalou Quénum,residential,,False,121.965,"LINESTRING (2.4223557 6.3656475, 2.423218 6.3663321)",,,
426289737,False,,,residential,,False,81.426,"LINESTRING (2.4223557 6.3656475, 2.4228226 6.365081)",,,
493147977,False,2,,residential,,True,61.487,"LINESTRING (2.4224078 6.3708232, 2.4219669 6.3704859)",,,
816143983,False,2,,residential,,False,57.147,"LINESTRING (2.4224078 6.3708232, 2.4227291 6.3704205)",,,
816143983,False,2,,residential,,True,78.357,"LINESTRING (2.4224078 6.3708232, 2.4219668 6.371375)",,,
"[272265744, 816143984, 816143983]",False,2,,residential,,False,25.811999999999998,"LINESTRING (2.4213644 6.3721304, 2.4214066 6.3720767, 2.4214715 6.3719951, 2.421509 6.3719481)",,,yes
274955314,False,,,residential,,False,230.73700000000002,"LINESTRING (2.4279403 6.3700818, 2.4286786 6.3706363, 2.4295841 6.3713609)",,,
31760242,True,2,Boulevard Saint Michel,primary,,False,181.112,"LINESTRING (2.4271199 6.3648598, 2.4283994 6.3658776)",,,
458301141,False,,,residential,,True,72.725,"LINESTRING (2.4271199 6.3648598, 2.4275267 6.3643457)",,,
272653646,False,,,residential,,False,260.993,"LINESTRING (2.4271398 6.3706396, 2.4289912 6.3720969)",,,
516369072,True,2,Avenue de l'Ouémé,secondary,,False,81.899,"LINESTRING (2.4271398 6.3706396, 2.4266843 6.3712206)",,,
816220766,False,,,residential,,False,138.661,"LINESTRING (2.4272885 6.36978, 2.4262958 6.3690173)",,,
272456913,False,,,residential,,False,234.349,"LINESTRING (2.4277864 6.3702195, 2.4285646 6.3708029, 2.4294617 6.3715114)",,,
