osmid,highway,oneway,reversed,length,geometry,bridge,maxspeed,access,lanes,name,width,junction
"[1078542225, 1078542226, 115853941]",residential,False,False,428.5,"LINESTRING (19.5169772 42.8210197, 19.5165022 42.8212427, 19.5164163 42.8212978, 19.5163114 42.8214448, 19.5162917 42.8214724, 19.5162371 42.8216588, 19.5162384 42.8217261, 19.5162401 42.8218134, 19.5162516 42.8219585, 19.5162373 42.8221477, 19.5162454 42.8224368, 19.5162163 42.8227008, 19.5162082 42.8228041, 19.5162063 42.8228605, 19.5162233 42.8228864, 19.5162648 42.8228981, 19.5163878 42.822904, 19.5166797 42.8229021, 19.5168986 42.8229308, 19.5169275 42.8229438, 19.5169512 42.822963, 19.5169794 42.8230018, 19.5170118 42.8233589, 19.5170095 42.823455, 19.5169801 42.8235463, 19.5169196 42.8236261, 19.5168475 42.8236747, 19.5167392 42.8237336, 19.5166292 42.8237651, 19.5165112 42.8237761, 19.5162964 42.8237847)",yes,30,yes,,,,
1078542226,residential,False,True,151.85399999999998,"LINESTRING (19.5169772 42.8210197, 19.5171636 42.8209126, 19.5172635 42.8208723, 19.5173705 42.8208519, 19.5175912 42.8208582, 19.5180057 42.8208607, 19.5182568 42.820833, 19.5185509 42.8208115, 19.5187618 42.8207785)",,30,yes,,,,
152579609,secondary,False,False,8.04,"LINESTRING (19.5177577 42.8266129, 19.5178302 42.8265639)",,,,2,Junaka Mojkovačke bitke,,
"[1028513682, 1028513684]",secondary,False,True,203.14399999999998,"LINESTRING (19.5177577 42.8266129, 19.5176288 42.8266847, 19.5157736 42.8277175)",,,,2,Junaka Mojkovačke bitke,,
"[1028513683, 175704677]",residential,False,True,59.129000000000005,"LINESTRING (19.5177577 42.8266129, 19.5178155 42.8266811, 19.5179412 42.8268539, 19.5180858 42.8270326, 19.5181235 42.8270716)",,30,,,,,
115853942,residential,True,False,22.791,"LINESTRING (19.5249366 42.8233655, 19.5249607 42.8231613)",,30,yes,,29 decembar,,
172783642,tertiary,False,False,187.86100000000002,"LINESTRING (19.5249366 42.8233655, 19.5255094 42.8232828, 19.5263588 42.8232724, 19.5272288 42.8232834)",,40,,,Boška Rašovića,6,
172783642,tertiary,False,True,142.632,"LINESTRING (19.5249366 42.8233655, 19.5246373 42.8234043, 19.5245726 42.8234048, 19.52353 42.8234123, 19.5231928 42.8234005)",,40,,,Boška Rašovića,6,
35934380,residential,False,False,55.245,"LINESTRING (19.5204859 42.8259442, 19.5205486 42.8259724, 19.5205896 42.8260096, 19.520853 42.8263542)",,,,,,,
116024121,residential,False,True,231.772,"LINESTRING (19.5204859 42.8259442, 19.5203384 42.8260735, 19.5200619 42.8262194, 19.5197186 42.8264279, 19.5193377 42.8266167, 19.518989 42.826778, 19.5186208 42.8268957, 19.5183413 42.8269964, 19.5181235 42.8270716)",,20,,,,,
572394404,residential,False,False,28.436999999999998,"LINESTRING (19.5204859 42.8259442, 19.5205167 42.8258945, 19.520541 42.8258127, 19.5205449 42.8256953)",,20,,,,,
35934486,tertiary,False,False,95.38,"LINESTRING (19.5194812 42.8225752, 19.5198768 42.822686, 19.5205738 42.8228811)",,,,,13. jula,,
116024122,residential,True,False,140.084,"LINESTRING (19.5194812 42.8225752, 19.5195684 42.8230291, 19.5196308 42.8233543, 19.5197207 42.8238227)",,30,yes,,Milutina Lakićevića,,
374687178,tertiary,False,False,42.513,"LINESTRING (19.5194812 42.8225752, 19.51921 42.822497, 19.5190034 42.8224231)",,,,,,,
116024121,residential,False,False,231.772,"LINESTRING (19.5181235 42.8270716, 19.5183413 42.8269964, 19.5186208 42.8268957, 19.518989 42.826778, 19.5193377 42.8266167, 19.5197186 42.8264279, 19.5200619 42.8262194, 19.5203384 42.8260735, 19.5204859 42.8259442)",,20,,,,,
"[1028513683, 175704677]",residential,False,False,59.129000000000005,"LINESTRING (19.5181235 42.8270716, 19.5180858 42.8270326, 19.5179412 42.8268539, 19.5178155 42.8266811, 19.5177577 42.8266129)",,30,,,,,
175704677,residential,False,True,47.308,"LINESTRING (19.5181235 42.8270716, 19.5182633 42.827337, 19.5183142 42.8274729)",,30,,,,,
55383736,residential,True,False,84.778,"LINESTRING (19.5197207 42.8238227, 19.5199949 42.8237883, 19.5207453 42.823694)",,30,,,Buda Tomovića,,
116024129,residential,False,True,104.979,"LINESTRING (19.5188986 42.8251818, 19.5201069 42.8248563)",,20,,,,,
116024129,residential,False,False,104.979,"LINESTRING (19.5201069 42.8248563, 19.5188986 42.8251818)",,20,,,,,
116024129,residential,False,True,16.571,"LINESTRING (19.5201069 42.8248563, 19.5201719 42.8249975)",,20,,,,,
35934221,residential,True,False,60.599000000000004,"LINESTRING (19.5201069 42.8248563, 19.5199228 42.8245692, 19.519848 42.8243482)",,,,,,,
35934670,unclassified,False,False,32.141999999999996,"LINESTRING (19.5212395 42.8213683, 19.521431 42.8212854, 19.5215571 42.8211999)",,40,,2,Zaobilaznica,,
35934670,unclassified,False,True,137.243,"LINESTRING (19.5212395 42.8213683, 19.5210011 42.8213855, 19.5205339 42.8214196, 19.5203032 42.8214832, 19.5200601 42.8215946, 19.519885 42.821638, 19.5197082 42.8216589, 19.5196324 42.8216504)",,40,,2,Zaobilaznica,,
116024126,residential,False,True,208.819,"LINESTRING (19.5212395 42.8213683, 19.5214875 42.8219768, 19.5216441 42.8226531, 19.5217117 42.8230231, 19.5217452 42.823205)",,30,yes,,Generala Anđelića,,
172783641,residential,False,True,87.53,"LINESTRING (19.5179166 42.8253131, 19.51792 42.8252082, 19.5179428 42.8249269, 19.5179878 42.8246481, 19.5180512 42.8245378)",,,,,,,
35934352,residential,False,True,49.37,"LINESTRING (19.5210639 42.8271209, 19.521538 42.827397)",,30,yes,,breza,,
1178544186,residential,False,False,120.18900000000001,"LINESTRING (19.5210639 42.8271209, 19.5210017 42.8270332, 19.5208526 42.8269085, 19.5208497 42.8268943, 19.5208567 42.8268801, 19.5208691 42.8268679, 19.521714 42.8264083)",,,,,,,
83624658,residential,False,False,28.024,"LINESTRING (19.5272213 42.821158, 19.5272669 42.8214078)",,,,,,,
83624658,residential,False,False,73.316,"LINESTRING (19.5272669 42.8214078, 19.5273303 42.8220655)",,,,,,,
83624658,residential,False,True,28.024,"LINESTRING (19.5272669 42.8214078, 19.5272213 42.821158)",,,,,,,
152579609,secondary,False,False,202.868,"LINESTRING (19.5178302 42.8265639, 19.5198071 42.8254565)",,,,2,Junaka Mojkovačke bitke,,
152579609,secondary,False,True,8.04,"LINESTRING (19.5178302 42.8265639, 19.5177577 42.8266129)",,,,2,Junaka Mojkovačke bitke,,
175703778,residential,False,True,247.476,"LINESTRING (19.5178302 42.8265639, 19.5178569 42.8263975, 19.5178791 42.8261938, 19.5178644 42.8260109, 19.5177336 42.8257099, 19.5176867 42.8256754, 19.5176357 42.8256577, 19.5175478 42.8256499, 19.5173855 42.8256647, 19.5172723 42.8256852, 19.5171783 42.8257158, 19.5170604 42.8257748, 19.516898 42.8259194, 19.5168002 42.8260246, 19.5166875 42.8261377, 19.5165105 42.8262469, 19.5163402 42.8263895)",,,,,,,
175703778,residential,False,False,247.47600000000003,"LINESTRING (19.5163402 42.8263895, 19.5165105 42.8262469, 19.5166875 42.8261377, 19.5168002 42.8260246, 19.516898 42.8259194, 19.5170604 42.8257748, 19.5171783 42.8257158, 19.5172723 42.8256852, 19.5173855 42.8256647, 19.5175478 42.8256499, 19.5176357 42.8256577, 19.5176867 42.8256754, 19.5177336 42.8257099, 19.5178644 42.8260109, 19.5178791 42.8261938, 19.5178569 42.8263975, 19.5178302 42.8265639)",,,,,,,
"[1028513682, 1028513684]",secondary,False,False,203.14399999999998,"LINESTRING (19.5157736 42.8277175, 19.5176288 42.8266847, 19.5177577 42.8266129)",,,,2,Junaka Mojkovačke bitke,,
206689716,residential,False,False,134.05700000000002,"LINESTRING (19.5181856 42.8205317, 19.518355 42.8204916, 19.5185093 42.8204788, 19.5186932 42.8204912, 19.5188083 42.8204912, 19.5188898 42.8204589, 19.5189131 42.8204103, 19.5189194 42.8203794, 19.5189141 42.8203562, 19.5189046 42.8203469, 19.5188896 42.8203398, 19.518766 42.8203399, 19.5186907 42.8203229, 19.5186586 42.8203094, 19.5184464 42.8202079, 19.5184209 42.8201528, 19.5184303 42.8201174, 19.5185054 42.8200505)",,,,,,,
374567838,tertiary,False,True,54.608999999999995,"LINESTRING (19.5181856 42.8205317, 19.5185166 42.8206966, 19.5187618 42.8207785)",,,,,,,
192435163,residential,False,True,117.082,"LINESTRING (19.5163976 42.8200671, 19.5164401 42.8202133, 19.5164824 42.8203185, 19.5165389 42.82046, 19.5167794 42.8208004, 19.5169772 42.8210197)",,,,,,,
192435175,residential,False,True,158.17600000000002,"LINESTRING (19.5239833 42.8205402, 19.5237167 42.8208787, 19.5232919 42.8214433, 19.5232576 42.8215284, 19.5232494 42.8216082, 19.5232724 42.8216887, 19.5233144 42.8217475, 19.523364 42.8218065)",,,,,Dulovinska I,,
192448374,residential,False,True,83.689,"LINESTRING (19.5265405 42.8215443, 19.5263106 42.821581, 19.5262656 42.821636, 19.5262656 42.8217276, 19.5263306 42.8220136, 19.5263035 42.8221465)",,,,,,,
35934669,residential,False,False,84.352,"LINESTRING (19.5263035 42.8221465, 19.5268303 42.8220842, 19.5273303 42.8220655)",,,,,Milvoja Bulatovića,,
35934669,residential,False,True,116.03999999999999,"LINESTRING (19.5263035 42.8221465, 19.5259191 42.8221771, 19.5252733 42.8222376, 19.5248884 42.8222463)",,,,,Milvoja Bulatovića,,
192448374,residential,False,False,83.689,"LINESTRING (19.5263035 42.8221465, 19.5263306 42.8220136, 19.5262656 42.8217276, 19.5262656 42.821636, 19.5263106 42.821581, 19.5265405 42.8215443)",,,,,,,
192448373,residential,False,True,84.625,"LINESTRING (19.5239832 42.8229392, 19.5242718 42.8229493, 19.5244817 42.8229979, 19.5247416 42.8230794, 19.5249607 42.8231613)",,,,,,,
115853942,residential,True,False,102.537,"LINESTRING (19.5249607 42.8231613, 19.5249875 42.822935, 19.5249106 42.8226717, 19.5248884 42.8222463)",,30,yes,,29 decembar,,
192448373,residential,False,False,84.625,"LINESTRING (19.5249607 42.8231613, 19.5247416 42.8230794, 19.5244817 42.8229979, 19.5242718 42.8229493, 19.5239832 42.8229392)",,,,,,,
206689716,residential,False,True,134.05700000000002,"LINESTRING (19.5185054 42.8200505, 19.5184303 42.8201174, 19.5184209 42.8201528, 19.5184464 42.8202079, 19.5186586 42.8203094, 19.5186907 42.8203229, 19.518766 42.8203399, 19.5188896 42.8203398, 19.5189046 42.8203469, 19.5189141 42.8203562, 19.5189194 42.8203794, 19.5189131 42.8204103, 19.5188898 42.8204589, 19.5188083 42.8204912, 19.5186932 42.8204912, 19.5185093 42.8204788, 19.518355 42.8204916, 19.5181856 42.8205317)",,,,,,,
35934352,residential,False,False,49.37,"LINESTRING (19.521538 42.827397, 19.5210639 42.8271209)",,30,yes,,breza,,
"[35934370, 35934373]",residential,False,True,208.279,"LINESTRING (19.521538 42.827397, 19.5219795 42.8269434, 19.5225325 42.8263978, 19.5226819 42.82608, 19.5227212 42.8257816)",yes,,,,Junaka Breze,,
