osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,bridge,maxspeed
91899327,2,Main Street,secondary,18.3,False,True,173.65800000000002,"LINESTRING (-72.6019698 42.2059138, -72.6019878 42.2058579, -72.602037 42.2057049, -72.6021067 42.2055161, -72.6021626 42.2053885, -72.6022221 42.2052591, -72.602375 42.204956, -72.602473 42.204793, -72.6026614 42.2045237, -72.602708 42.204457)",MA 116,,
91899327,2,Main Street,secondary,18.3,False,False,173.658,"LINESTRING (-72.602708 42.204457, -72.6026614 42.2045237, -72.602473 42.204793, -72.602375 42.204956, -72.6022221 42.2052591, -72.6021626 42.2053885, -72.6021067 42.2055161, -72.602037 42.2057049, -72.6019878 42.2058579, -72.6019698 42.2059138)",MA 116,,
664493492,2,Dwight Street,tertiary,18.3,False,True,72.078,"LINESTRING (-72.602708 42.204457, -72.6028023 42.2045082, -72.6028247 42.2045204, -72.6030021 42.2046166, -72.603303 42.2047798, -72.603414 42.20484)",,,
850546164,2,Main Street,secondary,18.3,False,True,153.011,"LINESTRING (-72.602708 42.204457, -72.6027467 42.2044058, -72.602959 42.204125, -72.6029789 42.2040998, -72.603155 42.203876, -72.603289 42.203681, -72.603406 42.203556, -72.603555 42.203407, -72.603675 42.203285)",MA 116,,
8767635,2,Appleton Street,tertiary,18.3,False,False,18.673,"LINESTRING (-72.60869 42.204311, -72.608504 42.204215)",MA 141,,
8767396,2,Heritage Street,residential,13.4,True,False,151.945,"LINESTRING (-72.60869 42.204311, -72.6086359 42.2043669, -72.607616 42.205422)",,,
8767635,2,Appleton Street,tertiary,18.3,False,True,43.104,"LINESTRING (-72.60869 42.204311, -72.609015 42.204479, -72.609115 42.204537)",MA 141,,
628008009,2,Chestnut Street,residential,14.6,False,False,120.976,"LINESTRING (-72.606273 42.211157, -72.6063152 42.2111137, -72.6065017 42.2109224, -72.6065116 42.2109123, -72.6067033 42.2107157, -72.6069465 42.2104662, -72.6070688 42.2103409, -72.607133 42.210275)",,,
664493371,2,Saint Kolbe Drive,residential,15.2,False,True,94.44300000000001,"LINESTRING (-72.606273 42.211157, -72.6060254 42.2110222, -72.605349 42.210654)",,,
8768101,2,Dwight Street,tertiary,18.3,False,False,87.789,"LINESTRING (-72.6111186 42.2090143, -72.6102571 42.2085494)",,,
8768101,2,Dwight Street,tertiary,18.3,False,True,92.064,"LINESTRING (-72.6111186 42.2090143, -72.612022 42.2095019)",,,
8768560,2,Walnut Street,residential,18.3,True,False,153.13400000000001,"LINESTRING (-72.6111186 42.2090143, -72.6100998 42.2100709, -72.610038 42.210135)",,,
95194510,2,Hampden Street,tertiary,16.8,False,True,95.43800000000002,"LINESTRING (-72.607309 42.208656, -72.6073876 42.2086987, -72.607405 42.2087082, -72.6081428 42.2091094, -72.608223 42.209153, -72.608243 42.209164)",,,
663362539,2,Hampden Street,tertiary,16.8,False,True,83.343,"LINESTRING (-72.607309 42.208656, -72.6072473 42.2086235, -72.6065811 42.2082731, -72.606484 42.208222)",,,
664493465,2,Maple Street,secondary,18.3,True,False,152.589,"LINESTRING (-72.607309 42.208656, -72.6073892 42.2085759, -72.6078517 42.2081143, -72.6083489 42.207618, -72.6083572 42.2076097, -72.608413 42.207554)",,,
8767635,2,Appleton Street,tertiary,18.3,False,True,18.673,"LINESTRING (-72.608504 42.204215, -72.60869 42.204311)",MA 141,,
8767509,2,Nick Cosmos Way,tertiary,18.3,False,True,154.59,"LINESTRING (-72.608504 42.204215, -72.6091368 42.203543, -72.6093835 42.2032902, -72.60957 42.203083, -72.609578 42.203075)",,,
"[286321041, 286321042, 8767635]",2,Appleton Street,tertiary,18.3,False,False,189.70300000000003,"LINESTRING (-72.608504 42.204215, -72.6082739 42.2040908, -72.6081079 42.2040012, -72.6080383 42.2039629, -72.6080167 42.2039511, -72.6079827 42.2039324, -72.6079562 42.2039172, -72.607725 42.203792, -72.6076922 42.2037729, -72.6073117 42.20357, -72.6071569 42.2034844, -72.6067 42.203232, -72.606649 42.203204)",MA 141,yes,
8767633,2,Saint Kolbe Drive,residential,15.2,False,False,252.79000000000005,"LINESTRING (-72.604563 42.208889, -72.6045013 42.2089507, -72.604263 42.209189, -72.6042171 42.2092438, -72.604172 42.209287, -72.604144 42.209338, -72.604144 42.209359, -72.604142 42.2094226, -72.60417 42.209629, -72.6041755 42.2096669, -72.604204 42.209864, -72.60423 42.209967, -72.604272 42.210051, -72.604353 42.210107, -72.604442 42.210183, -72.604501 42.210213, -72.60482 42.210379, -72.6052862 42.2106214, -72.605349 42.210654)",,,
664493373,2,Lyman Street,secondary,18.3,False,False,83.636,"LINESTRING (-72.604563 42.208889, -72.6047666 42.2089963, -72.605017 42.209129, -72.6050448 42.209143, -72.605372 42.209308, -72.605393 42.209322)",,,
664493373,2,Lyman Street,secondary,18.3,False,True,85.32,"LINESTRING (-72.604563 42.208889, -72.604553 42.208884, -72.6045042 42.2088567, -72.604028 42.20859, -72.603738 42.208425)",,,
8768177,2,Middle Street,residential,16.8,False,False,88.431,"LINESTRING (-72.604544 42.203752, -72.6044387 42.2036954, -72.6041194 42.2035238, -72.6037664 42.2033341, -72.603675 42.203285)",,,
664493490,2,Race Street,tertiary,18.3,False,True,152.641,"LINESTRING (-72.604544 42.203752, -72.6044533 42.2038393, -72.6034982 42.2047589, -72.603414 42.20484)",,,
850546163,2,Race Street,tertiary,18.3,False,False,151.298,"LINESTRING (-72.604544 42.203752, -72.6046079 42.2036881, -72.6049092 42.2033871, -72.6055635 42.2027335, -72.605638 42.202659)",,,
663362538,2,High Street,secondary,21.3,True,False,76.131,"LINESTRING (-72.606484 42.208222, -72.6064413 42.2082653, -72.605939 42.208775)",,,
663362539,2,Hampden Street,tertiary,16.8,False,False,83.343,"LINESTRING (-72.606484 42.208222, -72.6065811 42.2082731, -72.6072473 42.2086235, -72.607309 42.208656)",,,
663362540,2,Hampden Street,residential,16.8,False,True,171.655,"LINESTRING (-72.606484 42.208222, -72.6064244 42.2081884, -72.6061264 42.2080202, -72.6058848 42.2078888, -72.6056273 42.2077487, -72.605569 42.207717, -72.6053735 42.2076111, -72.605152 42.2074911, -72.605067 42.207445, -72.6048921 42.2073385, -72.604819 42.207294)",,,
664493489,2,Race Street,tertiary,18.3,False,True,144.295,"LINESTRING (-72.603414 42.20484, -72.6033013 42.2049415, -72.602869 42.205331, -72.6024092 42.205809, -72.6023499 42.2058699)",,,
664493490,2,Race Street,tertiary,18.3,False,False,152.641,"LINESTRING (-72.603414 42.20484, -72.6034982 42.2047589, -72.6044533 42.2038393, -72.604544 42.203752)",,,
664493492,2,Dwight Street,tertiary,18.3,False,False,72.078,"LINESTRING (-72.603414 42.20484, -72.603303 42.2047798, -72.6030021 42.2046166, -72.6028247 42.2045204, -72.6028023 42.2045082, -72.602708 42.204457)",,,
"[95194506, 508025745, 664493492, 414932158, 414932159]",2,Dwight Street,tertiary,18.3,False,"[False, True]",253.704,"LINESTRING (-72.603414 42.20484, -72.6034864 42.2048808, -72.603501 42.204889, -72.60397 42.205149, -72.6040622 42.2051989, -72.6041922 42.2052693, -72.604462 42.2054153, -72.604637 42.20551, -72.605004 42.205703, -72.605063 42.205734, -72.605102 42.205755, -72.605537 42.205992, -72.6055584 42.2060037, -72.605898 42.206189)",,yes,
8767396,2,Heritage Street,residential,13.4,True,False,152.585,"LINESTRING (-72.607616 42.205422, -72.6070601 42.2059725, -72.607052 42.205979, -72.6065665 42.2064592, -72.606505 42.20652)",,,
8767743,2,Suffolk Street,residential,18.3,False,True,108.413,"LINESTRING (-72.607616 42.205422, -72.608025 42.205647, -72.6085854 42.2059562, -72.608672 42.206004)",,,
8767401,2,Front Street,residential,15.2,False,False,76.837,"LINESTRING (-72.604277 42.207861, -72.603738 42.208425)",,,
8767343,2,Oliver Street,residential,14.3,False,True,170.499,"LINESTRING (-72.604277 42.207861, -72.6043523 42.2079032, -72.6045926 42.208038, -72.604812 42.208161, -72.6048217 42.2081664, -72.6050791 42.2083091, -72.6053062 42.208435, -72.605418 42.208497, -72.6055874 42.2085874, -72.605868 42.2087371, -72.605939 42.208775)",,,
8767401,2,Front Street,residential,15.2,False,True,77.25200000000001,"LINESTRING (-72.604277 42.207861, -72.604305 42.207831, -72.604819 42.207294)",,,
8766779,2,Walnut Street,residential,17.4,True,False,152.415,"LINESTRING (-72.612213 42.207909, -72.6111186 42.2090143)",,,
8767743,2,Suffolk Street,residential,18.3,False,False,88.88100000000001,"LINESTRING (-72.612213 42.207909, -72.6117726 42.2076736, -72.611358 42.207452, -72.6113375 42.2074417)",,,
8767743,2,Suffolk Street,residential,18.3,False,True,90.27600000000001,"LINESTRING (-72.612213 42.207909, -72.6126747 42.2081613, -72.613095 42.208391)",,,
850546163,2,Race Street,tertiary,18.3,False,True,151.29800000000003,"LINESTRING (-72.605638 42.202659, -72.6055635 42.2027335, -72.6049092 42.2033871, -72.6046079 42.2036881, -72.604544 42.203752)",,,
"[244584490, 1077275366, 286321042]",2,Appleton Street,tertiary,18.3,False,True,102.99199999999999,"LINESTRING (-72.605638 42.202659, -72.6057384 42.2027128, -72.6057569 42.2027227, -72.6061511 42.2029355, -72.606649 42.203204)",MA 141,yes,
663362511,2,High Street,secondary,21.3,True,False,81.317,"LINESTRING (-72.609246 42.205409, -72.608672 42.206004)",,,
8766681,2,Division Street,residential,14.9,False,False,41.454,"LINESTRING (-72.609246 42.205409, -72.6091679 42.2053666, -72.6088399 42.2051888)",,,
8766907,,,residential,,False,False,30.712,"LINESTRING (-72.609578 42.203075, -72.609277 42.202912)",,,
8768104,2,Essex Street,residential,18.3,False,True,63.673,"LINESTRING (-72.609578 42.203075, -72.610198 42.203417)",,,
8767509,2,Nick Cosmos Way,tertiary,18.3,False,False,154.58999999999997,"LINESTRING (-72.609578 42.203075, -72.60957 42.203083, -72.6093835 42.2032902, -72.6091368 42.203543, -72.608504 42.204215)",,,
8768104,2,Essex Street,residential,18.3,False,False,63.673,"LINESTRING (-72.610198 42.203417, -72.609578 42.203075)",,,
8768104,2,Essex Street,residential,18.3,False,True,66.651,"LINESTRING (-72.610198 42.203417, -72.610847 42.203775)",,,
8768209,2,Maple Street,residential,12.2,False,True,91.641,"LINESTRING (-72.6046449 42.2112763, -72.6047103 42.2112552, -72.6047677 42.2112293, -72.6048839 42.2111539, -72.605349 42.210654)",,,
8767401,2,Front Street,residential,15.2,False,False,77.25200000000001,"LINESTRING (-72.604819 42.207294, -72.604305 42.207831, -72.604277 42.207861)",,,
8767401,2,Front Street,residential,15.2,False,True,76.114,"LINESTRING (-72.604819 42.207294, -72.60488 42.2072304, -72.60511 42.206991, -72.605358 42.206738)",,,
663362540,2,Hampden Street,residential,16.8,False,False,171.655,"LINESTRING (-72.604819 42.207294, -72.6048921 42.2073385, -72.605067 42.207445, -72.605152 42.2074911, -72.6053735 42.2076111, -72.605569 42.207717, -72.6056273 42.2077487, -72.6058848 42.2078888, -72.6061264 42.2080202, -72.6064244 42.2081884, -72.606484 42.208222)",,,
8768101,2,Dwight Street,tertiary,18.3,False,True,87.789,"LINESTRING (-72.6102571 42.2085494, -72.6111186 42.2090143)",,,
8768101,2,Dwight Street,tertiary,18.3,False,False,94.283,"LINESTRING (-72.6102571 42.2085494, -72.6101994 42.2085182, -72.6093982 42.2080858, -72.609332 42.20805)",,,
8768473,2,Elm Street,residential,15.2,True,False,151.952,"LINESTRING (-72.6102571 42.2085494, -72.6106768 42.2081192, -72.6109497 42.2078393, -72.6113375 42.2074417)",,,
8768101,2,Dwight Street,tertiary,18.3,False,True,93.655,"LINESTRING (-72.608413 42.207554, -72.6084791 42.2075897, -72.6088852 42.2078089, -72.6092292 42.2079945, -72.609332 42.20805)",,,
663362509,2,Maple Street,secondary,18.3,True,False,153.81699999999998,"LINESTRING (-72.608413 42.207554, -72.6084783 42.2074858, -72.6088678 42.2070794, -72.6090794 42.2068586, -72.6094404 42.2064819, -72.609494 42.206426)",,,
664493483,2,Dwight Street,tertiary,18.3,False,False,84.916,"LINESTRING (-72.608413 42.207554, -72.6083397 42.207514, -72.6076815 42.2071548, -72.607583 42.207101)",,,
8766740,2,,trunk_link,15.2,True,False,89.723,"LINESTRING (-72.612405 42.211411, -72.612202 42.211375, -72.612081 42.21136, -72.611874 42.21137, -72.611626 42.211433, -72.611383 42.211548)",,,
8767918,2,Hampden Street,primary,16.8,True,False,61.592,"LINESTRING (-72.612405 42.211411, -72.6119057 42.2111152, -72.611821 42.211065)",,,
8766779,2,Walnut Street,residential,17.4,True,False,151.475,"LINESTRING (-72.613296 42.206808, -72.612213 42.207909)",,,
8767635,2,Appleton Street,tertiary,18.3,False,False,89.48599999999999,"LINESTRING (-72.613296 42.206808, -72.6128622 42.2065699, -72.612846 42.206561, -72.612419 42.206333)",MA 141,,
8766846,2,Maple Street,residential,18.3,False,False,120.453,"LINESTRING (-72.6062 42.209773, -72.6061405 42.2098346, -72.6056297 42.2103634, -72.6054654 42.2105335, -72.6053883 42.2106133, -72.605349 42.210654)",,,
663362541,2,Maple Street,secondary,18.3,True,False,154.17399999999998,"LINESTRING (-72.6062 42.209773, -72.6062681 42.2097044, -72.6068862 42.2090818, -72.6070078 42.2089594, -72.6072531 42.2087123, -72.607309 42.208656)",,,
664493369,2,Lyman Street,secondary,18.3,False,False,94.978,"LINESTRING (-72.6062 42.209773, -72.6062783 42.2098151, -72.606987 42.210196, -72.6070916 42.2102526, -72.607133 42.210275)",,,
664493372,2,Lyman Street,secondary,18.3,False,True,83.305,"LINESTRING (-72.6062 42.209773, -72.606167 42.209755, -72.6061342 42.2097372, -72.605508 42.209397, -72.6054771 42.2093769, -72.605393 42.209322)",,,
8768638,2,Race Street,tertiary,18.3,True,False,85.33300000000001,"LINESTRING (-72.6017302 42.2064804, -72.6019271 42.2063259, -72.6020193 42.2062402, -72.602181 42.2060865, -72.6022539 42.2060064, -72.6023499 42.2058699)",,,
91899327,2,Main Street,secondary,18.3,False,True,66.836,"LINESTRING (-72.6017302 42.2064804, -72.6018083 42.2063915, -72.6018403 42.2063498, -72.6018613 42.2063079, -72.6018947 42.2062081, -72.601933 42.206051, -72.6019698 42.2059138)",MA 116,,
8768104,2,Essex Street,residential,18.3,False,False,66.651,"LINESTRING (-72.610847 42.203775, -72.610198 42.203417)",,,
8768104,2,Essex Street,residential,18.3,False,True,82.337,"LINESTRING (-72.610847 42.203775, -72.61165 42.204216)",,,
663362511,2,High Street,secondary,21.3,True,False,154.25300000000001,"LINESTRING (-72.610847 42.203775, -72.60977 42.204866, -72.609742 42.204895)",,,
8768101,2,Dwight Street,tertiary,18.3,False,False,92.064,"LINESTRING (-72.612022 42.2095019, -72.6111186 42.2090143)",,,
8768201,2,Pine Street,residential,18.3,True,False,151.884,"LINESTRING (-72.612022 42.2095019, -72.613095 42.208391)",,,
8768101,2,Dwight Street,tertiary,18.3,False,True,88.569,"LINESTRING (-72.612022 42.2095019, -72.6124936 42.2097564, -72.6128911 42.209971)",,,
8768201,2,Pine Street,residential,18.3,True,False,154.306,"LINESTRING (-72.610916 42.210622, -72.6109876 42.2105495, -72.6113741 42.210158, -72.612022 42.2095019)",,,
664493365,2,Hampden Street,tertiary,16.8,False,False,90.341,"LINESTRING (-72.610916 42.210622, -72.6108494 42.2105851, -72.6101125 42.2101763, -72.610038 42.210135)",,,
664493365,2,Hampden Street,tertiary,16.8,False,True,50.705000000000005,"LINESTRING (-72.610916 42.210622, -72.6109955 42.2106608, -72.6113776 42.2108474, -72.61143 42.210873)",,,
414932159,2,Dwight Street,tertiary,18.3,False,False,109.80699999999999,"LINESTRING (-72.606505 42.20652, -72.60695 42.20676, -72.6070072 42.2067908, -72.6075025 42.2070576, -72.607583 42.207101)",,,
414932159,2,Dwight Street,tertiary,18.3,False,True,62.085,"LINESTRING (-72.606505 42.20652, -72.606479 42.206507, -72.605994 42.2062416, -72.605898 42.206189)",,,
663362510,2,Cabot Street,secondary,17.7,False,True,82.67,"LINESTRING (-72.611931 42.202666, -72.6123258 42.2028845, -72.612735 42.203111)",,,25 mph
663362511,2,High Street,secondary,21.3,True,False,152.24699999999999,"LINESTRING (-72.611931 42.202666, -72.6115235 42.2030829, -72.610847 42.203775)",,,
8767466,2,,trunk,15.2,True,False,33.153,"LINESTRING (-72.611821 42.211065, -72.611575 42.211301)",US 202,,
338862934,1,Hampden Street,tertiary,16.8,True,False,38.637,"LINESTRING (-72.611821 42.211065, -72.6117554 42.2110328, -72.61143 42.210873)",,,
8767466,2,,trunk,15.2,True,False,31.692,"LINESTRING (-72.611575 42.211301, -72.611383 42.211548)",US 202,,
8767812,2,Beech Street,primary,18.3,True,False,150.21900000000002,"LINESTRING (-72.6128911 42.209971, -72.6118628 42.2110223, -72.611821 42.211065)",US 202,,
8768101,2,Dwight Street,tertiary,18.3,False,False,88.569,"LINESTRING (-72.6128911 42.209971, -72.6124936 42.2097564, -72.612022 42.2095019)",,,
8766872,2,John Street,residential,14.6,True,False,171.23299999999998,"LINESTRING (-72.607037 42.207646, -72.6069724 42.2076116, -72.6066843 42.2074578, -72.6064929 42.2073556, -72.606425 42.2073214, -72.606248 42.207225, -72.6057198 42.2069359, -72.6054455 42.2067859, -72.605358 42.206738)",,,
664493466,2,High Street,secondary,21.3,True,False,78.592,"LINESTRING (-72.607037 42.207646, -72.606994 42.2076908, -72.6065454 42.208158, -72.606484 42.208222)",,,
8768473,2,Elm Street,residential,15.2,True,False,153.588,"LINESTRING (-72.609165 42.209669, -72.6092261 42.2096064, -72.6097914 42.2090268, -72.6101981 42.2086099, -72.6102571 42.2085494)",,,
95194510,2,Hampden Street,tertiary,16.8,False,False,94.444,"LINESTRING (-72.609165 42.209669, -72.6091063 42.2096369, -72.6087139 42.2094219, -72.6083106 42.209201, -72.608243 42.209164)",,,
664493366,2,Hampden Street,tertiary,16.8,False,True,88.62699999999998,"LINESTRING (-72.609165 42.209669, -72.6092303 42.2097038, -72.6096085 42.2099057, -72.6099648 42.2100959, -72.610038 42.210135)",,,
8767635,2,Appleton Street,tertiary,18.3,False,False,83.326,"LINESTRING (-72.610568 42.205327, -72.610102 42.205069, -72.609742 42.204895)",MA 141,,
8767635,2,Appleton Street,tertiary,18.3,False,True,94.64699999999999,"LINESTRING (-72.610568 42.205327, -72.6109342 42.2055291, -72.610972 42.20555, -72.611492 42.205833)",MA 141,,
663362509,2,Maple Street,secondary,18.3,True,False,152.332,"LINESTRING (-72.610568 42.205327, -72.6111308 42.2047491, -72.6112386 42.2046348, -72.61165 42.204216)",,,
8768177,2,Middle Street,residential,16.8,False,True,88.431,"LINESTRING (-72.603675 42.203285, -72.6037664 42.2033341, -72.6041194 42.2035238, -72.6044387 42.2036954, -72.604544 42.203752)",,,
850546164,2,Main Street,secondary,18.3,False,False,153.011,"LINESTRING (-72.603675 42.203285, -72.603555 42.203407, -72.603406 42.203556, -72.603289 42.203681, -72.603155 42.203876, -72.6029789 42.2040998, -72.602959 42.204125, -72.6027467 42.2044058, -72.602708 42.204457)",MA 116,,
8766846,2,Maple Street,residential,18.3,False,True,120.453,"LINESTRING (-72.605349 42.210654, -72.6053883 42.2106133, -72.6054654 42.2105335, -72.6056297 42.2103634, -72.6061405 42.2098346, -72.6062 42.209773)",,,
8767633,2,Saint Kolbe Drive,residential,15.2,False,True,252.79000000000005,"LINESTRING (-72.605349 42.210654, -72.6052862 42.2106214, -72.60482 42.210379, -72.604501 42.210213, -72.604442 42.210183, -72.604353 42.210107, -72.604272 42.210051, -72.60423 42.209967, -72.604204 42.209864, -72.6041755 42.2096669, -72.60417 42.209629, -72.604142 42.2094226, -72.604144 42.209359, -72.604144 42.209338, -72.604172 42.209287, -72.6042171 42.2092438, -72.604263 42.209189, -72.6045013 42.2089507, -72.604563 42.208889)",,,
8768209,2,Maple Street,residential,12.2,False,False,91.641,"LINESTRING (-72.605349 42.210654, -72.6048839 42.2111539, -72.6047677 42.2112293, -72.6047103 42.2112552, -72.6046449 42.2112763)",,,
664493371,2,Saint Kolbe Drive,residential,15.2,False,False,94.44300000000001,"LINESTRING (-72.605349 42.210654, -72.6060254 42.2110222, -72.606273 42.211157)",,,
664493364,2,Elm Street,residential,15.2,True,False,152.951,"LINESTRING (-72.608085 42.210788, -72.608155 42.2107155, -72.6091165 42.2097192, -72.609165 42.209669)",,,
664493367,2,Lyman Street,secondary,18.3,False,True,96.964,"LINESTRING (-72.608085 42.210788, -72.607743 42.210607, -72.6072195 42.2103221, -72.607133 42.210275)",,,
664493368,2,Lyman Street,secondary,18.3,False,False,84.66399999999999,"LINESTRING (-72.608085 42.210788, -72.608231 42.210864, -72.608794 42.211179, -72.6088688 42.2112167, -72.608913 42.211239)",,,
8767469,2,Elm Street,residential,14.9,True,False,153.179,"LINESTRING (-72.612419 42.206333, -72.613513 42.205219)",,,
8767635,2,Appleton Street,tertiary,18.3,False,False,94.451,"LINESTRING (-72.612419 42.206333, -72.611786 42.205993, -72.611492 42.205833)",MA 141,,
8767635,2,Appleton Street,tertiary,18.3,False,True,89.48599999999999,"LINESTRING (-72.612419 42.206333, -72.612846 42.206561, -72.6128622 42.2065699, -72.613296 42.206808)",MA 141,,
664493363,2,Walnut Street,residential,18.3,True,False,153.803,"LINESTRING (-72.610038 42.210135, -72.6099795 42.2101924, -72.6096277 42.2105376, -72.609441 42.2107217, -72.6092957 42.2108649, -72.6090718 42.2110856, -72.6089852 42.2111693, -72.608913 42.211239)",,,
664493365,2,Hampden Street,tertiary,16.8,False,True,90.341,"LINESTRING (-72.610038 42.210135, -72.6101125 42.2101763, -72.6108494 42.2105851, -72.610916 42.210622)",,,
664493366,2,Hampden Street,tertiary,16.8,False,False,88.62700000000001,"LINESTRING (-72.610038 42.210135, -72.6099648 42.2100959, -72.6096085 42.2099057, -72.6092303 42.2097038, -72.609165 42.209669)",,,
8768445,1,Hampden Street,tertiary,16.8,True,False,51.662,"LINESTRING (-72.61143 42.210873, -72.611577 42.211042, -72.6115893 42.2110921, -72.611609 42.211172, -72.611575 42.211301)",,,
664493365,2,Hampden Street,tertiary,16.8,False,False,50.705000000000005,"LINESTRING (-72.61143 42.210873, -72.6113776 42.2108474, -72.6109955 42.2106608, -72.610916 42.210622)",,,
664493372,2,Lyman Street,secondary,18.3,False,False,83.305,"LINESTRING (-72.605393 42.209322, -72.6054771 42.2093769, -72.605508 42.209397, -72.6061342 42.2097372, -72.606167 42.209755, -72.6062 42.209773)",,,
664493373,2,Lyman Street,secondary,18.3,False,True,83.636,"LINESTRING (-72.605393 42.209322, -72.605372 42.209308, -72.6050448 42.209143, -72.605017 42.209129, -72.6047666 42.2089963, -72.604563 42.208889)",,,
414932159,2,Dwight Street,tertiary,18.3,False,True,109.807,"LINESTRING (-72.607583 42.207101, -72.6075025 42.2070576, -72.6070072 42.2067908, -72.60695 42.20676, -72.606505 42.20652)",,,
664493466,2,High Street,secondary,21.3,True,False,75.466,"LINESTRING (-72.607583 42.207101, -72.6075226 42.207161, -72.607076 42.207605, -72.607037 42.207646)",,,
664493483,2,Dwight Street,tertiary,18.3,False,True,84.916,"LINESTRING (-72.607583 42.207101, -72.6076815 42.2071548, -72.6083397 42.207514, -72.608413 42.207554)",,,
8767401,2,Front Street,residential,15.2,False,True,76.837,"LINESTRING (-72.603738 42.208425, -72.604277 42.207861)",,,
664493373,2,Lyman Street,secondary,18.3,False,False,85.32000000000001,"LINESTRING (-72.603738 42.208425, -72.604028 42.20859, -72.6045042 42.2088567, -72.604553 42.208884, -72.604563 42.208889)",,,
8766681,2,Division Street,residential,14.9,False,True,41.454,"LINESTRING (-72.6088399 42.2051888, -72.6091679 42.2053666, -72.609246 42.205409)",,,
8767706,2,Chestnut Street,residential,14.6,True,False,153.686,"LINESTRING (-72.608243 42.209164, -72.6081896 42.2092174, -72.6077089 42.2096986, -72.6072025 42.2102054, -72.607133 42.210275)",,,
95194510,2,Hampden Street,tertiary,16.8,False,False,95.438,"LINESTRING (-72.608243 42.209164, -72.608223 42.209153, -72.6081428 42.2091094, -72.607405 42.2087082, -72.6073876 42.2086987, -72.607309 42.208656)",,,
