osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,maxspeed,access
23467108,residential,False,False,17.575,,"LINESTRING (-73.8065462 40.8947812, -73.8067179 40.894691)",,,,
23515847,residential,True,False,93.327,Esplanade,"LINESTRING (-73.8065462 40.8947812, -73.8071793 40.8954707)",,,,
23467108,residential,False,True,17.575,,"LINESTRING (-73.8067179 40.894691, -73.8065462 40.8947812)",,,,
23523946,residential,True,False,235.07900000000004,Esplanade,"LINESTRING (-73.8067179 40.894691, -73.8061751 40.8941105, -73.8058713 40.8937339, -73.805557 40.8933989, -73.8054195 40.8932687, -73.8051832 40.893045, -73.8050963 40.8929715)",,,,
23470238,tertiary_link,False,False,19.891,,"LINESTRING (-73.8106675 40.8978847, -73.8107557 40.8977187)",,,,
667551656,tertiary,True,False,149.25099999999998,Esplanade,"LINESTRING (-73.8106675 40.8978847, -73.8109452 40.8979819, -73.811589 40.898237, -73.8121314 40.8984207, -73.8122729 40.8984547)",,,,
23470238,tertiary_link,False,True,19.891,,"LINESTRING (-73.8107557 40.8977187, -73.8106675 40.8978847)",,,,
667551655,tertiary,True,False,144.364,Esplanade,"LINESTRING (-73.8107557 40.8977187, -73.8102872 40.8975301, -73.8099422 40.8973557, -73.8098143 40.8972911, -73.8097301 40.8972374, -73.8093038 40.8970289)",,,,
119648987,primary,False,False,108.821,Boston Post Road,"LINESTRING (-73.8122815 40.8933984, -73.8119937 40.8935087, -73.8118803 40.8935553, -73.8111399 40.8938598)",2,US 1,,
120350247,tertiary,False,True,191.16,Wolfs Lane,"LINESTRING (-73.8122815 40.8933984, -73.8123266 40.8934975, -73.812391 40.8936531, -73.8124571 40.8938596, -73.8125003 40.894007, -73.8125156 40.8940937, -73.8125204 40.8942558, -73.8124947 40.8946868, -73.8124674 40.8950931)",,,30 mph,
23536831,residential,False,False,137.802,Plymouth Street,"LINESTRING (-73.8111399 40.8938598, -73.8103692 40.892766)",,,,
119648987,primary,False,False,87.981,Boston Post Road,"LINESTRING (-73.8111399 40.8938598, -73.8102229 40.8942413)",2,US 1,,
119648987,primary,False,True,108.82100000000001,Boston Post Road,"LINESTRING (-73.8111399 40.8938598, -73.8118803 40.8935553, -73.8119937 40.8935087, -73.8122815 40.8933984)",2,US 1,,
23523666,residential,False,True,59.767,Ely Avenue,"LINESTRING (-73.8102229 40.8942413, -73.8104978 40.894737)",,,30 mph,
119648987,primary,False,True,87.981,Boston Post Road,"LINESTRING (-73.8102229 40.8942413, -73.8111399 40.8938598)",2,US 1,,
