osmid,oneway,name,highway,reversed,length,lanes,geometry,ref,maxspeed,bridge
9908337,False,South Duluth Avenue,residential,False,144.71,,"LINESTRING (-96.7342112 43.5472904, -96.734206 43.545989)",,,
237756306,False,West 9th Street,residential,True,115.856,1,"LINESTRING (-96.7342112 43.5472904, -96.7334993 43.5472912, -96.7327737 43.5472921)",,,
794174359,False,North Duluth Avenue,residential,False,144.729,,"LINESTRING (-96.7342112 43.5472904, -96.7342201 43.5479188, -96.7342224 43.5480756, -96.7342247 43.5482393, -96.734227 43.548403, -96.7342297 43.5485919)",,,
794174359,False,North Duluth Avenue,residential,False,146.422,,"LINESTRING (-96.7342297 43.5485919, -96.7342284 43.5499087)",,,
236382034,False,West 8th Street,tertiary,True,117.247,2,"LINESTRING (-96.7342297 43.5485919, -96.7335046 43.548593, -96.7327749 43.5485942)",,,
794174359,False,North Duluth Avenue,residential,True,144.72899999999998,,"LINESTRING (-96.7342297 43.5485919, -96.734227 43.548403, -96.7342247 43.5482393, -96.7342224 43.5480756, -96.7342201 43.5479188, -96.7342112 43.5472904)",,,
794174359,False,North Duluth Avenue,residential,True,146.422,,"LINESTRING (-96.7342284 43.5499087, -96.7342297 43.5485919)",,,
9907470,False,West 7th Street,residential,True,116.15700000000001,,"LINESTRING (-96.7342284 43.5499087, -96.733502 43.5499087, -96.7327871 43.5499104)",,,
794174359,False,North Duluth Avenue,residential,False,144.53300000000002,,"LINESTRING (-96.7342284 43.5499087, -96.734226 43.5508229, -96.7342271 43.5509671, -96.7342283 43.5511268, -96.7342289 43.5512085)",,,
237756569,False,West 6th Street,secondary,False,5.73,2,"LINESTRING (-96.7342289 43.5512085, -96.7343 43.5512086)",,,
237756569,False,West 6th Street,secondary,True,114.06800000000001,2,"LINESTRING (-96.7342289 43.5512085, -96.7341529 43.5512087, -96.7335194 43.55121, -96.7333874 43.5512098, -96.7329219 43.5512093, -96.7328135 43.5512092)",,,
794174359,False,North Duluth Avenue,residential,True,144.53300000000002,,"LINESTRING (-96.7342289 43.5512085, -96.7342283 43.5511268, -96.7342271 43.5509671, -96.734226 43.5508229, -96.7342284 43.5499087)",,,
893327417,True,East 11th Street,primary,False,65.486,,"LINESTRING (-96.7268024 43.5446897, -96.726685 43.5446896, -96.7259899 43.5446892)",I 229 Business;SD 42,20 mph,
893367437,False,South Phillips Avenue,tertiary,False,137.238,2,"LINESTRING (-96.7268024 43.5446897, -96.7268019 43.5445985, -96.7267963 43.5435409, -96.7267959 43.5434555)",,15 mph,
893375137,False,South Phillips Avenue,tertiary,True,145.602,2,"LINESTRING (-96.7268024 43.5446897, -96.7268009 43.544767, -96.7267999 43.5448162, -96.7267762 43.545999)",,15 mph,
9905075,True,South Main Avenue,tertiary,False,138.126,3,"LINESTRING (-96.728291 43.5446947, -96.728291 43.5446043, -96.7282911 43.5434525)",,,
894216242,True,West 11th Street,primary,False,119.98,3,"LINESTRING (-96.728291 43.5446947, -96.7281682 43.5446943, -96.7275367 43.5446922, -96.7269478 43.5446902, -96.7268024 43.5446897)",I 229 Business;SD 42,20 mph,
143012058,True,West 11th Street,primary,False,120.705,3,"LINESTRING (-96.7297886 43.5446922, -96.72953 43.5446926, -96.7294336 43.5446928, -96.7283828 43.5446945, -96.728291 43.5446947)",I 229 Business;SD 42,20 mph,
237756307,True,South Dakota Avenue,tertiary,False,144.757,3,"LINESTRING (-96.7297886 43.5446922, -96.7297948 43.5454336, -96.7297987 43.5459031, -96.7297995 43.545994)",,,
143012045,False,South Minnesota Avenue,primary,True,145.576,4,"LINESTRING (-96.7313023 43.5446891, -96.7313027 43.5451712, -96.731303 43.5454414, -96.7313034 43.5459011, -96.7313035 43.5459983)",I 229 Business;SD 115,30 mph,
143012058,True,West 11th Street,primary,False,122.00200000000001,3,"LINESTRING (-96.7313023 43.5446891, -96.7307456 43.5446903, -96.7305354 43.5446907, -96.7297886 43.5446922)",I 229 Business;SD 42,20 mph,
893361516,False,South Minnesota Avenue,primary,True,137.192,4,"LINESTRING (-96.7313023 43.5446891, -96.7313026 43.5440707, -96.7313027 43.5439385, -96.731303 43.5434553)",I 229 Business;SD 115,30 mph,
9907753,False,South Spring Avenue,residential,True,146.78400000000002,,"LINESTRING (-96.732761 43.544677, -96.7327604 43.544924, -96.7327592 43.5454496, -96.7327589 43.5455836, -96.7327618 43.5456211, -96.7327582 43.5458954, -96.732758 43.545997)",,,
608776445,False,South Spring Avenue,residential,False,135.791,,"LINESTRING (-96.732761 43.544677, -96.732761 43.5444787, -96.7327611 43.544132, -96.7327611 43.5439463, -96.7327612 43.5434558)",,,
608776446,True,West 11th Street,primary,False,117.576,3,"LINESTRING (-96.732761 43.544677, -96.7320482 43.5446829, -96.7319091 43.5446841, -96.7313023 43.5446891)",I 29 Business;SD 42,20 mph,
9908337,False,South Duluth Avenue,residential,False,136.087,,"LINESTRING (-96.7342051 43.5446794, -96.7342043 43.544481, -96.7342031 43.5441932, -96.7342021 43.5439482, -96.7342006 43.54357, -96.7341701 43.5434577)",,,
9908337,False,South Duluth Avenue,residential,True,145.621,,"LINESTRING (-96.7342051 43.5446794, -96.7342054 43.5450728, -96.7342058 43.5456405, -96.7342059 43.545801, -96.734206 43.545989)",,,
236821661,True,West 11th Street,primary,False,116.392,3,"LINESTRING (-96.7342051 43.5446794, -96.7334832 43.5446782, -96.732761 43.544677)",I 29 Business;SD 42,30 mph,
9905429,False,South Mall Avenue,unclassified,True,145.566,2,"LINESTRING (-96.7259899 43.5446892, -96.7259946 43.5459983)",,,
893327417,True,East 11th Street,primary,False,54.235,,"LINESTRING (-96.7259899 43.5446892, -96.7258257 43.5446887, -96.725317 43.544687)",I 229 Business;SD 42,20 mph,
9903487,True,East 11th Street,primary,False,120.959,,"LINESTRING (-96.725317 43.544687, -96.7250103 43.5446849, -96.7247628 43.5446832, -96.7239615 43.5446776, -96.7238163 43.5446766)",I 229 Business;SD 42,20 mph,
9904937,False,South 1st Avenue,residential,True,136.659,,"LINESTRING (-96.725317 43.544687, -96.7253167 43.5445054, -96.7253167 43.5444721, -96.7253164 43.544303, -96.7253161 43.5441183, -96.7253159 43.5439427, -96.7253155 43.5436405, -96.7253153 43.5435001, -96.7253152 43.543458)",,,
893327416,False,South 1st Avenue,residential,False,145.43800000000002,,"LINESTRING (-96.725317 43.544687, -96.7253046 43.5447993, -96.7253067 43.5453562, -96.7253074 43.5455356, -96.7253084 43.5458027, -96.7253091 43.5459946)",,,
237756304,False,South 2nd Avenue,secondary,False,135.78,4,"LINESTRING (-96.7238163 43.5446766, -96.7238161 43.5446026, -96.7238158 43.544521, -96.7238153 43.5443713, -96.7238144 43.5441195, -96.7238124 43.5435294, -96.7238122 43.5434555)",,,
893394214,False,South 2nd Avenue,primary,True,34.581,4,"LINESTRING (-96.7238163 43.5446766, -96.7238159 43.5447756, -96.7238149 43.5449876)",,,
9904192,False,West 9th Street,tertiary,True,120.046,2,"LINESTRING (-96.731299 43.5472883, -96.7311696 43.5472887, -96.7306762 43.5472903, -96.7305596 43.5472907, -96.7302381 43.5472917, -96.7299224 43.5472927, -96.7298095 43.5472931)",,,
9904584,False,South Minnesota Avenue,primary,False,143.442,,"LINESTRING (-96.731299 43.5472883, -96.7312993 43.54719, -96.7313008 43.5467591, -96.7313021 43.5463857, -96.7313032 43.5460936, -96.7313035 43.5459983)",SD 115,,
237756306,False,West 9th Street,residential,False,118.853,1,"LINESTRING (-96.731299 43.5472883, -96.7314459 43.5472887, -96.7320562 43.5472903, -96.7327737 43.5472921)",,,
893375141,False,North Minnesota Avenue,primary,False,147.13299999999998,4,"LINESTRING (-96.731299 43.5472883, -96.7312992 43.5473747, -96.7313003 43.547853, -96.7313005 43.5479391, -96.7313019 43.5485159, -96.7313021 43.5486115)",SD 115,30 mph,
9903730,False,North Minnesota Avenue,primary,False,144.34199999999998,4,"LINESTRING (-96.7313021 43.5486115, -96.7313024 43.5487181, -96.7313034 43.5491749, -96.7313052 43.5499096)",SD 115,30 mph,
9905449,True,West 8th Street,secondary,False,120.388,2,"LINESTRING (-96.7313021 43.5486115, -96.7311762 43.5485812, -96.7311269 43.5485694, -96.7305595 43.5485706, -96.7299397 43.5485719, -96.7298177 43.5485722)",,,
236382034,False,West 8th Street,tertiary,False,118.714,2,"LINESTRING (-96.7313021 43.5486115, -96.73147 43.5486096, -96.7318729 43.548605, -96.7320617 43.5486028, -96.7322316 43.5486008, -96.7323279 43.5485996, -96.7325374 43.5485971, -96.7327749 43.5485942)",,,
893375141,False,North Minnesota Avenue,primary,True,147.133,4,"LINESTRING (-96.7313021 43.5486115, -96.7313019 43.5485159, -96.7313005 43.5479391, -96.7313003 43.547853, -96.7312992 43.5473747, -96.731299 43.5472883)",SD 115,30 mph,
9903730,False,North Minnesota Avenue,primary,False,145.011,4,"LINESTRING (-96.7313052 43.5499096, -96.7313058 43.5501435, -96.7313059 43.5501852, -96.7313076 43.5504956, -96.7313068 43.5505587, -96.7313069 43.5506062, -96.7313075 43.5508772, -96.7313081 43.5511264, -96.7313083 43.5512137)",SD 115,30 mph,
9903730,False,North Minnesota Avenue,primary,True,144.34199999999998,4,"LINESTRING (-96.7313052 43.5499096, -96.7313034 43.5491749, -96.7313024 43.5487181, -96.7313021 43.5486115)",SD 115,30 mph,
9907470,False,West 7th Street,residential,False,119.429,,"LINESTRING (-96.7313052 43.5499096, -96.7317219 43.5499087, -96.7320688 43.5499079, -96.7327871 43.5499104)",,,
9903730,False,North Minnesota Avenue,primary,True,145.011,4,"LINESTRING (-96.7313083 43.5512137, -96.7313081 43.5511264, -96.7313075 43.5508772, -96.7313069 43.5506062, -96.7313068 43.5505587, -96.7313076 43.5504956, -96.7313059 43.5501852, -96.7313058 43.5501435, -96.7313052 43.5499096)",SD 115,30 mph,
237756569,False,West 6th Street,secondary,False,121.305,2,"LINESTRING (-96.7313083 43.5512137, -96.731474 43.5512132, -96.7320884 43.5512114, -96.7326982 43.5512095, -96.7328135 43.5512092)",,,
1254927101,False,West 6th Street,tertiary,True,118.083,2,"LINESTRING (-96.7313083 43.5512137, -96.7311771 43.5512143, -96.7305985 43.5512168, -96.7304499 43.5512175, -96.7299578 43.5512202, -96.7298431 43.5512202)",,,
9905660,False,North Phillips Avenue,tertiary,True,144.058,2,"LINESTRING (-96.7268366 43.5512245, -96.7268316 43.5507475, -96.7268268 43.550292, -96.7268244 43.550059, -96.726823 43.549929)",,20 mph,
237756562,False,East 6th Street,tertiary,True,86.63000000000001,2,"LINESTRING (-96.7268366 43.5512245, -96.7267583 43.5512236, -96.7260858 43.5512161, -96.7260531 43.5512157, -96.7258976 43.5512141, -96.7257618 43.551212)",,,
1254927101,False,West 6th Street,tertiary,False,121.601,2,"LINESTRING (-96.7268366 43.5512245, -96.7269643 43.5512246, -96.7274176 43.551225, -96.7275928 43.5512252, -96.7282225 43.5512253, -96.7283455 43.5512253)",,,
9905295,True,North Main Avenue,tertiary,False,281.79499999999996,3,"LINESTRING (-96.7283455 43.5512253, -96.7283448 43.551132, -96.7283403 43.5504859, -96.7283399 43.5504252, -96.7283391 43.5503198, -96.7283376 43.5501099, -96.7283373 43.5500662, -96.7283346 43.5496842, -96.7283338 43.5495648, -96.7283297 43.548989, -96.7283287 43.5488404, -96.7283281 43.5487637, -96.7283276 43.5486911)",,,
1254927101,False,West 6th Street,tertiary,False,120.691,2,"LINESTRING (-96.7283455 43.5512253, -96.7284563 43.5512249, -96.7290593 43.5512229, -96.7297104 43.5512208, -96.7298431 43.5512202)",,,
1254927101,False,West 6th Street,tertiary,True,121.601,2,"LINESTRING (-96.7283455 43.5512253, -96.7282225 43.5512253, -96.7275928 43.5512252, -96.7274176 43.551225, -96.7269643 43.5512246, -96.7268366 43.5512245)",,,
1254927101,False,West 6th Street,tertiary,False,118.083,2,"LINESTRING (-96.7298431 43.5512202, -96.7299578 43.5512202, -96.7304499 43.5512175, -96.7305985 43.5512168, -96.7311771 43.5512143, -96.7313083 43.5512137)",,,
1254927101,False,West 6th Street,tertiary,True,120.691,2,"LINESTRING (-96.7298431 43.5512202, -96.7297104 43.5512208, -96.7290593 43.5512229, -96.7284563 43.5512249, -96.7283455 43.5512253)",,,
237756569,False,West 6th Street,secondary,False,114.06800000000001,2,"LINESTRING (-96.7328135 43.5512092, -96.7329219 43.5512093, -96.7333874 43.5512098, -96.7335194 43.55121, -96.7341529 43.5512087, -96.7342289 43.5512085)",,,
237756569,False,West 6th Street,secondary,True,121.30499999999999,2,"LINESTRING (-96.7328135 43.5512092, -96.7326982 43.5512095, -96.7320884 43.5512114, -96.731474 43.5512132, -96.7313083 43.5512137)",,,
1238480849,False,North Spring Avenue,residential,True,144.468,,"LINESTRING (-96.7328135 43.5512092, -96.7328041 43.5511292, -96.7328011 43.551104, -96.7327918 43.550311, -96.7327871 43.5499104)",,,
237756306,False,West 9th Street,residential,False,115.856,1,"LINESTRING (-96.7327737 43.5472921, -96.7334993 43.5472912, -96.7342112 43.5472904)",,,
237756306,False,West 9th Street,residential,True,118.853,1,"LINESTRING (-96.7327737 43.5472921, -96.7320562 43.5472903, -96.7314459 43.5472887, -96.731299 43.5472883)",,,
