osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,access
17163835,Coggswell Street,residential,False,False,140.37,"LINESTRING (-71.8317545 41.3778725, -71.8317181 41.3779729, -71.8317085 41.3779993, -71.8313925 41.3785154, -71.8311332 41.3790437)",,,,
"[341619161, 659809716]",West Broad Street,primary,False,False,32.576,"LINESTRING (-71.8317545 41.3778725, -71.8316436 41.3778449, -71.8313871 41.3777735)",2,US 1,yes,
17163835,Coggswell Street,residential,False,True,140.37,"LINESTRING (-71.8311332 41.3790437, -71.8313925 41.3785154, -71.8317085 41.3779993, -71.8317181 41.3779729, -71.8317545 41.3778725)",,,,
19361692,Highland Avenue,residential,False,False,296.337,"LINESTRING (-71.823181 41.375141, -71.8231415 41.3752332, -71.822983 41.375603, -71.822951 41.375696, -71.822731 41.376331, -71.8227159 41.3763714, -71.822403 41.377209, -71.8223673 41.3772943, -71.822197 41.377701)",,,,
121787397,Granite Street,primary,False,False,30.704,"LINESTRING (-71.823181 41.375141, -71.82328 41.375191, -71.823494 41.375286)",2,US 1,,
121787397,Granite Street,primary,False,True,88.912,"LINESTRING (-71.823181 41.375141, -71.8231126 41.3751069, -71.822906 41.375004, -71.822731 41.374908, -71.822304 41.374687)",2,US 1,,
19361692,Highland Avenue,residential,False,True,296.33700000000005,"LINESTRING (-71.822197 41.377701, -71.8223673 41.3772943, -71.822403 41.377209, -71.8227159 41.3763714, -71.822731 41.376331, -71.822951 41.375696, -71.822983 41.375603, -71.8231415 41.3752332, -71.823181 41.375141)",,,,
19394688,Park Avenue,residential,False,False,88.338,"LINESTRING (-71.822197 41.377701, -71.822746 41.377842, -71.823196 41.377964)",,,,
19370948,High Street,secondary,True,False,37.61999999999999,"LINESTRING (-71.8304708 41.3777975, -71.8304832 41.3777415, -71.8305088 41.377704, -71.8305479 41.377652, -71.8305891 41.3776318, -71.8306282 41.3776202, -71.8306795 41.3776067, -71.8307727 41.3775982)",,,,
584440944,High Street,secondary,False,True,195.594,"LINESTRING (-71.8304708 41.3777975, -71.8304285 41.3779495, -71.8304222 41.377972, -71.8304127 41.3779985, -71.830391 41.378059, -71.8303778 41.3781027, -71.8303567 41.3781727, -71.830284 41.378414, -71.830185 41.378647, -71.8301067 41.3788019, -71.8300672 41.37888, -71.829865 41.37928, -71.8297399 41.3794624)",2,,,
57717444,High Street,secondary,False,False,136.99200000000002,"LINESTRING (-71.8297399 41.3794624, -71.8295473 41.3795197, -71.8292809 41.379599, -71.8291581 41.3796388, -71.8289271 41.3797124, -71.8287131 41.3797772, -71.8283111 41.3798988, -71.8282191 41.3799266)",2,,,
584440944,High Street,secondary,False,False,195.59399999999997,"LINESTRING (-71.8297399 41.3794624, -71.829865 41.37928, -71.8300672 41.37888, -71.8301067 41.3788019, -71.830185 41.378647, -71.830284 41.378414, -71.8303567 41.3781727, -71.8303778 41.3781027, -71.830391 41.378059, -71.8304127 41.3779985, -71.8304222 41.377972, -71.8304285 41.3779495, -71.8304708 41.3777975)",2,,,
584440948,Canal Street,tertiary,False,True,110.715,"LINESTRING (-71.8297399 41.3794624, -71.829735 41.379513, -71.8297411 41.3795591, -71.82975 41.379627, -71.829758 41.37965, -71.8301394 41.3803138, -71.8301707 41.3803942)",,,,
19392658,Alba Inn Road,residential,False,False,162.48000000000002,"LINESTRING (-71.8282191 41.3799266, -71.828575 41.380547, -71.828606 41.380589, -71.828667 41.380623, -71.829501 41.380355)",,,,
57717444,High Street,secondary,False,False,197.036,"LINESTRING (-71.8282191 41.3799266, -71.8280519 41.379979, -71.8279413 41.3800065, -71.827367 41.380173, -71.826863 41.380331, -71.826446 41.380461, -71.8262089 41.3805312, -71.826027 41.380585)",2,,,
57717444,High Street,secondary,False,True,136.99200000000002,"LINESTRING (-71.8282191 41.3799266, -71.8283111 41.3798988, -71.8287131 41.3797772, -71.8289271 41.3797124, -71.8291581 41.3796388, -71.8292809 41.379599, -71.8295473 41.3795197, -71.8297399 41.3794624)",2,,,
19396579,Grove Avenue,primary,False,True,245.718,"LINESTRING (-71.826027 41.380585, -71.8260855 41.3803967, -71.826096 41.380363, -71.826187 41.380024, -71.8263694 41.3792465, -71.826401 41.379112, -71.8264677 41.3789427, -71.8265 41.378841, -71.8265823 41.3786997, -71.8266459 41.3785906, -71.826729 41.378448)",,RI 3,,
57717444,High Street,secondary,False,True,197.036,"LINESTRING (-71.826027 41.380585, -71.8262089 41.3805312, -71.826446 41.380461, -71.826863 41.380331, -71.827367 41.380173, -71.8279413 41.3800065, -71.8280519 41.379979, -71.8282191 41.3799266)",2,,,
584440969,High Street,primary,False,False,108.135,"LINESTRING (-71.826027 41.380585, -71.825981 41.380703, -71.825806 41.380978, -71.825748 41.3811173, -71.82571 41.3812086, -71.8256176 41.3814313, -71.8255899 41.3814981)",2,RI 3,,
584440969,High Street,primary,False,False,14.406,"LINESTRING (-71.8255899 41.3814981, -71.8255232 41.3816176)",2,RI 3,,
19372393,Dixon Street,residential,False,False,110.43,"LINESTRING (-71.8255899 41.3814981, -71.8256832 41.3815163, -71.826613 41.3816977, -71.8268709 41.381748)",,,,
584440969,High Street,primary,False,True,108.13499999999999,"LINESTRING (-71.8255899 41.3814981, -71.8256176 41.3814313, -71.82571 41.3812086, -71.825748 41.3811173, -71.825806 41.380978, -71.825981 41.380703, -71.826027 41.380585)",2,RI 3,,
584440969,High Street,primary,False,True,14.406,"LINESTRING (-71.8255232 41.3816176, -71.8255899 41.3814981)",2,RI 3,,
19387018,Narragansett Avenue,residential,False,True,79.936,"LINESTRING (-71.8255232 41.3816176, -71.8254333 41.3815884, -71.824928 41.381424, -71.824631 41.381359)",,,,
584440939,Broad Street,primary,True,False,18.262,"LINESTRING (-71.8307727 41.3775982, -71.830967 41.3776738)",2,US 1,,
19371497,Chestnut Street,residential,False,False,293.84499999999997,"LINESTRING (-71.8263972 41.3732164, -71.8261549 41.3741893, -71.8260578 41.3745793, -71.8260363 41.3746657, -71.825989 41.374828, -71.825859 41.37534, -71.825752 41.375732, -71.825706 41.375805)",,,,
19386395,School Street,tertiary,False,False,206.55400000000003,"LINESTRING (-71.8263972 41.3732164, -71.826698 41.3732449, -71.8268586 41.3732512, -71.82724 41.3732661, -71.8277417 41.3732971, -71.8282971 41.3733314, -71.8284095 41.3733361, -71.828865 41.3733552)",,,,
19386395,School Street,tertiary,False,True,47.108000000000004,"LINESTRING (-71.8263972 41.3732164, -71.826202 41.373177, -71.826027 41.373154, -71.825844 41.373135)",,,,
19371497,Chestnut Street,residential,False,False,58.428000000000004,"LINESTRING (-71.825706 41.375805, -71.8254328 41.3762286, -71.825401 41.376278)",,,,
19371497,Chestnut Street,residential,False,True,293.845,"LINESTRING (-71.825706 41.375805, -71.825752 41.375732, -71.825859 41.37534, -71.825989 41.374828, -71.8260363 41.3746657, -71.8260578 41.3745793, -71.8261549 41.3741893, -71.8263972 41.3732164)",,,,
19377617,Chestnut Court,residential,False,False,176.536,"LINESTRING (-71.825706 41.375805, -71.8257791 41.3758316, -71.825963 41.3758985, -71.826279 41.375996, -71.826324 41.376026, -71.826614 41.37627, -71.826668 41.376308, -71.826965 41.376362, -71.827179 41.375931)",,,,
121787397,Granite Street,primary,False,False,21.569,"LINESTRING (-71.825401 41.376278, -71.825584 41.376415)",2,US 1,,
121787397,Granite Street,primary,False,True,21.026,"LINESTRING (-71.825401 41.376278, -71.825218 41.376148)",2,US 1,,
19371497,Chestnut Street,residential,False,True,58.428000000000004,"LINESTRING (-71.825401 41.376278, -71.8254328 41.3762286, -71.825706 41.375805)",,,,
19372393,Dixon Street,residential,False,False,98.263,"LINESTRING (-71.8268709 41.381748, -71.8273641 41.3818432, -71.8275282 41.3818763, -71.8280097 41.3819734)",,,,
19372393,Dixon Street,residential,False,True,110.43,"LINESTRING (-71.8268709 41.381748, -71.826613 41.3816977, -71.8256832 41.3815163, -71.8255899 41.3814981)",,,,
19372393,Dixon Street,residential,False,True,98.263,"LINESTRING (-71.8280097 41.3819734, -71.8275282 41.3818763, -71.8273641 41.3818432, -71.8268709 41.381748)",,,,
"[584440960, 19378714, 584440955]",Railroad Avenue,tertiary,False,"[False, True]",253.82899999999998,"LINESTRING (-71.8280097 41.3819734, -71.828239 41.38187, -71.8282858 41.3818471, -71.828575 41.381706, -71.828712 41.381626, -71.828918 41.381489, -71.829334 41.381164, -71.8295862 41.3809289, -71.8297796 41.3807622, -71.829939 41.3806191, -71.8299866 41.3805757, -71.8300972 41.3804749, -71.8301707 41.3803942)",2,,,
121787397,Granite Street,primary,False,False,73.892,"LINESTRING (-71.823494 41.375286, -71.824226 41.37566)",2,US 1,,
121787397,Granite Street,primary,False,True,30.704,"LINESTRING (-71.823494 41.375286, -71.82328 41.375191, -71.823181 41.375141)",2,US 1,,
19373090,Main Street,secondary,True,False,41.279,"LINESTRING (-71.8312023 41.3754895, -71.831184 41.375626, -71.8311717 41.375722, -71.8311488 41.3757596, -71.831126 41.3757889, -71.8310704 41.3758352)",,RI 1A,,
91566579,Main Street,secondary,False,False,249.875,"LINESTRING (-71.8312023 41.3754895, -71.8311866 41.3753899, -71.8311834 41.3753651, -71.8311515 41.3751221, -71.8311441 41.3750637, -71.8311248 41.3749183, -71.8311233 41.3749065, -71.8309014 41.3736911, -71.8308346 41.3732596)",,RI 1A,,
121787441,Union Street,primary,True,False,192.24299999999997,"LINESTRING (-71.8310704 41.3758352, -71.830902 41.375874, -71.830437 41.37606, -71.830395 41.3760789, -71.830368 41.376091, -71.830315 41.376122, -71.830269 41.376167, -71.830177 41.376289, -71.830132 41.376373, -71.830048 41.376587, -71.830017 41.376644, -71.829948 41.376751, -71.8297688 41.3769629, -71.8297078 41.3770314, -71.8296597 41.3770869)",2,US 1,,
19376682,Broad Street,primary,False,False,81.999,"LINESTRING (-71.8296597 41.3770869, -71.8296218 41.3770683, -71.8294513 41.3769847, -71.8293986 41.3769589, -71.8292224 41.3768731, -71.828957 41.3767464, -71.828873 41.3767196, -71.8288194 41.3767104)",2,US 1,,
91566577,Broad Street,primary,True,False,44.242999999999995,"LINESTRING (-71.8296597 41.3770869, -71.8299443 41.3772289, -71.8299979 41.3772581, -71.8300995 41.3773091)",2,US 1,,
19373092,Union Street,primary,True,False,28.399,"LINESTRING (-71.8313701 41.3758881, -71.8313292 41.3758558, -71.831293 41.3758306, -71.8312717 41.3758197, -71.8312401 41.3758131, -71.8312013 41.3758132, -71.8311611 41.3758183, -71.8311198 41.375826, -71.8310704 41.3758352)",1,US 1,,
91566588,Main Street,secondary,True,False,46.751999999999995,"LINESTRING (-71.8313701 41.3758881, -71.8313588 41.3758089, -71.831276 41.375614, -71.8312023 41.3754895)",,RI 1A,,
19373321,Vose Street,residential,False,False,149.137,"LINESTRING (-71.822304 41.374687, -71.8222695 41.3747804, -71.822235 41.374874, -71.82209 41.37524, -71.821815 41.375977)",,,,
121787397,Granite Street,primary,False,False,88.912,"LINESTRING (-71.822304 41.374687, -71.822731 41.374908, -71.822906 41.375004, -71.8231126 41.3751069, -71.823181 41.375141)",2,US 1,,
19373321,Vose Street,residential,False,True,149.13699999999997,"LINESTRING (-71.821815 41.375977, -71.82209 41.37524, -71.822235 41.374874, -71.8222695 41.3747804, -71.822304 41.374687)",,,,
121787397,Granite Street,primary,False,True,73.892,"LINESTRING (-71.824226 41.37566, -71.823494 41.375286)",2,US 1,,
19396571,Summer Street,residential,False,False,270.225,"LINESTRING (-71.824226 41.37566, -71.8241921 41.3757358, -71.823196 41.377964)",,,,
121787397,Granite Street,primary,False,False,99.08500000000001,"LINESTRING (-71.824226 41.37566, -71.824814 41.375938, -71.825027 41.376034, -71.825218 41.376148)",2,US 1,,
121787397,Granite Street,primary,False,False,21.026,"LINESTRING (-71.825218 41.376148, -71.825401 41.376278)",2,US 1,,
19387441,Rocket Street,residential,False,True,246.552,"LINESTRING (-71.825218 41.376148, -71.8252119 41.376065, -71.825157 41.375317, -71.825142 41.375198, -71.825142 41.375141, -71.825119 41.375031, -71.825073 41.374699, -71.825073 41.374336, -71.825096 41.373936)",,,,
121787397,Granite Street,primary,False,True,99.08500000000001,"LINESTRING (-71.825218 41.376148, -71.825027 41.376034, -71.824814 41.375938, -71.824226 41.37566)",2,US 1,,
121787397,Granite Street,primary,False,True,21.569,"LINESTRING (-71.825584 41.376415, -71.825401 41.376278)",2,US 1,,
19386471,Spruce Street,residential,False,False,244.50900000000001,"LINESTRING (-71.825584 41.376415, -71.8255112 41.3764712, -71.825212 41.376702, -71.824852 41.37698, -71.82473 41.377106, -71.824615 41.37727, -71.824081 41.378262)",,,,
121787397,Granite Street,primary,False,False,86.087,"LINESTRING (-71.825584 41.376415, -71.826141 41.376843, -71.826256 41.376919, -71.8263212 41.3769554)",2,US 1,,
19393115,Newton Avenue,residential,False,False,50.917,"LINESTRING (-71.8267469 41.3771261, -71.8267075 41.3771855, -71.8264749 41.377536)",,,,
121787397,Granite Street,primary,False,False,63.767999999999994,"LINESTRING (-71.8267469 41.3771261, -71.8268265 41.3771407, -71.8272994 41.377234, -71.827423 41.3772434, -71.8274921 41.377244)",2,US 1,,
121787397,Granite Street,primary,False,True,40.406,"LINESTRING (-71.8267469 41.3771261, -71.826584 41.377071, -71.826515 41.377048, -71.826385 41.376991, -71.8263212 41.3769554)",2,US 1,,
19387018,Narragansett Avenue,residential,False,False,79.936,"LINESTRING (-71.824631 41.381359, -71.824928 41.381424, -71.8254333 41.3815884, -71.8255232 41.3816176)",,,,
19387018,Narragansett Avenue,residential,False,True,46.751,"LINESTRING (-71.824631 41.381359, -71.824471 41.381332, -71.824081 41.381279)",,,,
19396974,Canal Street,secondary,False,False,11.991,"LINESTRING (-71.831741 41.381195, -71.831619 41.381138)",,,,
19396974,Canal Street,secondary,False,True,11.991,"LINESTRING (-71.831619 41.381138, -71.831741 41.381195)",,,,
"[601396232, 19396974]",Canal Street,"['tertiary', 'secondary']",False,False,146.791,"LINESTRING (-71.831619 41.381138, -71.831245 41.380966, -71.8309609 41.3808104, -71.830864 41.38076, -71.8307258 41.380703, -71.8307102 41.3806966, -71.8305458 41.3806131, -71.8303145 41.3804958, -71.8302903 41.3804832, -71.8301707 41.3803942)",,,,
19386965,Main Street,primary,True,False,44.248,"LINESTRING (-71.830967 41.3776738, -71.8310105 41.3776162, -71.831088 41.377523, -71.831159 41.377439, -71.831245 41.377335)",,US 1,,
"[341619050, 121787372]",Broad Street,primary,True,False,36.845,"LINESTRING (-71.830967 41.3776738, -71.8310528 41.3777016, -71.8310726 41.377708, -71.8311704 41.3777323, -71.8313871 41.3777735)",1,US 1,yes,
"[19386970, 341619157]",Main Street,primary,True,False,54.76400000000001,"LINESTRING (-71.8313871 41.3777735, -71.8312979 41.3777157, -71.8312543 41.3776732, -71.8312185 41.3776238, -71.831204 41.3775813, -71.8311977 41.3775628, -71.831205 41.377471, -71.831245 41.377335)",1,US 1,yes,
"[341619161, 659809716]",West Broad Street,primary,False,True,32.576,"LINESTRING (-71.8313871 41.3777735, -71.8316436 41.3778449, -71.8317545 41.3778725)",2,US 1,yes,
19377617,Chestnut Court,residential,False,True,176.536,"LINESTRING (-71.827179 41.375931, -71.826965 41.376362, -71.826668 41.376308, -71.826614 41.37627, -71.826324 41.376026, -71.826279 41.375996, -71.825963 41.3758985, -71.8257791 41.3758316, -71.825706 41.375805)",,,,
584440948,Canal Street,tertiary,False,False,110.71500000000002,"LINESTRING (-71.8301707 41.3803942, -71.8301394 41.3803138, -71.829758 41.37965, -71.82975 41.379627, -71.8297411 41.3795591, -71.829735 41.379513, -71.8297399 41.3794624)",,,,
"[584440960, 19378714, 584440955]",Railroad Avenue,tertiary,False,"[False, True]",253.829,"LINESTRING (-71.8301707 41.3803942, -71.8300972 41.3804749, -71.8299866 41.3805757, -71.829939 41.3806191, -71.8297796 41.3807622, -71.8295862 41.3809289, -71.829334 41.381164, -71.828918 41.381489, -71.828712 41.381626, -71.828575 41.381706, -71.8282858 41.3818471, -71.828239 41.38187, -71.8280097 41.3819734)",2,,,
"[601396232, 19396974]",Canal Street,"['tertiary', 'secondary']",False,True,146.791,"LINESTRING (-71.8301707 41.3803942, -71.8302903 41.3804832, -71.8303145 41.3804958, -71.8305458 41.3806131, -71.8307102 41.3806966, -71.8307258 41.380703, -71.830864 41.38076, -71.8309609 41.3808104, -71.831245 41.380966, -71.831619 41.381138)",,,,
19393115,Newton Avenue,residential,False,False,79.078,"LINESTRING (-71.826042 41.378193, -71.825546 41.378799)",,,,
19393115,Newton Avenue,residential,False,True,23.848,"LINESTRING (-71.826042 41.378193, -71.826172 41.378002)",,,,
19381902,Wicklund Avenue,residential,False,False,63.95099999999999,"LINESTRING (-71.826042 41.378193, -71.826361 41.378312, -71.8266558 41.378421, -71.826729 41.378448)",,,,
19386395,School Street,tertiary,False,False,47.108000000000004,"LINESTRING (-71.825844 41.373135, -71.826027 41.373154, -71.826202 41.373177, -71.8263972 41.3732164)",,,,
19386395,School Street,tertiary,False,False,78.376,"LINESTRING (-71.828865 41.3733552, -71.8290012 41.3733517, -71.829803 41.3733189)",,,,
19386395,School Street,tertiary,False,True,206.554,"LINESTRING (-71.828865 41.3733552, -71.8284095 41.3733361, -71.8282971 41.3733314, -71.8277417 41.3732971, -71.82724 41.3732661, -71.8268586 41.3732512, -71.826698 41.3732449, -71.8263972 41.3732164)",,,,
19388486,Elm Street,secondary,False,False,373.50600000000003,"LINESTRING (-71.828865 41.3733552, -71.828835 41.373943, -71.828835 41.374069, -71.828812 41.3745, -71.828812 41.374657, -71.828804 41.374722, -71.828804 41.374819, -71.828804 41.374916, -71.828827 41.375107, -71.828827 41.37516, -71.828842 41.375278, -71.828842 41.375347, -71.82885 41.375412, -71.828842 41.375729, -71.828857 41.375923, -71.82885 41.376369, -71.8288282 41.3766143, -71.8288194 41.3767104)",,,,
19386395,School Street,tertiary,False,False,86.33500000000001,"LINESTRING (-71.829803 41.3733189, -71.8306681 41.3732669, -71.8308346 41.3732596)",,,,
19386395,School Street,tertiary,False,True,78.376,"LINESTRING (-71.829803 41.3733189, -71.8290012 41.3733517, -71.828865 41.3733552)",,,,
19396229,Maple Avenue,residential,False,False,75.564,"LINESTRING (-71.829803 41.3733189, -71.829826 41.373756, -71.829857 41.373997)",,,,
19386395,School Street,tertiary,False,True,86.33500000000001,"LINESTRING (-71.8308346 41.3732596, -71.8306681 41.3732669, -71.829803 41.3733189)",,,,
