osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel
15268590,5,FM 88,Texas Boulevard,secondary,False,False,92.402,"LINESTRING (-97.9906797 26.162607, -97.9907082 26.1634376)",
15268590,5,FM 88,Texas Boulevard,secondary,False,True,140.287,"LINESTRING (-97.9906797 26.162607, -97.9907 26.1613455)",
15271735,,,East 1st Street,residential,False,True,95.724,"LINESTRING (-97.9906797 26.162607, -97.989722 26.162654)",
15273761,,,West 1st Street,residential,False,False,76.499,"LINESTRING (-97.9906797 26.162607, -97.9914462 26.1626096)",
15268590,5,FM 88,Texas Boulevard,secondary,False,True,92.402,"LINESTRING (-97.9907082 26.1634376, -97.9906797 26.162607)",
15268703,,,West Llano Grande Street,residential,False,False,74.583,"LINESTRING (-97.9907082 26.1634376, -97.9914555 26.1634342)",
15271601,,,East Llano Grande Street,residential,False,True,96.04,"LINESTRING (-97.9907082 26.1634376, -97.989747 26.163479)",
15268590,5,FM 88,Texas Boulevard,secondary,False,False,109.772,"LINESTRING (-97.9906223 26.157053, -97.9906384 26.1580401)",
15268590,5,FM 88,Texas Boulevard,secondary,False,True,185.862,"LINESTRING (-97.9906223 26.157053, -97.9905687 26.1553822)",
15275328,,,East 5th Street,residential,False,True,93.128,"LINESTRING (-97.9906223 26.157053, -97.9896899 26.1570849)",
15268595,,,West 5th Street,residential,False,False,99.681,"LINESTRING (-97.9906223 26.157053, -97.9911136 26.1570499, -97.991621 26.1570464)",
15268595,,,West 5th Street,residential,False,False,105.38,"LINESTRING (-97.991621 26.1570464, -97.9926768 26.1570387)",
15271757,,,South Missouri Avenue,residential,False,False,108.398,"LINESTRING (-97.991621 26.1570464, -97.9916634 26.1580205)",
15271757,,,South Missouri Avenue,residential,False,True,186.35,"LINESTRING (-97.991621 26.1570464, -97.9915864 26.1553708)",
15268595,,,West 5th Street,residential,False,True,99.681,"LINESTRING (-97.991621 26.1570464, -97.9911136 26.1570499, -97.9906223 26.157053)",
15268595,,,West 5th Street,residential,False,False,112.227,"LINESTRING (-97.9926768 26.1570387, -97.9938011 26.1570233)",
15268595,,,West 5th Street,residential,False,True,105.38,"LINESTRING (-97.9926768 26.1570387, -97.991621 26.1570464)",
15275243,,,South Nebraska Avenue,residential,False,False,106.994,"LINESTRING (-97.9926768 26.1570387, -97.9926935 26.1580008)",
15275243,,,South Nebraska Avenue,residential,False,True,186.804,"LINESTRING (-97.9926768 26.1570387, -97.9926507 26.1553589)",
15268595,,,West 5th Street,residential,False,False,102.802,"LINESTRING (-97.9938011 26.1570233, -97.9948311 26.1570233)",
15268595,,,West 5th Street,residential,False,True,112.227,"LINESTRING (-97.9938011 26.1570233, -97.9926768 26.1570387)",
15271316,,,South Indiana Avenue,residential,False,True,186.538,"LINESTRING (-97.9938011 26.1570233, -97.9937408 26.1553466)",
15268595,,,West 5th Street,residential,False,True,102.802,"LINESTRING (-97.9948311 26.1570233, -97.9938011 26.1570233)",
15270101,,,South Oklahoma Avenue,tertiary,False,False,104.169,"LINESTRING (-97.9948311 26.1570233, -97.9948264 26.1579601)",
15270101,,,South Oklahoma Avenue,tertiary,False,True,34.313,"LINESTRING (-97.9948311 26.1570233, -97.9948483 26.1567151)",
15268702,,,West Llano Grande Street,residential,False,False,61.22,"LINESTRING (-97.9928988 26.1633986, -97.9935121 26.1633881)",
15271971,,,Llano Grande,residential,False,True,61.439,"LINESTRING (-97.9928988 26.1633986, -97.9922833 26.163409)",
15275930,,,North Cedro Street,residential,False,True,90.574,"LINESTRING (-97.9928988 26.1633986, -97.9928685 26.1625845)",
15268702,,,West Llano Grande Street,residential,False,False,58.177,"LINESTRING (-97.9935121 26.1633881, -97.994095 26.1633839)",
15268702,,,West Llano Grande Street,residential,False,True,61.22,"LINESTRING (-97.9935121 26.1633881, -97.9928988 26.1633986)",
15270274,,,North Palmas Street,residential,False,True,89.191,"LINESTRING (-97.9935121 26.1633881, -97.9934771 26.1625866)",
