osmid,oneway,lanes,ref,name,highway,reversed,length,access,geometry,maxspeed,bridge
"[295097557, 18229623]",False,2,,"['Union Street South', '1st Street East']",residential,"[False, True]",242.084,yes,"LINESTRING (-93.155487 44.459621, -93.1557194 44.4596118, -93.155945 44.459652, -93.156044 44.459656, -93.156437 44.4596489, -93.156776 44.459644, -93.156853 44.459637, -93.156914 44.459614, -93.156975 44.459583, -93.157013 44.459541, -93.157043 44.459492, -93.157051 44.459438, -93.1570339 44.4586045, -93.1570318 44.4585023)",,
295097572,False,2,,College Street South,residential,True,124.65700000000001,yes,"LINESTRING (-93.155487 44.459621, -93.1554857 44.4595264, -93.1554804 44.4589101, -93.1554742 44.4586073, -93.155472 44.4585)",,
18226189,False,2,,College Street South,residential,False,125.664,yes,"LINESTRING (-93.1554868 44.4539935, -93.1554859 44.4540978, -93.1554774 44.4550436, -93.1554767 44.4551236)",,
18228724,False,2,,6th Street East,residential,False,122.331,yes,"LINESTRING (-93.1554868 44.4539935, -93.1555934 44.453994, -93.1569116 44.4539997, -93.157028 44.4540002)",,
18226189,False,2,,College Street South,residential,False,126.174,yes,"LINESTRING (-93.1554767 44.4551236, -93.1554762 44.4552356, -93.1554722 44.456162, -93.1554718 44.4562583)",,
18226189,False,2,,College Street South,residential,True,125.664,yes,"LINESTRING (-93.1554767 44.4551236, -93.1554774 44.4550436, -93.1554859 44.4540978, -93.1554868 44.4539935)",,
705614892,False,2,,5th Street East,tertiary,True,124.01,yes,"LINESTRING (-93.1554767 44.4551236, -93.1555943 44.4551233, -93.1568924 44.45512, -93.1570391 44.4551196)",,
18226189,False,2,,College Street South,residential,True,126.174,yes,"LINESTRING (-93.1554718 44.4562583, -93.1554722 44.456162, -93.1554762 44.4552356, -93.1554767 44.4551236)",,
18231101,False,2,,East 4th Street,residential,False,123.824,,"LINESTRING (-93.1554718 44.4562583, -93.1555952 44.4562581, -93.1568954 44.4562557, -93.1570319 44.4562554)",,
1215888382,False,4,MN 19,5th Street West,primary,False,15.527,,"LINESTRING (-93.1642364 44.4550947, -93.164432 44.4550972)",,
24633785,False,4,,5th Street West,tertiary,True,64.354,,"LINESTRING (-93.1642364 44.4550947, -93.1640839 44.4550951, -93.1634256 44.4550968)",,
235569745,True,4,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,45.593,,"LINESTRING (-93.1642364 44.4550947, -93.1641374 44.455219, -93.1640757 44.4552965, -93.1639462 44.4554485)",30 mph,
235569737,False,2,,Saint Olaf Avenue West,tertiary,True,146.007,,"LINESTRING (-93.161441 44.4605234, -93.161679 44.4605228, -93.1621957 44.4605215, -93.16236 44.4605235, -93.1629562 44.4605297, -93.1631869 44.4605317, -93.1632806 44.4605325)",,
"[235569744, 18226305]",True,2,MN 3,"['Dahomey Avenue / Hiawatha Pioneer Trail', 'Water Street North / Hiawatha Pioneer Trail']",trunk,False,241.209,,"LINESTRING (-93.161441 44.4605234, -93.1614758 44.4604951, -93.1615243 44.4604523, -93.1615574 44.460415, -93.1616314 44.4603115, -93.1616385 44.4602947, -93.1616769 44.4601836, -93.1617022 44.4600704, -93.1617198 44.4599462, -93.1617286 44.4598137, -93.1617331 44.4594645, -93.1617317 44.4588624, -93.1617424 44.4587035, -93.1617641 44.458546, -93.1618024 44.4584052)",30 mph,
1215888381,False,2,MN 19,2nd Street West,primary,False,14.04,,"LINESTRING (-93.1616255 44.4584048, -93.1618024 44.4584052)",,
24633790,False,2,MN 19,2nd Street West,primary,True,55.158,,"LINESTRING (-93.1616255 44.4584048, -93.1615164 44.4584085, -93.1612819 44.4584163, -93.1609313 44.4584281)",,
"[18231261, 235569743]",True,2,MN 3,"['Dahomey Avenue / Hiawatha Pioneer Trail', 'Water Street North']",trunk,False,236.64300000000003,,"LINESTRING (-93.1616255 44.4584048, -93.1615863 44.4585664, -93.1615676 44.4587093, -93.1615635 44.458847, -93.1615601 44.4594663, -93.1615627 44.4597756, -93.1615523 44.4599347, -93.1615295 44.460094, -93.1614836 44.4602458, -93.1614528 44.4603932, -93.1614474 44.4604344, -93.1614418 44.460472, -93.161441 44.4605234)",30 mph,
235569736,True,,MN 19,,trunk_link,False,130.029,,"LINESTRING (-93.1620313 44.4576864, -93.1618834 44.4577829, -93.1617976 44.457871, -93.1617359 44.4579552, -93.1616781 44.4580621, -93.1616217 44.4581713, -93.1615812 44.4582524, -93.1615774 44.4582565, -93.1615586 44.4582737, -93.1615441 44.4582858, -93.1615354 44.4582921, -93.1614878 44.4583169, -93.1614504 44.458331, -93.1614199 44.4583392, -93.1613729 44.4583495, -93.1609313 44.4584281)",,
235569745,True,4,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,86.475,,"LINESTRING (-93.1620313 44.4576864, -93.1618749 44.4579056, -93.1617651 44.4580749, -93.1616841 44.4582339, -93.1616768 44.4582553, -93.1616255 44.4584048)",30 mph,
235569745,True,4,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,27.285,,"LINESTRING (-93.1622005 44.4574728, -93.1620313 44.4576864)",30 mph,
"[18226556, 18225172]",False,2,,"['Linden Street South', '4th Street West']",residential,False,225.14200000000002,yes,"LINESTRING (-93.166458 44.456203, -93.1663211 44.456203, -93.16574 44.456203, -93.165474 44.456203, -93.165329 44.456226, -93.165199 44.456268, -93.165085 44.456333, -93.165001 44.456402, -93.16494 44.456486, -93.164902 44.456573, -93.164886 44.456665, -93.164886 44.456913, -93.1648882 44.4571927, -93.1648891 44.4573055)",,
18227874,False,2,,Poplar Street South,residential,False,123.87199999999999,yes,"LINESTRING (-93.166458 44.456203, -93.1664573 44.4563153, -93.1664516 44.4572152, -93.166451 44.457317)",,
18227874,False,2,,Poplar Street South,residential,True,60.80700000000001,yes,"LINESTRING (-93.166458 44.456203, -93.1664582 44.4561475, -93.1664595 44.455863, -93.1664273 44.4557535, -93.1663407 44.4556814)",,
18227988,False,2,,Division Street South,tertiary,True,134.291,yes,"LINESTRING (-93.1589189 44.4585037, -93.1589661 44.4584185, -93.159059 44.458251, -93.1594444 44.4575632, -93.159546 44.457382)",,
"[24633789, 24633790, 18230351]",False,2,MN 19,2nd Street West,primary,False,159.98000000000002,,"LINESTRING (-93.1589189 44.4585037, -93.1590642 44.4584996, -93.1592244 44.458495, -93.1595302 44.458486, -93.1597128 44.4584807, -93.1598101 44.4584758, -93.1605618 44.4584494, -93.1606434 44.4584403, -93.1609313 44.4584281)",,yes
295097588,False,2,,2nd Street East,residential,True,24.493000000000002,yes,"LINESTRING (-93.1589189 44.4585037, -93.158794 44.4585046, -93.1586103 44.4585059)",,
18227874,False,2,,Poplar Street South,residential,False,60.807,yes,"LINESTRING (-93.1663407 44.4556814, -93.1664273 44.4557535, -93.1664595 44.455863, -93.1664582 44.4561475, -93.166458 44.456203)",,
18227874,False,2,,Poplar Street South,residential,False,126.34,yes,"LINESTRING (-93.166451 44.457317, -93.1664505 44.4574184, -93.1664454 44.4584532)",,
18227874,False,2,,Poplar Street South,residential,True,123.87199999999999,yes,"LINESTRING (-93.166451 44.457317, -93.1664516 44.4572152, -93.1664573 44.4563153, -93.166458 44.456203)",,
732623502,False,2,,3rd Street West,tertiary,True,123.97200000000001,yes,"LINESTRING (-93.166451 44.457317, -93.1663117 44.457316, -93.16502 44.4573065, -93.1648891 44.4573055)",,
18227874,False,2,,Poplar Street South,residential,True,126.34,yes,"LINESTRING (-93.1664454 44.4584532, -93.1664505 44.4574184, -93.166451 44.457317)",,
235569742,False,2,,2nd Street West,tertiary,True,124.91399999999999,yes,"LINESTRING (-93.1664454 44.4584532, -93.1663111 44.4584517, -93.1649997 44.458437, -93.1648717 44.4584356)",,
18228724,False,2,,6th Street East,residential,True,124.13900000000001,yes,"LINESTRING (-93.160156 44.453979, -93.1600581 44.453979, -93.1596205 44.453979, -93.1593744 44.453979, -93.1587354 44.453979, -93.158592 44.453979)",,
18229231,False,2,,6th Street West,residential,False,125.409,yes,"LINESTRING (-93.160156 44.453979, -93.1603374 44.453979, -93.160892 44.453979, -93.1612242 44.453979, -93.1615926 44.453979, -93.161736 44.453979)",30 mph,
295097574,False,2,,Division Street South,tertiary,False,126.69999999999999,yes,"LINESTRING (-93.160156 44.453979, -93.1601575 44.4540827, -93.1601625 44.4544228, -93.1601633 44.4546156, -93.160165 44.4550291, -93.1601654 44.4551184)",,
18229020,False,2,,5th Street East,tertiary,False,124.88400000000001,yes,"LINESTRING (-93.1601654 44.4551184, -93.1600714 44.4551182, -93.1594144 44.4551168, -93.1593171 44.4551166, -93.1587096 44.4551194, -93.158592 44.45512)",,
18229519,False,2,,5th Street West,tertiary,False,126.33099999999999,yes,"LINESTRING (-93.1601654 44.4551184, -93.1603237 44.4551175, -93.1605405 44.4551163, -93.1607429 44.4551133, -93.1612701 44.4551121, -93.1616399 44.455114, -93.1617568 44.4551093)",,
295097574,False,2,,Division Street South,tertiary,True,126.7,yes,"LINESTRING (-93.1601654 44.4551184, -93.160165 44.4550291, -93.1601633 44.4546156, -93.1601625 44.4544228, -93.1601575 44.4540827, -93.160156 44.453979)",,
295103643,False,2,,Division Street South,tertiary,False,99.3,,"LINESTRING (-93.1601654 44.4551184, -93.1601664 44.4552098, -93.1601747 44.4560114)",,
295103643,False,2,,Division Street South,tertiary,True,99.3,,"LINESTRING (-93.1601747 44.4560114, -93.1601664 44.4552098, -93.1601654 44.4551184)",,
800891125,False,2,,Division Street South,tertiary,False,26.521,,"LINESTRING (-93.1601747 44.4560114, -93.160176 44.4561441, -93.1601768 44.4562499)",,
18227988,False,2,,Division Street South,tertiary,False,134.291,yes,"LINESTRING (-93.159546 44.457382, -93.1594444 44.4575632, -93.159059 44.458251, -93.1589661 44.4584185, -93.1589189 44.4585037)",,
18227988,False,2,,Division Street South,tertiary,True,136.14600000000002,yes,"LINESTRING (-93.159546 44.457382, -93.1601192 44.4564635, -93.1601642 44.4563612, -93.1601768 44.4562499)",,
18231342,False,2,,Water Street South,tertiary,True,48.788,,"LINESTRING (-93.1607443 44.4564185, -93.1603491 44.4563002, -93.1601768 44.4562499)",,
"[24633787, 24633788, 295106071]",False,2,,Water Street South,tertiary,False,82.34,,"LINESTRING (-93.1607443 44.4564185, -93.1608773 44.4564687, -93.160974 44.4565063, -93.1614984 44.456744, -93.1615651 44.4567755, -93.1616209 44.456812)",,yes
800466703,False,2,,Water Street South,residential,True,48.261,yes,"LINESTRING (-93.1607443 44.4564185, -93.1608013 44.4563286, -93.160809 44.456321, -93.1609577 44.4560987, -93.1610044 44.4560264)",,
18228162,True,,,Bridge Square,residential,False,65.875,,"LINESTRING (-93.1610044 44.4560264, -93.1608947 44.4560244, -93.1603009 44.4560137, -93.1601747 44.4560114)",,
800466703,False,2,,Water Street South,residential,False,48.260999999999996,yes,"LINESTRING (-93.1610044 44.4560264, -93.1609577 44.4560987, -93.160809 44.456321, -93.1608013 44.4563286, -93.1607443 44.4564185)",,
800466703,False,2,,Water Street South,residential,True,121.76599999999999,yes,"LINESTRING (-93.1610044 44.4560264, -93.1612183 44.4559433, -93.1612416 44.4559186, -93.1615379 44.4555224, -93.1616985 44.4552525, -93.1617203 44.455199, -93.1617568 44.4551093)",,
235569737,False,2,,Saint Olaf Avenue West,tertiary,False,90.537,,"LINESTRING (-93.1644213 44.4605426, -93.1632806 44.4605325)",,
235569737,False,2,,Saint Olaf Avenue West,tertiary,True,35.016,,"LINESTRING (-93.1644213 44.4605426, -93.1648625 44.4605441)",,
235569737,False,2,,Saint Olaf Avenue West,tertiary,True,90.537,,"LINESTRING (-93.1632806 44.4605325, -93.1644213 44.4605426)",,
"[18229074, 18229219]",False,2,,"['Spring Street North', 'Spring Street South']",residential,True,235.68599999999998,yes,"LINESTRING (-93.1632806 44.4605325, -93.163284 44.4604583, -93.1633 44.460106, -93.163322 44.45948, -93.1633872 44.4585582, -93.1634014 44.4585182, -93.1634365 44.4584189)",,
235569737,False,2,,Saint Olaf Avenue West,tertiary,False,146.007,,"LINESTRING (-93.1632806 44.4605325, -93.1631869 44.4605317, -93.1629562 44.4605297, -93.16236 44.4605235, -93.1621957 44.4605215, -93.161679 44.4605228, -93.161441 44.4605234)",,
18228688,False,2,,Laurel Court,unclassified,True,157.73399999999998,yes,"LINESTRING (-93.1671679 44.4540657, -93.167122 44.454128, -93.167046 44.454182, -93.166946 44.45422, -93.1665792 44.4543329, -93.1665056 44.4543556, -93.1664095 44.4544028, -93.1663446 44.4544469, -93.1662829 44.4545202, -93.166235 44.4545929, -93.1661524 44.4547687, -93.1661422 44.4547905, -93.1660572 44.4549541, -93.165983 44.455097)",,
18228724,False,2,,6th Street East,residential,False,124.16,yes,"LINESTRING (-93.157028 44.4540002, -93.1571646 44.4539983, -93.1584586 44.4539808, -93.158592 44.453979)",,
18228724,False,2,,6th Street East,residential,True,122.331,yes,"LINESTRING (-93.157028 44.4540002, -93.1569116 44.4539997, -93.1555934 44.453994, -93.1554868 44.4539935)",,
295099396,False,2,,Union Street South,residential,False,124.475,,"LINESTRING (-93.157028 44.4540002, -93.1570289 44.4540932, -93.1570383 44.4550397, -93.1570391 44.4551196)",,
18228724,False,2,,6th Street East,residential,False,124.139,yes,"LINESTRING (-93.158592 44.453979, -93.1587354 44.453979, -93.1593744 44.453979, -93.1596205 44.453979, -93.1600581 44.453979, -93.160156 44.453979)",,
18228724,False,2,,6th Street East,residential,True,124.16,yes,"LINESTRING (-93.158592 44.453979, -93.1584586 44.4539808, -93.1571646 44.4539983, -93.157028 44.4540002)",,
295097585,False,2,,Washington Street South,residential,False,126.874,yes,"LINESTRING (-93.158592 44.453979, -93.158592 44.4540885, -93.158592 44.4545915, -93.158592 44.4550358, -93.158592 44.45512)",,
18231137,False,2,,College Street South,residential,False,125.096,yes,"LINESTRING (-93.155464 44.457375, -93.1554647 44.4574769, -93.1554713 44.4584037, -93.155472 44.4585)",,
295097571,False,2,,3rd Street East,residential,False,125.489,yes,"LINESTRING (-93.155464 44.457375, -93.1556397 44.457375, -93.1568979 44.4573716, -93.1570451 44.4573712)",,
295097571,False,2,,3rd Street East,residential,False,123.416,yes,"LINESTRING (-93.1570451 44.4573712, -93.1571794 44.4573743, -93.1577334 44.4573758, -93.1584813 44.4573778, -93.1586 44.457378)",,
295097571,False,2,,3rd Street East,residential,True,125.489,yes,"LINESTRING (-93.1570451 44.4573712, -93.1568979 44.4573716, -93.1556397 44.457375, -93.155464 44.457375)",,
295097584,False,2,,Union Street South,residential,False,125.77699999999999,yes,"LINESTRING (-93.1570451 44.4573712, -93.1570439 44.4574748, -93.1570393 44.4578695, -93.1570376 44.4580103, -93.1570331 44.4583919, -93.1570318 44.4585023)",,
705614894,False,2,,Union Street South,residential,True,124.086,,"LINESTRING (-93.1570451 44.4573712, -93.1570417 44.4572708, -93.1570276 44.4563506, -93.1570319 44.4562554)",,
295097560,False,2,,Washington Street South,residential,False,125.419,yes,"LINESTRING (-93.1586 44.457378, -93.1586009 44.4574727, -93.1586092 44.4583875, -93.1586103 44.4585059)",,
295097564,False,2,,Washington Street South,residential,True,126.768,yes,"LINESTRING (-93.1586 44.457378, -93.1586015 44.4572665, -93.1586028 44.4571639, -93.1586137 44.4563372, -93.158615 44.456238)",,
295097565,True,1,,3rd Street East,residential,False,75.083,yes,"LINESTRING (-93.1586 44.457378, -93.1587453 44.4573786, -93.1594441 44.4573816, -93.159546 44.457382)",,
295097571,False,2,,3rd Street East,residential,True,123.416,yes,"LINESTRING (-93.1586 44.457378, -93.1584813 44.4573778, -93.1577334 44.4573758, -93.1571794 44.4573743, -93.1570451 44.4573712)",,
18229020,False,2,,5th Street East,tertiary,False,123.255,yes,"LINESTRING (-93.158592 44.45512, -93.1584655 44.45512, -93.1571695 44.4551196, -93.1570391 44.4551196)",,
18229020,False,2,,5th Street East,tertiary,True,124.884,yes,"LINESTRING (-93.158592 44.45512, -93.1587096 44.4551194, -93.1593171 44.4551166, -93.1594144 44.4551168, -93.1600714 44.4551182, -93.1601654 44.4551184)",,
295097585,False,2,,Washington Street South,residential,False,124.328,yes,"LINESTRING (-93.158592 44.45512, -93.158594 44.4552178, -93.1585962 44.4553242, -93.1585985 44.4554363, -93.1586032 44.4556661, -93.1586133 44.4561535, -93.158615 44.456238)",,
295097585,False,2,,Washington Street South,residential,True,126.87400000000001,yes,"LINESTRING (-93.158592 44.45512, -93.158592 44.4550358, -93.158592 44.4545915, -93.158592 44.4540885, -93.158592 44.453979)",,
18229020,False,2,,5th Street East,tertiary,True,123.255,yes,"LINESTRING (-93.1570391 44.4551196, -93.1571695 44.4551196, -93.1584655 44.45512, -93.158592 44.45512)",,
295099396,False,2,,Union Street South,residential,True,124.475,,"LINESTRING (-93.1570391 44.4551196, -93.1570383 44.4550397, -93.1570289 44.4540932, -93.157028 44.4540002)",,
705614891,False,2,,Union Street South,residential,False,126.33599999999998,,"LINESTRING (-93.1570391 44.4551196, -93.1570396 44.455227, -93.1570437 44.4561577, -93.1570319 44.4562554)",,
705614892,False,2,,5th Street East,tertiary,False,124.01,yes,"LINESTRING (-93.1570391 44.4551196, -93.1568924 44.45512, -93.1555943 44.4551233, -93.1554767 44.4551236)",,
18231101,False,2,,East 4th Street,residential,True,123.824,,"LINESTRING (-93.1570319 44.4562554, -93.1568954 44.4562557, -93.1555952 44.4562581, -93.1554718 44.4562583)",,
705614891,False,2,,Union Street South,residential,True,126.33599999999998,,"LINESTRING (-93.1570319 44.4562554, -93.1570437 44.4561577, -93.1570396 44.455227, -93.1570391 44.4551196)",,
705614893,False,2,,East 4th Street,residential,False,125.664,,"LINESTRING (-93.1570319 44.4562554, -93.1571745 44.456254, -93.1584723 44.4562396, -93.158615 44.456238)",,
705614894,False,2,,Union Street South,residential,False,124.086,,"LINESTRING (-93.1570319 44.4562554, -93.1570276 44.4563506, -93.1570417 44.4572708, -93.1570451 44.4573712)",,
"[295097557, 18229623]",False,2,,"['Union Street South', '1st Street East']",residential,"[False, True]",242.084,yes,"LINESTRING (-93.1570318 44.4585023, -93.1570339 44.4586045, -93.157051 44.459438, -93.157043 44.459492, -93.157013 44.459541, -93.156975 44.459583, -93.156914 44.459614, -93.156853 44.459637, -93.156776 44.459644, -93.156437 44.4596489, -93.156044 44.459656, -93.155945 44.459652, -93.1557194 44.4596118, -93.155487 44.459621)",,
295097584,False,2,,Union Street South,residential,True,125.77699999999999,yes,"LINESTRING (-93.1570318 44.4585023, -93.1570331 44.4583919, -93.1570376 44.4580103, -93.1570393 44.4578695, -93.1570439 44.4574748, -93.1570451 44.4573712)",,
295097588,False,2,,2nd Street East,residential,False,125.281,yes,"LINESTRING (-93.1570318 44.4585023, -93.1571843 44.4585026, -93.1576033 44.4585036, -93.1584851 44.4585056, -93.1586103 44.4585059)",,
295097588,False,2,,2nd Street East,residential,True,123.797,yes,"LINESTRING (-93.1570318 44.4585023, -93.1569013 44.4585019, -93.1562387 44.4585001, -93.1556177 44.4585, -93.155472 44.4585)",,
18229231,False,2,,6th Street West,residential,True,125.40899999999999,yes,"LINESTRING (-93.161736 44.453979, -93.1615926 44.453979, -93.1612242 44.453979, -93.160892 44.453979, -93.1603374 44.453979, -93.160156 44.453979)",30 mph,
800466703,False,2,,Water Street South,residential,False,125.69600000000001,yes,"LINESTRING (-93.161736 44.453979, -93.1617403 44.4542164, -93.1617469 44.4545739, -93.1617498 44.4547315, -93.1617549 44.4550042, -93.1617568 44.4551093)",,
235564895,False,,,Water Street South,unclassified,True,12.956,,"LINESTRING (-93.161728 44.457272, -93.1618417 44.4571884)",,
18229481,True,1,,3rd Street West,tertiary,False,52.43900000000001,,"LINESTRING (-93.161728 44.457272, -93.161775 44.4573028, -93.1618625 44.4573205, -93.1620275 44.4573154, -93.1621558 44.4573323, -93.162201 44.4573815, -93.1622005 44.4574728)",,
235564895,False,,,Water Street South,unclassified,False,62.80799999999999,,"LINESTRING (-93.161728 44.457272, -93.1617137 44.4574225, -93.1617074 44.4575399, -93.1616915 44.4578362)",,
"[24633785, 24633786, 18229519]",False,"['4', '2']",,5th Street West,tertiary,False,132.466,yes,"LINESTRING (-93.1617568 44.4551093, -93.1618557 44.4551066, -93.1622244 44.4551037, -93.1631533 44.4550975, -93.1634256 44.4550968)",,yes
18229519,False,2,,5th Street West,tertiary,True,126.33099999999999,yes,"LINESTRING (-93.1617568 44.4551093, -93.1616399 44.455114, -93.1612701 44.4551121, -93.1607429 44.4551133, -93.1605405 44.4551163, -93.1603237 44.4551175, -93.1601654 44.4551184)",,
800466703,False,2,,Water Street South,residential,False,121.76600000000002,yes,"LINESTRING (-93.1617568 44.4551093, -93.1617203 44.455199, -93.1616985 44.4552525, -93.1615379 44.4555224, -93.1612416 44.4559186, -93.1612183 44.4559433, -93.1610044 44.4560264)",,
800466703,False,2,,Water Street South,residential,True,125.696,yes,"LINESTRING (-93.1617568 44.4551093, -93.1617549 44.4550042, -93.1617498 44.4547315, -93.1617469 44.4545739, -93.1617403 44.4542164, -93.161736 44.453979)",,
18231137,False,2,,College Street South,residential,True,125.096,yes,"LINESTRING (-93.155472 44.4585, -93.1554713 44.4584037, -93.1554647 44.4574769, -93.155464 44.457375)",,
295097572,False,2,,College Street South,residential,False,124.657,yes,"LINESTRING (-93.155472 44.4585, -93.1554742 44.4586073, -93.1554804 44.4589101, -93.1554857 44.4595264, -93.155487 44.459621)",,
295097588,False,2,,2nd Street East,residential,False,123.797,yes,"LINESTRING (-93.155472 44.4585, -93.1556177 44.4585, -93.1562387 44.4585001, -93.1569013 44.4585019, -93.1570318 44.4585023)",,
