osmid,oneway,lanes,name,highway,width,reversed,length,geometry,ref,maxspeed,bridge
8930927,False,,Elm Street,residential,,True,102.77600000000001,"LINESTRING (-70.772863 42.576187, -70.7728645 42.5760667, -70.772865 42.576029, -70.772926 42.575508, -70.7729456 42.5753448, -70.7729479 42.5753255, -70.7729551 42.5752656)",,,
8930771,True,1,Church Street,residential,9.1,False,97.525,"LINESTRING (-70.7715273 42.5753488, -70.7715541 42.575286, -70.771884 42.574512)",,,
8930792,False,2,Union Street,secondary,10.4,False,46.802,"LINESTRING (-70.7715273 42.5753488, -70.771099 42.575209, -70.7710061 42.5751761)",MA 127,20 mph,
428653451,False,2,Central Street,secondary,12.2,True,18.735,"LINESTRING (-70.7715273 42.5753488, -70.7716169 42.5753603, -70.7716656 42.5753666, -70.7717537 42.575372)",MA 127,20 mph,
8930615,True,2,Washington Street,secondary,10.1,False,24.413,"LINESTRING (-70.768966 42.575699, -70.769177 42.575746, -70.7692504 42.5757648)",MA 127,20 mph,
8930618,True,2,Washington Street,residential,10.1,False,23.249,"LINESTRING (-70.768966 42.575699, -70.768961 42.57578, -70.768966 42.575838, -70.768939 42.575905)",,,
8930915,False,,Church Street,residential,,True,122.85099999999998,"LINESTRING (-70.772635 42.5752467, -70.7726413 42.5751685, -70.772643 42.574929, -70.7726305 42.5748156, -70.7725525 42.5746818, -70.7724533 42.5746249, -70.7722324 42.5745947, -70.7719131 42.5745189, -70.771884 42.574512)",,,
428653451,False,2,Central Street,secondary,12.2,False,73.92899999999999,"LINESTRING (-70.772635 42.5752467, -70.7725029 42.5752455, -70.772272 42.575265, -70.7720018 42.5753204, -70.7718703 42.5753456, -70.7717896 42.5753639, -70.7717537 42.575372)",MA 127,20 mph,
"[428653456, 428653451, 8930575]",False,2,Central Street,secondary,12.2,True,26.3,"LINESTRING (-70.772635 42.5752467, -70.7726872 42.5752486, -70.7727282 42.5752507, -70.772822 42.5752556, -70.7728449 42.5752573, -70.7728678 42.575259, -70.7729283 42.5752635, -70.7729401 42.5752644, -70.7729551 42.5752656)",MA 127,20 mph,yes
8930525,False,2,Spy Rock Hill,residential,9.1,False,292.273,"LINESTRING (-70.766883 42.575679, -70.7668106 42.5756686, -70.766695 42.575652, -70.766523 42.575673, -70.766405 42.575726, -70.766221 42.575797, -70.765954 42.575857, -70.765553 42.575908, -70.765405 42.575935, -70.7652259 42.5759676, -70.7650374 42.5760156, -70.7648988 42.5760376, -70.7647271 42.5760621, -70.7645276 42.5760762, -70.764313 42.5761083, -70.7641623 42.5761436, -70.764101 42.576158, -70.763849 42.576205, -70.763649 42.576245, -70.763451 42.576295)",,,
1212905097,False,2,Summer Street,secondary,12.8,False,198.264,"LINESTRING (-70.766883 42.575679, -70.7667384 42.5758094, -70.766445 42.576061, -70.7662869 42.5762055, -70.766259 42.576231, -70.766089 42.576346, -70.765878 42.576479, -70.765502 42.576705, -70.765147 42.576911)",MA 127,,
1212905097,False,2,Summer Street,secondary,12.8,True,50.046,"LINESTRING (-70.766883 42.575679, -70.766931 42.575637, -70.7670885 42.5755234, -70.7671952 42.5754673, -70.767291 42.5754304, -70.767351 42.5753949)",MA 127,,
8930662,False,2,Allen Avenue,residential,9.1,False,188.36400000000003,"LINESTRING (-70.7669524 42.5779608, -70.765994 42.577408, -70.765485 42.577105, -70.7652333 42.5769605, -70.7652113 42.5769479, -70.765147 42.576911)",,,
8930689,False,2,Brook Street,residential,8.8,False,237.52800000000002,"LINESTRING (-70.7669524 42.5779608, -70.76626 42.578055, -70.7657488 42.5781245, -70.7655946 42.5781085, -70.7655138 42.5780895, -70.765394 42.578013, -70.764924 42.577653, -70.7646022 42.577391, -70.7645217 42.5773255)",,,
8930689,False,2,Brook Street,residential,8.8,True,58.99399999999999,"LINESTRING (-70.7669524 42.5779608, -70.7670478 42.5779414, -70.767359 42.577897, -70.76751 42.577883, -70.7675852 42.5778768, -70.7676614 42.5778705)",,,
1076565281,False,2,Smith Point Road,unclassified,9.1,False,102.54100000000001,"LINESTRING (-70.7632566 42.5783208, -70.7634914 42.5785141, -70.7635497 42.5785902, -70.763573 42.578649, -70.7635941 42.5787163, -70.7636062 42.5787684, -70.7636064 42.578884, -70.7636392 42.5789962, -70.7636961 42.5791526)",,,
1212905097,False,2,Summer Street,secondary,12.8,True,152.45,"LINESTRING (-70.7632566 42.5783208, -70.76337 42.578256, -70.763532 42.578153, -70.763646 42.578076, -70.763763 42.577957, -70.763854 42.577862, -70.763964 42.57774, -70.764135 42.577595, -70.764387 42.577414, -70.7645217 42.5773255)",MA 127,,
8930929,False,2,Putnam Court,residential,9.1,True,76.056,"LINESTRING (-70.7685641 42.5785198, -70.76856 42.578071, -70.7685686 42.5778359)",,,
8930615,True,2,Washington Street,secondary,10.1,False,66.986,"LINESTRING (-70.767351 42.5753949, -70.7674421 42.5754193, -70.767607 42.575436, -70.7679623 42.5754938, -70.767994 42.575499, -70.768147 42.575529)",MA 127,20 mph,
8930686,False,2,Summer Street,secondary,12.8,True,20.075,"LINESTRING (-70.767351 42.5753949, -70.767412 42.575323, -70.767443 42.57523)",MA 127,20 mph,
1212905097,False,2,Summer Street,secondary,12.8,False,50.046,"LINESTRING (-70.767351 42.5753949, -70.767291 42.5754304, -70.7671952 42.5754673, -70.7670885 42.5755234, -70.766931 42.575637, -70.766883 42.575679)",MA 127,,
8930585,False,2,School Street,secondary,10.4,False,41.359,"LINESTRING (-70.770585 42.577249, -70.770503 42.577384, -70.7704208 42.5775371, -70.7703912 42.5775924)",,,
8930585,False,2,School Street,secondary,10.4,True,45.727999999999994,"LINESTRING (-70.770585 42.577249, -70.770707 42.577047, -70.770828 42.576879)",,,
8930733,False,2,Knight Circle,residential,6.1,False,191.147,"LINESTRING (-70.770585 42.577249, -70.770948 42.577364, -70.771148 42.577398, -70.77123 42.577419, -70.771327 42.57748, -70.771426 42.577596, -70.77145 42.577691, -70.771413 42.57775, -70.771322 42.577802, -70.771196 42.577811, -70.770935 42.577774, -70.770338 42.577695)",,,
8930491,False,2,Norwood Avenue,residential,12.2,False,40.007,"LINESTRING (-70.7674 42.57981, -70.7673932 42.5798647, -70.7673556 42.5801683)",,,
8930491,False,2,Norwood Avenue,residential,12.2,True,216.804,"LINESTRING (-70.7674 42.57981, -70.767428 42.579436, -70.767492 42.57893, -70.7675601 42.5785786, -70.7675885 42.5783522, -70.7676614 42.5778705)",,,
8930566,True,2,Vine Street,residential,9.1,False,246.52,"LINESTRING (-70.7674 42.57981, -70.7674625 42.5798015, -70.768457 42.579666, -70.76879 42.579613, -70.769192 42.57955, -70.769456 42.579529, -70.769805 42.579523, -70.7703163 42.5795059, -70.770374 42.579504)",,,
8930585,False,2,School Street,secondary,10.4,False,50.488,"LINESTRING (-70.770484 42.579996, -70.770553 42.580364, -70.770566 42.580446)",,,
8930585,False,2,School Street,secondary,10.4,True,55.44799999999999,"LINESTRING (-70.770484 42.579996, -70.770472 42.57993, -70.770374 42.579504)",,,
1265892426,False,1,Maple Avenue,residential,6.1,True,77.956,"LINESTRING (-70.770484 42.579996, -70.771329 42.579932, -70.7714314 42.5799267)",,,
8930569,True,2,North Street,residential,10.4,False,13.443,"LINESTRING (-70.7691357 42.5758513, -70.7692504 42.5757648)",,,
8931209,False,2,Norwood Avenue,residential,12.2,False,17.235,"LINESTRING (-70.7691357 42.5758513, -70.7691128 42.5758591, -70.769037 42.575885, -70.768939 42.575905)",,,
8930686,False,2,Summer Street,secondary,12.8,False,259.884,"LINESTRING (-70.770124 42.574432, -70.7700133 42.5744135, -70.769984 42.5744086, -70.76979 42.5743762, -70.769603 42.574345, -70.769514 42.574342, -70.769442 42.574343, -70.769316 42.574371, -70.7688998 42.5744749, -70.7688265 42.5744946, -70.7682372 42.574633, -70.7679943 42.5746918, -70.7679379 42.5747055, -70.7677716 42.574778, -70.7676699 42.5748585, -70.767593 42.574985, -70.767483 42.575161, -70.767443 42.57523)",MA 127,20 mph,
92237634,False,2,Beach Street,secondary,12.2,False,77.465,"LINESTRING (-70.770124 42.574432, -70.7701 42.574515, -70.770079 42.574708, -70.7700776 42.5747313, -70.770068 42.574893, -70.770066 42.574996, -70.7700745 42.5750431, -70.7701251 42.5751167)",MA 127,20 mph,
8930894,False,,Stanley Avenue,residential,,True,161.179,"LINESTRING (-70.77063 42.581238, -70.768716 42.580899)",,,
8930585,False,2,School Street,secondary,10.4,False,45.206,"LINESTRING (-70.77063 42.581238, -70.770626 42.581269, -70.770586 42.581418, -70.770503 42.581633)",,,
8930585,False,2,School Street,secondary,10.4,True,62.144,"LINESTRING (-70.77063 42.581238, -70.770644 42.58113, -70.770634 42.580948, -70.770611 42.580741, -70.7706 42.580681)",,,
8930829,False,2,Lincoln Avenue,residential,12.8,True,138.949,"LINESTRING (-70.770503 42.581633, -70.772156 42.581916)",,,
8930585,False,2,School Street,secondary,10.4,False,54.788,"LINESTRING (-70.770503 42.581633, -70.7704799 42.5817174, -70.770462 42.581783, -70.770337 42.58211)",,,
8930585,False,2,School Street,secondary,10.4,True,45.205999999999996,"LINESTRING (-70.770503 42.581633, -70.770586 42.581418, -70.770626 42.581269, -70.77063 42.581238)",,,
8930858,True,1,Lincoln Street,tertiary,12.8,False,161.183,"LINESTRING (-70.770503 42.581633, -70.7704528 42.5816231, -70.768601 42.581259)",,,
8930615,True,2,Washington Street,secondary,10.1,False,69.682,"LINESTRING (-70.768147 42.575529, -70.768516 42.575601, -70.768966 42.575699)",MA 127,20 mph,
8931087,False,,Smith Lane,residential,,False,107.69999999999999,"LINESTRING (-70.768147 42.575529, -70.7681252 42.5755692, -70.7680316 42.5757422, -70.7679874 42.5758913, -70.7678358 42.5760997, -70.7676087 42.5764072)",,,
8930700,False,2,Jeffrey Court,residential,11.0,False,41.123,"LINESTRING (-70.768601 42.581259, -70.768716 42.580899)",,,
8930858,True,1,Lincoln Street,tertiary,12.8,False,78.334,"LINESTRING (-70.768601 42.581259, -70.76802 42.581144, -70.767679 42.581071)",,,
8930689,False,2,Brook Street,residential,8.8,True,237.528,"LINESTRING (-70.7645217 42.5773255, -70.7646022 42.577391, -70.764924 42.577653, -70.765394 42.578013, -70.7655138 42.5780895, -70.7655946 42.5781085, -70.7657488 42.5781245, -70.76626 42.578055, -70.7669524 42.5779608)",,,
1212905097,False,2,Summer Street,secondary,12.8,False,152.45,"LINESTRING (-70.7645217 42.5773255, -70.764387 42.577414, -70.764135 42.577595, -70.763964 42.57774, -70.763854 42.577862, -70.763763 42.577957, -70.763646 42.578076, -70.763532 42.578153, -70.76337 42.578256, -70.7632566 42.5783208)",MA 127,,
1212905097,False,2,Summer Street,secondary,12.8,True,68.921,"LINESTRING (-70.7645217 42.5773255, -70.764778 42.577151, -70.765019 42.576986, -70.765147 42.576911)",MA 127,,
8930491,False,2,Norwood Avenue,residential,12.2,False,146.227,"LINESTRING (-70.768939 42.575905, -70.768824 42.575969, -70.7687686 42.5760092, -70.768631 42.576109, -70.7685568 42.5762059, -70.768487 42.576297, -70.768293 42.576556, -70.768221 42.5766744, -70.768121 42.576839, -70.76801 42.577008)",,,
8931209,False,2,Norwood Avenue,residential,12.2,True,17.235,"LINESTRING (-70.768939 42.575905, -70.769037 42.575885, -70.7691128 42.5758591, -70.7691357 42.5758513)",,,
8930585,False,2,School Street,secondary,10.4,False,45.727999999999994,"LINESTRING (-70.770828 42.576879, -70.770707 42.577047, -70.770585 42.577249)",,,
8930585,False,2,School Street,secondary,10.4,True,183.993,"LINESTRING (-70.770828 42.576879, -70.770922 42.576746, -70.771136 42.576427, -70.771182 42.5763507, -70.771346 42.576083, -70.7717132 42.5754426, -70.7717148 42.5754398, -70.7717537 42.575372)",,,
8931188,True,2,North Street,residential,10.4,False,185.06799999999998,"LINESTRING (-70.770828 42.576879, -70.7707743 42.5768576, -70.770263 42.576654, -70.770005 42.576577, -70.769838 42.576502, -70.769634 42.576388, -70.769468 42.576257, -70.769298 42.576074, -70.7692227 42.5759627, -70.7691357 42.5758513)",,,
8930773,True,1,Arbella Street,tertiary,14.6,False,56.701,"LINESTRING (-70.767679 42.581071, -70.7676556 42.5811342, -70.767497 42.581563)",,,
49436925,False,2,Lincoln Street,tertiary,12.8,False,36.636,"LINESTRING (-70.767679 42.581071, -70.76731 42.580991, -70.767249 42.58098)",,,
8930575,False,2,Central Street,secondary,12.2,False,55.976,"LINESTRING (-70.7736292 42.5751939, -70.7734166 42.5752336, -70.7731906 42.5752581, -70.7730165 42.5752662, -70.7729551 42.5752656)",MA 127,20 mph,
8930575,False,2,Central Street,secondary,12.2,True,19.683,"LINESTRING (-70.7736292 42.5751939, -70.7737231 42.5751674, -70.773851 42.5751258)",MA 127,20 mph,
694478950,False,,Peele House Square,residential,,False,37.377,"LINESTRING (-70.7736292 42.5751939, -70.7735964 42.5751408, -70.7734403 42.5748879)",,,
8930585,False,2,School Street,secondary,10.4,False,12.212,"LINESTRING (-70.7703912 42.5775924, -70.770338 42.577695)",,,
8930585,False,2,School Street,secondary,10.4,True,41.358999999999995,"LINESTRING (-70.7703912 42.5775924, -70.7704208 42.5775371, -70.770503 42.577384, -70.770585 42.577249)",,,
579596766,True,1,Brook Street,residential,8.8,False,153.81,"LINESTRING (-70.7703912 42.5775924, -70.770155 42.577572, -70.769884 42.57757, -70.769651 42.577584, -70.76927 42.577658, -70.7685686 42.5778359)",,,
8930945,False,,Bell Court,residential,,False,61.169,"LINESTRING (-70.7706 42.580681, -70.7698542 42.5807134)",,,
8930585,False,2,School Street,secondary,10.4,False,62.144,"LINESTRING (-70.7706 42.580681, -70.770611 42.580741, -70.770634 42.580948, -70.770644 42.58113, -70.77063 42.581238)",,,
8930585,False,2,School Street,secondary,10.4,True,26.282,"LINESTRING (-70.7706 42.580681, -70.770593 42.580618, -70.770566 42.580446)",,,
8930686,False,2,Summer Street,secondary,12.8,False,20.075,"LINESTRING (-70.767443 42.57523, -70.767412 42.575323, -70.767351 42.5753949)",MA 127,20 mph,
8930686,False,2,Summer Street,secondary,12.8,True,259.88399999999996,"LINESTRING (-70.767443 42.57523, -70.767483 42.575161, -70.767593 42.574985, -70.7676699 42.5748585, -70.7677716 42.574778, -70.7679379 42.5747055, -70.7679943 42.5746918, -70.7682372 42.574633, -70.7688265 42.5744946, -70.7688998 42.5744749, -70.769316 42.574371, -70.769442 42.574343, -70.769514 42.574342, -70.769603 42.574345, -70.76979 42.5743762, -70.769984 42.5744086, -70.7700133 42.5744135, -70.770124 42.574432)",MA 127,20 mph,
905294757,False,2,Sea Street,residential,9.1,True,159.204,"LINESTRING (-70.767443 42.57523, -70.767389 42.5752007, -70.7673589 42.5751843, -70.767351 42.57518, -70.767288 42.575125, -70.767236 42.57507, -70.767092 42.574978, -70.766949 42.574932, -70.766713 42.574892, -70.766491 42.574858, -70.76634 42.574814, -70.7662594 42.5747869, -70.7662019 42.5747643, -70.766115 42.574713, -70.7660921 42.5746659, -70.7660258 42.5745974, -70.765949 42.574493, -70.765931 42.574455)",,,
8930700,False,2,Jeffrey Court,residential,11.0,False,31.734,"LINESTRING (-70.768716 42.580899, -70.7687896 42.5806188)",,,
8930700,False,2,Jeffrey Court,residential,11.0,True,41.123,"LINESTRING (-70.768716 42.580899, -70.768601 42.581259)",,,
8930894,False,,Stanley Avenue,residential,,False,161.179,"LINESTRING (-70.768716 42.580899, -70.77063 42.581238)",,,
8930927,False,,Elm Street,residential,,False,25.574,"LINESTRING (-70.7732186 42.5767672, -70.7733644 42.5769706)",,,
8930927,False,,Elm Street,residential,,True,70.91,"LINESTRING (-70.7732186 42.5767672, -70.772948 42.576344, -70.7729022 42.576276, -70.772884 42.576249, -70.772863 42.576187)",,,
506580682,False,,Powder House Lane,residential,,False,98.92,"LINESTRING (-70.7732186 42.5767672, -70.772916 42.576874, -70.772825 42.576979, -70.772763 42.577058, -70.772394 42.577387)",,,
8930929,False,2,Putnam Court,residential,9.1,False,76.056,"LINESTRING (-70.7685686 42.5778359, -70.76856 42.578071, -70.7685641 42.5785198)",,,
579596766,True,1,Brook Street,residential,8.8,False,74.732,"LINESTRING (-70.7685686 42.5778359, -70.768301 42.577865, -70.768119 42.577884, -70.767873 42.577884, -70.767723 42.5778744, -70.7676614 42.5778705)",,,
8930665,False,2,Rosedale Avenue,residential,10.4,False,240.346,"LINESTRING (-70.770337 42.58211, -70.767497 42.581563)",,,
8930585,False,2,School Street,secondary,10.4,True,54.788,"LINESTRING (-70.770337 42.58211, -70.770462 42.581783, -70.7704799 42.5817174, -70.770503 42.581633)",,,
8930491,False,2,Norwood Avenue,residential,12.2,False,100.08600000000001,"LINESTRING (-70.76801 42.577008, -70.767887 42.577285, -70.7677705 42.5775729, -70.7676731 42.5778385, -70.7676614 42.5778705)",,,
8930491,False,2,Norwood Avenue,residential,12.2,True,146.227,"LINESTRING (-70.76801 42.577008, -70.768121 42.576839, -70.768221 42.5766744, -70.768293 42.576556, -70.768487 42.576297, -70.7685568 42.5762059, -70.768631 42.576109, -70.7687686 42.5760092, -70.768824 42.575969, -70.768939 42.575905)",,,
8930676,True,2,Desmond Avenue,residential,10.4,False,212.53900000000002,"LINESTRING (-70.76801 42.577008, -70.7687994 42.5770819, -70.7691074 42.5771107, -70.7696802 42.5771643, -70.7698241 42.5771778, -70.770585 42.577249)",,,
8930575,False,2,Central Street,secondary,12.2,False,80.487,"LINESTRING (-70.7747073 42.5747722, -70.7745933 42.5748215, -70.7743745 42.5749245, -70.7741409 42.5750217, -70.7739442 42.5750968, -70.773851 42.5751258)",MA 127,20 mph,
8930829,False,2,Lincoln Avenue,residential,12.8,False,138.949,"LINESTRING (-70.772156 42.581916, -70.770503 42.581633)",,,
8930575,False,2,Central Street,secondary,12.2,False,19.683,"LINESTRING (-70.773851 42.5751258, -70.7737231 42.5751674, -70.7736292 42.5751939)",MA 127,20 mph,
8930575,False,2,Central Street,secondary,12.2,True,80.487,"LINESTRING (-70.773851 42.5751258, -70.7739442 42.5750968, -70.7741409 42.5750217, -70.7743745 42.5749245, -70.7745933 42.5748215, -70.7747073 42.5747722)",MA 127,20 mph,
8930753,False,2,Morse Court,residential,6.1,False,125.803,"LINESTRING (-70.773851 42.5751258, -70.7738629 42.5751684, -70.773929 42.575404, -70.773966 42.575588, -70.773994 42.575871, -70.774096 42.576241)",,,
8930585,False,2,School Street,secondary,10.4,True,12.212,"LINESTRING (-70.770338 42.577695, -70.7703912 42.5775924)",,,
8930585,False,2,School Street,secondary,10.4,False,90.264,"LINESTRING (-70.770338 42.577695, -70.770241 42.577907, -70.77018 42.578081, -70.770157 42.578244, -70.770161 42.578428, -70.770171 42.578488)",,,
8930733,False,2,Knight Circle,residential,6.1,True,191.147,"LINESTRING (-70.770338 42.577695, -70.770935 42.577774, -70.771196 42.577811, -70.771322 42.577802, -70.771413 42.57775, -70.77145 42.577691, -70.771426 42.577596, -70.771327 42.57748, -70.77123 42.577419, -70.771148 42.577398, -70.770948 42.577364, -70.770585 42.577249)",,,
8930585,False,2,School Street,secondary,10.4,False,55.44799999999999,"LINESTRING (-70.770374 42.579504, -70.770472 42.57993, -70.770484 42.579996)",,,
8930585,False,2,School Street,secondary,10.4,True,34.891,"LINESTRING (-70.770374 42.579504, -70.7703669 42.5794706, -70.770308 42.579194)",,,
8930801,False,2,Lincoln Street,tertiary,12.8,True,176.991,"LINESTRING (-70.763351 42.580008, -70.7634198 42.5800389, -70.763611 42.580125, -70.763912 42.580248, -70.76416 42.580333, -70.764546 42.580415, -70.765241 42.580562, -70.7652891 42.5805721, -70.765351 42.580585)",,,
1076565282,False,2,Smith Point Road,unclassified,9.1,True,35.867,"LINESTRING (-70.763351 42.580008, -70.763503 42.579892, -70.763561 42.579832, -70.7636122 42.5797528)",,,
8930585,False,2,School Street,secondary,10.4,False,26.282,"LINESTRING (-70.770566 42.580446, -70.770593 42.580618, -70.7706 42.580681)",,,
8930585,False,2,School Street,secondary,10.4,True,50.488,"LINESTRING (-70.770566 42.580446, -70.770553 42.580364, -70.770484 42.579996)",,,
"[892153352, 8930850]",False,1,Flatley Avenue,residential,4.9,False,114.249,"LINESTRING (-70.770566 42.580446, -70.7703326 42.5804501, -70.7701099 42.5804333, -70.769753 42.580394, -70.7694692 42.5803836, -70.7691762 42.5803803)",,,
8930801,False,2,Lincoln Street,tertiary,12.8,False,176.991,"LINESTRING (-70.765351 42.580585, -70.7652891 42.5805721, -70.765241 42.580562, -70.764546 42.580415, -70.76416 42.580333, -70.763912 42.580248, -70.763611 42.580125, -70.7634198 42.5800389, -70.763351 42.580008)",,,
49436925,False,2,Lincoln Street,tertiary,12.8,True,161.504,"LINESTRING (-70.765351 42.580585, -70.7655702 42.5806326, -70.7663522 42.5808023, -70.766535 42.580842, -70.767249 42.58098)",,,
579596858,True,2,Vine Street,residential,9.1,False,193.10999999999999,"LINESTRING (-70.765351 42.580585, -70.7659 42.580279, -70.766362 42.580004, -70.766554 42.579937, -70.766779 42.5799, -70.7673292 42.5798203, -70.7674 42.57981)",,,
8930491,False,2,Norwood Avenue,residential,12.2,True,90.678,"LINESTRING (-70.767249 42.58098, -70.7672535 42.5809461, -70.767257 42.5809192, -70.767327 42.580399, -70.7673556 42.5801683)",,,
49436925,False,2,Lincoln Street,tertiary,12.8,False,161.50400000000002,"LINESTRING (-70.767249 42.58098, -70.766535 42.580842, -70.7663522 42.5808023, -70.7655702 42.5806326, -70.765351 42.580585)",,,
49436925,False,2,Lincoln Street,tertiary,12.8,True,36.636,"LINESTRING (-70.767249 42.58098, -70.76731 42.580991, -70.767679 42.581071)",,,
8930821,False,2,Chapel Lane,residential,7.3,True,113.56099999999999,"LINESTRING (-70.77129 42.574183, -70.771215 42.574383, -70.77115 42.574578, -70.771119 42.574734, -70.77112 42.574861, -70.771107 42.574967, -70.7710235 42.5751401, -70.7710061 42.5751761)",,,
8930753,False,2,Morse Court,residential,6.1,False,71.166,"LINESTRING (-70.774096 42.576241, -70.774124 42.576322, -70.774169 42.576363, -70.774229 42.576384, -70.774299 42.576384, -70.774354 42.57637, -70.774386 42.576341, -70.774391 42.576304, -70.774379 42.576261, -70.774351 42.576222, -70.774304 42.576204, -70.774259 42.576204, -70.774179 42.57622, -70.774096 42.576241)",,,
8930753,False,2,Morse Court,residential,6.1,True,71.166,"LINESTRING (-70.774096 42.576241, -70.774179 42.57622, -70.774259 42.576204, -70.774304 42.576204, -70.774351 42.576222, -70.774379 42.576261, -70.774391 42.576304, -70.774386 42.576341, -70.774354 42.57637, -70.774299 42.576384, -70.774229 42.576384, -70.774169 42.576363, -70.774124 42.576322, -70.774096 42.576241)",,,
8930753,False,2,Morse Court,residential,6.1,True,125.80300000000001,"LINESTRING (-70.774096 42.576241, -70.773994 42.575871, -70.773966 42.575588, -70.773929 42.575404, -70.7738629 42.5751684, -70.773851 42.5751258)",,,
8930585,False,2,School Street,secondary,10.4,False,34.891,"LINESTRING (-70.770308 42.579194, -70.7703669 42.5794706, -70.770374 42.579504)",,,
8930585,False,2,School Street,secondary,10.4,True,79.309,"LINESTRING (-70.770308 42.579194, -70.770291 42.579113, -70.770225 42.578802, -70.770186 42.578573, -70.770171 42.578488)",,,
"[8930632, 8930757, 8930760]",False,"['1', '2']","['Sumac Lane', 'Friend Street', 'Burnham Lane']",residential,"['6.1', '11.6', '9.1']","[False, True]",317.616,"LINESTRING (-70.770308 42.579194, -70.770394 42.5791902, -70.771208 42.5791544, -70.7714507 42.5791437, -70.771512 42.579141, -70.771602 42.579122, -70.771606 42.579117, -70.771698 42.57898, -70.771852 42.578768, -70.7719 42.578632, -70.771889 42.578574, -70.7718384 42.5785265, -70.771818 42.578508, -70.771716 42.578484, -70.771435 42.57848, -70.771005 42.57847, -70.7702507 42.5784863, -70.770171 42.578488)",,,
8930665,False,2,Rosedale Avenue,residential,10.4,True,240.346,"LINESTRING (-70.767497 42.581563, -70.770337 42.58211)",,,
8930525,False,2,Spy Rock Hill,residential,9.1,False,119.033,"LINESTRING (-70.763451 42.576295, -70.763415 42.576365, -70.763369 42.576423, -70.763296 42.576494, -70.763209 42.576537, -70.763118 42.576551, -70.763045 42.576539, -70.762984 42.57651, -70.762941 42.576473, -70.762935 42.576406, -70.762949 42.576362, -70.762984 42.576325, -70.763046 42.576285, -70.763098 42.576261, -70.763144 42.576246, -70.763187 42.576241, -70.763251 42.576243, -70.763328 42.576255, -70.763451 42.576295)",,,
