osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access
7079250,False,Morongo Way,residential,False,96.864,"LINESTRING (-116.3416584 33.7196157, -116.3406111 33.7196193)",,,
7328148,False,Choctaw Circle,residential,False,53.407,"LINESTRING (-116.3416584 33.7196157, -116.341656 33.7191354)",,,
"[642017872, 7079250, 7237372]",False,"['Osage Trail', 'Morongo Way', 'Blackfoot Way']",residential,True,518.926,"LINESTRING (-116.3416584 33.7196157, -116.3426683 33.7196052, -116.3426916 33.7183652, -116.3404181 33.7183697, -116.3395819 33.7183736)",,,
7079250,False,Morongo Way,residential,True,96.864,"LINESTRING (-116.3406111 33.7196193, -116.3416584 33.7196157)",,,
7321831,False,Crow Circle,residential,False,49.515,"LINESTRING (-116.3406111 33.7196193, -116.3406093 33.719174)",,,
"[7079250, 7311292]",False,"['Cielito Drive', 'Morongo Way']",residential,False,232.796,"LINESTRING (-116.3406111 33.7196193, -116.3395837 33.7196126, -116.339582 33.718458, -116.3395819 33.7183736)",,,
7083962,False,Valle Vista,residential,False,332.108,"LINESTRING (-116.3396504 33.7239856, -116.3400889 33.7240215, -116.3403024 33.7240188, -116.340885 33.7239343, -116.3411277 33.7239441, -116.3414432 33.7239624, -116.3425898 33.7239327, -116.3427628 33.7239231, -116.3429982 33.7239782, -116.343202 33.7240496)",2,,
7160256,False,Vista del Rey,residential,True,573.9179999999999,"LINESTRING (-116.3396504 33.7239856, -116.339446 33.723923, -116.3391804 33.7238272, -116.3391179 33.7237012, -116.3391158 33.722863, -116.3391166 33.7222988, -116.3392263 33.7221273, -116.3397823 33.7218854, -116.3400412 33.7218352, -116.3409936 33.7218225, -116.3427624 33.721822)",2,,
639220058,False,Camino de Paco,residential,True,72.685,"LINESTRING (-116.3396504 33.7239856, -116.3396281 33.7240364, -116.339404 33.7245475, -116.3393811 33.7245997)",2,,
1013628821,True,Camino Dorado,residential,False,11.421,"LINESTRING (-116.343255 33.7214073, -116.3432529 33.7213046)",2,,
1168544918,True,Highway 111,primary,False,15.797,"LINESTRING (-116.343255 33.7214073, -116.3430842 33.7214082)",2,45 mph,
105659098,True,El Dorado Drive,secondary,False,11.188,"LINESTRING (-116.3388228 33.7214421, -116.3388205 33.7215427)",3,45 mph,yes
7134493,False,Del Dios Circle,residential,True,10.264,"LINESTRING (-116.3435812 33.7258304, -116.3435462 33.725918)",2,,
7258979,True,Desert Horizons Drive,residential,False,117.007,"LINESTRING (-116.3435812 33.7258304, -116.3426924 33.7255489, -116.3425763 33.7255233, -116.3423847 33.7254979)",2,,
7137767,False,Pawnee Circle,residential,False,15.723,"LINESTRING (-116.3373823 33.7184758, -116.3373824 33.7183344)",,,
163323716,True,Osage Trail,residential,False,84.2,"LINESTRING (-116.3373823 33.7184758, -116.3382926 33.7184856)",,,
7137767,False,Pawnee Circle,residential,True,88.358,"LINESTRING (-116.3373899 33.7175398, -116.3373824 33.7183344)",,,
331411775,True,Via Brisa,residential,False,13.42,"LINESTRING (-116.3388249 33.7204844, -116.33897 33.7204851)",,,
"[1218400456, 759442297]",True,El Dorado Drive,tertiary,False,106.511,"LINESTRING (-116.3388249 33.7204844, -116.3388127 33.7209254, -116.3388207 33.7213323, -116.3388211 33.721355, -116.3388228 33.7214421)","['3', '2']",45 mph,yes
