osmid,lanes,name,highway,oneway,reversed,length,ref,geometry
21298201,2,4th Street,residential,False,False,111.838,,"LINESTRING (-95.9500684 29.7880543, -95.9489095 29.7880511)"
21298201,2,4th Street,residential,False,True,116.943,,"LINESTRING (-95.9500684 29.7880543, -95.9512802 29.7880578)"
21300456,2,Rouse Avenue,residential,False,False,120.304,,"LINESTRING (-95.9500684 29.7880543, -95.9500762 29.7891362)"
21300456,2,Rouse Avenue,residential,False,True,113.076,,"LINESTRING (-95.9500684 29.7880543, -95.9500861 29.7870375)"
21298201,2,4th Street,residential,False,True,111.838,,"LINESTRING (-95.9489095 29.7880511, -95.9500684 29.7880543)"
21298488,2,Purdy Avenue,residential,False,False,113.477,,"LINESTRING (-95.9489095 29.7880511, -95.948917 29.7870306)"
21298488,2,Purdy Avenue,residential,False,True,120.75,,"LINESTRING (-95.9489095 29.7880511, -95.9489009 29.789137)"
21298491,2,Purdy Avenue,residential,False,False,112.917,,"LINESTRING (-95.9489044 29.7821177, -95.9489196 29.7831331)"
242396917,2,South Street,residential,False,False,21.479,,"LINESTRING (-95.9489044 29.7821177, -95.948682 29.7821104)"
242396917,2,South Street,residential,False,True,58.903,,"LINESTRING (-95.9489044 29.7821177, -95.9495147 29.7821118)"
21298491,2,Purdy Avenue,residential,False,False,117.011,,"LINESTRING (-95.9489196 29.7831331, -95.9489156 29.7841854)"
21298491,2,Purdy Avenue,residential,False,True,112.917,,"LINESTRING (-95.9489196 29.7831331, -95.9489044 29.7821177)"
21300561,2,7th Street,residential,False,False,114.835,,"LINESTRING (-95.9489196 29.7831331, -95.9477297 29.7831368)"
21300561,2,7th Street,residential,False,True,117.391,,"LINESTRING (-95.9489196 29.7831331, -95.9501359 29.7831459)"
21298491,2,Purdy Avenue,residential,False,False,115.24,,"LINESTRING (-95.9489156 29.7841854, -95.9489304 29.7852217)"
21298491,2,Purdy Avenue,residential,False,True,117.011,,"LINESTRING (-95.9489156 29.7841854, -95.9489196 29.7831331)"
21299987,2,6th Street,residential,False,False,113.377,,"LINESTRING (-95.9489156 29.7841854, -95.9477408 29.7841816)"
21299987,2,6th Street,residential,False,True,117.69,,"LINESTRING (-95.9489156 29.7841854, -95.9501351 29.7841856)"
21298491,2,Purdy Avenue,residential,False,False,117.493,,"LINESTRING (-95.9489304 29.7852217, -95.9489201 29.7862783)"
21298491,2,Purdy Avenue,residential,False,True,115.24,,"LINESTRING (-95.9489304 29.7852217, -95.9489156 29.7841854)"
21301166,2,5th Street,residential,False,False,115.122,,"LINESTRING (-95.9489304 29.7852217, -95.9477375 29.7852178)"
21301166,2,5th Street,residential,False,True,114.662,,"LINESTRING (-95.9489304 29.7852217, -95.9501185 29.7852305)"
21298491,2,Purdy Avenue,residential,False,True,117.493,,"LINESTRING (-95.9489201 29.7862783, -95.9489304 29.7852217)"
21301363,4,Highway Boulevard,primary,False,True,114.977,US 90,"LINESTRING (-95.9489201 29.7862783, -95.9495165 29.7862763, -95.9501115 29.7862744)"
"[118202601, 693847819]","['4', '2']",Highway Boulevard,primary,False,False,115.305,US 90,"LINESTRING (-95.9489201 29.7862783, -95.9483819 29.7862804, -95.9477253 29.786283)"
21298795,4,,primary,False,False,114.032,US 90;FM 359,"LINESTRING (-95.95607 29.7862953, -95.9548884 29.7862895)"
21300449,2,Franklin Street,residential,False,True,116.37700000000001,,"LINESTRING (-95.95607 29.7862953, -95.9560867 29.7857767, -95.9561037 29.7852491)"
21298795,4,,primary,False,False,114.042,US 90;FM 359,"LINESTRING (-95.9548884 29.7862895, -95.9537067 29.786296)"
21298795,4,,primary,False,True,114.032,US 90;FM 359,"LINESTRING (-95.9548884 29.7862895, -95.95607 29.7862953)"
21300054,2,Otto Street,residential,False,False,85.414,,"LINESTRING (-95.9548884 29.7862895, -95.9548861 29.7865467, -95.9548854 29.7865818, -95.9548916 29.7870576)"
21300054,2,Otto Street,residential,False,True,117.22999999999999,,"LINESTRING (-95.9548884 29.7862895, -95.9548953 29.7857608, -95.9549021 29.7852353)"
21298795,4,,primary,False,False,114.401,US 90;FM 359,"LINESTRING (-95.9537067 29.786296, -95.9525213 29.7862872)"
21298795,4,,primary,False,True,114.042,US 90;FM 359,"LINESTRING (-95.9537067 29.786296, -95.9548884 29.7862895)"
21300503,2,Cooper Street,residential,False,False,85.194,,"LINESTRING (-95.9537067 29.786296, -95.9537099 29.7865377, -95.9537093 29.7865792, -95.9536959 29.787062)"
21300503,2,Cooper Street,residential,False,True,117.72200000000001,,"LINESTRING (-95.9537067 29.786296, -95.953708 29.7857513, -95.9537093 29.7852373)"
21298795,4,,primary,False,True,114.401,US 90;FM 359,"LINESTRING (-95.9525213 29.7862872, -95.9537067 29.786296)"
21298795,4,,primary,False,False,118.903,US 90;FM 359,"LINESTRING (-95.9525213 29.7862872, -95.9514242 29.7862878, -95.9512892 29.7862879)"
21299508,2,Velasco Street,residential,False,True,116.591,,"LINESTRING (-95.9525213 29.7862872, -95.9525169 29.7857506, -95.9525127 29.7852387)"
21298795,4,,primary,False,True,118.903,US 90;FM 359,"LINESTRING (-95.9512892 29.7862879, -95.9514242 29.7862878, -95.9525213 29.7862872)"
21299273,2,Waller Avenue,primary,False,True,117.13499999999999,FM 359,"LINESTRING (-95.9512892 29.7862879, -95.9512899 29.7861754, -95.9512925 29.7857516, -95.9512956 29.7852345)"
21301363,4,Highway Boulevard,primary,False,False,113.66300000000001,US 90,"LINESTRING (-95.9512892 29.7862879, -95.95117 29.7862865, -95.9501115 29.7862744)"
46789047,2,Waller Avenue,tertiary,False,False,84.621,,"LINESTRING (-95.9512892 29.7862879, -95.9512887 29.7863803, -95.951288 29.7865339, -95.9512877 29.7865766, -95.9512853 29.7870489)"
242396917,2,South Street,residential,False,False,90.285,,"LINESTRING (-95.948682 29.7821104, -95.9477467 29.7820931)"
242396917,2,South Street,residential,False,True,21.479,,"LINESTRING (-95.948682 29.7821104, -95.9489044 29.7821177)"
21299125,,2nd Street,residential,False,False,116.479,,"LINESTRING (-95.9560774 29.7901639, -95.9548704 29.7901564)"
21300448,2,Franklin Street,residential,False,True,64.56,,"LINESTRING (-95.9560774 29.7901639, -95.956079 29.7896606, -95.9560792 29.7895833)"
21299125,,2nd Street,residential,False,True,116.479,,"LINESTRING (-95.9524746 29.7901416, -95.9536816 29.7901491)"
21299510,2,Velasco Street,residential,False,True,63.598,,"LINESTRING (-95.9524746 29.7901416, -95.9524831 29.7895697)"
21299125,,2nd Street,residential,False,False,116.27799999999999,,"LINESTRING (-95.9524746 29.7901416, -95.9515376 29.7901377, -95.9512697 29.7901341)"
21299125,,2nd Street,residential,False,False,111.76,,"LINESTRING (-95.9512697 29.7901341, -95.9501116 29.7901269)"
46789047,2,Waller Avenue,tertiary,False,True,61.225,,"LINESTRING (-95.9512697 29.7901341, -95.9512725 29.7895835)"
