osmid,name,highway,oneway,reversed,length,ref,lanes,maxspeed,geometry
635800387,14th Street,tertiary,False,False,93.374,,,,"LINESTRING (-99.1463369 29.3514606, -99.1453735 29.3514611)"
21129542,Avenue P,residential,False,True,48.195,,,,"LINESTRING (-99.1453735 29.3514611, -99.1453542 29.351028)"
635800387,14th Street,tertiary,False,False,13.33,,,,"LINESTRING (-99.1453735 29.3514611, -99.145236 29.3514639)"
635800387,14th Street,tertiary,False,True,93.374,,,,"LINESTRING (-99.1453735 29.3514611, -99.1463369 29.3514606)"
635800387,14th Street,tertiary,False,False,97.456,,,,"LINESTRING (-99.145236 29.3514639, -99.1442306 29.3514776)"
635800387,14th Street,tertiary,False,True,13.33,,,,"LINESTRING (-99.145236 29.3514639, -99.1453735 29.3514611)"
147005268,Avenue O,residential,False,True,43.28,,,,"LINESTRING (-99.1442306 29.3514776, -99.1442154 29.3510886)"
635800387,14th Street,tertiary,False,False,8.181,,,,"LINESTRING (-99.1442306 29.3514776, -99.1441462 29.3514786)"
635800387,14th Street,tertiary,False,True,97.456,,,,"LINESTRING (-99.1442306 29.3514776, -99.145236 29.3514639)"
635800387,14th Street,tertiary,False,False,103.434,,,,"LINESTRING (-99.1441462 29.3514786, -99.143079 29.3514813)"
635800387,14th Street,tertiary,False,True,8.181,,,,"LINESTRING (-99.1441462 29.3514786, -99.1442306 29.3514776)"
635800387,14th Street,tertiary,False,False,107.456,,,,"LINESTRING (-99.1430468 29.3514814, -99.1419382 29.351494)"
635800387,14th Street,tertiary,False,True,3.121,,,,"LINESTRING (-99.1430468 29.3514814, -99.143079 29.3514813)"
145816153,Avenue M,secondary,False,True,29.945,FM 462,,,"LINESTRING (-99.1419382 29.351494, -99.1419371 29.3512247)"
635800387,14th Street,tertiary,False,True,107.456,,,,"LINESTRING (-99.1419382 29.351494, -99.1430468 29.3514814)"
21123080,19th Street,trunk,False,True,109.658,US 90;FM 462,4,40 mph,"LINESTRING (-99.136056 29.3478867, -99.1371853 29.347827)"
21123080,19th Street,trunk,False,False,109.658,US 90;FM 462,4,40 mph,"LINESTRING (-99.1371853 29.347827, -99.136056 29.3478867)"
21123080,19th Street,trunk,False,True,109.764,US 90;FM 462,4,40 mph,"LINESTRING (-99.1371853 29.347827, -99.1383157 29.3477674)"
21129219,Avenue H,residential,False,True,116.351,,,,"LINESTRING (-99.1371853 29.347827, -99.1370997 29.3467833)"
21123080,19th Street,trunk,False,False,109.764,US 90;FM 462,4,40 mph,"LINESTRING (-99.1383157 29.3477674, -99.1371853 29.347827)"
21123080,19th Street,trunk,False,True,109.78,US 90;FM 462,4,40 mph,"LINESTRING (-99.1383157 29.3477674, -99.1394463 29.3477083)"
147005241,Avenue I,residential,False,True,116.359,,,,"LINESTRING (-99.1383157 29.3477674, -99.1382407 29.346723)"
147005241,Avenue I,residential,False,False,76.61,,,,"LINESTRING (-99.1383157 29.3477674, -99.1383353 29.3480485, -99.1383655 29.348455)"
21123080,19th Street,trunk,False,False,109.78,US 90;FM 462,4,40 mph,"LINESTRING (-99.1394463 29.3477083, -99.1383157 29.3477674)"
21123080,19th Street,trunk,False,True,108.963,US 90;FM 462,4,40 mph,"LINESTRING (-99.1394463 29.3477083, -99.1405682 29.3476456)"
21129346,Avenue J,residential,False,True,115.95700000000001,,,,"LINESTRING (-99.1394463 29.3477083, -99.1394344 29.3475706, -99.1393567 29.3466684)"
21123080,19th Street,trunk,False,False,108.963,US 90;FM 462,4,40 mph,"LINESTRING (-99.1405682 29.3476456, -99.1394463 29.3477083)"
21123080,19th Street,trunk,False,True,109.182,US 90;FM 462,4,40 mph,"LINESTRING (-99.1405682 29.3476456, -99.1406655 29.3476403, -99.1416925 29.3475848)"
21129380,Avenue K,residential,False,False,72.292,,,,"LINESTRING (-99.1405682 29.3476456, -99.1405768 29.34776, -99.1405892 29.3479248, -99.1405991 29.3481269, -99.1406074 29.3482948)"
21129380,Avenue K,residential,False,True,115.62899999999999,,,,"LINESTRING (-99.1405682 29.3476456, -99.1405273 29.3470958, -99.140491 29.3466079)"
21123080,19th Street,trunk,False,False,109.182,US 90;FM 462,4,40 mph,"LINESTRING (-99.1416925 29.3475848, -99.1406655 29.3476403, -99.1405682 29.3476456)"
61510620,Avenue M,tertiary,False,True,113.945,,,,"LINESTRING (-99.1416925 29.3475848, -99.1416531 29.3470393, -99.1416186 29.3465621)"
145816153,Avenue M,secondary,False,False,72.70400000000001,FM 462,,,"LINESTRING (-99.1416925 29.3475848, -99.1417018 29.3477009, -99.1417148 29.3478621, -99.1417289 29.3480688, -99.1417404 29.3482373)"
147005262,19th Street,trunk,False,False,110.381,US 90,4,40 mph,"LINESTRING (-99.1416925 29.3475848, -99.1417962 29.3475787, -99.1428287 29.3475174)"
147005262,19th Street,trunk,False,False,108.778,US 90,4,40 mph,"LINESTRING (-99.1428287 29.3475174, -99.1439483 29.3474496)"
21129474,Avenue N,residential,False,True,115.035,,,,"LINESTRING (-99.1428287 29.3475174, -99.1427908 29.3469775, -99.1427562 29.3464848)"
147005262,19th Street,trunk,False,True,110.381,US 90,4,40 mph,"LINESTRING (-99.1428287 29.3475174, -99.1417962 29.3475787, -99.1416925 29.3475848)"
147005262,19th Street,trunk,False,False,111.441,US 90,4,40 mph,"LINESTRING (-99.1439483 29.3474496, -99.1450932 29.3473575)"
147005262,19th Street,trunk,False,True,108.778,US 90,4,40 mph,"LINESTRING (-99.1439483 29.3474496, -99.1428287 29.3475174)"
125726675,Avenue O,residential,False,True,114.077,,,,"LINESTRING (-99.1439483 29.3474496, -99.1439185 29.346916, -99.143891 29.3464249)"
147005262,19th Street,trunk,False,False,110.3,US 90,4,40 mph,"LINESTRING (-99.1450932 29.3473575, -99.1462223 29.3472337)"
147005262,19th Street,trunk,False,True,111.441,US 90,4,40 mph,"LINESTRING (-99.1450932 29.3473575, -99.1439483 29.3474496)"
21129542,Avenue P,residential,False,False,82.292,,,,"LINESTRING (-99.1450932 29.3473575, -99.1451039 29.3475839, -99.1451402 29.3480964)"
21129542,Avenue P,residential,False,True,111.886,,,,"LINESTRING (-99.1450932 29.3473575, -99.1450516 29.3468458, -99.1450117 29.3463538)"
147005262,19th Street,trunk,False,True,110.3,US 90,4,40 mph,"LINESTRING (-99.1462223 29.3472337, -99.1450932 29.3473575)"
21129563,Avenue Q,residential,False,True,104.099,,,,"LINESTRING (-99.1462223 29.3472337, -99.146182 29.3467791, -99.1461396 29.3463003)"
21124970,17th Street,residential,False,False,109.399,,,,"LINESTRING (-99.146331 29.3489965, -99.1452044 29.3490567)"
38891282,Avenue Q,residential,False,True,107.358,,,,"LINESTRING (-99.146331 29.3489965, -99.1462936 29.3485138, -99.1462564 29.3480332)"
21124970,17th Street,residential,False,False,110.367,,,,"LINESTRING (-99.1452044 29.3490567, -99.1440682 29.3491225)"
21124970,17th Street,residential,False,True,109.399,,,,"LINESTRING (-99.1452044 29.3490567, -99.146331 29.3489965)"
21129542,Avenue P,residential,False,False,110.71700000000001,,,,"LINESTRING (-99.1452044 29.3490567, -99.1452398 29.3495556, -99.145275 29.3500505)"
21129542,Avenue P,residential,False,True,106.96199999999999,,,,"LINESTRING (-99.1452044 29.3490567, -99.1451727 29.348583, -99.1451402 29.3480964)"
21124970,17th Street,residential,False,False,109.573,,,,"LINESTRING (-99.1440682 29.3491225, -99.1429401 29.3491869)"
21124970,17th Street,residential,False,True,110.367,,,,"LINESTRING (-99.1440682 29.3491225, -99.1452044 29.3490567)"
147005268,Avenue O,residential,False,False,110.447,,,,"LINESTRING (-99.1440682 29.3491225, -99.1441075 29.3496288, -99.1441452 29.3501135)"
147005268,Avenue O,residential,False,True,108.156,,,,"LINESTRING (-99.1440682 29.3491225, -99.1440347 29.3486382, -99.144001 29.3481516)"
21124970,17th Street,residential,False,True,109.573,,,,"LINESTRING (-99.1429401 29.3491869, -99.1440682 29.3491225)"
21124970,17th Street,residential,False,False,109.392,,,,"LINESTRING (-99.1429401 29.3491869, -99.1423861 29.3492188, -99.1418966 29.349247, -99.1418139 29.3492518)"
458612221,Avenue N,residential,False,False,109.697,,,,"LINESTRING (-99.1429401 29.3491869, -99.14297 29.3496888, -99.1429987 29.3501721)"
458612221,Avenue N,residential,False,True,109.864,,,,"LINESTRING (-99.1429401 29.3491869, -99.1429103 29.3487054, -99.1428791 29.3482003)"
21124970,17th Street,residential,False,False,109.76700000000001,,,,"LINESTRING (-99.1418139 29.3492518, -99.1417187 29.3492571, -99.1416235 29.3492624, -99.1408703 29.3493044, -99.1406837 29.3493148)"
21124970,17th Street,residential,False,True,109.392,,,,"LINESTRING (-99.1418139 29.3492518, -99.1418966 29.349247, -99.1423861 29.3492188, -99.1429401 29.3491869)"
145816153,Avenue M,secondary,False,False,108.816,FM 462,,,"LINESTRING (-99.1418139 29.3492518, -99.1418245 29.3494078, -99.1418696 29.3500744, -99.1418801 29.3502287)"
145816153,Avenue M,secondary,False,True,113.033,FM 462,,,"LINESTRING (-99.1418139 29.3492518, -99.1417776 29.34875, -99.1417437 29.3482823, -99.1417404 29.3482373)"
21124970,17th Street,residential,False,False,109.706,,,,"LINESTRING (-99.1406837 29.3493148, -99.1401195 29.3493461, -99.1395541 29.3493775)"
21124970,17th Street,residential,False,True,109.767,,,,"LINESTRING (-99.1406837 29.3493148, -99.1408703 29.3493044, -99.1416235 29.3492624, -99.1417187 29.3492571, -99.1418139 29.3492518)"
21129380,Avenue K,residential,False,False,108.892,,,,"LINESTRING (-99.1406837 29.3493148, -99.1406955 29.3494721, -99.1407453 29.3501343, -99.1407571 29.350292)"
21129380,Avenue K,residential,False,True,113.66,,,,"LINESTRING (-99.1406837 29.3493148, -99.1406463 29.3488143, -99.1406074 29.3482948)"
21124970,17th Street,residential,False,False,110.033,,,,"LINESTRING (-99.1395541 29.3493775, -99.1384207 29.3494342)"
21124970,17th Street,residential,False,True,109.706,,,,"LINESTRING (-99.1395541 29.3493775, -99.1401195 29.3493461, -99.1406837 29.3493148)"
125726680,Avenue J,residential,False,False,109.95599999999999,,,,"LINESTRING (-99.1395541 29.3493775, -99.1395855 29.3498649, -99.1396177 29.3503648)"
125726680,Avenue J,residential,False,True,110.178,,,,"LINESTRING (-99.1395541 29.3493775, -99.1395315 29.3488741, -99.1395097 29.3483874)"
21124970,17th Street,residential,False,False,109.781,,,,"LINESTRING (-99.1384207 29.3494342, -99.137291 29.3495056)"
21124970,17th Street,residential,False,True,110.033,,,,"LINESTRING (-99.1384207 29.3494342, -99.1395541 29.3493775)"
147005241,Avenue I,residential,False,False,109.536,,,,"LINESTRING (-99.1384207 29.3494342, -99.1384642 29.3499203, -99.1385086 29.3504163)"
147005241,Avenue I,residential,False,True,109.013,,,,"LINESTRING (-99.1384207 29.3494342, -99.1383926 29.3489351, -99.1383655 29.348455)"
21124970,17th Street,residential,False,False,24.361,,,,"LINESTRING (-99.137291 29.3495056, -99.1370402 29.34952)"
21124970,17th Street,residential,False,True,109.781,,,,"LINESTRING (-99.137291 29.3495056, -99.1384207 29.3494342)"
21129225,Avenue H,residential,False,False,108.936,,,,"LINESTRING (-99.137291 29.3495056, -99.1373254 29.3499943, -99.1373607 29.3504834)"
21124970,17th Street,residential,False,False,83.762,,,,"LINESTRING (-99.1370402 29.34952, -99.136178 29.3495714)"
21124970,17th Street,residential,False,True,24.361,,,,"LINESTRING (-99.1370402 29.34952, -99.137291 29.3495056)"
21129226,Avenue H,residential,False,True,109.49799999999999,,,,"LINESTRING (-99.1370402 29.34952, -99.1370007 29.3490097, -99.1369641 29.3485375)"
21124970,17th Street,residential,False,True,83.762,,,,"LINESTRING (-99.136178 29.3495714, -99.1370402 29.34952)"
21129177,Avenue G,residential,False,False,111.518,,,,"LINESTRING (-99.136178 29.3495714, -99.1362128 29.350051, -99.1362506 29.3505723)"
21129177,Avenue G,residential,False,True,110.778,,,,"LINESTRING (-99.136178 29.3495714, -99.1361419 29.3490557, -99.1361084 29.348577)"
21125894,20th Street,residential,False,False,109.484,,,,"LINESTRING (-99.1461396 29.3463003, -99.1450117 29.3463538)"
21129563,Avenue Q,residential,False,False,104.099,,,,"LINESTRING (-99.1461396 29.3463003, -99.146182 29.3467791, -99.1462223 29.3472337)"
21129563,Avenue Q,residential,False,True,110.91,,,,"LINESTRING (-99.1461396 29.3463003, -99.1461022 29.345804, -99.1460647 29.345305)"
21125894,20th Street,residential,False,False,108.912,,,,"LINESTRING (-99.1450117 29.3463538, -99.143891 29.3464249)"
21125894,20th Street,residential,False,True,109.484,,,,"LINESTRING (-99.1450117 29.3463538, -99.1461396 29.3463003)"
21129542,Avenue P,residential,False,False,111.886,,,,"LINESTRING (-99.1450117 29.3463538, -99.1450516 29.3468458, -99.1450932 29.3473575)"
21129542,Avenue P,residential,False,True,111.12100000000001,,,,"LINESTRING (-99.1450117 29.3463538, -99.1449748 29.3458618, -99.1449369 29.3453566)"
21125894,20th Street,residential,False,False,110.193,,,,"LINESTRING (-99.143891 29.3464249, -99.1427562 29.3464848)"
21125894,20th Street,residential,False,True,108.912,,,,"LINESTRING (-99.143891 29.3464249, -99.1450117 29.3463538)"
125726675,Avenue O,residential,False,False,114.077,,,,"LINESTRING (-99.143891 29.3464249, -99.1439185 29.346916, -99.1439483 29.3474496)"
125726675,Avenue O,residential,False,True,110.869,,,,"LINESTRING (-99.143891 29.3464249, -99.1438545 29.3459181, -99.1438193 29.3454298)"
21125894,20th Street,residential,False,False,110.597,,,,"LINESTRING (-99.1427562 29.3464848, -99.1416186 29.3465621)"
21125894,20th Street,residential,False,True,110.193,,,,"LINESTRING (-99.1427562 29.3464848, -99.143891 29.3464249)"
21129474,Avenue N,residential,False,False,115.035,,,,"LINESTRING (-99.1427562 29.3464848, -99.1427908 29.3469775, -99.1428287 29.3475174)"
21129474,Avenue N,residential,False,True,111.005,,,,"LINESTRING (-99.1427562 29.3464848, -99.1427124 29.3459931, -99.1426676 29.3454895)"
21125894,20th Street,residential,False,False,109.412,,,,"LINESTRING (-99.1416186 29.3465621, -99.140491 29.3466079)"
21125894,20th Street,residential,False,True,110.597,,,,"LINESTRING (-99.1416186 29.3465621, -99.1427562 29.3464848)"
61510620,Avenue M,tertiary,False,True,112.055,,,,"LINESTRING (-99.1416186 29.3465621, -99.1415528 29.345556)"
61510620,Avenue M,tertiary,False,False,113.945,,,,"LINESTRING (-99.1416186 29.3465621, -99.1416531 29.3470393, -99.1416925 29.3475848)"
21125894,20th Street,residential,False,False,110.148,,,,"LINESTRING (-99.140491 29.3466079, -99.1393567 29.3466684)"
21125894,20th Street,residential,False,True,109.412,,,,"LINESTRING (-99.140491 29.3466079, -99.1416186 29.3465621)"
21129380,Avenue K,residential,False,True,110.784,,,,"LINESTRING (-99.140491 29.3466079, -99.1404151 29.3456138)"
21129380,Avenue K,residential,False,False,115.62899999999999,,,,"LINESTRING (-99.140491 29.3466079, -99.1405273 29.3470958, -99.1405682 29.3476456)"
21125894,20th Street,residential,False,False,108.339,,,,"LINESTRING (-99.1393567 29.3466684, -99.1382407 29.346723)"
21125894,20th Street,residential,False,True,110.148,,,,"LINESTRING (-99.1393567 29.3466684, -99.140491 29.3466079)"
21129346,Avenue J,residential,False,False,115.95700000000001,,,,"LINESTRING (-99.1393567 29.3466684, -99.1394344 29.3475706, -99.1394463 29.3477083)"
21129346,Avenue J,residential,False,True,110.56700000000001,,,,"LINESTRING (-99.1393567 29.3466684, -99.139313 29.346237, -99.1393092 29.3461785, -99.139277 29.3456766)"
21125894,20th Street,residential,False,False,110.795,,,,"LINESTRING (-99.1382407 29.346723, -99.1370997 29.3467833)"
21125894,20th Street,residential,False,True,108.339,,,,"LINESTRING (-99.1382407 29.346723, -99.1393567 29.3466684)"
147005241,Avenue I,residential,False,False,116.359,,,,"LINESTRING (-99.1382407 29.346723, -99.1383157 29.3477674)"
147005241,Avenue I,residential,False,True,109.734,,,,"LINESTRING (-99.1382407 29.346723, -99.1382067 29.3462357, -99.1381693 29.3457381)"
21125894,20th Street,residential,False,True,110.795,,,,"LINESTRING (-99.1370997 29.3467833, -99.1382407 29.346723)"
21129219,Avenue H,residential,False,False,116.351,,,,"LINESTRING (-99.1370997 29.3467833, -99.1371853 29.347827)"
21129219,Avenue H,residential,False,True,109.354,,,,"LINESTRING (-99.1370997 29.3467833, -99.1370724 29.3463108, -99.137043 29.3458011)"
147005241,Avenue I,residential,False,False,97.424,,,,"LINESTRING (-99.1379807 29.3431404, -99.1380442 29.3440148)"
147005257,24th Street,residential,False,False,61.444,,,,"LINESTRING (-99.1379807 29.3431404, -99.1386146 29.3431378)"
21129339,Avenue J,residential,False,False,98.085,,,,"LINESTRING (-99.1386146 29.3431378, -99.1386294 29.3440198)"
147005257,24th Street,residential,False,True,61.444,,,,"LINESTRING (-99.1386146 29.3431378, -99.1379807 29.3431404)"
21129386,Avenue K,residential,False,False,71.433,,,,"LINESTRING (-99.1397423 29.3433773, -99.139713 29.3440192)"
147005253,24th Street,residential,False,False,109.355,,,,"LINESTRING (-99.1397423 29.3433773, -99.1408705 29.3433787)"
125726665,Avenue L,residential,False,False,71.869,,,,"LINESTRING (-99.1408705 29.3433787, -99.1408635 29.344025)"
147005253,24th Street,residential,False,False,97.825,,,,"LINESTRING (-99.1408705 29.3433787, -99.1418796 29.3433635)"
147005253,24th Street,residential,False,True,109.355,,,,"LINESTRING (-99.1408705 29.3433787, -99.1397423 29.3433773)"
147005253,24th Street,residential,False,False,61.638,,,,"LINESTRING (-99.1418796 29.3433635, -99.1425155 29.3433609)"
147005253,24th Street,residential,False,True,97.825,,,,"LINESTRING (-99.1418796 29.3433635, -99.1408705 29.3433787)"
61510620,Avenue M,tertiary,False,False,80.98500000000001,,,,"LINESTRING (-99.1418796 29.3433635, -99.1416979 29.3436615, -99.1415365 29.3439406, -99.1414997 29.344012)"
147005253,24th Street,residential,False,False,109.589,,,,"LINESTRING (-99.1425155 29.3433609, -99.1436461 29.3433563)"
147005253,24th Street,residential,False,True,61.638,,,,"LINESTRING (-99.1425155 29.3433609, -99.1418796 29.3433635)"
21129474,Avenue N,residential,False,False,127.559,,,,"LINESTRING (-99.1425155 29.3433609, -99.1425817 29.3440131, -99.1426122 29.3445048)"
147005253,24th Street,residential,False,False,110.848,,,,"LINESTRING (-99.1436461 29.3433563, -99.1447897 29.3433581)"
147005253,24th Street,residential,False,True,109.589,,,,"LINESTRING (-99.1436461 29.3433563, -99.1425155 29.3433609)"
125726675,Avenue O,residential,False,False,121.12299999999999,,,,"LINESTRING (-99.1436461 29.3433563, -99.143706 29.3440064, -99.143738 29.3444426)"
147005253,24th Street,residential,False,True,110.848,,,,"LINESTRING (-99.1447897 29.3433581, -99.1436461 29.3433563)"
21129542,Avenue P,residential,False,False,113.763,,,,"LINESTRING (-99.1447897 29.3433581, -99.1448252 29.3439974, -99.1448607 29.3443792)"
147005253,24th Street,residential,False,False,141.57,,,,"LINESTRING (-99.1447897 29.3433581, -99.144878 29.34336, -99.1449935 29.3433958, -99.145223 29.343467, -99.145445 29.343544, -99.145507 29.343557, -99.1456346 29.343557, -99.145904 29.343557, -99.1462103 29.3435619)"
125726666,Avenue Q,residential,False,False,58.372,,,,"LINESTRING (-99.1462103 29.3435619, -99.1462172 29.343989, -99.1462188 29.3440868)"
147005253,24th Street,residential,False,True,141.57,,,,"LINESTRING (-99.1462103 29.3435619, -99.145904 29.343557, -99.1456346 29.343557, -99.145507 29.343557, -99.145445 29.343544, -99.145223 29.343467, -99.1449935 29.3433958, -99.144878 29.34336, -99.1447897 29.3433581)"
21126350,18th Street,residential,False,False,108.415,,,,"LINESTRING (-99.1462564 29.3480332, -99.1451402 29.3480964)"
38891282,Avenue Q,residential,False,False,107.358,,,,"LINESTRING (-99.1462564 29.3480332, -99.1462936 29.3485138, -99.146331 29.3489965)"
21126350,18th Street,residential,False,False,110.586,,,,"LINESTRING (-99.1451402 29.3480964, -99.144001 29.3481516)"
21126350,18th Street,residential,False,True,108.415,,,,"LINESTRING (-99.1451402 29.3480964, -99.1462564 29.3480332)"
21129542,Avenue P,residential,False,False,106.96199999999999,,,,"LINESTRING (-99.1451402 29.3480964, -99.1451727 29.348583, -99.1452044 29.3490567)"
21129542,Avenue P,residential,False,True,82.292,,,,"LINESTRING (-99.1451402 29.3480964, -99.1451039 29.3475839, -99.1450932 29.3473575)"
21126350,18th Street,residential,False,False,108.874,,,,"LINESTRING (-99.144001 29.3481516, -99.1428791 29.3482003)"
21126350,18th Street,residential,False,True,110.586,,,,"LINESTRING (-99.144001 29.3481516, -99.1451402 29.3480964)"
147005268,Avenue O,residential,False,False,108.156,,,,"LINESTRING (-99.144001 29.3481516, -99.1440347 29.3486382, -99.1440682 29.3491225)"
21126350,18th Street,residential,False,True,108.874,,,,"LINESTRING (-99.1428791 29.3482003, -99.144001 29.3481516)"
21126350,18th Street,residential,False,False,110.721,,,,"LINESTRING (-99.1428791 29.3482003, -99.1418318 29.3482535, -99.1417404 29.3482373)"
458612221,Avenue N,residential,False,False,109.864,,,,"LINESTRING (-99.1428791 29.3482003, -99.1429103 29.3487054, -99.1429401 29.3491869)"
21126350,18th Street,residential,False,False,109.99999999999999,,,,"LINESTRING (-99.1417404 29.3482373, -99.1416729 29.3482407, -99.1407053 29.3482898, -99.1406074 29.3482948)"
21126350,18th Street,residential,False,True,110.721,,,,"LINESTRING (-99.1417404 29.3482373, -99.1418318 29.3482535, -99.1428791 29.3482003)"
145816153,Avenue M,secondary,False,False,113.033,FM 462,,,"LINESTRING (-99.1417404 29.3482373, -99.1417437 29.3482823, -99.1417776 29.34875, -99.1418139 29.3492518)"
145816153,Avenue M,secondary,False,True,72.704,FM 462,,,"LINESTRING (-99.1417404 29.3482373, -99.1417289 29.3480688, -99.1417148 29.3478621, -99.1417018 29.3477009, -99.1416925 29.3475848)"
21126350,18th Street,residential,False,False,106.891,,,,"LINESTRING (-99.1406074 29.3482948, -99.1405344 29.348301, -99.1400097 29.3483452, -99.1399 29.3483545, -99.1395097 29.3483874)"
21126350,18th Street,residential,False,True,109.99999999999999,,,,"LINESTRING (-99.1406074 29.3482948, -99.1407053 29.3482898, -99.1416729 29.3482407, -99.1417404 29.3482373)"
21129380,Avenue K,residential,False,False,113.66,,,,"LINESTRING (-99.1406074 29.3482948, -99.1406463 29.3488143, -99.1406837 29.3493148)"
21129380,Avenue K,residential,False,True,72.292,,,,"LINESTRING (-99.1406074 29.3482948, -99.1405991 29.3481269, -99.1405892 29.3479248, -99.1405768 29.34776, -99.1405682 29.3476456)"
125726680,Avenue J,residential,False,False,21.827,,,,"LINESTRING (-99.1394922 29.3481917, -99.1395097 29.3483874)"
21126350,18th Street,residential,False,False,136.138,,,,"LINESTRING (-99.1383655 29.348455, -99.1369641 29.3485375)"
21126350,18th Street,residential,False,True,111.154,,,,"LINESTRING (-99.1383655 29.348455, -99.1395009 29.3483881, -99.1395097 29.3483874)"
