osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed
13397202,Hudson Avenue,residential,False,True,13.127,,"LINESTRING (-117.9576005 34.0262873, -117.9577428 34.026282)",
86092405,East Nelson Avenue,tertiary,False,True,13.735,,"LINESTRING (-117.9576005 34.0262873, -117.9577242 34.0263562)",
"[405329320, 405329235, 13434516]",North Hacienda Boulevard,primary,True,False,324.01,"['3', '2']","LINESTRING (-117.9576005 34.0262873, -117.957406 34.0267166, -117.9573544 34.0267859, -117.9572231 34.0269624, -117.9569395 34.0272609, -117.9567714 34.0274271, -117.9558194 34.0283683, -117.9555626 34.0286355)",
13301166,North Stimson Avenue,residential,False,False,109.505,2,"LINESTRING (-117.9490841 34.024166, -117.9490847 34.0246533, -117.9490853 34.0251508)",
13368770,Las Vecinas Drive,residential,False,True,278.338,,"LINESTRING (-117.9490841 34.024166, -117.9498907 34.0241764, -117.9501819 34.0241764, -117.9512573 34.0241763, -117.951993 34.0241863, -117.9521041 34.0241878)",
13393989,San Jose Avenue,residential,False,True,234.108,,"LINESTRING (-117.9490853 34.0251508, -117.9516256 34.0251504)",
13301166,North Stimson Avenue,residential,False,False,107.33500000000001,2,"LINESTRING (-117.9490853 34.0251508, -117.9491049 34.0256217, -117.9491013 34.0261158)",
13301166,North Stimson Avenue,residential,False,True,109.505,2,"LINESTRING (-117.9490853 34.0251508, -117.9490847 34.0246533, -117.9490841 34.024166)",
13301166,North Stimson Avenue,residential,False,False,106.547,2,"LINESTRING (-117.9491013 34.0261158, -117.9491042 34.0265979, -117.9490878 34.0270738)",
13301166,North Stimson Avenue,residential,False,True,107.33500000000001,2,"LINESTRING (-117.9491013 34.0261158, -117.9491049 34.0256217, -117.9490853 34.0251508)",
13459265,Hill Street,residential,False,True,189.564,,"LINESTRING (-117.9491013 34.0261158, -117.9510124 34.0261265, -117.9511279 34.0262003)",
13301166,North Stimson Avenue,residential,False,False,110.64999999999999,2,"LINESTRING (-117.9490878 34.0270738, -117.9490883 34.0275387, -117.9490885 34.0276754, -117.9490888 34.0278748, -117.949089 34.0280689)",
13301166,North Stimson Avenue,residential,False,True,106.547,2,"LINESTRING (-117.9490878 34.0270738, -117.9491042 34.0265979, -117.9491013 34.0261158)",
13386762,East Victoria Avenue,residential,False,True,167.55,,"LINESTRING (-117.9490878 34.0270738, -117.9502614 34.0270686, -117.950695 34.0270666, -117.9509059 34.0270657)",
1023110510,North Stimson Avenue,residential,False,False,147.028,,"LINESTRING (-117.949089 34.0280689, -117.9489918 34.0293887)",
13301166,North Stimson Avenue,residential,False,True,110.65,2,"LINESTRING (-117.949089 34.0280689, -117.9490888 34.0278748, -117.9490885 34.0276754, -117.9490883 34.0275387, -117.9490878 34.0270738)",
"[405342025, 844947353, 405342043, 405342029]",Temple Avenue,secondary,False,True,156.112,"['4', '5']","LINESTRING (-117.949089 34.0280689, -117.9494284 34.0280702, -117.9500151 34.0280724, -117.9502866 34.0280734, -117.950783 34.0280753)",40 mph
1023110510,North Stimson Avenue,residential,False,True,147.028,,"LINESTRING (-117.9489918 34.0293887, -117.949089 34.0280689)",
13386873,East Montana Avenue,residential,False,True,152.421,,"LINESTRING (-117.9489918 34.0293887, -117.9503859 34.0295006, -117.9506381 34.0295208)",
13380032,Glendora Avenue,tertiary,False,True,63.818,4,"LINESTRING (-117.9504318 34.0317401, -117.9504855 34.0311679)",
13304271,Mentz Street,residential,False,False,149.554,,"LINESTRING (-117.9504318 34.0317401, -117.9502785 34.0317288, -117.9498691 34.0316985, -117.9498511 34.0316971, -117.9488153 34.0316205)",
