osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge
16160870,North Mill Street,residential,25 mph,False,False,87.045,"LINESTRING (-84.49894 38.048107, -84.4988647 38.0481607, -84.4982654 38.0485648, -84.498187 38.048618)",,,
16166174,South Mill Street,residential,25 mph,False,False,101.673,"LINESTRING (-84.49894 38.048107, -84.4990566 38.0480257, -84.499671 38.047595, -84.4997307 38.0475492, -84.4998084 38.0475003)",,,
"[1094305594, 219263293]",West Main Street,primary,35 mph,True,False,122.268,"LINESTRING (-84.49894 38.048107, -84.4990057 38.0481654, -84.4993067 38.0484329, -84.499574 38.0486704, -84.4997953 38.0488671, -84.499866 38.04893)",3,US 25;US 60;US 421,
16160870,North Mill Street,residential,25 mph,False,False,85.453,"LINESTRING (-84.498187 38.048618, -84.4981379 38.0486551, -84.4981321 38.0486616, -84.4977204 38.0489706, -84.497483 38.04915)",,,
16160870,North Mill Street,residential,25 mph,False,True,87.045,"LINESTRING (-84.498187 38.048618, -84.4982654 38.0485648, -84.4988647 38.0481607, -84.49894 38.048107)",,,
219263291,West Short Street,secondary,25 mph,True,False,62.923,"LINESTRING (-84.498187 38.048618, -84.498163 38.0485966, -84.4978589 38.0483224, -84.497822 38.0482892, -84.497714 38.048192)",,,
16160870,North Mill Street,residential,25 mph,False,False,134.49,"LINESTRING (-84.497483 38.04915, -84.4971768 38.0493644, -84.4970119 38.0494798, -84.496733 38.049675, -84.4965843 38.0497791, -84.4964736 38.0498566, -84.496404 38.0499049, -84.4963351 38.0499536)",,,
16160870,North Mill Street,residential,25 mph,False,True,85.45299999999999,"LINESTRING (-84.497483 38.04915, -84.4977204 38.0489706, -84.4981321 38.0486616, -84.4981379 38.0486551, -84.498187 38.048618)",,,
584825940,Church Street,residential,25 mph,True,False,71.618,"LINESTRING (-84.497483 38.04915, -84.4975203 38.049183, -84.497937 38.049551, -84.4980101 38.0496199, -84.498024 38.049633)",,,
16160870,North Mill Street,residential,25 mph,False,True,134.49,"LINESTRING (-84.4963351 38.0499536, -84.496404 38.0499049, -84.4964736 38.0498566, -84.4965843 38.0497791, -84.496733 38.049675, -84.4970119 38.0494798, -84.4971768 38.0493644, -84.497483 38.04915)",,,
417599309,West Second Street,tertiary,25 mph,True,False,67.513,"LINESTRING (-84.4963351 38.0499536, -84.4963817 38.0499955, -84.4968436 38.05041)",,,
