osmid,oneway,lanes,name,highway,maxspeed,access,width,reversed,length,geometry
426489346,True,2,Milk Street,secondary,,,14.6,False,46.382,"LINESTRING (-71.0573229 42.3567508, -71.0572321 42.3567568, -71.0567607 42.3567881)"
591217320,True,2,Devonshire Street,secondary,25 mph,,16.5,False,146.176,"LINESTRING (-71.0573229 42.3567508, -71.0573395 42.3566844, -71.0573414 42.3566731, -71.0573508 42.3566154, -71.0573551 42.3565388, -71.0573561 42.3562203, -71.057328 42.3555745, -71.0573315 42.3555202, -71.0573319 42.3555133, -71.0573423 42.3554387)"
844528872,False,2,Milk Street,secondary,25 mph,,14.6,True,40.953,"LINESTRING (-71.0573229 42.3567508, -71.0573987 42.3567492, -71.0578211 42.3567404)"
8640532,True,1,Derne Street,residential,25 mph,,12.2,False,25.064,"LINESTRING (-71.0628424 42.3596152, -71.0628877 42.3595286, -71.062921 42.3594994, -71.0629532 42.3594848, -71.0629686 42.3594778, -71.0630382 42.3594646)"
815603050,True,1,Derne Street,residential,25 mph,,12.2,False,42.719,"LINESTRING (-71.0630382 42.3594646, -71.0633579 42.3594429, -71.0635558 42.3594284)"
"[426489346, 426489347]",True,"['3', '2']",Milk Street,secondary,25 mph,,14.6,False,35.824,"LINESTRING (-71.0567607 42.3567881, -71.0566674 42.3567942, -71.0566285 42.3567967, -71.0564868 42.3568078, -71.0564346 42.3568132, -71.0563276 42.3568244)"
1089126781,False,2,Milk Street,secondary,25 mph,,14.6,False,19.649,"LINESTRING (-71.0580601 42.3567461, -71.0578211 42.3567404)"
8642149,False,2,Milk Street,secondary,25 mph,,14.6,True,64.25299999999999,"LINESTRING (-71.0580601 42.3567461, -71.0581534 42.3567546, -71.0582299 42.3567699, -71.058311 42.3567921, -71.0583936 42.3568199, -71.058489 42.3568581, -71.0586552 42.3569331, -71.058689 42.3569484, -71.0587646 42.3569825)"
591217297,True,1,Franklin Street,tertiary,25 mph,,16.8,False,67.197,"LINESTRING (-71.0565291 42.3555025, -71.056616 42.3554957, -71.0572384 42.3554469, -71.0573423 42.3554387)"
591217298,True,2,Federal Street,secondary,25 mph,,18.3,False,144.21399999999997,"LINESTRING (-71.0565291 42.3555025, -71.0565401 42.3555633, -71.0567413 42.35668, -71.0567474 42.3567141, -71.0567607 42.3567881)"
8650349,True,2,Somerset Street,tertiary,25 mph,,11.6,False,103.626,"LINESTRING (-71.0614958 42.358275, -71.0614975 42.3583595, -71.0615039 42.3586792, -71.0615112 42.3587386, -71.0615129 42.3587521, -71.0615142 42.3587628, -71.0615594 42.3590888, -71.0615664 42.3591037, -71.0615783 42.3591289, -71.0616068 42.3591579, -71.0616419 42.3591853)"
8866322,False,2,Beacon Street,secondary,25 mph,,15.2,False,91.735,"LINESTRING (-71.0614958 42.358275, -71.0614257 42.3582649, -71.0612733 42.3582214, -71.0605937 42.3580361, -71.0605651 42.3580283, -71.0604465 42.3579952)"
8646520,True,1,Walnut Street,residential,25 mph,,12.2,False,53.579,"LINESTRING (-71.0662842 42.3583066, -71.066264 42.3582535, -71.0661113 42.357842)"
8646520,True,1,Walnut Street,residential,25 mph,,12.2,False,96.283,"LINESTRING (-71.0661113 42.357842, -71.0659522 42.3574235, -71.0658181 42.3570706, -71.065788 42.3570099)"
8651512,True,3,Tremont Street,secondary,25 mph,,30.2,False,65.74000000000001,"LINESTRING (-71.0628874 42.3556617, -71.063042 42.355514, -71.063208 42.355334, -71.0632683 42.3552587, -71.0632902 42.3552313, -71.0633385 42.3551742)"
830619438,True,3,Essex Street,secondary,25 mph,,14.6,False,33.801,"LINESTRING (-71.0598047 42.3525527, -71.0595343 42.3525361, -71.0594756 42.3525326, -71.0593955 42.3525232)"
242652627,False,4,Stuart Street,secondary,25 mph,,20.7,False,94.83599999999998,"LINESTRING (-71.0649214 42.3510876, -71.065066 42.3510846, -71.0658057 42.3510992, -71.0659014 42.3511036, -71.0659967 42.351103, -71.0660745 42.3510969)"
63104587,False,2,Park Street,secondary,25 mph,,13.4,True,167.951,"LINESTRING (-71.061982 42.356511, -71.0620827 42.3566026, -71.0621115 42.3566301, -71.062782 42.357254, -71.062988 42.35745, -71.063143 42.3576298, -71.0631641 42.3576557, -71.0632118 42.3577154)"
"[1149777185, 591136306]",True,4,Tremont Street,secondary,25 mph,,30.2,False,120.251,"LINESTRING (-71.061982 42.356511, -71.0621964 42.3563207, -71.0622599 42.3562652, -71.062513 42.356018, -71.0628343 42.3557083, -71.0628874 42.3556617)"
380662067,False,3,Beacon Street,secondary,25 mph,,18.3,False,60.19,"LINESTRING (-71.065788 42.3570099, -71.0656396 42.3570427, -71.0651558 42.3571496, -71.0651213 42.3571572, -71.065086 42.3571645)"
8643846,True,1,Beach Street,residential,25 mph,,15.2,False,134.866,"LINESTRING (-71.0611864 42.3514798, -71.0612757 42.3514768, -71.0614353 42.3514713, -71.0615882 42.3514675, -71.0616897 42.3514655, -71.0617995 42.3514636, -71.0619241 42.351461, -71.0620159 42.3514587, -71.0620347 42.3514583, -71.0620495 42.3514579, -71.0620665 42.3514579, -71.0620794 42.3514579, -71.0620919 42.3514583, -71.0621065 42.3514594, -71.0621197 42.3514609, -71.0621317 42.3514627, -71.0621419 42.3514645, -71.0621574 42.3514677, -71.0621728 42.3514709, -71.0622683 42.3514921, -71.0623448 42.3515088, -71.0624283 42.3515271, -71.0624985 42.3515425, -71.0625665 42.3515568, -71.0626283 42.3515696, -71.0626849 42.3515813, -71.06272 42.351588, -71.0628 42.3516031)"
103680392,True,1,Bedford Street,residential,25 mph,,12.2,False,125.07499999999999,"LINESTRING (-71.0578796 42.3533366, -71.0579535 42.3533305, -71.0582823 42.3533036, -71.0584992 42.3532973, -71.058547 42.3532989, -71.0592451 42.3533266, -71.0593979 42.3533225)"
103680476,False,2,Lincoln Street,secondary,25 mph,,20.7,False,22.386000000000003,"LINESTRING (-71.0578796 42.3533366, -71.0578811 42.3533906, -71.0578654 42.3534393, -71.0578559 42.353454, -71.0578377 42.3534823, -71.0578013 42.353524)"
747090066,True,2,Kingston Street,tertiary,,,12.2,False,21.574,"LINESTRING (-71.0593979 42.3533225, -71.059461 42.353251, -71.0594634 42.3532395, -71.0594887 42.3531443)"
747090067,True,1,Bedford Street,residential,25 mph,,12.2,False,38.028,"LINESTRING (-71.0593979 42.3533225, -71.059483 42.3533274, -71.0596219 42.3533363, -71.0598519 42.3533815)"
8639962,True,1,Mason Street,residential,25 mph,,8.5,False,195.30200000000002,"LINESTRING (-71.0637874 42.353305, -71.0637774 42.3533587, -71.0637444 42.3534823, -71.0637211 42.3535343, -71.0636469 42.353658, -71.0635541 42.353794, -71.0634972 42.3538856, -71.0634324 42.3539812, -71.0633808 42.3540643, -71.0633665 42.3540873, -71.0632355 42.3542536, -71.063125 42.3543901, -71.0630884 42.3544353, -71.062909 42.354605, -71.0626875 42.3548031, -71.0626577 42.3548275)"
8640819,False,2,Avery Street,unclassified,25 mph,,12.8,False,52.661,"LINESTRING (-71.0637874 42.353305, -71.0636328 42.3532935, -71.0633661 42.3532851, -71.0631478 42.3532778)"
8640819,False,2,Avery Street,unclassified,25 mph,,12.8,True,38.032000000000004,"LINESTRING (-71.0637874 42.353305, -71.0641223 42.3533649, -71.0642375 42.3533846)"
8640819,False,2,Avery Street,unclassified,25 mph,,12.8,False,38.032000000000004,"LINESTRING (-71.0642375 42.3533846, -71.0641223 42.3533649, -71.0637874 42.353305)"
"[1121209369, 426831020, 840928388, 1121209367]",True,"['4', '3']",Tremont Street,secondary,25 mph,,30.2,False,115.70999999999998,"LINESTRING (-71.0642375 42.3533846, -71.064366 42.353064, -71.0643703 42.3530471, -71.064425 42.3528321, -71.0644722 42.3526648, -71.0645196 42.3525012, -71.0645293 42.3524676, -71.064556 42.3523719)"
8640813,False,2,Devonshire Street,secondary,,,13.1,False,39.769,"LINESTRING (-71.0573423 42.3554387, -71.0573603 42.3553796, -71.0573646 42.3553655, -71.0573914 42.3552808, -71.0574255 42.3552169, -71.0574641 42.3551549, -71.0575027 42.3551036)"
747090063,True,1,Franklin Street,tertiary,25 mph,,,False,52.487,"LINESTRING (-71.0573423 42.3554387, -71.0574317 42.3554519, -71.0574411 42.3554533, -71.0575486 42.3554551, -71.0577067 42.3554571, -71.0578055 42.355464, -71.057883 42.3554776, -71.0579234 42.3554869, -71.0579722 42.3554982)"
"[426489269, 1089126782]",True,1,Franklin Street,tertiary,25 mph,,16.8,False,60.91199999999999,"LINESTRING (-71.0573423 42.3554387, -71.0574594 42.3554165, -71.0574848 42.3554117, -71.0575634 42.3554065, -71.0576077 42.3554036, -71.0576951 42.3553977, -71.0578066 42.3553921, -71.0578853 42.3553922, -71.0579636 42.3553981, -71.0579929 42.3554021, -71.0580756 42.3554133)"
747090065,True,2,Arch Street,tertiary,25 mph,,13.4,False,12.701,"LINESTRING (-71.0580756 42.3554133, -71.0579722 42.3554982)"
"[8648747, 1089126783]",True,2,Franklin Street,tertiary,25 mph,,16.8,False,78.847,"LINESTRING (-71.0580756 42.3554133, -71.0581519 42.355425, -71.0582124 42.3554343, -71.0583334 42.3554613, -71.058444 42.3554953, -71.0585186 42.3555239, -71.0585943 42.355562, -71.058677 42.3556049, -71.0587573 42.3556472, -71.058832 42.3556878, -71.058856 42.3557022, -71.058914 42.355737)"
"[8651512, 1121209368]",True,3,Tremont Street,secondary,25 mph,,30.2,False,212.514,"LINESTRING (-71.0633385 42.3551742, -71.063419 42.35506, -71.0635834 42.354774, -71.063592 42.354759, -71.063803 42.354341, -71.0638353 42.3542738, -71.0639143 42.3541197, -71.063987 42.353975, -71.0640953 42.353727, -71.064135 42.353636, -71.0641462 42.3536094, -71.0642098 42.3534583, -71.0642375 42.3533846)"
"[8638369, 1175624851]",True,"['1', '2']",West Street,residential,25 mph,,10.4,False,67.946,"LINESTRING (-71.0626577 42.3548275, -71.0631408 42.3550777, -71.0632322 42.3551209, -71.0633385 42.3551742)"
103680391,False,2,Bedford Street,residential,25 mph,,12.2,False,44.403,"LINESTRING (-71.060296 42.353609, -71.0602097 42.3535648, -71.0598519 42.3533815)"
591217296,True,2,Chauncy Street,tertiary,25 mph,,15.2,False,137.90699999999998,"LINESTRING (-71.060296 42.353609, -71.0600747 42.3538224, -71.0600295 42.3538645, -71.0594993 42.3543286, -71.0594704 42.3543533, -71.0594441 42.3543735, -71.0594187 42.3543908, -71.0593943 42.3544054, -71.0593681 42.354419, -71.0593421 42.3544315, -71.059313 42.3544432, -71.0592812 42.3544532, -71.059243 42.354464, -71.0591487 42.3544889)"
862549735,False,2,Chauncy Street,tertiary,25 mph,,15.2,True,60.617999999999995,"LINESTRING (-71.060296 42.353609, -71.0603493 42.3535527, -71.0606354 42.3532183, -71.0607 42.3531531)"
"[1120131787, 8650197]",True,3,Tremont Street,secondary,25 mph,,20.1,False,146.017,"LINESTRING (-71.064556 42.3523719, -71.0645773 42.3522924, -71.064656 42.351992, -71.0647293 42.3517219, -71.064746 42.3516568, -71.0647717 42.3515447, -71.0647879 42.3514905, -71.0648135 42.3514046, -71.0648734 42.3511991, -71.0649214 42.3510876)"
"[1096242208, 1096242209, 8645216]",True,"['1', '2']",Boylston Street,secondary,25 mph,,21.3,False,162.525,"LINESTRING (-71.064556 42.3523719, -71.0644557 42.3523528, -71.0643822 42.3523439, -71.0643166 42.3523382, -71.0642841 42.3523364, -71.064141 42.3523286, -71.0639047 42.3523201, -71.0637652 42.3523163, -71.0636808 42.3523134, -71.0634952 42.3523093, -71.0633365 42.3523198, -71.0632291 42.3523266, -71.0627608 42.3523721, -71.062716 42.3523765, -71.0625912 42.3523923)"
851480300,False,1,Avenue De Lafayette,residential,25 mph,,,False,62.949,"LINESTRING (-71.0607 42.3531531, -71.0607644 42.353182, -71.061241 42.3534233, -71.0613342 42.3534705)"
862549735,False,2,Chauncy Street,tertiary,25 mph,,15.2,False,60.617999999999995,"LINESTRING (-71.0607 42.3531531, -71.0606354 42.3532183, -71.0603493 42.3535527, -71.060296 42.353609)"
333071936,True,2,Washington Street,secondary,25 mph,,16.8,False,74.38999999999999,"LINESTRING (-71.062527 42.3532476, -71.062461 42.35345, -71.062387 42.353586, -71.062288 42.353741, -71.0622796 42.3537533, -71.062232 42.353823, -71.062191 42.353864)"
8637586,True,2,South Street,residential,25 mph,,17.1,False,51.242999999999995,"LINESTRING (-71.0571438 42.3521136, -71.0571643 42.352013, -71.0572367 42.3516579)"
48941978,False,3,Essex Street,secondary,25 mph,,14.6,False,109.55799999999999,"LINESTRING (-71.0571438 42.3521136, -71.0570264 42.352123, -71.0569888 42.3521245, -71.0569081 42.352115, -71.0568484 42.3521007, -71.0567572 42.3520771, -71.0560842 42.3519094, -71.0559941 42.3518864, -71.0558706 42.3518545)"
380662075,True,1,Irving Street,residential,25 mph,,12.2,False,28.792,"LINESTRING (-71.0663584 42.3595779, -71.0663589 42.3595396, -71.0663551 42.359363, -71.0663544 42.359319)"
"[1119835971, 247748351]",True,3,Lincoln Street,secondary,25 mph,,20.7,False,97.74799999999999,"LINESTRING (-71.0579946 42.3523784, -71.0579773 42.3524877, -71.0579349 42.3527514, -71.0578891 42.3530427, -71.0578607 42.353223, -71.0578562 42.3532515)"
289638711,True,2,Essex Street,secondary,25 mph,,14.6,False,76.501,"LINESTRING (-71.0579946 42.3523784, -71.0578961 42.3523194, -71.0578159 42.3522868, -71.0577472 42.3522634, -71.057615 42.3522247, -71.0575278 42.3522035, -71.0572665 42.3521385, -71.0572269 42.3521292, -71.0571438 42.3521136)"
848108950,True,3,John F. Fitzgerald Surface Road,primary,25 mph,,28.0,False,27.052,"LINESTRING (-71.0579946 42.3523784, -71.0580984 42.3523427, -71.0582798 42.3522578)"
"[620770779, 485292839]",True,2,Pearl Street,secondary,25 mph,,15.2,False,116.946,"LINESTRING (-71.0548928 42.356063, -71.0549472 42.3561103, -71.055091 42.3562487, -71.0554766 42.356635, -71.055692 42.3568463, -71.05575 42.3569024)"
485292840,True,1,Franklin Street,tertiary,25 mph,,16.8,False,81.59800000000001,"LINESTRING (-71.0548928 42.356063, -71.0549482 42.3560318, -71.055551 42.3556836, -71.0555908 42.3556655, -71.0556119 42.3556558, -71.0556894 42.3556271)"
8649873,True,1,Kilby Street,residential,25 mph,,11.9,False,51.914,"LINESTRING (-71.0552902 42.3576505, -71.055136 42.3572573, -71.0551093 42.3572033)"
103553904,False,2,Kilby Street,residential,25 mph,,11.9,False,17.812,"LINESTRING (-71.0552902 42.3576505, -71.0553345 42.3577458, -71.0553606 42.357802)"
104210747,True,2,Milk Street,tertiary,25 mph,,14.6,False,22.681,"LINESTRING (-71.0551093 42.3572033, -71.05494 42.3573125, -71.0549013 42.3573374)"
8638109,False,,Avery Place,residential,25 mph,,,False,54.681,"LINESTRING (-71.0631478 42.3532778, -71.0631463 42.3533186, -71.0631272 42.3535161, -71.0631028 42.3537684)"
8640819,False,2,Avery Street,unclassified,25 mph,,12.8,True,52.661,"LINESTRING (-71.0631478 42.3532778, -71.0633661 42.3532851, -71.0636328 42.3532935, -71.0637874 42.353305)"
"[627355753, 255667897]",True,"['1', '2']",Avery Street,unclassified,25 mph,,12.8,False,51.125,"LINESTRING (-71.0631478 42.3532778, -71.0629129 42.3532678, -71.0626571 42.3532541, -71.062527 42.3532476)"
8649075,True,2,Kilby Street,residential,25 mph,,,False,47.259,"LINESTRING (-71.0549013 42.3573374, -71.0549566 42.3573802, -71.0552902 42.3576505)"
8646506,False,2,Province Street,residential,25 mph,,17.1,False,54.716,"LINESTRING (-71.0602416 42.3567274, -71.0602082 42.3567623, -71.059872 42.3571367)"
654038108,True,1,Bromfield Street,residential,25 mph,,10.4,False,98.04899999999999,"LINESTRING (-71.0602416 42.3567274, -71.0604251 42.3568094, -71.0611876 42.3571504, -71.0612625 42.3571839)"
63104590,True,2,Tremont Street,secondary,25 mph,,30.2,False,70.393,"LINESTRING (-71.0612625 42.3571839, -71.0614671 42.3569852, -71.0616584 42.3567997, -71.0617055 42.3567552, -71.0617441 42.3567195, -71.0617859 42.3566828)"
8640813,False,2,Devonshire Street,secondary,,,13.1,True,39.769,"LINESTRING (-71.0575027 42.3551036, -71.0574641 42.3551549, -71.0574255 42.3552169, -71.0573914 42.3552808, -71.0573646 42.3553655, -71.0573603 42.3553796, -71.0573423 42.3554387)"
289631068,True,2,Otis Street,secondary,25 mph,,16.5,False,146.637,"LINESTRING (-71.0575027 42.3551036, -71.05766 42.3550253, -71.0577288 42.354974, -71.0577908 42.3549155, -71.0579809 42.3547363, -71.0585218 42.3542242, -71.0585654 42.3541849, -71.0585967 42.3541446, -71.058622 42.3540903)"
591235979,True,3,Essex Street,secondary,25 mph,,14.6,False,99.483,"LINESTRING (-71.0625912 42.3523923, -71.0624386 42.3524158, -71.0617086 42.352476, -71.0615182 42.3524941, -71.0614786 42.3524979, -71.0613912 42.3525073)"
1154673770,True,2,Washington Street,secondary,25 mph,,16.8,False,78.733,"LINESTRING (-71.0625912 42.3523923, -71.0625792 42.3524797, -71.0625674 42.3525863, -71.062553 42.352837, -71.062544 42.353039, -71.062537 42.353099)"
"[1089092081, 448441075, 8645303]",True,2,Harrison Avenue,secondary,25 mph,,25.0,False,115.89100000000002,"LINESTRING (-71.0613912 42.3525073, -71.0613737 42.3524382, -71.0613169 42.3522115, -71.0612604 42.3519724, -71.0612261 42.3518163, -71.0611718 42.3515686, -71.0611727 42.3515448, -71.0611864 42.3514798)"
591235979,True,3,Essex Street,secondary,25 mph,,14.6,False,20.44,"LINESTRING (-71.0613912 42.3525073, -71.0613104 42.3525128, -71.0611435 42.3525241)"
63104564,True,1,Washington Street,secondary,25 mph,,16.8,False,33.63,"LINESTRING (-71.0583373 42.3574198, -71.058094 42.357663)"
8638252,True,1,School Street,secondary,25 mph,,11.6,False,95.235,"LINESTRING (-71.0604465 42.3579952, -71.0603693 42.3579738, -71.0597269 42.3577955, -71.05936 42.357697)"
8866322,False,2,Beacon Street,secondary,25 mph,,15.2,True,91.73499999999999,"LINESTRING (-71.0604465 42.3579952, -71.0605651 42.3580283, -71.0605937 42.3580361, -71.0612733 42.3582214, -71.0614257 42.3582649, -71.0614958 42.358275)"
63104590,True,2,Tremont Street,secondary,25 mph,,30.2,False,85.244,"LINESTRING (-71.0604465 42.3579952, -71.060475 42.3579528, -71.0605036 42.357916, -71.0605315 42.3578839, -71.0605545 42.3578585, -71.0605775 42.3578346, -71.0610479 42.3573718)"
8638252,True,1,School Street,secondary,25 mph,,11.6,False,89.51,"LINESTRING (-71.05936 42.357697, -71.0593102 42.3576845, -71.0588073 42.3575473, -71.0584785 42.3574581, -71.0584351 42.3574463, -71.0583373 42.3574198)"
8646506,False,2,Province Street,residential,25 mph,,17.1,True,75.17999999999999,"LINESTRING (-71.05936 42.357697, -71.0593918 42.3576592, -71.059872 42.3571367)"
8648270,False,2,Devonshire Street,secondary,25 mph,,13.1,False,77.833,"LINESTRING (-71.0580245 42.3536753, -71.0579568 42.3537832, -71.057626 42.3543103)"
8650900,False,4,Summer Street,secondary,25 mph,,19.8,False,24.887999999999998,"LINESTRING (-71.0580245 42.3536753, -71.0579505 42.3536251, -71.0578013 42.353524)"
8650900,False,4,Summer Street,secondary,25 mph,,19.8,True,67.38,"LINESTRING (-71.0580245 42.3536753, -71.0585624 42.3540489, -71.058622 42.3540903)"
8650900,False,4,Summer Street,secondary,25 mph,,19.8,True,24.887999999999998,"LINESTRING (-71.0578013 42.353524, -71.0579505 42.3536251, -71.0580245 42.3536753)"
103680476,False,2,Lincoln Street,secondary,25 mph,,20.7,True,22.386,"LINESTRING (-71.0578013 42.353524, -71.0578377 42.3534823, -71.0578559 42.353454, -71.0578654 42.3534393, -71.0578811 42.3533906, -71.0578796 42.3533366)"
426491165,False,3,Summer Street,secondary,25 mph,,19.8,False,21.54,"LINESTRING (-71.0578013 42.353524, -71.0577154 42.353474, -71.0576952 42.3534623, -71.0576854 42.3534576, -71.0575887 42.353411)"
8650028,False,2,Hamilton Place,unclassified,25 mph,,11.0,False,71.29899999999999,"LINESTRING (-71.0617859 42.3566828, -71.0617007 42.3566351, -71.0610906 42.3562992)"
63104590,True,2,Tremont Street,secondary,25 mph,,30.2,False,24.997999999999998,"LINESTRING (-71.0617859 42.3566828, -71.0618834 42.3566012, -71.0619051 42.356581, -71.061982 42.356511)"
8647432,False,3,Beacon Street,secondary,25 mph,,18.3,False,165.91299999999998,"LINESTRING (-71.065086 42.3571645, -71.0650322 42.3571764, -71.0650008 42.3571834, -71.0647668 42.3572352, -71.0645988 42.3572788, -71.0644344 42.3573277, -71.0642285 42.3573946, -71.0639925 42.3574675, -71.0637255 42.3575535, -71.0633918 42.3576542, -71.0633273 42.3576737, -71.0632118 42.3577154)"
380662067,False,3,Beacon Street,secondary,25 mph,,18.3,True,60.19,"LINESTRING (-71.065086 42.3571645, -71.0651213 42.3571572, -71.0651558 42.3571496, -71.0656396 42.3570427, -71.065788 42.3570099)"
8647038,True,1,Joy Street,residential,25 mph,,11.0,False,58.389,"LINESTRING (-71.0650893 42.3576896, -71.065087 42.3572606, -71.0650869 42.3572322, -71.065086 42.3571645)"
8651358,False,1,Joy Place,residential,25 mph,,4.3,False,36.256,"LINESTRING (-71.0650893 42.3576896, -71.0650337 42.3576921, -71.0646512 42.3577278)"
8647038,True,1,Joy Street,residential,25 mph,,11.0,False,35.751,"LINESTRING (-71.0650766 42.3583441, -71.0650767 42.3582991, -71.0650876 42.3580227)"
8651714,True,1,Mount Vernon Street,residential,25 mph,,14.0,False,99.389,"LINESTRING (-71.0650766 42.3583441, -71.0651352 42.3583397, -71.0658354 42.3583353, -71.0661828 42.3583131, -71.0662192 42.3583108, -71.0662842 42.3583066)"
380662081,True,1,Joy Street,residential,25 mph,,11.0,False,55.022,"LINESTRING (-71.0650766 42.3583441, -71.0650763 42.3584082, -71.0650815 42.3588097, -71.0650816 42.3588389)"
8647038,True,1,Joy Street,residential,25 mph,,11.0,False,37.039,"LINESTRING (-71.0650876 42.3580227, -71.0650893 42.3576896)"
8647156,False,2,Mount Vernon Place,residential,25 mph,,11.6,False,29.214,"LINESTRING (-71.0650876 42.3580227, -71.0650392 42.3580288, -71.0647368 42.3580655)"
815603050,True,1,Derne Street,residential,25 mph,,12.2,False,36.778999999999996,"LINESTRING (-71.0639495 42.3594082, -71.0642698 42.3593898, -71.0643135 42.3593756, -71.0643854 42.3593521)"
8646506,False,2,Province Street,residential,25 mph,,17.1,False,75.17999999999999,"LINESTRING (-71.059872 42.3571367, -71.0593918 42.3576592, -71.05936 42.357697)"
8646506,False,2,Province Street,residential,25 mph,,17.1,True,54.716,"LINESTRING (-71.059872 42.3571367, -71.0602082 42.3567623, -71.0602416 42.3567274)"
8648025,False,2,Province Court,unclassified,10 mph,,9.1,False,42.919,"LINESTRING (-71.059872 42.3571367, -71.059846 42.3571238, -71.0598163 42.3571114, -71.0594106 42.3569561)"
8650028,False,2,Hamilton Place,unclassified,25 mph,,11.0,True,71.29899999999999,"LINESTRING (-71.0610906 42.3562992, -71.0617007 42.3566351, -71.0617859 42.3566828)"
8648451,True,2,Post Office Square,secondary,30 mph,,18.3,False,93.337,"LINESTRING (-71.05575 42.3569024, -71.0558056 42.3569596, -71.0563378 42.3575068, -71.0563599 42.3575296, -71.0564128 42.3575841)"
104210747,True,2,Milk Street,tertiary,25 mph,,14.6,False,62.911,"LINESTRING (-71.05575 42.3569024, -71.0556892 42.3569135, -71.0556518 42.3569244, -71.0556237 42.3569326, -71.0555576 42.3569571, -71.0552605 42.3571155, -71.0551093 42.3572033)"
"[426489344, 426489345]",True,2,Milk Street,secondary,25 mph,,14.6,False,48.247,"LINESTRING (-71.0563276 42.3568244, -71.056213 42.3568392, -71.0561374 42.356849, -71.0558418 42.3568893, -71.05575 42.3569024)"
"[485269334, 591217319]",True,"['3', '2']",Congress Street,primary,25 mph,,16.2,False,144.45799999999997,"LINESTRING (-71.0563276 42.3568244, -71.0563054 42.3567543, -71.0562994 42.3567353, -71.0562786 42.3566698, -71.0562035 42.3564778, -71.056121 42.3562539, -71.0560768 42.3561531, -71.0559977 42.355998, -71.055971 42.3559541, -71.0559529 42.3559243, -71.0559113 42.355865, -71.055831 42.3557691, -71.0557469 42.355685, -71.0557374 42.3556752, -71.0556894 42.3556271)"
426491165,False,3,Summer Street,secondary,25 mph,,19.8,True,21.54,"LINESTRING (-71.0575887 42.353411, -71.0576854 42.3534576, -71.0576952 42.3534623, -71.0577154 42.353474, -71.0578013 42.353524)"
"[8644869, 591677205, 485292830]",False,"['4', '3']",Summer Street,secondary,,,19.8,False,62.608000000000004,"LINESTRING (-71.0575887 42.353411, -71.0574813 42.3533721, -71.057391 42.3533457, -71.057235 42.3533084, -71.0570342 42.3532743, -71.0569381 42.3532507, -71.0568689 42.3532315)"
