osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry
9927544,Walnut Street,residential,False,False,115.783,,,"LINESTRING (-96.679115 42.683647, -96.678382 42.684538)"
9930347,East Main Street,primary,False,False,110.414,I 29 Business,25 mph,"LINESTRING (-96.679115 42.683647, -96.680259 42.684175)"
9930347,East Main Street,primary,False,True,110.425,I 29 Business,25 mph,"LINESTRING (-96.679115 42.683647, -96.67797 42.68312)"
9931922,South Walnut Street,residential,False,True,121.102,,,"LINESTRING (-96.679115 42.683647, -96.6795028 42.6831717, -96.679877 42.682713)"
9927544,Walnut Street,residential,False,True,115.783,,,"LINESTRING (-96.678382 42.684538, -96.679115 42.683647)"
9932471,East Pleasant Street,residential,False,False,113.872,,,"LINESTRING (-96.678382 42.684538, -96.679564 42.68508)"
9932471,East Pleasant Street,residential,False,True,110.664,,,"LINESTRING (-96.678382 42.684538, -96.677231 42.684014)"
9927544,Walnut Street,residential,False,False,230.87,,,"LINESTRING (-96.678382 42.684538, -96.6780272 42.6849897, -96.6778612 42.6852011, -96.6777622 42.6853181, -96.6776112 42.6854967, -96.6773064 42.6858554, -96.6769174 42.686313)"
9929271,East Rose Street,tertiary,False,False,109.894,,25 mph,"LINESTRING (-96.6769174 42.686313, -96.6780604 42.6868334)"
9927544,Walnut Street,residential,False,True,230.86999999999998,,,"LINESTRING (-96.6769174 42.686313, -96.6773064 42.6858554, -96.6776112 42.6854967, -96.6777622 42.6853181, -96.6778612 42.6852011, -96.6780272 42.6849897, -96.678382 42.684538)"
9928480,East Sherman Street,residential,False,False,112.655,,,"LINESTRING (-96.6796392 42.6887871, -96.6784668 42.6882544)"
360039471,North Grant Street,residential,False,False,52.427,,,"LINESTRING (-96.6796392 42.6887871, -96.6792728 42.6891741)"
"[9928480, 9933834]","['East Sherman Street', 'North Court Street']",residential,False,True,220.2,,,"LINESTRING (-96.6796392 42.6887871, -96.680763 42.689268, -96.6810973 42.6888857, -96.6811353 42.6888422, -96.6815166 42.6884062)"
360039471,North Grant Street,residential,False,True,117.148,,,"LINESTRING (-96.6796392 42.6887871, -96.6800076 42.6883297, -96.6803693 42.6878805)"
9928480,East Sherman Street,residential,False,True,111.565,,,"LINESTRING (-96.677322 42.687708, -96.6784668 42.6882544)"
9930839,Pinckney Street,residential,False,True,55.85,,,"LINESTRING (-96.677322 42.687708, -96.6776829 42.6872815)"
9931224,East Clay Street,residential,False,False,104.715,,,"LINESTRING (-96.681747 42.682382, -96.68283 42.682885)"
9931224,East Clay Street,residential,False,True,113.154,,,"LINESTRING (-96.681747 42.682382, -96.680572 42.681844)"
9928693,South Pinckney Street,residential,False,False,113.088,,,"LINESTRING (-96.681747 42.682382, -96.6813759 42.6828195, -96.681015 42.683245)"
9929280,East Washington Street,residential,False,False,106.345,,,"LINESTRING (-96.681015 42.683245, -96.682113 42.683758)"
9929280,East Washington Street,residential,False,True,110.238,,,"LINESTRING (-96.681015 42.683245, -96.679877 42.682713)"
9928693,South Pinckney Street,residential,False,False,120.469,,,"LINESTRING (-96.681015 42.683245, -96.6806399 42.6837065, -96.680259 42.684175)"
9928693,South Pinckney Street,residential,False,True,113.088,,,"LINESTRING (-96.681015 42.683245, -96.6813759 42.6828195, -96.681747 42.682382)"
9930049,North Pinckney Street,residential,False,False,115.559,,,"LINESTRING (-96.680259 42.684175, -96.679564 42.68508)"
9930347,East Main Street,primary,False,False,106.647,I 29 Business,25 mph,"LINESTRING (-96.680259 42.684175, -96.68135 42.684701)"
9930347,East Main Street,primary,False,True,110.414,I 29 Business,25 mph,"LINESTRING (-96.680259 42.684175, -96.679115 42.683647)"
9928693,South Pinckney Street,residential,False,True,120.469,,,"LINESTRING (-96.680259 42.684175, -96.6806399 42.6837065, -96.681015 42.683245)"
9928694,East Jefferson Street,residential,False,False,108.196,,,"LINESTRING (-96.6836417 42.6820508, -96.6847681 42.6825618)"
9934435,South Pearl Street,residential,False,False,114.04599999999999,,,"LINESTRING (-96.6836417 42.6820508, -96.683237 42.6824667, -96.68283 42.682885)"
9928694,East Jefferson Street,residential,False,False,109.537,,,"LINESTRING (-96.6847681 42.6825618, -96.6859085 42.6830791)"
