osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes
44712844,Mokuhau Road,living_street,False,False,105.843,"LINESTRING (-156.504871 20.893934, -156.5051884 20.8938151, -156.505777 20.8935028)",,,,
44754748,North Market Street,tertiary,False,False,270.356,"LINESTRING (-156.504871 20.893934, -156.504843 20.893745, -156.504733 20.893434, -156.5046955 20.8933484, -156.504594 20.893117, -156.5045155 20.8929809, -156.50448 20.892898, -156.504283 20.892409, -156.50406 20.89193, -156.503932 20.8916749)",HI 3405,20 mph,,
44711751,Mission Street,residential,False,False,87.433,"LINESTRING (-156.498986 20.892432, -156.498549 20.89176)",,,,
1154583483,Mill Street,tertiary,False,False,73.039,"LINESTRING (-156.498986 20.892432, -156.49835 20.892712)",HI 3840,,,
1154583483,Mill Street,tertiary,False,True,94.784,"LINESTRING (-156.498986 20.892432, -156.499816 20.892078)",HI 3840,,,
44712844,Mokuhau Road,living_street,False,True,146.23000000000002,"LINESTRING (-156.5068951 20.8927072, -156.5064363 20.8930754, -156.5062908 20.8931711, -156.5058319 20.8934742, -156.505777 20.8935028)",,,,
44713300,Makua Street,living_street,False,True,144.51,"LINESTRING (-156.5068951 20.8927072, -156.506326 20.891995, -156.5060658 20.8916638)",,,,
1154583483,Mill Street,tertiary,False,True,73.039,"LINESTRING (-156.49835 20.892712, -156.498986 20.892432)",HI 3840,,,
261638013,Imi Kala Street,residential,False,True,109.23800000000001,"LINESTRING (-156.49835 20.892712, -156.498491 20.893011, -156.498509 20.89305, -156.498588 20.893228, -156.498682 20.893463, -156.4987311 20.8936263)",,,,
"[44755009, 44711098]","['Kuamoo Place', 'Alani Place']",living_street,False,True,146.32999999999998,"LINESTRING (-156.506158 20.890715, -156.5065634 20.8912742, -156.5065675 20.891282, -156.5065706 20.8912902, -156.5065727 20.8912987, -156.5065737 20.8913074, -156.5065737 20.8913161, -156.5065725 20.8913247, -156.5065704 20.8913332, -156.5065672 20.8913413, -156.506563 20.8913491, -156.5065579 20.8913564, -156.5065519 20.8913631, -156.5065452 20.8913691, -156.5065377 20.8913743, -156.5060658 20.8916638)",,,,
44725359,Central Avenue,residential,False,False,66.063,"LINESTRING (-156.500677 20.89175, -156.500639 20.891666, -156.500598 20.891504, -156.500561 20.891244, -156.500538 20.891173)",,20 mph,,
1154583482,Mill Street,tertiary,False,False,96.724,"LINESTRING (-156.500677 20.89175, -156.500542 20.891786, -156.500024 20.891985, -156.499816 20.892078)",HI 3840,,,
1154583482,Mill Street,tertiary,False,True,300.33400000000006,"LINESTRING (-156.500677 20.89175, -156.500778 20.891719, -156.5014426 20.8915928, -156.5015749 20.8915623, -156.5017478 20.8915021, -156.5019158 20.891416, -156.502121 20.891264, -156.50254 20.890869, -156.5029505 20.8905603, -156.503135 20.8904665)",HI 3840,,,
44725359,Central Avenue,residential,False,True,48.886,"LINESTRING (-156.5001345 20.8888575, -156.500216 20.8892905)",,20 mph,,
1154583480,Central Avenue,residential,False,False,73.742,"LINESTRING (-156.5001345 20.8888575, -156.5000289 20.8882017)",,20 mph,,
44752925,Nani Street,residential,False,True,86.433,"LINESTRING (-156.5001345 20.8888575, -156.5000627 20.8888742, -156.4998802 20.8889167, -156.4997028 20.888958, -156.499572 20.8889885, -156.4993272 20.8890455)",,,,
"[44752120, 44752729]",Kahawai Street,living_street,False,True,306.85499999999996,"LINESTRING (-156.5078299 20.8892689, -156.506349 20.890058, -156.506209 20.890127, -156.506109 20.890183, -156.50597 20.890305, -156.505842 20.890439, -156.5056511 20.8906846, -156.5055945 20.8907481, -156.5055295 20.8908133, -156.505465 20.8908612)",,,,
44752733,North Market Street,tertiary,False,False,65.326,"LINESTRING (-156.503459 20.89097, -156.503135 20.8904665)",HI 3405,20 mph,,
44712730,Liko Place,living_street,False,False,137.987,"LINESTRING (-156.503459 20.89097, -156.503103 20.8911784, -156.5030155 20.8912316, -156.5029387 20.891292, -156.5025014 20.8916727, -156.5024519 20.8917599)",,,,
"[44714251, 44752733]",North Market Street,tertiary,False,True,92.53999999999999,"LINESTRING (-156.503459 20.89097, -156.5037149 20.8913339, -156.503777 20.891427, -156.503814 20.891483, -156.503932 20.8916749)",HI 3405,20 mph,yes,
455374962,Olu Drive,residential,False,False,82.482,"LINESTRING (-156.5030417 20.8903329, -156.5023502 20.8906974)",,,,
1154583485,North Market Street,tertiary,False,False,114.602,"LINESTRING (-156.5030417 20.8903329, -156.5024867 20.8894422)",HI 3405,20 mph,,
1154583485,North Market Street,tertiary,False,True,17.738,"LINESTRING (-156.5030417 20.8903329, -156.503135 20.8904665)",HI 3405,20 mph,,
44712730,Liko Place,living_street,False,True,137.987,"LINESTRING (-156.5024519 20.8917599, -156.5025014 20.8916727, -156.5029387 20.891292, -156.5030155 20.8912316, -156.503103 20.8911784, -156.503459 20.89097)",,,,
44712534,Main Street,primary,False,True,207.774,"LINESTRING (-156.5048453 20.8869258, -156.504695 20.886983, -156.5041136 20.8871593, -156.5034002 20.8873334, -156.502927 20.887449)",HI 32,20 mph,,
44751309,North High Street,unclassified,False,True,139.12,"LINESTRING (-156.5048453 20.8869258, -156.504938 20.8872581, -156.505253 20.8881168)",,,,
1132744180,East Main Street,primary,False,False,9.016,"LINESTRING (-156.5000289 20.8882017, -156.4999429 20.8882126)",HI 32,20 mph,,
1154583480,Central Avenue,residential,False,True,73.742,"LINESTRING (-156.5000289 20.8882017, -156.5001345 20.8888575)",,20 mph,,
44710901,East Main Street,primary,False,False,107.15899999999999,"LINESTRING (-156.5000289 20.8882017, -156.500088 20.8881867, -156.5010252 20.8879521)",HI 32,20 mph,,
44712414,Wells Street,tertiary,False,True,79.606,"LINESTRING (-156.50363 20.886209, -156.50291 20.886454)",HI 3830,,,
640304225,Oihana Street,residential,True,False,91.301,"LINESTRING (-156.4999429 20.8882126, -156.4990669 20.8881465)",,,,
1132744180,East Main Street,primary,False,False,61.258,"LINESTRING (-156.4999429 20.8882126, -156.4993587 20.8882874)",HI 32,20 mph,,
1132744180,East Main Street,primary,False,True,9.016,"LINESTRING (-156.4999429 20.8882126, -156.5000289 20.8882017)",HI 32,20 mph,,
44752733,North Market Street,tertiary,False,True,65.326,"LINESTRING (-156.503135 20.8904665, -156.503459 20.89097)",HI 3405,20 mph,,
1154583485,North Market Street,tertiary,False,False,17.738,"LINESTRING (-156.503135 20.8904665, -156.5030417 20.8903329)",HI 3405,20 mph,,
1154583482,Mill Street,tertiary,False,False,300.33399999999995,"LINESTRING (-156.503135 20.8904665, -156.5029505 20.8905603, -156.50254 20.890869, -156.502121 20.891264, -156.5019158 20.891416, -156.5017478 20.8915021, -156.5015749 20.8915623, -156.5014426 20.8915928, -156.500778 20.891719, -156.500677 20.89175)",HI 3840,,,
44710901,East Main Street,primary,False,False,55.927,"LINESTRING (-156.5010252 20.8879521, -156.501538 20.887799)",HI 32,20 mph,,
44710901,East Main Street,primary,False,True,107.15899999999999,"LINESTRING (-156.5010252 20.8879521, -156.500088 20.8881867, -156.5000289 20.8882017)",HI 32,20 mph,,
44714203,Maluhia Drive,residential,True,False,238.776,"LINESTRING (-156.5010252 20.8879521, -156.501317 20.888819, -156.5013478 20.8888984, -156.5013457 20.8889379, -156.5012932 20.8889653, -156.5010703 20.8890499, -156.5007797 20.8891344, -156.500216 20.8892905)",,,,
44711369,Makua Street,living_street,False,True,108.905,"LINESTRING (-156.5060658 20.8916638, -156.505465 20.8908612)",,,,
44759392,Kuamoo Place,living_street,False,False,50.599,"LINESTRING (-156.5060658 20.8916638, -156.5056546 20.8919077)",,,,
44713300,Makua Street,living_street,False,False,144.51,"LINESTRING (-156.5060658 20.8916638, -156.506326 20.891995, -156.5068951 20.8927072)",,,,
"[44755009, 44711098]","['Kuamoo Place', 'Alani Place']",living_street,False,False,146.32999999999998,"LINESTRING (-156.5060658 20.8916638, -156.5065377 20.8913743, -156.5065452 20.8913691, -156.5065519 20.8913631, -156.5065579 20.8913564, -156.506563 20.8913491, -156.5065672 20.8913413, -156.5065704 20.8913332, -156.5065725 20.8913247, -156.5065737 20.8913161, -156.5065737 20.8913074, -156.5065727 20.8912987, -156.5065706 20.8912902, -156.5065675 20.891282, -156.5065634 20.8912742, -156.506158 20.890715)",,,,
44726937,Wili Pa Loop,living_street,False,True,653.2219999999999,"LINESTRING (-156.4987311 20.8936263, -156.4995441 20.8932265, -156.4999345 20.8930341, -156.500325 20.8928292, -156.5006957 20.892642, -156.5007905 20.8925958, -156.5008395 20.8925794, -156.5008966 20.8925704, -156.5009438 20.8925676, -156.5010057 20.892575, -156.5010668 20.8925837, -156.5011233 20.8925997, -156.5011723 20.8926204, -156.5012206 20.8926493, -156.5012704 20.8926984, -156.5012943 20.8927258, -156.5013346 20.8927675, -156.5013639 20.8928066, -156.5013911 20.8928661, -156.5014081 20.8929229, -156.5014151 20.8929791, -156.5014134 20.893035, -156.5014102 20.8930805, -156.5014001 20.8931428, -156.5013817 20.8931822, -156.5013606 20.8932244, -156.5013353 20.8932623, -156.5013019 20.893303, -156.5012605 20.8933513, -156.5011754 20.8934416, -156.5010542 20.8935555, -156.5009637 20.8936265, -156.5007991 20.8937595, -156.5006093 20.8939035, -156.5004274 20.8940326, -156.5000531 20.8943007, -156.4996344 20.8945988, -156.499409 20.8947466, -156.4991984 20.894892)",,,,
261638013,Imi Kala Street,residential,False,True,149.82699999999997,"LINESTRING (-156.4987311 20.8936263, -156.498856 20.894081, -156.498892 20.894211, -156.4990023 20.894543, -156.4990459 20.8946488, -156.4991003 20.8947571, -156.4991984 20.894892)",,,,
261638013,Imi Kala Street,residential,False,False,109.238,"LINESTRING (-156.4987311 20.8936263, -156.498682 20.893463, -156.498588 20.893228, -156.498509 20.89305, -156.498491 20.893011, -156.49835 20.892712)",,,,
"[44750888, 44714771, 44711292]",Kahawai Street,living_street,False,False,183.981,"LINESTRING (-156.503932 20.8916749, -156.504026 20.891637, -156.504344 20.891511, -156.5045836 20.8913931, -156.504847 20.8912177, -156.5050671 20.8910665, -156.5051562 20.8910059, -156.5052587 20.890958, -156.5053704 20.8909086, -156.505465 20.8908612)",,,,
"[44714251, 44752733]",North Market Street,tertiary,False,False,92.53999999999999,"LINESTRING (-156.503932 20.8916749, -156.503814 20.891483, -156.503777 20.891427, -156.5037149 20.8913339, -156.503459 20.89097)",HI 3405,20 mph,yes,
44754748,North Market Street,tertiary,False,True,270.35599999999994,"LINESTRING (-156.503932 20.8916749, -156.50406 20.89193, -156.504283 20.892409, -156.50448 20.892898, -156.5045155 20.8929809, -156.504594 20.893117, -156.5046955 20.8933484, -156.504733 20.893434, -156.504843 20.893745, -156.504871 20.893934)",HI 3405,20 mph,,
44714314,Kaniela Street,residential,False,False,136.202,"LINESTRING (-156.499816 20.892078, -156.499159 20.891018)",,,,
1154583483,Mill Street,tertiary,False,False,94.784,"LINESTRING (-156.499816 20.892078, -156.498986 20.892432)",HI 3840,,,
