osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,geometry,junction
9417941,False,2,MA 135,South Street,secondary,30 mph,18.3,False,96.887,"LINESTRING (-71.611856 42.267195, -71.611876 42.267226, -71.61195 42.267349, -71.612023 42.267473, -71.612089 42.267599, -71.6121335 42.2676832, -71.612155 42.267724, -71.612216 42.267851, -71.6122493 42.267922, -71.612276 42.267979, -71.612288 42.268005)",
9417941,False,2,MA 135,South Street,secondary,30 mph,18.3,True,76.393,"LINESTRING (-71.611856 42.267195, -71.611797 42.267104, -71.611719 42.266982, -71.61164 42.26686, -71.611559 42.26674, -71.611477 42.266619, -71.6114481 42.2665779)",
9417398,False,2,,Spring Street,residential,,12.2,False,83.197,"LINESTRING (-71.617425 42.271637, -71.617373 42.271668, -71.616762 42.272044, -71.616646 42.272114)",
9417398,False,2,,Spring Street,residential,,12.2,True,77.087,"LINESTRING (-71.617425 42.271637, -71.6180721 42.2712569, -71.618153 42.271201)",
9418147,False,2,,Orchard Street,residential,,12.2,False,122.589,"LINESTRING (-71.617425 42.271637, -71.6179779 42.2721616, -71.618352 42.2725)",
9417397,True,1,,,secondary,30 mph,22.3,False,24.528,"LINESTRING (-71.6132097 42.2695929, -71.6132663 42.2695639, -71.6133537 42.2694548, -71.613355 42.269412)",
9418042,True,2,,,secondary,30 mph,7.6,False,30.79500000000001,"LINESTRING (-71.6132097 42.2695929, -71.613232 42.2695504, -71.613242 42.269517, -71.6132444 42.2694886, -71.6132406 42.2694657, -71.6132324 42.2694433, -71.613224 42.2694258, -71.6132148 42.2694102, -71.6132022 42.2693953, -71.6131858 42.2693763, -71.6131671 42.2693584, -71.613142 42.2693431)",roundabout
9417626,True,2,,,secondary,30 mph,24.7,False,8.895,"LINESTRING (-71.6127682 42.2694662, -71.612764 42.2694823, -71.6127748 42.2695454)",roundabout
9417615,True,1,MA 135,Milk Street,secondary,,13.7,False,98.63600000000001,"LINESTRING (-71.6134505 42.269889, -71.614082 42.2700436, -71.6144349 42.2701229, -71.614521 42.2701309, -71.6145989 42.2701338)",
9417647,True,2,,Summer Street,residential,,12.2,False,92.74199999999999,"LINESTRING (-71.6134505 42.269889, -71.6135405 42.2699836, -71.6135908 42.2700358, -71.6136785 42.2700942, -71.614275 42.27045)",
9417420,False,2,,Winter Street,residential,,10.7,False,55.579,"LINESTRING (-71.615197 42.271058, -71.614665 42.271366)",
9417603,False,2,,Summer Street,residential,,12.2,False,167.702,"LINESTRING (-71.615197 42.271058, -71.615203 42.271062, -71.6157053 42.2714002, -71.615757 42.271435, -71.61621 42.271731, -71.616646 42.272114)",
9417852,False,2,,Phillips Street,residential,,15.2,True,97.306,"LINESTRING (-71.615197 42.271058, -71.6156817 42.2707842, -71.616137 42.270527)",
9416786,False,2,,Colonial Drive,unclassified,,,False,160.513,"LINESTRING (-71.610844 42.273245, -71.610266 42.272997, -71.609855 42.272795, -71.6095457 42.2726141, -71.609424 42.272543, -71.6093454 42.2724796, -71.6092785 42.2724026)",
92064041,False,2,MA 30,East Main Street,secondary,30 mph,16.2,True,49.479,"LINESTRING (-71.610844 42.273245, -71.6109282 42.2731019, -71.611084 42.272837)",
9417386,False,2,MA 30,West Main Street,secondary,30 mph,18.3,False,67.403,"LINESTRING (-71.6149238 42.2677012, -71.6148669 42.2677482, -71.614731 42.26787, -71.614622 42.267978, -71.614516 42.268088, -71.614463 42.2681434, -71.614426 42.268182)",
9417386,False,2,MA 30,West Main Street,secondary,30 mph,18.3,True,97.18400000000001,"LINESTRING (-71.6149238 42.2677012, -71.615238 42.2674143, -71.6153201 42.2673414, -71.6154308 42.2672481, -71.6156211 42.2670922, -71.6156928 42.2670384)",
"[9417618, 771235279]",False,2,,Parkman Street,residential,,9.8,True,210.164,"LINESTRING (-71.6149238 42.2677012, -71.6154524 42.2680983, -71.61674 42.26903)",
9418109,False,2,,Harrison Avenue,residential,,10.7,True,162.723,"LINESTRING (-71.6128783 42.2660061, -71.6144537 42.2651216)",
9417961,False,2,,School Street,tertiary,,12.2,False,96.955,"LINESTRING (-71.6128783 42.2660061, -71.6125594 42.2658726, -71.6118553 42.2655735)",
9417961,False,2,,School Street,tertiary,,12.2,True,114.271,"LINESTRING (-71.6128783 42.2660061, -71.6129389 42.2660297, -71.6130672 42.266083, -71.6132269 42.2661489, -71.6133833 42.2662099, -71.6135199 42.2662621, -71.613709 42.2663387, -71.6138799 42.2664055, -71.6140139 42.2664508, -71.6141118 42.2664757)",
9417640,False,2,,Grove Street,residential,,10.7,False,14.442,"LINESTRING (-71.6146627 42.2700128, -71.6145989 42.2701338)",
9417640,False,2,,Grove Street,residential,,10.7,True,70.931,"LINESTRING (-71.6146627 42.2700128, -71.6147032 42.2699588, -71.6147678 42.2699068, -71.614995 42.2698056, -71.6152053 42.2697118, -71.615353 42.269646)",
92064162,True,1,MA 135,Milk Street,secondary,30 mph,15.2,False,65.74799999999999,"LINESTRING (-71.6146627 42.2700128, -71.614448 42.269906, -71.6139812 42.2697046)",
92064041,False,2,MA 30,East Main Street,secondary,30 mph,16.2,False,49.479,"LINESTRING (-71.611084 42.272837, -71.6109282 42.2731019, -71.610844 42.273245)",
"[1211965880, 92064041, 1211965879]",False,2,MA 30,East Main Street,secondary,30 mph,16.2,True,82.40899999999999,"LINESTRING (-71.611084 42.272837, -71.611193 42.2726586, -71.6112759 42.272523, -71.6114304 42.27227, -71.6115004 42.272163)",
9417597,False,1,,Summer Court,residential,,6.1,False,68.823,"LINESTRING (-71.614275 42.27045, -71.613676 42.270882)",
9417647,True,2,,Summer Street,residential,,12.2,False,101.62,"LINESTRING (-71.614275 42.27045, -71.614375 42.270519, -71.615197 42.271058)",
626831941,False,1,MA 30,West Main Street,secondary,30 mph,22.3,False,4.7,"LINESTRING (-71.613355 42.269412, -71.6133803 42.2693741)",
626831942,True,1,,,secondary,30 mph,15.2,False,19.313,"LINESTRING (-71.613355 42.269412, -71.6132552 42.2693705, -71.6132062 42.2693547, -71.6131808 42.2693465, -71.613142 42.2693431)",
9417284,False,,,,residential,,,True,121.952,"LINESTRING (-71.608054 42.26626, -71.608958 42.266022, -71.608898 42.265807, -71.608848 42.265644)",
9417388,False,2,,Beachmont Street,residential,,12.2,False,75.30199999999999,"LINESTRING (-71.608054 42.26626, -71.608107 42.26634, -71.608428 42.266878)",
9417388,False,2,,Beachmont Street,residential,,12.2,True,100.77700000000002,"LINESTRING (-71.608054 42.26626, -71.607996 42.266152, -71.60778 42.265783, -71.607588 42.265422)",
9417626,True,2,,,secondary,30 mph,24.7,False,4.945,"LINESTRING (-71.6127748 42.2695454, -71.6127964 42.2695869)",roundabout
9416859,False,2,,Brigham Street,unclassified,,12.2,False,39.745,"LINESTRING (-71.6127748 42.2695454, -71.6127282 42.2695522, -71.6127002 42.2695571, -71.6126649 42.2695592, -71.6124839 42.2695497, -71.6122957 42.269531)",
9417852,False,2,,Phillips Street,residential,,15.2,False,97.306,"LINESTRING (-71.616137 42.270527, -71.6156817 42.2707842, -71.615197 42.271058)",
9417852,False,2,,Phillips Street,residential,,15.2,True,243.904,"LINESTRING (-71.616137 42.270527, -71.616768 42.27016, -71.616773 42.270157, -71.618468 42.269172)",
447147965,False,2,MA 135,Milk Street,secondary,30 mph,15.2,False,113.685,"LINESTRING (-71.616137 42.270527, -71.6152911 42.2702458, -71.6148767 42.270108)",
447147965,False,2,MA 135,Milk Street,secondary,30 mph,15.2,True,111.318,"LINESTRING (-71.616137 42.270527, -71.6164193 42.2706212, -71.617057 42.270834, -71.617222 42.270889, -71.61737 42.270939)",
9417514,False,2,,Church Street,tertiary,,13.7,False,31.628999999999998,"LINESTRING (-71.618196 42.268971, -71.618289 42.26904, -71.618418 42.269135, -71.618468 42.269172)",
9417514,False,2,,Church Street,tertiary,,13.7,True,56.799,"LINESTRING (-71.618196 42.268971, -71.618161 42.268944, -71.618032 42.268849, -71.617903 42.268753, -71.617774 42.268658, -71.617709 42.268609)",
9417412,False,2,,Beach Street,residential,,12.2,False,46.425,"LINESTRING (-71.607588 42.265422, -71.607038 42.265515)",
9417388,False,2,,Beachmont Street,residential,,12.2,False,100.77700000000002,"LINESTRING (-71.607588 42.265422, -71.60778 42.265783, -71.607996 42.266152, -71.608054 42.26626)",
9417412,False,2,,Beach Street,residential,,12.2,True,225.60999999999999,"LINESTRING (-71.607588 42.265422, -71.607908 42.265367, -71.608605 42.265255, -71.608915 42.265207, -71.608923 42.265206, -71.609435 42.265126, -71.6101574 42.2649969, -71.610263 42.264978)",
9417541,False,2,,Ruggles Street,tertiary,,12.2,False,129.317,"LINESTRING (-71.6151794 42.2657886, -71.6161437 42.2667069)",
9417541,False,2,,Ruggles Street,tertiary,,12.2,True,95.22,"LINESTRING (-71.6151794 42.2657886, -71.6144537 42.2651216)",
9417565,False,2,,Cross Street,residential,,9.8,False,116.426,"LINESTRING (-71.6151794 42.2657886, -71.6141118 42.2664757)",
9417565,False,2,,Cross Street,residential,,9.8,True,99.637,"LINESTRING (-71.6151794 42.2657886, -71.61609 42.265198)",
"[9417505, 9417895]",False,2,,"['Cottage Street', 'Green Street']",residential,,"['10.7', '12.2']","[False, True]",334.72900000000004,"LINESTRING (-71.610969 42.268226, -71.61092 42.268235, -71.610599 42.268322, -71.610197 42.268462, -71.609734 42.268622, -71.6096191 42.2686695, -71.609456 42.268737, -71.6093547 42.268798, -71.6093051 42.2688291, -71.6092571 42.2688568, -71.6091805 42.2688922, -71.6091406 42.2689097, -71.609098 42.2689204, -71.6090462 42.2689325, -71.6089953 42.2689375, -71.6089195 42.2689337, -71.6088513 42.2689288, -71.608792 42.268925, -71.60868 42.268915, -71.6084757 42.2689008, -71.608104 42.268875, -71.608074 42.268873, -71.608016 42.268865, -71.60797 42.26885, -71.607934 42.268817, -71.607907 42.268774, -71.60787 42.268702, -71.607663 42.268287)",
9417505,False,2,,Cottage Street,residential,,12.2,True,111.29,"LINESTRING (-71.610969 42.268226, -71.6112712 42.2681705, -71.611334 42.268159, -71.6115044 42.2681315, -71.612288 42.268005)",
"[9417606, 9416759]",False,2,,"['Spruce Street', 'Elm Street']",residential,,12.2,"[False, True]",190.41899999999998,"LINESTRING (-71.610969 42.268226, -71.610637 42.267579, -71.610602 42.267538, -71.610565 42.267515, -71.61056 42.267514, -71.610526 42.267507, -71.610461 42.267503, -71.610381 42.267509, -71.610281 42.267533, -71.609382 42.26781)",
447135125,False,2,MA 30,East Main Street,secondary,30 mph,16.2,True,9.79,"LINESTRING (-71.612619 42.270314, -71.6126718 42.2702351)",
"[840789676, 840789677]",False,2,MA 30,East Main Street,secondary,30 mph,16.2,False,47.35999999999999,"LINESTRING (-71.612619 42.270314, -71.6125878 42.2703622, -71.612415 42.2706286, -71.61237 42.270698)",
"[849752972, 9417735]",False,2,,Union Street,unclassified,,15.2,True,235.64799999999994,"LINESTRING (-71.612619 42.270314, -71.6124478 42.2702491, -71.6122334 42.2701834, -71.6120441 42.27014, -71.6119201 42.2701113, -71.6118845 42.2701031, -71.6118741 42.270101, -71.6117689 42.27008, -71.6116653 42.2700634, -71.6115117 42.270039, -71.6113576 42.2700183, -71.6111416 42.269997, -71.6109185 42.2699808, -71.6108126 42.2699733, -71.6107094 42.2699674, -71.6105924 42.2699655, -71.6105913 42.2696084, -71.6105931 42.2695437, -71.610597 42.269399)",
9417961,False,2,,School Street,tertiary,,12.2,True,96.955,"LINESTRING (-71.6118553 42.2655735, -71.6125594 42.2658726, -71.6128783 42.2660061)",
849752984,False,2,MA 135,Milk Street,secondary,30 mph,15.2,False,23.318,"LINESTRING (-71.618412 42.271286, -71.618383 42.271278, -71.6182603 42.2712373, -71.618217 42.271223, -71.618153 42.271201)",
9416786,False,2,,Colonial Drive,unclassified,,,True,160.513,"LINESTRING (-71.6092785 42.2724026, -71.6093454 42.2724796, -71.609424 42.272543, -71.6095457 42.2726141, -71.609855 42.272795, -71.610266 42.272997, -71.610844 42.273245)",
845178461,True,2,MA 135,Milk Street,secondary,30 mph,16.2,False,30.302999999999997,"LINESTRING (-71.6129596 42.2699229, -71.6130166 42.269903, -71.6130797 42.2698571, -71.6131182 42.269846, -71.6131923 42.2698351, -71.6132922 42.2698354)",
1082413415,True,2,,,secondary,30 mph,16.2,False,22.229,"LINESTRING (-71.6129596 42.2699229, -71.6129718 42.2698826, -71.613083 42.269747)",
9417603,False,2,,Summer Street,residential,,12.2,False,103.927,"LINESTRING (-71.617255 42.27302, -71.6177131 42.273891)",
9417603,False,2,,Summer Street,residential,,12.2,True,112.697,"LINESTRING (-71.617255 42.27302, -71.616905 42.272437, -71.616646 42.272114)",
"[9417853, 9417567]",False,2,,"['Water Street', 'High Street']",residential,,12.2,False,272.687,"LINESTRING (-71.617255 42.27302, -71.616595 42.273327, -71.61573 42.273766, -71.615664 42.273752, -71.6156404 42.2737472, -71.615066 42.27363, -71.61502 42.273618, -71.614976 42.273586, -71.614842 42.273403, -71.614672 42.273131)",
9417853,False,2,,Water Street,residential,,12.2,True,107.19200000000001,"LINESTRING (-71.617255 42.27302, -71.617269 42.273013, -71.618352 42.2725)",
"[849752978, 849752974]",False,2,MA 30,West Main Street,secondary,30 mph,15.2,False,86.99000000000001,"LINESTRING (-71.6186923 42.2654476, -71.6182174 42.2656696, -71.6178052 42.265873)",
9417541,False,2,,Ruggles Street,tertiary,,12.2,True,129.317,"LINESTRING (-71.6161437 42.2667069, -71.6151794 42.2657886)",
9417981,False,2,MA 30,West Main Street,secondary,30 mph,21.3,False,40.38,"LINESTRING (-71.6161437 42.2667069, -71.616033 42.2667765, -71.6159153 42.2668581, -71.615788 42.2669566)",
9417981,False,2,MA 30,West Main Street,secondary,30 mph,21.3,True,54.445,"LINESTRING (-71.6161437 42.2667069, -71.6161772 42.2666847, -71.6162107 42.2666625, -71.6163297 42.2665948, -71.6164873 42.2665069, -71.6166713 42.266412)",
447135125,False,2,MA 30,East Main Street,secondary,30 mph,16.2,False,9.79,"LINESTRING (-71.6126718 42.2702351, -71.612619 42.270314)",
9417751,True,2,MA 30,East Main Street,secondary,30 mph,16.2,False,42.646,"LINESTRING (-71.6126718 42.2702351, -71.6127388 42.2702034, -71.6127937 42.2701364, -71.6128752 42.2700268, -71.6129596 42.2699229)",
9417505,False,2,,Cottage Street,residential,,12.2,False,111.29,"LINESTRING (-71.612288 42.268005, -71.6115044 42.2681315, -71.611334 42.268159, -71.6112712 42.2681705, -71.610969 42.268226)",
"[9417920, 745788212]",False,2,MA 135,South Street,secondary,30 mph,24.7,False,113.45100000000001,"LINESTRING (-71.612288 42.268005, -71.612334 42.268107, -71.6124148 42.2683108, -71.612437 42.2683604, -71.6124935 42.2684735, -71.61254 42.2686199, -71.6125604 42.2686706, -71.612573 42.2687018, -71.612592 42.2687489, -71.612636 42.2688799, -71.6126488 42.268916, -71.6126808 42.2689821)",
9417941,False,2,MA 135,South Street,secondary,30 mph,18.3,True,96.887,"LINESTRING (-71.612288 42.268005, -71.612276 42.267979, -71.6122493 42.267922, -71.612216 42.267851, -71.612155 42.267724, -71.6121335 42.2676832, -71.612089 42.267599, -71.612023 42.267473, -71.61195 42.267349, -71.611876 42.267226, -71.611856 42.267195)",
9417640,False,2,,Grove Street,residential,,10.7,False,92.46,"LINESTRING (-71.617709 42.268609, -71.61674 42.26903)",
9417514,False,2,,Church Street,tertiary,,13.7,False,56.79900000000001,"LINESTRING (-71.617709 42.268609, -71.617774 42.268658, -71.617903 42.268753, -71.618032 42.268849, -71.618161 42.268944, -71.618196 42.268971)",
9417514,False,2,,Church Street,tertiary,,13.7,True,241.05200000000002,"LINESTRING (-71.617709 42.268609, -71.617646 42.268563, -71.617517 42.268467, -71.617388 42.268372, -71.61726 42.268277, -71.617131 42.268181, -71.617004 42.268084, -71.616878 42.267987, -71.616752 42.26789, -71.616625 42.267793, -71.616499 42.267696, -71.616372 42.267598, -71.61612 42.267405, -71.615993 42.267307, -71.615776 42.267126, -71.6156928 42.2670384)",
9416759,False,2,,Elm Street,residential,,12.2,True,151.066,"LINESTRING (-71.607663 42.268287, -71.608368 42.268091, -71.609382 42.26781)",
"[9417505, 9417895]",False,2,,"['Cottage Street', 'Green Street']",residential,,"['10.7', '12.2']","[False, True]",334.72900000000004,"LINESTRING (-71.607663 42.268287, -71.60787 42.268702, -71.607907 42.268774, -71.607934 42.268817, -71.60797 42.26885, -71.608016 42.268865, -71.608074 42.268873, -71.608104 42.268875, -71.6084757 42.2689008, -71.60868 42.268915, -71.608792 42.268925, -71.6088513 42.2689288, -71.6089195 42.2689337, -71.6089953 42.2689375, -71.6090462 42.2689325, -71.609098 42.2689204, -71.6091406 42.2689097, -71.6091805 42.2688922, -71.6092571 42.2688568, -71.6093051 42.2688291, -71.6093547 42.268798, -71.609456 42.268737, -71.6096191 42.2686695, -71.609734 42.268622, -71.610197 42.268462, -71.610599 42.268322, -71.61092 42.268235, -71.610969 42.268226)",
"[9416845, 9417895]",False,2,,"['Pine Street', 'Green Street']",residential,,10.7,"[False, True]",173.02700000000002,"LINESTRING (-71.607663 42.268287, -71.607536 42.26803, -71.60744 42.267827, -71.607444 42.267818, -71.607448 42.267807, -71.607473 42.267786, -71.607519 42.267764, -71.607568 42.267747, -71.608354 42.267512, -71.608749 42.267407)",
9417412,False,2,,Beach Street,residential,,12.2,False,225.61,"LINESTRING (-71.610263 42.264978, -71.6101574 42.2649969, -71.609435 42.265126, -71.608923 42.265206, -71.608915 42.265207, -71.608605 42.265255, -71.607908 42.265367, -71.607588 42.265422)",
9417941,False,2,MA 135,South Street,secondary,30 mph,18.3,False,145.207,"LINESTRING (-71.610263 42.264978, -71.610336 42.265082, -71.610422 42.265201, -71.610509 42.265319, -71.610599 42.265437, -71.610689 42.265554, -71.610779 42.265671, -71.610869 42.265789, -71.610959 42.265906, -71.611049 42.266023, -71.611121 42.266119)",
9417640,False,2,,Grove Street,residential,,10.7,True,92.46,"LINESTRING (-71.61674 42.26903, -71.617709 42.268609)",
"[9417618, 771235279]",False,2,,Parkman Street,residential,,9.8,False,210.164,"LINESTRING (-71.61674 42.26903, -71.6154524 42.2680983, -71.6149238 42.2677012)",
9417640,False,2,,Grove Street,residential,,10.7,False,133.107,"LINESTRING (-71.61674 42.26903, -71.616387 42.269183, -71.615353 42.269646)",
9417565,False,2,,Cross Street,residential,,9.8,False,103.769,"LINESTRING (-71.6141118 42.2664757, -71.612959 42.266854)",
9417565,False,2,,Cross Street,residential,,9.8,True,116.426,"LINESTRING (-71.6141118 42.2664757, -71.6151794 42.2657886)",
9417961,False,2,,School Street,tertiary,,12.2,False,114.271,"LINESTRING (-71.6141118 42.2664757, -71.6140139 42.2664508, -71.6138799 42.2664055, -71.613709 42.2663387, -71.6135199 42.2662621, -71.6133833 42.2662099, -71.6132269 42.2661489, -71.6130672 42.266083, -71.6129389 42.2660297, -71.6128783 42.2660061)",
9417961,False,2,,School Street,tertiary,,12.2,True,115.693,"LINESTRING (-71.6141118 42.2664757, -71.6142247 42.2665107, -71.6142843 42.2665254, -71.6144836 42.2665713, -71.6147018 42.266625, -71.6149012 42.2666748, -71.6152827 42.2667715, -71.6154412 42.2668135)",
9417541,False,2,,Ruggles Street,tertiary,,12.2,False,95.22,"LINESTRING (-71.6144537 42.2651216, -71.6151794 42.2657886)",
9418109,False,2,,Harrison Avenue,residential,,10.7,False,162.723,"LINESTRING (-71.6144537 42.2651216, -71.6128783 42.2660061)",
9417412,False,2,,Beach Street,residential,,12.2,True,46.425,"LINESTRING (-71.607038 42.265515, -71.607588 42.265422)",
9417420,False,2,,Winter Street,residential,,10.7,True,83.61099999999999,"LINESTRING (-71.613852 42.271817, -71.614481 42.271473, -71.614665 42.271366)",
9417567,False,2,,High Street,residential,,12.2,False,174.51,"LINESTRING (-71.613852 42.271817, -71.613805 42.271758, -71.613415 42.271445, -71.613163 42.271263, -71.612816 42.271012, -71.61237 42.270698)",
9417567,False,2,,High Street,residential,,12.2,True,55.151,"LINESTRING (-71.613852 42.271817, -71.613943 42.271936, -71.614147 42.272262)",
9417387,False,2,MA 30,West Main Street,secondary,30 mph,18.3,True,38.968,"LINESTRING (-71.6166713 42.266412, -71.6167374 42.2663807, -71.6170701 42.266223)",
9417981,False,2,MA 30,West Main Street,secondary,30 mph,21.3,False,54.44500000000001,"LINESTRING (-71.6166713 42.266412, -71.6164873 42.2665069, -71.6163297 42.2665948, -71.6162107 42.2666625, -71.6161772 42.2666847, -71.6161437 42.2667069)",
9417565,False,2,,Cross Street,residential,,9.8,True,103.769,"LINESTRING (-71.612959 42.266854, -71.6141118 42.2664757)",
9417565,False,2,,Cross Street,residential,,9.8,False,98.369,"LINESTRING (-71.612959 42.266854, -71.612889 42.266878, -71.611856 42.267195)",
9416759,False,2,,Elm Street,residential,,12.2,False,151.066,"LINESTRING (-71.609382 42.26781, -71.608368 42.268091, -71.607663 42.268287)",
"[9417606, 9416759]",False,2,,"['Spruce Street', 'Elm Street']",residential,,12.2,"[False, True]",190.41899999999998,"LINESTRING (-71.609382 42.26781, -71.610281 42.267533, -71.610381 42.267509, -71.610461 42.267503, -71.610526 42.267507, -71.61056 42.267514, -71.610565 42.267515, -71.610602 42.267538, -71.610637 42.267579, -71.610969 42.268226)",
9416845,False,2,,Pine Street,residential,,10.7,True,89.05,"LINESTRING (-71.609382 42.26781, -71.609193 42.267456, -71.609158 42.267388, -71.609134 42.267351, -71.609109 42.267334, -71.609078 42.267327, -71.609045 42.267328, -71.608749 42.267407)",
9417961,False,2,,School Street,tertiary,,12.2,False,115.69300000000001,"LINESTRING (-71.6154412 42.2668135, -71.6152827 42.2667715, -71.6149012 42.2666748, -71.6147018 42.266625, -71.6144836 42.2665713, -71.6142843 42.2665254, -71.6142247 42.2665107, -71.6141118 42.2664757)",
475279416,True,,,School Street,tertiary,,,False,32.650999999999996,"LINESTRING (-71.6154412 42.2668135, -71.6155443 42.2668869, -71.6156181 42.2669494, -71.6156928 42.2670384)",
9416846,False,2,,Cedar Street,residential,,10.7,False,237.137,"LINESTRING (-71.611121 42.266119, -71.610162 42.266397, -71.609329 42.266622, -71.608428 42.266878)",
9417941,False,2,MA 135,South Street,secondary,30 mph,18.3,False,57.69700000000001,"LINESTRING (-71.611121 42.266119, -71.611138 42.266141, -71.611223 42.26626, -71.611308 42.26638, -71.611319 42.266395, -71.611363 42.26646, -71.611404 42.266515, -71.6114122 42.2665267, -71.6114481 42.2665779)",
9417941,False,2,MA 135,South Street,secondary,30 mph,18.3,True,145.20700000000002,"LINESTRING (-71.611121 42.266119, -71.611049 42.266023, -71.610959 42.265906, -71.610869 42.265789, -71.610779 42.265671, -71.610689 42.265554, -71.610599 42.265437, -71.610509 42.265319, -71.610422 42.265201, -71.610336 42.265082, -71.610263 42.264978)",
9417514,False,2,,Church Street,tertiary,,13.7,True,31.628999999999998,"LINESTRING (-71.618468 42.269172, -71.618418 42.269135, -71.618289 42.26904, -71.618196 42.268971)",
9417852,False,2,,Phillips Street,residential,,15.2,False,243.904,"LINESTRING (-71.618468 42.269172, -71.616773 42.270157, -71.616768 42.27016, -71.616137 42.270527)",
9416859,False,2,,Brigham Street,unclassified,,12.2,True,140.544,"LINESTRING (-71.610597 42.269399, -71.6106463 42.2694028, -71.6122957 42.269531)",
"[849752972, 9417735]",False,2,,Union Street,unclassified,,15.2,False,235.64800000000002,"LINESTRING (-71.610597 42.269399, -71.6105931 42.2695437, -71.6105913 42.2696084, -71.6105924 42.2699655, -71.6107094 42.2699674, -71.6108126 42.2699733, -71.6109185 42.2699808, -71.6111416 42.269997, -71.6113576 42.2700183, -71.6115117 42.270039, -71.6116653 42.2700634, -71.6117689 42.27008, -71.6118741 42.270101, -71.6118845 42.2701031, -71.6119201 42.2701113, -71.6120441 42.27014, -71.6122334 42.2701834, -71.6124478 42.2702491, -71.612619 42.270314)",
9417386,False,2,MA 30,West Main Street,secondary,30 mph,18.3,True,67.403,"LINESTRING (-71.614426 42.268182, -71.614463 42.2681434, -71.614516 42.268088, -71.614622 42.267978, -71.614731 42.26787, -71.6148669 42.2677482, -71.6149238 42.2677012)",
"[9417401, 745788213]",True,1,,Central Street,residential,,10.7,False,191.758,"LINESTRING (-71.614426 42.268182, -71.613994 42.267892, -71.6138599 42.2677888, -71.613377 42.267339, -71.612959 42.266854)",
"[9418073, 845178459]",False,2,MA 30,West Main Street,secondary,30 mph,22.3,"[False, True]",158.096,"LINESTRING (-71.614426 42.268182, -71.614411 42.268198, -71.6143668 42.2682487, -71.6140735 42.2685787, -71.6139689 42.2686963, -71.613908 42.268761, -71.613808 42.268874, -71.613711 42.2689865, -71.613615 42.269099, -71.6135317 42.2691915, -71.6134874 42.2692394, -71.6134082 42.2693305, -71.6133985 42.2693444, -71.6133803 42.2693741)",
9417398,False,2,,Spring Street,residential,,12.2,True,134.215,"LINESTRING (-71.614672 42.273131, -71.6147594 42.273105, -71.615095 42.273005, -71.615283 42.272923, -71.615981 42.272508, -71.6160296 42.27248)",
9417567,False,2,,High Street,residential,,12.2,False,105.85,"LINESTRING (-71.614672 42.273131, -71.614599 42.273016, -71.61425 42.272427, -71.614147 42.272262)",
"[9417853, 9417567]",False,2,,"['Water Street', 'High Street']",residential,,12.2,True,272.687,"LINESTRING (-71.614672 42.273131, -71.614842 42.273403, -71.614976 42.273586, -71.61502 42.273618, -71.615066 42.27363, -71.6156404 42.2737472, -71.615664 42.273752, -71.61573 42.273766, -71.616595 42.273327, -71.617255 42.27302)",
