osmid,name,highway,access,oneway,reversed,length,geometry,lanes,ref,maxspeed
17235445,Pond Drive,residential,,False,True,94.49000000000001,"LINESTRING (-75.6934686 39.7909264, -75.6935344 39.7909014, -75.69363 39.7908676, -75.6944878 39.790597)",,,
17230636,Garrick Road,residential,,False,False,331.53700000000003,"LINESTRING (-75.6963439 39.7838463, -75.6956463 39.7839653, -75.6953017 39.7840223, -75.6950786 39.7840523, -75.6948613 39.7840752, -75.6946196 39.7840964, -75.6944723 39.7841054, -75.6943407 39.784099, -75.6942268 39.7840838, -75.6941101 39.7840622, -75.693988 39.7840264, -75.6926513 39.7835421)",,,
945391414,Hemingway Drive,residential,,False,False,439.9180000000001,"LINESTRING (-75.6963439 39.7838463, -75.696482 39.7843178, -75.6964962 39.7843773, -75.6965032 39.7844368, -75.6964926 39.7844958, -75.6964642 39.7845596, -75.6963957 39.784614, -75.6963355 39.7846513, -75.6962514 39.7846943, -75.6961687 39.7847173, -75.6960937 39.7847328, -75.6960151 39.7847429, -75.6943164 39.7849022, -75.6941782 39.7849144, -75.694046 39.7849198, -75.693912 39.7849089, -75.6937724 39.7848873, -75.6936381 39.784852, -75.6934809 39.7847926, -75.6930425 39.7845848, -75.6929333 39.7845516, -75.6928026 39.7845241, -75.6926806 39.7845118, -75.6925789 39.7845042, -75.6924737 39.7845021)",,,
17230582,Erickson Avenue,residential,,False,False,112.14499999999998,"LINESTRING (-75.6924737 39.7845021, -75.6924658 39.7844257, -75.6924438 39.7843412, -75.6924104 39.7842591, -75.6923855 39.7841711, -75.6923811 39.784102, -75.6923962 39.7840166, -75.6924229 39.7839383, -75.6926513 39.7835421)",,,
17230582,Erickson Avenue,residential,,False,True,123.91499999999999,"LINESTRING (-75.6924737 39.7845021, -75.6924604 39.7845825, -75.6924346 39.7846569, -75.6923886 39.7847332, -75.6917691 39.7854641)",,,
945391414,Hemingway Drive,residential,,False,True,439.918,"LINESTRING (-75.6924737 39.7845021, -75.6925789 39.7845042, -75.6926806 39.7845118, -75.6928026 39.7845241, -75.6929333 39.7845516, -75.6930425 39.7845848, -75.6934809 39.7847926, -75.6936381 39.784852, -75.6937724 39.7848873, -75.693912 39.7849089, -75.694046 39.7849198, -75.6941782 39.7849144, -75.6943164 39.7849022, -75.6960151 39.7847429, -75.6960937 39.7847328, -75.6961687 39.7847173, -75.6962514 39.7846943, -75.6963355 39.7846513, -75.6963957 39.784614, -75.6964642 39.7845596, -75.6964926 39.7844958, -75.6965032 39.7844368, -75.6964962 39.7843773, -75.696482 39.7843178, -75.6963439 39.7838463)",,,
148171244,Valley Road,tertiary,,False,True,51.761,"LINESTRING (-75.6999326 39.7898161, -75.700383 39.7895048)",3,,
309133673,Valley Road,tertiary,,False,True,9.975,"LINESTRING (-75.6999326 39.7898161, -75.6998554 39.7898834)",2,,
"[148171242, 148171243, 103694516]",Lancaster Pike,trunk,,True,False,325.463,"LINESTRING (-75.6999326 39.7898161, -75.6991417 39.7895735, -75.6989705 39.7895244, -75.698489 39.7893864, -75.6980913 39.7892724, -75.6979846 39.7892418, -75.6978825 39.789212, -75.6976513 39.7891446, -75.6970973 39.7889812, -75.6970594 39.7889699, -75.6963732 39.7887741)","['1', '2']",DE 41,35 mph
148171244,Valley Road,tertiary,,False,False,51.761,"LINESTRING (-75.700383 39.7895048, -75.6999326 39.7898161)",3,,
"[135234530, 148170935]",Old Lancaster Pike,tertiary,,False,False,301.537,"LINESTRING (-75.700383 39.7895048, -75.7002108 39.7894245, -75.6997673 39.789213, -75.6991034 39.7888881, -75.6989976 39.7888392, -75.6984538 39.7885882, -75.6982751 39.7885057, -75.6979556 39.7883583, -75.6978904 39.7883282, -75.6975859 39.7881877, -75.697373 39.7880894)",,,
134622105,Millcreek Road,tertiary,,False,False,329.09200000000004,"LINESTRING (-75.6980308 39.7851437, -75.698086 39.7857492, -75.6980994 39.7859521, -75.6981031 39.7860527, -75.6980996 39.7861268, -75.698091 39.7861943, -75.6980748 39.7862544, -75.6980525 39.7863153, -75.698014 39.7863809, -75.6979654 39.7864542, -75.6973914 39.7872046, -75.6973566 39.78725, -75.6972823 39.7873467, -75.6970969 39.7875838, -75.6968887 39.7878562)",,,
110479382,Old Lancaster Pike,tertiary,,False,True,48.834,"LINESTRING (-75.6968887 39.7878562, -75.697373 39.7880894)",,,
134622105,Millcreek Road,tertiary,,False,True,329.092,"LINESTRING (-75.6968887 39.7878562, -75.6970969 39.7875838, -75.6972823 39.7873467, -75.6973566 39.78725, -75.6973914 39.7872046, -75.6979654 39.7864542, -75.698014 39.7863809, -75.6980525 39.7863153, -75.6980748 39.7862544, -75.698091 39.7861943, -75.6980996 39.7861268, -75.6981031 39.7860527, -75.6980994 39.7859521, -75.698086 39.7857492, -75.6980308 39.7851437)",,,
628632760,Old Lancaster Pike,tertiary,,False,False,127.545,"LINESTRING (-75.6968887 39.7878562, -75.6960597 39.7874667, -75.6960017 39.7874396, -75.6956942 39.7872965, -75.6956141 39.7872592)",,,
17230582,Erickson Avenue,residential,,False,True,112.145,"LINESTRING (-75.6926513 39.7835421, -75.6924229 39.7839383, -75.6923962 39.7840166, -75.6923811 39.784102, -75.6923855 39.7841711, -75.6924104 39.7842591, -75.6924438 39.7843412, -75.6924658 39.7844257, -75.6924737 39.7845021)",,,
17230636,Garrick Road,residential,,False,True,331.53700000000003,"LINESTRING (-75.6926513 39.7835421, -75.693988 39.7840264, -75.6941101 39.7840622, -75.6942268 39.7840838, -75.6943407 39.784099, -75.6944723 39.7841054, -75.6946196 39.7840964, -75.6948613 39.7840752, -75.6950786 39.7840523, -75.6953017 39.7840223, -75.6956463 39.7839653, -75.6963439 39.7838463)",,,
17230582,Erickson Avenue,residential,,False,False,123.91499999999999,"LINESTRING (-75.6917691 39.7854641, -75.6923886 39.7847332, -75.6924346 39.7846569, -75.6924604 39.7845825, -75.6924737 39.7845021)",,,
110479381,Old Lancaster Pike,tertiary,,False,False,76.722,"LINESTRING (-75.6917691 39.7854641, -75.691695 39.7854287, -75.6911737 39.7851793, -75.6910068 39.7850995)",,,
628632760,Old Lancaster Pike,tertiary,,False,True,225.23999999999998,"LINESTRING (-75.6917691 39.7854641, -75.6920125 39.7855784, -75.6932576 39.7861628, -75.693313 39.7861888, -75.6933326 39.7861977, -75.6940253 39.7865115)",,,
17230926,Lynn Drive,residential,,False,False,85.54499999999999,"LINESTRING (-75.6930622 39.7915625, -75.6927789 39.7916197, -75.692647 39.7916413, -75.6925456 39.7916533, -75.692478 39.7916557, -75.6924104 39.7916499, -75.6923324 39.7916319, -75.6920928 39.7915678)",,,
17235445,Pond Drive,residential,,False,False,299.95,"LINESTRING (-75.6930622 39.7915625, -75.693108 39.7916365, -75.6931433 39.7916952, -75.6931931 39.7917518, -75.6932558 39.7918066, -75.6933245 39.791851, -75.6933955 39.7918893, -75.6934651 39.7919155, -75.6935435 39.791932, -75.6936374 39.7919416, -75.6937378 39.7919507, -75.6938218 39.7919508, -75.6939152 39.7919438, -75.6940061 39.7919299, -75.6944144 39.7918608, -75.6945762 39.7918293, -75.6947754 39.7917906, -75.6948951 39.7917686, -75.6949892 39.7917457, -75.6950582 39.7917231, -75.6951238 39.7916924, -75.6951802 39.7916597, -75.6952371 39.7916175, -75.6953016 39.7915654, -75.6959176 39.7910332)",,,
17235445,Pond Drive,residential,,False,True,84.229,"LINESTRING (-75.6930622 39.7915625, -75.6930537 39.791491, -75.6930547 39.7914148, -75.6930633 39.7913328, -75.6930872 39.7912652, -75.6931168 39.7911998, -75.6931733 39.7911318, -75.6932517 39.791062, -75.6933423 39.7910002, -75.6933993 39.7909649, -75.6934686 39.7909264)",,,
17230926,Lynn Drive,residential,,False,True,85.545,"LINESTRING (-75.6920928 39.7915678, -75.6923324 39.7916319, -75.6924104 39.7916499, -75.692478 39.7916557, -75.6925456 39.7916533, -75.692647 39.7916413, -75.6927789 39.7916197, -75.6930622 39.7915625)",,,
103245851,Beech Tree Lane,residential,,False,False,168.832,"LINESTRING (-75.6940253 39.7865115, -75.6947131 39.7859757, -75.6948 39.785908, -75.694941 39.785887, -75.695663 39.785965)",,,
628632760,Old Lancaster Pike,tertiary,,False,False,225.23999999999998,"LINESTRING (-75.6940253 39.7865115, -75.6933326 39.7861977, -75.693313 39.7861888, -75.6932576 39.7861628, -75.6920125 39.7855784, -75.6917691 39.7854641)",,,
628632760,Old Lancaster Pike,tertiary,,False,True,159.20000000000002,"LINESTRING (-75.6940253 39.7865115, -75.694391 39.7866884, -75.694487 39.7867348, -75.6946182 39.7867983, -75.6949018 39.786928, -75.6956141 39.7872592)",,,
103245851,Beech Tree Lane,residential,,False,True,62.864000000000004,"LINESTRING (-75.697248 39.785627, -75.69724 39.785497, -75.696674 39.785512)",,,
110479382,Old Lancaster Pike,tertiary,,False,False,48.834,"LINESTRING (-75.697373 39.7880894, -75.6968887 39.7878562)",,,
148171501,Yorklyn Road,tertiary,,False,False,98.425,"LINESTRING (-75.697373 39.7880894, -75.696314 39.7884377)",,,
"[135234530, 148170935]",Old Lancaster Pike,tertiary,,False,True,301.53700000000003,"LINESTRING (-75.697373 39.7880894, -75.6975859 39.7881877, -75.6978904 39.7883282, -75.6979556 39.7883583, -75.6982751 39.7885057, -75.6984538 39.7885882, -75.6989976 39.7888392, -75.6991034 39.7888881, -75.6997673 39.789213, -75.7002108 39.7894245, -75.700383 39.7895048)",,,
275365329,Yorklyn Road,secondary,,False,True,13.113,"LINESTRING (-75.6957664 39.7886028, -75.6956261 39.7886506)",,,
"[148172308, 148172310]",Lancaster Pike,trunk,,True,False,46.073,"LINESTRING (-75.6957664 39.7886028, -75.695576 39.7885419, -75.695439 39.7884985, -75.6952661 39.7884484)",2,DE 41,35 mph
192981085,Yorklyn Road,tertiary,,False,True,50.263,"LINESTRING (-75.6957664 39.7886028, -75.6960606 39.7885122, -75.696314 39.7884377)",,,
17235445,Pond Drive,residential,,False,True,299.95,"LINESTRING (-75.6959176 39.7910332, -75.6953016 39.7915654, -75.6952371 39.7916175, -75.6951802 39.7916597, -75.6951238 39.7916924, -75.6950582 39.7917231, -75.6949892 39.7917457, -75.6948951 39.7917686, -75.6947754 39.7917906, -75.6945762 39.7918293, -75.6944144 39.7918608, -75.6940061 39.7919299, -75.6939152 39.7919438, -75.6938218 39.7919508, -75.6937378 39.7919507, -75.6936374 39.7919416, -75.6935435 39.791932, -75.6934651 39.7919155, -75.6933955 39.7918893, -75.6933245 39.791851, -75.6932558 39.7918066, -75.6931931 39.7917518, -75.6931433 39.7916952, -75.693108 39.7916365, -75.6930622 39.7915625)",,,
17235445,Pond Drive,residential,,False,False,94.49000000000001,"LINESTRING (-75.6944878 39.790597, -75.69363 39.7908676, -75.6935344 39.7909014, -75.6934686 39.7909264)",,,
17239310,Old Lancaster Pike,tertiary,,True,False,158.64499999999998,"LINESTRING (-75.7018533 39.7903761, -75.7007532 39.7897242, -75.700383 39.7895048)",,,
"[103694059, 158611967]",Lancaster Pike,trunk,,True,False,175.526,"LINESTRING (-75.7018533 39.7903761, -75.7012381 39.7901932, -75.6999326 39.7898161)","['1', '2']",DE 41,35 mph
17239209,Roser Lane,residential,,False,False,152.7,"LINESTRING (-75.6910068 39.7850995, -75.6917698 39.7838577)",,,
110479381,Old Lancaster Pike,tertiary,,False,True,76.722,"LINESTRING (-75.6910068 39.7850995, -75.6911737 39.7851793, -75.691695 39.7854287, -75.6917691 39.7854641)",,,
17239209,Roser Lane,residential,,False,False,45.666,"LINESTRING (-75.6917698 39.7838577, -75.6920028 39.7834881)",,,
17239209,Roser Lane,residential,,False,True,152.7,"LINESTRING (-75.6917698 39.7838577, -75.6910068 39.7850995)",,,
17239209,Roser Lane,residential,,False,True,45.666,"LINESTRING (-75.6920028 39.7834881, -75.6917698 39.7838577)",,,
103694058,Lancaster Pike,trunk,,True,False,125.45,"LINESTRING (-75.6942618 39.7882337, -75.6956261 39.7886506)",1,DE 41,35 mph
103694515,,trunk_link,,True,False,118.47899999999998,"LINESTRING (-75.6942618 39.7882337, -75.694649 39.7884043, -75.6950848 39.7885299, -75.6951339 39.78857, -75.6951607 39.7886106, -75.6951724 39.7886271, -75.6951724 39.7886435, -75.6951704 39.7886779, -75.6951633 39.7887115, -75.6951387 39.7887525, -75.695033 39.7888346)",,,
148171413,Yorklyn Road,secondary,,False,True,54.651,"LINESTRING (-75.695033 39.7888346, -75.6956261 39.7886506)",,,
148171414,Yorklyn Road,secondary,,False,False,213.55599999999998,"LINESTRING (-75.695033 39.7888346, -75.6949039 39.7888774, -75.6948 39.7889119, -75.6941626 39.7891244, -75.6937827 39.7892513, -75.6937342 39.7892675, -75.693527 39.7893367, -75.6933877 39.7893833, -75.6930128 39.7895085, -75.6927396 39.7895981)",,,
148171413,Yorklyn Road,secondary,,False,False,54.651,"LINESTRING (-75.6956261 39.7886506, -75.695033 39.7888346)",,,
275365329,Yorklyn Road,secondary,,False,False,13.113,"LINESTRING (-75.6956261 39.7886506, -75.6957664 39.7886028)",,,
"[148172312, 148172466, 148171352]",Lancaster Pike,trunk,,True,False,386.505,"LINESTRING (-75.6956261 39.7886506, -75.6958631 39.7887153, -75.6965538 39.7889184, -75.6970212 39.7890558, -75.6972052 39.7891097, -75.697595 39.7892227, -75.6978292 39.7892903, -75.698039 39.7893509, -75.698468 39.7894747, -75.6985232 39.7894906, -75.6989245 39.7896043, -75.6990746 39.7896468, -75.6998554 39.7898834)","['1', '2']",DE 41,35 mph
309133673,Valley Road,tertiary,,False,False,9.975,"LINESTRING (-75.6998554 39.7898834, -75.6999326 39.7898161)",2,,
148171501,Yorklyn Road,tertiary,,False,True,98.425,"LINESTRING (-75.696314 39.7884377, -75.697373 39.7880894)",,,
192981085,Yorklyn Road,tertiary,,False,False,50.263,"LINESTRING (-75.696314 39.7884377, -75.6960606 39.7885122, -75.6957664 39.7886028)",,,
103694516,Lancaster Pike,trunk,,True,False,55.235,"LINESTRING (-75.6963732 39.7887741, -75.6957664 39.7886028)",2,DE 41,35 mph
148171502,,trunk_link,,True,False,46.959,"LINESTRING (-75.6963732 39.7887741, -75.6962348 39.7886839, -75.6962095 39.788657, -75.6961997 39.7886346, -75.6961978 39.7886032, -75.6961997 39.7885733, -75.6962114 39.7885374, -75.6962348 39.788506, -75.696314 39.7884377)",,,
148172308,Lancaster Pike,trunk,,True,False,65.519,"LINESTRING (-75.6952661 39.7884484, -75.6945799 39.7882497, -75.6945487 39.7882403)",2,DE 41,35 mph
"[192981090, 148172804]",,trunk_link,,True,False,107.44500000000001,"LINESTRING (-75.6952661 39.7884484, -75.6950461 39.7883612, -75.6949429 39.7883152, -75.6949136 39.7882922, -75.6948825 39.7882384, -75.6949428 39.7880844, -75.6949331 39.78805, -75.6948614 39.7880703, -75.6948161 39.7881413, -75.6947889 39.7882025, -75.6947599 39.7882234, -75.6947074 39.7882359, -75.6946513 39.7882359, -75.6945487 39.7882403)",,,
358921623,Hockessin Corners,residential,,True,False,105.94,"LINESTRING (-75.6964082 39.7866035, -75.6960224 39.7867049, -75.6959346 39.7867848, -75.6958607 39.786878, -75.6956141 39.7872592)",,,
628632760,Old Lancaster Pike,tertiary,,False,False,159.2,"LINESTRING (-75.6956141 39.7872592, -75.6949018 39.786928, -75.6946182 39.7867983, -75.694487 39.7867348, -75.694391 39.7866884, -75.6940253 39.7865115)",,,
628632760,Old Lancaster Pike,tertiary,,False,True,127.545,"LINESTRING (-75.6956141 39.7872592, -75.6956942 39.7872965, -75.6960017 39.7874396, -75.6960597 39.7874667, -75.6968887 39.7878562)",,,
