osmid,name,highway,oneway,reversed,length,geometry,bridge,ref
178753167,Kuhaulua Street,residential,False,True,44.496,"LINESTRING (-158.0103926 21.3895266, -158.0100275 21.3897377)",,
178753160,Hahana Street,residential,False,False,50.372,"LINESTRING (-158.0103926 21.3895266, -158.0105409 21.3894114, -158.0106629 21.3893265, -158.0107917 21.3892729)",,
178756901,Managers Drive,secondary,False,True,166.429,"LINESTRING (-158.0103926 21.3895266, -158.0099741 21.3890371, -158.0097381 21.3887773, -158.0094914 21.3885975, -158.0092657 21.3884835)",,
178740226,Lauko Street,residential,False,False,71.793,"LINESTRING (-158.0092657 21.3884835, -158.0093296 21.3881607, -158.0093428 21.3880099, -158.0093319 21.3878441)",,
178756901,Managers Drive,secondary,False,False,166.429,"LINESTRING (-158.0092657 21.3884835, -158.0094914 21.3885975, -158.0097381 21.3887773, -158.0099741 21.3890371, -158.0103926 21.3895266)",,
178756901,Managers Drive,secondary,False,True,137.291,"LINESTRING (-158.0092657 21.3884835, -158.0086533 21.3883625, -158.0079633 21.3882529)",,
844642364,Waipahu Street,tertiary,False,False,376.65,"LINESTRING (-158.0125729 21.3873177, -158.0125404 21.3873071, -158.012503 21.3872859, -158.0124689 21.3872587, -158.0124299 21.3872133, -158.012399 21.3871649, -158.0123795 21.3870952, -158.0123567 21.3869802, -158.012347 21.3869045, -158.0123486 21.3868182, -158.0123567 21.3867426, -158.0123713 21.3866427, -158.0124006 21.3864958, -158.012425 21.3863944, -158.0125063 21.3861068, -158.0125176 21.3860372, -158.0125144 21.3859994, -158.0124981 21.385963, -158.0124672 21.3859297, -158.0124234 21.3859085, -158.012373 21.3859025, -158.0123014 21.3859055, -158.0121226 21.3859479, -158.0119145 21.3860236, -158.01179 21.3860691, -158.0116198 21.3861312, -158.0109076 21.3864297, -158.0107144 21.3864696, -158.0105642 21.3864496)",,
"[179075840, 178738523, 844642364, 844642365]",Waipahu Street,tertiary,False,True,91.228,"LINESTRING (-158.0125729 21.3873177, -158.012629 21.387315, -158.0126919 21.3872958, -158.0128366 21.387245, -158.0134072 21.3870603)",yes,
178738504,Waipahu Street,tertiary,False,True,307.89,"LINESTRING (-158.005475 21.3873447, -158.0053393 21.3875086, -158.0052535 21.3876984, -158.0052213 21.3879581, -158.0051462 21.3882279, -158.0049101 21.3885575, -158.0047599 21.3887773, -158.0046741 21.3890371, -158.0046205 21.3896964, -158.0046105 21.3899224)",,
684978933,Managers Drive,secondary,False,True,205.082,"LINESTRING (-158.005475 21.3873447, -158.0056499 21.3874823, -158.0060953 21.3877577, -158.006448 21.3879018, -158.0065771 21.3879545, -158.0068338 21.388037, -158.0070293 21.3880997, -158.0072372 21.3881414)",,
