osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed
10287574,True,2,Lincoln Street,secondary,False,118.25299999999999,"LINESTRING (-121.556285 39.510781, -121.55625 39.510713, -121.556178 39.510591, -121.55607 39.510387, -121.555926 39.510133, -121.5558825 39.5100525, -121.555747 39.509802)",,
10290459,False,,High Street,residential,False,103.03500000000001,"LINESTRING (-121.556285 39.510781, -121.5561826 39.5108164, -121.555189 39.51116)",,
10290459,False,,High Street,residential,True,100.6,"LINESTRING (-121.556285 39.510781, -121.5563801 39.5107486, -121.557358 39.510416)",,
10287574,True,2,Lincoln Street,secondary,False,100.75200000000001,"LINESTRING (-121.556741 39.511616, -121.5564682 39.5111165, -121.556285 39.510781)",,
10295241,False,,Robinson Street,residential,False,101.55299999999998,"LINESTRING (-121.556741 39.511616, -121.556273 39.511768, -121.556204 39.511785, -121.556073 39.511838, -121.555845 39.511916, -121.555792 39.511938, -121.555657 39.511981)",,
10295241,False,,Robinson Street,residential,True,100.284,"LINESTRING (-121.556741 39.511616, -121.556913 39.51156, -121.557187 39.511459, -121.557812 39.511255)",,
10296454,False,,Bird Street,residential,False,99.982,"LINESTRING (-121.55721 39.51246, -121.556142 39.51282)",,
10296454,False,,Bird Street,residential,True,101.765,"LINESTRING (-121.55721 39.51246, -121.558295 39.51209)",,
10287574,True,2,Lincoln Street,secondary,False,102.13399999999999,"LINESTRING (-121.55721 39.51246, -121.5571181 39.5122959, -121.557014 39.51211, -121.556994 39.512083, -121.5569221 39.5119503, -121.556741 39.511616)",,
474290890,False,,Lincoln Street,residential,False,100.135,"LINESTRING (-121.55771 39.513317, -121.558175 39.514143)",,
889041895,False,,Montgomery Street,secondary,True,100.676,"LINESTRING (-121.55771 39.513317, -121.558784 39.512952)",B2,
10287574,True,2,Lincoln Street,secondary,False,104.51599999999999,"LINESTRING (-121.55771 39.513317, -121.557466 39.512886, -121.557246 39.512514, -121.55721 39.51246)",,
889041895,False,,Montgomery Street,secondary,False,101.94399999999999,"LINESTRING (-121.55771 39.513317, -121.5572092 39.5134896, -121.556625 39.513691)",B2,
474290890,False,,Lincoln Street,residential,True,100.135,"LINESTRING (-121.558175 39.514143, -121.55771 39.513317)",,
10295611,False,,Safford Street,residential,False,100.799,"LINESTRING (-121.558175 39.514143, -121.557883 39.514225, -121.557626 39.514308, -121.557214 39.514451, -121.55709 39.51449)",,
10295611,False,,Safford Street,residential,True,32.1,"LINESTRING (-121.558175 39.514143, -121.55827 39.514117, -121.558432 39.514066, -121.558524 39.514039)",,
474290890,False,,Lincoln Street,residential,False,69.699,"LINESTRING (-121.558175 39.514143, -121.558351 39.514591, -121.5584088 39.5147433)",,
10293451,False,,Arlin Rhine Drive,residential,False,94.684,"LINESTRING (-121.5584088 39.5147433, -121.5582646 39.51481, -121.5580901 39.5148416, -121.5573538 39.5149752)",,
474290890,False,,Lincoln Street,residential,True,69.699,"LINESTRING (-121.5584088 39.5147433, -121.558351 39.514591, -121.558175 39.514143)",,
10290310,False,,1st Avenue,residential,False,102.489,"LINESTRING (-121.561605 39.509978, -121.562022 39.51074, -121.562073 39.510826)",,
10295241,False,,Robinson Street,residential,False,96.902,"LINESTRING (-121.561605 39.509978, -121.561527 39.510009, -121.561261 39.510095, -121.561004 39.510187, -121.560572 39.51033)",,
10290310,False,,1st Avenue,residential,True,102.489,"LINESTRING (-121.562073 39.510826, -121.562022 39.51074, -121.561605 39.509978)",,
10296454,False,,Bird Street,residential,False,252.512,"LINESTRING (-121.562073 39.510826, -121.560173 39.51146, -121.55937 39.511725)",,
10290459,False,,High Street,residential,False,157.21,"LINESTRING (-121.560107 39.509504, -121.55843 39.510074)",,
10298223,False,,Veatch Street,tertiary,False,100.136,"LINESTRING (-121.560107 39.509504, -121.560572 39.51033)",,
10290459,False,,High Street,residential,False,99.518,"LINESTRING (-121.55843 39.510074, -121.557358 39.510416)",,
10290459,False,,High Street,residential,True,157.21,"LINESTRING (-121.55843 39.510074, -121.560107 39.509504)",,
10295539,False,,Pine Street,residential,True,94.624,"LINESTRING (-121.55843 39.510074, -121.557992 39.509293)",,
10295539,False,,Pine Street,residential,False,99.764,"LINESTRING (-121.55843 39.510074, -121.5588583 39.5108237, -121.558899 39.510895)",,
10290459,False,,High Street,residential,True,99.518,"LINESTRING (-121.557358 39.510416, -121.55843 39.510074)",,
10290459,False,,High Street,residential,False,100.6,"LINESTRING (-121.557358 39.510416, -121.5563801 39.5107486, -121.556285 39.510781)",,
10292794,False,,Oak Street,residential,False,101.122,"LINESTRING (-121.557358 39.510416, -121.557461 39.510598, -121.557495 39.51067, -121.557791 39.511224, -121.557812 39.511255)",,
10292794,False,,Oak Street,residential,True,101.809,"LINESTRING (-121.557358 39.510416, -121.557209 39.510149, -121.55709 39.509949, -121.557029 39.509831, -121.556927 39.509659, -121.557032 39.509623)",,
