osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes
10795223,Northeast 22nd Street,residential,False,True,133.83100000000002,"LINESTRING (-80.1388392 26.1559357, -80.1389383 26.1560054, -80.1390249 26.1560411, -80.139104 26.1560471, -80.1391951 26.1560441, -80.1393013 26.1560406, -80.1395816 26.1560313, -80.1401436 26.1560127)",,,
"[553239293, 89531997]",Wilton Drive,secondary,False,True,107.978,"LINESTRING (-80.1388392 26.1559357, -80.1386564 26.1560944, -80.1383972 26.1563119, -80.1381529 26.156497, -80.1380379 26.1565876)",FL 811,30 mph,
98672281,Northeast 6th Avenue,tertiary,False,False,34.086,"LINESTRING (-80.1380379 26.1565876, -80.1380856 26.156689, -80.1381105 26.1568842)",,,2
535273229,Wilton Drive,secondary,False,True,66.207,"LINESTRING (-80.1380379 26.1565876, -80.137866 26.1566948, -80.137677 26.1568091, -80.137489 26.1569219)",FL 811,30 mph,
"[89531997, 553239293]",Wilton Drive,secondary,False,False,107.978,"LINESTRING (-80.1380379 26.1565876, -80.1381529 26.156497, -80.1383972 26.1563119, -80.1386564 26.1560944, -80.1388392 26.1559357)",FL 811,30 mph,
535273230,Wilton Drive,secondary,True,False,32.760999999999996,"LINESTRING (-80.1372355 26.1571034, -80.1373877 26.1570236, -80.137489 26.1569219)",FL 811,30 mph,2
535273224,Wilton Drive,secondary,False,True,74.674,"LINESTRING (-80.1369381 26.15719, -80.1362713 26.1574946)",FL 811,30 mph,
89531998,Northeast 7th Avenue,residential,False,True,97.75,"LINESTRING (-80.1369381 26.15719, -80.1368797 26.1570849, -80.136751 26.1568533, -80.1365989 26.1565797, -80.1365004 26.1564036)",,,
535273228,Northeast 7th Avenue,residential,True,False,39.875,"LINESTRING (-80.1369381 26.15719, -80.1371084 26.1572424, -80.1371527 26.1572665, -80.1371916 26.1573207, -80.1372288 26.1574)",,,1
535273230,Wilton Drive,secondary,True,False,32.012,"LINESTRING (-80.1369381 26.15719, -80.1370635 26.1571864, -80.1372355 26.1571034)",FL 811,30 mph,2
535273224,Wilton Drive,secondary,False,False,74.674,"LINESTRING (-80.1362713 26.1574946, -80.1369381 26.15719)",FL 811,30 mph,
535273224,Wilton Drive,secondary,False,True,20.77,"LINESTRING (-80.1362713 26.1574946, -80.1360856 26.1575789)",FL 811,30 mph,
535273223,Wilton Drive,secondary,True,False,17.908,"LINESTRING (-80.1354396 26.1579162, -80.1355739 26.1578094)",FL 811,30 mph,2
10808071,Northeast 9th Avenue,residential,False,True,99.887,"LINESTRING (-80.1344874 26.1582968, -80.1344812 26.1581723, -80.1343613 26.1578853, -80.1341785 26.1574479)",,,
535275494,Northeast 9th Avenue,residential,False,False,127.89200000000001,"LINESTRING (-80.1344874 26.1582968, -80.1344938 26.1584233, -80.1345017 26.1587039, -80.1345053 26.158835, -80.1345209 26.159389, -80.1345225 26.1594465)",,,2
553239311,Wilton Drive,secondary,False,True,56.317,"LINESTRING (-80.1344874 26.1582968, -80.1346115 26.1582436, -80.1346464 26.1582286, -80.1349965 26.1580784)",FL 811,30 mph,
10783325,Northeast 5th Terrace,residential,False,False,58.02,"LINESTRING (-80.1390442 26.1608036, -80.138658 26.1611936)",,,
"[10783325, 792418687]","['Northeast 5th Terrace', 'Northeast 26th Drive']",residential,False,True,390.09299999999996,"LINESTRING (-80.1390442 26.1608036, -80.1390211 26.1602363, -80.1390868 26.1601473, -80.1391683 26.1600846, -80.1422163 26.1599905)",,,
"[10795712, 10785430]","['Northeast 27th Street', 'Northeast 3rd Avenue']",residential,False,True,396.9,"LINESTRING (-80.1390442 26.1608036, -80.1421727 26.1607402, -80.1422295 26.1606259, -80.1422163 26.1599905)",,,
10783325,Northeast 5th Terrace,residential,False,True,58.02,"LINESTRING (-80.138658 26.1611936, -80.1390442 26.1608036)",,,
535125044,Northeast 5th Terrace,residential,False,False,50.958,"LINESTRING (-80.138658 26.1611936, -80.139004 26.1615306)",,,
535125044,Northeast 5th Terrace,residential,False,True,50.958,"LINESTRING (-80.139004 26.1615306, -80.138658 26.1611936)",,,
10787598,Northeast 27th Drive,residential,False,True,327.69899999999996,"LINESTRING (-80.139004 26.1615306, -80.1391274 26.1615186, -80.1422852 26.1614309)",,,
535125044,Northeast 5th Terrace,residential,False,False,75.36,"LINESTRING (-80.139004 26.1615306, -80.1390013 26.1616703, -80.1390415 26.1622071)",,,
10804183,Northeast 28th Street,residential,False,True,277.685,"LINESTRING (-80.1390415 26.1622071, -80.1418228 26.1621391)",,,
535125044,Northeast 5th Terrace,residential,False,False,13.06,"LINESTRING (-80.1390415 26.1622071, -80.1390764 26.1623203)",,,
535125044,Northeast 5th Terrace,residential,False,True,75.36,"LINESTRING (-80.1390415 26.1622071, -80.1390013 26.1616703, -80.139004 26.1615306)",,,
10804182,Northeast 28th Street,residential,False,False,62.716,"LINESTRING (-80.1390764 26.1623203, -80.1384482 26.1623345)",,,
535125044,Northeast 5th Terrace,residential,False,True,13.06,"LINESTRING (-80.1390764 26.1623203, -80.1390415 26.1622071)",,,
"[535125044, 10797071]","['Northeast 5th Terrace', 'Northeast 28th Drive']",residential,False,"[False, True]",155.655,"LINESTRING (-80.1390764 26.1623203, -80.139093 26.1629038, -80.1400018 26.1628764)",,,
534823086,Northeast 26th Street,tertiary,False,False,69.185,"LINESTRING (-80.1372677 26.1593875, -80.1369581 26.1593942, -80.1365747 26.1594024)",,,2
534823086,Northeast 26th Street,tertiary,False,True,91.554,"LINESTRING (-80.1372677 26.1593875, -80.1375213 26.1593816, -80.1380697 26.1593688, -80.1381844 26.1593607)",,,2
535273227,Northeast 7th Avenue,residential,False,True,221.034,"LINESTRING (-80.1372677 26.1593875, -80.1372666 26.1593295, -80.1372345 26.1576914, -80.1372288 26.1574)",,,2
10785426,Northeast 3rd Avenue,residential,False,False,76.163,"LINESTRING (-80.1422852 26.1614309, -80.1423058 26.1621156)",,,
10787598,Northeast 27th Drive,residential,False,False,327.69899999999996,"LINESTRING (-80.1422852 26.1614309, -80.1391274 26.1615186, -80.139004 26.1615306)",,,
10787598,Northeast 27th Drive,residential,False,True,80.81,"LINESTRING (-80.1422852 26.1614309, -80.1424779 26.161386, -80.1430883 26.1613719)",,,
