osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge
15518512,Pershing Street,residential,False,False,65.489,"LINESTRING (-81.09139 38.919978, -81.091198 38.9205477)",,,
15518512,Pershing Street,residential,False,True,65.489,"LINESTRING (-81.091198 38.9205477, -81.09139 38.919978)",,,
"[15520435, 15520262]","['School Street', 'River Street']",residential,False,"[False, True]",164.78,"LINESTRING (-81.091198 38.9205477, -81.0917381 38.920684, -81.0922699 38.9207759, -81.0923519 38.920729, -81.0925041 38.9202051)",,,
"[15520499, 15520262]","['River Street', 'Liberty Street']",residential,False,True,112.866,"LINESTRING (-81.091198 38.9205477, -81.091198 38.920539, -81.091094 38.920506, -81.0907014 38.9204308, -81.0906653 38.9203795, -81.0908214 38.9200674, -81.0908944 38.9198642)",,,
15518540,Hospital Hill,residential,False,False,27.296,"LINESTRING (-81.0912451 38.9247915, -81.0909297 38.9247843)",,,
15520161,Hospital Drive,unclassified,False,False,56.602000000000004,"LINESTRING (-81.0912451 38.9247915, -81.091372 38.924987, -81.0916102 38.9252101)",,,
15520161,Hospital Drive,unclassified,False,True,201.17499999999998,"LINESTRING (-81.0912451 38.9247915, -81.0912555 38.9247102, -81.0913239 38.9246266, -81.0914535 38.9244643, -81.0917708 38.9240645, -81.0919473 38.9237219, -81.0919957 38.92355, -81.0919907 38.9234142, -81.091937 38.9232546, -81.0918941 38.9231377)",,,
15518540,Hospital Hill,residential,False,True,27.296,"LINESTRING (-81.0909297 38.9247843, -81.0912451 38.9247915)",,,
"[15520547, 454553781, 454553782]",High Street,primary,False,True,301.149,"LINESTRING (-81.0946794 38.9223886, -81.0946983 38.9222438, -81.0947225 38.9221677, -81.0948716 38.921151, -81.0948914 38.9209271, -81.0949527 38.9204914, -81.0949692 38.9203741, -81.0950443 38.9198983, -81.0951024 38.9197025)",2,WV 16,yes
764672548,Market Street,secondary,False,False,78.262,"LINESTRING (-81.0946794 38.9223886, -81.0948302 38.9224809, -81.0950052 38.9226045, -81.095354 38.922857)",,WV 5,
764672549,High Street,primary,False,False,77.72999999999999,"LINESTRING (-81.0946794 38.9223886, -81.0946255 38.9226653, -81.0945487 38.9230802)",2,WV 16,
764672548,Market Street,secondary,False,False,19.029,"LINESTRING (-81.095354 38.922857, -81.0955089 38.9229785)",,WV 5,
15520048,Simon Street,residential,False,False,115.001,"LINESTRING (-81.095354 38.922857, -81.095486 38.9226849, -81.0955745 38.9225451, -81.0957508 38.9222676, -81.0959166 38.9222961, -81.0962028 38.9223753)",,,
764672548,Market Street,secondary,False,True,78.262,"LINESTRING (-81.095354 38.922857, -81.0950052 38.9226045, -81.0948302 38.9224809, -81.0946794 38.9223886)",,WV 5,
764672548,Market Street,secondary,False,True,19.029,"LINESTRING (-81.0955089 38.9229785, -81.095354 38.922857)",,WV 5,
15520548,High Street,unclassified,False,False,71.512,"LINESTRING (-81.0955089 38.9229785, -81.0950722 38.9232975, -81.09485 38.9233359)",,,
764672548,Market Street,secondary,False,False,15.211,"LINESTRING (-81.0955089 38.9229785, -81.0956045 38.9230435, -81.0956459 38.9230637)",,WV 5,
764672548,Market Street,secondary,False,False,59.636,"LINESTRING (-81.0956459 38.9230637, -81.0961225 38.9234512)",,WV 5,
15520035,Stump Street,residential,False,True,90.753,"LINESTRING (-81.0956459 38.9230637, -81.0958622 38.9228551, -81.095952 38.9227344, -81.0962028 38.9223753)",,,
