osmid,name,highway,oneway,reversed,length,geometry,ref,lanes
24169179,Skyline Terrace,residential,False,False,101.531,"LINESTRING (-74.0646171 41.1560152, -74.0658248 41.1560983)",,
24169179,Skyline Terrace,residential,False,True,101.531,"LINESTRING (-74.0658248 41.1560983, -74.0646171 41.1560152)",,
24172997,Rainbow Court,residential,False,True,139.755,"LINESTRING (-74.0658248 41.1560983, -74.0656496 41.1573482)",,
24169179,Skyline Terrace,residential,False,False,104.622,"LINESTRING (-74.0658248 41.1560983, -74.0669368 41.1561631, -74.0670582 41.1561198)",,
24169179,Skyline Terrace,residential,False,True,104.622,"LINESTRING (-74.0670582 41.1561198, -74.0669368 41.1561631, -74.0658248 41.1560983)",,
763288924,State Highway 306,secondary,False,True,190.561,"LINESTRING (-74.0703389 41.1551098, -74.0701863 41.1568197)",NY 306,
"[762099699, 762099700, 24170558]",State Highway 306,secondary,False,False,159.936,"LINESTRING (-74.0696839 41.1610257, -74.0697609 41.1604505, -74.0697839 41.1602802, -74.0698754 41.1595946)",NY 306,
24171901,Lime Kiln Court,residential,False,False,92.74299999999998,"LINESTRING (-74.0696839 41.1610257, -74.0695305 41.1610246, -74.0692311 41.1610053, -74.0690437 41.1610032, -74.0688937 41.1610201, -74.0687508 41.1610368, -74.0685831 41.1610589)",,
24174477,Lime Kiln Road,tertiary,False,False,293.184,"LINESTRING (-74.0696839 41.1610257, -74.0708502 41.1611178, -74.0716375 41.16118, -74.071747 41.1611886, -74.0718711 41.1611973, -74.0727412 41.1612584, -74.0731688 41.1612869)",CR 84,2
762099699,State Highway 306,secondary,False,False,110.465,"LINESTRING (-74.0698754 41.1595946, -74.0700041 41.1586059)",NY 306,
24172123,Pearl Drive,residential,False,False,128.00900000000001,"LINESTRING (-74.0698754 41.1595946, -74.069334 41.1595875, -74.0691067 41.1596111, -74.0686561 41.1596676, -74.0683575 41.1596981)",,
"[762099699, 762099700, 24170558]",State Highway 306,secondary,False,True,159.93599999999998,"LINESTRING (-74.0698754 41.1595946, -74.0697839 41.1602802, -74.0697609 41.1604505, -74.0696839 41.1610257)",NY 306,
762099699,State Highway 306,secondary,False,True,110.465,"LINESTRING (-74.0700041 41.1586059, -74.0698754 41.1595946)",NY 306,
"[24172249, 24175323]","['Tobey Lane', 'Victoria Place']",residential,False,"[False, True]",266.702,"LINESTRING (-74.0700041 41.1586059, -74.0683977 41.1585158, -74.0683731 41.158875, -74.0683255 41.159553, -74.0683575 41.1596981)",,
"[763288923, 883763548, 883763549, 763288924]",State Highway 306,secondary,False,False,99.773,"LINESTRING (-74.0700041 41.1586059, -74.0700108 41.1585073, -74.0700462 41.1581938, -74.0700645 41.1580137, -74.0700954 41.1577113)",NY 306,
24172997,Rainbow Court,residential,False,False,139.755,"LINESTRING (-74.0656496 41.1573482, -74.0658248 41.1560983)",,
24172609,East Willow Tree Road,residential,False,False,113.06899999999999,"LINESTRING (-74.0656496 41.1573482, -74.0664936 41.1574176, -74.0669932 41.1574509)",,
24173779,Willow Tree Road,residential,False,True,505.86299999999994,"LINESTRING (-74.0758648 41.1576207, -74.0750918 41.1580282, -74.0748868 41.1581186, -74.074772 41.1581515, -74.0746374 41.1581685, -74.0744083 41.1581709, -74.07392 41.1581363, -74.0732933 41.1580789, -74.0729048 41.1580464, -74.0720434 41.1579744, -74.0708924 41.1578771, -74.070849 41.1578731, -74.070726 41.1578616, -74.0705332 41.1578437, -74.070498 41.1578355, -74.0703188 41.1577938, -74.0700954 41.1577113)",,2
24174477,Lime Kiln Road,tertiary,False,True,293.18399999999997,"LINESTRING (-74.0731688 41.1612869, -74.0727412 41.1612584, -74.0718711 41.1611973, -74.071747 41.1611886, -74.0716375 41.16118, -74.0708502 41.1611178, -74.0696839 41.1610257)",CR 84,2
68668591,Vanessa Drive,residential,False,True,165.673,"LINESTRING (-74.0731688 41.1612869, -74.0732679 41.1605327, -74.0732949 41.1603173, -74.0733593 41.1598039)",,
24172123,Pearl Drive,residential,False,False,37.032,"LINESTRING (-74.0683575 41.1596981, -74.0679158 41.1597161)",,
24172123,Pearl Drive,residential,False,True,128.00900000000001,"LINESTRING (-74.0683575 41.1596981, -74.0686561 41.1596676, -74.0691067 41.1596111, -74.069334 41.1595875, -74.0698754 41.1595946)",,
"[24172249, 24175323]","['Tobey Lane', 'Victoria Place']",residential,False,"[False, True]",266.702,"LINESTRING (-74.0683575 41.1596981, -74.0683255 41.159553, -74.0683731 41.158875, -74.0683977 41.1585158, -74.0700041 41.1586059)",,
24172123,Pearl Drive,residential,False,True,37.032,"LINESTRING (-74.0679158 41.1597161, -74.0683575 41.1596981)",,
