osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge
1160988086,True,3,NJ 72,trunk,55 mph,False,191.146,"LINESTRING (-74.2789071 39.7110841, -74.2800653 39.7125542)",,
11713302,True,1,,motorway_link,,False,179.57800000000003,"LINESTRING (-74.2773815 39.7110339, -74.2775494 39.710903, -74.2777723 39.710685, -74.2778025 39.7106574, -74.2778355 39.7106307, -74.2778708 39.7106072, -74.2779074 39.7105882, -74.2779452 39.7105705, -74.2779865 39.7105577, -74.2780304 39.7105491, -74.2780751 39.7105436, -74.2781286 39.7105412, -74.2781842 39.7105457, -74.2782331 39.7105548, -74.2782807 39.7105684, -74.278328 39.7105879, -74.278373 39.7106129, -74.2784193 39.710641, -74.2784621 39.7106728, -74.27851 39.7107109, -74.2785585 39.7107552, -74.2786088 39.7108085, -74.2786591 39.7108658, -74.2789071 39.7110841)",,
1160988089,False,2,,motorway_link,,False,149.17700000000002,"LINESTRING (-74.2773815 39.7110339, -74.2764822 39.7119063, -74.2764437 39.7119496, -74.2764069 39.7119967, -74.2763824 39.7120371, -74.2763608 39.7120742, -74.2763443 39.7121074)",,
847930702,True,3,GSP,motorway,65 mph,False,373.62299999999993,"LINESTRING (-74.2784392 39.7120024, -74.2781385 39.7123271, -74.2779627 39.7125202, -74.2775422 39.7130207, -74.2772552 39.7133907, -74.276965 39.7137789, -74.2764518 39.7144742, -74.2761506 39.7148617)",Garden State Parkway,
1160988087,True,1,,motorway_link,,False,253.1509999999999,"LINESTRING (-74.2784392 39.7120024, -74.2781256 39.7122294, -74.2780442 39.7123019, -74.2779598 39.7123689, -74.2778656 39.7124347, -74.2777673 39.7124973, -74.2776726 39.7125575, -74.2775815 39.712607, -74.2774912 39.7126483, -74.2773863 39.7126811, -74.2773001 39.7126999, -74.2772041 39.7127156, -74.2771063 39.7127256, -74.2770043 39.7127307, -74.2769032 39.7127224, -74.276815 39.7127082, -74.2767324 39.7126853, -74.276655 39.7126549, -74.2765881 39.7126195, -74.2765279 39.7125802, -74.2764746 39.7125338, -74.2764303 39.7124806, -74.2763938 39.712421, -74.2763733 39.7123608, -74.2763612 39.7123093, -74.2763532 39.7122513, -74.2763478 39.7121841, -74.2763443 39.7121074)",,
11715913,True,1,,motorway_link,,False,582.701,"LINESTRING (-74.2829238 39.7077253, -74.2825158 39.7080363, -74.2824038 39.7081476, -74.2823437 39.7082069, -74.2822862 39.7082608, -74.2822186 39.7083147, -74.2821477 39.7083658, -74.2820774 39.7084107, -74.2820006 39.7084578, -74.2819333 39.7084972, -74.2818609 39.7085329, -74.2817919 39.7085633, -74.2817025 39.7085978, -74.281615 39.7086282, -74.2815194 39.7086541, -74.2814324 39.7086722, -74.281328 39.7086879, -74.2807803 39.7087562, -74.2805684 39.7087826, -74.280378 39.7088096, -74.2802209 39.7088346, -74.2800686 39.7088613, -74.2798859 39.7088994, -74.2796835 39.7089449, -74.2794921 39.7089912, -74.2794092 39.709012, -74.2793254 39.7090351, -74.2792477 39.7090608, -74.2791758 39.709089, -74.2791037 39.7091248, -74.2790428 39.7091642, -74.2789803 39.7092063, -74.2787922 39.7093506, -74.278738 39.7093909, -74.2786914 39.7094191, -74.2786303 39.7094495, -74.2785612 39.7094761, -74.2784894 39.7094941, -74.2784199 39.709504, -74.2783491 39.7095085, -74.2782781 39.7095062, -74.2782062 39.709496, -74.2781361 39.7094794, -74.2780692 39.7094586, -74.2780098 39.7094279, -74.2779481 39.709393, -74.2778958 39.7093561, -74.2778467 39.7093147, -74.2777956 39.7092619, -74.2777444 39.7092046, -74.2776027 39.7090367, -74.2773104 39.7087417)",,
847930700,True,3,GSP,motorway,65 mph,False,405.706,"LINESTRING (-74.2829238 39.7077253, -74.2824751 39.7081727, -74.2821146 39.7085396, -74.281671 39.7089577, -74.2808671 39.7096985, -74.2799353 39.7105576)",Garden State Parkway,
116541021,True,3,NJ 72,trunk,,False,213.81300000000002,"LINESTRING (-74.2773104 39.7087417, -74.2771172 39.7084765, -74.2768994 39.7082099, -74.276788 39.708069, -74.276591 39.70782, -74.2764649 39.7076605, -74.2762406 39.7073769, -74.2760184 39.7070959)",,
11716148,True,1,,motorway_link,,False,319.4030000000001,"LINESTRING (-74.276823 39.7084017, -74.2769626 39.7086416, -74.2774994 39.7093296, -74.2775579 39.7094108, -74.2776123 39.7094949, -74.2776596 39.7095794, -74.2776965 39.7096556, -74.2777192 39.7097155, -74.2777405 39.7097883, -74.2777571 39.7098621, -74.2777686 39.7099383, -74.277775 39.7100068, -74.2777798 39.7100791, -74.2777793 39.7101394, -74.2777751 39.7102081, -74.2777671 39.7102721, -74.2777558 39.7103328, -74.2777401 39.7103927, -74.2777211 39.7104559, -74.2776972 39.710522, -74.2776716 39.7105865, -74.2776365 39.7106568, -74.2776046 39.7107128, -74.2775713 39.7107678, -74.277534 39.7108224, -74.2774904 39.7108856, -74.2773815 39.7110339)",,
1160988076,True,2,NJ 72,trunk,55 mph,False,347.56999999999994,"LINESTRING (-74.276823 39.7084017, -74.2770603 39.7086703, -74.2778869 39.709724, -74.2783677 39.710364, -74.2787189 39.7108318, -74.2789071 39.7110841)",,
