osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge
15514081,Hudson Avenue,residential,False,True,52.568999999999996,"LINESTRING (-80.591793 40.396314, -80.591858 40.396324, -80.5919563 40.3963499, -80.592382 40.396462)",,,,
15547908,Main Street,primary,False,False,153.94700000000003,"LINESTRING (-80.591793 40.396314, -80.591785 40.396333, -80.5917718 40.3964477, -80.591747 40.396662, -80.591742 40.396757, -80.59177 40.397096, -80.5917853 40.3972865, -80.5918086 40.397665, -80.5918104 40.3976947)",4,WV 2,25 mph,
15511962,,residential,False,False,56.971000000000004,"LINESTRING (-80.592379 40.397003, -80.592431 40.396846, -80.592593 40.396518)",,,,
15514081,Hudson Avenue,residential,False,False,18.922,"LINESTRING (-80.592593 40.396518, -80.592382 40.396462)",,,,
15511962,,residential,False,True,56.971000000000004,"LINESTRING (-80.592593 40.396518, -80.592431 40.396846, -80.592379 40.397003)",,,,
15514081,Hudson Avenue,residential,False,True,137.162,"LINESTRING (-80.592593 40.396518, -80.593673 40.396793, -80.594126 40.396916)",,,,
15514081,Hudson Avenue,residential,False,True,18.922,"LINESTRING (-80.592382 40.396462, -80.592593 40.396518)",,,,
15514081,Hudson Avenue,residential,False,False,52.568999999999996,"LINESTRING (-80.592382 40.396462, -80.5919563 40.3963499, -80.591858 40.396324, -80.591793 40.396314)",,,,
"[15548748, 15513118]",Orchard Street,residential,False,True,45.400000000000006,"LINESTRING (-80.594126 40.396916, -80.59409 40.396951, -80.594056 40.39699, -80.593972 40.397177, -80.593935 40.397293)",,,,
15514081,Hudson Avenue,residential,False,False,137.162,"LINESTRING (-80.594126 40.396916, -80.593673 40.396793, -80.592593 40.396518)",,,,
"[15514081, 15543650]",Hudson Avenue,residential,False,True,83.36999999999999,"LINESTRING (-80.594126 40.396916, -80.594253 40.396954, -80.594324 40.396978, -80.594483 40.39702, -80.594783 40.397108, -80.595049 40.397176)",,,,
"[15513370, 15546087]",Grant Street,residential,False,True,85.59,"LINESTRING (-80.595377 40.396448, -80.595256 40.396732, -80.595201 40.396849, -80.595159 40.39694, -80.595049 40.397176)",,,,
15543921,,residential,False,False,37.28,"LINESTRING (-80.594133 40.398599, -80.593983 40.398567, -80.593742 40.398524, -80.593707 40.398515)",,,,
"[15514081, 15543650]",Hudson Avenue,residential,False,False,83.37,"LINESTRING (-80.595049 40.397176, -80.594783 40.397108, -80.594483 40.39702, -80.594324 40.396978, -80.594253 40.396954, -80.594126 40.396916)",,,,
"[15513370, 15546087]",Grant Street,residential,False,False,85.59,"LINESTRING (-80.595049 40.397176, -80.595159 40.39694, -80.595201 40.396849, -80.595256 40.396732, -80.595377 40.396448)",,,,
15546087,Grant Street,residential,False,True,309.1619999999999,"LINESTRING (-80.595049 40.397176, -80.594941 40.397416, -80.594845 40.397652, -80.594724 40.397978, -80.59463 40.398312, -80.594568 40.398514, -80.594501 40.398693, -80.594467 40.398752, -80.594212 40.399062, -80.593981 40.399316, -80.593969 40.399345, -80.593962 40.399404, -80.593967 40.39945, -80.594047 40.399775)",,,,
"[15548397, 1035919438, 15543743]","['Maryland Avenue', 'West Street']",residential,False,True,248.98900000000003,"LINESTRING (-80.5918104 40.3976947, -80.592348 40.397818, -80.592829 40.397938, -80.592848 40.397951, -80.592867 40.397984, -80.592867 40.398012, -80.592845 40.398084, -80.592759 40.398267, -80.592727 40.398293, -80.592668 40.398318, -80.592055 40.399188)",,,,
15547908,Main Street,primary,False,False,139.39499999999998,"LINESTRING (-80.5918104 40.3976947, -80.5917904 40.3978772, -80.5917353 40.3980398, -80.5916227 40.3982448, -80.5911729 40.3988326)",4,WV 2,25 mph,
15547908,Main Street,primary,False,True,153.947,"LINESTRING (-80.5918104 40.3976947, -80.5918086 40.397665, -80.5917853 40.3972865, -80.59177 40.397096, -80.591742 40.396757, -80.591747 40.396662, -80.5917718 40.3964477, -80.591785 40.396333, -80.591793 40.396314)",4,WV 2,25 mph,
15548748,Orchard Street,residential,False,True,62.057,"LINESTRING (-80.593935 40.397293, -80.593827 40.397845)",,,,
"[15546290, 15544637]",Maryland Avenue,residential,False,"[False, True]",188.185,"LINESTRING (-80.593935 40.397293, -80.593908 40.39729, -80.593626 40.397213, -80.593362 40.397144, -80.593288 40.397135, -80.593265 40.397141, -80.593214 40.397198, -80.593042 40.397594, -80.593049 40.39763, -80.593066 40.397643, -80.593237 40.397687, -80.593301 40.397697, -80.593414 40.397731, -80.593512 40.397763, -80.593827 40.397845)",,,,
15543767,,residential,False,False,30.415,"LINESTRING (-80.593935 40.397293, -80.593959 40.397297, -80.59427 40.397391)",,,,
"[15548748, 15513118]",Orchard Street,residential,False,False,45.4,"LINESTRING (-80.593935 40.397293, -80.593972 40.397177, -80.594056 40.39699, -80.59409 40.396951, -80.594126 40.396916)",,,,
