osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
13289305,Badlona Drive,residential,False,False,202.373,"LINESTRING (-118.0080636 33.9019307, -118.0058709 33.9019449)",,,
13387809,Bluefield Avenue,residential,False,True,80.219,"LINESTRING (-118.0080636 33.9019307, -118.0080708 33.9026521)",,,
13289305,Badlona Drive,residential,False,True,202.373,"LINESTRING (-118.0058709 33.9019449, -118.0080636 33.9019307)",,,
13396855,Pastrana Drive,residential,False,True,79.975,"LINESTRING (-118.0058709 33.9019449, -118.0059009 33.9026637)",,,
13297502,Derwin Drive,residential,False,False,65.029,"LINESTRING (-118.0109083 33.9104027, -118.0104656 33.9102876, -118.0102249 33.9102829)",,,
"[13309629, 13420087]","['Fonseca Avenue', 'Greenworth Drive']",residential,False,False,292.891,"LINESTRING (-118.0109083 33.9104027, -118.0110894 33.9099735, -118.0111454 33.9097166, -118.0111552 33.909592, -118.0111249 33.9094731, -118.0110345 33.9094043, -118.0108551 33.9093958, -118.010293 33.9094576, -118.0092851 33.9097008, -118.0091929 33.9097212)",2,,
13297502,Derwin Drive,residential,False,True,65.029,"LINESTRING (-118.0102249 33.9102829, -118.0104656 33.9102876, -118.0109083 33.9104027)",,,
13307260,Alicante Road,secondary,False,False,12.367,"LINESTRING (-118.011884 33.9026145, -118.01175 33.9026151)",,35 mph,
13387809,Bluefield Avenue,residential,False,False,80.219,"LINESTRING (-118.0080708 33.9026521, -118.0080636 33.9019307)",,,
831381410,Alicante Road,tertiary,False,False,200.265,"LINESTRING (-118.0080708 33.9026521, -118.0059009 33.9026637)",2,35 mph,
"[831381410, 1191713879]",Alicante Road,tertiary,False,True,339.58599999999996,"LINESTRING (-118.0080708 33.9026521, -118.0093448 33.9026382, -118.0095507 33.9026372, -118.0107301 33.9026318, -118.0116557 33.9026166, -118.01175 33.9026151)",2,35 mph,
13396855,Pastrana Drive,residential,False,False,79.975,"LINESTRING (-118.0059009 33.9026637, -118.0058709 33.9019449)",,,
831381410,Alicante Road,tertiary,False,True,200.265,"LINESTRING (-118.0059009 33.9026637, -118.0080708 33.9026521)",2,35 mph,
13309629,Greenworth Drive,residential,False,False,95.768,"LINESTRING (-118.0091929 33.9097212, -118.0081878 33.9099356)",,,
"[13309629, 13420087]","['Greenworth Drive', 'Fonseca Avenue']",residential,False,True,292.891,"LINESTRING (-118.0091929 33.9097212, -118.0092851 33.9097008, -118.010293 33.9094576, -118.0108551 33.9093958, -118.0110345 33.9094043, -118.0111249 33.9094731, -118.0111552 33.909592, -118.0111454 33.9097166, -118.0110894 33.9099735, -118.0109083 33.9104027)",2,,
13386817,Lisburn Place,residential,False,False,57.332,"LINESTRING (-118.0091929 33.9097212, -118.0091719 33.9096444, -118.0090655 33.9093206, -118.0090332 33.909223)",,,
13309629,Greenworth Drive,residential,False,True,95.768,"LINESTRING (-118.0081878 33.9099356, -118.0091929 33.9097212)",,,
13309629,Greenworth Drive,residential,False,False,226.42600000000002,"LINESTRING (-118.0081878 33.9099356, -118.0076931 33.9099992, -118.0058118 33.9104344)",,,
13309629,Greenworth Drive,residential,False,True,226.42600000000002,"LINESTRING (-118.0058118 33.9104344, -118.0076931 33.9099992, -118.0081878 33.9099356)",,,
13352348,Whiterock Drive,residential,False,True,12.687,"LINESTRING (-118.0119087 33.9041004, -118.0117713 33.9041041)",,,
13352348,Whiterock Drive,residential,False,False,87.565,"LINESTRING (-118.0119087 33.9041004, -118.0119901 33.9041026, -118.0123989 33.9041135, -118.0125989 33.9040681, -118.0127976 33.9039408)",,,
"[400313417, 400313427]",La Mirada Boulevard,primary,True,False,165.244,"LINESTRING (-118.0119087 33.9041004, -118.0119019 33.9037723, -118.0118875 33.9030739, -118.0118853 33.9027005, -118.011884 33.9026145)","['3', '2']",40 mph,N8
13352348,Whiterock Drive,residential,False,False,132.895,"LINESTRING (-118.0127976 33.9039408, -118.0129871 33.9038208, -118.0131984 33.9036168, -118.013659 33.9029969)",,,
13352348,Whiterock Drive,residential,False,True,87.56500000000001,"LINESTRING (-118.0127976 33.9039408, -118.0125989 33.9040681, -118.0123989 33.9041135, -118.0119901 33.9041026, -118.0119087 33.9041004)",,,
13352348,Whiterock Drive,residential,False,False,148.851,"LINESTRING (-118.013659 33.9029969, -118.0140351 33.9024203, -118.0141453 33.9020867, -118.0141686 33.9017502)",,,
13446796,La Barca Drive,residential,False,False,242.96699999999998,"LINESTRING (-118.013659 33.9029969, -118.0133444 33.9028664, -118.0132587 33.902804, -118.0132469 33.9027099, -118.0132363 33.901829, -118.0133128 33.9017379, -118.0134579 33.9017226, -118.0141686 33.9017502)",,,
13352348,Whiterock Drive,residential,False,True,132.895,"LINESTRING (-118.013659 33.9029969, -118.0131984 33.9036168, -118.0129871 33.9038208, -118.0127976 33.9039408)",,,
13352348,Whiterock Drive,residential,False,True,148.851,"LINESTRING (-118.0141686 33.9017502, -118.0141453 33.9020867, -118.0140351 33.9024203, -118.013659 33.9029969)",,,
13446796,La Barca Drive,residential,False,True,242.96699999999998,"LINESTRING (-118.0141686 33.9017502, -118.0134579 33.9017226, -118.0133128 33.9017379, -118.0132363 33.901829, -118.0132469 33.9027099, -118.0132587 33.902804, -118.0133444 33.9028664, -118.013659 33.9029969)",,,
896841759,Foster Road,tertiary,False,False,89.156,"LINESTRING (-118.0099578 33.9089905, -118.0090332 33.909223)",4,40 mph,
13383934,Dalmatian Avenue,residential,False,False,52.809,"LINESTRING (-118.0099578 33.9089905, -118.0099214 33.9088906, -118.0098663 33.908735, -118.0097852 33.9085378)",,,
896841759,Foster Road,tertiary,False,True,165.297,"LINESTRING (-118.0099578 33.9089905, -118.0102786 33.9089288, -118.0106115 33.9088858, -118.0110683 33.90887, -118.0116266 33.9088712, -118.011736 33.9088677)",4,40 mph,
"[13420089, 13383934]","['Dalmatian Avenue', 'Fonseca Avenue']",residential,False,"[False, True]",429.65700000000004,"LINESTRING (-118.0097852 33.9085378, -118.0097003 33.9082529, -118.0097677 33.9079817, -118.0098455 33.9078784, -118.010003 33.9077968, -118.0108059 33.9075206, -118.0109969 33.9074523, -118.0111006 33.907448, -118.0111473 33.9075427, -118.0111473 33.9082873, -118.01108 33.908367, -118.0103641 33.9084121, -118.0100374 33.9084681, -118.0097852 33.9085378)",,,
"[13420089, 13383934]","['Dalmatian Avenue', 'Fonseca Avenue']",residential,False,"[False, True]",429.65700000000004,"LINESTRING (-118.0097852 33.9085378, -118.0100374 33.9084681, -118.0103641 33.9084121, -118.01108 33.908367, -118.0111473 33.9082873, -118.0111473 33.9075427, -118.0111006 33.907448, -118.0109969 33.9074523, -118.0108059 33.9075206, -118.010003 33.9077968, -118.0098455 33.9078784, -118.0097677 33.9079817, -118.0097003 33.9082529, -118.0097852 33.9085378)",,,
13383934,Dalmatian Avenue,residential,False,True,52.809,"LINESTRING (-118.0097852 33.9085378, -118.0098663 33.908735, -118.0099214 33.9088906, -118.0099578 33.9089905)",,,
896841759,Foster Road,tertiary,False,True,89.156,"LINESTRING (-118.0090332 33.909223, -118.0099578 33.9089905)",4,40 mph,
13386817,Lisburn Place,residential,False,True,57.332,"LINESTRING (-118.0090332 33.909223, -118.0090655 33.9093206, -118.0091719 33.9096444, -118.0091929 33.9097212)",,,
13430790,Foster Road,tertiary,False,False,13.761,"LINESTRING (-118.011885 33.9088629, -118.011736 33.9088677)",,40 mph,
"[400313413, 399666602, 400313418, 399666579, 400313431, 1135813502]",La Mirada Boulevard,primary,True,False,529.6410000000001,"LINESTRING (-118.011885 33.9088629, -118.0118735 33.9078912, -118.0118753 33.9076791, -118.0118711 33.9071484, -118.0118678 33.9067478, -118.0118607 33.9059126, -118.0118756 33.9054274, -118.011876 33.9053461, -118.0118894 33.9050702, -118.0118983 33.9048925, -118.0119087 33.9041004)","['3', '2']",40 mph,N8
13430790,Foster Road,tertiary,False,True,13.761,"LINESTRING (-118.011736 33.9088677, -118.011885 33.9088629)",,40 mph,
896841759,Foster Road,tertiary,False,False,165.29700000000003,"LINESTRING (-118.011736 33.9088677, -118.0116266 33.9088712, -118.0110683 33.90887, -118.0106115 33.9088858, -118.0102786 33.9089288, -118.0099578 33.9089905)",4,40 mph,
13352348,Whiterock Drive,residential,False,False,12.687,"LINESTRING (-118.0117713 33.9041041, -118.0119087 33.9041004)",,,
"[1072944417, 831382435, 399666628]",La Mirada Boulevard,primary,True,False,529.745,"LINESTRING (-118.0117713 33.9041041, -118.0117524 33.9050676, -118.01175 33.9051899, -118.011747 33.905346, -118.0117439 33.9054274, -118.0117279 33.9058778, -118.0117267 33.9059087, -118.0117183 33.9067493, -118.011736 33.9088677)",2,40 mph,N8
13307260,Alicante Road,secondary,False,True,12.367,"LINESTRING (-118.01175 33.9026151, -118.011884 33.9026145)",,35 mph,
"[831381411, 399666628, 1135814813]",La Mirada Boulevard,primary,True,False,165.58499999999998,"LINESTRING (-118.01175 33.9026151, -118.0117514 33.9027028, -118.0117685 33.9037714, -118.0117725 33.9039665, -118.0117716 33.9040539, -118.0117713 33.9041041)",2,40 mph,N8
"[831381410, 1191713879]",Alicante Road,tertiary,False,False,339.586,"LINESTRING (-118.01175 33.9026151, -118.0116557 33.9026166, -118.0107301 33.9026318, -118.0095507 33.9026372, -118.0093448 33.9026382, -118.0080708 33.9026521)",2,35 mph,
