osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,tunnel
39346851,,Mazā Pils iela,living_street,,False,True,26.862000000000002,"LINESTRING (24.1017876 56.9507228, 24.102035 56.9507538, 24.1022193 56.9507769)",,
85385175,,Vecpilsētas iela,living_street,,False,True,44.757000000000005,"LINESTRING (24.1133568 56.9459242, 24.1132762 56.9459457, 24.1132585 56.9459504, 24.1128707 56.9460891, 24.1127147 56.9461181)",,
193313909,,,residential,,False,False,71.794,"LINESTRING (24.1133568 56.9459242, 24.1132464 56.9458775, 24.1131694 56.945845, 24.112937 56.9457076, 24.1127031 56.9456114, 24.1125364 56.945543, 24.112586 56.9455075, 24.1125985 56.9454986)",,
906335251,,Smilšu iela,living_street,,False,False,75.88,"LINESTRING (24.1065274 56.9503295, 24.1053678 56.9500731)",,
"[33414899, 45817526]",,"['Mazā Trokšņu iela', 'Aldaru iela']",living_street,,False,"[False, True]",116.92999999999999,"LINESTRING (24.1065274 56.9503295, 24.106492 56.9503718, 24.1064679 56.9504224, 24.1063814 56.9507995, 24.106375 56.9508273, 24.1058289 56.9507966, 24.1053799 56.9507811)",,
906335252,,Smilšu iela,living_street,,False,True,40.946,"LINESTRING (24.1065274 56.9503295, 24.1069546 56.9504331, 24.1071479 56.9504745)",,
43945942,4,11. novembra krastmala,primary,50,True,False,21.73,"LINESTRING (24.1074747 56.9451186, 24.1072016 56.9452451)",,
"[303613532, 4950966]",,Mārstaļu iela,living_street,,False,True,149.343,"LINESTRING (24.1074747 56.9451186, 24.1075711 56.9451747, 24.107764 56.9452898, 24.1078391 56.9453343, 24.1079128 56.9453681, 24.1080824 56.9454415, 24.1085548 56.9456179, 24.1085947 56.945637, 24.109336 56.9459918)",,
26561164,1,11. novembra krastmala,residential,,True,False,109.543,"LINESTRING (24.1018743 56.9491204, 24.1017695 56.9492181, 24.101417 56.9495428, 24.1013691 56.9495885, 24.1011841 56.9497578, 24.1009528 56.9499677)",,
"[26413472, 81142345]",2,Miesnieku iela,"['residential', 'living_street']",,False,True,40.085,"LINESTRING (24.1018743 56.9491204, 24.1020066 56.9491817, 24.1023034 56.9493198, 24.1023774 56.9493542)",,
29974581,2,Pils iela,living_street,,False,True,5.214,"LINESTRING (24.1036585 56.9500172, 24.103741 56.950004)",,
26413472,2,Miesnieku iela,living_street,,False,False,66.555,"LINESTRING (24.1036585 56.9500172, 24.1033324 56.9498258, 24.1033003 56.9498092, 24.1032679 56.9497925, 24.1028794 56.9495962)",,
29974581,2,Pils iela,living_street,,False,False,74.621,"LINESTRING (24.1036585 56.9500172, 24.102721 56.9501614, 24.1024749 56.9502007)",,
447745781,2,Grēcinieku iela,living_street,,False,False,44.254,"LINESTRING (24.1098616 56.9470349, 24.1105906 56.9470175)",,
85385185,1,Peldu iela,living_street,,False,False,45.968999999999994,"LINESTRING (24.1098616 56.9470349, 24.1097623 56.9468441, 24.109479 56.9466945)",,
447745781,2,Grēcinieku iela,living_street,,False,True,96.68299999999999,"LINESTRING (24.1098616 56.9470349, 24.109546 56.9470426, 24.109323 56.9470481, 24.1090638 56.9470357, 24.1087468 56.9470075, 24.1085437 56.9469813, 24.1082995 56.9469252)",,
"[493638209, 87495460]",,"['Pēterbaznīcas iela', 'Reformācijas laukums']",living_street,,False,False,92.22399999999999,"LINESTRING (24.109656 56.9473276, 24.1090986 56.9472883, 24.1089691 56.9472796, 24.108934 56.9472767, 24.1087674 56.9472642, 24.1086056 56.947252, 24.1083331 56.9474549)",,
39346850,,Arsenāla iela,living_street,,False,False,9.59,"LINESTRING (24.1026786 56.9506275, 24.102806 56.9506786)",,
44954753,,Mazā Pils iela,living_street,,False,False,34.359,"LINESTRING (24.1026786 56.9506275, 24.1024213 56.9506713, 24.1023195 56.9506886, 24.1022193 56.9507769)",,
44954753,,Mazā Pils iela,living_street,,False,True,14.402,"LINESTRING (24.1026786 56.9506275, 24.1027293 56.9505815, 24.102847 56.9505411)",,
36833715,,Torņa iela,living_street,,False,True,64.312,"LINESTRING (24.102946 56.9517738, 24.104002 56.9517202)",,
39346854,2,Torņa iela,residential,50,False,False,34.267,"LINESTRING (24.102946 56.9517738, 24.1023826 56.9517976)",,
39346850,,Arsenāla iela,living_street,,False,True,122.078,"LINESTRING (24.102946 56.9517738, 24.1029361 56.9517044, 24.1029322 56.9516771, 24.1028323 56.9508976, 24.1028258 56.950847, 24.1028085 56.9507113, 24.102806 56.9506786)",,
39346851,,Mazā Pils iela,living_street,,False,False,26.862000000000002,"LINESTRING (24.1022193 56.9507769, 24.102035 56.9507538, 24.1017876 56.9507228)",,
44954753,,Mazā Pils iela,living_street,,False,True,34.359,"LINESTRING (24.1022193 56.9507769, 24.1023195 56.9506886, 24.1024213 56.9506713, 24.1026786 56.9506275)",,
130848162,2,Pils laukums,living_street,,False,True,116.266,"LINESTRING (24.1022193 56.9507769, 24.1022887 56.9508538, 24.1023717 56.9509459, 24.1024392 56.9516981, 24.1023826 56.9517976)",,
"[239337330, 85385175]",,Vecpilsētas iela,living_street,,False,"[False, True]",122.971,"LINESTRING (24.1116789 56.9468621, 24.1115328 56.9465425, 24.1121731 56.9462856, 24.112355 56.9462126, 24.1124689 56.9461669, 24.1127147 56.9461181)",,
41596605,,Mazā Monētu iela,living_street,,False,True,28.836,"LINESTRING (24.1073601 56.9484283, 24.1073814 56.9483862, 24.1075906 56.9482032)",,
"[829683508, 33544012]",,Tirgoņu iela,living_street,,False,False,81.70199999999998,"LINESTRING (24.1065136 56.9486355, 24.1065578 56.9483109, 24.1065778 56.948246, 24.1066179 56.9481933, 24.1068921 56.9480473, 24.106978 56.9479857)",,
44954753,,Mazā Pils iela,living_street,,False,False,14.402,"LINESTRING (24.102847 56.9505411, 24.1027293 56.9505815, 24.1026786 56.9506275)",,
906335250,,Jēkaba iela,living_street,20,False,True,3.27,"LINESTRING (24.1053799 56.9507811, 24.1053787 56.9508105)",,
"[33414899, 45817526]",,"['Mazā Trokšņu iela', 'Aldaru iela']",living_street,,False,"[False, True]",116.93,"LINESTRING (24.1053799 56.9507811, 24.1058289 56.9507966, 24.106375 56.9508273, 24.1063814 56.9507995, 24.1064679 56.9504224, 24.106492 56.9503718, 24.1065274 56.9503295)",,
"[44889707, 85548620]",,Jēkaba iela,living_street,20,False,False,78.783,"LINESTRING (24.1053799 56.9507811, 24.1053958 56.9505526, 24.1053897 56.9505237, 24.1053678 56.9500731)",,
906335250,,Jēkaba iela,living_street,20,False,False,3.27,"LINESTRING (24.1053787 56.9508105, 24.1053799 56.9507811)",,
39346850,,Arsenāla iela,living_street,,False,True,9.59,"LINESTRING (24.102806 56.9506786, 24.1026786 56.9506275)",,
39346850,,Arsenāla iela,living_street,,False,False,122.078,"LINESTRING (24.102806 56.9506786, 24.1028085 56.9507113, 24.1028258 56.950847, 24.1028323 56.9508976, 24.1029322 56.9516771, 24.1029361 56.9517044, 24.102946 56.9517738)",,
45018607,1,Klostera iela,living_street,,False,False,114.13300000000001,"LINESTRING (24.102806 56.9506786, 24.1033432 56.950664, 24.1033804 56.9506911, 24.1034057 56.9509953, 24.104129 56.9510101)",,
45817530,,,living_street,,False,False,29.487,"LINESTRING (24.1078469 56.949551, 24.107669 56.9497978)",,
"[4717137, 29974677]",,"['Meistaru iela', 'Amatu iela']",living_street,,True,False,80.105,"LINESTRING (24.1078469 56.949551, 24.1080166 56.9495907, 24.1084721 56.9496628, 24.1084604 56.9496899, 24.1083203 56.9500142)",,
"[29974576, 942908020]",,Jauniela,living_street,,False,False,91.54299999999999,"LINESTRING (24.1057305 56.9487243, 24.1056336 56.9486543, 24.1053311 56.9484357, 24.1051803 56.9482421, 24.1051043 56.948148, 24.1049697 56.9480189)",,
29974677,,Meistaru iela,living_street,,True,False,8.495,"LINESTRING (24.1083203 56.9500142, 24.1082841 56.950088)",,
23373325,,Zirgu iela,living_street,,False,True,138.98499999999999,"LINESTRING (24.1083203 56.9500142, 24.1084079 56.9500124, 24.1090329 56.9499998, 24.109091 56.9500153, 24.1091405 56.9500176, 24.1092879 56.9500214, 24.1094326 56.950035, 24.1098058 56.9500959, 24.1101477 56.9501591, 24.1105396 56.9502407)",,
87775677,3,11. novembra krastmala,primary,50,True,False,41.728,"LINESTRING (24.0990362 56.9515316, 24.0988674 56.9518954)",,
70684866,,,primary_link,50,True,False,18.699,"LINESTRING (24.0990362 56.9515316, 24.0989428 56.9515655, 24.0988916 56.9515667, 24.0988528 56.9515495, 24.0988312 56.9514991)",,
995277186,1,11. novembra krastmala,secondary,50,True,False,12.329,"LINESTRING (24.1044313 56.9464877, 24.1045848 56.946415)",no,
997935239,1,11. novembra krastmala,secondary,50,True,False,17.78,"LINESTRING (24.1044313 56.9464877, 24.1044641 56.9464353, 24.1044374 56.9463556, 24.1044163 56.9463351)",,
45817530,,,living_street,,False,True,29.487,"LINESTRING (24.107669 56.9497978, 24.1078469 56.949551)",,
223782879,2,11. novembra krastmala,primary,50,True,False,492.338,"LINESTRING (24.0988312 56.9514991, 24.0989237 56.9513269, 24.0991086 56.9510798, 24.0992246 56.9509403, 24.0994187 56.9507398, 24.1004526 56.9497247, 24.1005435 56.9496376, 24.1011043 56.9491016, 24.1019944 56.9482745, 24.1021549 56.9481263, 24.102173 56.9481057, 24.1024273 56.9478647, 24.1026832 56.9476095)",,
85385180,1,Trokšņu iela,living_street,,False,False,51.977999999999994,"LINESTRING (24.1080324 56.9512703, 24.1079868 56.9511292, 24.1079535 56.9510261, 24.1081209 56.9508265)",,
85385185,1,Peldu iela,living_street,,False,True,45.968999999999994,"LINESTRING (24.109479 56.9466945, 24.1097623 56.9468441, 24.1098616 56.9470349)",,
10113194,,Minsterejas iela,living_street,,False,True,53.609,"LINESTRING (24.1103133 56.9453617, 24.1094667 56.9452231)",,
"[1175051753, 85385178]",,Kalēju iela,living_street,20,False,False,171.802,"LINESTRING (24.1103133 56.9453617, 24.1109294 56.9454915, 24.111643 56.9456182, 24.1120214 56.9457364, 24.1121866 56.9458206, 24.1123565 56.9459073, 24.1127147 56.9461181)",,
1105364645,,Kungu iela,living_street,,False,True,91.773,"LINESTRING (24.1103133 56.9453617, 24.1100345 56.9455415, 24.109336 56.9459918)",,
193313909,,,residential,,False,True,71.794,"LINESTRING (24.1125985 56.9454986, 24.112586 56.9455075, 24.1125364 56.945543, 24.1127031 56.9456114, 24.112937 56.9457076, 24.1131694 56.945845, 24.1132464 56.9458775, 24.1133568 56.9459242)",,
367408878,2,,residential,,False,False,28.592,"LINESTRING (24.1125985 56.9454986, 24.1126106 56.9454895, 24.1126939 56.9454271, 24.1127652 56.9453763, 24.112886 56.9452949)",,
10113194,,Minsterejas iela,living_street,,False,False,53.609,"LINESTRING (24.1094667 56.9452231, 24.1103133 56.9453617)",,
4689239,,Smilšu iela,living_street,,False,False,70.806,"LINESTRING (24.1081209 56.9508265, 24.1071479 56.9504745)",,
4689239,,Smilšu iela,living_street,,False,True,58.138999999999996,"LINESTRING (24.1081209 56.9508265, 24.1086349 56.9510205, 24.1089037 56.9511283)",,
85385180,1,Trokšņu iela,living_street,,False,True,51.977999999999994,"LINESTRING (24.1081209 56.9508265, 24.1079535 56.9510261, 24.1079868 56.9511292, 24.1080324 56.9512703)",,
45018607,1,Klostera iela,living_street,,False,True,114.13300000000001,"LINESTRING (24.104129 56.9510101, 24.1034057 56.9509953, 24.1033804 56.9506911, 24.1033432 56.950664, 24.102806 56.9506786)",,
39887829,,Kungu iela,living_street,,False,False,48.211,"LINESTRING (24.1078682 56.9472894, 24.1079917 56.9471849, 24.1082995 56.9469252)",,
39887829,,Kungu iela,living_street,,False,True,94.424,"LINESTRING (24.1078682 56.9472894, 24.1077092 56.947421, 24.1074544 56.947632, 24.1074289 56.9476531, 24.106978 56.9479857)",,
87495470,,Reformācijas laukums,living_street,,False,True,28.055,"LINESTRING (24.1078682 56.9472894, 24.1079948 56.9473349, 24.1082545 56.9474282)",,
4375278,4,Muitas iela,tertiary,50,False,True,31.42,"LINESTRING (24.0989371 56.9526105, 24.098434 56.9525429)",,
87775720,4,Muitas iela,tertiary,50,False,False,56.443000000000005,"LINESTRING (24.0989371 56.9526105, 24.0989794 56.952618, 24.0998227 56.9527668)",,
44954755,,Jēkaba iela,living_street,20,False,True,21.15,"LINESTRING (24.1053705 56.9498829, 24.1053678 56.9500731)",,
223782879,2,11. novembra krastmala,primary,50,True,False,35.704,"LINESTRING (24.1026832 56.9476095, 24.102972 56.9473297)",,
334508073,,,living_street,,False,True,3.943,"LINESTRING (24.1078454 56.9481115, 24.1078886 56.948085)",,
41596605,,Mazā Monētu iela,living_street,,False,False,28.836,"LINESTRING (24.1075906 56.9482032, 24.1073814 56.9483862, 24.1073601 56.9484283)",,
157821006,,Kaļķu iela,living_street,,False,False,44.846000000000004,"LINESTRING (24.1075906 56.9482032, 24.1071218 56.9480077, 24.106978 56.9479857)",,
157821006,,Kaļķu iela,living_street,,False,True,34.039,"LINESTRING (24.1075906 56.9482032, 24.1076537 56.9482331, 24.1080099 56.9484067)",,
88171625,1,,primary_link,,True,False,82.17099999999999,"LINESTRING (24.0988674 56.9518954, 24.0987934 56.9521112, 24.0987642 56.9522601, 24.0987666 56.9523445, 24.09879 56.952429, 24.0988172 56.9524814, 24.0988479 56.9525288, 24.0989371 56.9526105)",,
157821351,2,11. novembra krastmala,primary,50,True,False,77.161,"LINESTRING (24.0988674 56.9518954, 24.098735 56.9521016, 24.0985837 56.952412, 24.098434 56.9525429)",,
172640998,2,11. novembra krastmala,primary,50,True,False,24.286,"LINESTRING (24.1022801 56.9481683, 24.1020517 56.9483477)",,
169689415,,Bīskapa gāte,residential,50,True,False,18.755,"LINESTRING (24.1022801 56.9481683, 24.1023283 56.9482194, 24.1023857 56.948284, 24.1024232 56.9483177)",,
4717134,,Herdera laukums,living_street,,False,False,46.589,"LINESTRING (24.1038684 56.9490667, 24.1035265 56.9488144, 24.1033687 56.9487538)",,
4717134,,Herdera laukums,living_street,,False,True,37.699999999999996,"LINESTRING (24.1038684 56.9490667, 24.1040375 56.9492492, 24.1041488 56.9493693)",,
311545258,,Herdera laukums,living_street,,False,False,52.503,"LINESTRING (24.1038684 56.9490667, 24.1038588 56.9489158, 24.1037205 56.9486036)",,
168542234,2,Krišjāņa Valdemāra iela,primary,50,True,False,11.419,"LINESTRING (24.1018212 56.952362, 24.101965 56.9524283)",,
"[437451817, 130848159]",2,Citadeles iela,tertiary,50,True,False,76.252,"LINESTRING (24.1018212 56.952362, 24.1019372 56.9523578, 24.1019947 56.9523415, 24.1020446 56.952314, 24.1020846 56.9522515, 24.1023358 56.9518685, 24.1023826 56.9517976)",,
312928099,,Bīskapa gāte,residential,,False,True,17.727,"LINESTRING (24.1024232 56.9483177, 24.102651 56.9484176)",,
169689416,,Bīskapa gāte,residential,50,True,False,23.015,"LINESTRING (24.1024232 56.9483177, 24.1022605 56.9483172, 24.1022233 56.9483211, 24.1021467 56.9483291, 24.1020517 56.9483477)",,
169736527,,Mazā Skolas iela,living_street,,False,True,45.73,"LINESTRING (24.104715 56.9483396, 24.1040286 56.9484186, 24.1039769 56.9484237)",,
168527680,,Palasta iela,living_street,,False,False,78.42099999999999,"LINESTRING (24.1039769 56.9484237, 24.1044256 56.9480943, 24.1047481 56.9478576)",,
168527680,,Palasta iela,living_street,,False,True,25.347,"LINESTRING (24.1039769 56.9484237, 24.1037482 56.9485874, 24.1037205 56.9486036)",,
169736527,,Mazā Skolas iela,living_street,,False,False,45.73,"LINESTRING (24.1039769 56.9484237, 24.1040286 56.9484186, 24.104715 56.9483396)",,
23694774,2,11. novembra krastmala,secondary,50,True,False,11.291,"LINESTRING (24.102972 56.9473297, 24.1030985 56.9472552)",,
997903516,2,11. novembra krastmala,primary,50,True,False,34.165,"LINESTRING (24.102972 56.9473297, 24.1030409 56.9472272, 24.1031432 56.9470961, 24.1031882 56.9470462)",,
286638179,2,,residential,,False,True,26.543,"LINESTRING (24.1120199 56.9449617, 24.1119228 56.9450343, 24.1118785 56.94507, 24.1117753 56.9451459, 24.1117632 56.945155)",,
286638179,2,,residential,,False,False,26.543,"LINESTRING (24.1117632 56.945155, 24.1117753 56.9451459, 24.1118785 56.94507, 24.1119228 56.9450343, 24.1120199 56.9449617)",,
286638189,,13. janvāra iela,residential,,True,False,63.455999999999996,"LINESTRING (24.1117632 56.945155, 24.1121146 56.945296, 24.1125985 56.9454986)",,
168527680,,Palasta iela,living_street,,False,False,25.347,"LINESTRING (24.1037205 56.9486036, 24.1037482 56.9485874, 24.1039769 56.9484237)",,
168527680,,Palasta iela,living_street,,False,True,27.967999999999996,"LINESTRING (24.1037205 56.9486036, 24.1034975 56.9487345, 24.1033687 56.9487538)",,
311545258,,Herdera laukums,living_street,,False,True,52.503,"LINESTRING (24.1037205 56.9486036, 24.1038588 56.9489158, 24.1038684 56.9490667)",,
997941808,3,11. novembra krastmala,primary,50,True,False,38.234,"LINESTRING (24.1039645 56.9471743, 24.1035509 56.9474338)",,
87495470,,Reformācijas laukums,living_street,,False,True,5.616,"LINESTRING (24.1082545 56.9474282, 24.1083331 56.9474549)",,
87495470,,Reformācijas laukums,living_street,,False,False,28.055,"LINESTRING (24.1082545 56.9474282, 24.1079948 56.9473349, 24.1078682 56.9472894)",,
334508031,,Monētu iela,living_street,,False,True,92.783,"LINESTRING (24.1082545 56.9474282, 24.1081323 56.9475269, 24.1080956 56.9475565, 24.1080401 56.9476012, 24.1078704 56.9477381, 24.1076883 56.947885, 24.1076073 56.9479504, 24.1077131 56.948001, 24.1078886 56.948085)",,
334508063,,,living_street,,False,False,26.005,"LINESTRING (24.1083201 56.947809, 24.1085054 56.9480199)",,
334508073,,,living_street,,False,False,40.339,"LINESTRING (24.1083201 56.947809, 24.1081858 56.9478901, 24.1078886 56.948085)",,
"[334508073, 854178404]",,Reformācijas laukums,living_street,,False,True,48.897999999999996,"LINESTRING (24.1083201 56.947809, 24.1084934 56.9477013, 24.1085633 56.9476579, 24.1083331 56.9474549)",,
334508063,,,living_street,,False,True,26.005,"LINESTRING (24.1085054 56.9480199, 24.1083201 56.947809)",,
334508073,,,living_street,,False,False,3.943,"LINESTRING (24.1078886 56.948085, 24.1078454 56.9481115)",,
334508030,,Monētu iela,living_street,,False,True,36.068000000000005,"LINESTRING (24.1078886 56.948085, 24.1080364 56.9481564, 24.1081584 56.9482154, 24.1082751 56.9481654, 24.1083277 56.9482024)",,
334508031,,Monētu iela,living_street,,False,False,92.78299999999999,"LINESTRING (24.1078886 56.948085, 24.1077131 56.948001, 24.1076073 56.9479504, 24.1076883 56.947885, 24.1078704 56.9477381, 24.1080401 56.9476012, 24.1080956 56.9475565, 24.1081323 56.9475269, 24.1082545 56.9474282)",,
334508073,,,living_street,,False,True,40.339,"LINESTRING (24.1078886 56.948085, 24.1081858 56.9478901, 24.1083201 56.947809)",,
334508030,,Monētu iela,living_street,,False,False,36.068,"LINESTRING (24.1083277 56.9482024, 24.1082751 56.9481654, 24.1081584 56.9482154, 24.1080364 56.9481564, 24.1078886 56.948085)",,
157821006,,Kaļķu iela,living_street,,False,False,34.039,"LINESTRING (24.1080099 56.9484067, 24.1076537 56.9482331, 24.1075906 56.9482032)",,
397068648,,,living_street,,False,True,39.631,"LINESTRING (24.1028533 56.9487208, 24.1027067 56.9488461, 24.1029969 56.9489807)",,
26561178,2,Bīskapa gāte,living_street,,False,False,33.837,"LINESTRING (24.1029969 56.9489807, 24.1033687 56.9487538)",,
26561178,2,Bīskapa gāte,living_street,,False,True,30.296,"LINESTRING (24.1029969 56.9489807, 24.1026914 56.9491671, 24.1026633 56.9491835)",,
397068648,,,living_street,,False,False,39.631,"LINESTRING (24.1029969 56.9489807, 24.1027067 56.9488461, 24.1028533 56.9487208)",,
168542233,2,Citadeles iela,tertiary,50,True,False,43.13999999999999,"LINESTRING (24.1017198 56.9527817, 24.1018865 56.9525258, 24.1018912 56.9525037, 24.1018867 56.9524828, 24.1018675 56.9524649, 24.1018326 56.9524514, 24.1017843 56.9524392)",,
293030163,3,Citadeles iela,tertiary,50,False,True,34.598,"LINESTRING (24.1017198 56.9527817, 24.1015783 56.9529919, 24.1015232 56.9530738)",,
1224958208,3,13. janvāra iela,primary,,True,False,64.281,"LINESTRING (24.112886 56.9452949, 24.1120199 56.9449617)",,
367408878,2,,residential,,False,True,28.592,"LINESTRING (24.112886 56.9452949, 24.1127652 56.9453763, 24.1126939 56.9454271, 24.1126106 56.9454895, 24.1125985 56.9454986)",,
829683509,1,11. novembra krastmala,primary,50,True,False,43.318,"LINESTRING (24.1051184 56.9464489, 24.1046016 56.9467178)",,
997903514,1,11. novembra krastmala,secondary_link,50,True,False,35.152,"LINESTRING (24.1051184 56.9464489, 24.1049525 56.9464802, 24.1048277 56.946485, 24.1047437 56.9464724, 24.1046282 56.9464372, 24.1045848 56.946415)",no,
829683509,1,11. novembra krastmala,primary,50,True,False,63.80200000000001,"LINESTRING (24.1046016 56.9467178, 24.1045587 56.9467525, 24.1039645 56.9471743)",,
23443885,1,11. novembra krastmala,secondary,50,True,False,20.424,"LINESTRING (24.1046546 56.946382, 24.1045823 56.9463606, 24.1043801 56.9462763)",,
995277186,1,11. novembra krastmala,secondary,50,True,False,26.279999999999998,"LINESTRING (24.1046546 56.946382, 24.1047222 56.9463507, 24.1047453 56.9463353, 24.1047692 56.9463197, 24.10493 56.9462008)",no,
995277186,1,11. novembra krastmala,secondary,50,True,False,5.602,"LINESTRING (24.1045848 56.946415, 24.1046546 56.946382)",no,
997903514,1,11. novembra krastmala,secondary_link,50,True,False,13.556000000000001,"LINESTRING (24.1045848 56.946415, 24.1045042 56.9463794, 24.1044613 56.9463598, 24.1044163 56.9463351)",no,
997935239,1,11. novembra krastmala,secondary,50,True,False,6.897,"LINESTRING (24.1044163 56.9463351, 24.1043801 56.9462763)",,
"[166130513, 303613530, 172640997, 166130514]","['1', '2']",11. novembra krastmala,primary,50,True,False,292.926,"LINESTRING (24.1031882 56.9470462, 24.1032761 56.946953, 24.1033882 56.9468387, 24.1034053 56.9468256, 24.1037153 56.9465883, 24.1041815 56.9462874, 24.1044827 56.9461029, 24.105048 56.9457724, 24.1052506 56.9456543, 24.105441 56.9455572, 24.1059304 56.9453307, 24.1061584 56.9452467, 24.1064624 56.9451433)",,
997903517,1,11. novembra krastmala,primary_link,50,True,False,26.567,"LINESTRING (24.1031882 56.9470462, 24.1033223 56.9470027, 24.1034992 56.9469718, 24.1035883 56.9469519)",,
368427256,1,11. novembra krastmala,secondary,50,True,False,72.65400000000001,"LINESTRING (24.1035883 56.9469519, 24.1040085 56.9467184, 24.1041323 56.9466488, 24.1043016 56.9465569, 24.1044313 56.9464877)",,
29974645,2,Grēcinieku iela,living_street,,False,False,45.777,"LINESTRING (24.1055562 56.946247, 24.1059009 56.9463674, 24.1060413 56.9464151, 24.1062019 56.9464595)",,
"[997941810, 997903518]",2,11. novembra krastmala,primary,50,True,False,49.399,"LINESTRING (24.1055562 56.946247, 24.1051693 56.9464806, 24.1050014 56.9465721)",,
42733941,1,,primary_link,50,True,False,66.53000000000002,"LINESTRING (24.1033379 56.9475401, 24.1032248 56.9475687, 24.1030881 56.9476245, 24.1029328 56.9476998, 24.1027981 56.947767, 24.1027829 56.9477715, 24.102764 56.9477761, 24.1027484 56.9477771, 24.1027161 56.9477737, 24.1026925 56.9477651, 24.102673 56.9477521, 24.1026641 56.947734, 24.1026563 56.9476883, 24.1026832 56.9476095)",,
"[172640995, 997941807]",2,11. novembra krastmala,primary,50,True,False,95.03999999999999,"LINESTRING (24.1033379 56.9475401, 24.1030271 56.9476997, 24.1024096 56.9480663, 24.1022801 56.9481683)",,
87495470,,Reformācijas laukums,living_street,,False,False,5.616,"LINESTRING (24.1083331 56.9474549, 24.1082545 56.9474282)",,
"[493638209, 87495460]",,"['Pēterbaznīcas iela', 'Reformācijas laukums']",living_street,,False,True,92.22399999999999,"LINESTRING (24.1083331 56.9474549, 24.1086056 56.947252, 24.1087674 56.9472642, 24.108934 56.9472767, 24.1089691 56.9472796, 24.1090986 56.9472883, 24.109656 56.9473276)",,
"[334508073, 854178404]",,Reformācijas laukums,living_street,,False,False,48.897999999999996,"LINESTRING (24.1083331 56.9474549, 24.1085633 56.9476579, 24.1084934 56.9477013, 24.1083201 56.947809)",,
