osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
"[5592209, 5572754]","['Division Street', '1st Street']",residential,False,False,103.949,"LINESTRING (-73.791617 42.472617, -73.791163 42.472609, -73.791075 42.472628, -73.791043 42.472652, -73.791022 42.472697, -73.791037 42.472916, -73.791075 42.473146)",,,
5592209,Division Street,residential,False,True,59.55199999999999,"LINESTRING (-73.791617 42.472617, -73.7920511 42.4726122, -73.792343 42.472609)",,,
5575790,Frangella Drive,residential,False,True,102.558,"LINESTRING (-73.797426 42.471441, -73.796192 42.47159)",,,
5570798,Civill Avenue,residential,False,False,235.519,"LINESTRING (-73.797426 42.471441, -73.7976855 42.4726051, -73.797892 42.473531)",,,
"[5577685, 5575790]","['John Street', 'Frangella Drive']",residential,False,False,231.777,"LINESTRING (-73.797426 42.471441, -73.798355 42.471323, -73.798152 42.469942)",,,
5588689,Westerlo Street,residential,False,True,107.322,"LINESTRING (-73.797892 42.473531, -73.796587 42.473602)",,,
5570798,Civill Avenue,residential,False,True,235.519,"LINESTRING (-73.797892 42.473531, -73.7976855 42.4726051, -73.797426 42.471441)",,,
5572754,1st Street,residential,False,True,64.955,"LINESTRING (-73.791233 42.474023, -73.791128 42.473444)",,,
5571527,Fori Lane,residential,False,False,54.203,"LINESTRING (-73.791233 42.474023, -73.791378 42.474023, -73.791887 42.473961)",,,
"[5581113, 5572754]","['4th Street', '1st Street']",residential,False,False,148.172,"LINESTRING (-73.791233 42.474023, -73.791307 42.474375, -73.791354 42.474622, -73.791382 42.47477, -73.791408 42.474827, -73.791453 42.474877, -73.791527 42.474906, -73.791619 42.4749, -73.7920597 42.4748608)",,,
5576074,2nd Street,residential,True,False,86.198,"LINESTRING (-73.791887 42.473961, -73.791709 42.473197)",,,
5571527,Fori Lane,residential,False,True,54.203,"LINESTRING (-73.791887 42.473961, -73.791378 42.474023, -73.791233 42.474023)",,,
5588724,Pope S Hill Street,residential,False,True,50.739999999999995,"LINESTRING (-73.791887 42.473961, -73.792036 42.473946, -73.792502 42.473912)",,,
5580194,New Street,residential,False,True,76.757,"LINESTRING (-73.796614 42.474292, -73.796587 42.473602)",,,
5572588,Church Street,primary,False,False,188.89600000000002,"LINESTRING (-73.796614 42.474292, -73.794736 42.4743453, -73.7943125 42.4743568)",NY 143,,
5572588,Church Street,primary,False,False,17.188,"LINESTRING (-73.7943125 42.4743568, -73.794103 42.4743608)",NY 143,,
5572588,Church Street,primary,False,True,188.89600000000002,"LINESTRING (-73.7943125 42.4743568, -73.794736 42.4743453, -73.796614 42.474292)",NY 143,,
1105235498,Uthe Boulevard,residential,False,True,155.055,"LINESTRING (-73.7943125 42.4743568, -73.7942886 42.4746271, -73.7942886 42.4748867, -73.7943043 42.4752321, -73.7944143 42.4754337, -73.794443 42.4754751, -73.7946003 42.4757017)",,,
5572588,Church Street,primary,False,True,17.188,"LINESTRING (-73.794103 42.4743608, -73.7943125 42.4743568)",NY 143,,
5581809,5th Street,residential,False,True,79.158,"LINESTRING (-73.794103 42.4743608, -73.794088 42.473649)",,,
5572588,Church Street,primary,False,False,93.639,"LINESTRING (-73.794103 42.4743608, -73.793796 42.47438, -73.793703 42.474395, -73.793639 42.474411, -73.793532 42.474453, -73.793425 42.474516, -73.793311 42.474595, -73.793155 42.474745)",NY 143,,
