osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,access,bridge
"[8821352, 173537122]",False,,,"['Presidents Street', 'Freedom Drive']",residential,True,196.097,,"LINESTRING (-77.356891 38.959521, -77.356758 38.9595133, -77.356727 38.9595115, -77.3565632 38.9594857, -77.3563578 38.959429, -77.3562583 38.9594092, -77.3561532 38.959393, -77.3561415 38.959392, -77.356068 38.9593856, -77.3560084 38.9593855, -77.3556258 38.9593849, -77.3556013 38.959384, -77.3555662 38.9593827, -77.3555368 38.959379, -77.3555121 38.9593701, -77.3554655 38.9593379, -77.3554554 38.9593031, -77.3554497 38.959259, -77.3554569 38.9588052, -77.3554585 38.9587157)",,
8837031,True,,,Fountain Drive,unclassified,False,104.768,,"LINESTRING (-77.356891 38.959521, -77.3568242 38.9595989, -77.3568213 38.9599008, -77.3568156 38.9603389, -77.3568147 38.9603651, -77.3568117 38.9604474)",,
8821352,False,,,Freedom Drive,residential,False,154.246,,"LINESTRING (-77.3585933 38.959412, -77.3587118 38.9594197, -77.360248 38.9594227, -77.3603764 38.9594148)",,
8821352,False,,,Freedom Drive,residential,True,148.816,,"LINESTRING (-77.3585933 38.959412, -77.3584753 38.9594106, -77.3580587 38.9594076, -77.3576147 38.9594107, -77.3575144 38.9594215, -77.3573942 38.9594465, -77.3572607 38.9594833, -77.3571235 38.9595124, -77.3570287 38.9595194, -77.356891 38.959521)",,
8828279,False,,,Library Street,residential,False,73.457,,"LINESTRING (-77.3585933 38.959412, -77.3585946 38.9593487, -77.3585952 38.9588201, -77.3585955 38.9587514)",,
8828279,False,,,Library Street,residential,True,124.97300000000001,,"LINESTRING (-77.3585933 38.959412, -77.3585917 38.9595014, -77.3585896 38.9599441, -77.3585872 38.9604519, -77.3585868 38.9605359)",,
8839711,False,,,Taliesin Place,residential,True,63.038,,"LINESTRING (-77.360349 38.961106, -77.3610755 38.9611537)",,
769467675,False,2,SR 7442,Explorer Street,residential,False,50.453,,"LINESTRING (-77.360349 38.961106, -77.3603563 38.9606523)",,
769467675,False,2,SR 7442,Explorer Street,residential,True,109.758,,"LINESTRING (-77.360349 38.961106, -77.360333 38.962093)",,
1002243442,True,,,Market Street,residential,False,13.765,,"LINESTRING (-77.3632293 38.9588331, -77.3633778 38.9587885)",,
"[654873792, 654873795]",True,"['4', '2']",SR 7414,Town Center Parkway,secondary,False,180.674,35 mph,"LINESTRING (-77.3632293 38.9588331, -77.3632304 38.9589683, -77.3632252 38.9591833, -77.3632029 38.9593704, -77.3631719 38.9595995, -77.3631464 38.9597717, -77.3630568 38.9603783, -77.3630457 38.9604502)",yes,
8828279,False,,,Library Street,residential,False,95.85199999999999,,"LINESTRING (-77.3585955 38.9587514, -77.358596 38.9586489, -77.3586008 38.9579533, -77.3586014 38.9578894)",,
8828279,False,,,Library Street,residential,True,73.45700000000001,,"LINESTRING (-77.3585955 38.9587514, -77.3585952 38.9588201, -77.3585946 38.9593487, -77.3585933 38.959412)",,
59399208,False,,,Market Street,residential,False,271.276,,"LINESTRING (-77.3585955 38.9587514, -77.3585145 38.9587493, -77.3577881 38.9587418, -77.3570688 38.9587347, -77.3567506 38.9587306, -77.3555506 38.958719, -77.3554585 38.9587157)",,
173540170,False,,,Market Street,residential,True,154.554,,"LINESTRING (-77.3585955 38.9587514, -77.3587059 38.9587513, -77.3594877 38.9587577, -77.3602751 38.958762, -77.3603828 38.9587581)",,
59399208,False,,,Market Street,residential,True,271.276,,"LINESTRING (-77.3554585 38.9587157, -77.3555506 38.958719, -77.3567506 38.9587306, -77.3570688 38.9587347, -77.3577881 38.9587418, -77.3585145 38.9587493, -77.3585955 38.9587514)",,
59399216,False,,,Market Street,residential,False,68.012,,"LINESTRING (-77.3554585 38.9587157, -77.3553612 38.9587135, -77.354829 38.9587084, -77.354672 38.9587091)",,
"[8821352, 173537122]",False,,,"['Presidents Street', 'Freedom Drive']",residential,False,196.097,,"LINESTRING (-77.3554585 38.9587157, -77.3554569 38.9588052, -77.3554497 38.959259, -77.3554554 38.9593031, -77.3554655 38.9593379, -77.3555121 38.9593701, -77.3555368 38.959379, -77.3555662 38.9593827, -77.3556013 38.959384, -77.3556258 38.9593849, -77.3560084 38.9593855, -77.356068 38.9593856, -77.3561415 38.959392, -77.3561532 38.959393, -77.3562583 38.9594092, -77.3563578 38.959429, -77.3565632 38.9594857, -77.356727 38.9595115, -77.356758 38.9595133, -77.356891 38.959521)",,
173537122,False,,,Presidents Street,residential,True,142.30900000000003,,"LINESTRING (-77.3554585 38.9587157, -77.3554601 38.9586128, -77.3554663 38.9583722, -77.3554674 38.958149, -77.3554753 38.9576528, -77.3554777 38.9575017, -77.3554787 38.957436)",,
173542022,True,,,Town Center Drive,tertiary,False,13.919,15 mph,"LINESTRING (-77.3623337 38.9623331, -77.3621741 38.9623167)",yes,
"[1159550948, 698787599]",True,"['4', '2']",SR 7414,Town Center Parkway,secondary,False,209.622,35 mph,"LINESTRING (-77.3623337 38.9623331, -77.3624554 38.9621678, -77.3625844 38.9619949, -77.362712 38.9617939, -77.362807 38.9616341, -77.3628875 38.9614693, -77.3629545 38.9613192, -77.3630296 38.9611377, -77.3630994 38.9609167, -77.3631369 38.9607602, -77.3631534 38.9606644, -77.363168 38.9605798)",yes,
698329053,False,4,SR 7199,Bluemont Way,tertiary,False,14.101,,"LINESTRING (-77.3629793 38.9571938, -77.3628167 38.9571841)",yes,
"[1010261515, 173540163]",True,"['3', '2']",SR 7414,Town Center Parkway,secondary,False,359.43500000000006,35 mph,"LINESTRING (-77.3629793 38.9571938, -77.3629385 38.9570935, -77.362886 38.9569165, -77.3628553 38.9567866, -77.3628331 38.9566767, -77.3628204 38.9565675, -77.3628109 38.9564631, -77.3628089 38.9563517, -77.3628133 38.9562152, -77.3628244 38.9560925, -77.3628421 38.955896, -77.3628561 38.9557669, -77.362881 38.955551, -77.3629179 38.9551946, -77.3629694 38.9547201, -77.3630024 38.954371, -77.3630381 38.9540851, -77.3630485 38.9539827)",yes,
698705956,False,4,SR 7199,Bluemont Way,tertiary,False,34.333,30 mph,"LINESTRING (-77.358603 38.9571612, -77.3582094 38.9572019)",yes,
8828279,False,,,Library Street,residential,True,80.973,,"LINESTRING (-77.358603 38.9571612, -77.3586032 38.9572872, -77.3586012 38.9575404, -77.358601 38.9578132, -77.3586014 38.9578894)",,
"[698329048, 698329049, 312247893]",False,"['4', '3']",SR 7199,Bluemont Way,tertiary,True,155.223,30 mph,"LINESTRING (-77.358603 38.9571612, -77.3587215 38.9571543, -77.3589392 38.9571438, -77.3593148 38.9571396, -77.3595409 38.9571408, -77.3599803 38.9571426, -77.3603973 38.9571488)",yes,
8829788,False,3,,Bowman Towne Drive,tertiary,False,12.156,,"LINESTRING (-77.3541597 38.9623056, -77.3543 38.9623127)",,
8830856,False,,,Bowman Green Drive,residential,False,25.607999999999997,,"LINESTRING (-77.3541597 38.9623056, -77.3539581 38.9622968, -77.353864 38.9622925)",,
535478275,False,3,SR 6337,Bowman Towne Drive,tertiary,True,200.22199999999998,30 mph,"LINESTRING (-77.3566 38.962206, -77.3564618 38.9622018, -77.356269 38.962196, -77.356077 38.962204, -77.355894 38.962225, -77.3555934 38.9622723, -77.355316 38.962316, -77.355119 38.962331, -77.354982 38.962333, -77.354435 38.9623192, -77.3543 38.9623127)",,
"[535487769, 1159550940]",False,"['3', '2']",SR 8502,Fountain Drive,tertiary,False,177.97199999999998,30 mph,"LINESTRING (-77.3566 38.962206, -77.3566316 38.9621292, -77.356731 38.961887, -77.35679 38.961731, -77.3568427 38.9615453, -77.356859 38.961385, -77.3568625 38.9611878, -77.3568718 38.9606626, -77.3568735 38.960633)",,
769467676,False,2,SR 6337,Bowman Towne Drive,tertiary,False,211.472,30 mph,"LINESTRING (-77.3566 38.962206, -77.356745 38.9622119, -77.357094 38.962226, -77.3573372 38.9622331, -77.357437 38.962236, -77.3577366 38.9622336, -77.357812 38.962233, -77.3590421 38.962168)",,
769467676,False,2,SR 6337,Bowman Towne Drive,tertiary,True,211.472,30 mph,"LINESTRING (-77.3590421 38.962168, -77.357812 38.962233, -77.3577366 38.9622336, -77.357437 38.962236, -77.3573372 38.9622331, -77.357094 38.962226, -77.356745 38.9622119, -77.3566 38.962206)",,
1159550951,False,2,SR 6337,Bowman Towne Drive,tertiary,False,111.928,30 mph,"LINESTRING (-77.3590421 38.962168, -77.3591057 38.9621626, -77.359392 38.9621464, -77.3597513 38.9621244, -77.360333 38.962093)",,
8839713,False,,,Taliesin Place,residential,False,22.038,,"LINESTRING (-77.361072 38.962055, -77.3610541 38.9618573)",,
1159550951,False,2,SR 6337,Bowman Towne Drive,tertiary,True,64.034,30 mph,"LINESTRING (-77.361072 38.962055, -77.360333 38.962093)",,
"[698787607, 1159550951]",False,"['3', '2']",SR 6337,Bowman Towne Drive,tertiary,False,101.12799999999999,30 mph,"LINESTRING (-77.361072 38.962055, -77.36123 38.962057, -77.361414 38.962075, -77.361582 38.962105, -77.361711 38.962139, -77.3617939 38.9621626, -77.361953 38.9622198, -77.362094 38.9622772, -77.3621741 38.9623167)",,
8830856,False,,,Bowman Green Drive,residential,True,25.607999999999997,,"LINESTRING (-77.353864 38.9622925, -77.3539581 38.9622968, -77.3541597 38.9623056)",,
"[8830857, 583845809]",False,,,Bowman Green Drive,residential,False,319.44899999999996,,"LINESTRING (-77.353864 38.9622925, -77.3537584 38.9622035, -77.3535546 38.96212, -77.3533373 38.9620762, -77.3531633 38.9620795, -77.3530959 38.9620783, -77.3527794 38.9620825, -77.3526976 38.9620887, -77.3526158 38.962095, -77.3525166 38.9621138, -77.3524737 38.9622202, -77.3524817 38.9623891, -77.3524951 38.9625518, -77.3525461 38.9626185, -77.3526212 38.9626352, -77.3527776 38.9626289, -77.3532193 38.9626073, -77.353509 38.9625997, -77.3537719 38.9625392, -77.3538577 38.9624579, -77.353864 38.9622925)",,
"[583845809, 8830857]",False,,,Bowman Green Drive,residential,True,319.449,,"LINESTRING (-77.353864 38.9622925, -77.3538577 38.9624579, -77.3537719 38.9625392, -77.353509 38.9625997, -77.3532193 38.9626073, -77.3527776 38.9626289, -77.3526212 38.9626352, -77.3525461 38.9626185, -77.3524951 38.9625518, -77.3524817 38.9623891, -77.3524737 38.9622202, -77.3525166 38.9621138, -77.3526158 38.962095, -77.3526976 38.9620887, -77.3527794 38.9620825, -77.3530959 38.9620783, -77.3531633 38.9620795, -77.3533373 38.9620762, -77.3535546 38.96212, -77.3537584 38.9622035, -77.353864 38.9622925)",,
8839711,False,,,Taliesin Place,residential,False,44.525,,"LINESTRING (-77.3605402 38.9618829, -77.360802 38.9618683, -77.3610541 38.9618573)",,
8839713,False,,,Taliesin Place,residential,False,78.259,,"LINESTRING (-77.3610541 38.9618573, -77.3610755 38.9611537)",,
8839711,False,,,Taliesin Place,residential,False,342.76099999999997,,"LINESTRING (-77.3610541 38.9618573, -77.3614368 38.961863, -77.3617898 38.9619343, -77.362035 38.9620221, -77.3624925 38.9613853, -77.3626046 38.9611424, -77.362593 38.9610675, -77.3625385 38.9610093, -77.3623024 38.9610395, -77.3622516 38.9610597, -77.3621483 38.9611007, -77.3610755 38.9611537)",,
8839713,False,,,Taliesin Place,residential,True,22.038,,"LINESTRING (-77.3610541 38.9618573, -77.361072 38.962055)",,
8839711,False,,,Taliesin Place,residential,True,44.525,,"LINESTRING (-77.3610541 38.9618573, -77.360802 38.9618683, -77.3605402 38.9618829)",,
8839711,False,,,Taliesin Place,residential,False,63.038,,"LINESTRING (-77.3610755 38.9611537, -77.360349 38.961106)",,
8839713,False,,,Taliesin Place,residential,False,42.991,,"LINESTRING (-77.3610755 38.9611537, -77.3610884 38.9607672)",,
8839713,False,,,Taliesin Place,residential,True,78.259,,"LINESTRING (-77.3610755 38.9611537, -77.3610541 38.9618573)",,
8839711,False,,,Taliesin Place,residential,True,342.76099999999997,,"LINESTRING (-77.3610755 38.9611537, -77.3621483 38.9611007, -77.3622516 38.9610597, -77.3623024 38.9610395, -77.3625385 38.9610093, -77.362593 38.9610675, -77.3626046 38.9611424, -77.3624925 38.9613853, -77.362035 38.9620221, -77.3617898 38.9619343, -77.3614368 38.961863, -77.3610541 38.9618573)",,
8839713,False,,,Taliesin Place,residential,True,42.991,,"LINESTRING (-77.3610884 38.9607672, -77.3610755 38.9611537)",,
1010261490,False,3,SR 7199,Bluemont Way,tertiary,True,116.083,30 mph,"LINESTRING (-77.3603973 38.9571488, -77.3617396 38.9571671)",yes,
173538803,True,,,Explorer Street,residential,False,31.901,,"LINESTRING (-77.3603973 38.9571488, -77.3603345 38.9572054, -77.3603346 38.9572501, -77.3603349 38.9573238, -77.3604074 38.9573987)",,
"[698329048, 698329049, 312247893]",False,"['4', '3']",SR 7199,Bluemont Way,tertiary,False,155.22299999999998,30 mph,"LINESTRING (-77.3603973 38.9571488, -77.3599803 38.9571426, -77.3595409 38.9571408, -77.3593148 38.9571396, -77.3589392 38.9571438, -77.3587215 38.9571543, -77.358603 38.9571612)",yes,
1010261490,False,3,SR 7199,Bluemont Way,tertiary,False,116.083,30 mph,"LINESTRING (-77.3617396 38.9571671, -77.3603973 38.9571488)",yes,
173538804,False,,,Saint Francis Street,residential,True,117.74000000000001,,"LINESTRING (-77.3617396 38.9571671, -77.3617408 38.9572931, -77.3617342 38.9575657, -77.3617098 38.9581657, -77.3617051 38.9582255)",,
"[173538802, 1175262537, 1175262538]",False,"['4', '3']",SR 7199,Bluemont Way,tertiary,True,93.172,30 mph,"LINESTRING (-77.3617396 38.9571671, -77.3619622 38.9571695, -77.3622809 38.9571729, -77.3627157 38.9571776, -77.3628167 38.9571841)",yes,
8821352,False,,,Freedom Drive,residential,True,114.799,,"LINESTRING (-77.3617041 38.9594174, -77.3615943 38.9594172, -77.3605027 38.959415, -77.3603764 38.9594148)",,
173538804,False,,,Saint Francis Street,residential,False,72.255,,"LINESTRING (-77.3617041 38.9594174, -77.3616908 38.9588435, -77.3616927 38.9587677)",,
173538804,False,,,Saint Francis Street,residential,True,114.567,,"LINESTRING (-77.3617041 38.9594174, -77.36169 38.9603156, -77.361689 38.9603778, -77.3616923 38.9604476)",,
8821482,False,,,Explorer Street,residential,True,34.419,,"LINESTRING (-77.3603894 38.9579056, -77.3603836 38.9582151)",,
8818880,False,,,Democracy Drive,residential,False,154.61599999999999,,"LINESTRING (-77.3603894 38.9579056, -77.360276 38.9579042, -77.3587143 38.9578927, -77.3586014 38.9578894)",,
8821482,False,,,Explorer Street,residential,False,56.387,,"LINESTRING (-77.3603894 38.9579056, -77.3604016 38.9575238, -77.3604074 38.9573987)",,
8821352,False,,,Freedom Drive,residential,False,114.799,,"LINESTRING (-77.3603764 38.9594148, -77.3605027 38.959415, -77.3615943 38.9594172, -77.3617041 38.9594174)",,
8821352,False,,,Freedom Drive,residential,True,154.246,,"LINESTRING (-77.3603764 38.9594148, -77.360248 38.9594227, -77.3587118 38.9594197, -77.3585933 38.959412)",,
8821482,False,,,Explorer Street,residential,False,73.032,,"LINESTRING (-77.3603764 38.9594148, -77.3603771 38.95937, -77.3603862 38.9588334, -77.3603828 38.9587581)",,
8821482,False,,,Explorer Street,residential,True,122.16799999999999,,"LINESTRING (-77.3603764 38.9594148, -77.360375 38.9595022, -77.3603671 38.9599849, -77.360361 38.9604187, -77.3603586 38.9605134)",,
8821482,False,,,Explorer Street,residential,False,60.391999999999996,,"LINESTRING (-77.3603828 38.9587581, -77.3603777 38.9586761, -77.3603835 38.9582739, -77.3603836 38.9582151)",,
8821482,False,,,Explorer Street,residential,True,73.032,,"LINESTRING (-77.3603828 38.9587581, -77.3603862 38.9588334, -77.3603771 38.95937, -77.3603764 38.9594148)",,
173540170,False,,,Market Street,residential,False,154.554,,"LINESTRING (-77.3603828 38.9587581, -77.3602751 38.958762, -77.3594877 38.9587577, -77.3587059 38.9587513, -77.3585955 38.9587514)",,
173540170,False,,,Market Street,residential,True,113.273,,"LINESTRING (-77.3603828 38.9587581, -77.3604927 38.9587559, -77.361053 38.9587604, -77.3615984 38.9587665, -77.3616927 38.9587677)",,
173538804,False,,,Saint Francis Street,residential,False,60.308,,"LINESTRING (-77.3616927 38.9587677, -77.361695 38.9586827, -77.3617 38.9582939, -77.3617051 38.9582255)",,
173538804,False,,,Saint Francis Street,residential,True,72.255,,"LINESTRING (-77.3616927 38.9587677, -77.3616908 38.9588435, -77.3617041 38.9594174)",,
173540170,False,,,Market Street,residential,False,113.273,,"LINESTRING (-77.3616927 38.9587677, -77.3615984 38.9587665, -77.361053 38.9587604, -77.3604927 38.9587559, -77.3603828 38.9587581)",,
173540170,False,,,Market Street,residential,True,71.02600000000001,,"LINESTRING (-77.3616927 38.9587677, -77.3617896 38.9587691, -77.3623981 38.9587671, -77.3625141 38.9587685)",,
535478277,True,3,SR 602,Reston Parkway,primary,False,14.21,40 mph,"LINESTRING (-77.3544899 38.9602368, -77.354501 38.9601093)",yes,
"[179837011, 535478276]",True,"['3', '2']",SR 6363,New Dominion Parkway,secondary,False,204.27400000000003,30 mph,"LINESTRING (-77.3544899 38.9602368, -77.3546301 38.960246, -77.3549673 38.9602625, -77.3552985 38.9603079, -77.3557764 38.9604093, -77.3560426 38.9604621, -77.3566699 38.9605571, -77.3567318 38.9605649, -77.3568067 38.960574)",yes,
8821482,False,,,Explorer Street,residential,False,15.446,,"LINESTRING (-77.3603563 38.9606523, -77.3603586 38.9605134)",,
769467675,False,2,SR 7442,Explorer Street,residential,True,50.453,,"LINESTRING (-77.3603563 38.9606523, -77.360349 38.961106)",,
"[1159550946, 1159550943]",True,"['4', '2']",SR 6363,New Dominion Parkway,secondary,False,230.62199999999999,30 mph,"LINESTRING (-77.3603563 38.9606523, -77.360509 38.9606438, -77.3609933 38.9606183, -77.3615528 38.9605867, -77.3620498 38.9605719, -77.3628808 38.9605782, -77.3629309 38.9605787, -77.3630202 38.9605795)",yes,
698706007,True,2,SR 6363,New Dominion Parkway,secondary,False,12.779,,"LINESTRING (-77.3630202 38.9605795, -77.363168 38.9605798)",yes,
"[698787600, 1159550949]",True,"['4', '2']",SR 7414,Town Center Parkway,secondary,False,208.28099999999998,35 mph,"LINESTRING (-77.3630202 38.9605795, -77.3630003 38.9606798, -77.3629733 38.9608165, -77.3629143 38.9610209, -77.3628408 38.9612224, -77.3627614 38.9614109, -77.3626852 38.9615624, -77.3626031 38.961705, -77.3624583 38.9619344, -77.3623081 38.9621367, -77.3621741 38.9623167)",yes,
654873794,True,3,SR 7414,Town Center Parkway,secondary,False,14.546,35 mph,"LINESTRING (-77.3630457 38.9604502, -77.3630202 38.9605795)",yes,
1159550945,True,3,SR 6363,New Dominion Parkway,secondary,False,117.03999999999999,30 mph,"LINESTRING (-77.3630457 38.9604502, -77.3629416 38.9604493, -77.3625391 38.9604458, -77.361909 38.9604407, -77.3616923 38.9604476)",yes,
8821482,False,,,Explorer Street,residential,True,15.446,,"LINESTRING (-77.3603586 38.9605134, -77.3603563 38.9606523)",,
8821482,False,,,Explorer Street,residential,False,122.16799999999999,,"LINESTRING (-77.3603586 38.9605134, -77.360361 38.9604187, -77.3603671 38.9599849, -77.360375 38.9595022, -77.3603764 38.9594148)",,
173540157,True,3,SR 6363,New Dominion Parkway,secondary,False,153.281,30 mph,"LINESTRING (-77.3603586 38.9605134, -77.3599385 38.9605345, -77.3593736 38.9605408, -77.3587327 38.9605387, -77.3585868 38.9605359)",yes,
8828279,False,,,Library Street,residential,False,124.97300000000001,,"LINESTRING (-77.3585868 38.9605359, -77.3585872 38.9604519, -77.3585896 38.9599441, -77.3585917 38.9595014, -77.3585933 38.959412)",,
"[1159550941, 173540157]",True,"['4', '3']",SR 6363,New Dominion Parkway,secondary,False,142.70100000000002,30 mph,"LINESTRING (-77.3585868 38.9605359, -77.3584041 38.9605324, -77.357937 38.9605197, -77.3575134 38.9604943, -77.3570951 38.9604732, -77.3570311 38.9604702, -77.3569396 38.9604619)",yes,
173540152,False,2,,Progress Street,unclassified,True,201.442,,"LINESTRING (-77.3585641 38.9562458, -77.3597072 38.9562503, -77.359915 38.9562503, -77.3601922 38.9562077, -77.3604866 38.9561538, -77.3606889 38.956127, -77.360875 38.9561036)",,
698787642,True,3,SR 602,Reston Parkway,primary,False,12.426,45 mph,"LINESTRING (-77.3549516 38.9573642, -77.3549833 38.9572552)",yes,
173540159,True,2,SR 7199,Bluemont Way,tertiary,False,46.302,30 mph,"LINESTRING (-77.3549516 38.9573642, -77.3550811 38.9573885, -77.355313 38.957417, -77.3554787 38.957436)",yes,
69830352,True,2,SR 6363,New Dominion Parkway,secondary,False,20.019,30 mph,"LINESTRING (-77.3542584 38.960234, -77.3544899 38.9602368)",,
"[535478278, 173545511]",True,"['3', '2']",SR 602,Reston Parkway,primary,False,230.56799999999998,40 mph,"LINESTRING (-77.3542584 38.960234, -77.3542539 38.9603249, -77.3542454 38.9604507, -77.35424 38.9609341, -77.3542289 38.9613932, -77.3542073 38.9617247, -77.3541597 38.9623056)",yes,
59399216,False,,,Market Street,residential,True,68.012,,"LINESTRING (-77.354672 38.9587091, -77.354829 38.9587084, -77.3553612 38.9587135, -77.3554585 38.9587157)",,
"[915147211, 1055956206, 1055956207]",True,"['4', '3', '5']",SR 602,Reston Parkway,primary,False,151.54000000000002,40 mph,"LINESTRING (-77.354672 38.9587091, -77.3546988 38.9585933, -77.3547323 38.9584066, -77.3547632 38.9582033, -77.3547979 38.9580174, -77.3549204 38.9574783, -77.3549516 38.9573642)",yes,
8829788,False,3,,Bowman Towne Drive,tertiary,True,12.156,,"LINESTRING (-77.3543 38.9623127, -77.3541597 38.9623056)",,
"[173545074, 173545516, 915147213]",True,"['3', '2', '5']",SR 602,Reston Parkway,primary,False,231.445,40 mph,"LINESTRING (-77.3543 38.9623127, -77.3543147 38.9620806, -77.3543615 38.9615599, -77.3543882 38.9613689, -77.3544246 38.9610269, -77.3544314 38.9609047, -77.3544651 38.9605261, -77.3544827 38.9603397, -77.3544899 38.9602368)",yes,
535478275,False,3,SR 6337,Bowman Towne Drive,tertiary,False,200.22199999999998,30 mph,"LINESTRING (-77.3543 38.9623127, -77.354435 38.9623192, -77.354982 38.962333, -77.355119 38.962331, -77.355316 38.962316, -77.3555934 38.9622723, -77.355894 38.962225, -77.356077 38.962204, -77.356269 38.962196, -77.3564618 38.9622018, -77.3566 38.962206)",,
173401696,True,3,SR 602,Reston Parkway,primary,False,18.734,45 mph,"LINESTRING (-77.3555466 38.9552675, -77.3555934 38.955103)",,
439624519,True,3,SR 675,Sunset Hills Road,secondary,False,19.168,35 mph,"LINESTRING (-77.3555934 38.955103, -77.3553776 38.9550636)",yes,
520490257,True,3,SR 602,Reston Parkway,primary,False,50.083,45 mph,"LINESTRING (-77.3555934 38.955103, -77.355622 38.9550036, -77.3557195 38.9546634)",,
439624518,True,2,SR 675,Sunset Hills Road,secondary,False,20.073,35 mph,"LINESTRING (-77.3553225 38.9552204, -77.3555466 38.9552675)",yes,
520490259,True,3,SR 602,Reston Parkway,primary,False,39.566,45 mph,"LINESTRING (-77.3553225 38.9552204, -77.3552985 38.9552999, -77.3552224 38.9555676)",yes,
583845764,True,4,SR 6363,New Dominion Parkway,secondary,False,20.138,30 mph,"LINESTRING (-77.354501 38.9601093, -77.3542683 38.9601169)",,
"[1055956205, 583845765]",True,"['4', '3']",SR 602,Reston Parkway,primary,False,156.438,40 mph,"LINESTRING (-77.354501 38.9601093, -77.3545291 38.9597448, -77.3545647 38.9594776, -77.3546009 38.9592399, -77.3546465 38.9588623, -77.354672 38.9587091)",yes,
698787641,True,2,SR 7199,Bluemont Way,tertiary,False,19.799,,"LINESTRING (-77.3547311 38.9573162, -77.3549516 38.9573642)",yes,
173537120,True,3,SR 602,Reston Parkway,primary,False,133.176,40 mph,"LINESTRING (-77.3547311 38.9573162, -77.3546664 38.9575582, -77.3546135 38.9577587, -77.354517 38.9582032, -77.3544684 38.9584958)",yes,
173401693,True,3,SR 602,Reston Parkway,primary,False,51.268,45 mph,"LINESTRING (-77.3550389 38.9562253, -77.3549696 38.956457, -77.3549118 38.9566756)",yes,
"[173537130, 173537118]",True,,,,primary_link,False,76.07199999999999,,"LINESTRING (-77.3550389 38.9562253, -77.3549643 38.9563011, -77.354908 38.9563512, -77.3548559 38.9563753, -77.3548156 38.9563904, -77.354762 38.9564024, -77.3546857 38.9564049, -77.3547512 38.9564379, -77.3547927 38.9564691, -77.3548183 38.9564942, -77.3548243 38.9564995, -77.3548559 38.9565275, -77.3548919 38.956589, -77.3549118 38.9566756)",,
