osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge,lanes
"[132503937, 132503938, 714580456, 627037041, 11773692]",Union Avenue North,residential,False,False,181.644,"LINESTRING (-74.302404 40.657725, -74.3021097 40.6580156, -74.3019422 40.6581997, -74.301786 40.658387, -74.3017449 40.6584955, -74.3016444 40.6587539, -74.3016321 40.6587934, -74.301616 40.658836, -74.301488 40.659177)",,,yes,2
11776632,Union Avenue North,tertiary,False,True,164.921,"LINESTRING (-74.302404 40.657725, -74.3029806 40.6571228, -74.3030201 40.6570815, -74.303553 40.656525)",,,,
11779217,Springfield Avenue,tertiary,False,False,146.765,"LINESTRING (-74.302404 40.657725, -74.3024704 40.6578418, -74.3025384 40.6579146, -74.3026289 40.6579755, -74.3026803 40.6580063, -74.3030832 40.6582473, -74.3033778 40.6584272, -74.303677 40.658601)",,CR 615,,
11779217,Springfield Avenue,tertiary,False,True,127.39000000000001,"LINESTRING (-74.302404 40.657725, -74.3020975 40.6572819, -74.302016 40.657164, -74.301916 40.657069, -74.3017787 40.6569948, -74.3014967 40.6568424)",,CR 615,,
132503937,Union Avenue North,residential,False,False,39.599,"LINESTRING (-74.301488 40.659177, -74.30146 40.659295, -74.301426 40.659397, -74.301316 40.659498)",,,,
"[132503937, 132503938, 714580456, 627037041, 11773692]",Union Avenue North,residential,False,True,181.64399999999998,"LINESTRING (-74.301488 40.659177, -74.301616 40.658836, -74.3016321 40.6587934, -74.3016444 40.6587539, -74.3017449 40.6584955, -74.301786 40.658387, -74.3019422 40.6581997, -74.3021097 40.6580156, -74.302404 40.657725)",,,yes,2
11781994,Forest Avenue,residential,False,False,144.137,"LINESTRING (-74.301316 40.659498, -74.300193 40.658521)",,,,
132503937,Union Avenue North,residential,False,False,115.31,"LINESTRING (-74.301316 40.659498, -74.300443 40.660296)",,,,
132503937,Union Avenue North,residential,False,True,39.599000000000004,"LINESTRING (-74.301316 40.659498, -74.301426 40.659397, -74.30146 40.659295, -74.301488 40.659177)",,,,
"[1049905657, 11779217]",Springfield Avenue,tertiary,False,True,164.991,"LINESTRING (-74.3052116 40.6595206, -74.3047308 40.6592329, -74.3044824 40.6590843, -74.3043714 40.6590179, -74.3043016 40.6589762, -74.3037463 40.6586498, -74.303677 40.658601)",,CR 615,,
"[132503936, 11777406, 247357678]",South Avenue East,secondary,False,True,219.81,"LINESTRING (-74.3004119 40.6550846, -74.3004645 40.6550777, -74.300505 40.6550723, -74.3009519 40.6550202, -74.3017051 40.6549236, -74.3018757 40.6549041, -74.3022055 40.6548505, -74.302881 40.6547569, -74.3029191 40.6547516, -74.3029786 40.6547461)",35 mph,CR 610,yes,
132503971,,secondary_link,True,False,21.999000000000002,"LINESTRING (-74.3004119 40.6550846, -74.3003042 40.655004, -74.3002262 40.6549457)",,,,
436433658,South Avenue East,secondary,False,False,36.74,"LINESTRING (-74.3004119 40.6550846, -74.3001025 40.655126, -74.299983 40.655142)",35 mph,CR 610,,
436433658,South Avenue East,secondary,False,True,36.74,"LINESTRING (-74.299983 40.655142, -74.3001025 40.655126, -74.3004119 40.6550846)",35 mph,CR 610,,
"[132503857, 1015687854]",Centennial Avenue,tertiary,False,False,50.763000000000005,"LINESTRING (-74.299983 40.655142, -74.2999635 40.6550562, -74.299902 40.654785, -74.299865 40.654695)",,CR 615,,
1061436499,South Avenue East,secondary,False,False,109.36500000000001,"LINESTRING (-74.299983 40.655142, -74.299309 40.6552339, -74.2990448 40.6552699, -74.2987977 40.6553036, -74.298707 40.655316)",35 mph,CR 610,,
"[51538801, 1069564003]",Centennial Avenue,tertiary,False,True,50.911,"LINESTRING (-74.299983 40.655142, -74.3000055 40.6552495, -74.3000254 40.6553448, -74.3000881 40.6555928)",,CR 615,,
1061436499,South Avenue East,secondary,False,False,135.328,"LINESTRING (-74.298707 40.655316, -74.297128 40.655531)",35 mph,CR 610,,
11782267,Thomas Street,residential,False,False,139.733,"LINESTRING (-74.298707 40.655316, -74.29869 40.655299, -74.2983327 40.6549306, -74.297725 40.654304)",,,,
1061436499,South Avenue East,secondary,False,True,109.365,"LINESTRING (-74.298707 40.655316, -74.2987977 40.6553036, -74.2990448 40.6552699, -74.299309 40.6552339, -74.299983 40.655142)",35 mph,CR 610,,
1061436499,South Avenue East,secondary,False,True,135.328,"LINESTRING (-74.297128 40.655531, -74.298707 40.655316)",35 mph,CR 610,,
11784211,20 Burchfield Avenue,residential,False,False,83.42899999999999,"LINESTRING (-74.297128 40.655531, -74.297116 40.655516, -74.296614 40.65489)",,,,
1061436499,South Avenue East,secondary,False,False,127.88799999999999,"LINESTRING (-74.297128 40.655531, -74.2966157 40.655601, -74.2962963 40.6556447, -74.2959033 40.6556984, -74.295636 40.655735)",35 mph,CR 610,,
11779733,Hollywood Avenue,residential,False,False,240.801,"LINESTRING (-74.295636 40.655735, -74.295619 40.655721, -74.2953474 40.6554926, -74.293724 40.654127)",,,,
132503935,South Avenue East,secondary,False,False,162.276,"LINESTRING (-74.295636 40.655735, -74.2950812 40.6558107, -74.294258 40.6559231, -74.2940282 40.6559544, -74.2937427 40.6559934)",40 mph,CR 610,,
1061436499,South Avenue East,secondary,False,True,127.888,"LINESTRING (-74.295636 40.655735, -74.2959033 40.6556984, -74.2962963 40.6556447, -74.2966157 40.655601, -74.297128 40.655531)",35 mph,CR 610,,
627037044,North Avenue East,secondary,False,False,15.681,"LINESTRING (-74.3002799 40.6566909, -74.3004629 40.6566661)",25 mph,NJ 28,,2
1057265823,North Avenue East,secondary,False,True,155.671,"LINESTRING (-74.3002799 40.6566909, -74.2997878 40.6567584, -74.2996221 40.6567811, -74.2994 40.6568115, -74.2987269 40.6569038, -74.2984634 40.6569377)",25 mph,NJ 28,,2
"[132503857, 1015687854]",Centennial Avenue,tertiary,False,True,50.763,"LINESTRING (-74.299865 40.654695, -74.299902 40.654785, -74.2999635 40.6550562, -74.299983 40.655142)",,CR 615,,
11778788,Claremont Place,residential,False,False,124.065,"LINESTRING (-74.303335 40.661614, -74.304495 40.6623)",,,,
132503853,Casino Avenue,residential,False,False,31.467,"LINESTRING (-74.303335 40.661614, -74.303102 40.661835)",,,,
11779170,Casino Avenue,residential,False,True,123.19800000000001,"LINESTRING (-74.303335 40.661614, -74.3036615 40.6613036, -74.3038996 40.6610773, -74.304246 40.660748)",,,,
11778788,Claremont Place,residential,False,True,124.065,"LINESTRING (-74.304495 40.6623, -74.303335 40.661614)",,,,
11781146,Orange Avenue,residential,False,False,74.671,"LINESTRING (-74.304495 40.6623, -74.303948 40.662828)",25 mph,,,2
132503921,Prospect Avenue,residential,False,False,109.979,"LINESTRING (-74.301821 40.661049, -74.301021 40.66183)",,,,
11778789,Claremont Place,residential,False,True,144.146,"LINESTRING (-74.301821 40.661049, -74.3005977 40.6603293, -74.300443 40.660296)",,,,
11785497,Prospect Avenue,residential,False,True,192.397,"LINESTRING (-74.301821 40.661049, -74.3020833 40.6607931, -74.3024661 40.6604195, -74.3026586 40.6602317, -74.303221 40.659683)",,,,
132503862,Claremont Place,residential,False,False,138.975,"LINESTRING (-74.301821 40.661049, -74.3023671 40.6613811, -74.303102 40.661835)",,,,
132503853,Casino Avenue,residential,False,True,31.467,"LINESTRING (-74.303102 40.661835, -74.303335 40.661614)",,,,
132503854,Casino Avenue,residential,False,False,107.952,"LINESTRING (-74.303102 40.661835, -74.302304 40.662594)",,,,
132503862,Claremont Place,residential,False,True,138.975,"LINESTRING (-74.303102 40.661835, -74.3023671 40.6613811, -74.301821 40.661049)",,,,
11782519,Cranford Avenue,residential,False,True,34.292,"LINESTRING (-74.299135 40.659542, -74.299387 40.6593)",,,,
723589579,Cranford Avenue,residential,False,False,64.416,"LINESTRING (-74.299135 40.659542, -74.298664 40.659998)",,,,
11778790,Claremont Place,residential,False,False,139.455,"LINESTRING (-74.299135 40.659542, -74.3003443 40.6602805, -74.300443 40.660296)",,,,
11778880,Madison Avenue,residential,False,False,260.217,"LINESTRING (-74.297676 40.659293, -74.2953348 40.6608169)",,,,
11779571,Arlington Road,residential,False,True,114.415,"LINESTRING (-74.297676 40.659293, -74.298664 40.659998)",,,,
11779571,Arlington Road,residential,False,False,133.83999999999997,"LINESTRING (-74.297676 40.659293, -74.296859 40.65871, -74.296725 40.65859, -74.296684 40.658397)",,,,
11779170,Casino Avenue,residential,False,False,123.19800000000001,"LINESTRING (-74.304246 40.660748, -74.3038996 40.6610773, -74.3036615 40.6613036, -74.303335 40.661614)",,,,
132503924,Riverside Drive,residential,True,False,147.37400000000002,"LINESTRING (-74.304246 40.660748, -74.304104 40.660651, -74.303908 40.660414, -74.3037964 40.6602768, -74.303679 40.660136, -74.303515 40.659936, -74.303221 40.659683)",,,,
11784970,Maple Place,residential,False,True,137.581,"LINESTRING (-74.302304 40.662594, -74.301021 40.66183)",,,,
132503854,Casino Avenue,residential,False,True,107.952,"LINESTRING (-74.302304 40.662594, -74.303102 40.661835)",,,,
1081195526,North Avenue East,secondary,False,True,17.688,"LINESTRING (-74.3010931 40.6565788, -74.3012991 40.6565491)",25 mph,NJ 28,,2
51538806,Springfield Avenue,tertiary,True,False,47.44,"LINESTRING (-74.3010931 40.6565788, -74.301128 40.6566632, -74.3012661 40.656763, -74.3013852 40.6568166, -74.3014967 40.6568424)",,CR 615,,
"[627037043, 265146885, 1081195526, 265146886]",North Avenue East,secondary,False,"[False, True]",54.04,"LINESTRING (-74.3010931 40.6565788, -74.3009358 40.6566015, -74.3008904 40.6566081, -74.3008441 40.6566144, -74.3005398 40.6566556, -74.3004629 40.6566661)",25 mph,NJ 28,yes,"['4', '2']"
11779217,Springfield Avenue,tertiary,False,False,127.39000000000001,"LINESTRING (-74.3014967 40.6568424, -74.3017787 40.6569948, -74.301916 40.657069, -74.302016 40.657164, -74.3020975 40.6572819, -74.302404 40.657725)",,CR 615,,
51538805,Springfield Avenue,tertiary,True,False,38.092,"LINESTRING (-74.3014967 40.6568424, -74.3013665 40.6567426, -74.3013236 40.6566735, -74.3012991 40.6565491)",,CR 615,,2
"[11779217, 1049905657]",Springfield Avenue,tertiary,False,False,164.991,"LINESTRING (-74.303677 40.658601, -74.3037463 40.6586498, -74.3043016 40.6589762, -74.3043714 40.6590179, -74.3044824 40.6590843, -74.3047308 40.6592329, -74.3052116 40.6595206)",,CR 615,,
11779217,Springfield Avenue,tertiary,False,True,146.76500000000001,"LINESTRING (-74.303677 40.658601, -74.3033778 40.6584272, -74.3030832 40.6582473, -74.3026803 40.6580063, -74.3026289 40.6579755, -74.3025384 40.6579146, -74.3024704 40.6578418, -74.302404 40.657725)",,CR 615,,
11784116,North Avenue West,secondary,False,False,79.579,"LINESTRING (-74.3052389 40.6556812, -74.3051303 40.6557123, -74.3049834 40.6557205, -74.3044728 40.6557333, -74.304304 40.655741)",25 mph,NJ 28,,2
"[168080162, 168080156]","['Eastman Street', 'South Union Avenue']",tertiary,True,False,86.55199999999999,"LINESTRING (-74.3052389 40.6556812, -74.3048585 40.6554812, -74.3048283 40.6554555, -74.3048142 40.6554245, -74.3048121 40.6553999, -74.3048735 40.6551337, -74.3048785 40.6551038, -74.3048833 40.6550885, -74.3048931 40.6550707)",,,,
11779522,Sylvester Street,residential,False,True,219.595,"LINESTRING (-74.299387 40.6593, -74.297653 40.657827)",,,,
11782519,Cranford Avenue,residential,False,False,34.292,"LINESTRING (-74.299387 40.6593, -74.299135 40.659542)",,,,
11782519,Cranford Avenue,residential,False,True,110.116,"LINESTRING (-74.299387 40.6593, -74.300193 40.658521)",,,,
11779571,Arlington Road,residential,False,False,114.415,"LINESTRING (-74.298664 40.659998, -74.297676 40.659293)",,,,
723589579,Cranford Avenue,residential,False,True,64.416,"LINESTRING (-74.298664 40.659998, -74.299135 40.659542)",,,,
723589579,Cranford Avenue,residential,False,False,202.749,"LINESTRING (-74.298664 40.659998, -74.298215 40.6604336, -74.2972582 40.6613618, -74.2972133 40.6614474)",,,,
11779571,Arlington Road,residential,False,True,133.15800000000002,"LINESTRING (-74.2963574 40.6572254, -74.2963776 40.6572979, -74.296684 40.658397)",,,,
1057265823,North Avenue East,secondary,False,False,180.51100000000002,"LINESTRING (-74.2963574 40.6572254, -74.2964638 40.657211, -74.2966228 40.6571895, -74.296946 40.6571457, -74.2974269 40.6570805, -74.2978797 40.6570192, -74.2980481 40.6569964, -74.2982497 40.656969, -74.2984634 40.6569377)",25 mph,NJ 28,,2
11779733,Hollywood Avenue,residential,False,True,240.801,"LINESTRING (-74.293724 40.654127, -74.2953474 40.6554926, -74.295619 40.655721, -74.295636 40.655735)",,,,
11780718,Linden Place,residential,False,True,145.043,"LINESTRING (-74.300217 40.662614, -74.300207 40.662607, -74.2994486 40.6622053, -74.2987373 40.6619607)",25 mph,,,2
132503921,Prospect Avenue,residential,False,True,110.44800000000001,"LINESTRING (-74.300217 40.662614, -74.3007895 40.6620558, -74.301021 40.66183)",,,,
11781146,Orange Avenue,residential,False,True,74.671,"LINESTRING (-74.303948 40.662828, -74.304495 40.6623)",25 mph,,,2
11785273,Alden Street,residential,False,True,148.929,"LINESTRING (-74.3049529 40.6573411, -74.3048796 40.6572982, -74.3043389 40.6569819, -74.3036291 40.6565693, -74.303553 40.656525)",,,,
569382529,Miln Street,residential,True,False,176.67099999999996,"LINESTRING (-74.3049529 40.6573411, -74.3048943 40.6573955, -74.3044286 40.6578504, -74.3043348 40.657942, -74.3040536 40.6582218, -74.3039783 40.6582977, -74.303677 40.658601)",,,,
11781994,Forest Avenue,residential,False,True,144.137,"LINESTRING (-74.300193 40.658521, -74.301316 40.659498)",,,,
11782519,Cranford Avenue,residential,False,False,110.116,"LINESTRING (-74.300193 40.658521, -74.299387 40.6593)",,,,
11781994,Forest Avenue,residential,False,False,195.173,"LINESTRING (-74.300193 40.658521, -74.298879 40.6573797, -74.2987016 40.6572256, -74.298671 40.657199)",,,,
1057265823,North Avenue East,secondary,False,False,155.671,"LINESTRING (-74.2984634 40.6569377, -74.2987269 40.6569038, -74.2994 40.6568115, -74.2996221 40.6567811, -74.2997878 40.6567584, -74.3002799 40.6566909)",25 mph,NJ 28,,2
1057265823,North Avenue East,secondary,False,True,180.51099999999997,"LINESTRING (-74.2984634 40.6569377, -74.2982497 40.656969, -74.2980481 40.6569964, -74.2978797 40.6570192, -74.2974269 40.6570805, -74.296946 40.6571457, -74.2966228 40.6571895, -74.2964638 40.657211, -74.2963574 40.6572254)",25 mph,NJ 28,,2
1076677030,Forest Avenue,residential,False,True,34.712,"LINESTRING (-74.2984634 40.6569377, -74.2985011 40.6570465, -74.298671 40.657199)",,,,
11783103,Cummings Street,residential,False,True,114.148,"LINESTRING (-74.297725 40.654304, -74.296614 40.65489)",,,,
11782267,Thomas Street,residential,False,True,139.73299999999998,"LINESTRING (-74.297725 40.654304, -74.2983327 40.6549306, -74.29869 40.655299, -74.298707 40.655316)",,,,
11783103,Cummings Street,residential,False,False,114.148,"LINESTRING (-74.296614 40.65489, -74.297725 40.654304)",,,,
11784211,20 Burchfield Avenue,residential,False,True,83.42899999999999,"LINESTRING (-74.296614 40.65489, -74.297116 40.655516, -74.297128 40.655531)",,,,
"[1081195527, 11783655]",North Avenue East,secondary,False,False,73.538,"LINESTRING (-74.304304 40.655741, -74.304226 40.6557507, -74.3041205 40.6557638, -74.303447 40.6558619)",25 mph,NJ 28,,2
11784116,North Avenue West,secondary,False,True,79.579,"LINESTRING (-74.304304 40.655741, -74.3044728 40.6557333, -74.3049834 40.6557205, -74.3051303 40.6557123, -74.3052389 40.6556812)",25 mph,NJ 28,,2
11784830,North Union Avenue,tertiary,False,True,107.765,"LINESTRING (-74.304304 40.655741, -74.3042008 40.6558467, -74.303553 40.656525)",,,,
1024327411,North Union Avenue,tertiary,True,False,85.577,"LINESTRING (-74.304304 40.655741, -74.3044813 40.6556609, -74.3045671 40.6555665, -74.3046147 40.6554958, -74.3046449 40.6554373, -74.3046932 40.6552145, -74.3046925 40.6551453, -74.3046273 40.6551093)",25 mph,,,
542409977,North Avenue East,secondary,True,False,54.595,"LINESTRING (-74.303447 40.6558619, -74.3033086 40.6558756, -74.3032202 40.6558982, -74.3031687 40.6559246, -74.3031002 40.6559649, -74.3030147 40.656045, -74.302931 40.6561201)",25 mph,NJ 28,,
"[11783655, 1081195527]",North Avenue East,secondary,False,True,73.53800000000001,"LINESTRING (-74.303447 40.6558619, -74.3041205 40.6557638, -74.304226 40.6557507, -74.304304 40.655741)",25 mph,NJ 28,,2
1081195530,Alden Street,residential,True,False,9.437,"LINESTRING (-74.302892 40.6561472, -74.3029822 40.6561974)",,,,
542409977,North Avenue East,secondary,True,False,79.128,"LINESTRING (-74.302892 40.6561472, -74.3028099 40.656219, -74.3027563 40.6562614, -74.3026836 40.6562937, -74.3026228 40.6563076, -74.3021879 40.6563933, -74.3020622 40.6564369)",25 mph,NJ 28,,
627037044,North Avenue East,secondary,False,True,15.681,"LINESTRING (-74.3004629 40.6566661, -74.3002799 40.6566909)",25 mph,NJ 28,,2
51538802,Centennial Avenue,tertiary,True,False,124.137,"LINESTRING (-74.3004629 40.6566661, -74.3003245 40.6562787, -74.3002602 40.6561098, -74.300159 40.6556789, -74.3000881 40.6555928)",,CR 615,,
"[627037043, 265146885, 265146886, 1081195526]",North Avenue East,secondary,False,"[False, True]",54.04,"LINESTRING (-74.3004629 40.6566661, -74.3005398 40.6566556, -74.3008441 40.6566144, -74.3008904 40.6566081, -74.3009358 40.6566015, -74.3010931 40.6565788)",25 mph,NJ 28,yes,"['4', '2']"
"[132503925, 11784927]",Riverside Drive,residential,True,False,164.37199999999999,"LINESTRING (-74.303221 40.659683, -74.302893 40.6594, -74.302625 40.659289, -74.3025956 40.6592861, -74.3022253 40.6592497, -74.302051 40.6592325, -74.3016735 40.6591953, -74.3016204 40.6591901, -74.301488 40.659177)",,,,
11785497,Prospect Avenue,residential,False,False,192.397,"LINESTRING (-74.303221 40.659683, -74.3026586 40.6602317, -74.3024661 40.6604195, -74.3020833 40.6607931, -74.301821 40.661049)",,,,
11784970,Maple Place,residential,False,False,137.581,"LINESTRING (-74.301021 40.66183, -74.302304 40.662594)",,,,
132503921,Prospect Avenue,residential,False,True,109.979,"LINESTRING (-74.301021 40.66183, -74.301821 40.661049)",,,,
132503921,Prospect Avenue,residential,False,False,110.44800000000001,"LINESTRING (-74.301021 40.66183, -74.3007895 40.6620558, -74.300217 40.662614)",,,,
"[11778520, 1024327410, 1047106430]",Centennial Avenue,tertiary,True,False,124.12300000000002,"LINESTRING (-74.3000881 40.6555928, -74.3000524 40.6557089, -74.3001378 40.6560775, -74.3001681 40.6562082, -74.3002799 40.6566909)",,CR 615,,"['1', '2']"
"[51538801, 1069564003]",Centennial Avenue,tertiary,False,False,50.911,"LINESTRING (-74.3000881 40.6555928, -74.3000254 40.6553448, -74.3000055 40.6552495, -74.299983 40.655142)",,CR 615,,
1081195526,North Avenue East,secondary,False,False,17.688,"LINESTRING (-74.3012991 40.6565491, -74.3010931 40.6565788)",25 mph,NJ 28,,2
1081195526,North Avenue East,secondary,False,True,65.571,"LINESTRING (-74.3012991 40.6565491, -74.3019474 40.6564527, -74.3020622 40.6564369)",25 mph,NJ 28,,2
132503971,,secondary_link,True,False,41.298,"LINESTRING (-74.3002262 40.6549457, -74.3001173 40.6548701, -74.299865 40.654695)",,,,
168080161,,tertiary_link,True,False,22.829,"LINESTRING (-74.3046273 40.6551093, -74.3048931 40.6550707)",,,,
11775210,Walnut Avenue,tertiary,False,False,62.343,"LINESTRING (-74.3046273 40.6551093, -74.3046154 40.6550367, -74.3045749 40.6548693, -74.3045155 40.6546238, -74.3044994 40.6545572)",25 mph,,,
542409976,North Union Avenue,tertiary,True,False,78.261,"LINESTRING (-74.3046273 40.6551093, -74.3045838 40.655156, -74.3045779 40.6552114, -74.3045389 40.6554525, -74.3045226 40.6555076, -74.3045019 40.6555428, -74.3044629 40.6555732, -74.3043495 40.6556579, -74.304304 40.655741)",25 mph,,,2
132503935,South Avenue East,secondary,False,True,162.276,"LINESTRING (-74.2937427 40.6559934, -74.2940282 40.6559544, -74.294258 40.6559231, -74.2950812 40.6558107, -74.295636 40.655735)",40 mph,CR 610,,
542409977,North Avenue East,secondary,True,False,4.461,"LINESTRING (-74.302931 40.6561201, -74.302892 40.6561472)",25 mph,NJ 28,,
1081195526,North Avenue East,secondary,False,False,65.571,"LINESTRING (-74.3020622 40.6564369, -74.3019474 40.6564527, -74.3012991 40.6565491)",25 mph,NJ 28,,2
1081195528,North Avenue East,secondary,True,False,86.794,"LINESTRING (-74.3020622 40.6564369, -74.302214 40.6564547, -74.3026497 40.6563903, -74.3027556 40.6563663, -74.3028262 40.6563334, -74.3029063 40.6562715, -74.3029822 40.6561974)",25 mph,NJ 28,,
1081195529,Alden Street,residential,True,False,9.619,"LINESTRING (-74.3029822 40.6561974, -74.302931 40.6561201)",,,,
11785273,Alden Street,residential,False,False,60.378,"LINESTRING (-74.3029822 40.6561974, -74.303045 40.6562324, -74.303553 40.656525)",,,,
