osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed
148391236,Church Street,residential,False,False,77.749,"LINESTRING (-122.9058007 46.1454434, -122.9048213 46.1452747)",,,
148391236,Church Street,residential,False,True,81.304,"LINESTRING (-122.9058007 46.1454434, -122.9068246 46.1456206)",,,
914583518,North 7th Avenue,residential,False,False,82.696,"LINESTRING (-122.9058007 46.1454434, -122.9055692 46.1461696)",,,
914583518,North 7th Avenue,residential,False,True,56.983,"LINESTRING (-122.9058007 46.1454434, -122.9060021 46.1449503)",,,
755681662,South 9th Avenue,residential,False,False,85.918,"LINESTRING (-122.9059847 46.1394385, -122.9062529 46.1386885)",,,
5881299,Cedar Street,residential,False,True,77.504,"LINESTRING (-122.9062529 46.1386885, -122.9072212 46.1388773)",,,
755681662,South 9th Avenue,residential,False,True,85.918,"LINESTRING (-122.9062529 46.1386885, -122.9059847 46.1394385)",,,
5881299,Cedar Street,residential,False,False,180.46,"LINESTRING (-122.9062529 46.1386885, -122.9042948 46.1386925, -122.9040509 46.138698, -122.9039146 46.1387202)",,,
5878489,South 9th Avenue,residential,False,False,91.984,"LINESTRING (-122.9039237 46.1427973, -122.9042146 46.141995)",,,
5878489,South 9th Avenue,residential,False,True,61.344,"LINESTRING (-122.9039237 46.1427973, -122.9036665 46.1433194)",,,
5879002,Oak Street,residential,False,False,72.535,"LINESTRING (-122.9039237 46.1427973, -122.9030081 46.1426454)",,,
5879002,Oak Street,residential,False,True,76.374,"LINESTRING (-122.9039237 46.1427973, -122.9048841 46.1429675)",,,
5878489,South 9th Avenue,residential,False,False,83.202,"LINESTRING (-122.9042146 46.141995, -122.9044725 46.1412684)",,,
5878489,South 9th Avenue,residential,False,True,91.984,"LINESTRING (-122.9042146 46.141995, -122.9039237 46.1427973)",,,
814864147,Vine Street,residential,False,False,72.536,"LINESTRING (-122.9042146 46.141995, -122.9032998 46.1418408)",,,
814864147,Vine Street,residential,False,True,75.757,"LINESTRING (-122.9042146 46.141995, -122.9051654 46.1421687)",,,
