osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge
95610910,Avenue L,residential,False,False,139.929,,,"LINESTRING (-96.4801381 42.996763, -96.4801438 42.9980214)",
95610910,Avenue L,residential,False,True,129.039,,,"LINESTRING (-96.4801381 42.996763, -96.4801558 42.9956026)",
463027912,10th Street,primary,False,False,62.939,IA 10,25 mph,"LINESTRING (-96.4801381 42.996763, -96.480912 42.996762)",
16021059,Avenue K,residential,False,False,154.906,,,"LINESTRING (-96.480912 42.996762, -96.4809118 42.9981551)",
16021059,Avenue K,residential,False,True,128.947,,,"LINESTRING (-96.480912 42.996762, -96.4809448 42.9956026)",
463027912,10th Street,primary,False,True,62.939,IA 10,25 mph,"LINESTRING (-96.480912 42.996762, -96.4801381 42.996763)",
463027912,10th Street,primary,False,False,115.59100000000001,IA 10,25 mph,"LINESTRING (-96.480912 42.996762, -96.4816282 42.996763, -96.4823333 42.9967639)",
16021028,Avenue I,residential,False,False,154.55,,,"LINESTRING (-96.4823333 42.9967639, -96.4823288 42.9981538)",
16021028,Avenue I,residential,False,True,129.491,,,"LINESTRING (-96.4823333 42.9967639, -96.4823205 42.9955994)",
463027912,10th Street,primary,False,False,117.005,IA 10,25 mph,"LINESTRING (-96.4823333 42.9967639, -96.4830562 42.9967639, -96.483772 42.9967639)",
463027912,10th Street,primary,False,True,115.59100000000001,IA 10,25 mph,"LINESTRING (-96.4823333 42.9967639, -96.4816282 42.996763, -96.480912 42.996762)",
16020988,Avenue H,residential,False,False,153.899,,,"LINESTRING (-96.483772 42.9967639, -96.4837879 42.9981479)",
16020988,Avenue H,residential,False,True,130.683,,,"LINESTRING (-96.483772 42.9967639, -96.4837459 42.9955888)",
463027912,10th Street,primary,False,False,116.965,IA 10,25 mph,"LINESTRING (-96.483772 42.9967639, -96.48451 42.9967643, -96.4852102 42.9967647)",
463027912,10th Street,primary,False,True,117.005,IA 10,25 mph,"LINESTRING (-96.483772 42.9967639, -96.4830562 42.9967639, -96.4823333 42.9967639)",
16022250,Central Avenue,residential,False,False,153.694,,,"LINESTRING (-96.4852102 42.9967647, -96.4852138 42.9981469)",
16022250,Central Avenue,residential,False,True,130.843,,,"LINESTRING (-96.4852102 42.9967647, -96.4852107 42.995588)",
463027912,10th Street,primary,False,False,119.966,IA 10,25 mph,"LINESTRING (-96.4852102 42.9967647, -96.485953 42.9967648, -96.4866853 42.9967648)",
463027912,10th Street,primary,False,True,116.965,IA 10,25 mph,"LINESTRING (-96.4852102 42.9967647, -96.48451 42.9967643, -96.483772 42.9967639)",
16020943,Avenue F,residential,False,False,153.805,,,"LINESTRING (-96.4866853 42.9967648, -96.4866848 42.998148)",
16020943,Avenue F,residential,False,True,130.733,,,"LINESTRING (-96.4866853 42.9967648, -96.4866798 42.9955891)",
463027912,10th Street,primary,False,False,115.257,IA 10,25 mph,"LINESTRING (-96.4866853 42.9967648, -96.4873784 42.9967645, -96.4879163 42.9967643, -96.4881025 42.9967642)",
463027912,10th Street,primary,False,True,119.966,IA 10,25 mph,"LINESTRING (-96.4866853 42.9967648, -96.485953 42.9967648, -96.4852102 42.9967647)",
40518891,10th Street,secondary,False,False,162.908,,25 mph,"LINESTRING (-96.4881025 42.9967642, -96.4882529 42.9967646, -96.4889883 42.9967667, -96.489408 42.9967647, -96.4901056 42.996764)",
86711757,Avenue E,primary,False,True,130.165,IA 12,30 mph,"LINESTRING (-96.4881025 42.9967642, -96.4881018 42.9961611, -96.4881011 42.9955936)",
463027912,10th Street,primary,False,True,115.257,IA 10,25 mph,"LINESTRING (-96.4881025 42.9967642, -96.4879163 42.9967643, -96.4873784 42.9967645, -96.4866853 42.9967648)",
"[1170353993, 59525625]",Avenue E,primary,False,False,154.29500000000002,IA 10,"['35 mph', '30 mph']","LINESTRING (-96.4881025 42.9967642, -96.4881 42.9979095, -96.4880994 42.9981518)",
16020901,Avenue D,residential,False,True,130.492,,,"LINESTRING (-96.4901056 42.996764, -96.4901183 42.9955905)",
40518891,10th Street,secondary,False,True,162.908,,25 mph,"LINESTRING (-96.4901056 42.996764, -96.489408 42.9967647, -96.4889883 42.9967667, -96.4882529 42.9967646, -96.4881025 42.9967642)",
16020901,Avenue D,residential,False,False,104.537,,,"LINESTRING (-96.4901235 42.994398, -96.4901363 42.9950634, -96.4901172 42.9953377)",
16020901,Avenue D,residential,False,False,130.492,,,"LINESTRING (-96.4901183 42.9955905, -96.4901056 42.996764)",
