osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry
565442327,False,4,VA 234 BUS,Grant Avenue,primary,35 mph,yes,False,140.703,"LINESTRING (-77.474658 38.748028, -77.4748692 38.7492826)"
"[20582736, 663551849]",False,2,,Douglas Street,residential,25 mph,yes,False,299.16700000000003,"LINESTRING (-77.474658 38.748028, -77.4747451 38.7480109, -77.4747722 38.7480055, -77.4753499 38.7478919, -77.4760824 38.7477477, -77.4780029 38.7473698)"
565442327,False,4,VA 234 BUS,Grant Avenue,primary,35 mph,yes,True,53.637,"LINESTRING (-77.474658 38.748028, -77.474576 38.747602, -77.474566 38.747551)"
20582742,False,,,Scarlet Oak Drive,residential,,,False,38.062,"LINESTRING (-77.4803908 38.7479763, -77.4803379 38.7476365)"
20582742,False,,,Scarlet Oak Drive,residential,,,False,47.998,"LINESTRING (-77.4803379 38.7476365, -77.4802711 38.747208)"
20582742,False,,,Scarlet Oak Drive,residential,,,True,38.062,"LINESTRING (-77.4803379 38.7476365, -77.4803908 38.7479763)"
1183488315,False,2,,Woodlea Court,residential,5 mph,,False,46.507,"LINESTRING (-77.4803379 38.7476365, -77.479808 38.7477008)"
20582742,False,,,Scarlet Oak Drive,residential,,,True,47.998,"LINESTRING (-77.4802711 38.747208, -77.4803379 38.7476365)"
"[663263436, 20582742]",False,2,,"['Runaldue Road', 'Scarlet Oak Drive']",residential,,yes,"[False, True]",252.13100000000003,"LINESTRING (-77.4802711 38.747208, -77.480211 38.746822, -77.4802034 38.746808, -77.4801924 38.746799, -77.4801791 38.7467941, -77.4801658 38.7467922, -77.4801473 38.7467933, -77.4799676 38.7468165, -77.478605 38.7469929, -77.4785029 38.7470061, -77.4784859 38.7470117, -77.4784773 38.7470145, -77.478453 38.7470264, -77.478424 38.747043, -77.4783968 38.7470625, -77.478375 38.747084, -77.4783473 38.7471192, -77.4783084 38.7471823, -77.4782925 38.7472314, -77.4782847 38.7472826, -77.4782839 38.747315, -77.4782857 38.7473506, -77.4782931 38.7474009, -77.4783031 38.7474543)"
20585948,False,,,Chapman Oak Drive,residential,,,True,172.85999999999999,"LINESTRING (-77.4802711 38.747208, -77.4800418 38.7472356, -77.4789259 38.7473697, -77.4784164 38.7474389, -77.4783879 38.7474428, -77.4783031 38.7474543)"
431454872,False,,,Main Street,tertiary,,,True,165.301,"LINESTRING (-77.4712978 38.7496888, -77.4713814 38.7501337, -77.4714275 38.7503793, -77.4714344 38.7504161, -77.4714419 38.750456, -77.4714606 38.7505557, -77.4714702 38.7506068, -77.4714931 38.7507289, -77.4715589 38.7510792, -77.4715749 38.7511596)"
1136564809,False,2,,Prince William Street,tertiary,25 mph,yes,False,80.083,"LINESTRING (-77.4712978 38.7496888, -77.4716431 38.7496495, -77.4717963 38.7496321, -77.4722116 38.7495849)"
384119285,False,2,,Battle Street,residential,25 mph,yes,True,64.594,"LINESTRING (-77.4722116 38.7495849, -77.4723193 38.7501597)"
1136564809,False,2,,Prince William Street,tertiary,25 mph,yes,False,72.31,"LINESTRING (-77.4722116 38.7495849, -77.4729552 38.7495003, -77.4730369 38.7494921)"
1136564809,False,2,,Prince William Street,tertiary,25 mph,yes,True,80.083,"LINESTRING (-77.4722116 38.7495849, -77.4717963 38.7496321, -77.4716431 38.7496495, -77.4712978 38.7496888)"
453037318,False,2,,Liberty Street,residential,25 mph,yes,False,35.483999999999995,"LINESTRING (-77.4730369 38.7494921, -77.47302 38.7494038, -77.4729763 38.7491765)"
453568166,False,2,,West Street,residential,25 mph,yes,True,165.63,"LINESTRING (-77.4730369 38.7494921, -77.4730788 38.7495534, -77.4730937 38.7495828, -77.4731142 38.7496473, -77.4731795 38.7499926, -77.4731873 38.7500341, -77.4732132 38.7501709, -77.4732217 38.7502162, -77.4732468 38.7503494, -77.4732953 38.7506057, -77.4733453 38.7508697, -77.4733622 38.7509551)"
1136564809,False,2,,Prince William Street,tertiary,25 mph,yes,False,160.596,"LINESTRING (-77.4730369 38.7494921, -77.4736972 38.7494159, -77.4742312 38.7493552, -77.4747442 38.7492968, -77.4748692 38.7492826)"
1136564809,False,2,,Prince William Street,tertiary,25 mph,yes,True,72.31,"LINESTRING (-77.4730369 38.7494921, -77.4729552 38.7495003, -77.4722116 38.7495849)"
565442327,False,4,VA 234 BUS,Grant Avenue,primary,35 mph,yes,True,140.703,"LINESTRING (-77.4748692 38.7492826, -77.474658 38.748028)"
"[229836864, 229836867, 217387846]",False,4,VA 234 BUS,Grant Avenue,primary,,,False,164.98800000000003,"LINESTRING (-77.4748692 38.7492826, -77.4748832 38.7493673, -77.474975 38.7499232, -77.4749971 38.7500406, -77.4751016 38.7506718, -77.4751152 38.7507539)"
217387895,False,2,,Prince William Street,tertiary,25 mph,yes,False,329.89,"LINESTRING (-77.4748692 38.7492826, -77.4749827 38.7492683, -77.4752163 38.749239, -77.4757199 38.7491757, -77.4759077 38.7491521, -77.4759824 38.7491427, -77.4768901 38.7490286, -77.4772577 38.7489824, -77.4778699 38.7489054, -77.4783266 38.748848, -77.4786247 38.74881)"
1136564809,False,2,,Prince William Street,tertiary,25 mph,yes,True,160.596,"LINESTRING (-77.4748692 38.7492826, -77.4747442 38.7492968, -77.4742312 38.7493552, -77.4736972 38.7494159, -77.4730369 38.7494921)"
20586519,False,2,,Runaldue Road,residential,,yes,False,63.724999999999994,"LINESTRING (-77.4786247 38.74881, -77.4786103 38.7487389, -77.4786041 38.748708, -77.4785499 38.74844, -77.4785103 38.7482439)"
217387895,False,2,,Prince William Street,tertiary,25 mph,yes,True,329.8900000000001,"LINESTRING (-77.4786247 38.74881, -77.4783266 38.748848, -77.4778699 38.7489054, -77.4772577 38.7489824, -77.4768901 38.7490286, -77.4759824 38.7491427, -77.4759077 38.7491521, -77.4757199 38.7491757, -77.4752163 38.749239, -77.4749827 38.7492683, -77.4748692 38.7492826)"
20585952,False,2,,English Oak Court,residential,5 mph,,False,34.632,"LINESTRING (-77.479808 38.7477008, -77.479747 38.747393)"
20585952,False,2,,English Oak Court,residential,5 mph,,True,41.415,"LINESTRING (-77.479808 38.7477008, -77.47988 38.748069)"
1183488315,False,2,,Woodlea Court,residential,5 mph,,True,46.507,"LINESTRING (-77.479808 38.7477008, -77.4803379 38.7476365)"
1183488314,False,2,,Woodlea Court,residential,5 mph,,False,17.915,"LINESTRING (-77.479808 38.7477008, -77.4796692 38.7477177, -77.4796039 38.7477257)"
20582769,False,2,,Woodlea Court,residential,5 mph,,False,35.078,"LINESTRING (-77.4796039 38.7477257, -77.4795495 38.7477321, -77.4793113 38.7477601, -77.4792043 38.7477745)"
20585919,False,2,,Tarra Lane,residential,5 mph,,False,42.571,"LINESTRING (-77.4796039 38.7477257, -77.4796686 38.7480465, -77.4796802 38.7481039)"
1183488314,False,2,,Woodlea Court,residential,5 mph,,True,17.915,"LINESTRING (-77.4796039 38.7477257, -77.4796692 38.7477177, -77.479808 38.7477008)"
20582888,False,2,,Tarra Lane,residential,5 mph,,False,66.994,"LINESTRING (-77.479728 38.7483412, -77.4800936 38.7482985, -77.4801221 38.7482952, -77.480492 38.748252)"
20582888,False,2,,Tarra Lane,residential,5 mph,,True,38.846999999999994,"LINESTRING (-77.479728 38.7483412, -77.4796714 38.7483479, -77.479285 38.748393)"
