osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed,lanes
391679350,شارع سلام ابورمان,secondary,False,True,147.665,"LINESTRING (35.0906765 31.5247349, 35.0902286 31.5253665, 35.0901909 31.5254197, 35.090027 31.5256508, 35.0898706 31.5258714)",,,
391679356,,secondary_link,True,False,24.687,"LINESTRING (35.0906765 31.5247349, 35.0906567 31.5246588, 35.0906446 31.5245759, 35.0906426 31.5245154)",roundabout,,
37155619,,secondary,False,False,109.756,"LINESTRING (35.0953389 31.5248387, 35.0964507 31.5245628)",,,
37163358,,residential,False,False,50.502,"LINESTRING (35.0953389 31.5248387, 35.0951613 31.5244105)",,,
37155619,,secondary,False,True,134.411,"LINESTRING (35.0953389 31.5248387, 35.0951699 31.524895, 35.0943825 31.5250481, 35.0939686 31.5251443)",,,
37156553,,residential,False,True,58.218,"LINESTRING (35.093499 31.5258905, 35.0940535 31.5256653)",,,
997143714,,residential,False,True,91.321,"LINESTRING (35.091478 31.5281632, 35.0911299 31.528929)",,,
37160613,شارع بئر السبع,tertiary,False,False,108.06600000000002,"LINESTRING (35.091478 31.5281632, 35.0915962 31.5282029, 35.0916675 31.5282227, 35.0917396 31.5282405, 35.0918123 31.5282563, 35.0918856 31.5282701, 35.0919635 31.5282824, 35.0920418 31.5282923, 35.0921206 31.5282999, 35.0921995 31.5283052, 35.0922787 31.528308, 35.0923579 31.5283085, 35.0924371 31.5283065, 35.0925161 31.5283022, 35.092595 31.5282955)",,,
37160613,شارع بئر السبع,tertiary,False,True,175.933,"LINESTRING (35.091478 31.5281632, 35.091387 31.5281319, 35.0911609 31.5280506, 35.0906894 31.527828, 35.0905667 31.5277704, 35.0904421 31.527716, 35.0903155 31.5276649, 35.0901718 31.5276067, 35.0900302 31.5275448, 35.0898231 31.5274496)",,,
37162994,,residential,False,True,87.595,"LINESTRING (35.0941815 31.5303633, 35.0939608 31.5300815, 35.0936995 31.5296917)",,,
37161624,,residential,False,True,94.14099999999999,"LINESTRING (35.0978854 31.5257925, 35.0976476 31.5262433, 35.0975444 31.5265845)",,,
37155927,,residential,False,True,115.225,"LINESTRING (35.0912037 31.5316455, 35.0913828 31.5317737, 35.0916097 31.5319531, 35.0918246 31.5322092, 35.0920184 31.5324077)",,,
391682608,شارع جبل الرحمة,secondary,False,False,57.664,"LINESTRING (35.0924631 31.524808, 35.0925464 31.5247934, 35.0926275 31.5247717, 35.0926721 31.5247564, 35.0929856 31.5245583)",,,
1167825987,,residential,False,True,115.59100000000001,"LINESTRING (35.0924631 31.524808, 35.0926457 31.5251169, 35.092796 31.5252449, 35.0933141 31.525505)",,,
"[37162169, 1167825828]",,residential,False,"[False, True]",129.41899999999998,"LINESTRING (35.0985468 31.5266324, 35.0986892 31.5266448, 35.0988182 31.5266769, 35.0988609 31.5267711, 35.0988608 31.5268416, 35.0988006 31.526912, 35.0989366 31.5273257, 35.0990554 31.5275423)",,,
118011843,شارع بئر السبع,tertiary,False,True,96.49199999999999,"LINESTRING (35.0985468 31.5266324, 35.0980634 31.5266812, 35.0975444 31.5265845)",,,
37161321,,residential,False,True,7.732,"LINESTRING (35.0892253 31.5322824, 35.0893067 31.5322778)",,50,
391679350,شارع سلام ابورمان,secondary,False,False,147.665,"LINESTRING (35.0898706 31.5258714, 35.090027 31.5256508, 35.0901909 31.5254197, 35.0902286 31.5253665, 35.0906765 31.5247349)",,,
997141188,,residential,False,False,149.885,"LINESTRING (35.0898706 31.5258714, 35.0903807 31.5258666, 35.0904586 31.5258998, 35.0904946 31.5259586, 35.0904646 31.5260556, 35.0902369 31.5266992)",,,
391682608,شارع جبل الرحمة,secondary,False,True,16.092,"LINESTRING (35.0930966 31.5244488, 35.0929856 31.5245583)",,,
37160839,شارع الاميرة عالية,residential,False,False,168.05100000000002,"LINESTRING (35.0991074 31.5292971, 35.0994287 31.5295475, 35.099658 31.5297715, 35.0997054 31.5298665, 35.0994044 31.5300154, 35.0992856 31.5300899, 35.0992301 31.5301577, 35.0994357 31.5303138)",,,
118228099,شارع الملك فيصل,tertiary,False,False,82.396,"LINESTRING (35.0991074 31.5292971, 35.0986909 31.5296311, 35.0984745 31.5298051)",,50,1
37157520,,residential,False,False,89.557,"LINESTRING (35.0982286 31.5269603, 35.0985801 31.5277079)",,,
