osmid,name,highway,oneway,reversed,length,geometry,lanes,width,ref,maxspeed,junction
9021015,Maple Street,residential,False,True,98.458,"LINESTRING (-70.477585 41.651922, -70.477493 41.65192, -70.477329 41.651926, -70.477156 41.651927, -70.476974 41.651905, -70.476796 41.651872, -70.476688 41.65182, -70.476579 41.651755, -70.476521 41.651713, -70.476491 41.651694)",,,,,
9021830,Juniper Drive,residential,False,True,261.42699999999996,"LINESTRING (-70.477585 41.651922, -70.477541 41.651662, -70.4775 41.651367, -70.477421 41.651148, -70.477342 41.650962, -70.477154 41.65072, -70.476922 41.650431, -70.476663 41.6501, -70.476564 41.649962, -70.47653 41.649845, -70.4765219 41.6497513)",,,,,
9020746,Lakewood Drive,residential,False,True,20.688,"LINESTRING (-70.475234 41.652866, -70.475483 41.652867)",2,12.2,,,
9020291,South Sandwich Road,tertiary,False,True,403.04499999999996,"LINESTRING (-70.475234 41.652866, -70.475238 41.652833, -70.475245 41.652739, -70.475247 41.652649, -70.475231 41.652516, -70.475192 41.652336, -70.47509 41.652014, -70.475056 41.65192, -70.475012 41.651688, -70.47498 41.651473, -70.474975 41.65137, -70.474984 41.651241, -70.475023 41.651023, -70.475135 41.650685, -70.475204 41.650471, -70.475268 41.650226, -70.475343 41.64995, -70.475393 41.649848, -70.475478 41.649733, -70.475568 41.649658, -70.4757 41.649574, -70.4758085 41.649524, -70.475917 41.649474)",2,9.1,,,
9021828,Juniper Drive,residential,False,False,24.531,"LINESTRING (-70.4765219 41.6497513, -70.4765619 41.6496662, -70.4766315 41.6495466)",,,,,
9021828,Juniper Drive,residential,False,True,25.333,"LINESTRING (-70.4765219 41.6497513, -70.4764909 41.6496636, -70.476435 41.649533)",,,,,
9021830,Juniper Drive,residential,False,False,261.427,"LINESTRING (-70.4765219 41.6497513, -70.47653 41.649845, -70.476564 41.649962, -70.476663 41.6501, -70.476922 41.650431, -70.477154 41.65072, -70.477342 41.650962, -70.477421 41.651148, -70.4775 41.651367, -70.477541 41.651662, -70.477585 41.651922)",,,,,
9019571,Lake Avenue,residential,False,False,248.877,"LINESTRING (-70.4844599 41.6491332, -70.4844401 41.6491864, -70.48437 41.649375, -70.4843599 41.6494443, -70.4843793 41.6495204, -70.4844306 41.6495946, -70.4844562 41.6496276, -70.484575 41.649781, -70.484649 41.649888, -70.484692 41.649954, -70.4847047 41.649987, -70.484744 41.650118, -70.484774 41.650274, -70.484791 41.650367, -70.484797 41.650476, -70.48478 41.650588, -70.484749 41.650711, -70.484681 41.650865, -70.4845205 41.6510211, -70.4844057 41.6511193, -70.4843615 41.6511585, -70.4843273 41.6511888)",2,12.2,,,
9020709,Main Street,secondary,False,False,179.291,"LINESTRING (-70.4844599 41.6491332, -70.4844888 41.6491404, -70.48532 41.649348, -70.485501 41.649388, -70.4857469 41.6494397, -70.486205 41.649536, -70.4865069 41.6496372)",2,9.1,MA 130,40 mph,
9020709,Main Street,secondary,False,True,271.227,"LINESTRING (-70.4844599 41.6491332, -70.4843301 41.6491053, -70.4837753 41.6489863, -70.4835035 41.6489296, -70.4832526 41.648888, -70.4829601 41.6488748, -70.482577 41.648875, -70.4821603 41.6488846, -70.482058 41.648887, -70.4818876 41.6488997, -70.4814228 41.648926, -70.481245 41.6489474)",2,9.1,MA 130,40 mph,
9020150,State Landing Road,residential,False,True,391.7309999999999,"LINESTRING (-70.481341 41.652157, -70.480611 41.6516, -70.480522 41.651527, -70.480426 41.65146, -70.480333 41.651411, -70.480281 41.65137, -70.480201 41.65129, -70.480116 41.651188, -70.479974 41.65103, -70.479904 41.650936, -70.479813 41.65082, -70.47977 41.650764, -70.479717 41.650726, -70.479607 41.650662, -70.479516 41.65059, -70.47945 41.650508, -70.479379 41.650433, -70.479284 41.650345, -70.479117 41.650212, -70.478842 41.650045, -70.478666 41.649971, -70.478585 41.649925, -70.478545 41.649885, -70.478456 41.649784, -70.478408 41.649693, -70.478351 41.649584, -70.47834 41.649515)",2,15.2,,,
9019936,Great Neck Road North,secondary,True,False,61.635999999999996,"LINESTRING (-70.4812052 41.6485864, -70.4810787 41.6487659, -70.4810017 41.6488436, -70.4809528 41.6488843, -70.48076 41.6490231)",,12.2,,,
91882388,Great Neck Road North,secondary,False,False,41.039,"LINESTRING (-70.4812052 41.6485864, -70.4811803 41.648674, -70.4811778 41.6487326, -70.4811849 41.6487628, -70.481197 41.6487939, -70.4812109 41.6488324, -70.4812313 41.6488866, -70.481245 41.6489474)",2,12.2,,,
91882388,Great Neck Road North,secondary,False,True,94.713,"LINESTRING (-70.4812052 41.6485864, -70.4812716 41.6484024, -70.481423 41.6480121, -70.4815026 41.6478099, -70.4815177 41.6477673)",2,12.2,,,
9020491,Meetinghouse Road,tertiary,False,True,173.566,"LINESTRING (-70.4818919 41.6467272, -70.4818217 41.6467133, -70.4817904 41.6467055, -70.4817675 41.646695, -70.4817413 41.6466781, -70.4817181 41.6466566, -70.4816783 41.6466172, -70.481246 41.646143, -70.4812065 41.646101, -70.4806359 41.6455036)",2,12.2,,,
91882388,Great Neck Road North,secondary,False,False,119.77799999999999,"LINESTRING (-70.4818919 41.6467272, -70.4818401 41.6468933, -70.4817847 41.6470525, -70.4816986 41.6472911, -70.4816406 41.6474456, -70.4815781 41.6476093, -70.4815177 41.6477673)",2,12.2,,,
9020709,Main Street,secondary,False,False,41.199999999999996,"LINESTRING (-70.48076 41.6490231, -70.4809557 41.6489881, -70.4810743 41.6489759, -70.481245 41.6489474)",2,9.1,MA 130,40 mph,
9020709,Main Street,secondary,False,True,208.443,"LINESTRING (-70.48076 41.6490231, -70.4800991 41.6491707, -70.4799992 41.6491914, -70.479629 41.649267, -70.479264 41.649342, -70.478881 41.649421, -70.478536 41.649486, -70.47834 41.649515)",2,9.1,MA 130,40 mph,
9020352,Collins Lane,residential,False,True,277.319,"LINESTRING (-70.4815177 41.6477673, -70.4815711 41.6477787, -70.4816074 41.6477864, -70.481661 41.6477935, -70.4817021 41.6477962, -70.4817334 41.6477952, -70.4817693 41.647786, -70.4820963 41.6476478, -70.4822191 41.6475992, -70.4822585 41.6475863, -70.4822976 41.6475738, -70.4823697 41.647553, -70.482501 41.6475211, -70.4826126 41.6474935, -70.4828213 41.647455, -70.4829378 41.6474301, -70.4830722 41.6473927, -70.483322 41.647297, -70.4842424 41.6470505, -70.4843042 41.6470276, -70.4843404 41.6469996, -70.4843538 41.6469666, -70.4843495 41.6469059, -70.4843261 41.6467879)",1,9.1,,,
