osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,access
15246842,South Spring Avenue,residential,False,False,113.617,,,"LINESTRING (-97.766582 29.265918, -97.766885 29.266905)",,
15255040,West 2nd Avenue,residential,False,False,115.126,,,"LINESTRING (-97.766582 29.265918, -97.765435 29.266184)",,
15255040,West 2nd Avenue,residential,False,True,108.2,,,"LINESTRING (-97.766582 29.265918, -97.76766 29.265668)",,
15246842,South Spring Avenue,residential,False,True,113.617,,,"LINESTRING (-97.766885 29.266905, -97.766582 29.265918)",,
15254738,West Central Avenue,trunk,False,False,113.403,2,US 87;TX 97,"LINESTRING (-97.766885 29.266905, -97.765757 29.267173)",,
15254045,East 7th Street,residential,False,False,7.872,,,"LINESTRING (-97.765279 29.2734218, -97.7652075 29.2733883)",,
15252293,North Rancho Road,residential,False,True,114.62599999999999,,,"LINESTRING (-97.765279 29.2734218, -97.7655557 29.272983, -97.765708 29.2727306, -97.7657529 29.2726694, -97.7657979 29.2726209, -97.7658464 29.2725844, -97.7658971 29.2725536)",,
15254045,East 7th Street,residential,False,False,114.854,,,"LINESTRING (-97.7652075 29.2733883, -97.764068 29.2736692)",,
15254045,East 7th Street,residential,False,True,7.872,,,"LINESTRING (-97.7652075 29.2733883, -97.765279 29.2734218)",,
15255350,North Washington Avenue,residential,False,True,107.06,,,"LINESTRING (-97.7652075 29.2733883, -97.7651834 29.2733099, -97.7649218 29.2724583)",,
15252294,North Rancho Road,tertiary,False,False,119.17,,,"LINESTRING (-97.7674678 29.2698456, -97.7668777 29.2707856)",,
15255565,West 4th Street,residential,False,False,82.604,,,"LINESTRING (-97.7674678 29.2698456, -97.7666389 29.270016)",,
15252294,North Rancho Road,tertiary,False,False,35.865,,,"LINESTRING (-97.7668777 29.2707856, -97.7666974 29.2710672)",,
15252294,North Rancho Road,tertiary,False,True,119.17,,,"LINESTRING (-97.7668777 29.2707856, -97.7674678 29.2698456)",,
15254837,North Congress Avenue,residential,False,True,88.655,,,"LINESTRING (-97.7668777 29.2707856, -97.7666389 29.270016)",,
15252294,North Rancho Road,tertiary,False,True,35.865,,,"LINESTRING (-97.7666974 29.2710672, -97.7668777 29.2707856)",,
15252294,North Rancho Road,tertiary,False,False,151.189,,,"LINESTRING (-97.7666974 29.2710672, -97.7662352 29.2718412, -97.7661792 29.271939, -97.7661367 29.2720009, -97.7660823 29.2720614, -97.7660194 29.2721179, -97.7659024 29.2722276)",,
15252480,West 5th Street,residential,False,False,96.68100000000001,,,"LINESTRING (-97.7666974 29.2710672, -97.7666595 29.2710571, -97.7666139 29.2710565, -97.766562 29.2710628, -97.7665083 29.2710749, -97.7662887 29.2711294, -97.7657309 29.2712523)",,
1002849929,North Nixon Avenue,primary,False,False,36.253,,TX 80;TX 97,"LINESTRING (-97.7658971 29.2725536, -97.7659024 29.2722276)",,
15252293,North Rancho Road,residential,False,False,114.626,,,"LINESTRING (-97.7658971 29.2725536, -97.7658464 29.2725844, -97.7657979 29.2726209, -97.7657529 29.2726694, -97.765708 29.2727306, -97.7655557 29.272983, -97.765279 29.2734218)",,
15252323,South Congress Avenue,residential,False,False,115.776,,,"LINESTRING (-97.765164 29.26517, -97.765435 29.266184)",,
15254985,West 3rd Avenue,residential,False,False,113.096,,,"LINESTRING (-97.765164 29.26517, -97.7640552 29.2654844)",,
15252323,South Congress Avenue,residential,False,False,114.322,,,"LINESTRING (-97.765435 29.266184, -97.765757 29.267173)",,
15252323,South Congress Avenue,residential,False,True,115.776,,,"LINESTRING (-97.765435 29.266184, -97.765164 29.26517)",,
15255040,West 2nd Avenue,residential,False,True,115.126,,,"LINESTRING (-97.765435 29.266184, -97.766582 29.265918)",,
15255040,West 2nd Avenue,residential,False,False,109.07400000000001,,,"LINESTRING (-97.765435 29.266184, -97.764848 29.266322, -97.7644954 29.2664049, -97.7643493 29.2664393)",,
15252323,South Congress Avenue,residential,False,True,114.322,,,"LINESTRING (-97.765757 29.267173, -97.765435 29.266184)",,
15254738,West Central Avenue,trunk,False,True,113.403,2,US 87;TX 97,"LINESTRING (-97.765757 29.267173, -97.766885 29.266905)",,
15254837,North Congress Avenue,residential,False,False,104.771,,,"LINESTRING (-97.765757 29.267173, -97.7660392 29.2680825)",,
15254738,West Central Avenue,trunk,False,False,113.52699999999999,2,US 87;TX 97,"LINESTRING (-97.765757 29.267173, -97.7651816 29.2673091, -97.765144 29.267318, -97.7649461 29.2673604, -97.7646242 29.2674293)",,
15252369,North Parker Avenue,tertiary,False,False,44.405,,,"LINESTRING (-97.758014 29.269109, -97.7581305 29.2694952)",,
15253230,South Parker Avenue,residential,False,True,163.857,,,"LINESTRING (-97.758014 29.269109, -97.7576289 29.2676742)",,
15253679,East Central Avenue,trunk,False,True,218.643,2,US 87,"LINESTRING (-97.758014 29.269109, -97.76019 29.268596)",,
15252369,North Parker Avenue,tertiary,False,False,45.772,,,"LINESTRING (-97.7581305 29.2694952, -97.7582505 29.2698933)",,
15252369,North Parker Avenue,tertiary,False,True,44.405,,,"LINESTRING (-97.7581305 29.2694952, -97.758014 29.269109)",,
15252369,North Parker Avenue,tertiary,False,False,109.206,,,"LINESTRING (-97.7582505 29.2698933, -97.7585369 29.2708431)",,
15252369,North Parker Avenue,tertiary,False,True,45.772,,,"LINESTRING (-97.7582505 29.2698933, -97.7581305 29.2694952)",,
15254852,East 2nd Street,residential,False,True,114.265,,,"LINESTRING (-97.7582505 29.2698933, -97.7593903 29.2696337)",,
15252369,North Parker Avenue,tertiary,False,False,112.159,,,"LINESTRING (-97.7585369 29.2708431, -97.758831 29.2718186)",,
15252369,North Parker Avenue,tertiary,False,True,109.206,,,"LINESTRING (-97.7585369 29.2708431, -97.7582505 29.2698933)",,
15255377,East 3rd Street,residential,False,False,94.163,,,"LINESTRING (-97.7585369 29.2708431, -97.7576014 29.2710693)",,
15255377,East 3rd Street,residential,False,True,113.027,,,"LINESTRING (-97.7585369 29.2708431, -97.7596672 29.270596)",,
15252369,North Parker Avenue,tertiary,False,False,109.366,,,"LINESTRING (-97.758831 29.2718186, -97.7591178 29.2727698)",,
15252369,North Parker Avenue,tertiary,False,True,112.159,,,"LINESTRING (-97.758831 29.2718186, -97.7585369 29.2708431)",,
15253063,East 4th Street,residential,False,False,95.294,,,"LINESTRING (-97.758831 29.2718186, -97.7578816 29.272039)",,
15253063,East 4th Street,residential,False,True,110.619,,,"LINESTRING (-97.758831 29.2718186, -97.7599331 29.2715628)",,
15252369,North Parker Avenue,tertiary,False,False,110.288,,,"LINESTRING (-97.7591178 29.2727698, -97.7594071 29.273729)",,
15252369,North Parker Avenue,tertiary,False,True,109.366,,,"LINESTRING (-97.7591178 29.2727698, -97.758831 29.2718186)",,
15253726,East 5th Street,residential,False,False,96.601,,,"LINESTRING (-97.7591178 29.2727698, -97.7581546 29.2729907)",,
15253726,East 5th Street,residential,False,True,220.382,,,"LINESTRING (-97.7591178 29.2727698, -97.7602285 29.2725149, -97.7613151 29.2722655)",,
15252369,North Parker Avenue,tertiary,False,True,110.288,,,"LINESTRING (-97.7594071 29.273729, -97.7591178 29.2727698)",,
1159528901,East 6th Street,residential,False,False,97.82,,,"LINESTRING (-97.7594071 29.273729, -97.7584286 29.273942)",,
15253871,East 6th Street,tertiary,False,True,220.11599999999999,,,"LINESTRING (-97.7594071 29.273729, -97.7605104 29.273463, -97.7615979 29.2732128)",,
15252391,North Roosevelt Avenue,residential,False,False,91.526,,,"LINESTRING (-97.76019 29.268596, -97.7604506 29.2693871)",,
15253679,East Central Avenue,trunk,False,False,218.643,2,US 87,"LINESTRING (-97.76019 29.268596, -97.758014 29.269109)",,
15253679,East Central Avenue,trunk,False,True,112.998,2,US 87,"LINESTRING (-97.76019 29.268596, -97.7612604 29.268195)",,
15254146,South Roosevelt Avenue,residential,False,True,130.618,,,"LINESTRING (-97.76019 29.268596, -97.759936 29.2677652, -97.759843 29.267461)",,
15252391,North Roosevelt Avenue,residential,False,False,110.747,,,"LINESTRING (-97.7604506 29.2693871, -97.7607555 29.2703469)",,
15252391,North Roosevelt Avenue,residential,False,True,91.526,,,"LINESTRING (-97.7604506 29.2693871, -97.76019 29.268596)",,
15254852,East 2nd Street,residential,False,False,106.44,,,"LINESTRING (-97.7604506 29.2693871, -97.7593903 29.2696337)",,
15254852,East 2nd Street,residential,False,True,109.505,,,"LINESTRING (-97.7604506 29.2693871, -97.761539 29.2691256)",,
15252391,North Roosevelt Avenue,residential,False,False,110.147,,,"LINESTRING (-97.7607555 29.2703469, -97.7610359 29.2713068)",,
15252391,North Roosevelt Avenue,residential,False,True,110.747,,,"LINESTRING (-97.7607555 29.2703469, -97.7604506 29.2693871)",,
15255377,East 3rd Street,residential,False,False,109.136,,,"LINESTRING (-97.7607555 29.2703469, -97.7596672 29.270596)",,
15255377,East 3rd Street,residential,False,True,108.852,,,"LINESTRING (-97.7607555 29.2703469, -97.7618427 29.2701043)",,
15252391,North Roosevelt Avenue,residential,False,False,109.989,,,"LINESTRING (-97.7610359 29.2713068, -97.7613151 29.2722655)",,
15252391,North Roosevelt Avenue,residential,False,True,110.147,,,"LINESTRING (-97.7610359 29.2713068, -97.7607555 29.2703469)",,
15253063,East 4th Street,residential,False,False,110.691,,,"LINESTRING (-97.7610359 29.2713068, -97.7599331 29.2715628)",,
15253063,East 4th Street,residential,False,True,109.527,,,"LINESTRING (-97.7610359 29.2713068, -97.7621271 29.2710535)",,
15252391,North Roosevelt Avenue,residential,False,True,109.989,,,"LINESTRING (-97.7613151 29.2722655, -97.7610359 29.2713068)",,
15253726,East 5th Street,residential,False,True,110.214,,,"LINESTRING (-97.7613151 29.2722655, -97.762414 29.2720134)",,
15252391,North Roosevelt Avenue,residential,False,False,108.848,,,"LINESTRING (-97.7613151 29.2722655, -97.76145 29.2727174, -97.7615979 29.2732128)",,
15253726,East 5th Street,residential,False,False,220.382,,,"LINESTRING (-97.7613151 29.2722655, -97.7602285 29.2725149, -97.7591178 29.2727698)",,
15253871,East 6th Street,tertiary,False,True,109.953,,,"LINESTRING (-97.7615979 29.2732128, -97.762694 29.2729606)",,
15252391,North Roosevelt Avenue,residential,False,True,108.848,,,"LINESTRING (-97.7615979 29.2732128, -97.76145 29.2727174, -97.7613151 29.2722655)",,
15253871,East 6th Street,tertiary,False,False,220.11599999999999,,,"LINESTRING (-97.7615979 29.2732128, -97.7605104 29.273463, -97.7594071 29.273729)",,
15253726,East 5th Street,residential,False,False,110.516,,,"LINESTRING (-97.7657309 29.2712523, -97.764629 29.2715051)",,
15252480,West 5th Street,residential,False,True,96.681,,,"LINESTRING (-97.7657309 29.2712523, -97.7662887 29.2711294, -97.7665083 29.2710749, -97.766562 29.2710628, -97.7666139 29.2710565, -97.7666595 29.2710571, -97.7666974 29.2710672)",,
"[1002849929, 1002849930]",North Nixon Avenue,primary,False,False,111.26400000000001,,"['TX 80; TX 97', 'TX 80;TX 97']","LINESTRING (-97.7657309 29.2712523, -97.7654885 29.270423, -97.7654503 29.2702821)",30 mph,yes
1002849929,North Nixon Avenue,primary,False,True,109.736,,TX 80;TX 97,"LINESTRING (-97.7657309 29.2712523, -97.7657902 29.2715339, -97.7658678 29.2720178, -97.7659024 29.2722276)",,
15253063,East 4th Street,residential,False,False,112.155,,,"LINESTRING (-97.7654503 29.2702821, -97.7643329 29.2705414)",,
15255565,West 4th Street,residential,False,True,119.028,,,"LINESTRING (-97.7654503 29.2702821, -97.7666389 29.270016)",,
1002849930,North Nixon Avenue,primary,False,False,111.735,,TX 80; TX 97,"LINESTRING (-97.7654503 29.2702821, -97.765295 29.269755, -97.765163 29.269309)",30 mph,yes
"[1002849929, 1002849930]",North Nixon Avenue,primary,False,True,111.26400000000001,,"['TX 80; TX 97', 'TX 80;TX 97']","LINESTRING (-97.7654503 29.2702821, -97.7654885 29.270423, -97.7657309 29.2712523)",30 mph,yes
15253063,East 4th Street,residential,False,False,114.139,,,"LINESTRING (-97.7643329 29.2705414, -97.7631958 29.2708055)",,
15253063,East 4th Street,residential,False,True,112.155,,,"LINESTRING (-97.7643329 29.2705414, -97.7654503 29.2702821)",,
15255350,North Washington Avenue,residential,False,False,110.941,,,"LINESTRING (-97.7643329 29.2705414, -97.764629 29.2715051)",,
15255350,North Washington Avenue,residential,False,True,108.752,,,"LINESTRING (-97.7643329 29.2705414, -97.7640427 29.2695967)",,
15253063,East 4th Street,residential,False,False,107.266,,,"LINESTRING (-97.7631958 29.2708055, -97.7621271 29.2710535)",,
15253063,East 4th Street,residential,False,True,114.139,,,"LINESTRING (-97.7631958 29.2708055, -97.7643329 29.2705414)",,
15253601,North Texas Avenue,residential,False,False,110.6,,,"LINESTRING (-97.7631958 29.2708055, -97.7634886 29.2717668)",,
15253601,North Texas Avenue,residential,False,True,109.932,,,"LINESTRING (-97.7631958 29.2708055, -97.7629048 29.26985)",,
15253063,East 4th Street,residential,False,False,109.527,,,"LINESTRING (-97.7621271 29.2710535, -97.7610359 29.2713068)",,
15253063,East 4th Street,residential,False,True,107.266,,,"LINESTRING (-97.7621271 29.2710535, -97.7631958 29.2708055)",,
15253303,North Franklin Avenue,residential,False,False,110.304,,,"LINESTRING (-97.7621271 29.2710535, -97.762414 29.2720134)",,
15253303,North Franklin Avenue,residential,False,True,109.092,,,"LINESTRING (-97.7621271 29.2710535, -97.7618427 29.2701043)",,
15253063,East 4th Street,residential,False,False,110.619,,,"LINESTRING (-97.7599331 29.2715628, -97.758831 29.2718186)",,
15253063,East 4th Street,residential,False,True,110.691,,,"LINESTRING (-97.7599331 29.2715628, -97.7610359 29.2713068)",,
15255505,North Lee Avenue,residential,False,True,110.554,,,"LINESTRING (-97.7599331 29.2715628, -97.7596672 29.270596)",,
15253063,East 4th Street,residential,False,True,95.294,,,"LINESTRING (-97.7578816 29.272039, -97.758831 29.2718186)",,
15254940,North Travis Avenue,residential,False,False,109.087,,,"LINESTRING (-97.7578816 29.272039, -97.7581546 29.2729907)",,
15254940,North Travis Avenue,residential,False,True,111.198,,,"LINESTRING (-97.7578816 29.272039, -97.7576014 29.2710693)",,
15253158,South Washington Avenue,residential,False,False,105.825,,,"LINESTRING (-97.7628889 29.2657736, -97.763153 29.266697)",,
15254877,East 3rd Avenue,residential,False,False,112.474,,,"LINESTRING (-97.7628889 29.2657736, -97.7617699 29.2660386)",,
15254877,East 3rd Avenue,residential,False,True,117.615,,,"LINESTRING (-97.7628889 29.2657736, -97.7640552 29.2654844)",,
15253158,South Washington Avenue,residential,False,False,115.794,,,"LINESTRING (-97.763153 29.266697, -97.763461 29.2677031)",,
15253158,South Washington Avenue,residential,False,True,105.825,,,"LINESTRING (-97.763153 29.266697, -97.7628889 29.2657736)",,
15255287,East 2nd Avenue,residential,False,False,114.073,,,"LINESTRING (-97.763153 29.266697, -97.762016 29.266959)",,
15255287,East 2nd Avenue,residential,False,True,119.529,,,"LINESTRING (-97.763153 29.266697, -97.7643493 29.2664393)",,
15253158,South Washington Avenue,residential,False,True,115.794,,,"LINESTRING (-97.763461 29.2677031, -97.763153 29.266697)",,
15253679,East Central Avenue,trunk,False,False,113.486,2,US 87,"LINESTRING (-97.763461 29.2677031, -97.762323 29.26794)",,
15253679,East Central Avenue,trunk,False,True,116.866,2,US 87,"LINESTRING (-97.763461 29.2677031, -97.7646242 29.2674293)",,
15255350,North Washington Avenue,residential,False,False,109.685,,,"LINESTRING (-97.763461 29.2677031, -97.7637537 29.2686559)",,
15253871,East 6th Street,tertiary,False,False,98.513,,,"LINESTRING (-97.7659024 29.2722276, -97.7649218 29.2724583)",,
1002849929,North Nixon Avenue,primary,False,True,36.253,,TX 80;TX 97,"LINESTRING (-97.7659024 29.2722276, -97.7658971 29.2725536)",,
15252294,North Rancho Road,tertiary,False,True,151.189,,,"LINESTRING (-97.7659024 29.2722276, -97.7660194 29.2721179, -97.7660823 29.2720614, -97.7661367 29.2720009, -97.7661792 29.271939, -97.7662352 29.2718412, -97.7666974 29.2710672)",,
1002849929,North Nixon Avenue,primary,False,False,109.736,,TX 80;TX 97,"LINESTRING (-97.7659024 29.2722276, -97.7658678 29.2720178, -97.7657902 29.2715339, -97.7657309 29.2712523)",,
15254063,West 3rd Street,secondary,False,True,117.658,,FM 1681,"LINESTRING (-97.765163 29.269309, -97.7663358 29.2690389)",,
15255377,East 3rd Street,residential,False,False,113.279,,,"LINESTRING (-97.765163 29.269309, -97.7640427 29.2695967)",,
1002849930,North Nixon Avenue,primary,False,False,110.293,,TX 80; TX 97,"LINESTRING (-97.765163 29.269309, -97.764877 29.268349)",30 mph,yes
1002849930,North Nixon Avenue,primary,False,True,111.735,,TX 80; TX 97,"LINESTRING (-97.765163 29.269309, -97.765295 29.269755, -97.7654503 29.2702821)",30 mph,yes
15253653,West 2nd Street,residential,False,True,116.563,,,"LINESTRING (-97.764877 29.268349, -97.7660392 29.2680825)",,
15254852,East 2nd Street,residential,False,False,114.179,,,"LINESTRING (-97.764877 29.268349, -97.7637537 29.2686559)",,
1002849930,North Nixon Avenue,primary,False,False,105.165,,TX 80; TX 97,"LINESTRING (-97.764877 29.268349, -97.7646242 29.2674293)",30 mph,yes
1002849930,North Nixon Avenue,primary,False,True,110.293,,TX 80; TX 97,"LINESTRING (-97.764877 29.268349, -97.765163 29.269309)",30 mph,yes
15253679,East Central Avenue,trunk,False,False,116.866,2,US 87,"LINESTRING (-97.7646242 29.2674293, -97.763461 29.2677031)",,
1002849930,North Nixon Avenue,primary,False,True,105.165,,TX 80; TX 97,"LINESTRING (-97.7646242 29.2674293, -97.764877 29.268349)",30 mph,yes
15254738,West Central Avenue,trunk,False,True,113.527,2,US 87;TX 97,"LINESTRING (-97.7646242 29.2674293, -97.7649461 29.2673604, -97.765144 29.267318, -97.7651816 29.2673091, -97.765757 29.267173)",,
1002849931,South Nixon Avenue,primary,False,True,113.26599999999999,,TX 80,"LINESTRING (-97.7646242 29.2674293, -97.7645106 29.2670204, -97.7643958 29.2666069, -97.7643493 29.2664393)",30 mph,yes
15253230,South Parker Avenue,residential,False,False,163.857,,,"LINESTRING (-97.7576289 29.2676742, -97.758014 29.269109)",,
15254853,East 2nd Street,residential,False,True,213.58,,,"LINESTRING (-97.7576289 29.2676742, -97.759756 29.267178)",,
15254877,East 3rd Avenue,residential,False,False,117.615,,,"LINESTRING (-97.7640552 29.2654844, -97.7628889 29.2657736)",,
15254985,West 3rd Avenue,residential,False,True,113.096,,,"LINESTRING (-97.7640552 29.2654844, -97.765164 29.26517)",,
"[1002849931, 15253270]",South Nixon Avenue,primary,False,False,109.946,,TX 80,"LINESTRING (-97.7640552 29.2654844, -97.7641039 29.2656425, -97.7643493 29.2664393)","['45 mph', '30 mph']",yes
15255287,East 2nd Avenue,residential,False,False,119.529,,,"LINESTRING (-97.7643493 29.2664393, -97.763153 29.266697)",,
15255040,West 2nd Avenue,residential,False,True,109.07400000000001,,,"LINESTRING (-97.7643493 29.2664393, -97.7644954 29.2664049, -97.764848 29.266322, -97.765435 29.266184)",,
