osmid,oneway,highway,reversed,length,geometry,name,lanes,ref,junction
18625396,True,primary_link,False,75.116,"LINESTRING (-89.8623242 37.731341, -89.8622121 37.7314725, -89.8621122 37.7315509, -89.8620018 37.7316036, -89.8618551 37.7316182, -89.8616223 37.7315872)",,,,
18627648,False,tertiary,True,338.988,"LINESTRING (-89.8623242 37.731341, -89.8623532 37.730262, -89.862406 37.7282931)",North Main Street,,,
624155899,True,tertiary,False,54.307,"LINESTRING (-89.8623242 37.731341, -89.8622578 37.7316641, -89.8622391 37.7317369, -89.8622204 37.7318224)",North Main Street,,,
18626547,False,primary,False,23.459,"LINESTRING (-89.8616223 37.7315872, -89.8618314 37.7317182)",South Kingshighway Street,2,US 61,
18626547,False,primary,True,92.766,"LINESTRING (-89.8616223 37.7315872, -89.8608085 37.7310564)",South Kingshighway Street,2,US 61,
18627307,False,residential,False,89.712,"LINESTRING (-89.8601857 37.7298964, -89.8601837 37.7307032)",North Walnut Street,,,
18627307,False,residential,True,131.126,"LINESTRING (-89.8601857 37.7298964, -89.8601496 37.7287175)",North Walnut Street,,,
18625985,False,residential,False,88.794,"LINESTRING (-89.8601857 37.7298964, -89.8593979 37.7300193, -89.8592448 37.7301291)",,,,
18626547,False,primary,False,104.37,"LINESTRING (-89.8592448 37.7301291, -89.8601837 37.7307032)",South Kingshighway Street,2,US 61,
18625985,False,residential,True,88.794,"LINESTRING (-89.8592448 37.7301291, -89.8593979 37.7300193, -89.8601857 37.7298964)",,,,
18626390,False,tertiary,False,109.045,"LINESTRING (-89.862433 37.723885, -89.8624475 37.7248656)",South Main Street,,MO B,
18627589,False,residential,True,106.572,"LINESTRING (-89.862433 37.723885, -89.8612216 37.7238635)",East South Street,,,
18627891,False,residential,False,106.422,"LINESTRING (-89.862433 37.723885, -89.863643 37.723885)",West South Street,,,
18626390,False,tertiary,True,109.045,"LINESTRING (-89.8624475 37.7248656, -89.862433 37.723885)",South Main Street,,MO B,
18626414,False,residential,True,108.165,"LINESTRING (-89.8624475 37.7248656, -89.8612182 37.724837)",East Saint Joseph Street,,,
18627648,False,tertiary,False,100.40599999999999,"LINESTRING (-89.8624475 37.7248656, -89.8624982 37.7249604, -89.8624892 37.7257604)",North Main Street,,,
18627702,False,tertiary,False,106.943,"LINESTRING (-89.8624475 37.7248656, -89.8626032 37.7248968, -89.8635422 37.7249057, -89.863644 37.7248613)",West Saint Joseph Street,,MO T,
18627174,False,residential,True,84.104,"LINESTRING (-89.8591081 37.7246184, -89.8591333 37.7238623)",Edwards Street,,,
18626414,False,residential,False,98.823,"LINESTRING (-89.8591081 37.7246184, -89.8593227 37.7246574, -89.8595581 37.7247745, -89.8597366 37.7248252, -89.8601722 37.7248315)",East Saint Joseph Street,,,
18626414,False,residential,False,91.998,"LINESTRING (-89.8601722 37.7248315, -89.8612182 37.724837)",East Saint Joseph Street,,,
18627307,False,residential,False,107.587,"LINESTRING (-89.8601722 37.7248315, -89.8601445 37.7257988)",North Walnut Street,,,
18627341,False,residential,True,107.737,"LINESTRING (-89.8601722 37.7248315, -89.8601724 37.7238626)",South Walnut Street,,,
18626414,False,residential,True,98.823,"LINESTRING (-89.8601722 37.7248315, -89.8597366 37.7248252, -89.8595581 37.7247745, -89.8593227 37.7246574, -89.8591081 37.7246184)",East Saint Joseph Street,,,
18626414,False,residential,False,108.165,"LINESTRING (-89.8612182 37.724837, -89.8624475 37.7248656)",East Saint Joseph Street,,,
18626414,False,residential,True,91.998,"LINESTRING (-89.8612182 37.724837, -89.8601722 37.7248315)",East Saint Joseph Street,,,
18627148,False,residential,False,107.884,"LINESTRING (-89.8612182 37.724837, -89.8611986 37.7258071)",North Spring Street,,,
189377897,False,residential,True,108.249,"LINESTRING (-89.8612182 37.724837, -89.8612216 37.7238635)",South Spring Street,,,
18626547,False,primary,False,67.54,"LINESTRING (-89.8601837 37.7307032, -89.8608085 37.7310564)",South Kingshighway Street,2,US 61,
18626547,False,primary,True,104.37,"LINESTRING (-89.8601837 37.7307032, -89.8592448 37.7301291)",South Kingshighway Street,2,US 61,
18627307,False,residential,True,89.712,"LINESTRING (-89.8601837 37.7307032, -89.8601857 37.7298964)",North Walnut Street,,,
18626547,False,primary,False,92.766,"LINESTRING (-89.8608085 37.7310564, -89.8616223 37.7315872)",South Kingshighway Street,2,US 61,
18626547,False,primary,True,67.54,"LINESTRING (-89.8608085 37.7310564, -89.8601837 37.7307032)",South Kingshighway Street,2,US 61,
18627148,False,residential,True,482.419,"LINESTRING (-89.8608085 37.7310564, -89.8609701 37.730809, -89.8610428 37.7305099, -89.8611579 37.7298364, -89.8611931 37.7267607)",North Spring Street,,,
18627059,False,residential,False,112.402,"LINESTRING (-89.8589581 37.7257437, -89.8589445 37.7267545)",Elm Street,,,
18626555,False,tertiary,False,104.72999999999999,"LINESTRING (-89.8589581 37.7257437, -89.8593109 37.7257839, -89.8595508 37.7257989, -89.8601445 37.7257988)",East Saint Maries Street,,,
18626555,False,tertiary,False,92.712,"LINESTRING (-89.8601445 37.7257988, -89.8611986 37.7258071)",East Saint Maries Street,,,
18627307,False,residential,False,106.51,"LINESTRING (-89.8601445 37.7257988, -89.8601587 37.7267566)",North Walnut Street,,,
18627307,False,residential,True,107.587,"LINESTRING (-89.8601445 37.7257988, -89.8601722 37.7248315)",North Walnut Street,,,
18626555,False,tertiary,True,104.73,"LINESTRING (-89.8601445 37.7257988, -89.8595508 37.7257989, -89.8593109 37.7257839, -89.8589581 37.7257437)",East Saint Maries Street,,,
18626555,False,tertiary,True,92.712,"LINESTRING (-89.8611986 37.7258071, -89.8601445 37.7257988)",East Saint Maries Street,,,
18627148,False,residential,True,107.884,"LINESTRING (-89.8611986 37.7258071, -89.8612182 37.724837)",North Spring Street,,,
18626555,False,tertiary,False,109.594,"LINESTRING (-89.8611986 37.7258071, -89.8617414 37.7258085, -89.8624447 37.7258087)",East Saint Maries Street,,,
18627148,False,residential,False,106.03999999999999,"LINESTRING (-89.8611986 37.7258071, -89.8611905 37.7265069, -89.8611931 37.7267607)",North Spring Street,,,
18627648,False,tertiary,False,106.113,"LINESTRING (-89.8624447 37.7258087, -89.8624098 37.7267626)",North Main Street,,,
18627648,False,tertiary,True,6.645,"LINESTRING (-89.8624447 37.7258087, -89.8624892 37.7257604)",North Main Street,,,
18626555,False,tertiary,True,109.594,"LINESTRING (-89.8624447 37.7258087, -89.8617414 37.7258085, -89.8611986 37.7258071)",East Saint Maries Street,,,
18626608,False,residential,False,65.831,"LINESTRING (-89.8678491 37.7232914, -89.8678412 37.7238834)",Church Street,,,
18627109,False,residential,False,60.618,"LINESTRING (-89.8678491 37.7232914, -89.867161 37.7232604)",High Street,,,
18626608,False,residential,False,134.175,"LINESTRING (-89.8678412 37.7238834, -89.8678252 37.72509)",Church Street,,,
18626608,False,residential,True,65.831,"LINESTRING (-89.8678412 37.7238834, -89.8678491 37.7232914)",Church Street,,,
18627891,False,residential,True,106.413,"LINESTRING (-89.8678412 37.7238834, -89.8666313 37.7238851)",West South Street,,,
18626608,False,residential,True,134.175,"LINESTRING (-89.8678252 37.72509, -89.8678412 37.7238834)",Church Street,,,
18627702,False,tertiary,False,116.567,"LINESTRING (-89.8678252 37.72509, -89.869145 37.725186)",West Saint Joseph Street,,MO T,
18627702,False,tertiary,True,105.695,"LINESTRING (-89.8678252 37.72509, -89.8670357 37.7250146, -89.8666318 37.7249781)",West Saint Joseph Street,,MO T,
"[18627715, 18627772]",False,residential,"[False, True]",129.011,"LINESTRING (-89.8678252 37.72509, -89.8678113 37.7258245, -89.8672732 37.7258194)","['North Church Street', 'West Saint Maries Street']",,,
