osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,bridge
"[1206621988, 6962399]",True,"['Riviera Street', 'Van Buren Street']",residential,False,175.767,"LINESTRING (-89.7205573 43.2719661, -89.7204973 43.2720517, -89.7204469 43.2721653, -89.720422 43.2722648, -89.720363 43.2725, -89.7203748 43.2726354, -89.7204161 43.273117, -89.720421 43.273166, -89.7207962 43.2731875, -89.7209105 43.2731958)",,,
1206621986,False,Riviera Street,residential,True,119.32700000000001,"LINESTRING (-89.7205573 43.2719661, -89.720638 43.2718718, -89.7206666 43.2718238, -89.7207074 43.2717556, -89.720866 43.27149, -89.7208937 43.2714538, -89.7209941 43.2713224, -89.721075 43.2712166, -89.7211471 43.2711223, -89.7212305 43.2710132)",,,
6941567,False,Jackson Street,residential,False,45.016,"LINESTRING (-89.7213375 43.2720576, -89.7215116 43.2720719, -89.72189 43.272103)",,,
462012068,False,Water Street,primary,False,132.53400000000002,"LINESTRING (-89.7213375 43.2720576, -89.7213061 43.2721071, -89.7210957 43.2724384, -89.7209991 43.2726553, -89.720954 43.2729165, -89.7209218 43.2731162, -89.7209105 43.2731958)",WI 60;WI 78;US 12 Business,,
462012068,False,Water Street,primary,True,110.75,"LINESTRING (-89.7213375 43.2720576, -89.7213938 43.2719717, -89.7216294 43.2716122, -89.7219266 43.2711587)",WI 60;WI 78;US 12 Business,,
1206621987,True,Jackson Street,residential,False,64.06099999999999,"LINESTRING (-89.7213375 43.2720576, -89.7212194 43.2720487, -89.720996 43.272032, -89.7205573 43.2719661)",,,
6941567,False,Jackson Street,residential,False,95.689,"LINESTRING (-89.72189 43.272103, -89.7222135 43.2721179, -89.722475 43.27213, -89.723069 43.272163)",,,
6941567,False,Jackson Street,residential,True,45.016,"LINESTRING (-89.72189 43.272103, -89.7215116 43.2720719, -89.7213375 43.2720576)",,,
7000937,False,Washington Street,residential,False,128.183,"LINESTRING (-89.72189 43.272103, -89.7218264 43.2726742, -89.721762 43.273252)",,,
6941567,False,Jackson Street,residential,False,95.918,"LINESTRING (-89.723069 43.272163, -89.7236576 43.2722014, -89.724249 43.27224)",,,
6941567,False,Jackson Street,residential,True,95.689,"LINESTRING (-89.723069 43.272163, -89.722475 43.27213, -89.7222135 43.2721179, -89.72189 43.272103)",,,
6980361,False,John Adams Street,residential,False,129.168,"LINESTRING (-89.723069 43.272163, -89.7230311 43.2725112, -89.722943 43.273321)",,,
6980361,False,John Adams Street,residential,True,131.337,"LINESTRING (-89.723069 43.272163, -89.7231181 43.2718016, -89.7231627 43.2714733, -89.7231724 43.2714021, -89.7232156 43.2710841, -89.7232287 43.2709876)",,,
6989416,False,Jefferson Street,residential,False,130.134,"LINESTRING (-89.724249 43.27224, -89.724111 43.273406)",,,
6941567,False,Jackson Street,residential,False,96.50200000000001,"LINESTRING (-89.724249 43.27224, -89.7248366 43.2722791, -89.725436 43.272319)",,,
6941567,False,Jackson Street,residential,True,95.918,"LINESTRING (-89.724249 43.27224, -89.7236576 43.2722014, -89.723069 43.272163)",,,
6989416,False,Jefferson Street,residential,True,130.317,"LINESTRING (-89.724249 43.27224, -89.724298 43.2718535, -89.7243096 43.2717623, -89.7243632 43.2713398, -89.7243833 43.2711808, -89.724397 43.271073)",,,
6953283,False,Madison Street,residential,False,129.372,"LINESTRING (-89.725436 43.272319, -89.7253075 43.2734787)",,,
6941567,False,Jackson Street,residential,False,95.727,"LINESTRING (-89.725436 43.272319, -89.7259787 43.2723568, -89.726613 43.272401)",,,
6941567,False,Jackson Street,residential,True,96.50200000000001,"LINESTRING (-89.725436 43.272319, -89.7248366 43.2722791, -89.724249 43.27224)",,,
6953283,False,Madison Street,residential,True,129.41400000000002,"LINESTRING (-89.725436 43.272319, -89.7254733 43.272006, -89.7254873 43.271888, -89.7254916 43.2718517, -89.7255043 43.2717328, -89.7255588 43.2712874, -89.725574 43.2711595)",,,
6941567,False,Jackson Street,residential,False,95.923,"LINESTRING (-89.726613 43.272401, -89.7271977 43.2724444, -89.7275195 43.2724683, -89.7277544 43.2724833, -89.727792 43.272486)",,,
6941567,False,Jackson Street,residential,True,95.727,"LINESTRING (-89.726613 43.272401, -89.7259787 43.2723568, -89.725436 43.272319)",,,
660412383,False,Monroe Street,residential,False,128.036,"LINESTRING (-89.726613 43.272401, -89.726529 43.2731086, -89.726506 43.273302, -89.7265007 43.2733556, -89.7264744 43.273548)",,,
660412383,False,Monroe Street,residential,True,130.08,"LINESTRING (-89.726613 43.272401, -89.7266532 43.2720806, -89.7266955 43.2717425, -89.7267471 43.2713307, -89.726759 43.271236)",,,
6941567,False,Jackson Street,residential,True,95.923,"LINESTRING (-89.727792 43.272486, -89.7277544 43.2724833, -89.7275195 43.2724683, -89.7271977 43.2724444, -89.726613 43.272401)",,,
6985165,False,Franklin Street,residential,False,127.39500000000001,"LINESTRING (-89.727792 43.272486, -89.7277818 43.2725941, -89.72774 43.273039, -89.727667 43.273628)",,,
6985165,False,Franklin Street,residential,True,131.291,"LINESTRING (-89.727792 43.272486, -89.7277963 43.2724492, -89.7278008 43.2724106, -89.7278408 43.2720666, -89.7279175 43.2714082, -89.727929 43.2713095)",,,
6950167,False,Phillips Boulevard,trunk,False,95.078,"LINESTRING (-89.727929 43.2713095, -89.7278206 43.2713027, -89.7273401 43.2712725, -89.7268365 43.2712409, -89.726759 43.271236)",US 12;WI 60,4,
6985165,False,Franklin Street,residential,False,131.291,"LINESTRING (-89.727929 43.2713095, -89.7279175 43.2714082, -89.7278408 43.2720666, -89.7278008 43.2724106, -89.7277963 43.2724492, -89.727792 43.272486)",,,
6985165,False,Franklin Street,residential,True,131.886,"LINESTRING (-89.727929 43.2713095, -89.7279406 43.2712138, -89.728072 43.270128)",,,
6950167,False,Phillips Boulevard,trunk,False,96.317,"LINESTRING (-89.726759 43.271236, -89.7266317 43.2712278, -89.7263097 43.271207, -89.7261809 43.2711987, -89.7256907 43.271167, -89.725574 43.2711595)",US 12;WI 60,4,
6950167,False,Phillips Boulevard,trunk,True,95.078,"LINESTRING (-89.726759 43.271236, -89.7268365 43.2712409, -89.7273401 43.2712725, -89.7278206 43.2713027, -89.727929 43.2713095)",US 12;WI 60,4,
660412383,False,Monroe Street,residential,False,130.07999999999998,"LINESTRING (-89.726759 43.271236, -89.7267471 43.2713307, -89.7266955 43.2717425, -89.7266532 43.2720806, -89.726613 43.272401)",,,
660412383,False,Monroe Street,residential,True,131.269,"LINESTRING (-89.726759 43.271236, -89.7267704 43.2711346, -89.7268114 43.2707693, -89.726826 43.270639, -89.726884 43.270059)",,,
6950167,False,Phillips Boulevard,trunk,False,95.778,"LINESTRING (-89.725574 43.2711595, -89.7254165 43.2711479, -89.7249802 43.2711159, -89.7245121 43.2710815, -89.724397 43.271073)",US 12;WI 60,4,
6950167,False,Phillips Boulevard,trunk,True,96.317,"LINESTRING (-89.725574 43.2711595, -89.7256907 43.271167, -89.7261809 43.2711987, -89.7263097 43.271207, -89.7266317 43.2712278, -89.726759 43.271236)",US 12;WI 60,4,
6953283,False,Madison Street,residential,False,129.414,"LINESTRING (-89.725574 43.2711595, -89.7255588 43.2712874, -89.7255043 43.2717328, -89.7254916 43.2718517, -89.7254873 43.271888, -89.7254733 43.272006, -89.725436 43.272319)",,,
6953283,False,Madison Street,residential,True,132.203,"LINESTRING (-89.725574 43.2711595, -89.7255855 43.2710511, -89.7256068 43.2708497, -89.725636 43.270574, -89.725714 43.269975)",,,
6950167,False,Phillips Boulevard,trunk,True,95.06500000000001,"LINESTRING (-89.7232287 43.2709876, -89.7233178 43.2709941, -89.72382 43.2710306, -89.7242783 43.2710643, -89.724397 43.271073)",US 12;WI 60,4,
6980361,False,John Adams Street,residential,False,131.33700000000002,"LINESTRING (-89.7232287 43.2709876, -89.7232156 43.2710841, -89.7231724 43.2714021, -89.7231627 43.2714733, -89.7231181 43.2718016, -89.723069 43.272163)",,,
6980361,False,John Adams Street,residential,True,130.488,"LINESTRING (-89.7232287 43.2709876, -89.7232413 43.2708754, -89.7233217 43.2701588, -89.72336 43.269818)",,,
118936859,False,Phillips Boulevard,trunk,False,89.15799999999999,"LINESTRING (-89.7232287 43.2709876, -89.7231267 43.2709792, -89.7226159 43.2709125, -89.7224958 43.2708908, -89.722322 43.2708668, -89.722147 43.2708395)",US 12;WI 60,4,
7917174,False,Phillips Boulevard,trunk,False,48.266,"LINESTRING (-89.722147 43.2708395, -89.722051 43.2708243, -89.7220071 43.2708176, -89.7215831 43.2707014)",US 12;WI 78,4,
7917443,False,Water Street,primary,False,39.742,"LINESTRING (-89.722147 43.2708395, -89.7220647 43.2709481, -89.7219266 43.2711587)",WI 60;WI 78;US 12 Business,,
118936859,False,Phillips Boulevard,trunk,True,89.15799999999999,"LINESTRING (-89.722147 43.2708395, -89.722322 43.2708668, -89.7224958 43.2708908, -89.7226159 43.2709125, -89.7231267 43.2709792, -89.7232287 43.2709876)",US 12;WI 60,4,
"[7917442, 792665693]",False,Water Street,residential,True,132.465,"LINESTRING (-89.722147 43.2708395, -89.7222371 43.27071, -89.7223042 43.270623, -89.7226343 43.2701072, -89.7227259 43.2699641, -89.722898 43.269784)",,,
6953283,False,Madison Street,residential,False,129.299,"LINESTRING (-89.725843 43.268816, -89.725773 43.269482, -89.725714 43.269975)",,,
6953283,False,Madison Street,residential,True,127.567,"LINESTRING (-89.725843 43.268816, -89.725911 43.26833, -89.725993 43.267674)",,,
6997658,False,Paulina Street,residential,False,96.08500000000001,"LINESTRING (-89.725843 43.268816, -89.7264569 43.268856, -89.727025 43.268893)",,,
6997658,False,Paulina Street,residential,True,95.11699999999999,"LINESTRING (-89.725843 43.268816, -89.7252679 43.2687782, -89.724673 43.268739)",,,
6953283,False,Madison Street,residential,False,132.203,"LINESTRING (-89.725714 43.269975, -89.725636 43.270574, -89.7256068 43.2708497, -89.7255855 43.2710511, -89.725574 43.2711595)",,,
6953283,False,Madison Street,residential,True,129.299,"LINESTRING (-89.725714 43.269975, -89.725773 43.269482, -89.725843 43.268816)",,,
6957952,False,Carolina Street,residential,False,95.188,"LINESTRING (-89.725714 43.269975, -89.7262963 43.2700168, -89.726884 43.270059)",,,
6957952,False,Carolina Street,residential,True,95.902,"LINESTRING (-89.725714 43.269975, -89.7251073 43.2699323, -89.724535 43.269892)",,,
6961291,False,Bates Street,residential,False,96.583,"LINESTRING (-89.725072 43.275604, -89.726265 43.2756)",,,
6953283,False,Madison Street,residential,True,107.75800000000001,"LINESTRING (-89.725072 43.275604, -89.7251494 43.2748437, -89.7251645 43.2747258, -89.7251723 43.2746377)",,,
6989416,False,Jefferson Street,residential,True,128.694,"LINESTRING (-89.724535 43.269892, -89.724673 43.268739)",,,
6957952,False,Carolina Street,residential,False,95.902,"LINESTRING (-89.724535 43.269892, -89.7251073 43.2699323, -89.725714 43.269975)",,,
6957952,False,Carolina Street,residential,True,95.489,"LINESTRING (-89.724535 43.269892, -89.7239618 43.2698559, -89.72336 43.269818)",,,
6989416,False,Jefferson Street,residential,False,131.802,"LINESTRING (-89.724535 43.269892, -89.724455 43.270512, -89.724407 43.2709765, -89.724397 43.271073)",,,
6957952,False,Carolina Street,residential,False,96.491,"LINESTRING (-89.726884 43.270059, -89.7274785 43.2700935, -89.728072 43.270128)",,,
6957952,False,Carolina Street,residential,True,95.188,"LINESTRING (-89.726884 43.270059, -89.7262963 43.2700168, -89.725714 43.269975)",,,
660412383,False,Monroe Street,residential,False,131.269,"LINESTRING (-89.726884 43.270059, -89.726826 43.270639, -89.7268114 43.2707693, -89.7267704 43.2711346, -89.726759 43.271236)",,,
660412383,False,Monroe Street,residential,True,130.157,"LINESTRING (-89.726884 43.270059, -89.726962 43.26945, -89.727025 43.268893)",,,
6957952,False,Carolina Street,residential,True,96.491,"LINESTRING (-89.728072 43.270128, -89.7274785 43.2700935, -89.726884 43.270059)",,,
6985165,False,Franklin Street,residential,False,131.886,"LINESTRING (-89.728072 43.270128, -89.7279406 43.2712138, -89.727929 43.2713095)",,,
6985165,False,Franklin Street,residential,True,127.73499999999999,"LINESTRING (-89.728072 43.270128, -89.728141 43.269545, -89.728215 43.268984)",,,
6960318,False,Dallas Street,residential,False,128.196,"LINESTRING (-89.728838 43.273717, -89.728787 43.274101, -89.728709 43.274866)",,,
7000533,False,Van Buren Street,residential,True,95.32300000000001,"LINESTRING (-89.728838 43.273717, -89.728249 43.273676, -89.727667 43.273628)",,,
6960318,False,Dallas Street,residential,False,79.109,"LINESTRING (-89.728709 43.274866, -89.728613 43.275574)",,,
6960318,False,Dallas Street,residential,True,128.196,"LINESTRING (-89.728709 43.274866, -89.728787 43.274101, -89.728838 43.273717)",,,
