osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,bridge
11622653,Rutledge Avenue,residential,False,False,78.037,"LINESTRING (-74.199505 40.770845, -74.2003015 40.7712037)",,,
11619425,North Maple Avenue,residential,False,True,152.013,"LINESTRING (-74.199505 40.770845, -74.199523 40.770827, -74.2005315 40.7697205)",,,
808012353,Park Avenue,primary,False,False,8.148,"LINESTRING (-74.2033256 40.7658627, -74.203407 40.7659023)",CR 658,,
808012353,Park Avenue,primary,False,True,102.115,"LINESTRING (-74.2033256 40.7658627, -74.2023054 40.7653664)",CR 658,,
11619500,Summit Street,residential,False,True,231.92600000000004,"LINESTRING (-74.209948 40.766841, -74.2093358 40.7665673, -74.2093044 40.7665533, -74.2086088 40.7662423, -74.2085933 40.7662354, -74.2083057 40.7661068, -74.2079973 40.765969, -74.2075764 40.7657808)",,,
11620431,North Walnut Street,residential,False,False,209.93400000000003,"LINESTRING (-74.209948 40.766841, -74.20991 40.76689, -74.2096344 40.7671942, -74.2089028 40.7680016, -74.2085419 40.7683998)",,,
11619501,Summit Street,residential,False,False,114.811,"LINESTRING (-74.2064627 40.7651683, -74.206995 40.765392, -74.2076548 40.7656692)",,,
423738845,North Munn Avenue,secondary,False,False,208.3,"LINESTRING (-74.2064627 40.7651683, -74.2056912 40.7663094, -74.2053354 40.7668357)",,,
423738845,North Munn Avenue,secondary,False,True,219.68300000000002,"LINESTRING (-74.2064627 40.7651683, -74.2068046 40.7646553, -74.206905 40.764579, -74.206978 40.764388, -74.2069995 40.7640181, -74.207004 40.76394, -74.2070461 40.7638314, -74.207064 40.763785, -74.2073141 40.7633391)",,,
11620113,Hamilton Street,residential,False,False,119.374,"LINESTRING (-74.2062997 40.7706715, -74.2076023 40.771095)",,,
11620113,Hamilton Street,residential,False,True,126.137,"LINESTRING (-74.2062997 40.7706715, -74.2050805 40.7702586, -74.2050406 40.7702474, -74.2050015 40.7702393, -74.2049632 40.7702351, -74.2049227 40.7702361)",,,
11620432,North Walnut Street,residential,False,True,315.62399999999997,"LINESTRING (-74.2062997 40.7706715, -74.2069191 40.7698123, -74.207142 40.769503, -74.2071776 40.7694671, -74.207552 40.7690896, -74.207621 40.76902, -74.2077712 40.7688766, -74.208362 40.7683124)",,,
11620113,Hamilton Street,residential,False,False,120.694,"LINESTRING (-74.2076023 40.771095, -74.2087373 40.7717578)",,,
11620113,Hamilton Street,residential,False,True,119.374,"LINESTRING (-74.2076023 40.771095, -74.2062997 40.7706715)",,,
274619570,North Clinton Street,tertiary,False,False,296.428,"LINESTRING (-74.2076023 40.771095, -74.2077539 40.7709538, -74.2078715 40.7708398, -74.2084194 40.770359, -74.2087424 40.7700755, -74.2088623 40.769946, -74.2091535 40.769561, -74.2096494 40.7689376)",,,
11620113,Hamilton Street,residential,False,True,120.694,"LINESTRING (-74.2087373 40.7717578, -74.2076023 40.771095)",,,
11621607,Morris Street,residential,False,True,70.696,"LINESTRING (-74.2087373 40.7717578, -74.2091455 40.7713638, -74.2092555 40.7712576)",,,
274820669,North Oraton Parkway,residential,False,False,274.012,"LINESTRING (-74.203082 40.7680709, -74.2028514 40.7684774, -74.2026542 40.768825, -74.2024697 40.7691503, -74.2017975 40.770335)",,,
423501577,4th Avenue,tertiary,False,False,94.55100000000002,"LINESTRING (-74.203082 40.7680709, -74.2034075 40.7683189, -74.2036235 40.7684834, -74.2036965 40.7685344, -74.2037312 40.7685535, -74.203746 40.7685617, -74.2037856 40.7685795, -74.2038278 40.768591, -74.2038627 40.7685981, -74.2038989 40.7686023, -74.2039294 40.7686023)",,,
423501577,4th Avenue,tertiary,False,True,95.84100000000001,"LINESTRING (-74.203082 40.7680709, -74.2024645 40.767599, -74.2023751 40.7675326, -74.2022642 40.7674735)",,,
262807637,Springdale Avenue,tertiary,False,False,132.073,"LINESTRING (-74.2017975 40.770335, -74.2031187 40.770975)",,,
262807637,Springdale Avenue,tertiary,False,True,50.697,"LINESTRING (-74.2017975 40.770335, -74.2012908 40.7700888)",,,
274820669,North Oraton Parkway,residential,False,True,274.01199999999994,"LINESTRING (-74.2017975 40.770335, -74.2024697 40.7691503, -74.2026542 40.768825, -74.2028514 40.7684774, -74.203082 40.7680709)",,,
424845871,Park Avenue,primary,False,True,17.999,"LINESTRING (-74.2085419 40.7683998, -74.208362 40.7683124)",CR 658,,
11620431,North Walnut Street,residential,False,True,209.93399999999997,"LINESTRING (-74.2085419 40.7683998, -74.2089028 40.7680016, -74.2096344 40.7671942, -74.20991 40.76689, -74.209948 40.766841)",,,
424845871,Park Avenue,primary,False,False,110.792,"LINESTRING (-74.2085419 40.7683998, -74.2088228 40.7685353, -74.2096494 40.7689376)",CR 658,,
424845871,Park Avenue,primary,False,False,17.999,"LINESTRING (-74.208362 40.7683124, -74.2085419 40.7683998)",CR 658,,
11620432,North Walnut Street,residential,False,False,315.624,"LINESTRING (-74.208362 40.7683124, -74.2077712 40.7688766, -74.207621 40.76902, -74.207552 40.7690896, -74.2071776 40.7694671, -74.207142 40.769503, -74.2069191 40.7698123, -74.2062997 40.7706715)",,,
424845871,Park Avenue,primary,False,True,195.23200000000003,"LINESTRING (-74.208362 40.7683124, -74.2076575 40.7679652, -74.2065538 40.7674214, -74.2064188 40.7673549)",CR 658,,
262807637,Springdale Avenue,tertiary,False,False,75.414,"LINESTRING (-74.199778 40.769354, -74.2005315 40.7697205)",,,
422514772,North Grove Street,secondary,False,False,280.847,"LINESTRING (-74.199778 40.769354, -74.2001686 40.7687254, -74.2012455 40.7670861)",CR 509,,
11621607,Morris Street,residential,False,False,70.696,"LINESTRING (-74.2092555 40.7712576, -74.2091455 40.7713638, -74.2087373 40.7717578)",,,
274619570,North Clinton Street,tertiary,False,True,110.269,"LINESTRING (-74.210462 40.76816, -74.2096494 40.7689376)",,,
422514772,North Grove Street,secondary,False,False,101.468,"LINESTRING (-74.20184 40.766207, -74.20205 40.765882, -74.2023054 40.7653664)",CR 509,,
422514772,North Grove Street,secondary,False,True,109.828,"LINESTRING (-74.20184 40.766207, -74.2014298 40.7668095, -74.2012455 40.7670861)",CR 509,,
424845871,Park Avenue,primary,False,True,56.295,"LINESTRING (-74.2053354 40.7668357, -74.2047706 40.7665649)",CR 658,,
423738845,North Munn Avenue,secondary,False,True,208.3,"LINESTRING (-74.2053354 40.7668357, -74.2056912 40.7663094, -74.2064627 40.7651683)",,,
424845871,Park Avenue,primary,False,False,107.971,"LINESTRING (-74.2053354 40.7668357, -74.2057844 40.7670509, -74.206288 40.7672922, -74.2064188 40.7673549)",CR 658,,
808012353,Park Avenue,primary,False,False,102.115,"LINESTRING (-74.2023054 40.7653664, -74.2033256 40.7658627)",CR 658,,
422514772,North Grove Street,secondary,False,True,101.468,"LINESTRING (-74.2023054 40.7653664, -74.20205 40.765882, -74.20184 40.766207)",CR 509,,
423502009,Park Avenue,primary,False,True,183.164,"LINESTRING (-74.2023054 40.7653664, -74.201214 40.7648356, -74.2004753 40.7644764)",CR 658,,
808012352,North Grove Street,secondary,False,False,127.62700000000001,"LINESTRING (-74.2023054 40.7653664, -74.202742 40.764506, -74.202798 40.764284)",CR 509,,
423501577,4th Avenue,tertiary,False,False,95.998,"LINESTRING (-74.2012455 40.7670861, -74.2022642 40.7674735)",,,
422514772,North Grove Street,secondary,False,False,109.828,"LINESTRING (-74.2012455 40.7670861, -74.2014298 40.7668095, -74.20184 40.766207)",CR 509,,
422514772,North Grove Street,secondary,False,True,280.847,"LINESTRING (-74.2012455 40.7670861, -74.2001686 40.7687254, -74.199778 40.769354)",CR 509,,
423501577,4th Avenue,tertiary,False,True,188.19799999999998,"LINESTRING (-74.2012455 40.7670861, -74.200465 40.7667977, -74.2000996 40.7666627, -74.199237 40.7663441)",,,
274619570,North Clinton Street,tertiary,False,False,110.269,"LINESTRING (-74.2096494 40.7689376, -74.210462 40.76816)",,,
274619570,North Clinton Street,tertiary,False,True,296.428,"LINESTRING (-74.2096494 40.7689376, -74.2091535 40.769561, -74.2088623 40.769946, -74.2087424 40.7700755, -74.2084194 40.770359, -74.2078715 40.7708398, -74.2077539 40.7709538, -74.2076023 40.771095)",,,
424845871,Park Avenue,primary,False,True,110.792,"LINESTRING (-74.2096494 40.7689376, -74.2088228 40.7685353, -74.2085419 40.7683998)",CR 658,,
11625061,Vernon Terrace,residential,False,True,81.559,"LINESTRING (-74.2004753 40.7644764, -74.200827 40.763793)",,,
423502009,Park Avenue,primary,False,False,183.164,"LINESTRING (-74.2004753 40.7644764, -74.201214 40.7648356, -74.2023054 40.7653664)",CR 658,,
423502009,Park Avenue,primary,False,True,80.78200000000001,"LINESTRING (-74.2004753 40.7644764, -74.2001117 40.7642985, -74.1996696 40.7640822)",CR 658,,
423501577,4th Avenue,tertiary,False,False,188.19799999999998,"LINESTRING (-74.199237 40.7663441, -74.2000996 40.7666627, -74.200465 40.7667977, -74.2012455 40.7670861)",,,
274820668,North Oraton Parkway,residential,True,False,201.71699999999998,"LINESTRING (-74.2040069 40.7663976, -74.2039462 40.766498, -74.2039073 40.7665663, -74.2036196 40.7670907, -74.2035045 40.7673028, -74.203082 40.7680709)",,,
"[11618041, 1035077629]",Parkway Drive,secondary,True,False,247.318,"LINESTRING (-74.2040069 40.7663976, -74.2039834 40.7664469, -74.2039709 40.7664917, -74.2039665 40.7665425, -74.2039672 40.7665969, -74.2039713 40.7666573, -74.2039817 40.766726, -74.2039925 40.7667937, -74.2040094 40.7668706, -74.2040327 40.7669508, -74.2040556 40.7670122, -74.2040595 40.7670248, -74.2040706 40.7670607, -74.2040809 40.7671187, -74.2040854 40.7671741, -74.2040772 40.7672812, -74.2040605 40.7673832, -74.2039675 40.7679422, -74.203952 40.7680484, -74.2039389 40.7681577, -74.2039284 40.7682652, -74.2039231 40.7683766, -74.2039242 40.7684804, -74.2039294 40.7686023)",,"['1', '2']",
353029307,Winans Street,residential,False,False,116.57500000000002,"LINESTRING (-74.2105886 40.7634363, -74.210541 40.7635127, -74.2103617 40.7637626, -74.2099333 40.7643596)",,,
