osmid,name,highway,oneway,reversed,length,lanes,ref,bridge,geometry,maxspeed
21905940,South Rose Avenue,residential,False,True,115.911,,,,"LINESTRING (-98.9050852 32.7545738, -98.9050904 32.7535314)",
21903433,West Williams Street,residential,False,False,115.65,,,,"LINESTRING (-98.906318 32.7545778, -98.9075547 32.7545778)",
21903433,West Williams Street,residential,False,True,115.286,,,,"LINESTRING (-98.906318 32.7545778, -98.9050852 32.7545738)",
21905107,South McAmis Street,residential,False,False,92.934,,,,"LINESTRING (-98.906318 32.7545778, -98.9063044 32.7554135)",
21905107,South McAmis Street,residential,False,True,117.901,,,,"LINESTRING (-98.906318 32.7545778, -98.9063147 32.7535175)",
21903433,West Williams Street,residential,False,True,115.65,,,,"LINESTRING (-98.9075547 32.7545778, -98.906318 32.7545778)",
21903647,South Miller Street,residential,False,False,93.195,,,,"LINESTRING (-98.9075547 32.7545778, -98.9075478 32.7554159)",
21903647,South Miller Street,residential,False,True,116.044,,,,"LINESTRING (-98.9075547 32.7545778, -98.9075501 32.7535342)",
21903489,West Hullum Street,residential,False,False,116.045,,,,"LINESTRING (-98.9038495 32.753537, -98.9050904 32.7535314)",
21903489,West Hullum Street,residential,False,True,120.721,,,,"LINESTRING (-98.9038495 32.753537, -98.9025586 32.7535425)",
21904074,South Court Street,residential,False,False,115.287,,,,"LINESTRING (-98.9038495 32.753537, -98.9038485 32.7545738)",
21904074,South Court Street,residential,False,True,118.212,,,,"LINESTRING (-98.9038495 32.753537, -98.9038447 32.7524739)",
21903489,West Hullum Street,residential,False,False,114.502,,,,"LINESTRING (-98.9050904 32.7535314, -98.9063147 32.7535175)",
21903489,West Hullum Street,residential,False,True,116.045,,,,"LINESTRING (-98.9050904 32.7535314, -98.9038495 32.753537)",
21905940,South Rose Avenue,residential,False,False,115.911,,,,"LINESTRING (-98.9050904 32.7535314, -98.9050852 32.7545738)",
21905940,South Rose Avenue,residential,False,True,115.846,,,,"LINESTRING (-98.9050904 32.7535314, -98.9050814 32.7524896)",
21903489,West Hullum Street,residential,False,False,115.544,,,,"LINESTRING (-98.9063147 32.7535175, -98.9075501 32.7535342)",
21903489,West Hullum Street,residential,False,True,114.502,,,,"LINESTRING (-98.9063147 32.7535175, -98.9050904 32.7535314)",
21905107,South McAmis Street,residential,False,False,117.901,,,,"LINESTRING (-98.9063147 32.7535175, -98.906318 32.7545778)",
21905107,South McAmis Street,residential,False,True,113.866,,,,"LINESTRING (-98.9063147 32.7535175, -98.9063221 32.7524935)",
21903489,West Hullum Street,residential,False,True,115.544,,,,"LINESTRING (-98.9075501 32.7535342, -98.9063147 32.7535175)",
21903647,South Miller Street,residential,False,False,116.044,,,,"LINESTRING (-98.9075501 32.7535342, -98.9075547 32.7545778)",
21904589,South Miller Street,residential,False,True,115.287,,,,"LINESTRING (-98.9075501 32.7535342, -98.907547 32.7524974)",
21904105,East Lindsey Street,residential,False,False,118.678,,,,"LINESTRING (-98.9025962 32.7583567, -98.9013271 32.7583655)",
21905997,North Breckenridge Avenue,primary,False,False,134.846,4,US 183,,"LINESTRING (-98.9025962 32.7583567, -98.9025948 32.7595694)",
21905997,North Breckenridge Avenue,primary,False,True,116.012,4,US 183,,"LINESTRING (-98.9025962 32.7583567, -98.9025895 32.7573134)",
21903554,West Lindsey Street,residential,False,False,116.28699999999999,,,,"LINESTRING (-98.9025962 32.7583567, -98.9036508 32.7583391, -98.9038392 32.7583489)",
21905693,North Court Street,residential,False,False,166.298,,,,"LINESTRING (-98.9038392 32.7583489, -98.903854 32.7598444)",
21905693,North Court Street,residential,False,True,115.577,,,,"LINESTRING (-98.9038392 32.7583489, -98.9038351 32.7573095)",
21903554,West Lindsey Street,residential,False,False,116.91799999999999,,,,"LINESTRING (-98.9038392 32.7583489, -98.9040061 32.7583548, -98.9050893 32.7583449)",
21903554,West Lindsey Street,residential,False,True,116.28699999999999,,,,"LINESTRING (-98.9038392 32.7583489, -98.9036508 32.7583391, -98.9025962 32.7583567)",
21903554,West Lindsey Street,residential,False,False,116.383,,,,"LINESTRING (-98.9050893 32.7583449, -98.9063339 32.7583449)",
21904762,North Rose Avenue,residential,False,False,162.723,,,,"LINESTRING (-98.9050893 32.7583449, -98.9050894 32.7598083)",
21904762,North Rose Avenue,residential,False,True,125.929,,,,"LINESTRING (-98.9050893 32.7583449, -98.9050843 32.7572124)",
21903554,West Lindsey Street,residential,False,True,116.91799999999999,,,,"LINESTRING (-98.9050893 32.7583449, -98.9040061 32.7583548, -98.9038392 32.7583489)",
21903554,West Lindsey Street,residential,False,True,116.383,,,,"LINESTRING (-98.9063339 32.7583449, -98.9050893 32.7583449)",
21903554,West Lindsey Street,residential,False,False,72.327,,,,"LINESTRING (-98.9063339 32.7583449, -98.9069072 32.758339, -98.9071073 32.758337)",
21905058,North McAmis Street,residential,False,False,161.25699999999998,,,,"LINESTRING (-98.9063339 32.7583449, -98.9063377 32.7584617, -98.9062249 32.7597917)",
21905058,North McAmis Street,residential,False,True,231.82299999999998,,,,"LINESTRING (-98.9063339 32.7583449, -98.906317 32.7572485, -98.9063266 32.7562602)",
21903554,West Lindsey Street,residential,False,False,42.961,,,,"LINESTRING (-98.9071073 32.758337, -98.9075667 32.758341)",
21903554,West Lindsey Street,residential,False,True,72.327,,,,"LINESTRING (-98.9071073 32.758337, -98.9069072 32.758339, -98.9063339 32.7583449)",
21904125,North Miller Avenue,residential,False,False,162.681,,,,"LINESTRING (-98.9071073 32.758337, -98.9071063 32.7585286, -98.9071053 32.7587072, -98.9071023 32.759252, -98.9071013 32.75944, -98.9070994 32.7598)",
21903554,West Lindsey Street,residential,False,True,42.961,,,,"LINESTRING (-98.9075667 32.758341, -98.9071073 32.758337)",
21904127,North Miller Avenue,residential,False,True,231.10199999999998,,,,"LINESTRING (-98.9075667 32.758341, -98.9075714 32.757685, -98.9075746 32.7572485, -98.9075496 32.7562629)",
21903647,South Miller Street,residential,False,True,93.195,,,,"LINESTRING (-98.9075478 32.7554159, -98.9075547 32.7545778)",
21905052,West Walker Street,primary,False,True,116.275,4,US 180,,"LINESTRING (-98.9075478 32.7554159, -98.9063044 32.7554135)",30 mph
21904127,North Miller Avenue,residential,False,False,94.18199999999999,,,,"LINESTRING (-98.9075478 32.7554159, -98.9075487 32.7558463, -98.9075496 32.7562629)",
21903843,East Elm Street,residential,False,False,116.025,,,,"LINESTRING (-98.8988349 32.7562822, -98.9000756 32.7562743)",
21904355,Veale Avenue,residential,False,False,114.386,,,,"LINESTRING (-98.8988349 32.7562822, -98.8988112 32.7573107)",
21904355,Veale Avenue,residential,False,True,95.617,,,,"LINESTRING (-98.8988349 32.7562822, -98.8988192 32.7554224)",
21903843,East Elm Street,residential,False,False,117.116,,,,"LINESTRING (-98.9000756 32.7562743, -98.901328 32.7562704)",
21903843,East Elm Street,residential,False,True,116.025,,,,"LINESTRING (-98.9000756 32.7562743, -98.8988349 32.7562822)",
21905640,North Merrill Street,residential,False,False,115.544,,,,"LINESTRING (-98.9000756 32.7562743, -98.9000799 32.7573134)",
21905640,North Merrill Street,residential,False,True,93.866,,,,"LINESTRING (-98.9000756 32.7562743, -98.9000697 32.7558544, -98.9000638 32.7554302)",
21903843,East Elm Street,residential,False,False,117.895,,,,"LINESTRING (-98.901328 32.7562704, -98.9025886 32.7562546)",
21903843,East Elm Street,residential,False,True,117.116,,,,"LINESTRING (-98.901328 32.7562704, -98.9000756 32.7562743)",
21904744,North Baylor Avenue,residential,False,False,115.365,,,,"LINESTRING (-98.901328 32.7562704, -98.9013264 32.7573079)",
21904744,North Baylor Avenue,residential,False,True,92.19200000000001,,,,"LINESTRING (-98.901328 32.7562704, -98.90133 32.7558429, -98.9013319 32.7554413)",
21903843,East Elm Street,residential,False,True,117.895,,,,"LINESTRING (-98.9025886 32.7562546, -98.901328 32.7562704)",
21904584,West Elm Street,residential,False,False,118.641,,,,"LINESTRING (-98.9025886 32.7562546, -98.9038573 32.7562602)",
21905997,North Breckenridge Avenue,primary,False,False,117.733,4,US 183,,"LINESTRING (-98.9025886 32.7562546, -98.9025889 32.756662, -98.9025895 32.7573134)",
21905997,North Breckenridge Avenue,primary,False,True,89.743,4,US 183,,"LINESTRING (-98.9025886 32.7562546, -98.9025817 32.7558389, -98.9025752 32.7554476)",
21904074,South Court Street,residential,False,False,81.806,,,,"LINESTRING (-98.9038302 32.7517383, -98.9038447 32.7524739)",
21904816,West Elliott Street,tertiary,False,False,116.475,,,,"LINESTRING (-98.9038302 32.7517383, -98.9025848 32.751751)",
21904816,West Elliott Street,tertiary,False,True,116.39,,,,"LINESTRING (-98.9038302 32.7517383, -98.9050747 32.7517501)",
21904074,South Court Street,residential,False,True,94.761,,,,"LINESTRING (-98.903851 32.755426, -98.9038485 32.7545738)",
21905052,West Walker Street,primary,False,False,115.2,4,US 180,,"LINESTRING (-98.903851 32.755426, -98.9050829 32.7554249)",30 mph
21905052,West Walker Street,primary,False,True,119.329,4,US 180,,"LINESTRING (-98.903851 32.755426, -98.9025752 32.7554476)",30 mph
21905693,North Court Street,residential,False,False,92.761,,,,"LINESTRING (-98.903851 32.755426, -98.9038573 32.7562602)",
21904105,East Lindsey Street,residential,False,False,115.953,,,,"LINESTRING (-98.9013271 32.7583655, -98.9000871 32.758364)",
21904105,East Lindsey Street,residential,False,True,118.678,,,,"LINESTRING (-98.9013271 32.7583655, -98.9025962 32.7583567)",
21904744,North Baylor Avenue,residential,False,False,134.155,,,,"LINESTRING (-98.9013271 32.7583655, -98.901344 32.7595719)",
21904744,North Baylor Avenue,residential,False,True,117.6,,,,"LINESTRING (-98.9013271 32.7583655, -98.9013264 32.7573079)",
21904105,East Lindsey Street,residential,False,True,115.953,,,,"LINESTRING (-98.9000871 32.758364, -98.9013271 32.7583655)",
21905640,North Merrill Street,residential,False,False,135.682,,,,"LINESTRING (-98.9000871 32.758364, -98.900095 32.7595842)",
21905640,North Merrill Street,residential,False,True,116.823,,,,"LINESTRING (-98.9000871 32.758364, -98.9000799 32.7573134)",
"[21904105, 21904355]","['Veale Avenue', 'East Lindsey Street']",residential,False,"[False, True]",235.199,,,,"LINESTRING (-98.9000871 32.758364, -98.8988211 32.7583612, -98.8988112 32.7573107)",
21906538,West 1st Street,residential,False,False,81.779,,,,"LINESTRING (-98.9070994 32.7598, -98.9062249 32.7597917)",
21904125,North Miller Avenue,residential,False,True,162.68099999999998,,,,"LINESTRING (-98.9070994 32.7598, -98.9071013 32.75944, -98.9071023 32.759252, -98.9071053 32.7587072, -98.9071063 32.7585286, -98.9071073 32.758337)",
21904584,West Elm Street,residential,False,True,114.367,,,,"LINESTRING (-98.9075496 32.7562629, -98.9063266 32.7562602)",
21904127,North Miller Avenue,residential,False,False,231.10199999999998,,,,"LINESTRING (-98.9075496 32.7562629, -98.9075746 32.7572485, -98.9075714 32.757685, -98.9075667 32.758341)",
21904127,North Miller Avenue,residential,False,True,94.18199999999999,,,,"LINESTRING (-98.9075496 32.7562629, -98.9075487 32.7558463, -98.9075478 32.7554159)",
21904334,East 1st Street,residential,False,False,116.801,,,,"LINESTRING (-98.900095 32.7595842, -98.901344 32.7595719)",
21905640,North Merrill Street,residential,False,True,135.682,,,,"LINESTRING (-98.900095 32.7595842, -98.9000871 32.758364)",
21904334,East 1st Street,residential,False,False,116.962,,,,"LINESTRING (-98.901344 32.7595719, -98.9025948 32.7595694)",
21904334,East 1st Street,residential,False,True,116.801,,,,"LINESTRING (-98.901344 32.7595719, -98.900095 32.7595842)",
21904744,North Baylor Avenue,residential,False,True,134.155,,,,"LINESTRING (-98.901344 32.7595719, -98.9013271 32.7583655)",
21904334,East 1st Street,residential,False,True,116.962,,,,"LINESTRING (-98.9025948 32.7595694, -98.901344 32.7595719)",
21905997,North Breckenridge Avenue,primary,False,True,134.846,4,US 183,,"LINESTRING (-98.9025948 32.7595694, -98.9025962 32.7583567)",
21904355,Veale Avenue,residential,False,False,95.617,,,,"LINESTRING (-98.8988192 32.7554224, -98.8988349 32.7562822)",
1127638771,East Walker Street,primary,False,False,116.39,4,US 180,,"LINESTRING (-98.8988192 32.7554224, -98.9000638 32.7554302)",30 mph
21904355,Veale Avenue,residential,False,True,114.386,,,,"LINESTRING (-98.8988112 32.7573107, -98.8988349 32.7562822)",
21905653,East Dyer Street,residential,False,True,118.639,,,,"LINESTRING (-98.8988112 32.7573107, -98.9000799 32.7573134)",
"[21904105, 21904355]","['Veale Avenue', 'East Lindsey Street']",residential,False,"[False, True]",235.199,,,,"LINESTRING (-98.8988112 32.7573107, -98.8988211 32.7583612, -98.9000871 32.758364)",
1127638771,East Walker Street,primary,False,False,118.591,4,US 180,,"LINESTRING (-98.9000638 32.7554302, -98.9013319 32.7554413)",30 mph
1127638771,East Walker Street,primary,False,True,116.39,4,US 180,,"LINESTRING (-98.9000638 32.7554302, -98.8988192 32.7554224)",30 mph
21905640,North Merrill Street,residential,False,False,93.866,,,,"LINESTRING (-98.9000638 32.7554302, -98.9000697 32.7558544, -98.9000756 32.7562743)",
"[21906107, 21904782]","['South Merrill Street', 'East Williams Street']",residential,False,"[False, True]",199.271,,,,"LINESTRING (-98.9000638 32.7554302, -98.9000635 32.7549956, -98.9000634 32.7548071, -98.9000821 32.7547247, -98.9001214 32.7546723, -98.9001907 32.7546274, -98.9003067 32.7546012, -98.9013157 32.7546031)",
1127638771,East Walker Street,primary,False,False,116.268,4,US 180,,"LINESTRING (-98.9013319 32.7554413, -98.9025752 32.7554476)",30 mph
1127638771,East Walker Street,primary,False,True,118.591,4,US 180,,"LINESTRING (-98.9013319 32.7554413, -98.9000638 32.7554302)",30 mph
21904744,North Baylor Avenue,residential,False,False,92.19200000000001,,,,"LINESTRING (-98.9013319 32.7554413, -98.90133 32.7558429, -98.901328 32.7562704)",
21905189,South Baylor Avenue,residential,False,True,93.21600000000001,,,,"LINESTRING (-98.9013319 32.7554413, -98.9013232 32.7549933, -98.9013157 32.7546031)",
21904584,West Elm Street,residential,False,True,118.641,,,,"LINESTRING (-98.9038573 32.7562602, -98.9025886 32.7562546)",
21905693,North Court Street,residential,False,False,116.695,,,,"LINESTRING (-98.9038573 32.7562602, -98.9038351 32.7573095)",
21905693,North Court Street,residential,False,True,92.761,,,,"LINESTRING (-98.9038573 32.7562602, -98.903851 32.755426)",
21904584,West Elm Street,residential,False,False,115.264,,,,"LINESTRING (-98.9038573 32.7562602, -98.9045739 32.7562602, -98.9050899 32.7562602)",
21904584,West Elm Street,residential,False,False,115.647,,,,"LINESTRING (-98.9050899 32.7562602, -98.9063266 32.7562602)",
21904762,North Rose Avenue,residential,False,False,105.881,,,,"LINESTRING (-98.9050899 32.7562602, -98.9050843 32.7572124)",
21904584,West Elm Street,residential,False,True,115.264,,,,"LINESTRING (-98.9050899 32.7562602, -98.9045739 32.7562602, -98.9038573 32.7562602)",
21904762,North Rose Avenue,residential,False,True,92.88300000000001,,,,"LINESTRING (-98.9050899 32.7562602, -98.9050872 32.7559384, -98.9050829 32.7554249)",
21904584,West Elm Street,residential,False,False,114.367,,,,"LINESTRING (-98.9063266 32.7562602, -98.9075496 32.7562629)",
21904584,West Elm Street,residential,False,True,115.647,,,,"LINESTRING (-98.9063266 32.7562602, -98.9050899 32.7562602)",
21905058,North McAmis Street,residential,False,False,231.82299999999998,,,,"LINESTRING (-98.9063266 32.7562602, -98.906317 32.7572485, -98.9063339 32.7583449)",
21905058,North McAmis Street,residential,False,True,94.172,,,,"LINESTRING (-98.9063266 32.7562602, -98.906316 32.7558575, -98.9063044 32.7554135)",
21904589,South Miller Street,residential,False,False,86.444,,,,"LINESTRING (-98.9075431 32.75172, -98.907547 32.7524974)",
21904816,West Elliott Street,tertiary,False,False,114.757,,,,"LINESTRING (-98.9075431 32.75172, -98.906316 32.7517256)",
21904738,South Rose Avenue,residential,False,True,94.638,,,,"LINESTRING (-98.9050829 32.7554249, -98.9050852 32.7545738)",
21905052,West Walker Street,primary,False,False,114.234,4,US 180,,"LINESTRING (-98.9050829 32.7554249, -98.9063044 32.7554135)",30 mph
21905052,West Walker Street,primary,False,True,115.2,4,US 180,,"LINESTRING (-98.9050829 32.7554249, -98.903851 32.755426)",30 mph
21904762,North Rose Avenue,residential,False,False,92.88300000000001,,,,"LINESTRING (-98.9050829 32.7554249, -98.9050872 32.7559384, -98.9050899 32.7562602)",
21904744,North Baylor Avenue,residential,False,False,117.6,,,,"LINESTRING (-98.9013264 32.7573079, -98.9013271 32.7583655)",
21904744,North Baylor Avenue,residential,False,True,115.365,,,,"LINESTRING (-98.9013264 32.7573079, -98.901328 32.7562704)",
21905653,East Dyer Street,residential,False,False,116.564,,,,"LINESTRING (-98.9013264 32.7573079, -98.9000799 32.7573134)",
21905653,East Dyer Street,residential,False,True,118.11699999999999,,,,"LINESTRING (-98.9013264 32.7573079, -98.9019289 32.7573105, -98.9025895 32.7573134)",
21904762,North Rose Avenue,residential,False,False,125.929,,,,"LINESTRING (-98.9050843 32.7572124, -98.9050893 32.7583449)",
21904762,North Rose Avenue,residential,False,True,105.881,,,,"LINESTRING (-98.9050843 32.7572124, -98.9050899 32.7562602)",
21904906,West Dyer Street,residential,False,False,117.313,,,,"LINESTRING (-98.9050843 32.7572124, -98.9038351 32.7573095)",
21904762,North Rose Avenue,residential,False,True,162.723,,,,"LINESTRING (-98.9050894 32.7598083, -98.9050893 32.7583449)",
21906538,West 1st Street,residential,False,False,115.591,,,,"LINESTRING (-98.9050894 32.7598083, -98.903854 32.7598444)",
21906538,West 1st Street,residential,False,True,106.196,,,,"LINESTRING (-98.9050894 32.7598083, -98.9062249 32.7597917)",
21904782,East Williams Street,residential,False,False,116.694,,,,"LINESTRING (-98.9013157 32.7546031, -98.9025635 32.754592)",
21905189,South Baylor Avenue,residential,False,True,117.778,,,,"LINESTRING (-98.9013157 32.7546031, -98.9013119 32.7535439)",
"[21906107, 21904782]","['South Merrill Street', 'East Williams Street']",residential,False,"[False, True]",199.27100000000002,,,,"LINESTRING (-98.9013157 32.7546031, -98.9003067 32.7546012, -98.9001907 32.7546274, -98.9001214 32.7546723, -98.9000821 32.7547247, -98.9000634 32.7548071, -98.9000635 32.7549956, -98.9000638 32.7554302)",
21905189,South Baylor Avenue,residential,False,False,93.21600000000001,,,,"LINESTRING (-98.9013157 32.7546031, -98.9013232 32.7549933, -98.9013319 32.7554413)",
21904816,West Elliott Street,tertiary,False,False,116.115,,,,"LINESTRING (-98.906316 32.7517256, -98.9050747 32.7517501)",
21904816,West Elliott Street,tertiary,False,True,114.757,,,,"LINESTRING (-98.906316 32.7517256, -98.9075431 32.75172)",
21905107,South McAmis Street,residential,False,False,85.389,,,,"LINESTRING (-98.906316 32.7517256, -98.9063221 32.7524935)",
21904816,West Elliott Street,tertiary,False,False,116.39,,,,"LINESTRING (-98.9050747 32.7517501, -98.9038302 32.7517383)",
21904816,West Elliott Street,tertiary,False,True,116.115,,,,"LINESTRING (-98.9050747 32.7517501, -98.906316 32.7517256)",
21905940,South Rose Avenue,residential,False,False,82.231,,,,"LINESTRING (-98.9050747 32.7517501, -98.9050814 32.7524896)",
21904906,West Dyer Street,residential,False,True,117.313,,,,"LINESTRING (-98.9038351 32.7573095, -98.9050843 32.7572124)",
21905693,North Court Street,residential,False,False,115.577,,,,"LINESTRING (-98.9038351 32.7573095, -98.9038392 32.7583489)",
21905693,North Court Street,residential,False,True,116.695,,,,"LINESTRING (-98.9038351 32.7573095, -98.9038573 32.7562602)",
21904906,West Dyer Street,residential,False,False,116.523,,,,"LINESTRING (-98.9038351 32.7573095, -98.9035019 32.7573234, -98.9025895 32.7573134)",
21905997,North Breckenridge Avenue,primary,False,False,116.012,4,US 183,,"LINESTRING (-98.9025895 32.7573134, -98.9025962 32.7583567)",
21904906,West Dyer Street,residential,False,True,116.523,,,,"LINESTRING (-98.9025895 32.7573134, -98.9035019 32.7573234, -98.9038351 32.7573095)",
21905653,East Dyer Street,residential,False,False,118.11699999999999,,,,"LINESTRING (-98.9025895 32.7573134, -98.9019289 32.7573105, -98.9013264 32.7573079)",
21905997,North Breckenridge Avenue,primary,False,True,117.733,4,US 183,,"LINESTRING (-98.9025895 32.7573134, -98.9025889 32.756662, -98.9025886 32.7562546)",
21905725,Robert Avenue,residential,False,True,205.596,,,,"LINESTRING (-98.8983057 32.7535908, -98.8984776 32.7526208, -98.8985941 32.7517581)",
"[1127641809, 1127641810, 370202765]",East Hullum Street,residential,False,False,281.185,,,yes,"LINESTRING (-98.8983057 32.7535908, -98.898746 32.753583, -98.89918 32.753583, -98.9000582 32.7535624, -98.9003985 32.7535574, -98.9006206 32.7535541, -98.9013119 32.7535439)",
21905189,South Baylor Avenue,residential,False,False,117.778,,,,"LINESTRING (-98.9013119 32.7535439, -98.9013157 32.7546031)",
1127641809,East Hullum Street,residential,False,False,116.586,,,,"LINESTRING (-98.9013119 32.7535439, -98.9025586 32.7535425)",
"[1127641809, 1127641810, 370202765]",East Hullum Street,residential,False,True,281.18499999999995,,,yes,"LINESTRING (-98.9013119 32.7535439, -98.9006206 32.7535541, -98.9003985 32.7535574, -98.9000582 32.7535624, -98.89918 32.753583, -98.898746 32.753583, -98.8983057 32.7535908)",
21905052,West Walker Street,primary,False,False,116.275,4,US 180,,"LINESTRING (-98.9063044 32.7554135, -98.9075478 32.7554159)",30 mph
21905052,West Walker Street,primary,False,True,114.234,4,US 180,,"LINESTRING (-98.9063044 32.7554135, -98.9050829 32.7554249)",30 mph
21905107,South McAmis Street,residential,False,True,92.934,,,,"LINESTRING (-98.9063044 32.7554135, -98.906318 32.7545778)",
21905058,North McAmis Street,residential,False,False,94.172,,,,"LINESTRING (-98.9063044 32.7554135, -98.906316 32.7558575, -98.9063266 32.7562602)",
21906538,West 1st Street,residential,False,False,106.196,,,,"LINESTRING (-98.9062249 32.7597917, -98.9050894 32.7598083)",
21906538,West 1st Street,residential,False,True,81.779,,,,"LINESTRING (-98.9062249 32.7597917, -98.9070994 32.7598)",
21905058,North McAmis Street,residential,False,True,161.25699999999998,,,,"LINESTRING (-98.9062249 32.7597917, -98.9063377 32.7584617, -98.9063339 32.7583449)",
21905640,North Merrill Street,residential,False,False,116.823,,,,"LINESTRING (-98.9000799 32.7573134, -98.9000871 32.758364)",
21905640,North Merrill Street,residential,False,True,115.544,,,,"LINESTRING (-98.9000799 32.7573134, -98.9000756 32.7562743)",
21905653,East Dyer Street,residential,False,False,118.639,,,,"LINESTRING (-98.9000799 32.7573134, -98.8988112 32.7573107)",
