osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,access,ref
8949253,Bayberry Way,residential,False,False,133.98399999999998,"LINESTRING (-121.8987303 37.4367698, -121.8987904 37.4365108, -121.898902 37.43632, -121.8990307 37.4362654, -121.8992367 37.4362859, -121.8994427 37.43632, -121.8995208 37.4363098, -121.8995449 37.4363066, -121.8997949 37.4362739)",,,,,
"[8964865, 8932458]","['Sandhurst Drive', 'Sutterwind Drive']",residential,False,"[False, True]",246.5,"LINESTRING (-121.8987303 37.4367698, -121.8984691 37.436721, -121.8981192 37.4366545, -121.8980651 37.4366269, -121.8980548 37.4365512, -121.898078 37.4364631, -121.8980929 37.4364413, -121.8984642 37.4358974, -121.8985818 37.4358235, -121.8986702 37.4357679, -121.8991635 37.4356508, -121.899453 37.435582)",,,,,
8964865,Sutterwind Drive,residential,False,True,99.275,"LINESTRING (-121.8987303 37.4367698, -121.8990017 37.4368197, -121.8990597 37.4368304, -121.8998257 37.4369713)",,,,,
8949283,Los Coches Street,residential,False,False,73.979,"LINESTRING (-121.9000244 37.4294331, -121.899874 37.429539, -121.8998052 37.4295531, -121.8992575 37.4296657)",,,,,
8949283,Los Coches Street,residential,False,True,45.761,"LINESTRING (-121.9000244 37.4294331, -121.900066 37.4293086, -121.9000432 37.4291444, -121.8999891 37.429035)",,,,,
1092836528,Chysis Road,residential,False,True,63.931,"LINESTRING (-121.9000244 37.4294331, -121.9001893 37.4295263, -121.9002348 37.4296165, -121.9003029 37.4298149, -121.9003768 37.4299096)",,,,,
8949283,Los Coches Street,residential,False,True,123.15599999999999,"LINESTRING (-121.898104 37.4301819, -121.8981913 37.4300595, -121.8982558 37.4299776, -121.8985203 37.4298136, -121.8987563 37.4297687, -121.8988083 37.429758, -121.8990895 37.4297002, -121.8992575 37.4296657)",,,,,
"[393485760, 393485938, 393485939, 157811606]",South Milpitas Boulevard,secondary,True,False,266.00899999999996,"LINESTRING (-121.898104 37.4301819, -121.8981571 37.4302914, -121.8984325 37.4304592, -121.8986496 37.4306432, -121.8988801 37.430849, -121.8990265 37.4310647, -121.8990632 37.4311243, -121.8992606 37.4315719, -121.8992699 37.4315929, -121.8992895 37.4316587, -121.8994417 37.4321648, -121.8994605 37.4322392)","['3', '2', '5']",,,,
8953421,Silverlake Drive,residential,False,False,70.789,"LINESTRING (-121.9032049 37.4357709, -121.90247 37.4360254)",,,,,
8953421,Silverlake Drive,residential,False,True,37.994,"LINESTRING (-121.9032049 37.4357709, -121.9034114 37.4356937, -121.9035957 37.4356279)",,,,,
"[8960945, 8938790]","['Meadowland Drive', 'Edgewater Drive']",residential,False,False,941.0309999999998,"LINESTRING (-121.9032049 37.4357709, -121.9032264 37.4358241, -121.903457 37.4364926, -121.9035751 37.4367276, -121.9036322 37.4368858, -121.903657 37.4370356, -121.903683 37.4371191, -121.9037256 37.4371514, -121.90422 37.4372237, -121.9047728 37.4373422, -121.9049874 37.4373422, -121.905349 37.4372199, -121.9055538 37.4371514, -121.9056646 37.4371255, -121.9057584 37.43717, -121.9060133 37.4376276, -121.9060164 37.4376853, -121.9059354 37.4377489, -121.905606 37.4378714, -121.9051641 37.4379925, -121.9048831 37.4380035, -121.9044151 37.4379605, -121.9036588 37.4378084, -121.9033425 37.4377786, -121.9023068 37.4375066, -121.9019724 37.4374687, -121.9018921 37.4374111, -121.9018932 37.4371931, -121.9018728 37.4369857, -121.90178 37.4366413, -121.901657 37.4362135, -121.901612 37.4361143)",,,,,
8965280,Waterford Meadow Court,residential,False,False,18.832,"LINESTRING (-121.9037788 37.4344042, -121.9039742 37.4343363)",,,,,
8969136,Millwater Court,residential,False,False,55.876,"LINESTRING (-121.9037788 37.4344042, -121.9035218 37.433945)",,,,,
8965280,Waterford Meadow Court,residential,False,True,35.266999999999996,"LINESTRING (-121.9037788 37.4344042, -121.9036381 37.4344507, -121.9033936 37.4344787)",,,,,
8965280,Waterford Meadow Court,residential,False,True,18.832,"LINESTRING (-121.9039742 37.4343363, -121.9037788 37.4344042)",,,,,
8969136,Millwater Court,residential,False,True,55.876,"LINESTRING (-121.9035218 37.433945, -121.9037788 37.4344042)",,,,,
8969137,Millwater Court,residential,False,False,15.264,"LINESTRING (-121.9035218 37.433945, -121.903365 37.4340028)",,,,,
8969137,Millwater Court,residential,False,True,18.593,"LINESTRING (-121.9035218 37.433945, -121.9037128 37.4338746)",,,,,
8969137,Millwater Court,residential,False,False,18.593,"LINESTRING (-121.9037128 37.4338746, -121.9035218 37.433945)",,,,,
8969137,Millwater Court,residential,False,True,15.264,"LINESTRING (-121.903365 37.4340028, -121.9035218 37.433945)",,,,,
"[8962816, 252248558, 252248567]",Paseo Refugio,residential,False,True,335.721,"LINESTRING (-121.893278 37.4358267, -121.8933917 37.4358849, -121.8936625 37.4360234, -121.8937957 37.4360606, -121.8939368 37.4360786, -121.8941039 37.436073, -121.894224 37.4360813, -121.8943643 37.4361141, -121.8944744 37.4361614, -121.8947721 37.4363037, -121.8948268 37.4363295, -121.8949631 37.4363986, -121.8951529 37.4364971, -121.8958593 37.4368567, -121.8961671 37.4369899, -121.8963912 37.4370475, -121.8965891 37.4370985, -121.8966546 37.4371153)",,,yes,destination,
"[651159986, 252248578, 574290422]",North Hillview Drive,residential,False,True,158.114,"LINESTRING (-121.893278 37.4358267, -121.8934739 37.4355839, -121.893514 37.4355342, -121.8935867 37.4354351, -121.8936422 37.4353248, -121.8936867 37.4351885, -121.8936911 37.435176, -121.8937739 37.4349252, -121.8937622 37.4346787, -121.8937232 37.4345)","['4', '2']",30 mph,yes,,
29101282,Town Center Drive,residential,False,False,157.789,"LINESTRING (-121.8973653 37.4357133, -121.896825 37.4358254, -121.896707 37.4358425, -121.8965917 37.4358276, -121.8964844 37.4357765, -121.8963964 37.4357375, -121.8957275 37.4354411)",,,,,
29101282,Town Center Drive,residential,False,True,183.44500000000002,"LINESTRING (-121.8973653 37.4357133, -121.8984621 37.4355006, -121.8985548 37.4354826, -121.8990686 37.435383, -121.8991813 37.4353505, -121.8993734 37.435295)",,,,,
252248582,Shaughnessy drive,residential,False,False,98.44000000000001,"LINESTRING (-121.8973653 37.4357133, -121.8974272 37.4359185, -121.8974392 37.4359582, -121.8974552 37.4360711, -121.8974043 37.4361733, -121.8973362 37.4362656, -121.8972943 37.4363224, -121.897246 37.4363863, -121.8972219 37.4364523, -121.8972086 37.4365456)",,,,,
918152958,Silverlake Drive,residential,False,False,13.43,"LINESTRING (-121.9010752 37.4361306, -121.9009231 37.4361296)",,,,,
"[393491100, 393491093]",North Milpitas Boulevard,secondary,True,False,140.376,"LINESTRING (-121.9010752 37.4361306, -121.900976 37.4354666, -121.9009407 37.4352357, -121.9008836 37.434959, -121.9008677 37.4348792)","['3', '2']",,,,
918152959,Silverlake Drive,residential,True,False,34.644999999999996,"LINESTRING (-121.9010752 37.4361306, -121.9011936 37.4361547, -121.901368 37.4361388, -121.9014494 37.4361005)",,,,,
51382652,Sagemeadow Court,residential,False,False,81.416,"LINESTRING (-121.9028162 37.4341137, -121.9030432 37.4345074, -121.9030905 37.4345412, -121.9033936 37.4344787)",,,,,
8962804,Shadowlake Court,residential,False,False,41.42,"LINESTRING (-121.9030796 37.4350289, -121.9035234 37.4349082)",,,,,
"[407458922, 393485934, 157811607]",South Milpitas Boulevard,secondary,True,False,104.753,"LINESTRING (-121.8995533 37.4319828, -121.8994863 37.4317681, -121.8994268 37.4315776, -121.8994128 37.4315328, -121.8993646 37.4314294, -121.8993152 37.4313234, -121.8992037 37.4310841)","['3', '2']",,,,
158071641,,trunk_link,True,False,82.467,"LINESTRING (-121.9004302 37.4321369, -121.8998528 37.4321193, -121.8997726 37.4321088, -121.8997564 37.432104, -121.8996751 37.4320733, -121.8996295 37.4320475, -121.8995533 37.4319828)",1,,,,
393485526,East Calaveras Boulevard,trunk,True,False,72.647,"LINESTRING (-121.9004302 37.4321369, -121.8997304 37.4322194, -121.8996158 37.4322293)",5,40 mph,,,CA 237
393485758,South Milpitas Boulevard,secondary,True,False,15.875,"LINESTRING (-121.8994605 37.4322392, -121.899501 37.4323783)",,,,,
"[393490088, 416991759, 157811558, 416991727]",East Calaveras Boulevard,trunk,True,False,555.983,"LINESTRING (-121.8994605 37.4322392, -121.8992773 37.4322515, -121.8988617 37.4323033, -121.8986618 37.4323467, -121.8985004 37.4323817, -121.8982514 37.4324358, -121.8979543 37.4325003, -121.8974013 37.4326204, -121.8972157 37.4326607, -121.8966846 37.432776, -121.8965184 37.4328121, -121.8962115 37.4328804, -121.8956429 37.4330069, -121.894596 37.4332426, -121.8945255 37.4332586, -121.8943141 37.4333066, -121.8942385 37.4333225, -121.8933787 37.4335174)","['4', '3']",40 mph,,,CA 237
157811558,East Calaveras Boulevard,trunk,True,False,13.757,"LINESTRING (-121.8996158 37.4322293, -121.8994605 37.4322392)",3,40 mph,,,CA 237
157811607,South Milpitas Boulevard,secondary,True,False,27.96,"LINESTRING (-121.8996158 37.4322293, -121.8995533 37.4319828)",2,,,,
393485527,East Calaveras Boulevard,trunk,True,False,13.145,"LINESTRING (-121.899501 37.4323783, -121.8996491 37.4323663)",,40 mph,,,CA 237
393491104,North Milpitas Boulevard,secondary,True,False,25.979,"LINESTRING (-121.899501 37.4323783, -121.8995756 37.4326043)",2,,,,
157811560,East Calaveras Boulevard,trunk,True,False,34.325,"LINESTRING (-121.8996491 37.4323663, -121.9000349 37.4323284)",2,40 mph,,,CA 237
618721955,South Milpitas Boulevard,secondary,True,False,15.515,"LINESTRING (-121.8996491 37.4323663, -121.8996158 37.4322293)",2,,,,
158071625,,trunk_link,True,False,68.285,"LINESTRING (-121.898864 37.4324558, -121.8992287 37.4324443, -121.8993613 37.4324746, -121.8994299 37.4325075, -121.8995043 37.4325515, -121.8995756 37.4326043)",1,,,,
393485525,East Calaveras Boulevard,trunk,True,False,56.902,"LINESTRING (-121.898864 37.4324558, -121.899397 37.4323917, -121.899501 37.4323783)",3,40 mph,,,CA 237
"[393491099, 393491092, 393491101, 407479631]",North Milpitas Boulevard,secondary,True,False,279.012,"LINESTRING (-121.8995756 37.4326043, -121.8995928 37.4326554, -121.8996553 37.4328127, -121.8997455 37.4330395, -121.8997764 37.4331173, -121.8998817 37.4333086, -121.9000678 37.4336196, -121.9001688 37.4337784, -121.9001985 37.4338176, -121.9002888 37.4339372, -121.9003486 37.4340163, -121.9004248 37.4341171, -121.9005174 37.4342767, -121.9006001 37.4344633, -121.9006285 37.4345273, -121.9007461 37.4349209)","['3', '2']",,,,
729068659,Hearst Drive,residential,False,False,19.987,"LINESTRING (-121.8992037 37.4310841, -121.8994232 37.4310402)",,,,,
"[393485937, 393485759, 407459711]",South Milpitas Boulevard,secondary,True,False,101.389,"LINESTRING (-121.8992037 37.4310841, -121.8990579 37.430875, -121.8989115 37.4307101, -121.8988703 37.4306637, -121.8987102 37.4305271, -121.8985847 37.4304199, -121.8985037 37.4303702)","['3', '2']",,,,
29101282,Town Center Drive,residential,False,True,28.948000000000004,"LINESTRING (-121.8954402 37.4353157, -121.8955395 37.4353578, -121.8956313 37.4353985, -121.8957035 37.4354305, -121.8957275 37.4354411)",,,,,
918152958,Silverlake Drive,residential,False,True,13.43,"LINESTRING (-121.9009231 37.4361296, -121.9010752 37.4361306)",,,,,
183079149,Silverlake Drive,residential,False,True,40.592,"LINESTRING (-121.9009231 37.4361296, -121.9008251 37.4361392, -121.9004668 37.4361742)",,,,,
"[8964865, 8939259]","['Woodward Drive', 'Sutterwind Drive']",residential,False,False,154.11900000000003,"LINESTRING (-121.9004668 37.4361742, -121.9004806 37.4363626, -121.9004719 37.436555, -121.9004909 37.4366553, -121.9005201 37.4368099, -121.9004696 37.4370089, -121.9004233 37.4370559, -121.900385 37.4370585, -121.9003474 37.4370611, -121.8999789 37.4369977, -121.8998257 37.4369713)",,,,,
8939259,Woodward Drive,residential,False,True,88.687,"LINESTRING (-121.9004668 37.4361742, -121.900352 37.43575, -121.9003559 37.4356714, -121.9003647 37.4354957, -121.9003038 37.4353978)",,,,,
183079149,Silverlake Drive,residential,False,False,40.592,"LINESTRING (-121.9004668 37.4361742, -121.9008251 37.4361392, -121.9009231 37.4361296)",,,,,
8941899,Meadowhaven Way,residential,False,False,49.114,"LINESTRING (-121.9035234 37.4349082, -121.9033936 37.4344787)",,,,,
8941899,Meadowhaven Way,residential,False,True,6.127,"LINESTRING (-121.9035234 37.4349082, -121.9035327 37.4349628)",,,,,
8962804,Shadowlake Court,residential,False,True,41.42,"LINESTRING (-121.9035234 37.4349082, -121.9030796 37.4350289)",,,,,
"[651159986, 252248578, 574290422]",North Hillview Drive,residential,False,False,158.114,"LINESTRING (-121.8937232 37.4345, -121.8937622 37.4346787, -121.8937739 37.4349252, -121.8936911 37.435176, -121.8936867 37.4351885, -121.8936422 37.4353248, -121.8935867 37.4354351, -121.893514 37.4355342, -121.8934739 37.4355839, -121.893278 37.4358267)","['4', '2']",30 mph,yes,,
987966356,North Hillview Drive,residential,True,False,99.766,"LINESTRING (-121.8937232 37.4345, -121.8937504 37.4344046, -121.8934957 37.4336312)",,,,,
252248574,Belshaw Drive,residential,False,True,27.284,"LINESTRING (-121.8975089 37.4366035, -121.897402 37.4365829, -121.8972086 37.4365456)",,,,,
29101282,Town Center Drive,residential,False,False,28.948,"LINESTRING (-121.8957275 37.4354411, -121.8957035 37.4354305, -121.8956313 37.4353985, -121.8955395 37.4353578, -121.8954402 37.4353157)",,,,,
29101282,Town Center Drive,residential,False,True,157.789,"LINESTRING (-121.8957275 37.4354411, -121.8963964 37.4357375, -121.8964844 37.4357765, -121.8965917 37.4358276, -121.896707 37.4358425, -121.896825 37.4358254, -121.8973653 37.4357133)",,,,,
252248574,Belshaw Drive,residential,False,False,224.379,"LINESTRING (-121.8957275 37.4354411, -121.895508 37.435775, -121.8954919 37.4358198, -121.895516 37.4359028, -121.8955931 37.4359502, -121.8957038 37.4360178, -121.8957575 37.4360441, -121.8960947 37.4362091, -121.8964363 37.4363763, -121.8965432 37.4364136, -121.8965862 37.4364289, -121.8966037 37.4364321, -121.8969349 37.4364928, -121.8972086 37.4365456)",,,,,
987966354,East Calaveras Boulevard,trunk,True,False,13.004,"LINESTRING (-121.8933549 37.4336655, -121.8934957 37.4336312)",3,40 mph,,,CA 237
987966355,North Hillview Drive,residential,True,False,98.931,"LINESTRING (-121.8933549 37.4336655, -121.8936495 37.4344242, -121.8937232 37.4345)",2,30 mph,,,
393485528,North Milpitas Boulevard,secondary,True,False,42.426,"LINESTRING (-121.8997778 37.4327339, -121.8996491 37.4323663)",4,,,,
157811623,,trunk_link,True,False,55.505,"LINESTRING (-121.8997778 37.4327339, -121.8997776 37.432614, -121.8997893 37.4325325, -121.8998195 37.4324485, -121.8998967 37.432394, -121.9000349 37.4323284)",1,,,,
252248574,Belshaw Drive,residential,False,False,27.284,"LINESTRING (-121.8972086 37.4365456, -121.897402 37.4365829, -121.8975089 37.4366035)",,,,,
252248574,Belshaw Drive,residential,False,True,224.37900000000005,"LINESTRING (-121.8972086 37.4365456, -121.8969349 37.4364928, -121.8966037 37.4364321, -121.8965862 37.4364289, -121.8965432 37.4364136, -121.8964363 37.4363763, -121.8960947 37.4362091, -121.8957575 37.4360441, -121.8957038 37.4360178, -121.8955931 37.4359502, -121.895516 37.4359028, -121.8954919 37.4358198, -121.895508 37.435775, -121.8957275 37.4354411)",,,,,
252248582,Shaughnessy drive,residential,False,True,98.44,"LINESTRING (-121.8972086 37.4365456, -121.8972219 37.4364523, -121.897246 37.4363863, -121.8972943 37.4363224, -121.8973362 37.4362656, -121.8974043 37.4361733, -121.8974552 37.4360711, -121.8974392 37.4359582, -121.8974272 37.4359185, -121.8973653 37.4357133)",,,,,
574290534,Beresford Court,residential,False,False,11.695,"LINESTRING (-121.9008677 37.4348792, -121.9007461 37.4349209)",,,,,
"[393485528, 157811595, 393491091, 393491095]",North Milpitas Boulevard,secondary,True,False,258.512,"LINESTRING (-121.9008677 37.4348792, -121.9007333 37.4344652, -121.9007095 37.4343918, -121.900654 37.4342805, -121.9005293 37.4340305, -121.9004924 37.4339859, -121.9003964 37.4338576, -121.9002277 37.4336321, -121.90018 37.4335613, -121.8998988 37.4330342, -121.8998875 37.4330061, -121.8997778 37.4327339)","['4', '3']",,,,
"[8941899, 8946949, 574290535]","['Beresford Court', 'Meadowhaven Way']",residential,False,True,288.27799999999996,"LINESTRING (-121.9008677 37.4348792, -121.900999 37.4348303, -121.9011115 37.4347888, -121.9018362 37.4345233, -121.9019537 37.4344803, -121.9022064 37.4343708, -121.9023695 37.4342617, -121.902467 37.434209, -121.9025221 37.4341792, -121.9027729 37.4340437, -121.9031432 37.4339635, -121.9033936 37.4344787)",,,,,
8949283,Los Coches Street,residential,False,False,45.761,"LINESTRING (-121.8999891 37.429035, -121.9000432 37.4291444, -121.900066 37.4293086, -121.9000244 37.4294331)",,,,,
549087874,Caladenia Lane,residential,False,False,205.51500000000001,"LINESTRING (-121.8999891 37.429035, -121.9001212 37.4289896, -121.9003711 37.4288858, -121.9005017 37.4288994, -121.9006267 37.4290572, -121.9009049 37.4296074, -121.9009277 37.4297292, -121.9008709 37.4298149, -121.9004676 37.4299096, -121.9003768 37.4299096)",,,,,
549087874,Caladenia Lane,residential,False,True,205.51500000000001,"LINESTRING (-121.9003768 37.4299096, -121.9004676 37.4299096, -121.9008709 37.4298149, -121.9009277 37.4297292, -121.9009049 37.4296074, -121.9006267 37.4290572, -121.9005017 37.4288994, -121.9003711 37.4288858, -121.9001212 37.4289896, -121.8999891 37.429035)",,,,,
549087881,Chysis Road,residential,False,False,46.487,"LINESTRING (-121.9003768 37.4299096, -121.9003887 37.430012, -121.900496 37.4303155)",,,,,
1092836528,Chysis Road,residential,False,False,63.931,"LINESTRING (-121.9003768 37.4299096, -121.9003029 37.4298149, -121.9002348 37.4296165, -121.9001893 37.4295263, -121.9000244 37.4294331)",,,,,
549087876,Chysis Road,residential,False,False,93.461,"LINESTRING (-121.9019902 37.4316402, -121.9019613 37.4315061, -121.9019191 37.4314598, -121.9018687 37.4314201, -121.9017795 37.4313663, -121.9016205 37.4313843, -121.9011633 37.431476)",,,,,
549087876,Chysis Road,residential,False,True,211.924,"LINESTRING (-121.900496 37.4303155, -121.9003427 37.4303471, -121.9002682 37.4303778, -121.9002121 37.4304237, -121.9002177 37.4305004, -121.9005187 37.4313798, -121.9005585 37.4315016, -121.9005901 37.431538, -121.9006267 37.4315737, -121.9006665 37.4315854, -121.9007118 37.4315873, -121.9010583 37.4314971, -121.9011633 37.431476)",,,,,
549087881,Chysis Road,residential,False,True,46.487,"LINESTRING (-121.900496 37.4303155, -121.9003887 37.430012, -121.9003768 37.4299096)",,,,,
1207306527,Calypso Lane,residential,False,False,107.44,"LINESTRING (-121.900496 37.4303155, -121.9006607 37.4302974, -121.9007255 37.4303123, -121.9007743 37.4303425, -121.9010177 37.431048)",,,,,
1207306527,Calypso Lane,residential,False,True,49.297,"LINESTRING (-121.9011633 37.431476, -121.9010177 37.431048)",,,,,
549087876,Chysis Road,residential,False,False,211.92399999999998,"LINESTRING (-121.9011633 37.431476, -121.9010583 37.4314971, -121.9007118 37.4315873, -121.9006665 37.4315854, -121.9006267 37.4315737, -121.9005901 37.431538, -121.9005585 37.4315016, -121.9005187 37.4313798, -121.9002177 37.4305004, -121.9002121 37.4304237, -121.9002682 37.4303778, -121.9003427 37.4303471, -121.900496 37.4303155)",,,,,
549087876,Chysis Road,residential,False,True,93.461,"LINESTRING (-121.9011633 37.431476, -121.9016205 37.4313843, -121.9017795 37.4313663, -121.9018687 37.4314201, -121.9019191 37.4314598, -121.9019613 37.4315061, -121.9019902 37.4316402)",,,,,
549087879,Calypso Court,residential,False,False,44.178,"LINESTRING (-121.9010177 37.431048, -121.9015003 37.4309432)",,,,,
1207306527,Calypso Lane,residential,False,False,49.297,"LINESTRING (-121.9010177 37.431048, -121.9011633 37.431476)",,,,,
1207306527,Calypso Lane,residential,False,True,107.43999999999998,"LINESTRING (-121.9010177 37.431048, -121.9007743 37.4303425, -121.9007255 37.4303123, -121.9006607 37.4302974, -121.900496 37.4303155)",,,,,
549087879,Calypso Court,residential,False,True,44.178,"LINESTRING (-121.9015003 37.4309432, -121.9010177 37.431048)",,,,,
549087883,Cobblestone Loop,residential,True,False,14.924,"LINESTRING (-121.8985037 37.4303702, -121.8985949 37.4302572)",,,,,
393485759,South Milpitas Boulevard,secondary,True,False,41.83,"LINESTRING (-121.8985037 37.4303702, -121.8982369 37.4302063, -121.898104 37.4301819)",3,,,,
