osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,bridge
13193831,South Topeka Avenue,residential,False,False,121.606,,,"LINESTRING (-99.900839 38.4527564, -99.900849 38.45385)",,
"[13187780, 118121783]",Sycamore Street,secondary,False,False,121.47399999999999,KS 96,"['35 mph', '25 mph']","LINESTRING (-99.900839 38.4527564, -99.901532 38.452762, -99.9022338 38.4527734)",,
13193831,South Topeka Avenue,residential,False,True,244.71799999999996,,,"LINESTRING (-99.900839 38.4527564, -99.9008564 38.4518959, -99.9008579 38.4518201, -99.9008475 38.451654, -99.9008469 38.4515941, -99.9008475 38.4515601, -99.900843 38.451443, -99.900841 38.451072, -99.900837 38.450556)",,
13194013,South School Street,residential,False,False,121.825,,,"LINESTRING (-99.9022338 38.4527734, -99.902236 38.453869)",,
13194013,South School Street,residential,False,True,242.72000000000003,,,"LINESTRING (-99.9022338 38.4527734, -99.902233 38.452378, -99.9022485 38.452068, -99.9022619 38.4518018, -99.9022525 38.4516887, -99.9022476 38.4516252, -99.9022427 38.4515598, -99.90223 38.451462, -99.902228 38.450592)",,
118121783,Sycamore Street,secondary,False,False,122.024,KS 96,25 mph,"LINESTRING (-99.9022338 38.4527734, -99.9029277 38.4527847, -99.9036348 38.4527962)",,
"[13187780, 118121783]",Sycamore Street,secondary,False,True,121.47399999999999,KS 96,"['35 mph', '25 mph']","LINESTRING (-99.9022338 38.4527734, -99.901532 38.452762, -99.900839 38.4527564)",,
13193703,South Iowa Avenue,residential,False,False,120.849,,,"LINESTRING (-99.9036348 38.4527962, -99.903626 38.453883)",,
118121783,Sycamore Street,secondary,False,False,121.763,KS 96,25 mph,"LINESTRING (-99.9036348 38.4527962, -99.9050328 38.4528189)",,
13193703,South Iowa Avenue,residential,False,True,241.846,,,"LINESTRING (-99.9036348 38.4527962, -99.9036399 38.4520869, -99.9036429 38.4516804, -99.9036444 38.4516346, -99.903622 38.451419, -99.90362 38.45126, -99.903614 38.450622)",,
118121783,Sycamore Street,secondary,False,True,122.024,KS 96,25 mph,"LINESTRING (-99.9036348 38.4527962, -99.9029277 38.4527847, -99.9022338 38.4527734)",,
13193220,West Sycamore Street,secondary,False,False,61.668,KS 96,25 mph,"LINESTRING (-99.9050328 38.4528189, -99.9057409 38.4528276)",,
13193300,North Pennsylvania Avenue,primary,False,False,119.88,US 283,,"LINESTRING (-99.9050328 38.4528189, -99.905029 38.453897)",2,
118121783,Sycamore Street,secondary,False,True,121.763,KS 96,25 mph,"LINESTRING (-99.9050328 38.4528189, -99.9036348 38.4527962)",,
"[13193300, 13193487]","['South Pennsylvania Avenue', 'North Pennsylvania Avenue']",primary,False,True,242.07799999999997,US 283,,"LINESTRING (-99.9050328 38.4528189, -99.9050336 38.4516972, -99.905011 38.450642)",2,
13194013,South School Street,residential,False,True,118.312,,,"LINESTRING (-99.902228 38.450592, -99.902225 38.449528)",,
13187799,Walnut Street,residential,False,False,121.19800000000001,,,"LINESTRING (-99.902228 38.450592, -99.901497 38.450575, -99.900837 38.450556)",,
13187831,East Walnut Street,residential,False,False,120.741,,,"LINESTRING (-99.902228 38.450592, -99.90291 38.450608, -99.903614 38.450622)",,
13194013,South School Street,residential,False,False,242.71999999999997,,,"LINESTRING (-99.902228 38.450592, -99.90223 38.451462, -99.9022427 38.4515598, -99.9022476 38.4516252, -99.9022525 38.4516887, -99.9022619 38.4518018, -99.9022485 38.452068, -99.902233 38.452378, -99.9022338 38.4527734)",,
13193831,South Topeka Avenue,residential,False,True,113.088,,,"LINESTRING (-99.900837 38.450556, -99.900828 38.449539)",,
13187799,Walnut Street,residential,False,True,121.19800000000001,,,"LINESTRING (-99.900837 38.450556, -99.901497 38.450575, -99.902228 38.450592)",,
13193831,South Topeka Avenue,residential,False,False,244.71800000000002,,,"LINESTRING (-99.900837 38.450556, -99.900841 38.451072, -99.900843 38.451443, -99.9008475 38.4515601, -99.9008469 38.4515941, -99.9008475 38.451654, -99.9008579 38.4518201, -99.9008564 38.4518959, -99.900839 38.4527564)",,
13187802,Walnut Street,residential,False,False,38.752,,,"LINESTRING (-99.907789 38.450659, -99.908234 38.45066)",,
13191633,,residential,False,True,16.807,,,"LINESTRING (-99.907789 38.450659, -99.907596 38.450658)",,
13193261,South Court Street,residential,False,False,101.639,,,"LINESTRING (-99.907789 38.450659, -99.907802 38.451573)",,
13187802,Walnut Street,residential,False,False,24.122,,,"LINESTRING (-99.908234 38.45066, -99.908511 38.450661)",,
13187802,Walnut Street,residential,False,True,38.752,,,"LINESTRING (-99.908234 38.45066, -99.907789 38.450659)",,
13193992,South Court Avenue,residential,False,True,133.153,,,"LINESTRING (-99.908234 38.45066, -99.908191 38.449463)",,
13187802,Walnut Street,residential,False,True,24.122,,,"LINESTRING (-99.908511 38.450661, -99.908234 38.45066)",,
13187802,Walnut Street,residential,False,False,59.66,,,"LINESTRING (-99.908511 38.450661, -99.908884 38.450663, -99.909196 38.450657)",,
13192874,,residential,False,False,108.72300000000001,,,"LINESTRING (-99.908511 38.450661, -99.908546 38.451409, -99.90853 38.451483, -99.908483 38.451523, -99.908428 38.45153, -99.90836 38.451548)",,
13187802,Walnut Street,residential,False,False,26.995,,,"LINESTRING (-99.909196 38.450657, -99.909506 38.450657)",,
13187802,Walnut Street,residential,False,True,59.66,,,"LINESTRING (-99.909196 38.450657, -99.908884 38.450663, -99.908511 38.450661)",,
13193159,South Franklin Street,residential,False,False,246.147,,,"LINESTRING (-99.909196 38.450657, -99.9092153 38.4517249, -99.909223 38.451817, -99.909222 38.451958, -99.9092338 38.4528703)",,
13187802,Walnut Street,residential,False,True,26.995,,,"LINESTRING (-99.909506 38.450657, -99.909196 38.450657)",,
13193162,South Franklin Street,residential,False,True,132.212,,,"LINESTRING (-99.909506 38.450657, -99.909499 38.449468)",,
13187802,Walnut Street,residential,False,False,75.881,,,"LINESTRING (-99.909506 38.450657, -99.909875 38.450655, -99.910377 38.45067)",,
13187802,Walnut Street,residential,False,True,75.881,,,"LINESTRING (-99.910377 38.45067, -99.909875 38.450655, -99.909506 38.450657)",,
13192868,,residential,False,False,72.94,,,"LINESTRING (-99.910377 38.45067, -99.910814 38.450682, -99.910854 38.450722, -99.910859 38.450783, -99.910738 38.450846, -99.910626 38.45085)",,
13193343,South James Street,residential,False,False,29.552,,,"LINESTRING (-99.910377 38.45067, -99.910477 38.450752, -99.910626 38.45085)",,
13193487,South Pennsylvania Avenue,primary,False,False,126.996,US 283,,"LINESTRING (-99.904992 38.4495, -99.905011 38.450642)",2,
13187809,East Maple Street,residential,False,False,120.971,,,"LINESTRING (-99.904992 38.4495, -99.9043 38.449509, -99.903603 38.449515)",,
13187818,Maple Street,residential,False,False,124.053,,,"LINESTRING (-99.904992 38.4495, -99.905692 38.449488, -99.9064162 38.449476)",,
13193487,South Pennsylvania Avenue,primary,False,True,118.71700000000001,US 283,,"LINESTRING (-99.904992 38.4495, -99.904985 38.449157, -99.9050284 38.4484332)",2,
13193703,South Iowa Avenue,residential,False,False,123.097,,,"LINESTRING (-99.903603 38.449515, -99.903614 38.450622)",,
13193703,South Iowa Avenue,residential,False,True,120.777,,,"LINESTRING (-99.903603 38.449515, -99.903578 38.448429)",,
13187809,East Maple Street,residential,False,False,120.009,,,"LINESTRING (-99.903603 38.449515, -99.902894 38.449522, -99.902225 38.449528)",,
13187809,East Maple Street,residential,False,True,120.971,,,"LINESTRING (-99.903603 38.449515, -99.9043 38.449509, -99.904992 38.4495)",,
13194013,South School Street,residential,False,False,118.312,,,"LINESTRING (-99.902225 38.449528, -99.902228 38.450592)",,
13194013,South School Street,residential,False,True,121.872,,,"LINESTRING (-99.902225 38.449528, -99.902217 38.448432)",,
13187809,East Maple Street,residential,False,False,121.661,,,"LINESTRING (-99.902225 38.449528, -99.901491 38.449534, -99.900828 38.449539)",,
13187809,East Maple Street,residential,False,True,120.009,,,"LINESTRING (-99.902225 38.449528, -99.902894 38.449522, -99.903603 38.449515)",,
13193831,South Topeka Avenue,residential,False,False,113.088,,,"LINESTRING (-99.900828 38.449539, -99.900837 38.450556)",,
13187809,East Maple Street,residential,False,True,121.661,,,"LINESTRING (-99.900828 38.449539, -99.901491 38.449534, -99.902225 38.449528)",,
13187826,South Kansas Avenue,residential,False,False,131.248,,,"LINESTRING (-99.9064162 38.449476, -99.90638 38.450656)",,
13187818,Maple Street,residential,False,True,124.053,,,"LINESTRING (-99.9064162 38.449476, -99.905692 38.449488, -99.904992 38.4495)",,
13187826,South Kansas Avenue,residential,False,True,116.554,,,"LINESTRING (-99.9064162 38.449476, -99.9064185 38.4493193, -99.9064135 38.4491966, -99.9064181 38.4487926, -99.9063962 38.4484283)",,
13193398,West Maple Street,residential,False,False,101.277,,,"LINESTRING (-99.9064162 38.449476, -99.907017 38.449465, -99.907579 38.449461)",,
