osmid,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel
5914780,Admiralty Lane,residential,False,False,186.075,"LINESTRING (-122.683259 47.926574, -122.683174 47.926578, -122.683135 47.926585, -122.682849 47.926691, -122.682725 47.926712, -122.68266 47.926729, -122.682599 47.92675, -122.682542 47.926777, -122.68243 47.926843, -122.681992 47.927124, -122.68192 47.927163, -122.681854 47.927187, -122.681783 47.927205, -122.681709 47.927216, -122.6816494 47.9272275, -122.6816203 47.9272516, -122.6816182 47.9273287, -122.6816137 47.9276038)",,
5919187,Olympic Place,residential,False,False,126.104,"LINESTRING (-122.683259 47.926574, -122.683196 47.926724, -122.682834 47.927532, -122.6828256 47.9275509, -122.6828 47.927608, -122.682772 47.92766)",,
5919187,Olympic Place,residential,False,True,142.08900000000003,"LINESTRING (-122.683259 47.926574, -122.683516 47.92596, -122.6836053 47.9257238, -122.683716 47.925461, -122.683759 47.925341)",,
5911943,Cressey Lane,residential,False,False,67.84700000000001,"LINESTRING (-122.688376 47.929032, -122.688319 47.929158, -122.688309 47.929225, -122.688312 47.92926, -122.68832 47.929278, -122.688356 47.9293, -122.688387 47.9293, -122.688404 47.9293, -122.688426 47.929289, -122.688449 47.929269, -122.688463 47.929244, -122.688467 47.929217, -122.68846 47.929192, -122.688376 47.929032)",,
5911943,Cressey Lane,residential,False,True,67.84700000000001,"LINESTRING (-122.688376 47.929032, -122.68846 47.929192, -122.688467 47.929217, -122.688463 47.929244, -122.688449 47.929269, -122.688426 47.929289, -122.688404 47.9293, -122.688387 47.9293, -122.688356 47.9293, -122.68832 47.929278, -122.688312 47.92926, -122.688309 47.929225, -122.688319 47.929158, -122.688376 47.929032)",,
5911945,Cressey Lane,residential,False,True,135.566,"LINESTRING (-122.688376 47.929032, -122.688375 47.928991, -122.688395 47.928907, -122.688414 47.928704, -122.688438 47.928596, -122.688516 47.928357, -122.688672 47.927922, -122.6887076 47.9278368)",,
5911945,Cressey Lane,residential,False,False,135.566,"LINESTRING (-122.6887076 47.9278368, -122.688672 47.927922, -122.688516 47.928357, -122.688438 47.928596, -122.688414 47.928704, -122.688395 47.928907, -122.688375 47.928991, -122.688376 47.929032)",,
5915391,Puget Loop,residential,False,True,302.766,"LINESTRING (-122.6887076 47.9278368, -122.688748 47.927653, -122.689072 47.926911, -122.6891975 47.9265489, -122.68928 47.926311, -122.689314 47.926197, -122.689326 47.926127, -122.689322 47.926055, -122.689304 47.925985, -122.689271 47.925918, -122.689225 47.925854, -122.689166 47.925795, -122.689095 47.925742, -122.689022 47.925701, -122.688969 47.925677, -122.688855 47.925636, -122.688735 47.925607, -122.688556 47.925585, -122.688357 47.925578)",,
5918076,Walker Way,residential,False,False,111.287,"LINESTRING (-122.6887076 47.9278368, -122.6885646 47.9278381, -122.6884457 47.9278423, -122.6882986 47.9278362, -122.6881807 47.927826, -122.6880604 47.9277978, -122.6879618 47.9277664, -122.687871 47.9277246, -122.6877448 47.9276682, -122.6875676 47.9275696, -122.687364 47.927489)",,
1038395198,Gull Drive,residential,False,False,9.63,"LINESTRING (-122.6853819 47.9234794, -122.6853216 47.9234028)",,
