osmid,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access,junction,ref
14414104,Silver Avenue Southwest,residential,,False,True,108.81500000000001,"LINESTRING (-106.649616 35.082276, -106.649533 35.0822656, -106.6485286 35.0821394, -106.648434 35.0821275)",,,,
201294080,Silver Avenue Southwest,residential,18 mph,False,True,25.864,"LINESTRING (-106.649616 35.082276, -106.6497227 35.0822887, -106.6498973 35.0823094)",,,,
516540394,2nd Street Southwest,secondary,,False,False,110.658,"LINESTRING (-106.649616 35.082276, -106.6496058 35.082327, -106.6495313 35.0827, -106.6495216 35.0827488, -106.6495125 35.0828016, -106.6494599 35.0831076, -106.6494486 35.083171, -106.649434 35.0832599)",,,,
587577654,2nd Street Southwest,secondary,,False,True,55.684,"LINESTRING (-106.649616 35.082276, -106.6496285 35.0822032, -106.6497012 35.0817801)",,,,
201294080,Silver Avenue Southwest,residential,18 mph,False,False,25.513,"LINESTRING (-106.650803 35.0824174, -106.6507125 35.0824071, -106.6505253 35.0823857)",,,,
543946731,3rd Street Southwest,tertiary,,False,True,111.662,"LINESTRING (-106.650803 35.0824174, -106.6507882 35.0824954, -106.6507114 35.0829035, -106.6507079 35.0829221, -106.6506923 35.0830051, -106.6506319 35.083321, -106.6506155 35.0834098)",,,,
543946732,Silver Avenue Southwest,residential,18 mph,False,False,109.246,"LINESTRING (-106.650803 35.0824174, -106.6509224 35.0824328, -106.6510276 35.0824462, -106.6511662 35.0824652, -106.6517665 35.0825417, -106.6519157 35.0825607, -106.651989 35.08257)",,,,
543946733,3rd Street Southwest,tertiary,,False,False,54.569,"LINESTRING (-106.650803 35.0824174, -106.6508154 35.0823464, -106.650888 35.0819316)",,,,
14415628,5th Street Southwest,tertiary,25 mph,False,False,110.792,"LINESTRING (-106.653186 35.0827249, -106.65317 35.0828016, -106.6531176 35.0830731, -106.6530911 35.083211, -106.653075 35.0832928, -106.6530093 35.0836258, -106.6529932 35.0837087)",,,,
543946734,5th Street Southwest,tertiary,25 mph,False,False,108.812,"LINESTRING (-106.653186 35.0827249, -106.653199 35.0826482, -106.6532506 35.0823604, -106.6532729 35.082236, -106.6533456 35.0818217, -106.653357 35.0817564)",,,,
543946735,Silver Avenue Southwest,residential,18 mph,False,True,108.65899999999999,"LINESTRING (-106.653186 35.0827249, -106.6532743 35.0827352, -106.6536404 35.082782, -106.6542967 35.0828659, -106.654366 35.0828748)",,,,
"[583994245, 702021973, 702021974]",Silver Avenue Southwest,residential,18 mph,False,True,110.274,"LINESTRING (-106.653186 35.0827249, -106.6530878 35.0827128, -106.6524627 35.0826314, -106.6524237 35.0826262, -106.6520912 35.0825832, -106.6520824 35.0825821, -106.651989 35.08257)",yes,,,
14414920,7th Street Southwest,residential,unposted,False,True,110.66999999999999,"LINESTRING (-106.6555722 35.083035, -106.6554738 35.0835285, -106.6553884 35.0839294, -106.6553706 35.0840165)",,,,
706094888,Silver Avenue Southwest,residential,18 mph,False,True,111.19199999999998,"LINESTRING (-106.6555722 35.083035, -106.655455 35.0830194, -106.6544629 35.0828877, -106.654366 35.0828748)",,,,
714524893,7th Street Southwest,residential,unposted,False,False,54.673,"LINESTRING (-106.6555722 35.083035, -106.6555841 35.0829726, -106.6556664 35.0825494)",,,,
14419882,Commercial Street Northeast,residential,,False,True,194.52499999999998,"LINESTRING (-106.645644 35.087526, -106.6457636 35.0868647, -106.645787 35.086735, -106.645866 35.086271, -106.645846 35.086153, -106.6458014 35.0860662, -106.645773 35.086011, -106.6456672 35.0858963, -106.6456256 35.0858416)",,,,
"[174025961, 174025956, 403540729]","['Marquette Northwest Avenue', 'Marquette Avenue Northeast']",residential,,False,True,158.122,"LINESTRING (-106.645644 35.087526, -106.646385 35.0876224, -106.646432 35.0876288, -106.6464951 35.0876372, -106.6473057 35.0877409, -106.6473605 35.0877481)",,,,
14414747,Marquette Avenue Northwest,tertiary,,True,False,109.406,"LINESTRING (-106.65093 35.0882042, -106.6510378 35.0882155, -106.651915 35.088308, -106.6520467 35.0883218, -106.6521226 35.0883297)",,,,
104448918,4th Street Northwest,residential,25 mph,False,False,113.78399999999999,"LINESTRING (-106.651414 35.085564, -106.6514312 35.0854785, -106.6515134 35.0850735, -106.6515992 35.0846482, -106.6516186 35.0845545)",,,,
104448918,4th Street Northwest,residential,25 mph,False,True,118.71,"LINESTRING (-106.651414 35.085564, -106.6514005 35.0856343, -106.6512281 35.0865345, -106.651212 35.0866187)",,,,
183521470,Copper Avenue Northwest,tertiary,,False,False,109.36000000000001,"LINESTRING (-106.651414 35.085564, -106.6515141 35.0855766, -106.6516705 35.0855963, -106.6522652 35.0856714, -106.6525189 35.0857033, -106.6526019 35.0857137)",,,,
183521470,Copper Avenue Northwest,tertiary,,False,True,111.01799999999999,"LINESTRING (-106.651414 35.085564, -106.6513309 35.0855539, -106.651026 35.0855171, -106.6503227 35.085432, -106.650207 35.085418)",,,,
104448918,4th Street Northwest,residential,25 mph,False,False,118.71,"LINESTRING (-106.651212 35.0866187, -106.6512281 35.0865345, -106.6514005 35.0856343, -106.651414 35.085564)",,,,
583994246,Tijeras Avenue Northwest,tertiary,,True,False,109.77199999999999,"LINESTRING (-106.651212 35.0866187, -106.6509874 35.0866029, -106.6505463 35.086572, -106.6502768 35.086553, -106.6501324 35.0865428, -106.65001 35.0865342)",,,,
14420357,5th Street Northwest,secondary,25 mph,False,True,158.73800000000003,"LINESTRING (-106.6521226 35.0883297, -106.652137 35.0882477, -106.652275 35.0874946, -106.6523658 35.0869961, -106.6523803 35.0869178)",,,,
583994242,Marquette Avenue Northwest,tertiary,,True,False,108.61999999999999,"LINESTRING (-106.6521226 35.0883297, -106.6522125 35.0883375, -106.6529428 35.0883924, -106.6531245 35.0884164, -106.6532086 35.0884385, -106.6533016 35.0884628)",,,,
14419558,7th Street Northwest,tertiary,25 mph,False,True,126.806,"LINESTRING (-106.6541719 35.0885021, -106.6541736 35.0884305, -106.6541888 35.0880663, -106.6541915 35.087994, -106.654213 35.0874316, -106.6542164 35.0873623)",,,,
48360498,Marquette Avenue Northwest,tertiary,25 mph,True,False,79.882,"LINESTRING (-106.6541719 35.0885021, -106.6540747 35.0884771, -106.6535934 35.0884557, -106.6535074 35.0884484, -106.653413 35.0884466, -106.6533016 35.0884628)",,,,
247947369,Marquette Avenue Northwest,tertiary,25 mph,False,False,108.199,"LINESTRING (-106.6541719 35.0885021, -106.6547923 35.0885076, -106.655361 35.0885126)",,,,
14425135,8th Street Northwest,residential,unposted,False,True,115.56,"LINESTRING (-106.655361 35.0885126, -106.6554428 35.0874755)",,,,
247947369,Marquette Avenue Northwest,tertiary,25 mph,False,True,108.199,"LINESTRING (-106.655361 35.0885126, -106.6547923 35.0885076, -106.6541719 35.0885021)",,,,
174025956,Marquette Northwest Avenue,residential,,False,True,37.559,"LINESTRING (-106.6473605 35.0877481, -106.6477691 35.0877961)",,,,
"[403540729, 174025956, 174025961]","['Marquette Northwest Avenue', 'Marquette Avenue Northeast']",residential,,False,False,158.122,"LINESTRING (-106.6473605 35.0877481, -106.6473057 35.0877409, -106.6464951 35.0876372, -106.646432 35.0876288, -106.646385 35.0876224, -106.645644 35.087526)",,,,
172283966,7th Street Southwest,residential,unposted,False,True,110.251,"LINESTRING (-106.6561197 35.0801011, -106.6560184 35.0805879, -106.6560182 35.0805946, -106.6559442 35.0809712, -106.6559239 35.0810795)",,,,
"[714552121, 714552122]",Iron Avenue Southwest,residential,unposted,False,True,30.588,"LINESTRING (-106.6561197 35.0801011, -106.6558638 35.0800687, -106.6557875 35.0800591)",,,,
"[714552122, 14423404]",Iron Avenue Southwest,residential,unposted,False,False,109.722,"LINESTRING (-106.653737 35.079806, -106.6541664 35.0798575, -106.654444 35.0798908, -106.6549291 35.0799541)",,,,
14423404,Iron Avenue Southwest,residential,unposted,False,True,109.346,"LINESTRING (-106.653737 35.079806, -106.653554 35.0797805, -106.6534292 35.0797632, -106.6531779 35.0797283, -106.6530302 35.0797078, -106.6526714 35.0796618, -106.6525513 35.0796464)",,,,
191521703,5th Street Southwest,tertiary,unposted,False,True,108.761,"LINESTRING (-106.653737 35.079806, -106.6536694 35.0801687, -106.6536462 35.0802916, -106.6535701 35.0806927, -106.653555 35.0807727)",,,,
"[31387080, 1076983528]",Copper Avenue Northwest,tertiary,,False,True,105.288,"LINESTRING (-106.649031 35.0852649, -106.648956 35.0852527, -106.6485783 35.0851914, -106.6483465 35.0851601, -106.6481592 35.0851388, -106.647988 35.0851183, -106.6478905 35.0851066)",,,,
48469001,2nd Street Northwest,secondary,25 mph,False,True,114.334,"LINESTRING (-106.649031 35.0852649, -106.6490498 35.0851712, -106.649133 35.0847576, -106.6492055 35.0844143, -106.649225 35.0843205, -106.64924 35.084251)",,,,
183521470,Copper Avenue Northwest,tertiary,,False,False,108.35099999999998,"LINESTRING (-106.649031 35.0852649, -106.6491331 35.0852782, -106.6501383 35.0854091, -106.650207 35.085418)",,,,
706211098,2nd Street Northwest,secondary,25 mph,False,False,132.272,"LINESTRING (-106.649031 35.0852649, -106.6490208 35.0853206, -106.648945 35.085735, -106.6489198 35.0858797, -106.6488351 35.0863414, -106.648822 35.086442)",,,,
14420357,5th Street Northwest,secondary,25 mph,False,False,135.401,"LINESTRING (-106.6526019 35.0857137, -106.6525863 35.0857935, -106.6525189 35.0861646, -106.6524999 35.086268, -106.6524901 35.0863164, -106.6524819 35.0863613, -106.6524018 35.0867988, -106.6523803 35.0869178)",,,,
14420357,5th Street Northwest,secondary,25 mph,False,True,112.769,"LINESTRING (-106.6526019 35.0857137, -106.6526184 35.08563, -106.652674 35.0853621, -106.6527023 35.0852271, -106.6527892 35.084783, -106.652803 35.084713)",,,,
183521470,Copper Avenue Northwest,tertiary,,False,False,110.16000000000001,"LINESTRING (-106.6526019 35.0857137, -106.6527107 35.0857275, -106.6534161 35.0858159, -106.6535997 35.0858389, -106.6537185 35.0858538, -106.6537986 35.0858638)",,,,
183521470,Copper Avenue Northwest,tertiary,,False,True,109.36,"LINESTRING (-106.6526019 35.0857137, -106.6525189 35.0857033, -106.6522652 35.0856714, -106.6516705 35.0855963, -106.6515141 35.0855766, -106.651414 35.085564)",,,,
552496565,Copper Avenue Northwest,tertiary,,False,False,109.466,"LINESTRING (-106.6549955 35.0860176, -106.656185 35.086165)",,,,
14419561,7th Street Northwest,residential,unposted,False,False,110.65799999999999,"LINESTRING (-106.6549955 35.0860176, -106.6548965 35.0865047, -106.6548126 35.0869374, -106.6548014 35.087)",,,,
14419561,7th Street Northwest,residential,unposted,False,True,111.49,"LINESTRING (-106.6549955 35.0860176, -106.6550888 35.0855312, -106.655177 35.0850963, -106.655191 35.0850278)",,,,
552496565,Copper Avenue Northwest,tertiary,,False,True,110.241,"LINESTRING (-106.6549955 35.0860176, -106.6538844 35.0858749, -106.6537986 35.0858638)",,,,
552496565,Copper Avenue Northwest,tertiary,,False,True,109.466,"LINESTRING (-106.656185 35.086165, -106.6549955 35.0860176)",,,,
128584692,8th Street Northwest,residential,,False,False,92.541,"LINESTRING (-106.656185 35.086165, -106.6562955 35.085607, -106.6563471 35.0853434)",,,,
128584692,8th Street Northwest,residential,,False,True,110.695,"LINESTRING (-106.656185 35.086165, -106.6560852 35.0866725, -106.6559967 35.0871485)",,,,
247947380,Tijeras Avenue Northwest,tertiary,25 mph,False,True,46.136,"LINESTRING (-106.6542164 35.0873623, -106.6547208 35.0874047)",,,,
14419558,7th Street Northwest,tertiary,25 mph,False,False,126.806,"LINESTRING (-106.6542164 35.0873623, -106.654213 35.0874316, -106.6541915 35.087994, -106.6541888 35.0880663, -106.6541736 35.0884305, -106.6541719 35.0885021)",,,,
247947380,Tijeras Avenue Northwest,tertiary,25 mph,False,False,63.495000000000005,"LINESTRING (-106.6542164 35.0873623, -106.6541472 35.0873539, -106.6540037 35.08732, -106.6536441 35.0872348, -106.6535446 35.0872096)",,,,
14419561,7th Street Northwest,residential,unposted,False,False,45.594,"LINESTRING (-106.6548014 35.087, -106.6547208 35.0874047)",,,,
14424414,Kent Avenue Northwest,residential,unposted,False,False,110.005,"LINESTRING (-106.6548014 35.087, -106.6559967 35.0871485)",,,,
14419561,7th Street Northwest,residential,unposted,False,True,110.658,"LINESTRING (-106.6548014 35.087, -106.6548126 35.0869374, -106.6548965 35.0865047, -106.6549955 35.0860176)",,,,
14419561,7th Street Northwest,residential,unposted,False,True,45.594,"LINESTRING (-106.6547208 35.0874047, -106.6548014 35.087)",,,,
247947380,Tijeras Avenue Northwest,tertiary,25 mph,False,False,46.136,"LINESTRING (-106.6547208 35.0874047, -106.6542164 35.0873623)",,,,
247947380,Tijeras Avenue Northwest,tertiary,25 mph,False,True,66.164,"LINESTRING (-106.6547208 35.0874047, -106.6554428 35.0874755)",,,,
14418932,Tijeras Avenue Northeast,tertiary,,True,False,36.638,"LINESTRING (-106.6477759 35.085736, -106.6476641 35.0856704, -106.6475428 35.0856105, -106.6474351 35.0855612)",,,,
706094885,1st Street Northwest,tertiary_link,,True,False,34.437,"LINESTRING (-106.6477759 35.085736, -106.6477869 35.0856593, -106.647818 35.0855046, -106.6478363 35.0854304)",,,,
14419882,Commercial Street Northeast,residential,,False,False,194.525,"LINESTRING (-106.6456256 35.0858416, -106.6456672 35.0858963, -106.645773 35.086011, -106.6458014 35.0860662, -106.645846 35.086153, -106.645866 35.086271, -106.645787 35.086735, -106.6457636 35.0868647, -106.645644 35.087526)",,,,
181797960,,tertiary_link,,True,False,29.218999999999998,"LINESTRING (-106.6456256 35.0858416, -106.6456376 35.0857159, -106.6456736 35.0856308, -106.6457078 35.0855935)",,,,
14420357,5th Street Northwest,secondary,25 mph,False,False,158.738,"LINESTRING (-106.6523803 35.0869178, -106.6523658 35.0869961, -106.652275 35.0874946, -106.652137 35.0882477, -106.6521226 35.0883297)",,,,
14420357,5th Street Northwest,secondary,25 mph,False,True,135.40099999999998,"LINESTRING (-106.6523803 35.0869178, -106.6524018 35.0867988, -106.6524819 35.0863613, -106.6524901 35.0863164, -106.6524999 35.086268, -106.6525189 35.0861646, -106.6525863 35.0857935, -106.6526019 35.0857137)",,,,
48360490,Tijeras Avenue Northwest,tertiary,,True,False,111.385,"LINESTRING (-106.6523803 35.0869178, -106.6522778 35.0868916, -106.6513865 35.0866634, -106.6513148 35.0866451, -106.651212 35.0866187)",,,,
14418932,Tijeras Avenue Northeast,tertiary,,True,False,125.345,"LINESTRING (-106.648822 35.086442, -106.6487253 35.0864045, -106.6485593 35.0863483, -106.6484287 35.0862864, -106.6483108 35.0862085, -106.6481995 35.0861316, -106.6479444 35.0858944, -106.6477759 35.085736)",,,,
543961060,2nd Street Northwest,secondary,25 mph,False,True,25.64,"LINESTRING (-106.648822 35.086442, -106.648806 35.086521, -106.64878 35.08667)",,,,
706211098,2nd Street Northwest,secondary,25 mph,False,True,132.272,"LINESTRING (-106.648822 35.086442, -106.6488351 35.0863414, -106.6489198 35.0858797, -106.648945 35.085735, -106.6490208 35.0853206, -106.649031 35.0852649)",,,,
14425135,8th Street Northwest,residential,unposted,False,False,115.56,"LINESTRING (-106.6554428 35.0874755, -106.655361 35.0885126)",,,,
247947380,Tijeras Avenue Northwest,tertiary,25 mph,False,False,66.164,"LINESTRING (-106.6554428 35.0874755, -106.6547208 35.0874047)",,,,
247947380,Tijeras Avenue Northwest,tertiary,25 mph,False,True,44.622,"LINESTRING (-106.6554428 35.0874755, -106.6559302 35.0875199)",,,,
128584692,8th Street Northwest,residential,,False,False,41.739,"LINESTRING (-106.6559302 35.0875199, -106.6559967 35.0871485)",,,,
247947380,Tijeras Avenue Northwest,tertiary,25 mph,False,False,44.622,"LINESTRING (-106.6559302 35.0875199, -106.6554428 35.0874755)",,,,
247947380,Tijeras Avenue Northwest,tertiary,25 mph,False,True,25.542,"LINESTRING (-106.6559302 35.0875199, -106.6562087 35.0875487)",,,,
247947380,Tijeras Avenue Northwest,tertiary,25 mph,False,False,25.542,"LINESTRING (-106.6562087 35.0875487, -106.6559302 35.0875199)",,,,
14424414,Kent Avenue Northwest,residential,unposted,False,True,110.005,"LINESTRING (-106.6559967 35.0871485, -106.6548014 35.087)",,,,
128584692,8th Street Northwest,residential,,False,True,41.739,"LINESTRING (-106.6559967 35.0871485, -106.6559302 35.0875199)",,,,
128584692,8th Street Northwest,residential,,False,False,110.695,"LINESTRING (-106.6559967 35.0871485, -106.6560852 35.0866725, -106.656185 35.086165)",,,,
293800378,8th Street Northwest,residential,,True,False,11.059,"LINESTRING (-106.6563471 35.0853434, -106.6564571 35.0853011)",,,,
128584692,8th Street Northwest,residential,,False,True,92.541,"LINESTRING (-106.6563471 35.0853434, -106.6562955 35.085607, -106.656185 35.086165)",,,,
14416172,1st Street Northwest,tertiary,,True,False,114.215,"LINESTRING (-106.64806 35.084089, -106.648038 35.0842122, -106.647972 35.0845947, -106.6479423 35.0847465, -106.647915 35.0849158, -106.6479004 35.0850275, -106.6478905 35.0851066)",,,,
516540396,1st Street Southwest,tertiary,25 mph,False,True,113.76599999999999,"LINESTRING (-106.64806 35.084089, -106.648078 35.0839916, -106.648226 35.0831822, -106.648247 35.0830774)",,,,
547150784,Central Avenue Northwest,primary,25 mph,False,False,108.87100000000001,"LINESTRING (-106.64806 35.084089, -106.6481916 35.0841077, -106.6491471 35.0842383, -106.64924 35.084251)",,,,
"[548478177, 177610223, 177610227, 177610231]","['Central Avenue Southwest', 'Central Avenue Southeast']",primary,"['25 mph', '30 mph']",True,False,203.626,"LINESTRING (-106.64806 35.084089, -106.6479121 35.0840309, -106.6473562 35.0839644, -106.6471865 35.0839479, -106.6467949 35.0838996, -106.6466957 35.0838853, -106.645943 35.0837875, -106.6458618 35.083777)",yes,,,
840754330,Central Avenue,busway,,False,False,66.701,"LINESTRING (-106.64806 35.084089, -106.6479028 35.0840748, -106.647858 35.0840706, -106.6473352 35.0840004)",,no,,
293800375,Central Avenue Northwest,primary,25 mph,True,False,30.838,"LINESTRING (-106.6561081 35.0851415, -106.6561795 35.0851755, -106.6563282 35.0852069, -106.6564256 35.0852336)",,,,
293800382,Central Avenue Northwest,primary,25 mph,False,False,84.40100000000001,"LINESTRING (-106.6561081 35.0851415, -106.655826 35.0851065, -106.6552564 35.0850359, -106.655191 35.0850278)",,,,
128584602,Central Avenue Northwest,primary,25 mph,True,False,33.113,"LINESTRING (-106.6564654 35.0851484, -106.6563649 35.0851377, -106.6561899 35.0851194, -106.6561081 35.0851415)",,,,
552034130,,primary,15 mph,True,False,10.414000000000001,"LINESTRING (-106.6564654 35.0851484, -106.6564476 35.0851667, -106.6564347 35.0851876, -106.6564273 35.0852102, -106.6564256 35.0852336)",,,roundabout,
714524893,7th Street Southwest,residential,unposted,False,True,54.673,"LINESTRING (-106.6556664 35.0825494, -106.6555841 35.0829726, -106.6555722 35.083035)",,,,
174025956,Marquette Northwest Avenue,residential,,False,False,37.559,"LINESTRING (-106.6477691 35.0877961, -106.6473605 35.0877481)",,,,
"[966413369, 587566786]",Union Square Street Southeast,residential,,True,False,104.535,"LINESTRING (-106.6458618 35.083777, -106.645874 35.0837147, -106.6459042 35.0835715, -106.6460379 35.0829399, -106.6460399 35.0828922, -106.6460361 35.0828801, -106.646029 35.0828502)",,,,
14407959,Lead Avenue Southwest,tertiary,,False,False,57.973,"LINESTRING (-106.6500871 35.0813289, -106.6504404 35.0813757, -106.650716 35.0814123)",,,,
14407959,Lead Avenue Southwest,tertiary,,False,True,27.847,"LINESTRING (-106.6500871 35.0813289, -106.6498914 35.081303, -106.649785 35.0812889)",,,,
178905275,Titanium Street,residential,,False,True,54.987,"LINESTRING (-106.6500871 35.0813289, -106.6500725 35.0814037, -106.6499924 35.0818173)",,,,
201294080,Silver Avenue Southwest,residential,18 mph,False,True,57.771,"LINESTRING (-106.6498973 35.0823094, -106.6505253 35.0823857)",,,,
178905275,Titanium Street,residential,,False,False,55.399,"LINESTRING (-106.6498973 35.0823094, -106.6499097 35.0822438, -106.6499924 35.0818173)",,,,
201294080,Silver Avenue Southwest,residential,18 mph,False,False,25.864,"LINESTRING (-106.6498973 35.0823094, -106.6497227 35.0822887, -106.649616 35.082276)",,,,
201294080,Silver Avenue Southwest,residential,18 mph,False,False,57.771,"LINESTRING (-106.6505253 35.0823857, -106.6498973 35.0823094)",,,,
179545666,Platinum Street,residential,,False,False,54.976,"LINESTRING (-106.6505253 35.0823857, -106.6505377 35.0823208, -106.6506208 35.0818975)",,,,
201294080,Silver Avenue Southwest,residential,18 mph,False,True,25.513,"LINESTRING (-106.6505253 35.0823857, -106.6507125 35.0824071, -106.650803 35.0824174)",,,,
14407959,Lead Avenue Southwest,tertiary,,False,False,24.22,"LINESTRING (-106.650716 35.0814123, -106.6508964 35.0814353, -106.650979 35.0814458)",,,,
14407959,Lead Avenue Southwest,tertiary,,False,True,57.973,"LINESTRING (-106.650716 35.0814123, -106.6504404 35.0813757, -106.6500871 35.0813289)",,,,
179545666,Platinum Street,residential,,False,True,54.643,"LINESTRING (-106.650716 35.0814123, -106.6507015 35.0814862, -106.6506208 35.0818975)",,,,
181570927,Nickel Street,residential,,False,True,57.872,"LINESTRING (-106.6506208 35.0818975, -106.6499924 35.0818173)",,,,
179545666,Platinum Street,residential,,False,False,54.643,"LINESTRING (-106.6506208 35.0818975, -106.6507015 35.0814862, -106.650716 35.0814123)",,,,
179545666,Platinum Street,residential,,False,True,54.976,"LINESTRING (-106.6506208 35.0818975, -106.6505377 35.0823208, -106.6505253 35.0823857)",,,,
181570927,Nickel Street,residential,,False,False,24.608,"LINESTRING (-106.6506208 35.0818975, -106.6508159 35.0819224, -106.650888 35.0819316)",,,,
181570927,Nickel Street,residential,,False,False,26.817999999999998,"LINESTRING (-106.6497012 35.0817801, -106.6497922 35.0817917, -106.6499924 35.0818173)",,,,
587577654,2nd Street Southwest,secondary,,False,False,55.684,"LINESTRING (-106.6497012 35.0817801, -106.6496285 35.0822032, -106.649616 35.082276)",,,,
587577654,2nd Street Southwest,secondary,,False,True,55.149,"LINESTRING (-106.6497012 35.0817801, -106.6497197 35.0816702, -106.6497713 35.081369, -106.649785 35.0812889)",,,,
181570927,Nickel Street,residential,,False,False,57.872,"LINESTRING (-106.6499924 35.0818173, -106.6506208 35.0818975)",,,,
178905275,Titanium Street,residential,,False,False,54.987,"LINESTRING (-106.6499924 35.0818173, -106.6500725 35.0814037, -106.6500871 35.0813289)",,,,
178905275,Titanium Street,residential,,False,True,55.399,"LINESTRING (-106.6499924 35.0818173, -106.6499097 35.0822438, -106.6498973 35.0823094)",,,,
181570927,Nickel Street,residential,,False,True,26.817999999999998,"LINESTRING (-106.6499924 35.0818173, -106.6497922 35.0817917, -106.6497012 35.0817801)",,,,
181570927,Nickel Street,residential,,False,True,24.608,"LINESTRING (-106.650888 35.0819316, -106.6508159 35.0819224, -106.6506208 35.0818975)",,,,
543946733,3rd Street Southwest,tertiary,,False,False,54.65,"LINESTRING (-106.650888 35.0819316, -106.6509636 35.0815282, -106.650979 35.0814458)",,,,
543946733,3rd Street Southwest,tertiary,,False,True,54.569,"LINESTRING (-106.650888 35.0819316, -106.6508154 35.0823464, -106.650803 35.0824174)",,,,
543961060,2nd Street Northwest,secondary,25 mph,False,False,25.64,"LINESTRING (-106.64878 35.08667, -106.648806 35.086521, -106.648822 35.086442)",,,,
"[491467352, 703241793, 491467351]",2nd Street Northwest,secondary,25 mph,False,True,137.088,"LINESTRING (-106.64878 35.08667, -106.648702 35.0870923, -106.6486761 35.0872332, -106.6486576 35.0873386, -106.64857 35.0878056, -106.6485556 35.0878891)",building_passage,,,
"[181797963, 181797955, 181797972]",Tijeras Avenue Northeast,tertiary,,True,False,326.323,"LINESTRING (-106.6457078 35.0855935, -106.645757 35.0855732, -106.6458669 35.0855392, -106.6459608 35.0855249, -106.6460639 35.0855288, -106.6466788 35.0856017, -106.6469329 35.0856319, -106.647373 35.0856841, -106.6474883 35.0857148, -106.6476169 35.0857724, -106.6477029 35.0858289, -106.6478451 35.0859452, -106.6480288 35.086134, -106.6481962 35.0862717, -106.6484513 35.0864083, -106.6485478 35.0864446, -106.648643 35.0864917, -106.648684 35.0865297, -106.64878 35.08667)",yes,,,
14414104,Silver Avenue Southwest,residential,,False,False,108.81500000000001,"LINESTRING (-106.648434 35.0821275, -106.6485286 35.0821394, -106.649533 35.0822656, -106.649616 35.082276)",,,,
"[104749579, 516540398]",1st Street Southwest,tertiary,25 mph,False,False,106.99100000000001,"LINESTRING (-106.648434 35.0821275, -106.6483935 35.0823252, -106.6483649 35.0824569, -106.6483481 35.0825465, -106.6483288 35.0826423, -106.6483086 35.0827511, -106.6482589 35.0830152, -106.648247 35.0830774)",,,,
"[174025964, 174025963, 14418932, 181797982]",Tijeras Avenue Northeast,tertiary,,True,False,156.30499999999998,"LINESTRING (-106.6474351 35.0855612, -106.6473371 35.0855163, -106.6471213 35.0854456, -106.6468952 35.0853877, -106.6466849 35.0853516, -106.6464885 35.0853562, -106.6462913 35.0853655, -106.6460772 35.0853948, -106.6459296 35.0854256, -106.64578 35.0854668)",yes,,,
31387082,1st Street Northwest,tertiary,,False,True,36.413,"LINESTRING (-106.6478363 35.0854304, -106.6478399 35.0853534, -106.6478693 35.0852356, -106.6478722 35.0852181, -106.647886 35.0851419, -106.6478905 35.0851066)",,,,
208066417,1st Street Northwest,tertiary_link,,True,False,39.849999999999994,"LINESTRING (-106.6478363 35.0854304, -106.6477239 35.0854694, -106.6476699 35.0855056, -106.6476246 35.0855237, -106.6476023 35.0855327, -106.6474351 35.0855612)",,,,
128584690,,primary,15 mph,True,False,1.658,"LINESTRING (-106.6564256 35.0852336, -106.6564264 35.0852485)",,,roundabout,US 66 Hist
840754330,Central Avenue,busway,,False,True,66.70100000000001,"LINESTRING (-106.6473352 35.0840004, -106.647858 35.0840706, -106.6479028 35.0840748, -106.64806 35.084089)",,no,,
"[927875457, 927875458, 840754332]","['Central Avenue Southwest', 'Central Avenue Southeast']",busway,,True,False,74.991,"LINESTRING (-106.6473352 35.0840004, -106.6471877 35.0839638, -106.6467863 35.0839149, -106.6465228 35.0838993)",yes,no,,
840754334,,busway,,False,True,1.13,"LINESTRING (-106.6467803 35.0839484, -106.6467926 35.0839498)",yes,no,,
840754334,,busway,,False,False,1.13,"LINESTRING (-106.6467926 35.0839498, -106.6467803 35.0839484)",yes,no,,
"[840754336, 840754331, 840754333, 840754335]","['Central Avenue Northwest', 'Central Avenue Northeast']",busway,,True,False,49.732,"LINESTRING (-106.6467926 35.0839498, -106.646891 35.0839611, -106.6469453 35.0839673, -106.6471772 35.0839939, -106.6473352 35.0840004)",yes,no,,
840754338,Central Avenue Northwest,busway,,True,False,24.058,"LINESTRING (-106.6465228 35.0838993, -106.6467803 35.0839484)",,no,,
31387082,1st Street Northwest,tertiary,,False,False,36.413,"LINESTRING (-106.6478905 35.0851066, -106.647886 35.0851419, -106.6478722 35.0852181, -106.6478693 35.0852356, -106.6478399 35.0853534, -106.6478363 35.0854304)",,,,
"[1076983528, 31387080]",Copper Avenue Northwest,tertiary,,False,False,105.28799999999998,"LINESTRING (-106.6478905 35.0851066, -106.647988 35.0851183, -106.6481592 35.0851388, -106.6483465 35.0851601, -106.6485783 35.0851914, -106.648956 35.0852527, -106.649031 35.0852649)",,,,
293800380,8th Street Northwest,residential,,True,False,13.244,"LINESTRING (-106.6564264 35.0852485, -106.6563981 35.0852621, -106.6563581 35.0853127, -106.6563471 35.0853434)",,,,
1157653340,,primary,15 mph,True,False,6.516,"LINESTRING (-106.6564264 35.0852485, -106.6564346 35.0852693, -106.6564571 35.0853011)",,,roundabout,
