osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,tunnel
"[682725526, 682725527]",Berkeley Place,residential,False,True,161.62399999999997,"LINESTRING (-79.0686114 38.1505819, -79.0679425 38.1506465, -79.0676185 38.1506803, -79.0675531 38.1506919, -79.0675059 38.1507069, -79.0674502 38.1507373, -79.0674012 38.1507554, -79.0673698 38.1507568, -79.0673323 38.1507517, -79.0672946 38.1507385, -79.066901 38.1505)",,,,,
915359611,North Coalter Street,tertiary,False,False,115.953,"LINESTRING (-79.0685861 38.1512671, -79.0685504 38.151444, -79.068533 38.151489, -79.068508 38.1515359, -79.068489 38.1515626, -79.068458 38.1515963, -79.068424 38.151627, -79.0682692 38.1517159, -79.068026 38.15185, -79.067748 38.152006)",,,,,
915359611,North Coalter Street,tertiary,False,True,44.933,"LINESTRING (-79.0685861 38.1512671, -79.0686273 38.1510163, -79.0686414 38.1509389, -79.0686439 38.1508659)",,,,,
"[20606929, 339754086]","['Sycamore Street', 'Hunt Drive']",residential,False,False,195.345,"LINESTRING (-79.067748 38.152006, -79.068131 38.152302, -79.0681671 38.1523235, -79.0682129 38.1523404, -79.068249 38.152341, -79.0689882 38.1522995, -79.0696124 38.1522529, -79.069802 38.152211)",,,,,
915359611,North Coalter Street,tertiary,False,False,112.332,"LINESTRING (-79.067748 38.152006, -79.067726 38.152019, -79.067688 38.152039, -79.067652 38.152061, -79.067618 38.152085, -79.067571 38.152124, -79.067542 38.152152, -79.067503 38.152197, -79.067371 38.152402, -79.0670781 38.1528534)",,,,,
915359611,North Coalter Street,tertiary,False,True,115.953,"LINESTRING (-79.067748 38.152006, -79.068026 38.15185, -79.0682692 38.1517159, -79.068424 38.151627, -79.068458 38.1515963, -79.068489 38.1515626, -79.068508 38.1515359, -79.068533 38.151489, -79.0685504 38.151444, -79.0685861 38.1512671)",,,,,
915359611,North Coalter Street,tertiary,False,True,112.332,"LINESTRING (-79.0670781 38.1528534, -79.067371 38.152402, -79.067503 38.152197, -79.067542 38.152152, -79.067571 38.152124, -79.067618 38.152085, -79.067652 38.152061, -79.067688 38.152039, -79.067726 38.152019, -79.067748 38.152006)",,,,,
172361928,Greenville Avenue,primary,True,False,38.293,"LINESTRING (-79.0685265 38.1472943, -79.0686491 38.1472475, -79.0687237 38.1471388, -79.0687656 38.14703)",2,,US 11;US 250,,
836984708,Johnson Street,primary,False,True,44.419,"LINESTRING (-79.0685265 38.1472943, -79.0686757 38.1473088, -79.0690136 38.1474009)",2,,US 11 BUS;US 250,,
915356292,South Coalter Street,secondary,False,False,62.102000000000004,"LINESTRING (-79.0685265 38.1472943, -79.0684079 38.1475949, -79.0683795 38.1476907, -79.0683569 38.147835)",,,VA 254,,
51102566,South Coalter Street,secondary,False,False,156.601,"LINESTRING (-79.068336 38.148457, -79.068349 38.148622, -79.0683801 38.1489498, -79.068433 38.149386, -79.0684746 38.149759, -79.0684765 38.1498607)",,,VA 254,,
915356292,South Coalter Street,secondary,False,True,69.366,"LINESTRING (-79.068336 38.148457, -79.068322 38.148268, -79.068323 38.148167, -79.068325 38.148134, -79.068331 38.148067, -79.068339 38.148001, -79.068357 38.147901, -79.0683569 38.147835)",,,VA 254,,
20612543,North Madison Street,residential,False,False,48.419,"LINESTRING (-79.0780349 38.1511854, -79.0781023 38.1516176)",,,,,
20612543,North Madison Street,residential,False,True,122.83,"LINESTRING (-79.0780349 38.1511854, -79.07788 38.1500875)",,,,,
"[20610561, 20610068]","['Institute Street', 'Baldwin Street']",residential,False,False,138.839,"LINESTRING (-79.0780349 38.1511854, -79.0774693 38.1512421, -79.077058 38.151279, -79.077051 38.151281, -79.077039 38.151287, -79.077028 38.151295, -79.07702 38.151305, -79.077015 38.151315, -79.077012 38.151327, -79.07705 38.151737)",,,,,
20610562,Baldwin Street,residential,False,False,94.467,"LINESTRING (-79.076028 38.151202, -79.075745 38.151237, -79.075458 38.151271, -79.075192 38.151298, -79.074965 38.1513471)",,,,,
915349632,Fillmore Street,residential,False,True,105.601,"LINESTRING (-79.076028 38.151202, -79.075977 38.15084, -79.0758926 38.1502583)",,,,,
20610562,Baldwin Street,residential,False,True,94.467,"LINESTRING (-79.074965 38.1513471, -79.075192 38.151298, -79.075458 38.151271, -79.075745 38.151237, -79.076028 38.151202)",,,,,
651977596,Baldwin Street,residential,True,False,88.203,"LINESTRING (-79.074965 38.1513471, -79.074265 38.1514133, -79.0739635 38.1514418)",,,,,
915349631,North Lewis Street,tertiary,False,True,111.21599999999998,"LINESTRING (-79.074965 38.1513471, -79.0749097 38.150947, -79.0748856 38.1507831, -79.0748554 38.1505782, -79.0748226 38.1503532)",,,,,
915356281,North Central Avenue,tertiary,False,True,113.65700000000001,"LINESTRING (-79.0739635 38.1514418, -79.0738856 38.150899, -79.0738178 38.1504261)",2,,,,
20610639,South Washington Street,residential,False,False,118.91199999999999,"LINESTRING (-79.0760491 38.1471307, -79.0760552 38.1471715, -79.0760565 38.1471803, -79.0762005 38.1481448, -79.0762013 38.1481503, -79.0762077 38.1481928)",2,25 mph,,,
1207222583,Federal Street,residential,False,False,54.025,"LINESTRING (-79.0760491 38.1471307, -79.0759931 38.1471355, -79.0755141 38.1471767, -79.0754946 38.1471783, -79.075438 38.147194)",2,25 mph,,,
1207222583,Federal Street,residential,False,True,53.261,"LINESTRING (-79.0760491 38.1471307, -79.0765938 38.1470783, -79.076654 38.1470754)",2,25 mph,,,
"[1207622688, 1207222593]",South Washington Street,residential,False,True,107.318,"LINESTRING (-79.0760491 38.1471307, -79.0760424 38.1470914, -79.0760237 38.1469825, -79.0760041 38.1468298, -79.0759993 38.146791, -79.075999 38.1467887, -79.0759797 38.1466748, -79.0759465 38.1464923, -79.0759218 38.1463545, -79.07592 38.1463449, -79.0759072 38.1462747, -79.0758894 38.1461739)",2,25 mph,,,
915356291,East Beverley Street,secondary,True,False,93.853,"LINESTRING (-79.0715554 38.149584, -79.0704865 38.1496603)",,,VA 254,,
"[20612408, 836984748]",North New Street,primary,True,False,116.076,"LINESTRING (-79.0715554 38.149584, -79.071633 38.1501201, -79.0716984 38.1506218)",1,,US 11 BUS;US 250,,
108547216,East Beverley Street,tertiary,False,True,165.791,"LINESTRING (-79.066901 38.1505, -79.067273 38.150125, -79.067384 38.150032, -79.067451 38.149995, -79.067505 38.149973, -79.067562 38.149956, -79.067621 38.149943, -79.067849 38.149911, -79.0683603 38.1498558, -79.0684765 38.1498607)",,,,,
"[682725526, 682725527]",Berkeley Place,residential,False,False,161.624,"LINESTRING (-79.066901 38.1505, -79.0672946 38.1507385, -79.0673323 38.1507517, -79.0673698 38.1507568, -79.0674012 38.1507554, -79.0674502 38.1507373, -79.0675059 38.1507069, -79.0675531 38.1506919, -79.0676185 38.1506803, -79.0679425 38.1506465, -79.0686114 38.1505819)",,,,,
20610860,Prospect Street,residential,False,False,94.063,"LINESTRING (-79.072121 38.153594, -79.071606 38.1536437, -79.0710533 38.1536973)",,,,,
20610860,Prospect Street,residential,False,True,93.555,"LINESTRING (-79.072121 38.153594, -79.0726211 38.1535461, -79.0731831 38.1534923)",,,,,
"[850195483, 850195484, 20611006]",Mill Street,residential,False,False,109.65799999999999,"LINESTRING (-79.0703881 38.1480307, -79.0705244 38.1479065, -79.0706068 38.1478327, -79.0706718 38.1477745, -79.0707637 38.1477089, -79.071018 38.1478743, -79.0712473 38.1479866, -79.0713412 38.1479652)",,,,yes,
496794416,East Johnson Street,primary,False,False,106.846,"LINESTRING (-79.0703881 38.1480307, -79.0702388 38.147903, -79.0700088 38.1477347, -79.0699381 38.1476908, -79.0698932 38.1476644, -79.0698068 38.1476288, -79.0696671 38.1475846, -79.0693935 38.1475025)",2,,US 11 BUS;US 250,,
496794416,East Johnson Street,primary,False,True,80.096,"LINESTRING (-79.0703881 38.1480307, -79.070579 38.148209, -79.070811 38.148413, -79.070891 38.148473, -79.070944 38.1485, -79.071033 38.148532)",2,,US 11 BUS;US 250,,
169787195,South New Street,tertiary,False,False,36.365,"LINESTRING (-79.0713412 38.1479652, -79.0713152 38.1476388)",,,,,
"[850195483, 850195484, 20611006]",Mill Street,residential,False,True,109.658,"LINESTRING (-79.0713412 38.1479652, -79.0712473 38.1479866, -79.071018 38.1478743, -79.0707637 38.1477089, -79.0706718 38.1477745, -79.0706068 38.1478327, -79.0705244 38.1479065, -79.0703881 38.1480307)",,,,yes,
20611079,Federal Street,residential,False,True,16.289,"LINESTRING (-79.077315 38.1470188, -79.0771302 38.1470372)",2,25 mph,,,
20611079,Federal Street,residential,False,False,51.779,"LINESTRING (-79.077315 38.1470188, -79.0774894 38.147003, -79.0777513 38.1469747, -79.0778218 38.1469681, -79.0778364 38.1469667, -79.0779022 38.1469742)",2,25 mph,,,
303079979,Madison Place,unclassified,False,False,67.20199999999998,"LINESTRING (-79.077315 38.1470188, -79.0773148 38.146992, -79.0773097 38.1469277, -79.0773058 38.1468969, -79.0773011 38.1468673, -79.0772929 38.1468186, -79.077283 38.146765, -79.077274 38.1467167, -79.077266 38.1466674, -79.0772621 38.1466396, -79.0772589 38.14661, -79.077258 38.1465874, -79.0772582 38.146559, -79.077256 38.1465332, -79.0772522 38.1465064, -79.0772456 38.1464782, -79.0772407 38.1464631, -79.0772373 38.1464545, -79.0772325 38.1464473, -79.0772073 38.146428)",1,25 mph,,,
20611079,Federal Street,residential,False,False,16.289,"LINESTRING (-79.0771302 38.1470372, -79.077315 38.1470188)",2,25 mph,,,
20611079,Federal Street,residential,False,True,41.882999999999996,"LINESTRING (-79.0771302 38.1470372, -79.0767317 38.1470739, -79.076654 38.1470754)",2,25 mph,,,
"[20612992, 1207222591]",Madison Place,residential,False,False,120.47,"LINESTRING (-79.0771302 38.1470372, -79.077119 38.1470705, -79.0771112 38.1470979, -79.0771026 38.147132, -79.077098 38.1471518, -79.0770939 38.1471767, -79.0770908 38.1472023, -79.0770897 38.1472261, -79.077091 38.1472441, -79.0771334 38.1475734, -79.0771946 38.1480581, -79.0772015 38.1481131)",2,25 mph,,,
108547208,West Beverley Street,primary,True,False,54.067,"LINESTRING (-79.0763553 38.149211, -79.0762199 38.1492198, -79.0757391 38.1492511)",2,25 mph,VA 254,,
651975525,South Washington Street,residential,True,False,113.95299999999999,"LINESTRING (-79.0763553 38.149211, -79.0763008 38.1488353, -79.0762794 38.1486876, -79.0762628 38.1485729, -79.0762159 38.1482497, -79.0762142 38.1482378, -79.0762077 38.1481928)",2,25 mph,,,
837254000,West Frederick Street,primary,True,False,56.863,"LINESTRING (-79.076482 38.1502052, -79.0771279 38.1501459)",,,VA 254,,
20611171,North Washington Street,residential,True,False,111.105,"LINESTRING (-79.076482 38.1502052, -79.0764185 38.1496841, -79.0763553 38.149211)",,,,,
20604837,Drury Street,residential,False,True,194.12699999999998,"LINESTRING (-79.0721458 38.146599, -79.072077 38.146598, -79.071819 38.146612, -79.071746 38.146611, -79.0716892 38.1466033, -79.071623 38.146587, -79.071574 38.146569, -79.0714983 38.1465255, -79.0714685 38.146506, -79.071433 38.1464758, -79.0714021 38.146439, -79.071341 38.1463337, -79.071326 38.146248, -79.071303 38.146108, -79.071293 38.145997, -79.0712947 38.1459664, -79.071306 38.145914, -79.071329 38.145862, -79.0713576 38.1457965, -79.0716156 38.1454103)",,,,,
20608485,Sears Hill Road,residential,False,False,95.95,"LINESTRING (-79.0721458 38.146599, -79.072394 38.146576, -79.072478 38.146557, -79.072531 38.146545, -79.072595 38.146532, -79.07272 38.146499, -79.072812 38.146468, -79.072871 38.146445, -79.072929 38.14642, -79.072985 38.146392, -79.0731099 38.1463187, -79.073152 38.146294)",,,,,
20611208,Garber Street,residential,False,True,303.119,"LINESTRING (-79.0721458 38.146599, -79.0715879 38.1469553, -79.0715436 38.1469799, -79.0714911 38.1470004, -79.0714121 38.1470209, -79.071353 38.1470314, -79.0712867 38.1470348, -79.07116 38.147034, -79.071112 38.147028, -79.0710521 38.1470171, -79.070968 38.1469875, -79.0703214 38.146745, -79.0690866 38.1462617)",,,,,
20608485,Sears Hill Road,residential,False,False,125.97599999999998,"LINESTRING (-79.073152 38.146294, -79.073564 38.146022, -79.073615 38.145987, -79.073741 38.145906, -79.073907 38.145817, -79.0740406 38.1457508, -79.074314 38.1456303)",,,,,
20608485,Sears Hill Road,residential,False,True,95.95,"LINESTRING (-79.073152 38.146294, -79.0731099 38.1463187, -79.072985 38.146392, -79.072929 38.14642, -79.072871 38.146445, -79.072812 38.146468, -79.07272 38.146499, -79.072595 38.146532, -79.072531 38.146545, -79.072478 38.146557, -79.072394 38.146576, -79.0721458 38.146599)",,,,,
20608485,Sears Hill Road,residential,False,False,4.638,"LINESTRING (-79.074984 38.145226, -79.0750044 38.1451875)",,,,,
20608485,Sears Hill Road,residential,False,True,74.919,"LINESTRING (-79.074984 38.145226, -79.0749086 38.1453093, -79.0747607 38.1454214, -79.074716 38.145451, -79.0746088 38.1455092, -79.074314 38.1456303)",,,,,
20611032,Clifford Street,residential,False,False,49.834,"LINESTRING (-79.074984 38.145226, -79.0748497 38.1452063, -79.0744226 38.1451491)",,,,,
789034006,West Beverley Street,primary,True,False,94.517,"LINESTRING (-79.0736774 38.1494117, -79.0726018 38.1494957)",,,VA 252;VA 254,,
789034007,North Central Avenue,secondary,True,False,106.826,"LINESTRING (-79.0736774 38.1494117, -79.0736187 38.1489873, -79.0735713 38.1484548)",1,,VA 252,,
651976676,North Central Avenue,secondary,True,False,113.46699999999998,"LINESTRING (-79.0738178 38.1504261, -79.073751 38.1499131, -79.0737434 38.1498655, -79.0737274 38.1497733, -79.0736774 38.1494117)",2,,VA 252,,
915338049,West Frederick Street,primary,True,False,88.23599999999999,"LINESTRING (-79.0738178 38.1504261, -79.0745433 38.1503739, -79.0748226 38.1503532)",,,VA 254,,
915356281,North Central Avenue,tertiary,False,False,113.65700000000001,"LINESTRING (-79.0738178 38.1504261, -79.0738856 38.150899, -79.0739635 38.1514418)",2,,,,
20611658,East Johnson Street,primary,False,True,91.716,"LINESTRING (-79.0714178 38.1485727, -79.072462 38.1484952)",2,,US 11 BUS;US 250,,
44608360,South New Street,tertiary,True,False,67.882,"LINESTRING (-79.0714178 38.1485727, -79.0713412 38.1479652)",,,,,
20612800,South New Street,primary,True,False,113.107,"LINESTRING (-79.0714178 38.1485727, -79.0714538 38.1489075, -79.071479 38.149075, -79.0715554 38.149584)",1,,US 11 BUS;US 250,,
915356290,East Johnson Street,primary,False,False,34.010999999999996,"LINESTRING (-79.0714178 38.1485727, -79.0711274 38.1485499, -79.071033 38.148532)",2,,US 11 BUS;US 250,,
496538944,Greenville Avenue,primary,True,False,7.675,"LINESTRING (-79.0690547 38.146326, -79.0690866 38.1462617)",2,,US 11,,
692841360,Richmond Avenue,primary,True,False,17.171,"LINESTRING (-79.0690547 38.146326, -79.0688917 38.1462399)",2,,US 250,,
"[51318729, 836984742, 836984743]",Greenville Avenue,primary,True,False,75.92399999999999,"LINESTRING (-79.0687296 38.1466639, -79.0686704 38.1467403, -79.068628 38.1468228, -79.0685727 38.1469402, -79.0685461 38.1469967, -79.0684635 38.1471722, -79.0685265 38.1472943)",2,,US 11;US 250,,yes
496794416,East Johnson Street,primary,False,True,35.089,"LINESTRING (-79.0690136 38.1474009, -79.0693935 38.1475025)",2,,US 11 BUS;US 250,,
496538945,,primary_link,True,False,48.059,"LINESTRING (-79.0690136 38.1474009, -79.0688697 38.1472804, -79.0688328 38.1472362, -79.0687977 38.1471708, -79.0687656 38.14703)",1,,US 11 Bus,,
836984708,Johnson Street,primary,False,False,44.419,"LINESTRING (-79.0690136 38.1474009, -79.0686757 38.1473088, -79.0685265 38.1472943)",2,,US 11 BUS;US 250,,
496794416,East Johnson Street,primary,False,False,35.089,"LINESTRING (-79.0693935 38.1475025, -79.0690136 38.1474009)",2,,US 11 BUS;US 250,,
20610355,State Street,residential,False,False,100.19800000000001,"LINESTRING (-79.0693935 38.1475025, -79.0689076 38.147762, -79.0683569 38.147835)",,,,,
496794416,East Johnson Street,primary,False,True,106.846,"LINESTRING (-79.0693935 38.1475025, -79.0696671 38.1475846, -79.0698068 38.1476288, -79.0698932 38.1476644, -79.0699381 38.1476908, -79.0700088 38.1477347, -79.0702388 38.147903, -79.0703881 38.1480307)",2,,US 11 BUS;US 250,,
20611746,North Saint Clair Street,residential,False,True,109.485,"LINESTRING (-79.0771279 38.1501459, -79.0769776 38.1491684)",,,,,
837254000,West Frederick Street,primary,True,False,53.257,"LINESTRING (-79.0771279 38.1501459, -79.0777343 38.1501013)",,,VA 254,,
20612543,North Madison Street,residential,False,True,116.027,"LINESTRING (-79.0782519 38.1526544, -79.0781023 38.1516176)",,,,,
20613091,Locust Street,residential,False,True,88.92099999999999,"LINESTRING (-79.0782519 38.1526544, -79.0777003 38.1527219, -79.077243 38.15275)",,,,,
837254000,West Frederick Street,primary,True,False,94.157,"LINESTRING (-79.0748226 38.1503532, -79.0758926 38.1502583)",,,VA 254,,
915338048,North Lewis Street,tertiary,False,True,114.262,"LINESTRING (-79.0748226 38.1503532, -79.0747268 38.1496892, -79.0746945 38.1493839, -79.0746877 38.1493312)",,,,,
915349631,North Lewis Street,tertiary,False,False,111.21600000000001,"LINESTRING (-79.0748226 38.1503532, -79.0748554 38.1505782, -79.0748856 38.1507831, -79.0749097 38.150947, -79.074965 38.1513471)",,,,,
20609832,South St. Clair Street,residential,False,False,119.901,"LINESTRING (-79.076654 38.1470754, -79.0766601 38.1471253, -79.0766693 38.1472008, -79.0766718 38.147235, -79.0767484 38.147758, -79.0767621 38.147864, -79.0767807 38.1480116, -79.0767951 38.1480955, -79.0768078 38.1481466)",2,25 mph,,,
20611079,Federal Street,residential,False,False,41.882999999999996,"LINESTRING (-79.076654 38.1470754, -79.0767317 38.1470739, -79.0771302 38.1470372)",2,25 mph,,,
1207222582,South St. Clair Street,residential,False,True,11.978,"LINESTRING (-79.076654 38.1470754, -79.0766462 38.1470181, -79.0766458 38.1470149, -79.0766394 38.1469683)",2,25 mph,,,
1207222583,Federal Street,residential,False,False,53.261,"LINESTRING (-79.076654 38.1470754, -79.0765938 38.1470783, -79.0760491 38.1471307)",2,25 mph,,,
"[1207214977, 20612069]",Stuart Street,residential,False,False,78.186,"LINESTRING (-79.0766394 38.1469683, -79.0766487 38.1469506, -79.0766795 38.146909, -79.076698 38.1468871, -79.0767092 38.1468735, -79.0767203 38.1468608, -79.0772073 38.146428)",2,25 mph,,,
"[1207222580, 1207222581]",South St. Clair Street,residential,False,True,85.449,"LINESTRING (-79.0766394 38.1469683, -79.0766098 38.1469175, -79.0766061 38.1469067, -79.0766034 38.1468972, -79.076597 38.1468498, -79.0765721 38.1466137, -79.0765341 38.1463657, -79.0765333 38.1463606, -79.076526 38.1463133, -79.0765213 38.1462841, -79.0765095 38.1462096)",2,25 mph,,,
1207222582,South St. Clair Street,residential,False,False,11.978,"LINESTRING (-79.0766394 38.1469683, -79.0766458 38.1470149, -79.0766462 38.1470181, -79.076654 38.1470754)",2,25 mph,,,
20612069,Stuart Street,residential,False,False,45.784,"LINESTRING (-79.0772073 38.146428, -79.0772505 38.1463877, -79.0773023 38.146344, -79.0774037 38.1462616, -79.0775754 38.1461357)",2,25 mph,,,
"[1207214977, 20612069]",Stuart Street,residential,False,True,78.186,"LINESTRING (-79.0772073 38.146428, -79.0767203 38.1468608, -79.0767092 38.1468735, -79.076698 38.1468871, -79.0766795 38.146909, -79.0766487 38.1469506, -79.0766394 38.1469683)",2,25 mph,,,
303079979,Madison Place,unclassified,False,True,67.20200000000001,"LINESTRING (-79.0772073 38.146428, -79.0772325 38.1464473, -79.0772373 38.1464545, -79.0772407 38.1464631, -79.0772456 38.1464782, -79.0772522 38.1465064, -79.077256 38.1465332, -79.0772582 38.146559, -79.077258 38.1465874, -79.0772589 38.14661, -79.0772621 38.1466396, -79.077266 38.1466674, -79.077274 38.1467167, -79.077283 38.146765, -79.0772929 38.1468186, -79.0773011 38.1468673, -79.0773058 38.1468969, -79.0773097 38.1469277, -79.0773148 38.146992, -79.077315 38.1470188)",1,25 mph,,,
108547208,West Beverley Street,primary,True,False,53.4,"LINESTRING (-79.0775858 38.1491252, -79.0769776 38.1491684)",2,25 mph,VA 254,,
20612748,South Madison Street,residential,False,True,115.277,"LINESTRING (-79.0775858 38.1491252, -79.0775777 38.1490752, -79.0774291 38.1481523, -79.0774202 38.1480967)",2,25 mph,,,
20612543,North Madison Street,residential,False,False,122.83,"LINESTRING (-79.07788 38.1500875, -79.0780349 38.1511854)",,,,,
837254000,West Frederick Street,primary,True,False,12.833,"LINESTRING (-79.0777343 38.1501013, -79.07788 38.1500875)",,,VA 254,,
20612549,North Madison Street,residential,True,False,109.312,"LINESTRING (-79.0777343 38.1501013, -79.077666 38.1496395, -79.0775858 38.1491252)",,,,,
837254000,West Frederick Street,primary,True,False,51.876,"LINESTRING (-79.0758926 38.1502583, -79.076482 38.1502052)",,,VA 254,,
915349632,Fillmore Street,residential,False,False,105.601,"LINESTRING (-79.0758926 38.1502583, -79.075977 38.15084, -79.076028 38.151202)",,,,,
20612543,North Madison Street,residential,False,False,116.027,"LINESTRING (-79.0781023 38.1516176, -79.0782519 38.1526544)",,,,,
20612543,North Madison Street,residential,False,True,48.419,"LINESTRING (-79.0781023 38.1516176, -79.0780349 38.1511854)",,,,,
20612766,Osage Place,residential,False,False,93.05799999999999,"LINESTRING (-79.0781023 38.1516176, -79.0775556 38.1516983, -79.07705 38.151737)",,,,,
169787195,South New Street,tertiary,False,True,36.365,"LINESTRING (-79.0713152 38.1476388, -79.0713412 38.1479652)",,,,,
692841361,Richmond Avenue,primary,True,False,136.592,"LINESTRING (-79.0668408 38.1463659, -79.067332 38.1464087, -79.0674877 38.1463945, -79.0676361 38.1463666, -79.06779 38.1463313, -79.0680945 38.1462575, -79.0682733 38.1462364, -79.068372 38.1462359)",2,,US 250,,
692841360,Richmond Avenue,primary,True,False,150.58100000000002,"LINESTRING (-79.0685313 38.1461579, -79.0683989 38.1461479, -79.0682084 38.1461636, -79.06804 38.1461898, -79.0677762 38.1462518, -79.0675427 38.1463078, -79.0672997 38.146338, -79.0668408 38.1463659)",2,,US 250,,
692841362,Greenville Avenue,primary,True,False,5.538,"LINESTRING (-79.0688917 38.1462399, -79.0688735 38.1462876)",2,,US 11,,
692841360,Richmond Avenue,primary,True,False,32.843,"LINESTRING (-79.0688917 38.1462399, -79.0686773 38.1461842, -79.0685313 38.1461579)",2,,US 250,,
"[836984740, 836984741]",Greenville Avenue,primary,True,False,82.441,"LINESTRING (-79.0687656 38.14703, -79.0687802 38.1469556, -79.0688068 38.1468719, -79.0690138 38.1464333, -79.0690547 38.146326)",2,,US 11;US 250,,yes
"[1207222584, 20610004]",Lushbaugh Street,residential,False,False,55.745999999999995,"LINESTRING (-79.0758894 38.1461739, -79.0754846 38.1462105, -79.0753706 38.1462204, -79.0753513 38.1462219, -79.0752561 38.1462311)",2,25 mph,,,
"[1207036408, 1207498154]",Lushbaugh Street,unclassified,False,True,32.925,"LINESTRING (-79.0758894 38.1461739, -79.0759544 38.1461675, -79.0760327 38.1461598, -79.0760737 38.1461558, -79.076263 38.1461372)",2,25 mph,,,
"[1207622688, 1207222593]",South Washington Street,residential,False,False,107.318,"LINESTRING (-79.0758894 38.1461739, -79.0759072 38.1462747, -79.07592 38.1463449, -79.0759218 38.1463545, -79.0759465 38.1464923, -79.0759797 38.1466748, -79.075999 38.1467887, -79.0759993 38.146791, -79.0760041 38.1468298, -79.0760237 38.1469825, -79.0760424 38.1470914, -79.0760491 38.1471307)",2,25 mph,,,
"[1207222580, 1207222581]",South St. Clair Street,residential,False,False,85.449,"LINESTRING (-79.0765095 38.1462096, -79.0765213 38.1462841, -79.076526 38.1463133, -79.0765333 38.1463606, -79.0765341 38.1463657, -79.0765721 38.1466137, -79.076597 38.1468498, -79.0766034 38.1468972, -79.0766061 38.1469067, -79.0766098 38.1469175, -79.0766394 38.1469683)",2,25 mph,,,
"[20606929, 339754086]","['Sycamore Street', 'Hunt Drive']",residential,False,True,195.34500000000003,"LINESTRING (-79.069802 38.152211, -79.0696124 38.1522529, -79.0689882 38.1522995, -79.068249 38.152341, -79.0682129 38.1523404, -79.0681671 38.1523235, -79.068131 38.152302, -79.067748 38.152006)",,,,,
722964659,,tertiary,False,True,40.54600000000001,"LINESTRING (-79.070694 38.1510722, -79.0706743 38.1509332, -79.0706637 38.1508583, -79.0706251 38.150712)",,,,,
496538951,Greenville Avenue,primary,True,False,40.745,"LINESTRING (-79.0690629 38.1458991, -79.0688917 38.1462399)",2,25 mph,US 11,,
496538941,,primary_link,True,False,59.279,"LINESTRING (-79.0690629 38.1458991, -79.0689661 38.1460398, -79.0689007 38.1460908, -79.0688562 38.1461081, -79.0687226 38.1461419, -79.0685313 38.1461579)",1,,,,
692841361,Richmond Avenue,primary,True,False,63.135999999999996,"LINESTRING (-79.068372 38.1462359, -79.068456 38.146252, -79.0685253 38.1462805, -79.0685854 38.1463189, -79.0686325 38.146354, -79.0686892 38.1464302, -79.0687112 38.1464845, -79.0687283 38.146548, -79.0687341 38.1466183, -79.0687296 38.1466639)",2,,US 250,,
836984729,,primary_link,True,False,44.727000000000004,"LINESTRING (-79.068372 38.1462359, -79.0684493 38.1462307, -79.0685834 38.1462381, -79.068621 38.1462455, -79.0687752 38.1462855, -79.0688735 38.1462876)",2,,,,
692841362,Greenville Avenue,primary,True,False,43.694,"LINESTRING (-79.0688735 38.1462876, -79.0687296 38.1466639)",2,,US 11,,
836984729,,primary_link,True,False,16.411,"LINESTRING (-79.0688735 38.1462876, -79.0690547 38.146326)",2,,,,
20609787,North Augusta Street,primary,False,True,43.933,"LINESTRING (-79.0728285 38.1509183, -79.0727744 38.1505255)",2,,US 11 BUS;US 250,,
20609787,North Augusta Street,primary,False,False,174.96,"LINESTRING (-79.0728285 38.1509183, -79.0728409 38.1510082, -79.073044 38.1524826)",2,,US 11 BUS;US 250,,
837027189,,primary_link,True,False,56.251000000000005,"LINESTRING (-79.0728285 38.1509183, -79.0728454 38.1505942, -79.0728695 38.1505615, -79.0730275 38.1504893)",1,,,,
20612393,West Frederick Street,primary,True,False,69.462,"LINESTRING (-79.0730275 38.1504893, -79.0738178 38.1504261)",,,VA 252;VA 254,,
20611208,Garber Street,residential,False,False,303.119,"LINESTRING (-79.0690866 38.1462617, -79.0703214 38.146745, -79.070968 38.1469875, -79.0710521 38.1470171, -79.071112 38.147028, -79.07116 38.147034, -79.0712867 38.1470348, -79.071353 38.1470314, -79.0714121 38.1470209, -79.0714911 38.1470004, -79.0715436 38.1469799, -79.0715879 38.1469553, -79.0721458 38.146599)",,,,,
20608485,Sears Hill Road,residential,False,True,4.638,"LINESTRING (-79.0750044 38.1451875, -79.074984 38.145226)",,,,,
"[1207036408, 1207498154]",Lushbaugh Street,unclassified,False,False,32.925,"LINESTRING (-79.076263 38.1461372, -79.0760737 38.1461558, -79.0760327 38.1461598, -79.0759544 38.1461675, -79.0758894 38.1461739)",2,25 mph,,,
