osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,junction,bridge
208684371,True,58,Glenlyon Street,primary,False,57.186,60,"LINESTRING (151.2543704 -23.8452668, 151.2542908 -23.8451433, 151.2542252 -23.8450414, 151.2540876 -23.8448223)",,
374784893,False,,Railway Street,tertiary,True,188.161,50,"LINESTRING (151.2543704 -23.8452668, 151.2543197 -23.8452932, 151.2543072 -23.8453011, 151.2542081 -23.8453727, 151.2541205 -23.8454541, 151.254083 -23.8456308, 151.2540825 -23.845753, 151.2540655 -23.8458351, 151.2540363 -23.8458854, 151.2534178 -23.8466517)",,
772240677,False,,Gladstone Port Access Road,tertiary,False,38.85,60,"LINESTRING (151.2548561 -23.8451159, 151.2546569 -23.8451548, 151.2545676 -23.845184, 151.254489 -23.8452097)",,
139953369,False,,Roseberry Street,tertiary,True,12.249,,"LINESTRING (151.2529815 -23.8432334, 151.252918 -23.843327)",,
139953369,False,,Roseberry Street,tertiary,False,23.683,,"LINESTRING (151.2529815 -23.8432334, 151.2530213 -23.8431797, 151.2530508 -23.84314, 151.2531093 -23.8430554)",,
139954943,True,58,Glenlyon Street,primary,False,211.926,60,"LINESTRING (151.2529815 -23.8432334, 151.25307 -23.8433015, 151.2531119 -23.8433337, 151.2532629 -23.8434453, 151.2533762 -23.843552, 151.2534756 -23.8436552, 151.2536184 -23.8438301, 151.2542055 -23.8447532)",,
139821926,True,,,tertiary,False,6.779999999999999,50,"LINESTRING (151.2582865 -23.8471519, 151.2583007 -23.8471362, 151.2583192 -23.8471251, 151.2583406 -23.8471195)",roundabout,
139945270,True,,Goondoon Street,tertiary,False,197.091,50,"LINESTRING (151.2582865 -23.8471519, 151.2581804 -23.8470164, 151.2573221 -23.8456843, 151.2572748 -23.8456433)",,
139954943,True,58,Glenlyon Street,primary,False,11.596,60,"LINESTRING (151.2542055 -23.8447532, 151.2542602 -23.8448447)",,
139950997,False,,William Street,residential,False,108.94800000000001,,"LINESTRING (151.2542055 -23.8447532, 151.2543074 -23.8446992, 151.2551327 -23.8442625)",,
139950996,True,,William Street,unclassified,False,14.241,,"LINESTRING (151.2540876 -23.8448223, 151.2542055 -23.8447532)",,
208684371,True,58,Glenlyon Street,primary,False,206.20199999999997,60,"LINESTRING (151.2540876 -23.8448223, 151.2537594 -23.8443049, 151.2534164 -23.8437838, 151.2532603 -23.8436112, 151.2530538 -23.8434194, 151.253011 -23.8433903, 151.252918 -23.843327)",,
85546047,True,,,tertiary_link,False,69.132,60,"LINESTRING (151.2542602 -23.8448447, 151.2543194 -23.8449102, 151.2544032 -23.8449521, 151.2544862 -23.8450055, 151.2545102 -23.8450149, 151.2546014 -23.8450507, 151.2548561 -23.8451159)",,
772240678,True,58,Glenlyon Street,primary,False,46.793,60,"LINESTRING (151.2542602 -23.8448447, 151.2543627 -23.8450164, 151.2544193 -23.845103, 151.254489 -23.8452097)",,
139821926,True,,,tertiary,False,9.213000000000001,50,"LINESTRING (151.258293 -23.8472297, 151.2582814 -23.8472119, 151.2582762 -23.8471917, 151.258278 -23.8471711, 151.2582865 -23.8471519)",roundabout,
139666923,False,,Auckland Street,secondary,False,222.792,,"LINESTRING (151.2602598 -23.8461375, 151.25916 -23.8444047)",,
139821930,False,,Herbert Street,tertiary,False,64.239,,"LINESTRING (151.2602598 -23.8461375, 151.2602026 -23.8461675, 151.259712 -23.8464251)",,
139821926,True,,,tertiary,False,5.221,50,"LINESTRING (151.2583366 -23.8472531, 151.2583125 -23.8472449, 151.258293 -23.8472297)",roundabout,
139821930,False,,Herbert Street,tertiary,False,106.054,,"LINESTRING (151.2592971 -23.8466504, 151.2584003 -23.8471371)",,
139821930,False,,Herbert Street,tertiary,True,49.073,,"LINESTRING (151.2592971 -23.8466504, 151.259712 -23.8464251)",,
139947127,False,,Oaka Lane,residential,False,221.671,,"LINESTRING (151.2592971 -23.8466504, 151.2581948 -23.8449306)",,
139821926,True,,,tertiary,False,11.235000000000001,50,"LINESTRING (151.2584216 -23.8472033, 151.2584099 -23.8472262, 151.2583898 -23.8472435, 151.2583642 -23.847253, 151.2583366 -23.8472531)",roundabout,
139821926,True,,,tertiary,False,6.5649999999999995,50,"LINESTRING (151.2583406 -23.8471195, 151.2583621 -23.8471199, 151.2583826 -23.8471259, 151.2584003 -23.8471371)",roundabout,
139953369,False,,Roseberry Street,tertiary,False,12.249,,"LINESTRING (151.252918 -23.843327, 151.2529815 -23.8432334)",,
139821930,False,,Herbert Street,tertiary,True,106.054,,"LINESTRING (151.2584003 -23.8471371, 151.2592971 -23.8466504)",,
139821926,True,,,tertiary,False,8.007,50,"LINESTRING (151.2584003 -23.8471371, 151.258416 -23.8471563, 151.2584234 -23.8471793, 151.2584216 -23.8472033)",roundabout,
139947120,False,,Centra Lane,residential,True,103.37100000000001,,"LINESTRING (151.2557207 -23.8451396, 151.2562547 -23.8458776, 151.2562817 -23.8459148)",,
139945271,True,,,tertiary,False,14.16,50,"LINESTRING (151.2573887 -23.8455791, 151.2573597 -23.8456123, 151.2573202 -23.8456345, 151.2572748 -23.8456433)",roundabout,
139945274,True,,Goondoon Street,tertiary,False,197.05900000000003,50,"LINESTRING (151.2573887 -23.8455791, 151.2574287 -23.8456811, 151.2582689 -23.847036, 151.2583406 -23.8471195)",,
139945271,True,,,tertiary,False,18.023,50,"LINESTRING (151.2571978 -23.8456242, 151.2571706 -23.8456034, 151.2571503 -23.8455769, 151.2571381 -23.8455464, 151.2571351 -23.8455141, 151.2571413 -23.8454822)",roundabout,
139947124,True,,Bramston Street,tertiary,False,104.346,50,"LINESTRING (151.2571978 -23.8456242, 151.2570693 -23.8456198, 151.2569331 -23.8456549, 151.2562867 -23.8460133)",,
139945271,True,,,tertiary,False,8.204,50,"LINESTRING (151.2572748 -23.8456433, 151.2572347 -23.845639, 151.2571978 -23.8456242)",roundabout,
139945271,True,,,tertiary,False,4.135,50,"LINESTRING (151.2571413 -23.8454822, 151.2571594 -23.8454489)",roundabout,
139945271,True,,,tertiary,False,7.463,50,"LINESTRING (151.2574051 -23.8455143, 151.2574017 -23.8455477, 151.2573887 -23.8455791)",roundabout,
139945271,True,,,tertiary,False,19.178,50,"LINESTRING (151.2572872 -23.8453971, 151.2573236 -23.8454062, 151.2573558 -23.8454242, 151.2573813 -23.8454495, 151.2573982 -23.8454804, 151.2574051 -23.8455143)",roundabout,
139947130,True,,Bramston Street,tertiary,False,30.361,,"LINESTRING (151.2572872 -23.8453971, 151.257491 -23.845282, 151.25755 -23.845282)",,
139945271,True,,,tertiary,False,5.524,50,"LINESTRING (151.2572333 -23.8454008, 151.2572601 -23.8453965, 151.2572872 -23.8453971)",roundabout,
139945271,True,,,tertiary,False,9.362,50,"LINESTRING (151.2571594 -23.8454489, 151.2571918 -23.845419, 151.2572333 -23.8454008)",roundabout,
"[404530064, 139950059, 404530063]",True,,Goondoon Street,tertiary,False,212.608,50,"LINESTRING (151.2571594 -23.8454489, 151.2571498 -23.8453534, 151.2568012 -23.8448042, 151.2565336 -23.844467, 151.2563891 -23.8442463, 151.2561693 -23.843846, 151.2561226 -23.843805)",,yes
139947124,True,,Bramston Street,tertiary,False,112.52799999999999,50,"LINESTRING (151.2562867 -23.8460133, 151.2560623 -23.8461377, 151.2556663 -23.8463574, 151.2556501 -23.8463664, 151.2554509 -23.8464769, 151.2553406 -23.846538)",,
404543788,False,,Bramston Street,tertiary,False,76.337,,"LINESTRING (151.25755 -23.845282, 151.2581948 -23.8449306)",,
139947125,True,,Bramston Street,tertiary,False,30.179,,"LINESTRING (151.25755 -23.845282, 151.2574803 -23.8453556, 151.2574367 -23.8454235, 151.2574051 -23.8455143)",,
139947127,False,,Oaka Lane,residential,True,221.671,,"LINESTRING (151.2581948 -23.8449306, 151.2592971 -23.8466504)",,
404543788,False,,Bramston Street,tertiary,False,114.263,,"LINESTRING (151.2581948 -23.8449306, 151.25916 -23.8444047)",,
404543788,False,,Bramston Street,tertiary,True,76.337,,"LINESTRING (151.2581948 -23.8449306, 151.25755 -23.845282)",,
139947127,False,,Oaka Lane,residential,False,98.04599999999999,,"LINESTRING (151.2581948 -23.8449306, 151.2581723 -23.8448698, 151.257812 -23.8443239, 151.2577103 -23.8441699)",,
789822294,True,,Bramston Street,tertiary,False,99.784,50,"LINESTRING (151.2562817 -23.8459148, 151.2571413 -23.8454822)",,
139947120,False,,Centra Lane,residential,False,103.37100000000001,,"LINESTRING (151.2562817 -23.8459148, 151.2562547 -23.8458776, 151.2557207 -23.8451396)",,
139666923,False,,Auckland Street,secondary,True,222.792,,"LINESTRING (151.25916 -23.8444047, 151.2602598 -23.8461375)",,
404543788,False,,Bramston Street,tertiary,True,114.263,,"LINESTRING (151.25916 -23.8444047, 151.2581948 -23.8449306)",,
139666923,False,,Auckland Street,secondary,False,67.731,,"LINESTRING (151.25916 -23.8444047, 151.2589271 -23.844011, 151.2588156 -23.8438858)",,
139947127,False,,Oaka Lane,residential,True,98.04599999999999,,"LINESTRING (151.2577103 -23.8441699, 151.257812 -23.8443239, 151.2581723 -23.8448698, 151.2581948 -23.8449306)",,
139666923,False,,Auckland Street,secondary,False,154.954,,"LINESTRING (151.2588156 -23.8438858, 151.2587376 -23.8437662, 151.2584876 -23.8433827, 151.2580353 -23.8426889)",,
139666923,False,,Auckland Street,secondary,True,67.731,,"LINESTRING (151.2588156 -23.8438858, 151.2589271 -23.844011, 151.25916 -23.8444047)",,
139947334,False,,Little Bramston Street,unclassified,False,180.537,,"LINESTRING (151.2588156 -23.8438858, 151.2589924 -23.8438338, 151.2598453 -23.8439982, 151.2599614 -23.8439768, 151.2604737 -23.8436923)",,
139947334,False,,Little Bramston Street,unclassified,True,180.537,,"LINESTRING (151.2604737 -23.8436923, 151.2599614 -23.8439768, 151.2598453 -23.8439982, 151.2589924 -23.8438338, 151.2588156 -23.8438858)",,
139950052,True,,,residential,False,12.201999999999998,50,"LINESTRING (151.2560591 -23.8437687, 151.25605 -23.8437484, 151.2560478 -23.8437265, 151.2560526 -23.843705, 151.2560641 -23.8436857, 151.2560811 -23.8436703)",roundabout,
139950997,False,,William Street,residential,True,109.06,,"LINESTRING (151.2560591 -23.8437687, 151.2559876 -23.843803, 151.2551327 -23.8442625)",,
139950052,True,,,residential,False,8.549,50,"LINESTRING (151.2561945 -23.8436859, 151.2562049 -23.8437026, 151.2562102 -23.8437212, 151.2562101 -23.8437405, 151.2562047 -23.843759)",roundabout,
139950998,False,,William Street,residential,True,107.37,,"LINESTRING (151.2561945 -23.8436859, 151.2562599 -23.8436465, 151.2571027 -23.8431938)",,
139950052,True,,,residential,False,7.874,50,"LINESTRING (151.2561226 -23.843805, 151.2560976 -23.8437993, 151.2560756 -23.8437868, 151.2560591 -23.8437687)",roundabout,
139950052,True,,,residential,False,10.426,50,"LINESTRING (151.2562047 -23.843759, 151.2561913 -23.843779, 151.2561718 -23.8437942, 151.2561482 -23.8438032, 151.2561226 -23.843805)",roundabout,
"[404530065, 404530066, 139950060]",True,,Goondoon Street,tertiary,False,210.52300000000002,50,"LINESTRING (151.2562047 -23.843759, 151.2562321 -23.8438184, 151.256274 -23.8438826, 151.256478 -23.8442058, 151.2566103 -23.8444153, 151.2568574 -23.8447764, 151.2568897 -23.8448251, 151.2571782 -23.8453148, 151.2572333 -23.8454008)",,yes
139950052,True,,,residential,False,12.883000000000001,50,"LINESTRING (151.2560811 -23.8436703, 151.2561037 -23.8436597, 151.2561287 -23.843656, 151.2561537 -23.8436594, 151.2561764 -23.8436697, 151.2561945 -23.8436859)",roundabout,
139951326,True,,Goondoon Street,residential,False,213.874,50,"LINESTRING (151.2560811 -23.8436703, 151.2560494 -23.8436211, 151.2550217 -23.8420088)",,
139950998,False,,William Street,residential,False,107.37,,"LINESTRING (151.2571027 -23.8431938, 151.2562599 -23.8436465, 151.2561945 -23.8436859)",,
139950998,False,,William Street,residential,True,110.221,,"LINESTRING (151.2571027 -23.8431938, 151.257977 -23.8427204, 151.2580353 -23.8426889)",,
139953379,False,,Oaka Lane,residential,False,222.573,,"LINESTRING (151.2571027 -23.8431938, 151.2570578 -23.8431234, 151.2566428 -23.8424728, 151.2564435 -23.8422006, 151.2564325 -23.8421836, 151.2562153 -23.8418468, 151.2559773 -23.8414777)",,
139950999,False,,Central Lane,residential,True,52.317,,"LINESTRING (151.2554098 -23.8446589, 151.2551327 -23.8442625)",,
139666923,False,,Auckland Street,secondary,False,224.134,,"LINESTRING (151.2580353 -23.8426889, 151.2569311 -23.8409445)",,
139666923,False,,Auckland Street,secondary,True,154.954,,"LINESTRING (151.2580353 -23.8426889, 151.2584876 -23.8433827, 151.2587376 -23.8437662, 151.2588156 -23.8438858)",,
139950998,False,,William Street,residential,False,110.221,,"LINESTRING (151.2580353 -23.8426889, 151.257977 -23.8427204, 151.2571027 -23.8431938)",,
139950999,False,,Central Lane,residential,False,52.317,,"LINESTRING (151.2551327 -23.8442625, 151.2554098 -23.8446589)",,
139950997,False,,William Street,residential,False,109.06,,"LINESTRING (151.2551327 -23.8442625, 151.2559876 -23.843803, 151.2560591 -23.8437687)",,
139950997,False,,William Street,residential,True,108.94800000000001,,"LINESTRING (151.2551327 -23.8442625, 151.2543074 -23.8446992, 151.2542055 -23.8447532)",,
139950999,False,,Central Lane,residential,True,222.66899999999998,,"LINESTRING (151.2551327 -23.8442625, 151.2550888 -23.8442001, 151.2549109 -23.8439474, 151.2548304 -23.8437217, 151.2540494 -23.8425289)",,
139953369,False,,Roseberry Street,tertiary,False,113.726,,"LINESTRING (151.2550217 -23.8420088, 151.2559773 -23.8414777)",,
139953369,False,,Roseberry Street,tertiary,True,114.558,,"LINESTRING (151.2550217 -23.8420088, 151.2540494 -23.8425289)",,
"[139954049, 609178436, 609178437]",False,,Goondoon Street,tertiary,"[False, True]",223.282,"['10', '50']","LINESTRING (151.2550217 -23.8420088, 151.2544658 -23.8411431, 151.2544044 -23.8410503, 151.2543008 -23.8408861, 151.2541431 -23.8406406, 151.2539098 -23.8402774)",,
139953369,False,,Roseberry Street,tertiary,False,112.476,,"LINESTRING (151.2531093 -23.8430554, 151.253205 -23.842971, 151.2534651 -23.8428348, 151.2540494 -23.8425289)",,
139953369,False,,Roseberry Street,tertiary,True,23.683,,"LINESTRING (151.2531093 -23.8430554, 151.2530508 -23.84314, 151.2530213 -23.8431797, 151.2529815 -23.8432334)",,
139954056,False,,Glenlyon Street,residential,False,223.036,,"LINESTRING (151.2531093 -23.8430554, 151.2526232 -23.8423116, 151.2523432 -23.8418831, 151.2519842 -23.8413337)",,
139666923,False,,Auckland Street,secondary,False,219.802,,"LINESTRING (151.2569311 -23.8409445, 151.2558148 -23.8392519)",,
139666923,False,,Auckland Street,secondary,True,224.134,,"LINESTRING (151.2569311 -23.8409445, 151.2580353 -23.8426889)",,
139953369,False,,Roseberry Street,tertiary,True,113.69200000000001,,"LINESTRING (151.2569311 -23.8409445, 151.2564289 -23.8412253, 151.2559773 -23.8414777)",,
139953369,False,,Roseberry Street,tertiary,False,114.558,,"LINESTRING (151.2540494 -23.8425289, 151.2550217 -23.8420088)",,
139950999,False,,Central Lane,residential,False,222.669,,"LINESTRING (151.2540494 -23.8425289, 151.2548304 -23.8437217, 151.2549109 -23.8439474, 151.2550888 -23.8442001, 151.2551327 -23.8442625)",,
139950999,False,,Central Lane,residential,True,222.079,,"LINESTRING (151.2540494 -23.8425289, 151.2531406 -23.8411703, 151.2529373 -23.8408111)",,
139953369,False,,Roseberry Street,tertiary,True,112.476,,"LINESTRING (151.2540494 -23.8425289, 151.2534651 -23.8428348, 151.253205 -23.842971, 151.2531093 -23.8430554)",,
139953369,False,,Roseberry Street,tertiary,True,113.726,,"LINESTRING (151.2559773 -23.8414777, 151.2550217 -23.8420088)",,
139953369,False,,Roseberry Street,tertiary,False,113.69200000000001,,"LINESTRING (151.2559773 -23.8414777, 151.2564289 -23.8412253, 151.2569311 -23.8409445)",,
139953379,False,,Oaka Lane,residential,False,221.72199999999998,,"LINESTRING (151.2559773 -23.8414777, 151.2554909 -23.8407367, 151.2553351 -23.8404994, 151.2548551 -23.8397682)",,
139953379,False,,Oaka Lane,residential,True,222.57299999999998,,"LINESTRING (151.2559773 -23.8414777, 151.2562153 -23.8418468, 151.2564325 -23.8421836, 151.2564435 -23.8422006, 151.2566428 -23.8424728, 151.2570578 -23.8431234, 151.2571027 -23.8431938)",,
139953471,False,,Yarroon Street,tertiary,False,111.578,,"LINESTRING (151.2548551 -23.8397682, 151.2539098 -23.8402774)",,
139953471,False,,Yarroon Street,tertiary,True,113.241,,"LINESTRING (151.2548551 -23.8397682, 151.2558148 -23.8392519)",,
139953379,False,,Oaka Lane,residential,True,221.72199999999998,,"LINESTRING (151.2548551 -23.8397682, 151.2553351 -23.8404994, 151.2554909 -23.8407367, 151.2559773 -23.8414777)",,
139953471,False,,Yarroon Street,tertiary,False,113.02,,"LINESTRING (151.2529373 -23.8408111, 151.2519842 -23.8413337)",,
139953471,False,,Yarroon Street,tertiary,True,115.348,,"LINESTRING (151.2529373 -23.8408111, 151.2539098 -23.8402774)",,
139950999,False,,Central Lane,residential,False,222.079,,"LINESTRING (151.2529373 -23.8408111, 151.2531406 -23.8411703, 151.2540494 -23.8425289)",,
139950999,False,,Central Lane,residential,True,199.85899999999998,,"LINESTRING (151.2529373 -23.8408111, 151.2526204 -23.8403179, 151.2519417 -23.8392615)",,
404534842,False,,Yarroon Street,residential,False,64.336,,"LINESTRING (151.2563511 -23.8389451, 151.2558148 -23.8392519)",,
139953471,False,,Yarroon Street,tertiary,False,115.348,,"LINESTRING (151.2539098 -23.8402774, 151.2529373 -23.8408111)",,
139953471,False,,Yarroon Street,tertiary,True,111.578,,"LINESTRING (151.2539098 -23.8402774, 151.2548551 -23.8397682)",,
"[139954049, 609178436, 609178437]",False,,Goondoon Street,tertiary,"[False, True]",223.282,"['10', '50']","LINESTRING (151.2539098 -23.8402774, 151.2541431 -23.8406406, 151.2543008 -23.8408861, 151.2544044 -23.8410503, 151.2544658 -23.8411431, 151.2550217 -23.8420088)",,
139666923,False,,Auckland Street,secondary,True,219.802,,"LINESTRING (151.2558148 -23.8392519, 151.2569311 -23.8409445)",,
139953471,False,,Yarroon Street,tertiary,False,113.241,,"LINESTRING (151.2558148 -23.8392519, 151.2548551 -23.8397682)",,
404534842,False,,Yarroon Street,residential,True,64.336,,"LINESTRING (151.2558148 -23.8392519, 151.2563511 -23.8389451)",,
139953471,False,,Yarroon Street,tertiary,False,40.445,,"LINESTRING (151.2519842 -23.8413337, 151.2516422 -23.8415193)",,
139953471,False,,Yarroon Street,tertiary,True,113.02,,"LINESTRING (151.2519842 -23.8413337, 151.2529373 -23.8408111)",,
139954056,False,,Glenlyon Street,residential,True,223.036,,"LINESTRING (151.2519842 -23.8413337, 151.2523432 -23.8418831, 151.2526232 -23.8423116, 151.2531093 -23.8430554)",,
139954061,True,,,secondary,False,14.145,,"LINESTRING (151.2516837 -23.8391806, 151.2515554 -23.8392297)",roundabout,
139954052,True,,Lord Street,secondary,False,38.774,,"LINESTRING (151.2518068 -23.8388732, 151.2519382 -23.8388805, 151.2520758 -23.8388739, 151.2521876 -23.8388732)",,
139954061,True,,,secondary,False,23.366,,"LINESTRING (151.2518068 -23.8388732, 151.2518685 -23.8389051, 151.2519006 -23.8389492, 151.2519033 -23.8390081, 151.2518941 -23.8390404)",roundabout,
139954061,True,,,secondary,False,21.990000000000002,,"LINESTRING (151.2516039 -23.8389171, 151.2517539 -23.8388616, 151.2518068 -23.8388732)",roundabout,
139950999,False,,Central Lane,residential,False,199.85899999999998,,"LINESTRING (151.2519417 -23.8392615, 151.2526204 -23.8403179, 151.2529373 -23.8408111)",,
139954059,True,,Central Lane,residential,False,28.196,,"LINESTRING (151.2519417 -23.8392615, 151.2518344 -23.8392051, 151.2517754 -23.8391904, 151.2516837 -23.8391806)",,
139954051,True,,Bryan Jordan Drive,secondary,False,42.567,,"LINESTRING (151.251235 -23.8387569, 151.2513891 -23.8388616, 151.2514769 -23.8389026, 151.2516039 -23.8389171)",,
139954046,True,,Lord Street,secondary,False,35.377,,"LINESTRING (151.2521876 -23.8388732, 151.2520696 -23.8389296, 151.2519766 -23.8389745, 151.2518941 -23.8390404)",,
139954061,True,,,secondary,False,4.553,,"LINESTRING (151.2518941 -23.8390404, 151.2518827 -23.83908)",roundabout,
139954045,True,,Bryan Jordan Drive,secondary,False,39.13,,"LINESTRING (151.2513784 -23.8390653, 151.2513749 -23.8389468, 151.2513454 -23.8388683, 151.251235 -23.8387569)",,
139954061,True,,,secondary,False,29.216,,"LINESTRING (151.2513784 -23.8390653, 151.2514267 -23.838999, 151.251475 -23.8389647, 151.2516039 -23.8389171)",roundabout,
139954061,True,,,secondary,False,23.256999999999998,,"LINESTRING (151.2518827 -23.83908, 151.2518317 -23.8391168, 151.2517352 -23.839161, 151.2516837 -23.8391806)",roundabout,
139954064,True,,Central Lane,residential,False,21.132,,"LINESTRING (151.2518827 -23.83908, 151.2519014 -23.8391659, 151.2519417 -23.8392615)",,
139954061,True,,,secondary,False,27.074,,"LINESTRING (151.2515554 -23.8392297, 151.2514669 -23.839237, 151.2514116 -23.8392113, 151.25138 -23.8391707, 151.251365 -23.8391168)",roundabout,
139954061,True,,,secondary,False,5.886,,"LINESTRING (151.251365 -23.8391168, 151.2513784 -23.8390653)",roundabout,
139953471,False,,Yarroon Street,tertiary,True,40.445,,"LINESTRING (151.2516422 -23.8415193, 151.2519842 -23.8413337)",,
139821930,False,,Herbert Street,tertiary,False,49.073,,"LINESTRING (151.259712 -23.8464251, 151.2592971 -23.8466504)",,
139821930,False,,Herbert Street,tertiary,True,64.239,,"LINESTRING (151.259712 -23.8464251, 151.2602026 -23.8461675, 151.2602598 -23.8461375)",,
