osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,ref,junction
28878318,False,,Calle 37,residential,False,90.872,,"LINESTRING (-79.5334931 8.9714486, -79.5332435 8.9713033, -79.5329098 8.9711079, -79.5327806 8.9710332)",,
380227015,True,,Calle 37,residential,False,126.519,,"LINESTRING (-79.5344948 8.9720104, -79.5334931 8.9714486)",,
619834153,True,3,Avenida Cuba,tertiary,False,72.55,,"LINESTRING (-79.5344948 8.9720104, -79.5348209 8.971443)",,
380227015,True,,Calle 37,residential,False,99.015,,"LINESTRING (-79.5362546 8.9730238, -79.5354727 8.9725806)",,
619834155,True,3,Avenida Central,secondary,False,80.235,,"LINESTRING (-79.5362546 8.9730238, -79.5367884 8.9725312)",,
380227015,True,,Calle 37,residential,False,124.725,,"LINESTRING (-79.5354727 8.9725806, -79.5344948 8.9720104)",,
619834151,True,3,Avenida Perú,secondary,False,75.766,,"LINESTRING (-79.5354727 8.9725806, -79.5351148 8.9731631)",,
"[179816316, 618626188]",True,,Calle Juan Antonio Guisado,residential,False,308.272,,"LINESTRING (-79.5367884 8.9725312, -79.5368975 8.9725325, -79.5369631 8.9725536, -79.5370099 8.9725922, -79.5370367 8.9726492, -79.5370474 8.9727404, -79.5371037 8.9732188, -79.5371863 8.9735463, -79.5374168 8.9740467, -79.5376905 8.9744711, -79.5379281 8.9746822, -79.5380948 8.9747844)",,
619834155,True,3,Avenida Central,secondary,False,156.834,,"LINESTRING (-79.5367884 8.9725312, -79.536975 8.9723973, -79.5370394 8.9723297, -79.5370958 8.972233, -79.5374138 8.9713066)",,
380228813,True,,Calle 36,residential,False,122.468,,"LINESTRING (-79.535807 8.9720084, -79.5367884 8.9725312)",,
619834151,True,3,Avenida Perú,secondary,False,73.46,,"LINESTRING (-79.535807 8.9720084, -79.5354727 8.9725806)",,
380228814,True,,Calle 36,residential,False,125.233,,"LINESTRING (-79.5348209 8.971443, -79.535807 8.9720084)",,
619834153,True,3,Avenida Cuba,tertiary,False,77.553,,"LINESTRING (-79.5348209 8.971443, -79.5351706 8.9708371)",,
265035144,True,4,Avenida Justo Arosemena,tertiary,False,78.207,,"LINESTRING (-79.5341843 8.9702684, -79.5338295 8.9708782)",,
1257609971,False,,Calle 35,residential,True,78.391,,"LINESTRING (-79.5341843 8.9702684, -79.5335685 8.969912)",,
28878182,True,,Calle 34 Este,residential,False,115.113,,"LINESTRING (-79.5374138 8.9713066, -79.5364874 8.9708225)",,
619834155,True,3,Avenida Central,secondary,False,77.656,,"LINESTRING (-79.5374138 8.9713066, -79.5377127 8.9706737)",,
28878153,True,3,Avenida Perú,secondary,False,70.409,,"LINESTRING (-79.5364874 8.9708225, -79.5361631 8.9713687)",,
265035144,True,4,Avenida Justo Arosemena,tertiary,False,75.236,,"LINESTRING (-79.5345276 8.9696829, -79.5341843 8.9702684)",,
265035155,True,,Calle 34 Este,residential,False,121.604,,"LINESTRING (-79.5345276 8.9696829, -79.5335581 8.9691548)",,
265170931,True,3,Avenida Balboa,secondary,False,81.224,60,"LINESTRING (-79.5321167 8.9683697, -79.5323454 8.9680968, -79.5325839 8.9678035)",,
28878183,True,,Calle Basilica,residential,False,108.662,,"LINESTRING (-79.5368489 8.9701973, -79.5377127 8.9706737)",,
702927500,True,2,Avenida Perú,secondary,False,37.648,,"LINESTRING (-79.5368489 8.9701973, -79.5366789 8.9704913)",,
619834155,True,3,Avenida Central,secondary,False,61.755,,"LINESTRING (-79.5377127 8.9706737, -79.5380062 8.9702)",,
28878221,True,,Calle 32 Este,residential,False,116.65,,"LINESTRING (-79.5384816 8.9694891, -79.5378921 8.9691632, -79.5375543 8.9689777)",,
619834155,True,3,Avenida Central,secondary,False,34.434,,"LINESTRING (-79.5380062 8.9702, -79.5381808 8.9699428)",,
28878196,True,,Calle 33 Este,residential,False,110.517,,"LINESTRING (-79.5380062 8.9702, -79.5374912 8.969902, -79.537138 8.9696976)",,
702927500,True,2,Avenida Perú,secondary,False,25.079,,"LINESTRING (-79.537138 8.9696976, -79.5370238 8.9698929)",,
28878221,True,,Calle 32 Este,residential,False,123.787,,"LINESTRING (-79.5375543 8.9689777, -79.536587 8.9684064)",,
265035152,True,2,Avenida Perú,secondary,False,73.106,,"LINESTRING (-79.5375543 8.9689777, -79.5372242 8.9695486)",,
28878221,True,,Calle 32 Este,residential,False,126.994,,"LINESTRING (-79.536587 8.9684064, -79.5355856 8.9678355)",,
619834153,True,3,Avenida Cuba,tertiary,False,74.564,,"LINESTRING (-79.536587 8.9684064, -79.5369152 8.9678194)",,
386987696,True,4,Avenida Justo Arosemena,tertiary,False,77.471,,"LINESTRING (-79.5355856 8.9678355, -79.5352358 8.9684405)",,
28878221,True,,Calle 32 Este,residential,False,119.327,,"LINESTRING (-79.5355856 8.9678355, -79.5352354 8.967635, -79.5346457 8.9672973)",,
28878225,True,,Calle 33,residential,False,142.532,,"LINESTRING (-79.533105 8.9672015, -79.53423 8.9678404)",,
619834153,True,3,Avenida Cuba,tertiary,False,74.465,,"LINESTRING (-79.5362434 8.9689837, -79.536587 8.9684064)",,
380227013,True,,Calle 33,residential,False,126.07999999999998,,"LINESTRING (-79.5362434 8.9689837, -79.5360526 8.9688808, -79.5356442 8.9686606, -79.5352358 8.9684405)",,
380227013,True,,Calle 33,residential,False,124.702,,"LINESTRING (-79.5372242 8.9695486, -79.5362434 8.9689837)",,
702927500,True,2,Avenida Perú,secondary,False,19.082,,"LINESTRING (-79.5372242 8.9695486, -79.537138 8.9696976)",,
265035152,True,2,Avenida Perú,secondary,False,77.693,,"LINESTRING (-79.5378822 8.9683586, -79.5375543 8.9689777)",,
619834153,True,3,Avenida Cuba,tertiary,False,75.742,,"LINESTRING (-79.5369152 8.9678194, -79.5372554 8.9672269)",,
380227012,True,,Calle 31 Este,residential,False,121.96600000000001,,"LINESTRING (-79.5369152 8.9678194, -79.5373549 8.9680646, -79.5377926 8.9683086, -79.5378822 8.9683586)",,
265035152,True,2,Avenida Perú,secondary,False,73.096,,"LINESTRING (-79.5385717 8.9672073, -79.5382341 8.9677738)",,
619834153,True,3,Avenida Cuba,tertiary,False,9.992,,"LINESTRING (-79.5358631 8.9696208, -79.5359105 8.9695441)",,
28878254,True,,Calle 30 Este,residential,False,123.506,,"LINESTRING (-79.5382341 8.9677738, -79.537689 8.9674692, -79.5372554 8.9672269)",,
265035152,True,2,Avenida Perú,secondary,False,75.647,,"LINESTRING (-79.5382341 8.9677738, -79.5380066 8.9681519, -79.5378822 8.9683586)",,
702928750,True,4,Avenida Justo Arosemena,tertiary,False,72.785,,"LINESTRING (-79.5348496 8.9691108, -79.5345276 8.9696829)",,
73158878,True,,Avenida Ecuador,residential,False,125.16799999999999,,"LINESTRING (-79.5348496 8.9691108, -79.5350194 8.969168, -79.5358631 8.9696208)",,
28878225,True,,Calle 33,residential,False,118.13,,"LINESTRING (-79.5343109 8.9678983, -79.5352358 8.9684405)",,
380231546,True,,Avenida México,residential,False,76.278,,"LINESTRING (-79.5343109 8.9678983, -79.5346457 8.9672973)",,
28878221,True,,Calle 32 Este,residential,False,10.057,,"LINESTRING (-79.5346457 8.9672973, -79.5345681 8.9672493)",,
380231546,True,,Avenida México,residential,False,8.42,,"LINESTRING (-79.5339222 8.9685425, -79.5339617 8.9684776)",,
380227014,True,,Avenida Ecuador,residential,False,119.872,,"LINESTRING (-79.5339222 8.9685425, -79.5344325 8.9688525, -79.5348496 8.9691108)",,
265035155,True,,Calle 34 Este,residential,False,8.187,,"LINESTRING (-79.5335581 8.9691548, -79.5334928 8.9691193)",,
380231546,True,,Avenida México,residential,False,78.961,,"LINESTRING (-79.5335581 8.9691548, -79.5339222 8.9685425)",,
619827512,True,3,Avenida Central,secondary,False,60.305,,"LINESTRING (-79.5381808 8.9699428, -79.5384816 8.9694891)",,
49854279,True,2,Avenida Central España,secondary,False,102.35500000000002,,"LINESTRING (-79.5341572 8.9759402, -79.5343121 8.9754779, -79.5343718 8.975311, -79.5343805 8.9752289, -79.5343644 8.9751653, -79.5343032 8.9750753)",,
265048826,True,2,Avenida Justo Arosemena,tertiary,False,93.874,,"LINESTRING (-79.5318744 8.9744901, -79.5316662 8.9753089)",,
265048833,True,2,Calle 42,secondary,False,138.984,,"LINESTRING (-79.5318744 8.9744901, -79.5306424 8.9742048)",,
28878376,True,,Calle 43,residential,False,282.457,,"LINESTRING (-79.5316662 8.9753089, -79.5341572 8.9759402)",,
860209444,True,3,Avenida Balboa,secondary,False,76.001,60,"LINESTRING (-79.5298767 8.9717348, -79.5301686 8.9711151)",,
28878447,True,,Calle 41,residential,False,126.161,,"LINESTRING (-79.5302128 8.9726866, -79.531202 8.9732633)",,
561329248,False,,Avenida 5a Sur,residential,True,76.062,,"LINESTRING (-79.5302128 8.9726866, -79.5305775 8.9721051)",,
561329249,False,,Avenida 5a Sur,residential,False,86.523,,"LINESTRING (-79.5302128 8.9726866, -79.5298105 8.9733556)",,
28878447,True,,Calle 41,residential,False,120.844,,"LINESTRING (-79.531202 8.9732633, -79.5321526 8.9738105)",,
380227016,False,,Calle Republica De Bolivia,residential,False,121.399,,"LINESTRING (-79.531202 8.9732633, -79.5306424 8.9742048)",,
28878053,True,4,Avenida Cuba,tertiary,False,72.723,,"LINESTRING (-79.5331402 8.9743426, -79.5334742 8.9737779)",,
383633280,True,,Avenida Perú,secondary,False,99.37699999999998,,"LINESTRING (-79.5344809 8.9742674, -79.5344536 8.9743241, -79.5344429 8.9743519, -79.534435 8.9743806, -79.5344308 8.9744076, -79.5344295 8.9744447, -79.534431 8.9744747, -79.534453 8.9746402, -79.5344815 8.9748263, -79.5344994 8.9749772, -79.5345028 8.9750031, -79.5345032 8.9750302, -79.5345012 8.9750494, -79.5344958 8.9750633, -79.5344885 8.9750759, -79.5344777 8.9750878, -79.534467 8.9750944, -79.5344523 8.9751004, -79.5344288 8.9751057)",,
387000970,True,2,,secondary_link,False,99.10900000000001,,"LINESTRING (-79.5344809 8.9742674, -79.5344657 8.9743453, -79.5344634 8.974378, -79.5344643 8.9744036, -79.5345133 8.9748084, -79.5345233 8.9748447, -79.5345368 8.9748686, -79.5345558 8.974896, -79.5345797 8.9749149, -79.5346056 8.9749312, -79.5346333 8.9749414, -79.5346534 8.9749445, -79.5346776 8.9749454, -79.534703 8.9749414, -79.5347218 8.9749348, -79.5347433 8.9749255, -79.5347845 8.9749049)",,
37958741,False,,Calle 3,residential,False,94.44600000000001,,"LINESTRING (-79.5375552 8.9745918, -79.5375517 8.9746393, -79.5370403 8.9752619)",,
37958765,True,,Calle 2 Perejil,residential,False,220.783,,"LINESTRING (-79.5375552 8.9745918, -79.5375304 8.9745615, -79.5360243 8.9733061)",,
37958761,False,,Calle 2 Perejil,residential,False,222.367,,"LINESTRING (-79.5370403 8.9752619, -79.5354394 8.9740377)",,
37958741,False,,Calle 3,residential,True,94.44600000000001,,"LINESTRING (-79.5370403 8.9752619, -79.5375517 8.9746393, -79.5375552 8.9745918)",,
37958761,False,,Calle 2 Perejil,residential,True,222.367,,"LINESTRING (-79.5354394 8.9740377, -79.5370403 8.9752619)",,
619834155,True,3,Avenida Central,secondary,False,103.658,,"LINESTRING (-79.5354394 8.9740377, -79.5360243 8.9733061)",,
619834155,True,3,Avenida Central,secondary,False,40.312999999999995,,"LINESTRING (-79.5360243 8.9733061, -79.5362332 8.9730503, -79.5362546 8.9730238)",,
223218418,True,,Calle de la Concordia,residential,False,125.97,,"LINESTRING (-79.5356976 8.9699049, -79.5366789 8.9704913)",,
619834153,True,3,Avenida Cuba,tertiary,False,36.447,,"LINESTRING (-79.5356976 8.9699049, -79.5358631 8.9696208)",,
146798975,False,,Calle Santo Tomás,residential,False,15.672,,"LINESTRING (-79.5334532 8.9698652, -79.5333869 8.96999)",,
28878157,True,,Calle 36,residential,False,90.478,,"LINESTRING (-79.5331152 8.9704729, -79.5338295 8.9708782)",,
146798975,False,,Calle Santo Tomás,residential,False,27.254,,"LINESTRING (-79.5331152 8.9704729, -79.5329898 8.9706844)",,
146798975,False,,Calle Santo Tomás,residential,True,61.439,,"LINESTRING (-79.5331152 8.9704729, -79.5332936 8.9701473, -79.5333869 8.96999)",,
146799001,False,,,residential,True,23.484,,"LINESTRING (-79.5322747 8.9692287, -79.5321678 8.9694116)",,
146798984,False,,Calle 35 Este,residential,True,94.749,,"LINESTRING (-79.5322747 8.9692287, -79.5323721 8.9692519, -79.5324754 8.9692666, -79.5328612 8.9692965, -79.5330129 8.969361, -79.5331102 8.9694024)",,
561329251,False,,Calle 35 Este,residential,False,76.815,,"LINESTRING (-79.5322747 8.9692287, -79.5322204 8.969197, -79.531768 8.9689336, -79.5316727 8.9688771)",,
860209444,True,3,Avenida Balboa,secondary,False,83.848,60,"LINESTRING (-79.5307785 8.9699534, -79.5312563 8.9693653)",,
28878318,False,,Calle 37,residential,True,250.552,,"LINESTRING (-79.5307785 8.9699534, -79.5315558 8.9703714, -79.5327367 8.9710065, -79.5327806 8.9710332)",,
860209444,True,3,Avenida Balboa,secondary,False,70.983,60,"LINESTRING (-79.5312563 8.9693653, -79.5316727 8.9688771)",,
561329250,False,,Calle 36,residential,True,87.31400000000001,,"LINESTRING (-79.5312563 8.9693653, -79.5313607 8.969421, -79.5318902 8.9697314, -79.5319319 8.9697748)",,
561329251,False,,Calle 35 Este,residential,True,76.815,,"LINESTRING (-79.5316727 8.9688771, -79.531768 8.9689336, -79.5322204 8.969197, -79.5322747 8.9692287)",,
"[265170931, 860209444]",True,3,Avenida Balboa,secondary,False,74.57900000000001,60,"LINESTRING (-79.5316727 8.9688771, -79.5320232 8.9684809, -79.5321167 8.9683697)",,
265048835,True,2,Avenida Simón Bolívar,primary,False,82.274,,"LINESTRING (-79.5382444 8.9740594, -79.5380948 8.9747844)",3,
146798999,False,,,residential,False,47.912,,"LINESTRING (-79.5331102 8.9694024, -79.5333381 8.969035)",,
146798984,False,,Calle 35 Este,residential,False,94.749,,"LINESTRING (-79.5331102 8.9694024, -79.5330129 8.969361, -79.5328612 8.9692965, -79.5324754 8.9692666, -79.5323721 8.9692519, -79.5322747 8.9692287)",,
834009786,False,,Calle 35 Este,residential,True,100.90299999999999,,"LINESTRING (-79.5331102 8.9694024, -79.532921 8.9697345, -79.5331996 8.9698873, -79.5333869 8.96999)",,
146798981,True,,,residential,False,38.587,,"LINESTRING (-79.5320367 8.9696019, -79.532073 8.9696159, -79.5321121 8.9696172, -79.5321493 8.9696058, -79.5321807 8.9695828, -79.5322027 8.969551, -79.5322128 8.9695137, -79.5322099 8.9694753, -79.5321943 8.9694399, -79.5321678 8.9694116)",,roundabout
146798993,False,,,residential,False,22.427,,"LINESTRING (-79.5320367 8.9696019, -79.5320079 8.969657, -79.5319319 8.9697748)",,
146798993,False,,,residential,True,22.427,,"LINESTRING (-79.5319319 8.9697748, -79.5320079 8.969657, -79.5320367 8.9696019)",,
146799000,False,,Calle 36,residential,False,156.411,,"LINESTRING (-79.5319319 8.9697748, -79.5320483 8.9698539, -79.5320724 8.9698787, -79.5320953 8.9699056, -79.532335 8.9702383, -79.53237 8.9702806, -79.5324393 8.9703423, -79.5325712 8.9704243, -79.5329898 8.9706844)",,
561329250,False,,Calle 36,residential,False,87.31400000000001,,"LINESTRING (-79.5319319 8.9697748, -79.5318902 8.9697314, -79.5313607 8.969421, -79.5312563 8.9693653)",,
146798975,False,,Calle Santo Tomás,residential,True,15.672,,"LINESTRING (-79.5333869 8.96999, -79.5334532 8.9698652)",,
146798975,False,,Calle Santo Tomás,residential,False,61.439,,"LINESTRING (-79.5333869 8.96999, -79.5332936 8.9701473, -79.5331152 8.9704729)",,
834009786,False,,Calle 35 Este,residential,False,100.90299999999999,,"LINESTRING (-79.5333869 8.96999, -79.5331996 8.9698873, -79.532921 8.9697345, -79.5331102 8.9694024)",,
146798975,False,,Calle Santo Tomás,residential,False,45.08,,"LINESTRING (-79.5329898 8.9706844, -79.5327806 8.9710332)",,
146798975,False,,Calle Santo Tomás,residential,True,27.254,,"LINESTRING (-79.5329898 8.9706844, -79.5331152 8.9704729)",,
146799000,False,,Calle 36,residential,True,156.411,,"LINESTRING (-79.5329898 8.9706844, -79.5325712 8.9704243, -79.5324393 8.9703423, -79.53237 8.9702806, -79.532335 8.9702383, -79.5320953 8.9699056, -79.5320724 8.9698787, -79.5320483 8.9698539, -79.5319319 8.9697748)",,
146799001,False,,,residential,False,23.484,,"LINESTRING (-79.5321678 8.9694116, -79.5322747 8.9692287)",,
146798981,True,,,residential,False,41.647999999999996,,"LINESTRING (-79.5321678 8.9694116, -79.5321377 8.969395, -79.532104 8.9693878, -79.5320697 8.9693907, -79.5320377 8.9694033, -79.5320108 8.9694247, -79.5319914 8.9694528, -79.5319812 8.9694853, -79.531981 8.9695194, -79.5319909 8.969552, -79.53201 8.9695803, -79.5320367 8.9696019)",,roundabout
146798999,False,,,residential,True,47.912,,"LINESTRING (-79.5333381 8.969035, -79.5331102 8.9694024)",,
265035155,True,,Calle 34 Este,residential,False,153.19799999999998,,"LINESTRING (-79.5333381 8.969035, -79.5331396 8.9689269, -79.5330719 8.96889, -79.5323047 8.9684721, -79.5321167 8.9683697)",,
148286758,False,,Calle del Antiguo Colegio Javier,residential,False,56.137,,"LINESTRING (-79.5349435 8.9746941, -79.5353501 8.975)",,
618626191,True,3,Avenida Central,secondary,False,91.071,,"LINESTRING (-79.5349435 8.9746941, -79.5354394 8.9740377)",,
148286758,False,,Calle del Antiguo Colegio Javier,residential,True,56.137,,"LINESTRING (-79.5353501 8.975, -79.5349435 8.9746941)",,
265170931,True,3,Avenida Balboa,secondary,False,7.297,60,"LINESTRING (-79.5325839 8.9678035, -79.5326291 8.9677554)",,
380227014,True,,Avenida Ecuador,residential,False,158.701,,"LINESTRING (-79.5325839 8.9678035, -79.5328759 8.9679792, -79.5334862 8.9683058, -79.5337289 8.9684357, -79.5338457 8.9684982)",,
179816301,True,,Calle 34 Este,residential,False,124.843,,"LINESTRING (-79.5360427 8.969326, -79.5370238 8.9698929)",,
619834153,True,3,Avenida Cuba,tertiary,False,43.985,,"LINESTRING (-79.5360427 8.969326, -79.5362434 8.9689837)",,
702927500,True,2,Avenida Perú,secondary,False,38.919,,"LINESTRING (-79.5370238 8.9698929, -79.5368677 8.9701646, -79.5368489 8.9701973)",,
702927500,True,2,Avenida Perú,secondary,False,42.411,,"LINESTRING (-79.5366789 8.9704913, -79.5364874 8.9708225)",,
618626190,True,3,Avenida Central,secondary,False,29.23,,"LINESTRING (-79.5347845 8.9749049, -79.5349435 8.9746941)",,
700009696,True,2,Calle 42,secondary,False,14.203,,"LINESTRING (-79.5344288 8.9751057, -79.5343032 8.9750753)",,
31845222,True,3,Avenida Central España,secondary,False,48.851,,"LINESTRING (-79.5345495 8.9752779, -79.5347845 8.9749049)",,
700009696,True,2,Calle 42,secondary,False,26.26,,"LINESTRING (-79.5345495 8.9752779, -79.5345508 8.9752488, -79.5345508 8.9752276, -79.5345495 8.9752117, -79.5345468 8.9751971, -79.5345421 8.9751845, -79.5345394 8.9751766, -79.5345314 8.975164, -79.53452 8.9751521, -79.5345032 8.9751382, -79.5344751 8.9751249, -79.5344288 8.9751057)",,
384052614,True,,Avenida México,residential,False,75.493,,"LINESTRING (-79.5345681 8.9672493, -79.53423 8.9678404)",,
28878225,True,,Calle 33,residential,False,10.973,,"LINESTRING (-79.53423 8.9678404, -79.5343109 8.9678983)",,
384052614,True,,Avenida México,residential,False,76.256,,"LINESTRING (-79.53423 8.9678404, -79.5338792 8.9684322)",,
380227014,True,,Avenida Ecuador,residential,False,9.74,,"LINESTRING (-79.5338457 8.9684982, -79.5339222 8.9685425)",,
384052614,True,,Avenida México,residential,False,79.197,,"LINESTRING (-79.5338457 8.9684982, -79.5334928 8.9691193)",,
265035155,True,,Calle 34 Este,residential,False,19.406,,"LINESTRING (-79.5334928 8.9691193, -79.5333381 8.969035)",,
384060298,True,,Avenida Ecuador,residential,False,120.265,,"LINESTRING (-79.5348998 8.9690354, -79.5339617 8.9684776)",,
702928750,True,4,Avenida Justo Arosemena,tertiary,False,10.035,,"LINESTRING (-79.5348998 8.9690354, -79.5348496 8.9691108)",,
380231546,True,,Avenida México,residential,False,74.969,,"LINESTRING (-79.5339617 8.9684776, -79.5343109 8.9678983)",,
384060298,True,,Avenida Ecuador,residential,False,10.373,,"LINESTRING (-79.5339617 8.9684776, -79.5338792 8.9684322)",,
384052614,True,,Avenida México,residential,False,8.21,,"LINESTRING (-79.5338792 8.9684322, -79.5338457 8.9684982)",,
384060298,True,,Avenida Ecuador,residential,False,156.615,,"LINESTRING (-79.5338792 8.9684322, -79.5337594 8.9683752, -79.5334902 8.9682341, -79.5332719 8.9681084, -79.5331816 8.9680561, -79.5326291 8.9677554)",,
265170931,True,3,Avenida Balboa,secondary,False,80.787,60,"LINESTRING (-79.5326291 8.9677554, -79.5328818 8.9674675, -79.533105 8.9672015)",,
380227012,True,,Calle 31 Este,residential,False,124.307,,"LINESTRING (-79.5359344 8.9672616, -79.5369152 8.9678194)",,
386987696,True,4,Avenida Justo Arosemena,tertiary,False,74.432,,"LINESTRING (-79.5359344 8.9672616, -79.5355856 8.9678355)",,
386567272,True,,Calle 39 Este,residential,False,93.366,,"LINESTRING (-79.5301686 8.9711151, -79.530907 8.9715311)",,
860209444,True,3,Avenida Balboa,secondary,False,67.462,60,"LINESTRING (-79.5301686 8.9711151, -79.530413 8.9705585)",,
265035144,True,4,Avenida Justo Arosemena,tertiary,False,73.403,,"LINESTRING (-79.5338295 8.9708782, -79.5334931 8.9714486)",,
386987699,True,,Calle 36,residential,False,125.703,,"LINESTRING (-79.5338295 8.9708782, -79.5348209 8.971443)",,
28878170,False,,Calle 35,residential,False,79.01700000000001,,"LINESTRING (-79.5367889 8.971719, -79.5362162 8.9713944, -79.5361631 8.9713687)",,
589716807,True,,Calle 35,residential,False,125.437,,"LINESTRING (-79.5351706 8.9708371, -79.5341843 8.9702684)",,
619834153,True,3,Avenida Cuba,tertiary,False,76.709,,"LINESTRING (-79.5351706 8.9708371, -79.5351919 8.9707989, -79.5354852 8.9702724, -79.5355073 8.9702327)",,
1183745223,True,,Calle 35,residential,False,124.006,,"LINESTRING (-79.5361631 8.9713687, -79.5351706 8.9708371)",,
