osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed
11128577,South 6th Street,residential,False,False,141.422,,"LINESTRING (-81.461203 30.6658759, -81.4610086 30.6671367)",,
11133192,Date Street,residential,False,False,79.94,,"LINESTRING (-81.461203 30.6658759, -81.4620323 30.6659654)",,
11133192,Date Street,residential,False,True,79.322,,"LINESTRING (-81.461203 30.6658759, -81.4603808 30.6657825)",,
11128577,South 6th Street,residential,False,False,141.965,,"LINESTRING (-81.4610086 30.6671367, -81.4608315 30.6684043)",,
11128577,South 6th Street,residential,False,True,141.422,,"LINESTRING (-81.4610086 30.6671367, -81.461203 30.6658759)",,
11132272,Cedar Street,residential,False,False,78.857,,"LINESTRING (-81.4610086 30.6671367, -81.4601918 30.6670401)",,
11132272,Cedar Street,residential,False,True,79.474,,"LINESTRING (-81.4610086 30.6671367, -81.4618318 30.667234)",,
11128577,South 6th Street,residential,False,False,139.642,,"LINESTRING (-81.4608315 30.6684043, -81.4606367 30.6696489)",,
11128577,South 6th Street,residential,False,True,141.965,,"LINESTRING (-81.4608315 30.6684043, -81.4610086 30.6671367)",,
53567652,Beech Street,residential,False,False,77.63,2,"LINESTRING (-81.4608315 30.6684043, -81.4616368 30.6684916)",,
53567652,Beech Street,residential,False,True,80.796,2,"LINESTRING (-81.4608315 30.6684043, -81.4599948 30.6683041)",,
11128577,South 6th Street,residential,False,True,139.642,,"LINESTRING (-81.4606367 30.6696489, -81.4608315 30.6684043)",,
11130044,Ash Street,residential,False,False,79.962,,"LINESTRING (-81.4606367 30.6696489, -81.4614662 30.6697388)",,
11130044,Ash Street,residential,False,True,79.739,,"LINESTRING (-81.4606367 30.6696489, -81.4598095 30.6695593)",,
630497885,South 6th Street,residential,True,False,144.317,,"LINESTRING (-81.4606367 30.6696489, -81.4604988 30.6704816, -81.4604239 30.6709338)",,
11131245,Centre Street,residential,False,False,79.872,2,"LINESTRING (-81.4604239 30.6709338, -81.4612519 30.6710275)",,
