osmid,name,highway,oneway,reversed,length,geometry,ref,lanes
18013608,West 5th Street,residential,False,False,88.647,"LINESTRING (-96.4373515 45.5671984, -96.4373498 45.5672861, -96.4373199 45.5679953)",,
18014562,,residential,False,False,98.743,"LINESTRING (-96.4373515 45.5671984, -96.4374568 45.5672196, -96.4375567 45.5672296, -96.43777 45.5672444, -96.4378161 45.5672451, -96.4386135 45.567255)",,
18014832,Parnell Avenue,residential,False,True,112.74299999999998,"LINESTRING (-96.4373515 45.5671984, -96.4373457 45.5671496, -96.4373212 45.5671009, -96.4372722 45.5670557, -96.4371803 45.5670086, -96.437075 45.5669792, -96.4369952 45.5669707, -96.436111 45.5669777, -96.4360797 45.5669779)",,
18013608,West 5th Street,residential,False,False,113.41,"LINESTRING (-96.4373199 45.5679953, -96.4373118 45.5690152)",,
18015108,Studdart Avenue,tertiary,False,False,97.103,"LINESTRING (-96.4373199 45.5679953, -96.4385669 45.5680177)",CR 22,
18015108,Studdart Avenue,tertiary,False,True,96.814,"LINESTRING (-96.4373199 45.5679953, -96.4360765 45.5679763)",CR 22,
18013608,West 5th Street,residential,False,True,88.647,"LINESTRING (-96.4373199 45.5679953, -96.4373498 45.5672861, -96.4373515 45.5671984)",,
18013608,West 5th Street,residential,False,False,107.679,"LINESTRING (-96.4373118 45.5690152, -96.4373292 45.5699835)",,
18013608,West 5th Street,residential,False,True,113.41,"LINESTRING (-96.4373118 45.5690152, -96.4373199 45.5679953)",,
18014669,St Peter Avenue,residential,False,False,101.127,"LINESTRING (-96.4373118 45.5690152, -96.4375451 45.569018, -96.4386109 45.5690185)",,
18014669,St Peter Avenue,residential,False,True,96.607,"LINESTRING (-96.4373118 45.5690152, -96.4369865 45.5690113, -96.4360713 45.5689898)",,
18013608,West 5th Street,residential,False,False,111.35,"LINESTRING (-96.4373292 45.5699835, -96.4373011 45.5709847)",,
18013608,West 5th Street,residential,False,True,107.679,"LINESTRING (-96.4373292 45.5699835, -96.4373118 45.5690152)",,
18014901,St Paul Avenue,residential,False,False,97.149,"LINESTRING (-96.4373292 45.5699835, -96.437124 45.5699835, -96.4360812 45.5699766)",,
18014901,St Paul Avenue,residential,False,True,102.779,"LINESTRING (-96.4373292 45.5699835, -96.4375373 45.5699821, -96.4384796 45.5699697, -96.4385626 45.5699701, -96.4386493 45.5699731)",,
18013608,West 5th Street,residential,False,False,90.101,"LINESTRING (-96.4373011 45.5709847, -96.4373029 45.571795)",,
18013608,West 5th Street,residential,False,True,111.35,"LINESTRING (-96.4373011 45.5709847, -96.4373292 45.5699835)",,
18014648,Saint Joseph Avenue,residential,False,True,96.214,"LINESTRING (-96.4373011 45.5709847, -96.4360653 45.5709671)",,
