osmid,name,highway,oneway,reversed,length,geometry,access,lanes,maxspeed
"[999044601, 14310103]","['South 1st Street', 'Carson Avenue']","['residential', 'unclassified']",False,True,260.06500000000005,"LINESTRING (-115.146715 36.168863, -115.1463192 36.1694697, -115.145955 36.170028, -115.1464449 36.170239, -115.1465508 36.1702846, -115.147073 36.1705078)",,,
226002373,South 1st Street,residential,False,False,146.886,"LINESTRING (-115.146715 36.168863, -115.1472127 36.1680995, -115.1472866 36.167986, -115.147477 36.167694)",,,
1018455929,Bridger Avenue,tertiary,False,True,114.487,"LINESTRING (-115.146715 36.168863, -115.1469308 36.1689522, -115.1472131 36.169069, -115.1472973 36.1691038, -115.147847 36.1693373)",,,
14312503,Bonneville Avenue,secondary,False,True,117.821,"LINESTRING (-115.149018 36.1653747, -115.1495899 36.165619, -115.1496626 36.1656501, -115.150178 36.1658704)",,,30 mph
491477892,Bonneville Avenue,secondary,True,False,58.96300000000001,"LINESTRING (-115.149018 36.1653747, -115.1489644 36.1652837, -115.1488558 36.1652447, -115.1486989 36.165196, -115.1485339 36.1651527, -115.148466 36.1651345)",,3,30 mph
"[1008913273, 256459850]",South 1st Street,residential,False,True,146.572,"LINESTRING (-115.149018 36.1653747, -115.1493203 36.1649005, -115.1495858 36.1644853, -115.149766 36.164203)",,,
"[674621861, 1008913279]",South 1st Street,residential,False,True,146.49,"LINESTRING (-115.149018 36.1653747, -115.1488302 36.1656526, -115.148549 36.1660683, -115.148236 36.166531)",,,
446966555,South 1st Street,residential,False,False,146.578,"LINESTRING (-115.149766 36.164203, -115.15053 36.163038)",,,
"[1008913273, 256459850]",South 1st Street,residential,False,False,146.572,"LINESTRING (-115.149766 36.164203, -115.1495858 36.1644853, -115.1493203 36.1649005, -115.149018 36.1653747)",,,
446966547,Garces Avenue,tertiary,False,False,118.229,"LINESTRING (-115.149766 36.164203, -115.1503675 36.164459, -115.150931 36.1646989)",,,30 mph
"[446966548, 649144365]",Garces Avenue,tertiary,False,True,104.922,"LINESTRING (-115.149766 36.164203, -115.1494494 36.1640662, -115.1491972 36.1639579, -115.148733 36.1637616)",,,
446966555,South 1st Street,residential,False,True,146.578,"LINESTRING (-115.15053 36.163038, -115.149766 36.164203)",,,
650444346,Gass Avenue,tertiary,False,True,75.719,"LINESTRING (-115.15053 36.163038, -115.1512867 36.1633388)",,,
843791990,Bridger Avenue,tertiary,False,True,113.113,"LINESTRING (-115.143324 36.1674133, -115.1438788 36.1676421, -115.144441 36.167884)",,,
14320770,Lewis Avenue,residential,False,True,113.32,"LINESTRING (-115.144089 36.1662373, -115.1446573 36.166474, -115.145206 36.166712)",,,
"[1055010083, 226002348, 1055010084]",South 4th Street,tertiary,True,False,147.7,"LINESTRING (-115.144089 36.1662373, -115.1438244 36.1666447, -115.1437862 36.1667034, -115.1436491 36.1669138, -115.1435643 36.1670441, -115.143324 36.1674133)",,"['4', '3', '5']",
423722754,Bonneville Avenue,secondary,True,False,109.51599999999999,"LINESTRING (-115.14561 36.1639145, -115.1452488 36.163752, -115.1450445 36.1636602, -115.1447969 36.1635527, -115.14454 36.1634415)",,3,
"[1039281717, 1039285526]",South 4th Street,tertiary,True,False,145.981,"LINESTRING (-115.14561 36.1639145, -115.1454891 36.1641002, -115.1452409 36.1644792, -115.1451755 36.164579, -115.1451063 36.1646847, -115.144912 36.1649796, -115.1448504 36.1650753)",,3,
1043657997,East Bonneville Avenue,secondary,True,False,6.398,"LINESTRING (-115.147881 36.1649046, -115.147818 36.1648777)",,3,
600081395,,busway,False,True,148.154,"LINESTRING (-115.147881 36.1649046, -115.1480444 36.1646308, -115.1483582 36.1641414, -115.148656 36.163729)",,,
651364960,,busway,False,False,144.60999999999999,"LINESTRING (-115.147881 36.1649046, -115.1477815 36.1650271, -115.147626 36.1652566, -115.1475388 36.1654168, -115.1474489 36.1655998, -115.1473591 36.1657438, -115.1471474 36.1660599)",no,,
649705400,Bonneville Avenue,secondary,True,False,114.661,"LINESTRING (-115.146737 36.1643995, -115.1461726 36.1641479, -115.14561 36.1639145)",,3,
"[845014147, 226002324, 845014151]",South 3rd Street,tertiary,False,True,145.375,"LINESTRING (-115.146737 36.1643995, -115.1465517 36.164669, -115.1463988 36.1648913, -115.145968 36.16555)",,,
1232792449,South 3rd Street,tertiary,False,False,147.37,"LINESTRING (-115.146737 36.1643995, -115.1469162 36.1641, -115.14749 36.163222)",,,
226002298,South Las Vegas Boulevard,primary,True,False,147.05100000000002,"LINESTRING (-115.144433 36.1633947, -115.1438931 36.1642045, -115.1437767 36.1643828, -115.143702 36.1644931, -115.143659 36.1645602)",,,30 mph
"[1094896097, 1070032438, 1070032439]",Bonneville Avenue,secondary,True,False,113.74600000000001,"LINESTRING (-115.144433 36.1633947, -115.1438952 36.1631698, -115.1434987 36.1630012, -115.14331 36.162921)",,2,
"[226002312, 843791992]",South 3rd Street,tertiary,False,False,147.308,"LINESTRING (-115.144441 36.167884, -115.1446105 36.1676243, -115.1448145 36.1673119, -115.145206 36.166712)",,,
600069603,Bridger Avenue,tertiary,False,True,112.108,"LINESTRING (-115.144441 36.167884, -115.1450131 36.1681301, -115.145543 36.1683584)",,,
843791990,Bridger Avenue,tertiary,False,False,113.113,"LINESTRING (-115.144441 36.167884, -115.1438788 36.1676421, -115.143324 36.1674133)",,,
"[226002356, 843791991]",South 3rd Street,tertiary,False,True,145.567,"LINESTRING (-115.144441 36.167884, -115.144338 36.1680423, -115.144077 36.1684436, -115.143687 36.169043)",,,
14315164,South 3rd Street,residential,False,False,99.509,"LINESTRING (-115.1431683 36.1698339, -115.1434359 36.1694259, -115.1434652 36.1693813, -115.1435105 36.1693122, -115.1435629 36.1692323, -115.143687 36.169043)",,,
14315164,South 3rd Street,residential,False,True,99.509,"LINESTRING (-115.143687 36.169043, -115.1435629 36.1692323, -115.1435105 36.1693122, -115.1434652 36.1693813, -115.1434359 36.1694259, -115.1431683 36.1698339)",,,
"[226002356, 843791991]",South 3rd Street,tertiary,False,False,145.567,"LINESTRING (-115.143687 36.169043, -115.144077 36.1684436, -115.144338 36.1680423, -115.144441 36.167884)",,,
446966544,East Carson Avenue,tertiary,False,True,116.119,"LINESTRING (-115.143687 36.169043, -115.144174 36.1692472, -115.1442696 36.1692872, -115.144835 36.1695243)",,,
843791992,South 3rd Street,tertiary,False,False,146.198,"LINESTRING (-115.145206 36.166712, -115.145968 36.16555)",,,
14320770,Lewis Avenue,residential,False,False,113.32,"LINESTRING (-115.145206 36.166712, -115.1446573 36.166474, -115.144089 36.1662373)",,,
14320770,Lewis Avenue,residential,False,True,111.83,"LINESTRING (-115.145206 36.166712, -115.1457745 36.16696, -115.146302 36.1671901)",,,
"[843791992, 226002312]",South 3rd Street,tertiary,False,True,147.308,"LINESTRING (-115.145206 36.166712, -115.1448145 36.1673119, -115.1446105 36.1676243, -115.144441 36.167884)",,,
600075999,Garces Avenue,tertiary,False,True,111.27699999999999,"LINESTRING (-115.14749 36.163222, -115.1480778 36.1634808, -115.148581 36.163697)",,,
1232792449,South 3rd Street,tertiary,False,True,147.37,"LINESTRING (-115.14749 36.163222, -115.1469162 36.1641, -115.146737 36.1643995)",,,
446966544,East Carson Avenue,tertiary,False,False,116.119,"LINESTRING (-115.144835 36.1695243, -115.1442696 36.1692872, -115.144174 36.1692472, -115.143687 36.169043)",,,
651269295,South Casino Center Boulevard,tertiary,True,False,40.480000000000004,"LINESTRING (-115.144835 36.1695243, -115.1449974 36.169452, -115.1451269 36.1692649)",,,
14318602,Garces Avenue,tertiary,False,True,7.615,"LINESTRING (-115.148656 36.163729, -115.148581 36.163697)",,,
594470073,Garces Avenue,tertiary,False,False,7.805,"LINESTRING (-115.148656 36.163729, -115.148733 36.1637616)",,,
600081395,,busway,False,False,148.154,"LINESTRING (-115.148656 36.163729, -115.1483582 36.1641414, -115.1480444 36.1646308, -115.147881 36.1649046)",,,
14295418,Clark Avenue,tertiary,False,True,69.964,"LINESTRING (-115.1476752 36.1661458, -115.1477105 36.1662634, -115.1477278 36.1662839, -115.147759 36.1663208, -115.148236 36.166531)",,,
180421753,Transit Station Street,secondary,True,False,87.003,"LINESTRING (-115.1476752 36.1661458, -115.1477671 36.1661092, -115.1478395 36.1660696, -115.1478912 36.1660289, -115.1479018 36.1660173, -115.1479395 36.1659774, -115.1480012 36.1658979, -115.1482347 36.1655311)",,,
1009061535,Transit Station Street,secondary,True,False,48.744,"LINESTRING (-115.1482347 36.1655311, -115.148466 36.1651345)",,,
650732309,,secondary_link,True,False,79.746,"LINESTRING (-115.1482347 36.1655311, -115.1483877 36.1653984, -115.1484467 36.1653627, -115.1484964 36.1653454, -115.1485862 36.1653335, -115.1486546 36.165327, -115.1487525 36.16534, -115.1488142 36.1653541, -115.1488947 36.1653844, -115.149018 36.1653747)",,2,
600712593,City Parkway,tertiary,False,True,60.955,"LINESTRING (-115.1511275 36.168992, -115.150811 36.169477)",,,
"[600712593, 130776853]","['Robin Leach Lane', 'City Parkway']",tertiary,False,False,311.78200000000004,"LINESTRING (-115.1511275 36.168992, -115.1517985 36.1679322, -115.1519297 36.167725, -115.1519858 36.1676365, -115.1526676 36.1678625, -115.1534544 36.1681232)",,,
88794279,Promenade Place,residential,False,False,219.34199999999998,"LINESTRING (-115.1521655 36.1700577, -115.1514097 36.1708617, -115.1506284 36.1715898)",,,25 mph
88794279,Promenade Place,residential,False,True,60.559,"LINESTRING (-115.1521655 36.1700577, -115.152446 36.1696564, -115.1524973 36.1695835)",,,25 mph
130776851,Symphony Park Avenue North,residential,True,False,129.219,"LINESTRING (-115.1521655 36.1700577, -115.1523508 36.1701293, -115.1524413 36.1701568, -115.152563 36.1701818, -115.1527317 36.1701974, -115.1528978 36.1701916, -115.1530267 36.1702048, -115.1531531 36.1702295, -115.1534235 36.1702957, -115.153551 36.1703269)",,,25 mph
88794279,Promenade Place,residential,False,False,183.70600000000002,"LINESTRING (-115.1534544 36.1681232, -115.1529176 36.1689422, -115.1525504 36.169502, -115.1524973 36.1695835)",,,25 mph
88794279,Promenade Place,residential,False,True,144.95499999999998,"LINESTRING (-115.1534544 36.1681232, -115.1538299 36.1673662, -115.1539063 36.1672121, -115.1539563 36.1670586, -115.153965 36.1669797, -115.1539511 36.1668962)",,,25 mph
"[600712593, 130776853]","['Robin Leach Lane', 'City Parkway']",tertiary,False,True,311.78200000000004,"LINESTRING (-115.1534544 36.1681232, -115.1526676 36.1678625, -115.1519858 36.1676365, -115.1519297 36.167725, -115.1517985 36.1679322, -115.1511275 36.168992)",,,
600712593,City Parkway,tertiary,False,False,60.955,"LINESTRING (-115.150811 36.169477, -115.1511275 36.168992)",,,
130776851,Symphony Park Avenue North,residential,True,False,137.677,"LINESTRING (-115.150811 36.169477, -115.151973 36.1699696, -115.1521655 36.1700577)",,,25 mph
600712593,City Parkway,tertiary,False,True,213.526,"LINESTRING (-115.150811 36.169477, -115.1502157 36.1703873, -115.1502067 36.1704021, -115.149701 36.1711754)",,,
88794279,Promenade Place,residential,False,True,219.34199999999998,"LINESTRING (-115.1506284 36.1715898, -115.1514097 36.1708617, -115.1521655 36.1700577)",,,25 mph
130776860,West Carson Avenue,residential,False,True,95.561,"LINESTRING (-115.1506284 36.1715898, -115.1502318 36.1713672, -115.149701 36.1711754)",,,
130776860,West Carson Avenue,residential,False,False,95.561,"LINESTRING (-115.149701 36.1711754, -115.1502318 36.1713672, -115.1506284 36.1715898)",,,
600712593,City Parkway,tertiary,False,False,213.526,"LINESTRING (-115.149701 36.1711754, -115.1502067 36.1704021, -115.1502157 36.1703873, -115.150811 36.169477)",,,
88794279,Promenade Place,residential,False,False,60.559,"LINESTRING (-115.1524973 36.1695835, -115.152446 36.1696564, -115.1521655 36.1700577)",,,25 mph
88794279,Promenade Place,residential,False,True,183.70600000000002,"LINESTRING (-115.1524973 36.1695835, -115.1525504 36.169502, -115.1529176 36.1689422, -115.1534544 36.1681232)",,,25 mph
130776870,Symphony Park Avenue South,residential,True,False,139.47,"LINESTRING (-115.1524973 36.1695835, -115.1524005 36.1695347, -115.1511275 36.168992)",,,25 mph
649144366,Bonneville Avenue,secondary,True,False,51.108,"LINESTRING (-115.148466 36.1651345, -115.147954 36.1649335)",,3,30 mph
674621859,South Main Street,secondary,False,True,61.497,"LINESTRING (-115.149079 36.1675094, -115.149395 36.1670187)",,,30 mph
423692234,South Main Street,secondary,True,False,85.945,"LINESTRING (-115.149079 36.1675094, -115.1489937 36.1675464, -115.148601 36.1681646)",,2,30 mph
"[491477888, 1039263476]",West Bonneville Avenue,secondary,True,False,335.186,"LINESTRING (-115.1536131 36.1668275, -115.1532358 36.1668752, -115.1530789 36.1668806, -115.1529448 36.1668795, -115.1528067 36.1668687, -115.1526444 36.1668373, -115.1525344 36.1668124, -115.1524271 36.1667799, -115.1523245 36.1667402, -115.1521929 36.1666859, -115.1519739 36.1665894, -115.1509794 36.1661621, -115.1503297 36.1658824, -115.150178 36.1658704)",,"['4', '3']",30 mph
421283232,Bonneville Avenue,tertiary,True,False,10.925,"LINESTRING (-115.14454 36.1634415, -115.144433 36.1633947)",,,
"[256406637, 1039281718]",Clark Avenue,secondary,True,False,108.855,"LINESTRING (-115.143783 36.1646111, -115.143852 36.1646409, -115.1442992 36.1648266, -115.144734 36.1650231, -115.1448504 36.1650753)",,3,
269922623,South Las Vegas Boulevard,primary,True,False,146.756,"LINESTRING (-115.143783 36.1646111, -115.143823 36.1645442, -115.1438796 36.1644529, -115.1439394 36.1643667, -115.1440147 36.1642583, -115.1441473 36.1640525, -115.1442619 36.1638745, -115.14454 36.1634415)",,,30 mph
88794279,Promenade Place,residential,False,False,144.955,"LINESTRING (-115.1539511 36.1668962, -115.153965 36.1669797, -115.1539563 36.1670586, -115.1539063 36.1672121, -115.1538299 36.1673662, -115.1534544 36.1681232)",,,25 mph
"[601618368, 1043675463]",West Bonneville Avenue,secondary,True,False,113.498,"LINESTRING (-115.152698 36.1669531, -115.1528362 36.1669769, -115.1529757 36.1669867, -115.1531326 36.1669834, -115.1532218 36.1669793, -115.1532519 36.166978, -115.1534115 36.1669629, -115.1539511 36.1668962)",,"['3', '2']",30 mph
625523023,,secondary_link,True,False,86.16199999999999,"LINESTRING (-115.152698 36.1669531, -115.1530749 36.1669326, -115.153504 36.166898, -115.1535858 36.1668741, -115.1536131 36.1668275)",,,
625523015,South Main Street,secondary,False,False,53.914,"LINESTRING (-115.1496892 36.166596, -115.149395 36.1670187)",,,30 mph
"[1035910924, 1035910925, 601618367]",South Main Street,secondary,True,False,94.63299999999998,"LINESTRING (-115.1496892 36.166596, -115.1497575 36.1665761, -115.1497963 36.1665212, -115.1498548 36.1664381, -115.1499579 36.1662923, -115.1501582 36.1660094, -115.150178 36.1658704)",,"['4', '3', '2']",30 mph
600069609,Bridger Avenue,tertiary,False,False,7.631,"LINESTRING (-115.145618 36.1683907, -115.145543 36.1683584)",,,
600069612,Bridger Avenue,tertiary,False,True,5.987,"LINESTRING (-115.145618 36.1683907, -115.145677 36.1684158)",,,
651269314,,busway,True,False,14.165,"LINESTRING (-115.145618 36.1683907, -115.1454817 36.1684549)",no,,
651364959,,busway,False,False,146.913,"LINESTRING (-115.145618 36.1683907, -115.1457953 36.1681354, -115.145916 36.1679384, -115.146018 36.1677684, -115.1460609 36.1676612, -115.146343 36.167208)",no,,
594470063,,busway,True,False,107.29599999999999,"LINESTRING (-115.1451269 36.1692649, -115.1451503 36.1691553, -115.1451892 36.1690633, -115.1453622 36.1687818, -115.145618 36.1683907)",no,,
600069615,South Casino Center Boulevard,tertiary,True,False,106.556,"LINESTRING (-115.1451269 36.1692649, -115.1452072 36.1691489, -115.145677 36.1684158)",,,25 mph
658515415,Lewis Avenue,residential,False,False,8.958,"LINESTRING (-115.146433 36.1672428, -115.146343 36.167208)",,,
658515413,South Casino Center Boulevard,tertiary,True,False,146.303,"LINESTRING (-115.146433 36.1672428, -115.1465249 36.1671004, -115.1468374 36.1666273, -115.1472021 36.1660828)",,,
600069609,Bridger Avenue,tertiary,False,True,7.631,"LINESTRING (-115.145543 36.1683584, -115.145618 36.1683907)",,,
658515414,South Casino Center Boulevard,tertiary,True,False,12.059,"LINESTRING (-115.145543 36.1683584, -115.1454817 36.1684549)",,,25 mph
600069603,Bridger Avenue,tertiary,False,False,112.108,"LINESTRING (-115.145543 36.1683584, -115.1450131 36.1681301, -115.144441 36.167884)",,,
658515415,Lewis Avenue,residential,False,True,4.184,"LINESTRING (-115.146302 36.1671901, -115.146343 36.167208)",,,
14320770,Lewis Avenue,residential,False,False,111.83,"LINESTRING (-115.146302 36.1671901, -115.1457745 36.16696, -115.145206 36.166712)",,,
658515414,South Casino Center Boulevard,tertiary,True,False,146.694,"LINESTRING (-115.146302 36.1671901, -115.145988 36.1676777, -115.1457011 36.1681193, -115.145543 36.1683584)",,,25 mph
1043657995,Clark Avenue,secondary,True,False,7.947,"LINESTRING (-115.1470692 36.1660264, -115.1471474 36.1660599)",,,
1043657994,South Casino Center Boulevard,tertiary,True,False,146.589,"LINESTRING (-115.1470692 36.1660264, -115.1466241 36.1667128, -115.146302 36.1671901)",,1,
339697398,East Bonneville Avenue,secondary,True,False,110.65899999999999,"LINESTRING (-115.147818 36.1648777, -115.1476624 36.1648105, -115.1473096 36.1646579, -115.146737 36.1643995)",,3,
"[1043657996, 1043657998]",South Casino Center Boulevard,tertiary,True,False,144.348,"LINESTRING (-115.147818 36.1648777, -115.1475006 36.1653629, -115.147297 36.1656865, -115.1472746 36.1657232, -115.1470692 36.1660264)",,"['1', '2']",
14318602,Garces Avenue,tertiary,False,False,7.615,"LINESTRING (-115.148581 36.163697, -115.148656 36.163729)",,,
600075999,Garces Avenue,tertiary,False,False,111.27699999999999,"LINESTRING (-115.148581 36.163697, -115.1480778 36.1634808, -115.14749 36.163222)",,,
600076000,South Casino Center Boulevard,tertiary,True,False,148.08499999999998,"LINESTRING (-115.148581 36.163697, -115.1480632 36.1645074, -115.147818 36.1648777)",,1,
600069612,Bridger Avenue,tertiary,False,False,5.987,"LINESTRING (-115.145677 36.1684158, -115.145618 36.1683907)",,,
1018455929,Bridger Avenue,tertiary,False,True,105.616,"LINESTRING (-115.145677 36.1684158, -115.146715 36.168863)",,,
600069615,South Casino Center Boulevard,tertiary,True,False,147.031,"LINESTRING (-115.145677 36.1684158, -115.1461735 36.1676493, -115.146433 36.1672428)",,,25 mph
594470082,South Casino Center Boulevard,tertiary,True,False,144.53,"LINESTRING (-115.1472021 36.1660828, -115.1473905 36.1657908, -115.1476501 36.1653887, -115.147954 36.1649335)",,,
1017218816,Clark Avenue,secondary,True,False,45.068000000000005,"LINESTRING (-115.1472021 36.1660828, -115.1472663 36.1661097, -115.1473723 36.1661495, -115.1474444 36.166168, -115.1475105 36.166177, -115.1475877 36.1661698, -115.1476752 36.1661458)",,3,
649514783,Bonneville Avenue,secondary,True,False,7.299,"LINESTRING (-115.147954 36.1649335, -115.147881 36.1649046)",,,30 mph
649514784,South Casino Center Boulevard,tertiary,True,False,147.889,"LINESTRING (-115.147954 36.1649335, -115.148318 36.1643872, -115.148733 36.1637616)",,,
594470073,Garces Avenue,tertiary,False,True,7.805,"LINESTRING (-115.148733 36.1637616, -115.148656 36.163729)",,,
"[446966548, 649144365]",Garces Avenue,tertiary,False,False,104.922,"LINESTRING (-115.148733 36.1637616, -115.1491972 36.1639579, -115.1494494 36.1640662, -115.149766 36.164203)",,,
"[1109977873, 1037108531]",West Symphony Park Avenue,tertiary,False,True,19.189999999999998,"LINESTRING (-115.153743 36.1704028, -115.1536248 36.1703559, -115.153551 36.1703269)",,,35 mph
