osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction
20625306,False,2,South Street,tertiary,30 mph,True,154.95,"LINESTRING (-73.6464714 43.3108659, -73.6465229 43.3107752, -73.6466912 43.3104787, -73.6467984 43.310289, -73.6468764 43.3101355, -73.6469535 43.3099985, -73.6471882 43.3095738)",,
54928007,True,1,Bay Street,tertiary,30 mph,False,76.361,"LINESTRING (-73.6464714 43.3108659, -73.6463209 43.3109159, -73.64632 43.3109206, -73.6463072 43.3109389, -73.6462514 43.3110184, -73.6462622 43.311126, -73.6462931 43.3111972, -73.6464426 43.3114435)",,
187574479,False,2,Glen Street,primary,30 mph,False,142.077,"LINESTRING (-73.6464714 43.3108659, -73.6471474 43.3111501, -73.6473353 43.3112277, -73.648008 43.3114838)",US 9,
187574479,False,2,Glen Street,primary,30 mph,True,212.03,"LINESTRING (-73.6464714 43.3108659, -73.646299 43.3108, -73.6460741 43.3107131, -73.6455217 43.3104236, -73.6453643 43.3103361, -73.6452853 43.310291, -73.6446987 43.3099342, -73.6446286 43.3098962, -73.6443494 43.3097551)",US 9,
20625306,False,2,South Street,tertiary,30 mph,True,98.384,"LINESTRING (-73.6471882 43.3095738, -73.6476208 43.3087469)",,
20625306,False,2,South Street,tertiary,30 mph,False,154.95000000000002,"LINESTRING (-73.6471882 43.3095738, -73.6469535 43.3099985, -73.6468764 43.3101355, -73.6467984 43.310289, -73.6466912 43.3104787, -73.6465229 43.3107752, -73.6464714 43.3108659)",,
741437790,False,,Elm Street,unclassified,30 mph,False,184.125,"LINESTRING (-73.6471882 43.3095738, -73.6476617 43.3096975, -73.6481855 43.3098366, -73.6483666 43.3098851, -73.6486298 43.3099561, -73.6493268 43.3101397)",,
741437790,False,,Elm Street,unclassified,30 mph,True,90.676,"LINESTRING (-73.6471882 43.3095738, -73.6462495 43.3093186, -73.6461384 43.3092884)",,
20633591,False,,New Pruyn Street,residential,30 mph,True,39.932,"LINESTRING (-73.6483066 43.3072903, -73.6481453 43.3070859, -73.6480608 43.3069789)",,
98662139,False,2,South Street,residential,30 mph,False,150.733,"LINESTRING (-73.6483066 43.3072903, -73.6482569 43.3073871, -73.6482359 43.3074281, -73.6480929 43.3076935, -73.6480679 43.30774, -73.6478885 43.3080729, -73.6477531 43.3083195, -73.6476556 43.3085596)",,
694409001,False,,New Pruyn Street,residential,30 mph,False,114.59800000000001,"LINESTRING (-73.6483066 43.3072903, -73.6483598 43.3073625, -73.6483754 43.3073836, -73.6486065 43.3076912, -73.6489342 43.3081275, -73.6489869 43.3081942)",,
694409002,False,2,South Street,residential,30 mph,False,34.258,"LINESTRING (-73.6483066 43.3072903, -73.648357 43.3071918, -73.6483771 43.3071562, -73.6484179 43.3070841, -73.6484632 43.3070041)",,
295442331,False,2,Hudson Avenue,secondary,30 mph,False,114.359,"LINESTRING (-73.649131 43.3059629, -73.6492305 43.3059332, -73.6493228 43.3059121, -73.6494824 43.3058876, -73.6496041 43.3058703, -73.6499806 43.3058333, -73.6505179 43.3057817)",,
295442331,False,2,Hudson Avenue,secondary,30 mph,True,145.985,"LINESTRING (-73.649131 43.3059629, -73.6490479 43.3059918, -73.6489321 43.3060441, -73.6488316 43.3060964, -73.6487411 43.3061517, -73.6486745 43.3061993, -73.6486181 43.306248, -73.6485668 43.3062993, -73.6484944 43.3063888, -73.648422 43.3064972, -73.6482297 43.3068037, -73.6481862 43.3068566, -73.6481424 43.3069045, -73.6480608 43.3069789)",,
"[20625731, 1158881118]",False,2,Broad Street,tertiary,30 mph,True,126.478,"LINESTRING (-73.6489869 43.3081942, -73.6489021 43.3082281, -73.64802 43.3085806, -73.6479241 43.308619, -73.6476208 43.3087469)",,
"[54928025, 833236582]",False,,Pine Street,residential,30 mph,True,75.72,"LINESTRING (-73.6489869 43.3081942, -73.6490473 43.3082595, -73.6492452 43.308479, -73.6493268 43.3088135)",,
694409001,False,,New Pruyn Street,residential,30 mph,True,114.598,"LINESTRING (-73.6489869 43.3081942, -73.6489342 43.3081275, -73.6486065 43.3076912, -73.6483754 43.3073836, -73.6483598 43.3073625, -73.6483066 43.3072903)",,
726596848,False,2,Broad Street,tertiary,30 mph,False,125.495,"LINESTRING (-73.6489869 43.3081942, -73.6490723 43.3081566, -73.6503364 43.307638)",,
726596848,False,2,Broad Street,tertiary,30 mph,True,125.495,"LINESTRING (-73.6503364 43.307638, -73.6490723 43.3081566, -73.6489869 43.3081942)",,
187579801,False,,Maple Street,unclassified,30 mph,False,24.715,"LINESTRING (-73.6415209 43.3114508, -73.641216 43.3114373)",,
187579801,False,,Maple Street,unclassified,30 mph,True,58.841,"LINESTRING (-73.6415209 43.3114508, -73.6422471 43.3114791)",,
20625976,False,,Pearl Street,residential,,False,232.574,"LINESTRING (-73.6415209 43.3114508, -73.6415054 43.3120846, -73.6415321 43.3123228, -73.6416911 43.3134292, -73.6416792 43.3135351)",,
892098585,False,,Lawrence Street,residential,30 mph,False,109.11,"LINESTRING (-73.6416792 43.3135351, -73.6403362 43.3136244)",,
20625976,False,,Pearl Street,residential,,True,232.57399999999998,"LINESTRING (-73.6416792 43.3135351, -73.6416911 43.3134292, -73.6415321 43.3123228, -73.6415054 43.3120846, -73.6415209 43.3114508)",,
20630278,False,,North Pearl Street,residential,,False,65.028,"LINESTRING (-73.6416792 43.3135351, -73.6416487 43.3135984, -73.6417033 43.3141146)",,
"[892098584, 892098585]",False,,Lawrence Street,residential,30 mph,True,50.206,"LINESTRING (-73.6416792 43.3135351, -73.642102 43.3135234, -73.6422993 43.313518)",,
92759391,False,2,Bay Street,tertiary,30 mph,True,23.438,"LINESTRING (-73.6465285 43.3116448, -73.6464426 43.3114435)",,
20627751,False,2,Maple Street,unclassified,30 mph,False,26.091,"LINESTRING (-73.6465285 43.3116448, -73.6464131 43.3116561, -73.646375 43.3116552, -73.6462072 43.3116507)",,
694837022,False,2,Bay Street,tertiary,30 mph,False,160.353,"LINESTRING (-73.6465285 43.3116448, -73.6465602 43.3117266, -73.646712 43.3120762, -73.6467685 43.3122064, -73.6471219 43.3130207)",,
740036908,False,2,Bay Street,tertiary,30 mph,False,84.263,"LINESTRING (-73.6471219 43.3130207, -73.6474272 43.3137452)",,
"[892098592, 892098593, 892098595, 892098597, 892098599, 892098601, 694837034, 694837033, 20629298]",False,"['3', '2']",East Washington Street,tertiary,30 mph,False,278.69399999999996,"LINESTRING (-73.6471219 43.3130207, -73.646612 43.3130123, -73.6460171 43.3130024, -73.6455055 43.312994, -73.6451263 43.3129877, -73.644867 43.3129834, -73.6446736 43.3129802, -73.6446349 43.3129796, -73.6443541 43.312975, -73.6436782 43.3129638)",,
"[295031512, 20633845]",False,"['3', '2']",Washington Street,tertiary,30 mph,False,117.77799999999999,"LINESTRING (-73.6471219 43.3130207, -73.6473027 43.3130096, -73.6481675 43.3128212, -73.648445 43.3127604, -73.6485223 43.3127411)",,
694837022,False,2,Bay Street,tertiary,30 mph,True,160.353,"LINESTRING (-73.6471219 43.3130207, -73.6467685 43.3122064, -73.646712 43.3120762, -73.6465602 43.3117266, -73.6465285 43.3116448)",,
20631309,False,,Wait Street,residential,30 mph,True,116.737,"LINESTRING (-73.6474272 43.3137452, -73.6488273 43.3134915)",,
740036908,False,2,Bay Street,tertiary,30 mph,False,25.749,"LINESTRING (-73.6474272 43.3137452, -73.6475168 43.3139674)",,
740036908,False,2,Bay Street,tertiary,30 mph,True,84.263,"LINESTRING (-73.6474272 43.3137452, -73.6471219 43.3130207)",,
20629723,True,,May Street,residential,30 mph,False,99.159,"LINESTRING (-73.6475168 43.3139674, -73.6462912 43.3139691)",,
740036908,False,2,Bay Street,tertiary,30 mph,True,25.749,"LINESTRING (-73.6475168 43.3139674, -73.6474272 43.3137452)",,
20626357,False,,Walnut Street,residential,,False,225.444,"LINESTRING (-73.638686 43.3116842, -73.6390382 43.3136954)",,
771102122,False,,Maple Street,residential,30 mph,True,59.441,"LINESTRING (-73.638686 43.3116842, -73.6394147 43.3116162)",,
20626357,False,,Walnut Street,residential,,True,225.444,"LINESTRING (-73.6390382 43.3136954, -73.638686 43.3116842)",,
892098585,False,,Lawrence Street,residential,30 mph,True,105.313,"LINESTRING (-73.6390382 43.3136954, -73.6403362 43.3136244)",,
187574479,False,2,Glen Street,primary,30 mph,True,61.417,"LINESTRING (-73.6496799 43.3121855, -73.6495956 43.3121321, -73.6495364 43.3120924, -73.6492928 43.3119859, -73.6490444 43.3118878)",US 9,
295031513,False,3,Washington Street,tertiary,30 mph,True,112.98299999999999,"LINESTRING (-73.6496799 43.3121855, -73.649577 43.3122288, -73.649079 43.3125347, -73.6488183 43.3126461, -73.6486411 43.312703, -73.6485223 43.3127411)",,
20628545,False,,Harlem Street,residential,30 mph,False,66.439,"LINESTRING (-73.6489125 43.3137341, -73.6490529 43.3143228)",,
20628545,False,,Harlem Street,residential,30 mph,True,27.843,"LINESTRING (-73.6489125 43.3137341, -73.6488273 43.3134915)",,
20627397,False,,Mohican Street,tertiary,30 mph,False,335.77799999999996,"LINESTRING (-73.6421938 43.3074052, -73.6423842 43.3072287, -73.642478 43.3070865, -73.6425932 43.3068716, -73.642688 43.3067572, -73.6428225 43.3066489, -73.6428976 43.3066082, -73.6429773 43.306565, -73.6431706 43.3064864, -73.6442849 43.3060848, -73.6449651 43.3058898, -73.6454664 43.3057551)",,
20632397,False,,Oakland Avenue,tertiary,30 mph,False,279.708,"LINESTRING (-73.6421938 43.3074052, -73.6411943 43.3079313, -73.640844 43.3081074, -73.6405706 43.3081983, -73.6391761 43.3085943)",NY 32 Truck,
"[557479777, 121772494, 121772495]",False,"['3', '2']",Glen Street,primary,30 mph,False,197.034,"LINESTRING (-73.6421938 43.3074052, -73.642553 43.3079401, -73.6429426 43.3084285, -73.6433579 43.3088597, -73.6434252 43.3089296)",US 9;NY 32,
20627397,False,,Mohican Street,tertiary,30 mph,True,335.77799999999996,"LINESTRING (-73.6454664 43.3057551, -73.6449651 43.3058898, -73.6442849 43.3060848, -73.6431706 43.3064864, -73.6429773 43.306565, -73.6428976 43.3066082, -73.6428225 43.3066489, -73.642688 43.3067572, -73.6425932 43.3068716, -73.642478 43.3070865, -73.6423842 43.3072287, -73.6421938 43.3074052)",,
20627463,True,,Bacon Street,residential,30 mph,False,194.08100000000002,"LINESTRING (-73.6490444 43.3118878, -73.6490945 43.3118193, -73.6491615 43.3117278, -73.6501882 43.3103536)",,
187574479,False,2,Glen Street,primary,30 mph,False,61.417,"LINESTRING (-73.6490444 43.3118878, -73.6492928 43.3119859, -73.6495364 43.3120924, -73.6495956 43.3121321, -73.6496799 43.3121855)",US 9,
187574479,False,2,Glen Street,primary,30 mph,True,95.12899999999999,"LINESTRING (-73.6490444 43.3118878, -73.6482493 43.3115774, -73.648008 43.3114838)",US 9,
833236583,False,,Elm Street,residential,30 mph,True,73.658,"LINESTRING (-73.6501882 43.3103536, -73.6500043 43.3103024, -73.6493268 43.3101397)",,
