osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,bridge
18067765,False,3,MN 57,Mantorville Avenue South,secondary,30 mph,False,36.473,"LINESTRING (-92.7482222 44.0284042, -92.7482262 44.0280762)",,
18068520,False,2,CR 34,West Veterans Memorial Highway,secondary,,False,53.569,"LINESTRING (-92.7482222 44.0284042, -92.7487885 44.0281467)",,
226833169,False,2,CR 34,East Veterans Memorial Highway,secondary,,True,33.427,"LINESTRING (-92.7482222 44.0284042, -92.7478614 44.0285561)",,
971500095,False,3,MN 57,Mantorville Avenue South,secondary,30 mph,True,27.543,"LINESTRING (-92.7482222 44.0284042, -92.7482235 44.0286519)",,
18063389,False,,,2nd Street Northeast,residential,,True,102.796,"LINESTRING (-92.745702 44.031316, -92.7469876 44.0312981)",,
18068522,False,,,2nd Avenue Northeast,residential,,False,98.63,"LINESTRING (-92.745702 44.031316, -92.745705 44.032203)",,
18068522,False,,,2nd Avenue Northeast,residential,,True,102.626,"LINESTRING (-92.745702 44.031316, -92.7457131 44.0303931)",,
18063389,False,,,2nd Street Northeast,residential,,False,102.796,"LINESTRING (-92.7469876 44.0312981, -92.745702 44.031316)",,
18068105,False,,,1st Avenue Northeast,residential,,False,99.974,"LINESTRING (-92.7469876 44.0312981, -92.7470046 44.0321971)",,
18068105,False,,,1st Avenue Northeast,residential,,True,100.347,"LINESTRING (-92.7469876 44.0312981, -92.7469763 44.0303957)",,
18063389,False,,,2nd Street Northeast,residential,,True,99.779,"LINESTRING (-92.7469876 44.0312981, -92.7481448 44.0313003, -92.7482357 44.0313005)",,
18063389,False,,,2nd Street Northeast,residential,,False,99.779,"LINESTRING (-92.7482357 44.0313005, -92.7481448 44.0313003, -92.7469876 44.0312981)",,
18067687,False,3,MN 57,Mantorville Avenue North,secondary,30 mph,False,98.771,"LINESTRING (-92.7482357 44.0313005, -92.7482373 44.0313833, -92.7482414 44.0315996, -92.74825 44.0321887)",,
18067687,False,3,MN 57,Mantorville Avenue North,secondary,30 mph,True,100.27600000000001,"LINESTRING (-92.7482357 44.0313005, -92.7482326 44.0304808, -92.7482323 44.0303987)",,
18067905,False,,,2nd Street Northwest,residential,,False,99.87700000000001,"LINESTRING (-92.7482357 44.0313005, -92.7483854 44.0312998, -92.749485 44.031295)",36',
18063440,False,,,4th Street Southeast,residential,,False,92.633,"LINESTRING (-92.7482445 44.0258689, -92.747086 44.025858)",,
18067765,False,3,MN 57,Mantorville Avenue South,secondary,30 mph,True,199.27700000000002,"LINESTRING (-92.7482445 44.0258689, -92.7482438 44.0259488, -92.7482373 44.0266603, -92.7482283 44.027661)",,
18067952,False,,,4th Street Southwest,residential,,False,100.702,"LINESTRING (-92.7482445 44.0258689, -92.748986 44.0258725, -92.749504 44.025875)",,
18063440,False,,,4th Street Southeast,residential,,True,92.633,"LINESTRING (-92.747086 44.025858, -92.7482445 44.0258689)",,
18063545,False,,,,residential,,False,69.886,"LINESTRING (-92.7532496 44.0295115, -92.753247 44.028883)",,
18067649,False,2,,West Main Street,tertiary,,False,101.564,"LINESTRING (-92.7532496 44.0295115, -92.7545199 44.0295224)",,
18067649,False,2,,West Main Street,tertiary,,True,98.313,"LINESTRING (-92.7532496 44.0295115, -92.7520199 44.0295056)",,
18068691,False,,,4th Avenue Northwest,residential,,False,102.14699999999999,"LINESTRING (-92.7532496 44.0295115, -92.7532504 44.0296376, -92.7532523 44.0299556, -92.753237 44.03043)",,
18063545,False,,,,residential,,True,69.886,"LINESTRING (-92.753247 44.028883, -92.7532496 44.0295115)",,
18063925,False,,,,living_street,,False,22.796,"LINESTRING (-92.755641 44.02676, -92.755639 44.026555)",,
18068520,False,2,CR 34,West Veterans Memorial Highway,secondary,,False,59.697,"LINESTRING (-92.755641 44.02676, -92.756071 44.0266911, -92.756372 44.026651)",,
18068520,False,2,CR 34,West Veterans Memorial Highway,secondary,,True,84.35,"LINESTRING (-92.755641 44.02676, -92.75551 44.026784, -92.754611 44.026924)",,
18063925,False,,,,living_street,,True,22.796,"LINESTRING (-92.755639 44.026555, -92.755641 44.02676)",,
18063925,False,,,,living_street,,False,101.197,"LINESTRING (-92.755639 44.026555, -92.755633 44.025829, -92.755626 44.025645)",,
18065892,False,,,,living_street,,False,86.08,"LINESTRING (-92.755639 44.026555, -92.755239 44.02659, -92.754654 44.026695, -92.754604 44.026731)",,
