osmid,name,highway,oneway,reversed,length,lanes,geometry,ref
15268157,North 7th Street,residential,False,False,155.05,,"LINESTRING (-98.0563358 26.1722435, -98.0561041 26.1736223)",
15275557,East Roberts Avenue,residential,False,False,113.5,,"LINESTRING (-98.0563358 26.1722435, -98.0552115 26.1720894)",
15268157,North 7th Street,residential,False,True,155.05,,"LINESTRING (-98.0561041 26.1736223, -98.0563358 26.1722435)",
15275083,Hester Avenue,residential,False,True,112.412,,"LINESTRING (-98.0561041 26.1736223, -98.0549883 26.1734836)",
15268350,Miller Avenue,residential,False,False,117.09,2,"LINESTRING (-98.049847 26.1686769, -98.0510103 26.1688139)",
32055192,South 13th Street,residential,False,False,160.828,,"LINESTRING (-98.049847 26.1686769, -98.0496824 26.169636, -98.0496017 26.1701064)",
15268350,Miller Avenue,residential,False,False,115.199,2,"LINESTRING (-98.0510103 26.1688139, -98.0521518 26.1689679)",
15268350,Miller Avenue,residential,False,True,117.09,2,"LINESTRING (-98.0510103 26.1688139, -98.049847 26.1686769)",
15271119,South 12th Street,residential,False,False,163.916,,"LINESTRING (-98.0510103 26.1688139, -98.0507528 26.1702698)",
15271119,South 12th Street,residential,False,True,157.238,,"LINESTRING (-98.0510103 26.1688139, -98.0512289 26.1674135)",
15268350,Miller Avenue,residential,False,True,115.199,2,"LINESTRING (-98.0521518 26.1689679, -98.0510103 26.1688139)",
15270978,South 11th Street,tertiary,False,False,161.81,,"LINESTRING (-98.0521518 26.1689679, -98.0519106 26.1704069)",
15270978,South 11th Street,tertiary,False,True,155.654,,"LINESTRING (-98.0521518 26.1689679, -98.052379 26.167583)",
15268350,Miller Avenue,residential,False,False,114.96799999999999,2,"LINESTRING (-98.0521518 26.1689679, -98.052743 26.1690397, -98.0532934 26.1691066)",
15270816,South 10th Street,residential,False,True,153.243,,"LINESTRING (-98.0532934 26.1691066, -98.0535292 26.1677448)",
15268350,Miller Avenue,residential,False,False,119.831,2,"LINESTRING (-98.0532934 26.1691066, -98.0537083 26.1691687, -98.0538866 26.1691953, -98.0544778 26.1692838)",
15268350,Miller Avenue,residential,False,True,114.96799999999999,2,"LINESTRING (-98.0532934 26.1691066, -98.052743 26.1690397, -98.0521518 26.1689679)",
15270816,South 10th Street,residential,False,False,163.369,,"LINESTRING (-98.0532934 26.1691066, -98.0532109 26.169622, -98.0531913 26.1697444, -98.0531432 26.1700454, -98.0530607 26.1705609)",
15268350,Miller Avenue,residential,False,False,115.806,2,"LINESTRING (-98.0544778 26.1692838, -98.0547618 26.169318, -98.0550887 26.1693574, -98.0556279 26.1694224)",
15268350,Miller Avenue,residential,False,True,119.83099999999999,2,"LINESTRING (-98.0544778 26.1692838, -98.0538866 26.1691953, -98.0537083 26.1691687, -98.0532934 26.1691066)",
32402822,South Main Street,tertiary,False,False,159.857,,"LINESTRING (-98.0544778 26.1692838, -98.0542896 26.1704797, -98.0542538 26.1707073)",
32402822,South Main Street,tertiary,False,True,156.90500000000003,,"LINESTRING (-98.0544778 26.1692838, -98.0545047 26.1691359, -98.0545314 26.1689889, -98.0545588 26.168838, -98.0546659 26.1682485, -98.0547308 26.1678911)",
15268350,Miller Avenue,residential,False,False,117.17,2,"LINESTRING (-98.0556279 26.1694224, -98.0567867 26.1695919)",
15268350,Miller Avenue,residential,False,True,115.806,2,"LINESTRING (-98.0556279 26.1694224, -98.0550887 26.1693574, -98.0547618 26.169318, -98.0544778 26.1692838)",
15272123,South 8th Street,residential,False,False,164.63000000000002,,"LINESTRING (-98.0556279 26.1694224, -98.0556093 26.1695318, -98.055379 26.170886)",
15272123,South 8th Street,residential,False,True,153.379,,"LINESTRING (-98.0556279 26.1694224, -98.0556511 26.1692934, -98.0556774 26.1691465, -98.0557032 26.1690031, -98.055803 26.1684473, -98.0558724 26.1680606)",
15268350,Miller Avenue,residential,False,True,117.17,2,"LINESTRING (-98.0567867 26.1695919, -98.0556279 26.1694224)",
15271976,South 7th Street,residential,False,False,162.686,,"LINESTRING (-98.0567867 26.1695919, -98.0565549 26.1710401)",
15271976,South 7th Street,residential,False,True,154.935,,"LINESTRING (-98.0567867 26.1695919, -98.0570225 26.1682147)",
15271549,Silver Avenue,residential,False,False,105.532,2,"LINESTRING (-98.0492793 26.1657645, -98.0493174 26.165769, -98.0503277 26.1658883)",
15270816,South 10th Street,residential,False,False,156.63,,"LINESTRING (-98.0537523 26.1663505, -98.0535292 26.1677448)",
15271549,Silver Avenue,residential,False,False,120.421,2,"LINESTRING (-98.0537523 26.1663505, -98.0549454 26.1665122)",
15271549,Silver Avenue,residential,False,True,117.164,2,"LINESTRING (-98.0537523 26.1663505, -98.0525936 26.166181)",
15270816,South 10th Street,residential,False,False,153.243,,"LINESTRING (-98.0535292 26.1677448, -98.0532934 26.1691066)",
15270816,South 10th Street,residential,False,True,156.63,,"LINESTRING (-98.0535292 26.1677448, -98.0537523 26.1663505)",
15273276,Fordyce Street,residential,False,False,116.19,,"LINESTRING (-98.0535292 26.1677448, -98.052379 26.167583)",
15273276,Fordyce Street,residential,False,True,121.016,,"LINESTRING (-98.0535292 26.1677448, -98.0547308 26.1678911)",
15270816,South 10th Street,residential,False,True,163.369,,"LINESTRING (-98.0530607 26.1705609, -98.0531432 26.1700454, -98.0531913 26.1697444, -98.0532109 26.169622, -98.0532934 26.1691066)",
15273158,Hooks Avenue,primary,False,False,120.173,,"LINESTRING (-98.0530607 26.1705609, -98.0532247 26.170581, -98.0533073 26.1705911, -98.0533674 26.1705985, -98.0534065 26.1706033, -98.0536576 26.1706341, -98.053797 26.1706512, -98.0540037 26.1706766, -98.0542538 26.1707073)",US 83 Bus
15273158,Hooks Avenue,primary,False,True,116.04599999999999,,"LINESTRING (-98.0530607 26.1705609, -98.0524977 26.1704855, -98.0519106 26.1704069)",US 83 Bus
15275791,North 10th Street,residential,False,False,135.768,,"LINESTRING (-98.0530607 26.1705609, -98.0530383 26.1707626, -98.0530098 26.1710186, -98.053003 26.1710796, -98.0528511 26.1717659)",
15270978,South 11th Street,tertiary,False,False,157.36,,"LINESTRING (-98.0525936 26.166181, -98.052379 26.167583)",
15271549,Silver Avenue,residential,False,False,117.164,2,"LINESTRING (-98.0525936 26.166181, -98.0537523 26.1663505)",
15271549,Silver Avenue,residential,False,True,113.998,2,"LINESTRING (-98.0525936 26.166181, -98.0514607 26.16605)",
15270978,South 11th Street,tertiary,False,False,155.654,,"LINESTRING (-98.052379 26.167583, -98.0521518 26.1689679)",
15270978,South 11th Street,tertiary,False,True,157.36,,"LINESTRING (-98.052379 26.167583, -98.0525936 26.166181)",
