osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access,ref
417087653,True,Van Ness Avenue,trunk,False,27.723,"LINESTRING (-122.4194205 37.7754257, -122.4193918 37.7752891, -122.4193725 37.7751793)",3,25 mph,,US 101
"[397102584, 397258285]",True,Franklin Street,secondary,False,105.17200000000001,"LINESTRING (-122.4209749 37.7752336, -122.4209895 37.775305, -122.4210107 37.7754038, -122.4210402 37.7755558, -122.4210692 37.7756962, -122.421147 37.7760787, -122.4211652 37.7761674)",4,25 mph,,
204964546,True,Oak Street,primary,False,8.707,"LINESTRING (-122.4243081 37.7748083, -122.4242103 37.7748208)",,30 mph,,
91181769,True,9th Street,secondary,False,67.796,"LINESTRING (-122.4141708 37.7758028, -122.4147169 37.7762334)",4,25 mph,,
8917590,False,Ash Street,residential,False,34.39,"LINESTRING (-122.4234665 37.7792164, -122.42308 37.7792647)",,,,
225806033,True,Gough Street,secondary,False,52.706,"LINESTRING (-122.4234665 37.7792164, -122.4233895 37.7788374, -122.4233714 37.7787484)",3,25 mph,,
8917756,True,Dr. Tom Waddell Place,residential,False,137.584,"LINESTRING (-122.4181563 37.777974, -122.4182334 37.7779645, -122.418265 37.7779607, -122.4194961 37.7778104, -122.4196205 37.7777952, -122.4197035 37.7777856)",,,,
417087511,True,Polk Street,secondary,False,51.561,"LINESTRING (-122.4181563 37.777974, -122.418086 37.7776262, -122.4180801 37.777597, -122.4180638 37.7775161)",2,25 mph,,
527857425,True,Van Ness Avenue,trunk,False,56.291,"LINESTRING (-122.4197035 37.7777856, -122.4197262 37.7778914, -122.4197856 37.7781722, -122.4198076 37.7782851)",3,25 mph,,US 101
8917757,True,Ivy Street,residential,False,146.446,"LINESTRING (-122.421445 37.7775628, -122.4230904 37.777355)",,,,
154648296,True,Franklin Street,secondary,False,52.506,"LINESTRING (-122.421445 37.7775628, -122.421456 37.7776176, -122.421478 37.777729, -122.421522 37.7779476, -122.4215383 37.7780292)",3,25 mph,,
133733591,False,Octavia Street,residential,True,52.443999999999996,"LINESTRING (-122.4247381 37.7771452, -122.4248117 37.7775145, -122.424818 37.7775462, -122.4248309 37.7776111)",,,,
963985170,False,Octavia Street,residential,False,52.548,"LINESTRING (-122.4247381 37.7771452, -122.4246665 37.7767863, -122.4246616 37.7767615, -122.4246457 37.7766783)",,,,
91181769,True,9th Street,secondary,False,56.906,"LINESTRING (-122.4137125 37.7754413, -122.4141708 37.7758028)",4,25 mph,,
225847519,True,,secondary_link,False,47.613,"LINESTRING (-122.4164247 37.7777508, -122.4165352 37.7777365, -122.4167958 37.7777013, -122.4169584 37.7776774)",,,,
225847523,True,Larkin Street,secondary,False,104.368,"LINESTRING (-122.4164247 37.7777508, -122.4164376 37.7778123, -122.4165232 37.7782199, -122.4165976 37.7785728, -122.4166194 37.7786767)",3,,,
397115949,True,Hayes Street,secondary,False,137.594,"LINESTRING (-122.4180638 37.7775161, -122.4181519 37.7775047, -122.4181742 37.7775019, -122.4195262 37.7773279, -122.419609 37.7773172)",4,,,
"[417242642, 399138119]",True,Polk Street,"['tertiary', 'secondary']",False,126.262,"LINESTRING (-122.4180638 37.7775161, -122.4180479 37.7774373, -122.4179634 37.776908, -122.4179472 37.7768484, -122.4179248 37.7768038, -122.4178946 37.7767727, -122.4178472 37.7767445, -122.4178019 37.7767116, -122.417705 37.7766561, -122.4176778 37.7766404, -122.417566 37.7765866, -122.4175278 37.7765629, -122.4175125 37.7765532)",2,25 mph,,
142972026,False,Hayes Street,secondary,False,136.73899999999998,"LINESTRING (-122.4198155 37.7772914, -122.4199029 37.7772795, -122.4201859 37.7772431, -122.4212539 37.7771058, -122.421351 37.7770933)",4,,,
771491493,True,Van Ness Avenue,trunk,False,104.427,"LINESTRING (-122.4198155 37.7772914, -122.4197942 37.7772187, -122.4196858 37.7767298, -122.4196287 37.7764512, -122.4196128 37.7763662)",2,25 mph,,US 101
514535080,True,Franklin Street,secondary,False,52.856,"LINESTRING (-122.421351 37.7770933, -122.421445 37.7775628)",3,25 mph,,
142972026,False,Hayes Street,secondary,True,136.73899999999998,"LINESTRING (-122.421351 37.7770933, -122.4212539 37.7771058, -122.4201859 37.7772431, -122.4199029 37.7772795, -122.4198155 37.7772914)",4,,,
"[154648297, 514535079]",False,Hayes Street,secondary,False,146.418,"LINESTRING (-122.421351 37.7770933, -122.4225211 37.77695, -122.4229 37.7769014, -122.4229968 37.7768892)",3,,,
8917959,False,Laskie Street,residential,False,96.18900000000001,"LINESTRING (-122.4148936 37.7773181, -122.4146017 37.7770869, -122.4144972 37.7770041, -122.4141205 37.7767058)",,,,
8917959,False,Laskie Street,residential,True,96.18900000000001,"LINESTRING (-122.4141205 37.7767058, -122.4144972 37.7770041, -122.4146017 37.7770869, -122.4148936 37.7773181)",,,,
"[417087485, 88572887]",False,Mission Street,secondary,False,74.208,"LINESTRING (-122.4141205 37.7767058, -122.4142816 37.7765782, -122.4144201 37.7764685, -122.4144722 37.7764272, -122.4146289 37.7763026, -122.4147169 37.7762334)",,,,
"[706533480, 8918039]",False,Polk Street,secondary,False,57.107,"LINESTRING (-122.4186146 37.7802716, -122.418648 37.7803917, -122.418669 37.7804963, -122.4187253 37.7807775)",3,20 mph,,
"[8922072, 706533481]",False,Polk Street,secondary,False,200.63799999999998,"LINESTRING (-122.4186146 37.7802716, -122.4185776 37.7801398, -122.4185625 37.7800637, -122.4184504 37.7795061, -122.4184264 37.7793876, -122.4184005 37.7792524, -122.4182782 37.7786181, -122.4182535 37.7784902)",3,20 mph,,
"[399144608, 408600297, 706533479]",False,McAllister Street,tertiary,False,138.364,"LINESTRING (-122.4186146 37.7802716, -122.418749 37.7802546, -122.4189627 37.7802268, -122.4190101 37.7802207, -122.4195293 37.7801539, -122.4198234 37.780116, -122.4199437 37.7801005, -122.4200825 37.7800826, -122.4201696 37.7800808)",5,20 mph,,
"[397144576, 417087467, 781828829, 133781759]",False,McAllister Street,tertiary,True,145.153,"LINESTRING (-122.4186146 37.7802716, -122.418476 37.7802909, -122.4180816 37.7803403, -122.4175643 37.7804069, -122.4173623 37.7804329, -122.4172854 37.7804428, -122.4171187 37.7804645, -122.4170746 37.7804727, -122.4169901 37.7804986)",4,20 mph,,
8920090,False,Redwood Street,unclassified,False,106.698,"LINESTRING (-122.4187253 37.7807775, -122.4188955 37.7807558, -122.4189462 37.7807402, -122.4193688 37.7806861, -122.4194255 37.7806883, -122.4199215 37.7806251)",,,,
"[706533480, 8918039]",False,Polk Street,secondary,True,57.107,"LINESTRING (-122.4187253 37.7807775, -122.418669 37.7804963, -122.418648 37.7803917, -122.4186146 37.7802716)",3,20 mph,,
771483453,False,Polk Street,secondary,False,52.444,"LINESTRING (-122.4187253 37.7807775, -122.4187539 37.7809204, -122.4187545 37.7809418, -122.4187496 37.780965, -122.4187502 37.7809901, -122.4187871 37.7811612, -122.4188105 37.7812425)",3,20 mph,,
397170089,False,Polk Street,tertiary,False,104.959,"LINESTRING (-122.419005 37.7821738, -122.4190214 37.7822563, -122.419115 37.7827278, -122.4191754 37.7830282, -122.4191918 37.7831061)",2,20 mph,,
446233234,False,Polk Street,tertiary,True,104.978,"LINESTRING (-122.419005 37.7821738, -122.4189114 37.7817066, -122.4188915 37.781609, -122.4188389 37.7813461, -122.4188363 37.7813318, -122.4188105 37.7812425)",3,20 mph,,
686250338,True,Turk Street,secondary,False,137.498,"LINESTRING (-122.419005 37.7821738, -122.4193917 37.7821243, -122.420467 37.7819865, -122.4205488 37.7819733)",3,20 mph,,
225847513,False,Eddy Street,residential,False,146.317,"LINESTRING (-122.4191918 37.7831061, -122.4190954 37.7831183, -122.4190361 37.7831259, -122.418831 37.783152, -122.4179191 37.7832679, -122.4177932 37.7832839, -122.4176524 37.7833018, -122.417548 37.7833151)",,20 mph,,
397170089,False,Polk Street,tertiary,True,104.959,"LINESTRING (-122.4191918 37.7831061, -122.4191754 37.7830282, -122.419115 37.7827278, -122.4190214 37.7822563, -122.419005 37.7821738)",2,20 mph,,
"[771447675, 86303758]",False,Eddy Street,residential,True,136.441,"LINESTRING (-122.4191918 37.7831061, -122.4193024 37.7830919, -122.4198337 37.7830245, -122.4201859 37.7829797, -122.4203174 37.7829629, -122.4204322 37.7829483, -122.4206196 37.7829245, -122.4206555 37.7829199, -122.4207247 37.7829114)",,20 mph,,
8920306,False,Fell Street,secondary,False,146.38400000000001,"LINESTRING (-122.4228096 37.7759583, -122.422694 37.7759728, -122.4217091 37.7760982, -122.4212829 37.7761524, -122.4211652 37.7761674)",,,,
"[525545008, 26988066]",True,Fell Street,secondary,False,122.927,"LINESTRING (-122.4228096 37.7759583, -122.422918 37.7759445, -122.4231952 37.7759099, -122.4237972 37.7758343, -122.4241407 37.7757888, -122.4241904 37.7757823)",3,30 mph,,
398681181,True,Gough Street,secondary,False,105.327,"LINESTRING (-122.4228096 37.7759583, -122.422791 37.775875, -122.4227161 37.7755033, -122.422634 37.7751031, -122.4226178 37.7750233)",4,25 mph,,
482492971,True,Linden Street,residential,False,146.394,"LINESTRING (-122.4229027 37.7764217, -122.4215425 37.7765943, -122.4214124 37.7766108, -122.4212581 37.7766304)",,,,
482492972,True,Gough Street,secondary,False,52.175,"LINESTRING (-122.4229027 37.7764217, -122.422824 37.7760383, -122.4228096 37.7759583)",4,25 mph,,
225806033,True,Gough Street,secondary,False,52.696,"LINESTRING (-122.4235632 37.7796841, -122.4234665 37.7792164)",3,25 mph,,
233201263,False,McAllister Street,residential,True,147.017,"LINESTRING (-122.4235632 37.7796841, -122.4231886 37.7797307, -122.4227193 37.7797891, -122.4226469 37.7797997, -122.4224154 37.7798287, -122.4220304 37.7798768, -122.4219112 37.779892)",2,,,
47109123,False,Willow Street,residential,False,10.514,"LINESTRING (-122.4242192 37.782947, -122.4241011 37.7829621)",,,,
84654235,True,Gough Street,secondary,False,52.693,"LINESTRING (-122.4242192 37.782947, -122.4241407 37.7825573, -122.424125 37.782479)",3,25 mph,,
84654235,True,Gough Street,secondary,False,52.066,"LINESTRING (-122.4243124 37.7834094, -122.4242968 37.7833345, -122.4242257 37.7829793, -122.4242192 37.782947)",3,25 mph,,
547206420,True,Ellis Street,residential,False,146.594,"LINESTRING (-122.4226652 37.7836174, -122.4233516 37.7835316, -122.423549 37.7835065, -122.4238212 37.7834719, -122.4241141 37.7834346, -122.4242072 37.7834227, -122.4243124 37.7834094)",2,,,
88572943,True,9th Street,secondary,False,75.654,"LINESTRING (-122.4147169 37.7762334, -122.4153262 37.776714)",4,25 mph,,
88572874,False,Mission Street,secondary,False,53.477000000000004,"LINESTRING (-122.4147169 37.7762334, -122.414828 37.7761449, -122.4149403 37.7760563, -122.4151466 37.7758929)",4,,,
"[417087485, 88572887]",False,Mission Street,secondary,True,74.208,"LINESTRING (-122.4147169 37.7762334, -122.4146289 37.7763026, -122.4144722 37.7764272, -122.4144201 37.7764685, -122.4142816 37.7765782, -122.4141205 37.7767058)",,,,
1020490223,False,Mission Street,secondary,True,45.338,"LINESTRING (-122.415511 37.7756043, -122.4151466 37.7758929)",4,,,
1020490223,False,Mission Street,secondary,False,51.317,"LINESTRING (-122.415511 37.7756043, -122.4157211 37.7754379, -122.4158302 37.7753512, -122.4159234 37.7752776)",4,,,
8920306,False,Fell Street,secondary,False,138.219,"LINESTRING (-122.4211652 37.7761674, -122.4210579 37.776181, -122.4197155 37.776352, -122.4196128 37.7763662)",,,,
8920306,False,Fell Street,secondary,True,146.38400000000001,"LINESTRING (-122.4211652 37.7761674, -122.4212829 37.7761524, -122.4217091 37.7760982, -122.422694 37.7759728, -122.4228096 37.7759583)",,,,
225806030,True,Franklin Street,secondary,False,52.127,"LINESTRING (-122.4211652 37.7761674, -122.421182 37.7762536, -122.4212581 37.7766304)",3,25 mph,,
225806030,True,Franklin Street,secondary,False,52.115,"LINESTRING (-122.4212581 37.7766304, -122.4212692 37.7766856, -122.4213363 37.7770203, -122.421351 37.7770933)",3,25 mph,,
154648296,True,Franklin Street,secondary,False,104.71000000000001,"LINESTRING (-122.4215383 37.7780292, -122.4215546 37.7781108, -122.4216899 37.7787863, -122.42171 37.7788879, -122.4217245 37.7789593)",3,25 mph,,
399138117,False,Grove Street,residential,False,137.42399999999998,"LINESTRING (-122.4215383 37.7780292, -122.421432 37.7780427, -122.421333 37.7780551, -122.4211927 37.7780731, -122.4205169 37.7781589, -122.4200916 37.7782129, -122.4199975 37.7782356)",,,,
399138117,False,Grove Street,residential,True,146.311,"LINESTRING (-122.4215383 37.7780292, -122.42165 37.778015, -122.4224715 37.7779108, -122.423087 37.7778312, -122.4231817 37.7778191)",,,,
233201263,False,McAllister Street,residential,False,147.017,"LINESTRING (-122.4219112 37.779892, -122.4220304 37.7798768, -122.4224154 37.7798287, -122.4226469 37.7797997, -122.4227193 37.7797891, -122.4231886 37.7797307, -122.4235632 37.7796841)",2,,,
233201264,True,Franklin Street,secondary,False,104.943,"LINESTRING (-122.4219112 37.779892, -122.4219272 37.7799714, -122.4219747 37.7802002, -122.4220075 37.7803592, -122.4220862 37.780741, -122.4221032 37.7808235)",3,25 mph,,
502795549,False,McAllister Street,tertiary,True,136.212,"LINESTRING (-122.4219112 37.779892, -122.4218183 37.7799048, -122.421721 37.7799158, -122.4206539 37.7800494, -122.4204671 37.7800727, -122.4203796 37.7800782)",2,,,
225806029,True,Franklin Street,secondary,False,104.958,"LINESTRING (-122.4222916 37.7817558, -122.4223082 37.7818381, -122.4223335 37.7819631, -122.4223848 37.782217, -122.4224799 37.7826879)",4,25 mph,,
408586862,True,Turk Street,secondary,False,146.266,"LINESTRING (-122.4222916 37.7817558, -122.4223936 37.7817429, -122.4225187 37.7817271, -122.4227671 37.7816954, -122.4228929 37.7816799, -122.423826 37.7815607, -122.4239348 37.7815469)",3,30 mph,,
700653014,False,Eddy Street,residential,True,146.429,"LINESTRING (-122.4224799 37.7826879, -122.4240174 37.7824927, -122.424125 37.782479)",,,,
1111544262,True,Franklin Street,secondary,False,104.631,"LINESTRING (-122.4224799 37.7826879, -122.4224941 37.7827626, -122.4225746 37.7831563, -122.4226652 37.7836174)",5,25 mph,,
1111544263,False,Eddy Street,residential,False,136.111,"LINESTRING (-122.4224799 37.7826879, -122.4223702 37.7827017, -122.4210326 37.7828719, -122.4209508 37.7828825)",,,,
27167935,False,Octavia Street,residential,True,52.525,"LINESTRING (-122.4248309 37.7776111, -122.4248463 37.7776884, -122.4248507 37.7777104, -122.4249064 37.7779893, -122.424924 37.7780777)",,,,
133733591,False,Octavia Street,residential,False,52.443999999999996,"LINESTRING (-122.4248309 37.7776111, -122.424818 37.7775462, -122.4248117 37.7775145, -122.4247381 37.7771452)",,,,
399138117,False,Grove Street,residential,False,146.779,"LINESTRING (-122.4248309 37.7776111, -122.4247375 37.777623, -122.4247049 37.7776271, -122.4241833 37.7776933, -122.4239689 37.7777204, -122.4233555 37.7777973, -122.423295 37.7778048, -122.4231817 37.7778191)",,,,
27167935,False,Octavia Street,residential,False,52.525,"LINESTRING (-122.424924 37.7780777, -122.4249064 37.7779893, -122.4248507 37.7777104, -122.4248463 37.7776884, -122.4248309 37.7776111)",,,,
27167935,False,Octavia Street,residential,True,52.06400000000001,"LINESTRING (-122.424924 37.7780777, -122.4249975 37.778443, -122.425004 37.7784751, -122.4250171 37.7785401)",,,,
27029264,True,10th Street,secondary,False,66.92,"LINESTRING (-122.4159234 37.7752776, -122.4158502 37.7752202, -122.4153843 37.7748526)",4,25 mph,,
1020490223,False,Mission Street,secondary,True,51.317,"LINESTRING (-122.4159234 37.7752776, -122.4158302 37.7753512, -122.4157211 37.7754379, -122.415511 37.7756043)",4,,,
8920975,True,Leavenworth Street,secondary,False,105.54899999999999,"LINESTRING (-122.4136932 37.780933, -122.41371 37.7810163, -122.413792 37.7814231, -122.4138676 37.7817989, -122.4138822 37.7818704)",2,20 mph,,
397145034,False,McAllister Street,tertiary,False,146.46599999999998,"LINESTRING (-122.4136932 37.780933, -122.4138041 37.7809193, -122.4147426 37.7808056, -122.4152452 37.7807382, -122.4153391 37.7807264)",2,20 mph,,
397145034,False,McAllister Street,tertiary,True,146.466,"LINESTRING (-122.4153391 37.7807264, -122.4152452 37.7807382, -122.4147426 37.7808056, -122.4138041 37.7809193, -122.4136932 37.780933)",2,20 mph,,
"[27167270, 408591454]",False,McAllister Street,tertiary,False,147.46300000000002,"LINESTRING (-122.4153391 37.7807264, -122.4154458 37.7807129, -122.4156512 37.7806868, -122.4159235 37.7806522, -122.4159845 37.7806444, -122.4161639 37.7806216, -122.4168653 37.7805324, -122.4169184 37.7805208, -122.4169901 37.7804986)",3,20 mph,,
"[254759933, 1136702061]",True,Hyde Street,tertiary,False,104.742,"LINESTRING (-122.4153391 37.7807264, -122.4153228 37.7806455, -122.4152983 37.780527, -122.4151844 37.7799569, -122.4151521 37.7797961)","['4', '3']",20 mph,,
26988030,False,Larkin Street,secondary,True,102.83300000000001,"LINESTRING (-122.4169901 37.7804986, -122.4169835 37.7804332, -122.4169767 37.7803898, -122.4169623 37.7803195, -122.4168647 37.7798372, -122.416843 37.7797297, -122.4168136 37.7795846)",3,20 mph,,
"[408591454, 27167270]",False,McAllister Street,tertiary,True,147.46300000000002,"LINESTRING (-122.4169901 37.7804986, -122.4169184 37.7805208, -122.4168653 37.7805324, -122.4161639 37.7806216, -122.4159845 37.7806444, -122.4159235 37.7806522, -122.4156512 37.7806868, -122.4154458 37.7807129, -122.4153391 37.7807264)",3,20 mph,,
"[399138123, 27167302]",True,Larkin Street,secondary,False,107.111,"LINESTRING (-122.4169901 37.7804986, -122.4169962 37.7805526, -122.417003 37.7805979, -122.4170324 37.7807473, -122.4170849 37.7810099, -122.4171568 37.7813704, -122.4171732 37.7814508)",3,20 mph,,
"[397144576, 417087467, 781828829, 133781759]",False,McAllister Street,tertiary,False,145.153,"LINESTRING (-122.4169901 37.7804986, -122.4170746 37.7804727, -122.4171187 37.7804645, -122.4172854 37.7804428, -122.4173623 37.7804329, -122.4175643 37.7804069, -122.4180816 37.7803403, -122.418476 37.7802909, -122.4186146 37.7802716)",4,20 mph,,
1128305793,False,McAllister Street,tertiary,False,8.0,"LINESTRING (-122.4201696 37.7800808, -122.4202606 37.780079)",2,,,
"[399144608, 408600297, 706533479]",False,McAllister Street,tertiary,True,138.36399999999998,"LINESTRING (-122.4201696 37.7800808, -122.4200825 37.7800826, -122.4199437 37.7801005, -122.4198234 37.780116, -122.4195293 37.7801539, -122.4190101 37.7802207, -122.4189627 37.7802268, -122.418749 37.7802546, -122.4186146 37.7802716)",5,20 mph,,
502795946,True,Van Ness Avenue,trunk,False,108.506,"LINESTRING (-122.4201696 37.7800808, -122.4201856 37.7801971, -122.4202621 37.7805829, -122.4203401 37.7809716, -122.4203517 37.7810458)",3,25 mph,,US 101
285999735,False,McAllister Street,tertiary,True,10.459,"LINESTRING (-122.4203796 37.7800782, -122.4202606 37.780079)",2,,,
502795549,False,McAllister Street,tertiary,False,136.21200000000002,"LINESTRING (-122.4203796 37.7800782, -122.4204671 37.7800727, -122.4206539 37.7800494, -122.421721 37.7799158, -122.4218183 37.7799048, -122.4219112 37.779892)",2,,,
527829940,True,Van Ness Avenue,trunk,False,207.65,"LINESTRING (-122.4203796 37.7800782, -122.4203424 37.7799287, -122.4202689 37.7795229, -122.4201889 37.7791085, -122.4200979 37.7786941, -122.4200298 37.7783974, -122.4199975 37.7782356)",3,25 mph,,US 101
417087334,True,Fell Street,secondary,False,5.266,"LINESTRING (-122.4196128 37.7763662, -122.4195534 37.7763724)",,,,
8920306,False,Fell Street,secondary,True,138.219,"LINESTRING (-122.4196128 37.7763662, -122.4197155 37.776352, -122.4210579 37.776181, -122.4211652 37.7761674)",,,,
417087664,True,Van Ness Avenue,trunk,False,105.937,"LINESTRING (-122.4196128 37.7763662, -122.4195958 37.7762848, -122.4195153 37.7758952, -122.4194205 37.7754257)",3,25 mph,,US 101
26988030,False,Larkin Street,secondary,False,102.388,"LINESTRING (-122.4166194 37.7786767, -122.4166454 37.7787938, -122.4166893 37.7789994, -122.41678 37.7794185, -122.4168136 37.7795846)",3,20 mph,,
225853133,False,Grove Street,residential,False,148.55399999999997,"LINESTRING (-122.4166194 37.7786767, -122.4164724 37.778674, -122.4161967 37.7787107, -122.4153873 37.7788136, -122.4153369 37.7788227, -122.4152321 37.7788524, -122.4151588 37.7788621, -122.415125 37.7788666, -122.4149555 37.7788907)",2,20 mph,,
